method	n_cluster	seed	ari_value
wNMF-based	15	6	0.5420017979739117
wNMF-based	15	7	0.5423068194107998
wNMF-based	15	8	0.5447717367072219
wNMF-based	15	9	0.5403800758464511
Average-based	16	0	0.5908645490129182
Average-based	16	1	0.5877929877164223
Average-based	16	2	0.5908645490129182
Average-based	16	3	0.5863408524753704
Average-based	16	4	0.5909094379536178
Average-based	16	5	0.5893049133163565
Average-based	16	6	0.5878375533851318
Average-based	16	7	0.5909094379536178
Average-based	16	8	0.5879899280770026
Average-based	16	9	0.5879899280770026
Onehot-based	16	0	0.5722245953722486
Onehot-based	16	1	0.573295864353038
Onehot-based	16	2	0.5895782834354688
Onehot-based	16	3	0.5737274413340249
Onehot-based	16	4	0.5596983218125756
Onehot-based	16	5	0.547929315282715
Onehot-based	16	6	0.5741812610208865
Onehot-based	16	7	0.5730261633403986
Onehot-based	16	8	0.5744516274344482
Onehot-based	16	9	0.5736504784510338
wNMF-based	16	0	0.5415892199129133
wNMF-based	16	1	0.5415892199129133
wNMF-based	16	2	0.5415395864777036
wNMF-based	16	3	0.5419798324020458
wNMF-based	16	4	0.5419798324020458
wNMF-based	16	5	0.5646839604940422
wNMF-based	16	6	0.5415892199129133
wNMF-based	16	7	0.5632818584667296
wNMF-based	16	8	0.5453553892229697
wNMF-based	16	9	0.5434927471506178
Average-based	17	0	0.5707246822840598
Average-based	17	1	0.5707246822840598
Average-based	17	2	0.5696884886179591
Average-based	17	3	0.5688109885013604
Average-based	17	4	0.5621139809757546
Average-based	17	5	0.5938958582274839
Average-based	17	6	0.5707246822840598
Average-based	17	7	0.546416802875625
Average-based	17	8	0.5694018007515399
Average-based	17	9	0.5694840143473394
Onehot-based	17	0	0.556783108791829
Onehot-based	17	1	0.5600288592837345
Onehot-based	17	2	0.5599571576274318
Onehot-based	17	3	0.5572287190460248
Onehot-based	17	4	0.5692065425866247
Onehot-based	17	5	0.556783108791829
Onehot-based	17	6	0.567750872819095
Onehot-based	17	7	0.5619711994822588
Onehot-based	17	8	0.5571431836686583
Onehot-based	17	9	0.5610235981815004
wNMF-based	17	0	0.5435535188227316
wNMF-based	17	1	0.541641187965251
wNMF-based	17	2	0.5349562441786511
wNMF-based	17	3	0.535278803100846
wNMF-based	17	4	0.5401931576004981
wNMF-based	17	5	0.5402375345747653
wNMF-based	17	6	0.5361444359807988
wNMF-based	17	7	0.5362591302979167
wNMF-based	17	8	0.5418682926645793
wNMF-based	17	9	0.5432241010698653
Average-based	18	0	0.5254890311804408
Average-based	18	1	0.5239087492194834
Average-based	18	2	0.528701857686837
Average-based	18	3	0.5255159496828691
Average-based	18	4	0.529727518159491
Average-based	18	5	0.5268525607675287
Average-based	18	6	0.5258629534425038
Average-based	18	7	0.525752967782165
Average-based	18	8	0.5262032417979927
Average-based	18	9	0.5284964532927646
Onehot-based	18	0	0.5602100328456584
Onehot-based	18	1	0.5324575388031497
Onehot-based	18	2	0.5564543995084097
Onehot-based	18	3	0.528527152249855
Onehot-based	18	4	0.5590682799000499
Onehot-based	18	5	0.5611825758367887
Onehot-based	18	6	0.5376204138118307
Onehot-based	18	7	0.5313721164511621
Onehot-based	18	8	0.5582274283022388
Onehot-based	18	9	0.5531253283979027
wNMF-based	18	0	0.5457411054095922
wNMF-based	18	1	0.5430433175309158
wNMF-based	18	2	0.5382884367171122
wNMF-based	18	3	0.5449522362193142
wNMF-based	18	4	0.5447751517707048
wNMF-based	18	5	0.5295393776129879
wNMF-based	18	6	0.5438025353580433
wNMF-based	18	7	0.5450864722581992
wNMF-based	18	8	0.5455641399729778
wNMF-based	18	9	0.5428679396852797
Average-based	19	0	0.5395230248937065
Average-based	19	1	0.5474759406994593
Average-based	19	2	0.5429810105047354
Average-based	19	3	0.5366296845528673
Average-based	19	4	0.5390451783952507
Average-based	19	5	0.537768760218771
Average-based	19	6	0.5461032072188485
Average-based	19	7	0.5305258010101178
Average-based	19	8	0.5220094493305842
Average-based	19	9	0.5297216929072011
Onehot-based	19	0	0.5366532305008433
Onehot-based	19	1	0.5478973172167165
Onehot-based	19	2	0.5416630743591767
Onehot-based	19	3	0.5335803192382965
Onehot-based	19	4	0.5674896466079428
Onehot-based	19	5	0.5378886302463264
Onehot-based	19	6	0.5400540183157002
Onehot-based	19	7	0.527424277860568
Onehot-based	19	8	0.5270694730400932
Onehot-based	19	9	0.5687688323142662
wNMF-based	19	0	0.543785533439954
wNMF-based	19	1	0.5424477477104378
wNMF-based	19	2	0.5441506952930701
wNMF-based	19	3	0.5118959805045667
wNMF-based	19	4	0.5497360867276672
wNMF-based	19	5	0.5574951169123222
wNMF-based	19	6	0.556722642197765
wNMF-based	19	7	0.5438985502875892
wNMF-based	19	8	0.5561222589960413
wNMF-based	19	9	0.5123162832579853
Average-based	20	0	0.49397268456745264
Average-based	20	1	0.4997670814740392
Average-based	20	2	0.488237953736268
Average-based	20	3	0.4954941382601697
Average-based	20	4	0.49609331021229947
Average-based	20	5	0.4950577178031089
Average-based	20	6	0.4873643945243438
Average-based	20	7	0.49421963946109965
Average-based	20	8	0.4956498740102671
Average-based	20	9	0.4948346892255362
Onehot-based	20	0	0.5296095643295735
Onehot-based	20	1	0.5298586886290164
Onehot-based	20	2	0.5305047599215615
Onehot-based	20	3	0.5273361117846316
Onehot-based	20	4	0.5287110657628828
Onehot-based	20	5	0.5296529621799663
Onehot-based	20	6	0.5315255449259492
Onehot-based	20	7	0.5309817291570099
Onehot-based	20	8	0.5296095643295735
Onehot-based	20	9	0.5208928583274318
wNMF-based	20	0	0.5491139238849955
wNMF-based	20	1	0.49781993305465344
wNMF-based	20	2	0.5085160315506153
wNMF-based	20	3	0.532542480886188
wNMF-based	20	4	0.5102229971261867
wNMF-based	20	5	0.5346431602602874
wNMF-based	20	6	0.5503512934370258
wNMF-based	20	7	0.5269296923849743
wNMF-based	20	8	0.49802340344618007
wNMF-based	20	9	0.5273393481365115
