method	n_cluster	seed	ari_value
Average-based	12	1	0.31607223770619725
Average-based	12	2	0.31820583783911355
Average-based	12	3	0.31607223770619725
Average-based	12	4	0.31607223770619725
Average-based	12	5	0.31607223770619725
Average-based	12	6	0.31607223770619725
Average-based	12	7	0.31820583783911355
Average-based	12	8	0.31607223770619725
Average-based	12	9	0.31788980515538556
Onehot-based	12	0	0.3176391601157187
Onehot-based	12	1	0.3176391601157187
Onehot-based	12	2	0.3176391601157187
Onehot-based	12	3	0.3176391601157187
Onehot-based	12	4	0.3176391601157187
Onehot-based	12	5	0.3176391601157187
Onehot-based	12	6	0.3176391601157187
Onehot-based	12	7	0.3176391601157187
Onehot-based	12	8	0.31582117592500186
Onehot-based	12	9	0.3176391601157187
wNMF-based	12	0	0.3192439923084535
wNMF-based	12	1	0.3192439923084535
wNMF-based	12	2	0.3192439923084535
wNMF-based	12	3	0.3192439923084535
wNMF-based	12	4	0.3192439923084535
wNMF-based	12	5	0.3192439923084535
wNMF-based	12	6	0.3192439923084535
wNMF-based	12	7	0.3192439923084535
wNMF-based	12	8	0.3192439923084535
wNMF-based	12	9	0.3192439923084535
Average-based	13	0	0.25815964906130207
Average-based	13	1	0.25815964906130207
Average-based	13	2	0.25815964906130207
Average-based	13	3	0.25815964906130207
Average-based	13	4	0.25815964906130207
Average-based	13	5	0.25815964906130207
Average-based	13	6	0.25815964906130207
Average-based	13	7	0.25815964906130207
Average-based	13	8	0.25815964906130207
Average-based	13	9	0.25815964906130207
Onehot-based	13	0	0.25815964906130207
Onehot-based	13	1	0.25815964906130207
Onehot-based	13	2	0.25815964906130207
Onehot-based	13	3	0.25815964906130207
Onehot-based	13	4	0.25815964906130207
Onehot-based	13	5	0.25815964906130207
Onehot-based	13	6	0.25815964906130207
Onehot-based	13	7	0.25815964906130207
Onehot-based	13	8	0.25815964906130207
Onehot-based	13	9	0.25815964906130207
wNMF-based	13	0	0.25597384378044924
wNMF-based	13	1	0.25597384378044924
wNMF-based	13	2	0.25597384378044924
wNMF-based	13	3	0.25597384378044924
wNMF-based	13	4	0.25597384378044924
wNMF-based	13	5	0.25597384378044924
wNMF-based	13	6	0.25597384378044924
wNMF-based	13	7	0.25597384378044924
wNMF-based	13	8	0.25597384378044924
wNMF-based	13	9	0.25597384378044924
Average-based	14	0	0.2556274684740039
Average-based	14	1	0.2556274684740039
Average-based	14	2	0.2556274684740039
Average-based	14	3	0.2556274684740039
Average-based	14	4	0.2556274684740039
Average-based	14	5	0.2556274684740039
Average-based	14	6	0.2556274684740039
Average-based	14	7	0.2556274684740039
Average-based	14	8	0.2556274684740039
Average-based	14	9	0.2556274684740039
Onehot-based	14	0	0.25481289916238986
Onehot-based	14	1	0.25481289916238986
Onehot-based	14	2	0.25481289916238986
Onehot-based	14	3	0.25481289916238986
Onehot-based	14	4	0.25481289916238986
Onehot-based	14	5	0.25481289916238986
Onehot-based	14	6	0.25548193325632335
Onehot-based	14	7	0.25548193325632335
Onehot-based	14	8	0.25481289916238986
Onehot-based	14	9	0.25481289916238986
wNMF-based	14	0	0.25437124079786244
wNMF-based	14	1	0.25437124079786244
wNMF-based	14	2	0.25437124079786244
wNMF-based	14	3	0.25437124079786244
wNMF-based	14	4	0.25437124079786244
wNMF-based	14	5	0.25437124079786244
wNMF-based	14	6	0.25437124079786244
wNMF-based	14	7	0.25437124079786244
wNMF-based	14	8	0.25437124079786244
wNMF-based	14	9	0.25437124079786244
Average-based	15	0	0.26051555629293915
Average-based	15	1	0.2617883792198515
Average-based	15	2	0.2617757114532301
Average-based	15	3	0.2619235355844324
Average-based	15	4	0.2617709239300617
Average-based	15	5	0.2595145318966855
Average-based	15	6	0.2606356717526577
Average-based	15	7	0.26051555629293915
Average-based	15	8	0.26055475489612023
Average-based	15	9	0.2606356717526577
Onehot-based	15	0	0.2563519722810104
Onehot-based	15	1	0.25624629948623184
Onehot-based	15	2	0.25624629948623184
Onehot-based	15	3	0.2605234443984901
Onehot-based	15	4	0.2563519722810104
Onehot-based	15	5	0.25624629948623184
Onehot-based	15	6	0.260663670543044
Onehot-based	15	7	0.260663670543044
Onehot-based	15	8	0.25624629948623184
Onehot-based	15	9	0.25624629948623184
wNMF-based	15	0	0.26155413148025347
wNMF-based	15	1	0.2387378966269099
wNMF-based	15	2	0.26194303253570134
wNMF-based	15	3	0.26161695965346515
wNMF-based	15	4	0.26155413148025347
wNMF-based	15	5	0.26201977640263524
wNMF-based	15	6	0.2613249576422427
wNMF-based	15	7	0.2616886936753026
wNMF-based	15	8	0.26147996366188925
wNMF-based	15	9	0.261721520829903
Average-based	16	0	0.25420137730556686
Average-based	16	1	0.25420137730556686
Average-based	16	2	0.25420137730556686
Average-based	16	3	0.25420137730556686
Average-based	16	4	0.25420137730556686
Average-based	16	5	0.25420137730556686
Average-based	16	6	0.25420137730556686
Average-based	16	7	0.2554353605514577
Average-based	16	8	0.25420137730556686
Average-based	16	9	0.25420137730556686
Onehot-based	16	0	0.2552985332831049
Onehot-based	16	1	0.25564241819458067
Onehot-based	16	2	0.25564241819458067
Onehot-based	16	3	0.254625151378708
Onehot-based	16	4	0.25564241819458067
Onehot-based	16	5	0.25564241819458067
Onehot-based	16	6	0.25564241819458067
Onehot-based	16	7	0.25564241819458067
Onehot-based	16	8	0.25564241819458067
Onehot-based	16	9	0.25395775484624206
wNMF-based	16	0	0.23358978411179684
wNMF-based	16	1	0.23358978411179684
wNMF-based	16	2	0.23618175289577636
wNMF-based	16	3	0.23595283548436824
wNMF-based	16	4	0.23832538548584487
wNMF-based	16	5	0.2333945039880309
wNMF-based	16	6	0.23417553108365355
wNMF-based	16	7	0.23417553108365355
wNMF-based	16	8	0.23417553108365355
wNMF-based	16	9	0.2574962711591863
Average-based	17	0	0.24459624404445643
Average-based	17	1	0.24459624404445643
Average-based	17	2	0.24459624404445643
Average-based	17	3	0.24459624404445643
Average-based	17	4	0.24459624404445643
Average-based	17	5	0.24459624404445643
Average-based	17	6	0.24459624404445643
Average-based	17	7	0.24459624404445643
Average-based	17	8	0.24459624404445643
Average-based	17	9	0.24459624404445643
Onehot-based	17	0	0.24459624404445643
Onehot-based	17	1	0.24459624404445643
Onehot-based	17	2	0.24459624404445643
Onehot-based	17	3	0.24459624404445643
Onehot-based	17	4	0.24459624404445643
Onehot-based	17	5	0.24459624404445643
Onehot-based	17	6	0.24459624404445643
Onehot-based	17	7	0.24459624404445643
Onehot-based	17	8	0.24459624404445643
Onehot-based	17	9	0.24459624404445643
wNMF-based	17	0	0.2404825511077416
wNMF-based	17	1	0.2405091199289257
wNMF-based	17	2	0.2405091199289257
wNMF-based	17	3	0.2405091199289257
wNMF-based	17	4	0.2405091199289257
wNMF-based	17	5	0.2405091199289257
wNMF-based	17	6	0.2404825511077416
wNMF-based	17	7	0.2405091199289257
wNMF-based	17	8	0.2405091199289257
wNMF-based	17	9	0.2404825511077416
Average-based	18	0	0.2523146979137773
Average-based	18	1	0.2523146979137773
Average-based	18	2	0.2526970054108655
Average-based	18	3	0.2514382252809853
Average-based	18	4	0.2508203872209161
Average-based	18	5	0.2523146979137773
Average-based	18	6	0.2523146979137773
Average-based	18	7	0.2523146979137773
Average-based	18	8	0.2503161753537534
Average-based	18	9	0.25181985736649887
Onehot-based	18	0	0.2521915083916144
Onehot-based	18	1	0.2521915083916144
Onehot-based	18	2	0.25398590140828525
Onehot-based	18	3	0.25212270633792006
Onehot-based	18	4	0.25056622383847427
Onehot-based	18	5	0.2499824204540633
Onehot-based	18	6	0.2504266909727375
Onehot-based	18	7	0.25056622383847427
Onehot-based	18	8	0.25056622383847427
Onehot-based	18	9	0.2521915083916144
wNMF-based	18	0	0.24429128344332715
wNMF-based	18	1	0.24429128344332715
wNMF-based	18	2	0.24429128344332715
wNMF-based	18	3	0.24429128344332715
wNMF-based	18	4	0.24429128344332715
wNMF-based	18	5	0.24429128344332715
wNMF-based	18	6	0.24429128344332715
wNMF-based	18	7	0.23232791050425253
wNMF-based	18	8	0.24429128344332715
wNMF-based	18	9	0.2433775269552833
Average-based	19	0	0.2507891242487871
Average-based	19	1	0.2507891242487871
Average-based	19	2	0.2506396236185263
Average-based	19	3	0.2507891242487871
Average-based	19	4	0.2506396236185263
Average-based	19	5	0.2506396236185263
Average-based	19	6	0.2506396236185263
Average-based	19	7	0.2506396236185263
Average-based	19	8	0.2507891242487871
Average-based	19	9	0.2507891242487871
Onehot-based	19	0	0.2495389537893248
Onehot-based	19	1	0.2508842287211628
Onehot-based	19	2	0.24964329509553
Onehot-based	19	3	0.2496525111302987
Onehot-based	19	4	0.24964329509553
Onehot-based	19	5	0.24964329509553
Onehot-based	19	6	0.25006114460699563
Onehot-based	19	7	0.250758624454306
Onehot-based	19	8	0.24964329509553
Onehot-based	19	9	0.24964329509553
wNMF-based	19	0	0.2580340980564299
wNMF-based	19	1	0.2580340980564299
wNMF-based	19	2	0.2580340980564299
wNMF-based	19	3	0.2580340980564299
wNMF-based	19	4	0.2580340980564299
wNMF-based	19	5	0.2580340980564299
wNMF-based	19	6	0.25765529679171595
wNMF-based	19	7	0.2580340980564299
wNMF-based	19	8	0.2580340980564299
wNMF-based	19	9	0.25765529679171595
Average-based	20	0	0.2217116073594938
Average-based	20	1	0.22152241945682283
Average-based	20	2	0.2235555238218189
Average-based	20	3	0.2217098898015802
Average-based	20	4	0.2217116073594938
Average-based	20	5	0.22203681041170545
Average-based	20	6	0.22343679343601572
Average-based	20	7	0.2217098898015802
Average-based	20	8	0.22171332460308085
Average-based	20	9	0.22140751047905968
Onehot-based	20	0	0.2246040401608698
Onehot-based	20	1	0.2246040401608698
Onehot-based	20	2	0.22475384975688417
Onehot-based	20	3	0.22401945732055917
Onehot-based	20	4	0.22475384975688417
Onehot-based	20	5	0.2222154652034446
Onehot-based	20	6	0.22416898330375531
Onehot-based	20	7	0.22475384975688417
Onehot-based	20	8	0.22416898330375531
Onehot-based	20	9	0.22416898330375531
wNMF-based	20	0	0.2107162192327081
wNMF-based	20	1	0.20742398618980973
wNMF-based	20	2	0.2123512835700371
wNMF-based	20	3	0.21269455029466877
wNMF-based	20	4	0.21161259719354616
wNMF-based	20	5	0.21269455029466877
wNMF-based	20	6	0.21269455029466877
wNMF-based	20	7	0.21161259719354616
wNMF-based	20	8	0.21087152525693942
wNMF-based	20	9	0.21269455029466877
