method	n_cluster	seed	ari_value
wNMF-based	11	9	0.2868266901942324
Average-based	12	0	0.28900966849330667
Average-based	12	1	0.2888993095818792
Average-based	12	2	0.2887524011575118
Average-based	12	3	0.2882565079130181
Average-based	12	4	0.28811156512874514
Average-based	12	5	0.28825519950815104
Average-based	12	6	0.2882992641318818
Average-based	12	7	0.2827930961854791
Average-based	12	8	0.2882565079130181
Average-based	12	9	0.2834456050526638
Onehot-based	12	0	0.29141215439460433
Onehot-based	12	1	0.29244590818132726
Onehot-based	12	2	0.28937444576641386
Onehot-based	12	3	0.28667174231618936
Onehot-based	12	4	0.28868281614695285
Onehot-based	12	5	0.29207730771245166
Onehot-based	12	6	0.29049743740113676
Onehot-based	12	7	0.2924438025033457
Onehot-based	12	8	0.29131629104981654
Onehot-based	12	9	0.29349173485379854
wNMF-based	12	0	0.2677281442047444
wNMF-based	12	1	0.2822807357885783
wNMF-based	12	2	0.2535198543783219
wNMF-based	12	3	0.26798695549053997
wNMF-based	12	4	0.2677926627529776
wNMF-based	12	5	0.26694968771038724
wNMF-based	12	6	0.2618977369747124
wNMF-based	12	7	0.26113649700043845
wNMF-based	12	8	0.2656224335663333
wNMF-based	12	9	0.266275381106764
Average-based	13	0	0.2798213878018622
Average-based	13	1	0.2799492049633599
Average-based	13	2	0.2790463957438854
Average-based	13	3	0.25929539078409836
Average-based	13	4	0.28016477853078076
Average-based	13	5	0.2792231251876547
Average-based	13	6	0.27994998243707864
Average-based	13	7	0.2799492049633599
Average-based	13	8	0.27992734767423555
Average-based	13	9	0.2801118368472442
Onehot-based	13	0	0.28147459645995027
Onehot-based	13	1	0.26197853213676153
Onehot-based	13	2	0.29716257392506606
Onehot-based	13	3	0.2845485557613351
Onehot-based	13	4	0.2838510968885368
Onehot-based	13	5	0.28429560723167147
Onehot-based	13	6	0.29987497745351116
Onehot-based	13	7	0.2817987141678302
Onehot-based	13	8	0.2946855852845287
Onehot-based	13	9	0.2978655585283176
wNMF-based	13	0	0.2640002388384544
wNMF-based	13	1	0.24558226674030026
wNMF-based	13	2	0.2510388171915507
wNMF-based	13	3	0.24325695271407877
wNMF-based	13	4	0.2374225603462325
wNMF-based	13	5	0.24221072722688597
wNMF-based	13	6	0.2474812535611495
wNMF-based	13	7	0.24863348093335605
wNMF-based	13	8	0.24960028767779677
wNMF-based	13	9	0.24003407242544764
Average-based	14	0	0.279131912310121
Average-based	14	1	0.2796634992011012
Average-based	14	2	0.27917565197444344
Average-based	14	3	0.27697899097670564
Average-based	14	4	0.2763308865327737
Average-based	14	5	0.2785675779323347
Average-based	14	6	0.2789541667916002
Average-based	14	7	0.279127723147263
Average-based	14	8	0.28034766896374996
Average-based	14	9	0.2783971821625705
Onehot-based	14	0	0.2905067308261252
Onehot-based	14	1	0.25233353919166385
Onehot-based	14	2	0.28006194985524724
Onehot-based	14	3	0.2785990073760844
Onehot-based	14	4	0.27577607133983223
Onehot-based	14	5	0.26525160633086453
Onehot-based	14	6	0.2562668819017997
Onehot-based	14	7	0.23867168495044297
Onehot-based	14	8	0.27115405968804945
Onehot-based	14	9	0.25156303136964747
wNMF-based	14	0	0.2696789637550098
wNMF-based	14	1	0.2502485156839303
wNMF-based	14	2	0.23280688355439932
wNMF-based	14	3	0.24776426627551318
wNMF-based	14	4	0.2402051684088707
wNMF-based	14	5	0.2758880519823246
wNMF-based	14	6	0.2362863675259158
wNMF-based	14	7	0.2443405091928437
wNMF-based	14	8	0.2513495290958492
wNMF-based	14	9	0.23837579837147369
Average-based	15	0	0.26342338235643686
Average-based	15	1	0.2631568882536566
Average-based	15	2	0.2613224198286089
Average-based	15	3	0.2592276905201561
Average-based	15	4	0.2651499878407457
Average-based	15	5	0.2679154521943366
Average-based	15	6	0.2628083625546137
Average-based	15	7	0.268596079603356
Average-based	15	8	0.26318016594793947
Average-based	15	9	0.2628083625546137
Onehot-based	15	0	0.2350200483246495
Onehot-based	15	1	0.21649362160432892
Onehot-based	15	2	0.23224112314825018
Onehot-based	15	3	0.2427371640918182
Onehot-based	15	4	0.24734442350002603
Onehot-based	15	5	0.27284689175860627
Onehot-based	15	6	0.24186079393271834
Onehot-based	15	7	0.2356483150141099
Onehot-based	15	8	0.23088444488183127
Onehot-based	15	9	0.23876154643836145
wNMF-based	15	0	0.21661315362552871
wNMF-based	15	1	0.21653117508756556
wNMF-based	15	2	0.222658146458005
wNMF-based	15	3	0.22633385694514227
wNMF-based	15	4	0.222517291734926
wNMF-based	15	5	0.21001145518729641
wNMF-based	15	6	0.22168732351005774
wNMF-based	15	7	0.23384623667303697
wNMF-based	15	8	0.22210052339886227
wNMF-based	15	9	0.23217914435172107
Average-based	16	0	0.26497047751478287
Average-based	16	1	0.26323802542227076
Average-based	16	2	0.2695377097242819
Average-based	16	3	0.27019753665704516
Average-based	16	4	0.26415595683468013
Average-based	16	5	0.26673438450172743
Average-based	16	6	0.26726301653080214
Average-based	16	7	0.2329264696032323
Average-based	16	8	0.2657418053396354
Average-based	16	9	0.27315193109534375
Onehot-based	16	0	0.2550263489835906
Onehot-based	16	1	0.23931574710996567
Onehot-based	16	2	0.22865424642006665
Onehot-based	16	3	0.24065478257148845
Onehot-based	16	4	0.25194056083668126
Onehot-based	16	5	0.26928500668867267
Onehot-based	16	6	0.2526878804339467
Onehot-based	16	7	0.22451184346702924
Onehot-based	16	8	0.26698967841118787
Onehot-based	16	9	0.21948794455127865
wNMF-based	16	0	0.23202927050330616
wNMF-based	16	1	0.22194364504453273
wNMF-based	16	2	0.22764046098778498
wNMF-based	16	3	0.2219053827682909
wNMF-based	16	4	0.263212071431125
wNMF-based	16	5	0.2612030009876729
wNMF-based	16	6	0.2509046113015818
wNMF-based	16	7	0.24780427257858872
wNMF-based	16	8	0.25160142591144474
wNMF-based	16	9	0.2720022075302152
Average-based	17	0	0.2627348281056331
Average-based	17	1	0.24214042091764487
Average-based	17	2	0.22390082550528234
Average-based	17	3	0.2764125545070315
Average-based	17	4	0.26543065162576174
Average-based	17	5	0.26408824759869987
Average-based	17	6	0.26591837905657867
Average-based	17	7	0.2538279156077517
Average-based	17	8	0.23309784217371554
Average-based	17	9	0.23106000849878938
Onehot-based	17	0	0.23415316501354883
Onehot-based	17	1	0.2275622432833664
Onehot-based	17	2	0.22357839287232142
Onehot-based	17	3	0.22824807410913653
Onehot-based	17	4	0.24012579747205826
Onehot-based	17	5	0.2310281688900567
Onehot-based	17	6	0.2580201240123644
Onehot-based	17	7	0.23285318037195063
Onehot-based	17	8	0.21771640738991122
Onehot-based	17	9	0.21009949414136547
wNMF-based	17	0	0.22281064122971375
wNMF-based	17	1	0.2239904400347996
wNMF-based	17	2	0.21332469221074882
wNMF-based	17	3	0.20768489628211909
wNMF-based	17	4	0.2179849446696403
wNMF-based	17	5	0.21992553755170582
wNMF-based	17	6	0.2194826742412256
wNMF-based	17	7	0.2124199921939205
wNMF-based	17	8	0.21566154320481296
wNMF-based	17	9	0.21255120571489663
Average-based	18	0	0.23198038810151428
Average-based	18	1	0.2369953263593829
Average-based	18	2	0.23755859913950148
Average-based	18	3	0.23536559113338734
Average-based	18	4	0.22896285040274889
Average-based	18	5	0.21967312311128484
Average-based	18	6	0.2227022966560923
Average-based	18	7	0.25897071110746883
Average-based	18	8	0.23756113801931622
Average-based	18	9	0.23225025994854756
Onehot-based	18	0	0.20710428547131396
Onehot-based	18	1	0.2096850203007083
Onehot-based	18	2	0.2379069840073679
Onehot-based	18	3	0.20855843985615236
Onehot-based	18	4	0.21868413334643685
Onehot-based	18	5	0.19463616972689532
Onehot-based	18	6	0.21845522524161132
Onehot-based	18	7	0.2261210125459632
Onehot-based	18	8	0.22506599468323396
Onehot-based	18	9	0.21878884657814235
wNMF-based	18	0	0.2106096954709243
wNMF-based	18	1	0.20956506587070178
wNMF-based	18	2	0.2157203267323374
wNMF-based	18	3	0.22451263635905652
wNMF-based	18	4	0.21326666694898977
wNMF-based	18	5	0.2243752522354713
wNMF-based	18	6	0.2132642013059731
wNMF-based	18	7	0.21176874551132216
wNMF-based	18	8	0.2056539653326921
wNMF-based	18	9	0.20669883307716574
Average-based	19	0	0.22327636798841935
Average-based	19	1	0.21397400702779318
Average-based	19	2	0.22574602781776185
Average-based	19	3	0.22275221073603346
Average-based	19	4	0.2222012433089663
Average-based	19	5	0.21056701131654515
Average-based	19	6	0.2239505816736626
Average-based	19	7	0.22335902504336944
Average-based	19	8	0.22414139567728997
Average-based	19	9	0.22268194092993485
Onehot-based	19	0	0.22667326964417697
Onehot-based	19	1	0.22399964647740475
Onehot-based	19	2	0.21291875812183206
Onehot-based	19	3	0.2096969312646432
Onehot-based	19	4	0.21659118634749172
Onehot-based	19	5	0.21849454288549755
Onehot-based	19	6	0.2310946155223272
Onehot-based	19	7	0.2400211235126759
Onehot-based	19	8	0.23619912261433929
Onehot-based	19	9	0.21327111928036743
wNMF-based	19	0	0.21389669030961286
wNMF-based	19	1	0.21166266503265
wNMF-based	19	2	0.21482423357187366
wNMF-based	19	3	0.20512947564478673
wNMF-based	19	4	0.20863522321548508
wNMF-based	19	5	0.20237418221202239
wNMF-based	19	6	0.20995738549165682
wNMF-based	19	7	0.21558726181011478
wNMF-based	19	8	0.21648383399315213
wNMF-based	19	9	0.21764702290540772
Average-based	20	0	0.2180964294988301
Average-based	20	1	0.22456155963762256
Average-based	20	2	0.21042237020924548
Average-based	20	3	0.2079760011195514
Average-based	20	4	0.1955725627977526
Average-based	20	5	0.21118014377197739
Average-based	20	6	0.21963022378870753
Average-based	20	7	0.20597195805662089
Average-based	20	8	0.2540361057690467
Average-based	20	9	0.1990968289736249
Onehot-based	20	0	0.19186742712924537
Onehot-based	20	1	0.21087758187670552
Onehot-based	20	2	0.20609530277646343
Onehot-based	20	3	0.19524715124555972
Onehot-based	20	4	0.1901354352004757
Onehot-based	20	5	0.2150551369008905
Onehot-based	20	6	0.20632115818065838
Onehot-based	20	7	0.2007140280342714
Onehot-based	20	8	0.19804201340404862
Onehot-based	20	9	0.1945190215517986
wNMF-based	20	0	0.1924494202198478
wNMF-based	20	1	0.19021450219017672
wNMF-based	20	2	0.1869874710309229
wNMF-based	20	3	0.1959595828971152
wNMF-based	20	4	0.19299434893486866
wNMF-based	20	5	0.17895088569462997
wNMF-based	20	6	0.19318033086218434
wNMF-based	20	7	0.19250448667053166
wNMF-based	20	8	0.18572876125726148
wNMF-based	20	9	0.19066274271740605
