method	n_cluster	seed	ari_value
Onehot-based	12	9	0.4824176799906991
wNMF-based	12	0	0.47857777577984023
wNMF-based	12	1	0.47562100941606433
wNMF-based	12	2	0.4751598800540889
wNMF-based	12	3	0.4751598800540889
wNMF-based	12	4	0.47789806498047854
wNMF-based	12	5	0.4747728332917327
wNMF-based	12	6	0.47559291299668266
wNMF-based	12	7	0.47559291299668266
wNMF-based	12	8	0.4747728332917327
wNMF-based	12	9	0.47559291299668266
Average-based	13	0	0.4876976669992748
Average-based	13	1	0.4876976669992748
Average-based	13	2	0.4876976669992748
Average-based	13	3	0.4897669573028537
Average-based	13	4	0.48282410813814836
Average-based	13	5	0.4897669573028537
Average-based	13	6	0.4897997846522495
Average-based	13	7	0.487419085923941
Average-based	13	8	0.4876976669992748
Average-based	13	9	0.4876976669992748
Onehot-based	13	0	0.4830777034351161
Onehot-based	13	1	0.4848545772446919
Onehot-based	13	2	0.4846265524378077
Onehot-based	13	3	0.4830777034351161
Onehot-based	13	4	0.4830777034351161
Onehot-based	13	5	0.4836411266563687
Onehot-based	13	6	0.480489208177825
Onehot-based	13	7	0.48363417867805847
Onehot-based	13	8	0.4835341408447271
Onehot-based	13	9	0.48354156365109685
wNMF-based	13	0	0.43873753501659707
wNMF-based	13	1	0.44507900382207266
wNMF-based	13	2	0.4443174005071104
wNMF-based	13	3	0.4380524378365177
wNMF-based	13	4	0.46991452241682613
wNMF-based	13	5	0.4403597220965775
wNMF-based	13	6	0.4427452759137757
wNMF-based	13	7	0.44338464625294605
wNMF-based	13	8	0.46433337199176583
wNMF-based	13	9	0.440162449664737
Average-based	14	0	0.4866909192003005
Average-based	14	1	0.4866909192003005
Average-based	14	2	0.4913763492962575
Average-based	14	3	0.4866909192003005
Average-based	14	4	0.4867862099999781
Average-based	14	5	0.4900488560459886
Average-based	14	6	0.48362681547927316
Average-based	14	7	0.486436346634848
Average-based	14	8	0.4840908697978318
Average-based	14	9	0.4866909192003005
Onehot-based	14	0	0.4850582463680865
Onehot-based	14	1	0.4850582463680865
Onehot-based	14	2	0.48529072649910787
Onehot-based	14	3	0.4850582463680865
Onehot-based	14	4	0.48543762747126157
Onehot-based	14	5	0.48558460164217804
Onehot-based	14	6	0.48515086052599354
Onehot-based	14	7	0.4855466150415519
Onehot-based	14	8	0.4850582463680865
Onehot-based	14	9	0.4856605432727225
wNMF-based	14	0	0.44837248271147145
wNMF-based	14	1	0.44837248271147145
wNMF-based	14	2	0.46353380869554184
wNMF-based	14	3	0.45913263743198096
wNMF-based	14	4	0.46353380869554184
wNMF-based	14	5	0.44837248271147145
wNMF-based	14	6	0.44837248271147145
wNMF-based	14	7	0.44837248271147145
wNMF-based	14	8	0.44689390442658034
wNMF-based	14	9	0.44837248271147145
Average-based	15	0	0.48608990828550763
Average-based	15	1	0.4857466513422506
Average-based	15	2	0.48631113413909827
Average-based	15	3	0.485812672500366
Average-based	15	4	0.4862450137967535
Average-based	15	5	0.485812672500366
Average-based	15	6	0.4857466513422506
Average-based	15	7	0.4811106123594881
Average-based	15	8	0.485812672500366
Average-based	15	9	0.48608990828550763
Onehot-based	15	0	0.48453190976770044
Onehot-based	15	1	0.48453190976770044
Onehot-based	15	2	0.48501640223069137
Onehot-based	15	3	0.48453190976770044
Onehot-based	15	4	0.48453190976770044
Onehot-based	15	5	0.48453190976770044
Onehot-based	15	6	0.48482887216136683
Onehot-based	15	7	0.4622594541755385
Onehot-based	15	8	0.48482887216136683
Onehot-based	15	9	0.48482887216136683
wNMF-based	15	0	0.44893850125698265
wNMF-based	15	1	0.4266287842855885
wNMF-based	15	2	0.45032123398017065
wNMF-based	15	3	0.4479316940066648
wNMF-based	15	4	0.44540006376289043
wNMF-based	15	5	0.43013845005212953
wNMF-based	15	6	0.4363988461040906
wNMF-based	15	7	0.4413287711369675
wNMF-based	15	8	0.42628364864043894
wNMF-based	15	9	0.42444866680314924
Average-based	16	0	0.4757045177852083
Average-based	16	1	0.47473518253964103
Average-based	16	2	0.47540284735391347
Average-based	16	3	0.47540284735391347
Average-based	16	4	0.47540284735391347
Average-based	16	5	0.4733761524619684
Average-based	16	6	0.4755732954587689
Average-based	16	7	0.4741170471907677
Average-based	16	8	0.47594726884456257
Average-based	16	9	0.47583754665391964
Onehot-based	16	0	0.47879456256663244
Onehot-based	16	1	0.47879456256663244
Onehot-based	16	2	0.47879456256663244
Onehot-based	16	3	0.45603250592463174
Onehot-based	16	4	0.47879456256663244
Onehot-based	16	5	0.47806163358501186
Onehot-based	16	6	0.47879456256663244
Onehot-based	16	7	0.47879456256663244
Onehot-based	16	8	0.4776789260473136
Onehot-based	16	9	0.47806163358501186
wNMF-based	16	0	0.4340231665296814
wNMF-based	16	1	0.4300761319976752
wNMF-based	16	2	0.435091260550271
wNMF-based	16	3	0.4372736016712832
wNMF-based	16	4	0.4343069148940236
wNMF-based	16	5	0.41505317950766507
wNMF-based	16	6	0.43500112365982785
wNMF-based	16	7	0.42613953251233727
wNMF-based	16	8	0.44001556125910407
wNMF-based	16	9	0.43557546639555267
Average-based	17	0	0.4493348416810532
Average-based	17	1	0.4499573676870342
Average-based	17	2	0.4499573676870342
Average-based	17	3	0.4499573676870342
Average-based	17	4	0.46161024725705657
Average-based	17	5	0.4603383458969682
Average-based	17	6	0.4608020563590402
Average-based	17	7	0.4500161740447606
Average-based	17	8	0.4625300601985342
Average-based	17	9	0.4500161740447606
Onehot-based	17	0	0.4594072416305825
Onehot-based	17	1	0.4632718398386911
Onehot-based	17	2	0.4630958290829319
Onehot-based	17	3	0.4631682186918028
Onehot-based	17	4	0.4624551211367568
Onehot-based	17	5	0.46159449913298534
Onehot-based	17	6	0.4634592057993441
Onehot-based	17	7	0.4657192433858318
Onehot-based	17	8	0.45872275475439855
Onehot-based	17	9	0.4540903820400626
wNMF-based	17	0	0.418806221612835
wNMF-based	17	1	0.4174840366581652
wNMF-based	17	2	0.4305967121769861
wNMF-based	17	3	0.4336662366585849
wNMF-based	17	4	0.41488899977702065
wNMF-based	17	5	0.43061036628239857
wNMF-based	17	6	0.42182460219202117
wNMF-based	17	7	0.4239849421711556
wNMF-based	17	8	0.4224014996610081
wNMF-based	17	9	0.4171088228122073
Average-based	18	0	0.45035424998202994
Average-based	18	1	0.4501059093489151
Average-based	18	2	0.4505244511633825
Average-based	18	3	0.45095945895861095
Average-based	18	4	0.44491576668361854
Average-based	18	5	0.4499496427500506
Average-based	18	6	0.4507142442712336
Average-based	18	7	0.44417851176282247
Average-based	18	8	0.4500511427782821
Average-based	18	9	0.4491986858950155
Onehot-based	18	0	0.4635421553521035
Onehot-based	18	1	0.4595365111953153
Onehot-based	18	2	0.46417839604416333
Onehot-based	18	3	0.459970658851682
Onehot-based	18	4	0.46341332745126207
Onehot-based	18	5	0.46417839604416333
Onehot-based	18	6	0.4596260031084479
Onehot-based	18	7	0.46276974203556853
Onehot-based	18	8	0.45369780869406057
Onehot-based	18	9	0.4586707965664594
wNMF-based	18	0	0.4343479387836275
wNMF-based	18	1	0.43776486818687504
wNMF-based	18	2	0.43393300623605935
wNMF-based	18	3	0.4329919938963175
wNMF-based	18	4	0.4304359692847272
wNMF-based	18	5	0.4431500280656941
wNMF-based	18	6	0.43080065973884435
wNMF-based	18	7	0.4346677009679496
wNMF-based	18	8	0.44053572080958553
wNMF-based	18	9	0.4346677009679496
Average-based	19	0	0.43544931562404077
Average-based	19	1	0.4361136472827001
Average-based	19	2	0.433866492313042
Average-based	19	3	0.43240476072512923
Average-based	19	4	0.4308061807589561
Average-based	19	5	0.438382082043542
Average-based	19	6	0.43499406048558237
Average-based	19	7	0.4396804957070772
Average-based	19	8	0.43641567325508296
Average-based	19	9	0.43734469132970694
Onehot-based	19	0	0.44088618768972426
Onehot-based	19	1	0.4380548550108779
Onehot-based	19	2	0.4404320118382326
Onehot-based	19	3	0.4503369143330544
Onehot-based	19	4	0.45062947459915065
Onehot-based	19	5	0.45194176650023726
Onehot-based	19	6	0.4383472135740437
Onehot-based	19	7	0.43430392715277094
Onehot-based	19	8	0.444350460160907
Onehot-based	19	9	0.4334470797225739
wNMF-based	19	0	0.4010076334778368
wNMF-based	19	1	0.43236654646858524
wNMF-based	19	2	0.40184487369851785
wNMF-based	19	3	0.4323879291931122
wNMF-based	19	4	0.4374522976183338
wNMF-based	19	5	0.4374489827312247
wNMF-based	19	6	0.43129281787044593
wNMF-based	19	7	0.39950841252740144
wNMF-based	19	8	0.43727762841780143
wNMF-based	19	9	0.4017495163409011
Average-based	20	0	0.40891609037561194
Average-based	20	1	0.41048811304906474
Average-based	20	2	0.4211185781042376
Average-based	20	3	0.3988033183223004
Average-based	20	4	0.3919293803185192
Average-based	20	5	0.4029610001332402
Average-based	20	6	0.38500048740917614
Average-based	20	7	0.4258927693600041
Average-based	20	8	0.40872739225100696
Average-based	20	9	0.42354989158122347
Onehot-based	20	0	0.4349245733570258
Onehot-based	20	1	0.4382680200410221
Onehot-based	20	2	0.4379459839016374
Onehot-based	20	3	0.4375185325514158
Onehot-based	20	4	0.4384387589802838
Onehot-based	20	5	0.43887973157724575
Onehot-based	20	6	0.4276095732037088
Onehot-based	20	7	0.43879920228771335
Onehot-based	20	8	0.44511341806818794
Onehot-based	20	9	0.4382620173954689
wNMF-based	20	0	0.3759753566223137
wNMF-based	20	1	0.37546843109380335
wNMF-based	20	2	0.3870685619827372
wNMF-based	20	3	0.3761084759073219
wNMF-based	20	4	0.38112736594740926
wNMF-based	20	5	0.37528199734734574
wNMF-based	20	6	0.3774612329895883
wNMF-based	20	7	0.37229391546434104
wNMF-based	20	8	0.3759806078869265
wNMF-based	20	9	0.3820710473862636
