method	n_cluster	seed	ari_value
Onehot-based	12	6	0.3461503576272853
Onehot-based	12	7	0.34241509220833194
Onehot-based	12	8	0.3456775378481457
Onehot-based	12	9	0.3448736550115189
wNMF-based	12	0	0.344582117537424
wNMF-based	12	1	0.3449362515194949
wNMF-based	12	2	0.3768835715626886
wNMF-based	12	3	0.344582117537424
wNMF-based	12	4	0.344582117537424
wNMF-based	12	5	0.34599016790505593
wNMF-based	12	6	0.3471824353627418
wNMF-based	12	7	0.3467809112248861
wNMF-based	12	8	0.344582117537424
wNMF-based	12	9	0.3464953956924568
Average-based	13	0	0.3512900238323959
Average-based	13	1	0.3529918504589423
Average-based	13	2	0.3452466352271172
Average-based	13	3	0.3552146926207714
Average-based	13	4	0.3488407077966644
Average-based	13	5	0.3520550878906575
Average-based	13	6	0.35143712435355257
Average-based	13	7	0.3552146926207714
Average-based	13	8	0.3263228327564658
Average-based	13	9	0.34894041459750286
Onehot-based	13	0	0.355317519208962
Onehot-based	13	1	0.35068082070963674
Onehot-based	13	2	0.34439663336256177
Onehot-based	13	3	0.3364327767687191
Onehot-based	13	4	0.34252284494027163
Onehot-based	13	5	0.33176237070305903
Onehot-based	13	6	0.33763118769176176
Onehot-based	13	7	0.3494238444200308
Onehot-based	13	8	0.357455816570216
Onehot-based	13	9	0.33348978340151897
wNMF-based	13	0	0.3221180295146973
wNMF-based	13	1	0.3198890858643116
wNMF-based	13	2	0.31982914072780944
wNMF-based	13	3	0.32128756356397625
wNMF-based	13	4	0.319978666141523
wNMF-based	13	5	0.32608158715735897
wNMF-based	13	6	0.350344813664093
wNMF-based	13	7	0.3205430724496428
wNMF-based	13	8	0.31947934211951506
wNMF-based	13	9	0.3214646522593029
Average-based	14	0	0.3318059517604703
Average-based	14	1	0.3279072833983374
Average-based	14	2	0.3250921999160427
Average-based	14	3	0.32682097730559084
Average-based	14	4	0.3286733279854973
Average-based	14	5	0.32335534459672544
Average-based	14	6	0.3253708793603056
Average-based	14	7	0.29737171230243786
Average-based	14	8	0.3265517168981001
Average-based	14	9	0.32566762211077377
Onehot-based	14	0	0.3147861190352296
Onehot-based	14	1	0.3092839138894916
Onehot-based	14	2	0.3112920039463059
Onehot-based	14	3	0.33637158613354856
Onehot-based	14	4	0.3175077586809001
Onehot-based	14	5	0.3087914941952769
Onehot-based	14	6	0.30740125157289244
Onehot-based	14	7	0.3118266662740199
Onehot-based	14	8	0.3096974149614676
Onehot-based	14	9	0.3184809845747283
wNMF-based	14	0	0.29893891030721664
wNMF-based	14	1	0.32893739675905415
wNMF-based	14	2	0.3055758443790791
wNMF-based	14	3	0.29678515492573965
wNMF-based	14	4	0.3308537055635472
wNMF-based	14	5	0.29893891030721664
wNMF-based	14	6	0.3278884907228619
wNMF-based	14	7	0.32447961523056723
wNMF-based	14	8	0.2996608337990209
wNMF-based	14	9	0.32723175152660267
Average-based	15	0	0.31716916973375336
Average-based	15	1	0.3067146953062105
Average-based	15	2	0.2982831900816583
Average-based	15	3	0.309793739849451
Average-based	15	4	0.30885170933079054
Average-based	15	5	0.3205658112659814
Average-based	15	6	0.31329809192425856
Average-based	15	7	0.3139146040796906
Average-based	15	8	0.31631542864580275
Average-based	15	9	0.3086537305601074
Onehot-based	15	0	0.3184825735657989
Onehot-based	15	1	0.3108423546622765
Onehot-based	15	2	0.3180181544684885
Onehot-based	15	3	0.3087288204902972
Onehot-based	15	4	0.3245335788661869
Onehot-based	15	5	0.313587859125474
Onehot-based	15	6	0.33238561703799246
Onehot-based	15	7	0.33501843081693033
Onehot-based	15	8	0.32053490000606266
Onehot-based	15	9	0.31297276779284783
wNMF-based	15	0	0.2835526152664051
wNMF-based	15	1	0.29469884453033596
wNMF-based	15	2	0.2979227076601703
wNMF-based	15	3	0.323052427847573
wNMF-based	15	4	0.29776744424555185
wNMF-based	15	5	0.28362935165201986
wNMF-based	15	6	0.3078523174710068
wNMF-based	15	7	0.3049992432984888
wNMF-based	15	8	0.32002665060589086
wNMF-based	15	9	0.3101914247208665
Average-based	16	0	0.3165330536641225
Average-based	16	1	0.3046838532160615
Average-based	16	2	0.3096772648865261
Average-based	16	3	0.325546499801445
Average-based	16	4	0.31169256479151736
Average-based	16	5	0.31693163659989654
Average-based	16	6	0.3004205629932745
Average-based	16	7	0.3180599487990165
Average-based	16	8	0.303809088453358
Average-based	16	9	0.3115291616684706
Onehot-based	16	0	0.31243524736648626
Onehot-based	16	1	0.3189546703438335
Onehot-based	16	2	0.29008655436313263
Onehot-based	16	3	0.3209663923103216
Onehot-based	16	4	0.302623065176815
Onehot-based	16	5	0.3119638784650188
Onehot-based	16	6	0.3018077308775334
Onehot-based	16	7	0.29972568570743685
Onehot-based	16	8	0.30869169335174357
Onehot-based	16	9	0.31166405600203695
wNMF-based	16	0	0.3029220599490072
wNMF-based	16	1	0.29491621635480736
wNMF-based	16	2	0.29885034429112795
wNMF-based	16	3	0.29515103416474264
wNMF-based	16	4	0.3015480773278539
wNMF-based	16	5	0.3039342272313351
wNMF-based	16	6	0.29610436136390833
wNMF-based	16	7	0.2944178733650848
wNMF-based	16	8	0.30316782824302346
wNMF-based	16	9	0.30630505982082123
Average-based	17	0	0.31967932780958375
Average-based	17	1	0.3248771389069811
Average-based	17	2	0.27644994386067806
Average-based	17	3	0.29705908434932765
Average-based	17	4	0.28509111548581595
Average-based	17	5	0.31195758015933983
Average-based	17	6	0.32171306608259115
Average-based	17	7	0.320902659940631
Average-based	17	8	0.31708055963208936
Average-based	17	9	0.3161331951680502
Onehot-based	17	0	0.30645761227319795
Onehot-based	17	1	0.3036396296953715
Onehot-based	17	2	0.302878219307918
Onehot-based	17	3	0.30222812981329167
Onehot-based	17	4	0.3068154940719271
Onehot-based	17	5	0.2903234962893677
Onehot-based	17	6	0.3004715684336848
Onehot-based	17	7	0.29451412556369266
Onehot-based	17	8	0.31804243382665154
Onehot-based	17	9	0.31736996154587266
wNMF-based	17	0	0.2968352917298354
wNMF-based	17	1	0.2998922111520892
wNMF-based	17	2	0.29578972777008494
wNMF-based	17	3	0.2930604629686921
wNMF-based	17	4	0.2880908461556584
wNMF-based	17	5	0.3034958350618162
wNMF-based	17	6	0.2997040642446778
wNMF-based	17	7	0.30130999017202176
wNMF-based	17	8	0.29034230216405627
wNMF-based	17	9	0.300888916510702
Average-based	18	0	0.3133604697432342
Average-based	18	1	0.3216020616589582
Average-based	18	2	0.3149988374772653
Average-based	18	3	0.3127052007643658
Average-based	18	4	0.2926968771809691
Average-based	18	5	0.3175592435703679
Average-based	18	6	0.31985777669655596
Average-based	18	7	0.31371565290385967
Average-based	18	8	0.31354827297343096
Average-based	18	9	0.3226944780345059
Onehot-based	18	0	0.30452601232069293
Onehot-based	18	1	0.3091010761831474
Onehot-based	18	2	0.31342075488021176
Onehot-based	18	3	0.299243568335786
Onehot-based	18	4	0.3019222831531505
Onehot-based	18	5	0.2911192023685046
Onehot-based	18	6	0.2992949332754139
Onehot-based	18	7	0.28084142173139404
Onehot-based	18	8	0.29792075893759873
Onehot-based	18	9	0.3052307472292273
wNMF-based	18	0	0.2886240314575506
wNMF-based	18	1	0.2947649046912651
wNMF-based	18	2	0.2957880204788076
wNMF-based	18	3	0.2966752345796307
wNMF-based	18	4	0.2874137658982313
wNMF-based	18	5	0.3028060370946893
wNMF-based	18	6	0.2852490541098957
wNMF-based	18	7	0.29157836052347585
wNMF-based	18	8	0.283117151645237
wNMF-based	18	9	0.3161921728225182
Average-based	19	0	0.29284201461872283
Average-based	19	1	0.29628545912556803
Average-based	19	2	0.2997859070927079
Average-based	19	3	0.29219064299287245
Average-based	19	4	0.2892804660303013
Average-based	19	5	0.3100425523455316
Average-based	19	6	0.2997433408589381
Average-based	19	7	0.29394038224060615
Average-based	19	8	0.3093435963444199
Average-based	19	9	0.2774410632304223
Onehot-based	19	0	0.3150455560438994
Onehot-based	19	1	0.27839473961282996
Onehot-based	19	2	0.30324749906208004
Onehot-based	19	3	0.2967634275681834
Onehot-based	19	4	0.2900523125951379
Onehot-based	19	5	0.2792982133729296
Onehot-based	19	6	0.2772391579351134
Onehot-based	19	7	0.2803419416708009
Onehot-based	19	8	0.28976291322662384
Onehot-based	19	9	0.29330444223999097
wNMF-based	19	0	0.2829084848819399
wNMF-based	19	1	0.2866348216436392
wNMF-based	19	2	0.29479715751960045
wNMF-based	19	3	0.27881943062896153
wNMF-based	19	4	0.2760819021228129
wNMF-based	19	5	0.2887884681324869
wNMF-based	19	6	0.28689760575965356
wNMF-based	19	7	0.2885778854947819
wNMF-based	19	8	0.2773000913656497
wNMF-based	19	9	0.29549664180076973
Average-based	20	0	0.2878950550691941
Average-based	20	1	0.309694867275252
Average-based	20	2	0.2851429806481918
Average-based	20	3	0.31108620777625196
Average-based	20	4	0.30470133933931043
Average-based	20	5	0.28611043575028094
Average-based	20	6	0.28219843456490157
Average-based	20	7	0.27783106627185716
Average-based	20	8	0.30872948432988273
Average-based	20	9	0.28492432537350487
Onehot-based	20	0	0.28509735848143564
Onehot-based	20	1	0.28326375155234534
Onehot-based	20	2	0.3003238887398274
Onehot-based	20	3	0.305122773965455
Onehot-based	20	4	0.2980793191257861
Onehot-based	20	5	0.29419453237996473
Onehot-based	20	6	0.30304875427529504
Onehot-based	20	7	0.2821642314039718
Onehot-based	20	8	0.2976458842192095
Onehot-based	20	9	0.2771090091408964
wNMF-based	20	0	0.2730452267505656
wNMF-based	20	1	0.2874825136561645
wNMF-based	20	2	0.29114861961306393
wNMF-based	20	3	0.30461015996651836
wNMF-based	20	4	0.29089649469446016
wNMF-based	20	5	0.26724788605777106
wNMF-based	20	6	0.27034266460959905
wNMF-based	20	7	0.27268924381039067
wNMF-based	20	8	0.2929330241410917
wNMF-based	20	9	0.2736283227983036
