method	n_cluster	seed	ari_value
Onehot-based	12	9	0.3771066247195099
wNMF-based	12	0	0.32276468440681644
wNMF-based	12	1	0.3242848008375702
wNMF-based	12	2	0.32505192301940605
wNMF-based	12	3	0.321887174126028
wNMF-based	12	4	0.32058569819306276
wNMF-based	12	5	0.32371923131278413
wNMF-based	12	6	0.321887174126028
wNMF-based	12	7	0.3239832449877937
wNMF-based	12	8	0.3250541786021856
wNMF-based	12	9	0.3210665357753365
Average-based	13	0	0.43067462690951186
Average-based	13	1	0.42359899601160717
Average-based	13	2	0.43163613577868726
Average-based	13	3	0.4288829859167764
Average-based	13	4	0.35572867059123314
Average-based	13	5	0.35791727129961864
Average-based	13	6	0.4303118224870677
Average-based	13	7	0.4232166342710686
Average-based	13	8	0.42580127462989326
Average-based	13	9	0.42612068972732786
Onehot-based	13	0	0.3363456725893878
Onehot-based	13	1	0.31287630260001215
Onehot-based	13	2	0.3498236061380135
Onehot-based	13	3	0.3389599782101606
Onehot-based	13	4	0.32865271484735686
Onehot-based	13	5	0.35746740923295023
Onehot-based	13	6	0.33482897179463567
Onehot-based	13	7	0.3373936384304565
Onehot-based	13	8	0.3350385548361233
Onehot-based	13	9	0.3365924236231768
wNMF-based	13	0	0.28525084705113424
wNMF-based	13	1	0.2885363379296062
wNMF-based	13	2	0.282322821166716
wNMF-based	13	3	0.2952696711051928
wNMF-based	13	4	0.29107588885430175
wNMF-based	13	5	0.30122170621931954
wNMF-based	13	6	0.30405989270171585
wNMF-based	13	7	0.2838042575942809
wNMF-based	13	8	0.28102671923647987
wNMF-based	13	9	0.3021123408690157
Average-based	14	0	0.3909429181606539
Average-based	14	1	0.38259822594447507
Average-based	14	2	0.39196948684778765
Average-based	14	3	0.3923258997513695
Average-based	14	4	0.3904534063271684
Average-based	14	5	0.38244780582879084
Average-based	14	6	0.3874778823098691
Average-based	14	7	0.39196948684778765
Average-based	14	8	0.3875106576215609
Average-based	14	9	0.4000966542524381
Onehot-based	14	0	0.3433216523850803
Onehot-based	14	1	0.3694924024814487
Onehot-based	14	2	0.3281854695884547
Onehot-based	14	3	0.3257339315932433
Onehot-based	14	4	0.3215557005980213
Onehot-based	14	5	0.3168719622023691
Onehot-based	14	6	0.3305214573825179
Onehot-based	14	7	0.34304214199389177
Onehot-based	14	8	0.3600105601745435
Onehot-based	14	9	0.3741037989359465
wNMF-based	14	0	0.34705153729733035
wNMF-based	14	1	0.3225694270561243
wNMF-based	14	2	0.30806164309942086
wNMF-based	14	3	0.29137411387051326
wNMF-based	14	4	0.3406050989292564
wNMF-based	14	5	0.32289500420426764
wNMF-based	14	6	0.33683619749017163
wNMF-based	14	7	0.3456341997303221
wNMF-based	14	8	0.31063725169146034
wNMF-based	14	9	0.33293942262731846
Average-based	15	0	0.38081383106143285
Average-based	15	1	0.37641160295407977
Average-based	15	2	0.37951907895981496
Average-based	15	3	0.36558756916931706
Average-based	15	4	0.35988588422183465
Average-based	15	5	0.40753380977585124
Average-based	15	6	0.37997279803661604
Average-based	15	7	0.3902998376426953
Average-based	15	8	0.364909684956572
Average-based	15	9	0.3579526616143466
Onehot-based	15	0	0.33889267015656377
Onehot-based	15	1	0.387961427038165
Onehot-based	15	2	0.3770602047614024
Onehot-based	15	3	0.36721277258810525
Onehot-based	15	4	0.3731629632031092
Onehot-based	15	5	0.3949104640885661
Onehot-based	15	6	0.33908422794692394
Onehot-based	15	7	0.3703062739550231
Onehot-based	15	8	0.36852836477410694
Onehot-based	15	9	0.3721104894813281
wNMF-based	15	0	0.26120945934377215
wNMF-based	15	1	0.26237871007120134
wNMF-based	15	2	0.3013939931995683
wNMF-based	15	3	0.26971358236613463
wNMF-based	15	4	0.2665017425742928
wNMF-based	15	5	0.27619387380077415
wNMF-based	15	6	0.2751066773914895
wNMF-based	15	7	0.2750925143886898
wNMF-based	15	8	0.2824144852231409
wNMF-based	15	9	0.282026716540241
Average-based	16	0	0.35055925193338755
Average-based	16	1	0.3610279677469814
Average-based	16	2	0.33883467333093287
Average-based	16	3	0.32694559825329167
Average-based	16	4	0.3405393481480132
Average-based	16	5	0.35270724788920826
Average-based	16	6	0.3451299161484695
Average-based	16	7	0.34042300998827363
Average-based	16	8	0.3618583752600549
Average-based	16	9	0.3153410331914451
Onehot-based	16	0	0.35716853700413803
Onehot-based	16	1	0.31059624979770206
Onehot-based	16	2	0.31573467805140665
Onehot-based	16	3	0.32590918075238035
Onehot-based	16	4	0.30628338706224634
Onehot-based	16	5	0.3163292980901397
Onehot-based	16	6	0.3339384830284253
Onehot-based	16	7	0.32127022880949413
Onehot-based	16	8	0.309810112078059
Onehot-based	16	9	0.3179369734689847
wNMF-based	16	0	0.28601261260656674
wNMF-based	16	1	0.2700397615292389
wNMF-based	16	2	0.30172555158598763
wNMF-based	16	3	0.2780790326888913
wNMF-based	16	4	0.27266999339808545
wNMF-based	16	5	0.286300752857571
wNMF-based	16	6	0.2827460576228837
wNMF-based	16	7	0.26141428499239316
wNMF-based	16	8	0.2687446581708991
wNMF-based	16	9	0.2739701750247806
Average-based	17	0	0.3444737732231243
Average-based	17	1	0.3388779894917388
Average-based	17	2	0.33376065547923633
Average-based	17	3	0.310930418505171
Average-based	17	4	0.3275329010633157
Average-based	17	5	0.3051558813393374
Average-based	17	6	0.34893635276028623
Average-based	17	7	0.3142270038020902
Average-based	17	8	0.3211271549906733
Average-based	17	9	0.3506720092509057
Onehot-based	17	0	0.2857506692051895
Onehot-based	17	1	0.2756030369446632
Onehot-based	17	2	0.2920518464370176
Onehot-based	17	3	0.31106386630613575
Onehot-based	17	4	0.28646915541540996
Onehot-based	17	5	0.32397574480800717
Onehot-based	17	6	0.28773906504121294
Onehot-based	17	7	0.28161895072756504
Onehot-based	17	8	0.2896076816910902
Onehot-based	17	9	0.33344104654098566
wNMF-based	17	0	0.30817354699845406
wNMF-based	17	1	0.30566510744691683
wNMF-based	17	2	0.3015846322119872
wNMF-based	17	3	0.3125662041862927
wNMF-based	17	4	0.325537044118208
wNMF-based	17	5	0.3098356551798167
wNMF-based	17	6	0.2880132929159406
wNMF-based	17	7	0.30928261887895103
wNMF-based	17	8	0.30498688415248154
wNMF-based	17	9	0.283565652456871
Average-based	18	0	0.36311612357684375
Average-based	18	1	0.3528529989943568
Average-based	18	2	0.3084133907004277
Average-based	18	3	0.37409995353185566
Average-based	18	4	0.3492673226876644
Average-based	18	5	0.337414495333561
Average-based	18	6	0.33028768310211004
Average-based	18	7	0.30457052635537357
Average-based	18	8	0.3363709431566624
Average-based	18	9	0.3593850684360131
Onehot-based	18	0	0.28739540133732216
Onehot-based	18	1	0.32260321047780827
Onehot-based	18	2	0.2568325032716904
Onehot-based	18	3	0.2893347243251097
Onehot-based	18	4	0.3025326724779456
Onehot-based	18	5	0.29524329004384847
Onehot-based	18	6	0.2857820547187488
Onehot-based	18	7	0.30735632978628313
Onehot-based	18	8	0.2772024823020207
Onehot-based	18	9	0.28020291078977494
wNMF-based	18	0	0.28431085909561177
wNMF-based	18	1	0.26534203690404157
wNMF-based	18	2	0.31091541265246053
wNMF-based	18	3	0.295421729535543
wNMF-based	18	4	0.3061322856314551
wNMF-based	18	5	0.26871726026561066
wNMF-based	18	6	0.2646894697437681
wNMF-based	18	7	0.3268664441244287
wNMF-based	18	8	0.3071447339800048
wNMF-based	18	9	0.295592844400619
Average-based	19	0	0.30841994781126747
Average-based	19	1	0.29362189497346025
Average-based	19	2	0.32353013217482834
Average-based	19	3	0.3369263924959658
Average-based	19	4	0.3490241822074545
Average-based	19	5	0.3309157862811718
Average-based	19	6	0.35839565155659653
Average-based	19	7	0.3573026872236696
Average-based	19	8	0.34763601440099845
Average-based	19	9	0.3376850209199994
Onehot-based	19	0	0.28469142074574044
Onehot-based	19	1	0.2903850583117666
Onehot-based	19	2	0.3223391211591016
Onehot-based	19	3	0.2952250352077247
Onehot-based	19	4	0.3274249010217366
Onehot-based	19	5	0.2842517626985879
Onehot-based	19	6	0.33767940898921306
Onehot-based	19	7	0.2953508562712698
Onehot-based	19	8	0.2797995983321228
Onehot-based	19	9	0.2959484479449947
wNMF-based	19	0	0.2637031992266909
wNMF-based	19	1	0.30496775780315466
wNMF-based	19	2	0.2601444008599159
wNMF-based	19	3	0.2593768082223044
wNMF-based	19	4	0.3126679318212898
wNMF-based	19	5	0.26030546865687915
wNMF-based	19	6	0.2545274302680029
wNMF-based	19	7	0.25740330819665563
wNMF-based	19	8	0.2651839752534087
wNMF-based	19	9	0.26273195689595336
Average-based	20	0	0.27921894978787914
Average-based	20	1	0.300095869353753
Average-based	20	2	0.3063575688864834
Average-based	20	3	0.32553481569515896
Average-based	20	4	0.3222510582223763
Average-based	20	5	0.3688748805160826
Average-based	20	6	0.3192474303306848
Average-based	20	7	0.352240037006878
Average-based	20	8	0.3222837581655728
Average-based	20	9	0.30726629805757777
Onehot-based	20	0	0.30103486516207406
Onehot-based	20	1	0.28189275125878055
Onehot-based	20	2	0.26721218482892833
Onehot-based	20	3	0.3187885758360791
Onehot-based	20	4	0.27309403937209875
Onehot-based	20	5	0.30114004040410025
Onehot-based	20	6	0.32920485211859535
Onehot-based	20	7	0.2754877154482523
Onehot-based	20	8	0.290523812883228
Onehot-based	20	9	0.28423964183606676
wNMF-based	20	0	0.2659641043275462
wNMF-based	20	1	0.2730236779914118
wNMF-based	20	2	0.2629252579313595
wNMF-based	20	3	0.3021301748451092
wNMF-based	20	4	0.2988583051241369
wNMF-based	20	5	0.27255917657114975
wNMF-based	20	6	0.2576928356973997
wNMF-based	20	7	0.26425246929656615
wNMF-based	20	8	0.26077207647690553
wNMF-based	20	9	0.25945731448231785
