,BASS_0,BASS_1,BASS_2,BASS_3,BASS_4,BASS_5,BASS_6,BASS_7,BASS_8,BASS_9,BayesSpace_0,BayesSpace_1,BayesSpace_2,BayesSpace_3,BayesSpace_4,BayesSpace_5,BayesSpace_6,BayesSpace_7,BayesSpace_8,BayesSpace_9,SpatialPCA_0,SpatialPCA_1,SpatialPCA_2,SpatialPCA_3,SpatialPCA_4,SpatialPCA_5,SpatialPCA_6,SpatialPCA_7,SpatialPCA_8,SpatialPCA_9,SEDR_0,SEDR_1,SEDR_2,SEDR_3,SEDR_4,SEDR_5,SEDR_6,SEDR_7,SEDR_8,SEDR_9,SpaGCN_0,SpaGCN_1,SpaGCN_2,SpaGCN_3,SpaGCN_4,SpaGCN_5,SpaGCN_6,SpaGCN_7,SpaGCN_8,SpaGCN_9,STAGATE_0,STAGATE_1,STAGATE_2,STAGATE_3,STAGATE_4,STAGATE_5,STAGATE_6,STAGATE_7,STAGATE_8,STAGATE_9
10,8,11,4,8,11,8,3,11,3,10,3,3,3,3,3,3,3,3,3,3,5,9,7,10,1,11,3,4,11,6,8,0,10,1,5,1,6,2,5,3,2,9,0,1,1,1,3,1,10,1,1,2,1,4,1,1,4,1,1,1
11,1,11,4,8,11,8,3,11,3,10,3,3,3,3,3,3,3,3,3,3,12,10,8,11,10,5,9,9,3,8,3,10,6,1,2,2,2,9,1,4,11,9,0,11,10,11,3,1,11,1,2,3,3,2,2,2,2,2,2,2
12,8,11,4,8,11,8,3,11,3,10,3,3,3,3,3,3,3,3,3,3,10,12,11,1,1,9,8,4,11,2,3,4,5,1,0,2,3,4,0,4,2,9,0,11,1,1,3,1,2,1,3,3,3,3,3,2,2,3,3,3
13,1,11,4,8,11,8,3,11,3,10,3,3,3,3,3,3,3,3,3,3,12,10,8,11,10,5,9,9,3,8,3,10,6,1,2,2,2,9,1,4,11,9,0,11,10,11,3,1,11,1,2,3,3,2,2,2,2,2,2,2
14,1,11,4,8,11,8,3,11,3,10,3,3,3,3,3,3,3,3,3,3,10,10,8,1,12,12,8,7,1,2,3,0,6,1,2,2,2,9,1,4,11,9,0,11,10,11,3,1,11,1,3,3,3,3,3,2,2,3,3,3
15,8,4,5,2,3,4,11,5,10,3,3,3,3,3,3,3,3,3,3,3,10,12,11,1,1,9,8,4,11,2,5,10,10,7,4,1,9,3,11,5,2,9,0,11,10,11,3,1,2,1,3,2,1,4,3,2,4,3,3,3
16,8,11,4,8,11,8,3,11,3,10,2,2,2,2,2,2,2,2,2,2,5,9,8,11,1,9,8,7,1,2,6,9,2,6,10,1,9,1,4,2,2,9,0,1,1,1,3,1,2,1,3,4,4,3,3,3,3,3,3,3
17,1,11,4,8,11,8,3,11,3,10,3,3,3,3,3,3,3,3,3,3,12,10,8,11,10,5,9,9,3,8,3,6,2,11,9,7,10,1,6,10,11,9,0,11,10,11,3,1,11,1,3,4,4,3,3,3,3,3,3,3
18,1,11,4,8,11,8,3,11,3,10,3,3,3,3,3,3,3,3,3,3,12,10,8,11,10,5,9,9,3,8,6,9,10,2,10,1,9,1,4,2,11,9,0,11,10,11,3,1,11,1,3,4,4,3,3,3,3,3,3,3
19,4,7,7,6,9,11,10,10,6,11,11,11,11,11,11,11,11,11,11,11,5,11,7,10,1,11,3,4,11,6,8,6,8,4,6,6,2,4,1,6,6,1,4,8,11,9,4,3,2,4,1,2,1,4,1,1,4,12,1,1
20,1,11,4,8,11,8,3,11,3,10,3,3,3,3,3,3,3,3,3,3,12,10,8,11,10,5,9,9,3,8,3,10,6,1,2,2,2,9,1,4,11,9,0,11,10,11,3,1,11,1,2,3,3,2,2,2,2,2,2,2
21,1,11,4,8,11,8,3,11,3,10,3,3,3,3,3,3,3,3,3,3,12,10,8,11,10,5,9,9,3,8,5,0,6,6,11,2,11,4,11,6,11,9,0,11,10,11,3,1,11,1,3,4,4,3,3,3,3,3,3,3
22,8,11,4,8,11,4,3,5,10,3,3,3,3,3,3,3,3,3,3,3,10,10,11,1,10,5,9,9,1,11,5,0,8,1,2,2,2,4,1,4,11,9,0,11,10,11,3,1,11,1,3,4,4,3,3,3,3,3,3,3
23,1,11,4,8,11,8,3,11,3,10,3,3,3,3,3,3,3,3,3,3,12,10,8,11,10,5,9,9,3,8,5,0,6,1,2,2,2,4,1,4,11,9,0,11,10,11,3,1,11,1,2,3,3,2,2,2,2,2,2,2
24,12,4,5,12,3,4,11,12,6,3,1,1,1,1,1,1,1,1,1,1,5,4,7,10,8,11,3,4,4,6,6,0,0,1,0,1,5,4,5,3,2,9,0,1,1,1,3,1,2,1,4,5,2,1,5,1,1,1,3,1
25,1,11,4,8,11,8,3,11,3,10,3,3,3,3,3,3,3,3,3,3,12,10,8,11,10,5,9,9,3,8,2,10,1,8,1,2,10,5,1,7,11,9,0,11,10,11,3,1,2,1,2,3,3,2,2,2,2,2,2,2
26,1,11,4,8,11,8,3,11,3,10,3,3,3,3,3,3,3,3,3,3,12,10,8,11,10,5,9,9,3,8,3,7,8,1,4,3,7,6,8,6,11,9,0,11,10,11,3,1,11,1,3,4,4,3,3,3,3,3,3,3
27,1,11,4,8,11,8,3,11,3,10,3,3,3,3,3,3,3,3,3,3,12,10,8,11,10,5,9,9,3,8,0,10,0,0,2,0,2,4,9,3,11,9,0,11,10,11,3,1,11,1,3,4,4,3,3,3,3,3,3,3
28,1,11,4,8,11,8,3,11,3,10,1,1,1,1,1,1,1,1,1,1,12,10,8,11,10,5,9,9,3,8,2,1,1,8,1,4,10,5,3,7,11,9,0,11,10,11,3,1,11,1,3,4,4,3,3,3,3,3,3,3
29,4,7,8,4,9,11,10,10,9,11,2,2,2,2,2,2,2,2,2,2,5,4,7,10,8,11,3,4,11,6,8,6,6,4,11,2,11,4,11,6,2,9,0,1,1,1,4,1,2,1,4,5,2,1,1,1,1,1,3,1
30,4,4,5,2,3,4,11,5,8,3,2,2,2,2,2,2,2,2,2,2,5,9,7,10,1,11,3,4,11,6,5,0,8,5,2,2,2,5,1,7,2,9,0,1,1,1,3,1,2,1,1,2,1,4,1,1,4,1,1,1
31,4,4,5,2,3,4,11,5,10,3,2,2,2,2,2,2,2,2,2,2,5,9,11,1,1,9,8,7,1,2,5,0,8,1,2,2,2,11,1,4,11,9,0,11,10,11,3,1,11,1,3,4,4,3,3,3,3,3,3,3
32,8,11,4,8,11,8,3,11,3,10,3,3,3,3,3,3,3,3,3,3,5,9,7,10,1,9,8,7,1,2,3,0,5,11,2,2,2,4,1,4,2,9,0,1,1,1,3,1,2,1,3,4,4,3,3,3,3,3,3,3
33,8,4,5,2,3,4,11,5,10,3,3,3,3,3,3,3,3,3,3,3,10,12,11,1,1,9,8,7,1,2,5,0,6,1,2,2,2,4,1,4,11,9,0,11,10,11,3,1,11,1,1,2,1,4,4,4,4,1,4,4
34,1,11,4,8,11,8,3,11,3,10,3,3,3,3,3,3,3,3,3,3,12,10,8,11,10,5,9,9,3,8,8,10,10,10,6,10,9,9,4,11,11,9,0,11,10,11,3,1,11,1,3,4,4,3,3,3,3,3,3,3
35,1,11,4,8,11,8,3,11,3,10,3,3,3,3,3,3,3,3,3,3,12,10,8,11,10,5,9,9,3,8,3,10,10,1,2,2,8,9,8,8,11,9,0,11,10,11,3,1,11,1,3,4,4,3,3,3,3,3,3,3
36,1,11,4,8,11,8,3,11,3,10,3,3,3,3,3,3,3,3,3,3,10,10,8,1,10,5,9,9,3,11,8,10,10,1,2,2,2,9,1,4,11,9,0,11,10,11,3,1,11,1,3,4,4,3,3,3,3,3,3,3
37,9,4,5,2,3,4,11,5,10,3,2,2,2,2,2,2,2,2,2,2,5,10,8,10,1,11,3,4,11,2,5,0,5,1,2,2,2,4,1,4,2,9,0,1,1,1,3,1,2,1,3,3,3,3,3,2,2,3,3,3
38,1,11,4,8,11,8,3,11,3,10,3,3,3,3,3,3,3,3,3,3,12,10,8,11,10,5,9,9,3,8,7,10,10,5,5,11,8,6,8,8,11,9,0,11,10,11,3,1,11,1,3,4,4,3,3,3,3,3,3,3
39,4,9,8,4,1,4,11,5,10,3,2,2,2,2,2,2,2,2,2,2,5,9,11,1,1,9,8,7,1,2,2,6,8,1,2,2,2,9,7,4,11,9,0,11,10,11,3,1,11,1,3,4,4,4,3,3,3,3,3,3
40,4,4,5,2,3,4,11,5,10,3,1,1,1,1,1,1,1,1,1,1,5,4,7,10,1,11,3,4,2,6,7,0,8,1,2,2,2,4,1,4,2,9,0,1,1,1,3,1,10,1,4,5,2,1,5,1,1,1,3,1
41,8,4,4,2,3,4,11,5,10,3,1,1,1,1,1,1,1,1,1,1,10,12,11,1,1,9,8,7,1,2,5,0,6,1,2,2,2,10,1,4,11,9,0,11,10,11,3,1,11,1,1,2,1,4,4,4,4,1,4,4
42,8,11,8,4,1,4,11,5,10,3,1,1,1,1,1,1,1,1,1,1,5,9,11,1,12,9,8,7,1,2,3,0,5,11,8,5,6,6,5,9,11,9,0,11,10,11,3,1,11,1,1,2,1,4,4,4,4,1,4,4
43,8,11,4,8,11,8,3,11,3,10,1,1,1,1,1,1,1,1,1,1,5,9,11,1,1,9,8,7,1,2,5,0,8,1,2,2,2,5,1,4,11,9,0,11,10,11,3,1,11,1,1,2,1,4,4,4,4,1,4,4
44,8,9,8,4,3,4,11,5,10,3,1,1,1,1,1,1,1,1,1,1,5,9,11,1,1,9,8,7,1,2,2,6,8,1,2,2,2,10,7,4,11,9,0,11,10,11,3,1,11,1,1,2,1,4,4,4,4,1,4,4
45,1,11,4,8,11,8,3,11,3,10,3,3,3,3,3,3,3,3,3,3,12,10,8,11,10,5,9,9,3,8,5,0,8,5,2,2,2,6,2,7,11,9,0,11,10,11,3,1,11,1,3,4,4,3,3,3,3,3,3,3
46,4,7,7,2,3,4,11,5,10,3,2,2,2,2,2,2,2,2,2,2,10,9,11,1,12,9,8,7,1,2,3,0,5,11,6,5,6,6,5,9,11,9,0,11,10,11,3,1,11,1,1,2,1,4,4,4,4,1,4,4
47,8,9,8,4,3,12,6,5,9,3,3,3,3,3,3,3,3,3,3,3,5,9,7,10,1,11,3,4,11,6,2,10,1,1,2,5,6,9,4,9,2,9,0,1,1,1,3,1,2,1,1,2,1,4,1,1,4,1,1,1
48,8,11,4,8,11,4,3,11,10,3,3,3,3,3,3,3,3,3,3,3,10,12,11,1,12,12,12,12,1,11,3,0,5,11,8,2,6,6,5,9,11,9,0,11,10,11,3,1,11,1,3,4,4,3,3,3,3,3,3,3
49,1,11,4,8,11,8,3,11,3,10,3,3,3,3,3,3,3,3,3,3,12,10,8,11,10,5,9,9,3,8,3,0,0,1,2,2,2,4,1,4,11,9,0,11,10,11,3,1,11,1,3,4,4,3,3,3,3,3,3,3
50,8,4,5,2,3,4,11,5,10,3,1,1,1,1,1,1,1,1,1,1,5,9,11,1,1,9,8,7,1,2,2,6,1,6,6,5,7,3,1,4,11,9,0,11,10,11,3,1,11,1,1,2,1,4,4,4,4,1,4,4
51,4,9,8,4,1,12,6,8,9,9,2,2,2,2,2,2,2,2,2,2,5,4,7,8,8,2,3,4,11,6,9,4,11,4,8,6,5,3,7,11,2,1,0,1,1,1,4,1,2,1,1,1,2,4,1,1,1,1,1,1
52,9,4,5,2,3,4,11,5,10,3,3,3,3,3,3,3,3,3,3,3,12,10,8,11,10,5,9,9,3,8,4,0,5,7,4,3,5,3,11,4,11,9,0,11,10,11,3,1,11,1,3,4,4,3,3,3,3,3,3,3
53,9,4,5,2,3,4,11,5,10,3,2,2,2,2,2,2,2,2,2,2,5,9,11,1,1,9,8,7,1,2,5,0,8,1,2,2,2,4,1,4,11,9,0,11,10,11,3,1,11,1,1,2,1,4,4,4,4,1,4,4
54,8,4,5,2,3,4,11,5,10,3,1,1,1,1,1,1,1,1,1,1,5,4,7,10,1,11,3,4,11,6,3,0,8,1,2,2,2,4,1,4,2,9,0,1,1,1,3,1,10,1,4,5,2,1,5,1,1,1,3,1
55,1,9,8,4,1,12,6,8,9,9,1,1,1,1,1,1,1,1,1,1,12,10,8,11,10,5,9,9,3,8,6,9,1,11,6,6,8,6,6,9,11,9,0,11,10,11,3,1,11,1,3,4,4,3,3,3,3,3,3,3
56,8,11,4,8,11,8,3,11,3,10,3,3,3,3,3,3,3,3,3,3,10,12,11,1,12,12,12,12,1,8,3,0,5,11,8,2,6,6,1,9,11,9,0,11,10,11,3,1,11,1,3,4,4,3,3,3,3,3,3,3
57,8,4,5,2,3,8,3,5,10,3,2,3,2,3,2,3,2,3,2,3,5,4,7,10,8,11,3,4,11,6,5,0,6,1,2,2,5,8,1,3,2,9,0,1,1,1,3,1,2,1,1,2,1,4,3,3,4,1,3,3
58,9,4,5,2,3,4,11,5,10,3,2,2,2,2,2,2,2,2,2,2,5,9,7,10,1,11,3,4,11,6,5,0,6,1,2,2,2,4,1,4,2,9,0,1,1,1,3,1,2,1,1,1,2,4,1,1,1,1,1,1
59,8,9,8,4,3,12,6,8,9,3,1,1,1,1,1,1,1,1,1,1,10,12,11,1,12,12,12,12,1,2,5,0,1,1,2,2,2,6,1,9,11,9,0,11,10,11,3,1,11,1,3,4,4,3,3,3,3,3,3,3
60,9,4,5,2,3,4,11,5,10,3,2,3,3,3,3,3,3,2,3,2,5,9,7,10,1,11,3,4,11,6,6,9,1,4,6,6,5,6,6,6,2,9,0,1,1,1,4,1,2,1,1,2,1,4,3,3,4,1,3,3
61,9,4,5,2,3,4,11,5,10,3,2,2,2,2,2,2,2,2,2,2,3,4,3,8,8,2,3,8,2,4,11,1,1,1,5,11,6,11,8,7,2,1,0,1,1,1,4,1,2,4,1,1,8,7,1,1,1,1,1,1
62,4,4,5,2,3,4,11,5,10,3,2,2,2,2,2,2,2,2,2,2,5,4,7,10,1,11,3,4,11,6,5,0,8,5,2,2,2,5,1,7,2,9,0,1,1,1,3,1,2,1,1,1,2,4,1,1,1,1,1,1
63,8,4,5,12,3,4,11,12,6,3,3,3,3,3,3,3,3,3,3,3,5,9,7,10,1,11,3,4,11,6,7,9,1,3,4,2,5,1,8,8,11,9,0,11,10,1,3,1,2,1,1,1,2,4,1,1,1,1,1,1
64,9,4,5,2,3,4,11,5,10,3,2,2,2,2,2,2,2,2,2,2,10,12,11,1,12,12,12,12,1,2,5,0,10,1,2,2,2,3,1,4,2,1,0,1,1,1,4,1,2,4,3,2,1,4,3,3,4,1,3,3
65,4,4,5,4,3,4,11,5,10,3,1,1,1,1,1,1,1,1,1,1,5,4,7,10,8,11,3,4,4,6,4,7,5,7,4,3,5,3,11,5,2,1,0,10,1,1,4,6,10,4,1,1,5,1,1,1,1,1,1,1
66,9,4,5,2,3,4,11,5,10,3,3,3,3,3,3,3,3,3,3,3,5,9,7,10,1,11,3,4,11,6,5,2,6,0,2,1,10,4,1,4,2,9,0,1,10,1,3,1,2,1,1,1,2,4,1,1,1,1,1,1
67,10,7,7,6,9,11,10,10,6,3,2,2,2,2,2,2,2,2,2,2,4,5,3,8,9,2,3,8,2,4,5,0,6,1,2,2,2,4,1,4,2,1,0,1,1,1,4,1,2,4,1,5,2,1,5,1,5,1,5,1
68,9,4,5,2,3,4,11,5,10,3,2,2,2,2,2,2,2,2,2,2,5,4,7,10,12,11,3,4,1,6,5,0,8,1,2,2,2,4,1,4,2,1,0,1,1,1,4,1,2,4,1,1,1,1,1,1,1,1,1,1
69,9,4,5,2,3,4,11,5,10,3,2,2,2,2,2,2,2,2,2,2,5,9,7,10,1,11,3,4,11,6,5,0,5,1,2,2,2,4,1,4,2,1,0,1,1,1,4,1,2,1,1,1,2,4,1,1,1,1,1,1
70,4,4,5,12,3,4,11,12,6,3,7,7,7,7,7,7,7,7,7,7,6,5,3,7,8,2,7,8,4,4,6,5,5,0,0,0,6,2,0,3,2,1,0,10,6,7,4,6,8,4,8,10,5,1,6,1,1,12,1,8
71,4,4,5,2,3,4,11,5,10,3,1,1,1,1,1,1,1,1,1,1,3,4,3,8,8,2,3,4,2,4,6,6,8,4,6,6,4,6,6,6,2,1,0,1,1,1,4,1,2,1,4,4,2,1,5,9,1,1,3,1
72,9,4,5,2,3,4,11,5,10,3,2,2,2,2,2,2,2,2,2,2,4,5,3,8,9,2,3,8,2,4,5,0,6,1,2,2,2,4,1,4,2,1,0,1,1,1,10,1,2,4,4,5,2,1,5,1,5,1,5,1
73,3,12,9,9,12,3,9,9,7,12,8,8,8,8,8,8,8,8,8,8,3,4,3,8,8,2,7,8,4,4,3,0,5,11,4,5,6,6,5,9,3,10,3,1,11,8,10,8,9,10,4,5,2,6,5,1,1,4,1,1
74,12,4,5,12,3,4,11,12,6,3,2,2,2,2,2,2,2,2,2,2,3,4,3,8,8,2,7,8,4,4,5,0,1,5,7,5,0,6,2,5,2,1,0,1,1,1,3,1,2,4,1,1,2,3,1,1,1,1,1,1
75,12,7,7,6,9,11,10,10,6,11,7,7,7,7,7,7,7,7,7,7,5,11,7,10,1,2,3,8,4,6,1,3,1,6,7,5,7,5,2,9,2,1,0,1,6,1,4,6,2,4,1,1,2,1,1,1,1,1,1,1
76,9,4,5,2,3,4,11,5,10,3,2,2,2,2,2,2,2,2,2,2,5,4,7,10,1,11,3,4,11,6,5,0,6,1,2,2,2,4,1,4,2,9,0,1,1,1,4,1,2,1,1,1,2,1,1,1,1,1,1,1
77,9,4,5,2,3,4,11,5,10,3,2,2,2,2,2,2,2,2,2,2,5,4,7,10,1,6,1,6,2,6,5,0,8,1,2,2,2,4,1,4,2,1,0,1,1,1,3,1,2,1,1,1,2,1,1,1,1,1,1,1
78,12,12,3,12,6,11,5,12,6,4,6,6,6,6,6,6,6,6,6,6,11,5,3,8,2,2,3,4,2,6,3,9,1,3,8,2,5,1,8,8,3,10,3,7,11,8,10,8,9,10,4,5,2,1,5,1,5,1,5,8
79,3,12,9,9,12,3,9,9,7,12,1,1,1,1,1,1,1,1,1,1,5,4,7,10,1,6,1,6,2,6,3,0,5,11,4,5,6,6,5,9,2,1,0,1,1,1,3,8,10,1,1,1,2,1,1,1,1,1,1,1
80,8,12,9,4,12,3,9,8,9,12,1,1,1,1,1,1,1,1,1,1,3,4,3,8,8,11,3,4,11,6,4,0,5,1,4,7,10,4,5,5,2,10,3,1,1,1,10,8,10,10,4,5,2,1,5,1,5,1,5,8
81,3,12,9,9,12,3,9,9,7,12,8,8,8,8,8,8,8,8,8,8,11,5,3,8,8,2,3,4,2,6,4,11,5,9,4,3,10,3,5,5,3,10,3,1,11,8,10,8,9,10,4,5,2,1,5,1,5,1,5,8
82,2,12,11,12,7,3,5,12,7,12,9,9,9,9,9,9,9,9,9,9,6,5,3,2,9,6,1,6,2,3,1,0,3,6,4,3,7,5,2,5,0,7,9,5,5,6,2,7,5,6,5,1,2,6,1,1,1,4,1,1
83,2,10,11,1,7,2,8,1,11,8,9,9,9,9,9,9,9,9,9,9,6,5,3,2,9,6,1,6,2,3,3,4,0,0,0,0,0,0,0,0,0,7,9,5,5,6,2,7,5,6,5,7,6,6,7,6,7,4,6,6
84,12,4,5,12,6,4,5,12,6,3,8,8,8,8,8,8,8,8,8,8,3,4,7,10,1,11,3,4,11,6,4,7,5,1,4,3,6,3,5,5,11,9,0,11,10,11,3,1,10,1,4,5,2,1,5,1,5,1,5,8
85,8,4,5,2,3,4,11,5,10,3,1,1,1,1,1,1,1,1,1,1,5,9,7,1,1,9,3,4,11,2,2,0,6,5,1,2,2,5,3,4,11,9,0,11,10,11,3,1,10,1,4,5,2,1,5,1,5,1,5,8
86,9,4,5,12,3,4,11,12,10,3,5,5,5,5,5,5,5,5,5,5,6,5,3,2,9,6,1,6,2,3,1,3,0,3,0,0,0,0,4,0,8,7,9,1,1,1,4,1,5,6,1,1,2,6,1,1,1,4,1,1
87,8,11,4,12,3,4,6,12,9,3,1,1,1,1,1,1,1,1,1,1,5,9,7,1,1,9,3,4,11,2,7,8,9,1,5,8,6,8,5,8,11,9,0,11,10,11,3,1,10,1,4,5,2,1,5,1,5,1,5,8
88,8,4,8,4,3,4,11,5,9,3,1,1,1,1,1,1,1,1,1,1,3,4,3,8,8,2,3,4,11,6,7,0,4,4,2,6,6,4,1,8,2,9,0,1,1,1,3,1,10,1,4,5,2,5,5,1,5,4,5,8
89,8,10,5,1,3,4,8,5,10,3,2,2,2,2,2,2,2,2,2,2,1,2,1,5,2,6,1,2,2,3,1,2,4,3,9,1,5,1,8,10,8,1,2,7,5,6,4,7,7,4,5,7,6,6,7,6,7,5,6,6
90,2,10,11,1,7,2,8,1,11,8,9,9,9,9,9,9,9,9,9,9,2,2,1,3,6,7,6,2,5,10,3,2,1,3,10,7,4,6,2,0,0,7,9,5,5,6,2,7,5,6,5,7,6,6,7,6,7,5,6,6
91,2,10,11,1,7,2,8,1,11,8,9,9,9,9,9,9,9,9,9,9,2,2,1,5,4,3,2,2,7,12,3,6,2,3,9,7,10,1,6,10,0,7,9,5,5,6,2,7,5,6,8,7,6,6,7,6,7,4,6,6
92,9,4,5,2,3,4,11,5,10,9,2,2,2,2,2,2,2,2,2,2,6,4,3,2,8,6,3,4,2,6,5,0,6,1,11,2,10,4,11,6,2,1,0,1,1,1,4,1,2,4,1,1,2,6,1,1,1,4,1,1
93,4,7,7,6,9,4,11,5,10,3,2,2,2,2,2,2,2,2,2,2,1,1,2,5,4,3,2,8,7,4,5,0,6,1,2,2,2,4,1,4,2,1,0,1,1,1,4,1,2,4,1,1,2,1,1,1,1,1,1,1
94,4,4,5,2,3,4,11,5,10,3,1,1,1,1,1,1,1,1,1,1,3,4,3,8,9,6,1,6,2,6,4,4,0,3,9,0,0,0,0,0,2,1,0,1,1,1,4,1,2,4,6,1,8,7,6,5,6,9,7,8
95,9,4,5,2,3,4,11,5,10,3,2,2,2,2,2,2,2,2,2,2,6,4,3,2,8,6,3,4,2,6,5,0,6,1,2,2,2,4,1,4,2,1,0,1,1,1,4,1,2,4,1,1,2,6,1,1,1,4,1,1
96,2,10,11,1,7,2,8,1,11,8,10,10,10,10,10,10,10,10,10,10,1,2,1,3,6,7,2,2,7,12,6,1,1,5,7,4,1,7,3,2,4,7,9,5,5,3,5,7,5,5,5,7,6,6,7,6,7,5,6,6
97,9,4,5,2,3,4,11,5,10,3,2,2,2,2,2,2,2,2,2,2,6,5,3,2,9,6,1,6,2,3,5,0,6,1,2,2,2,4,1,4,2,1,0,1,1,1,4,1,2,1,1,1,2,9,1,1,1,1,1,1
98,4,10,11,1,7,2,8,1,11,8,1,1,1,1,1,1,1,1,1,1,6,2,3,2,2,6,1,2,10,9,7,4,2,0,0,0,2,0,0,0,0,7,9,5,5,6,6,1,7,4,5,7,6,6,7,6,7,5,6,6
99,11,5,6,10,10,7,4,6,4,5,10,10,10,10,10,10,10,10,10,10,1,2,1,3,2,7,7,2,4,4,2,3,4,5,1,5,1,2,3,2,5,3,6,7,7,3,5,2,4,2,5,7,6,6,7,6,7,5,6,6
100,2,10,11,1,7,2,8,1,11,8,9,9,9,9,9,9,9,9,9,9,2,2,1,3,6,7,6,2,5,10,6,6,1,4,8,6,4,6,6,2,0,7,9,5,5,6,5,7,5,6,5,7,6,6,7,6,7,5,6,6
101,4,4,5,2,3,4,11,5,10,3,2,2,2,2,2,2,2,2,2,2,5,4,7,10,8,2,3,4,2,6,4,11,6,9,2,2,2,10,8,10,2,1,0,1,1,1,4,1,2,4,1,1,2,1,1,1,1,1,1,1
102,2,10,11,1,7,2,8,1,11,8,9,9,9,9,9,9,9,9,9,9,2,2,1,3,6,7,6,2,5,12,3,9,1,3,8,2,5,6,6,8,0,7,9,5,5,6,2,7,5,5,5,7,6,6,7,6,7,5,6,6
103,11,5,6,10,7,2,8,1,11,8,10,10,10,10,10,10,10,10,10,10,2,2,1,3,6,7,6,2,5,10,2,1,1,5,1,4,1,7,3,1,5,3,6,4,7,3,2,2,5,2,5,7,6,6,7,6,7,5,6,6
104,9,4,5,2,3,4,11,5,10,3,2,2,2,2,2,2,2,2,2,2,3,4,3,8,8,2,3,4,2,6,0,0,8,1,2,4,0,11,10,4,2,1,0,1,1,1,4,1,2,4,1,1,2,1,1,1,1,1,1,1
105,9,4,5,2,3,4,11,5,10,3,5,5,5,5,5,5,5,5,5,5,3,4,3,8,8,2,3,4,2,4,8,10,10,10,2,2,2,4,4,4,2,1,0,1,1,1,4,1,2,4,1,1,8,7,1,5,6,4,1,1
