,BASS_0,BASS_1,BASS_2,BASS_3,BASS_4,BASS_5,BASS_6,BASS_7,BASS_8,BASS_9,BayesSpace_0,BayesSpace_1,BayesSpace_2,BayesSpace_3,BayesSpace_4,BayesSpace_5,BayesSpace_6,BayesSpace_7,BayesSpace_8,BayesSpace_9,SpatialPCA_0,SpatialPCA_1,SpatialPCA_2,SpatialPCA_3,SpatialPCA_4,SpatialPCA_5,SpatialPCA_6,SpatialPCA_7,SpatialPCA_8,SpatialPCA_9,SEDR_0,SEDR_1,SEDR_2,SEDR_3,SEDR_4,SEDR_5,SEDR_6,SEDR_7,SEDR_8,SEDR_9,SpaGCN_0,SpaGCN_1,SpaGCN_2,SpaGCN_3,SpaGCN_4,SpaGCN_5,SpaGCN_6,SpaGCN_7,SpaGCN_8,SpaGCN_9,STAGATE_0,STAGATE_1,STAGATE_2,STAGATE_3,STAGATE_4,STAGATE_5,STAGATE_6,STAGATE_7,STAGATE_8,STAGATE_9
14,6,1,14,6,4,15,14,8,4,9,2,2,2,2,2,2,2,2,2,2,11,8,6,9,2,4,13,9,4,8,8,16,5,1,9,12,14,8,9,9,1,2,4,0,0,4,1,1,1,4,12,1,1,1,1,2,1,1,1,1
15,18,7,16,17,10,18,7,12,3,3,9,9,9,9,9,9,9,9,9,9,15,3,4,1,16,1,7,5,5,12,7,4,3,6,7,8,6,7,3,5,3,5,6,4,8,7,6,2,5,5,2,2,2,2,2,3,2,2,2,2
16,2,3,3,6,17,7,19,9,10,2,7,7,7,7,7,7,7,7,1,7,12,2,13,4,1,4,10,9,9,7,8,9,13,5,12,2,8,8,11,7,1,3,3,0,6,4,3,10,3,9,1,1,1,1,1,2,1,1,1,1
17,19,16,8,5,11,10,8,6,12,19,1,4,1,1,1,4,1,1,4,1,1,16,1,12,18,2,14,11,7,11,10,4,10,13,18,16,13,7,16,5,1,2,4,0,0,4,1,1,1,4,1,1,1,1,1,1,1,1,1,1
18,18,7,16,14,10,18,7,12,3,3,9,9,9,9,9,9,9,9,9,9,17,3,4,1,16,1,7,5,5,12,6,2,2,6,10,0,8,7,9,5,3,5,6,4,8,7,6,2,5,5,2,2,2,2,2,3,8,2,2,2
19,18,7,16,14,10,18,7,12,3,3,5,5,5,5,5,5,5,5,5,5,17,3,4,1,16,1,7,5,5,12,8,4,3,6,5,8,6,0,3,5,3,5,6,4,8,7,6,2,5,5,2,2,2,2,2,3,2,2,2,2
20,10,18,16,17,10,10,7,6,3,3,9,9,9,9,9,9,9,9,9,9,15,3,4,1,16,1,7,5,5,12,7,4,10,6,7,8,6,7,3,5,3,5,6,4,8,7,6,2,5,5,2,2,2,2,2,3,2,2,2,2
21,6,1,14,6,4,15,14,8,4,9,7,7,7,7,7,7,7,7,1,7,12,1,12,4,2,4,13,2,2,7,0,6,17,12,16,10,4,13,7,8,1,2,4,0,0,4,1,1,1,4,1,1,1,1,1,1,1,1,1,1
22,4,16,8,5,18,4,13,10,19,19,4,6,4,4,6,6,4,4,6,4,11,2,6,2,2,7,5,6,10,4,11,11,12,13,15,15,10,11,9,10,2,3,3,0,6,3,3,10,1,9,1,1,1,1,1,1,1,1,1,1
23,9,12,19,2,15,11,18,16,15,16,6,6,6,6,6,6,6,6,6,6,11,9,6,2,2,4,4,9,4,7,9,5,14,10,1,2,7,6,10,13,2,3,3,3,6,3,3,10,3,9,1,1,1,1,1,2,1,1,1,1
24,6,1,14,6,4,15,14,8,4,9,7,7,7,7,7,7,7,7,1,7,15,3,4,1,2,1,7,5,5,8,17,6,6,4,6,14,10,8,15,4,1,2,4,0,0,4,1,1,1,4,1,1,1,1,1,2,1,1,1,1
25,6,1,14,6,4,15,14,8,4,9,1,4,1,1,1,4,1,1,4,1,1,8,1,12,18,5,5,9,9,8,0,5,1,5,14,2,9,0,4,4,1,2,4,0,0,4,1,1,1,4,1,1,1,1,1,1,1,1,1,1
26,6,1,14,6,4,15,14,8,4,9,4,7,4,4,7,7,4,4,1,4,1,8,1,12,2,5,5,15,9,8,7,6,3,5,5,9,4,0,6,4,1,2,4,0,0,4,1,1,1,4,1,1,1,1,1,1,1,1,1,1
27,19,16,8,5,11,10,8,6,12,19,1,4,1,1,1,4,1,1,4,1,11,1,6,3,2,7,13,6,10,4,6,4,3,6,7,8,4,0,3,5,1,2,4,0,0,4,1,1,1,4,12,1,1,1,1,2,1,1,1,1
28,9,12,19,2,15,11,18,16,15,16,6,6,6,6,6,6,6,6,6,6,2,2,12,2,2,4,13,9,4,8,9,5,14,10,1,2,7,6,8,13,2,3,3,3,6,3,3,10,3,9,1,1,1,1,1,2,1,1,1,1
29,9,12,19,2,15,11,18,16,15,16,6,6,6,6,6,6,6,6,6,6,10,8,3,6,7,5,5,9,4,11,9,5,14,10,1,2,7,6,8,13,2,3,3,3,6,3,3,10,3,9,1,1,1,1,10,2,1,1,1,1
30,6,1,14,6,4,15,14,8,4,9,4,7,4,4,7,7,4,4,1,4,1,8,1,12,18,5,5,6,9,8,11,11,12,13,15,15,11,11,13,10,1,2,4,0,0,4,1,1,1,4,1,1,1,1,1,1,1,1,1,1
31,6,1,14,6,4,15,14,8,4,9,7,7,7,7,7,7,7,7,1,7,1,8,1,12,12,2,14,11,7,11,7,6,3,5,5,10,11,0,6,12,1,2,4,0,0,4,1,1,1,4,1,1,1,1,1,1,1,1,1,1
32,6,1,14,6,4,15,14,8,4,9,7,7,7,7,7,7,7,7,1,7,1,8,1,12,2,5,5,15,7,11,7,6,3,5,5,7,16,0,6,12,1,2,4,0,0,4,1,1,1,4,1,1,1,1,1,1,1,1,1,1
33,6,1,14,6,4,15,14,8,4,9,11,11,11,11,11,11,11,11,11,11,1,8,1,12,18,5,5,15,7,11,10,8,11,11,11,16,12,0,6,8,1,2,4,0,0,4,1,1,1,4,1,1,1,1,1,1,1,1,19,1
34,6,1,14,6,4,15,14,8,4,9,7,7,11,11,7,7,7,7,1,11,1,8,1,12,18,2,5,15,7,11,6,6,3,5,5,9,4,0,3,12,1,2,4,0,0,4,1,1,1,4,1,1,1,1,1,1,1,1,19,1
35,6,1,14,6,17,7,19,9,10,2,1,4,1,1,1,4,1,1,4,1,1,8,1,12,12,2,14,11,5,19,7,6,3,5,5,17,11,11,6,12,1,2,4,0,8,4,1,1,1,4,1,1,1,1,1,1,1,1,1,1
36,6,1,14,6,11,15,14,8,4,9,1,4,1,1,1,4,1,1,4,1,1,16,1,12,12,2,14,11,7,11,8,16,5,1,9,12,14,8,11,9,1,2,4,0,0,4,1,1,1,4,1,1,1,1,1,1,1,1,1,1
37,6,1,14,6,4,15,14,8,4,9,1,4,1,1,1,4,1,1,4,1,1,8,6,9,2,5,5,15,9,8,7,6,3,5,5,9,15,0,6,12,1,2,4,0,0,4,1,1,1,4,1,1,1,1,1,1,1,1,1,1
38,10,18,16,17,10,18,7,12,3,3,9,9,9,9,9,9,9,9,9,9,15,3,2,1,17,1,6,5,5,12,1,8,7,4,11,11,5,7,12,12,3,5,6,4,8,7,6,2,5,5,8,7,3,7,8,4,8,8,7,7
39,6,1,14,6,4,15,14,8,4,9,4,10,4,4,10,9,4,4,9,4,1,16,1,12,12,2,14,11,5,12,11,11,12,12,15,15,11,0,13,10,1,2,4,0,8,4,1,1,1,4,1,1,1,1,1,1,1,1,1,1
40,6,1,12,6,4,15,14,8,4,9,11,11,11,11,7,7,7,7,1,11,1,8,1,12,2,5,5,15,7,11,7,11,3,5,5,7,11,0,6,12,1,2,4,0,0,4,1,1,1,4,1,1,1,1,1,1,1,1,1,1
41,6,1,14,6,4,15,14,8,4,9,9,9,9,9,9,9,9,9,9,9,1,16,1,12,18,5,14,15,7,11,11,11,3,6,5,8,11,0,6,10,1,2,4,0,0,4,1,1,1,4,1,1,1,1,1,1,1,1,19,1
42,6,1,14,6,4,15,14,8,4,9,11,11,11,11,7,7,7,11,11,11,1,8,1,12,18,2,5,15,7,11,7,6,3,5,5,9,4,0,6,4,1,2,4,0,0,4,1,1,1,4,1,1,1,1,1,1,1,1,19,1
43,6,1,14,6,4,15,14,8,4,9,11,11,11,11,11,11,11,11,11,11,1,8,6,9,2,5,5,6,9,8,9,15,18,14,17,13,15,14,6,16,1,2,4,0,0,4,1,1,1,4,1,1,1,1,1,1,1,1,1,1
44,6,1,14,6,17,7,19,9,10,2,9,18,9,3,3,1,9,18,3,18,1,8,1,12,12,2,14,11,7,11,7,6,3,5,5,17,11,11,6,12,3,2,4,11,0,4,1,1,1,4,1,1,1,1,1,1,1,1,1,1
45,6,1,14,6,4,10,8,8,4,9,1,4,1,1,1,4,1,1,4,1,1,8,1,9,18,5,5,15,7,11,8,6,5,1,9,12,14,8,11,9,1,2,4,0,0,4,1,1,1,4,1,1,1,1,1,1,1,1,1,1
46,10,1,14,17,11,10,8,6,4,9,9,9,9,9,9,9,9,9,9,9,14,5,2,19,16,1,6,5,19,3,6,6,3,6,7,8,4,7,6,12,3,5,6,4,8,7,6,2,5,5,11,7,3,7,8,4,8,8,1,10
47,18,7,16,14,10,18,7,12,3,3,9,9,9,9,9,9,9,9,9,9,14,5,2,15,13,10,6,5,19,3,4,13,1,9,7,5,1,7,2,0,3,5,6,4,8,7,6,2,5,5,8,7,3,7,8,4,8,8,7,10
48,9,12,19,2,15,11,18,16,15,16,6,6,6,6,6,6,6,6,6,6,2,2,12,2,2,4,5,6,9,8,9,5,14,10,1,2,7,6,8,13,3,3,3,3,0,4,3,10,5,9,3,7,3,1,8,4,8,8,7,7
49,10,18,3,17,2,2,2,3,7,3,11,11,11,11,11,11,11,11,11,11,11,8,6,9,2,5,5,6,9,8,14,13,3,6,7,9,4,0,6,8,1,2,4,0,0,4,1,1,1,4,3,1,3,1,1,1,8,1,1,1
50,10,18,16,17,10,18,7,12,3,3,9,9,9,9,9,9,9,9,9,9,14,5,2,19,13,10,6,16,18,3,7,13,3,5,5,9,4,0,6,12,3,5,6,4,8,7,6,2,5,5,3,7,3,7,8,4,8,8,7,7
51,10,18,14,17,4,15,14,8,4,9,13,18,12,3,3,1,18,18,3,18,14,5,2,12,18,2,6,11,7,3,7,6,3,5,5,10,11,0,6,12,1,7,8,11,5,8,8,1,8,6,11,7,3,7,8,4,2,1,1,10
52,6,3,3,6,11,10,8,8,18,6,4,4,4,4,1,4,4,4,4,4,1,8,6,9,2,5,5,15,7,8,10,8,9,4,11,16,10,4,13,8,1,2,4,0,0,4,1,1,1,4,1,1,1,1,1,1,1,1,1,1
53,6,1,14,6,4,15,14,8,4,9,7,7,7,7,7,7,7,7,1,7,1,8,1,9,18,5,5,15,7,11,5,7,2,11,2,4,9,12,14,6,1,2,4,0,0,4,1,1,1,4,3,1,1,1,1,1,1,1,1,1
54,18,7,16,14,10,18,7,12,3,3,5,5,5,5,5,5,5,5,5,5,17,5,2,15,19,18,6,16,17,3,6,4,10,6,7,8,6,7,3,5,3,5,6,4,8,7,6,2,5,5,8,7,3,7,8,4,8,8,7,7
55,10,7,16,14,10,18,7,12,3,3,9,9,9,9,9,9,9,9,9,9,14,5,2,19,13,10,6,16,18,3,13,7,2,1,16,9,9,15,9,6,3,5,6,4,8,7,6,2,5,5,3,7,3,7,8,4,8,8,7,7
56,6,1,14,6,4,15,14,8,4,9,2,2,2,2,2,2,2,2,2,2,1,8,1,12,12,2,14,11,7,8,11,11,12,13,15,15,11,11,13,10,1,2,4,0,0,4,1,1,1,4,1,1,1,1,1,1,1,1,1,1
57,18,7,16,14,10,18,7,12,3,3,9,9,9,9,9,9,9,9,9,9,14,5,2,13,19,18,6,16,18,3,13,4,10,6,11,7,6,0,9,5,3,5,6,4,8,7,6,2,5,5,8,7,3,7,8,4,8,8,7,10
58,18,7,16,14,10,18,7,12,3,3,9,9,9,9,9,9,9,9,9,9,17,5,2,15,19,18,6,16,17,18,6,2,10,8,5,8,1,4,0,10,3,5,6,4,8,7,6,2,5,5,3,7,3,7,8,4,8,8,7,7
59,18,7,16,14,10,18,7,12,3,3,5,5,5,5,5,5,5,5,5,5,17,5,2,13,8,18,6,1,17,3,6,4,10,6,7,8,6,7,3,5,3,5,6,4,8,7,6,2,5,5,8,7,3,7,8,4,8,8,7,7
60,18,7,16,14,10,18,7,12,3,3,5,5,5,5,5,5,5,5,5,5,14,5,2,15,19,10,6,16,18,3,6,4,10,6,7,8,6,7,3,5,3,5,6,4,8,7,6,2,5,5,8,7,3,7,8,4,8,8,7,7
61,10,18,16,17,10,18,7,12,3,3,9,9,9,9,9,9,9,9,9,9,14,5,2,1,17,1,6,19,5,3,6,4,10,6,7,8,6,7,3,5,3,5,6,4,8,7,6,2,5,5,8,7,3,7,8,4,8,8,7,7
62,10,18,16,17,10,10,7,12,3,3,5,5,5,5,5,5,5,5,5,5,17,14,15,13,8,10,6,1,18,3,6,4,3,6,7,8,6,0,3,5,3,5,6,4,8,7,6,2,5,5,11,7,3,7,8,4,2,8,7,10
63,6,1,14,6,4,15,14,8,4,9,7,7,7,7,7,7,7,7,1,7,1,8,1,12,12,2,14,11,2,7,7,8,1,1,5,16,3,0,15,1,1,2,4,0,0,4,1,1,1,4,1,1,1,1,1,1,1,1,1,1
64,11,1,12,6,4,15,14,8,4,9,4,4,4,4,1,4,4,4,4,4,11,8,6,3,10,13,11,3,8,9,13,8,3,7,5,7,4,0,9,8,1,2,4,13,0,4,1,6,1,11,18,18,1,16,4,1,2,1,16,13
65,11,1,14,6,17,7,19,9,10,2,3,1,3,16,16,16,16,16,16,16,12,1,13,4,1,4,10,1,2,7,7,6,3,5,5,17,11,11,6,12,1,2,4,0,0,4,1,1,1,4,11,7,3,7,8,4,2,1,1,10
66,10,18,14,17,11,10,7,6,10,2,9,9,9,9,9,9,9,9,9,9,17,14,15,13,8,18,15,1,17,18,6,4,3,6,7,8,6,0,3,5,3,5,6,4,8,7,6,2,5,5,11,7,3,7,8,4,2,8,7,10
67,18,7,16,14,10,18,7,12,3,3,5,5,5,5,5,5,5,5,5,5,17,14,15,13,8,8,18,1,15,15,6,4,3,6,7,8,6,0,3,5,3,5,6,4,8,7,6,2,5,5,11,7,3,7,8,4,2,8,7,10
68,2,9,6,8,13,12,11,4,16,14,8,8,8,8,8,8,8,8,8,8,2,2,13,4,3,7,1,2,6,6,16,14,17,7,9,7,18,1,18,18,2,3,3,3,6,3,3,10,3,9,12,12,11,12,13,13,12,13,12,14
69,14,1,14,6,4,7,19,9,4,9,1,4,1,1,1,4,1,1,4,1,12,1,13,4,1,4,10,1,4,7,7,6,5,5,8,9,4,15,5,7,2,1,4,3,0,4,1,10,1,12,9,11,1,5,10,13,1,13,1,11
70,10,18,16,17,11,10,8,6,12,3,9,9,9,9,9,9,9,9,9,9,17,14,15,13,8,8,18,1,15,15,6,4,3,6,7,8,6,0,6,5,3,5,6,4,8,7,6,2,5,5,11,7,3,7,8,4,2,8,7,10
71,6,1,14,6,4,15,14,8,4,9,2,2,2,2,2,2,2,2,2,2,11,8,6,9,2,5,5,6,9,8,7,6,3,1,17,9,3,0,6,3,1,2,4,0,0,4,1,1,1,4,3,1,19,1,1,19,1,1,1,1
72,9,12,19,2,15,11,18,16,15,16,6,6,6,6,6,6,6,6,6,6,10,9,19,6,7,4,4,9,4,7,9,5,14,10,1,2,7,6,8,13,2,3,3,3,6,3,3,10,3,9,1,1,1,1,1,2,1,1,1,1
73,10,18,8,17,11,10,8,6,12,19,9,9,9,9,9,9,9,9,9,9,18,3,4,1,12,2,9,11,12,11,12,9,5,6,7,11,16,10,12,5,3,5,6,11,0,8,1,1,8,5,8,7,3,7,12,12,6,12,7,13
74,10,18,14,17,10,15,7,8,4,9,9,9,9,9,9,9,9,9,9,9,14,5,2,15,13,10,6,16,18,3,12,8,3,12,5,10,6,0,3,5,3,5,6,4,8,7,6,2,5,5,11,7,1,7,8,4,2,1,1,10
75,19,16,8,5,18,8,8,7,9,1,7,7,7,7,7,7,7,7,1,7,8,6,9,17,15,12,1,7,6,6,2,2,1,14,12,0,1,4,0,6,8,12,0,14,2,1,0,11,0,2,6,8,4,5,6,7,4,4,8,4
76,6,1,14,6,4,15,14,8,4,9,7,7,7,7,7,7,7,7,1,7,1,16,1,1,12,2,14,11,5,19,8,6,3,5,5,9,4,0,6,12,1,2,4,0,0,4,1,1,1,4,11,7,1,1,8,4,2,1,1,10
77,14,14,10,4,6,19,3,14,2,10,13,13,13,13,13,13,13,13,13,13,3,12,13,4,1,4,10,2,2,7,15,8,5,5,9,12,14,8,7,9,7,7,8,11,5,8,8,8,8,6,4,4,5,3,5,6,3,3,3,3
78,11,18,14,17,10,15,8,8,4,9,4,9,9,4,9,9,9,9,9,4,18,3,4,1,16,1,7,19,5,19,12,11,6,12,5,10,4,0,7,15,1,2,4,0,0,7,6,1,1,4,11,7,1,1,8,1,2,1,1,10
79,8,2,18,12,8,8,4,11,9,1,15,15,15,15,15,15,15,15,15,15,8,6,9,17,15,12,1,7,6,6,2,2,1,0,10,0,8,3,0,1,8,8,0,5,2,1,0,11,0,2,5,8,7,5,6,7,4,5,4,4
80,9,12,19,2,15,11,18,16,15,16,6,6,6,6,6,6,6,6,6,6,10,9,19,6,7,4,4,9,4,7,9,18,17,3,14,3,2,18,17,11,2,3,3,3,6,3,3,10,3,9,4,4,1,3,5,2,15,3,3,1
81,11,10,9,11,9,17,12,13,1,8,11,11,11,11,11,11,11,11,11,11,3,4,11,7,1,12,9,2,6,6,0,0,0,9,0,3,2,2,4,0,10,4,1,6,9,9,10,9,9,7,4,4,5,3,5,6,3,3,3,3
82,6,1,14,17,4,10,8,8,4,9,1,4,1,1,1,4,1,1,4,1,10,9,6,9,7,4,4,9,4,7,14,13,3,6,5,9,4,0,6,8,1,2,4,0,0,4,1,1,1,4,1,1,1,1,1,2,1,1,1,1
83,12,17,13,15,16,17,12,13,1,8,17,17,17,17,17,17,17,17,17,17,7,12,5,18,1,3,1,7,2,6,0,0,0,3,0,3,2,2,4,0,11,8,12,9,10,5,9,6,9,8,4,5,7,4,4,11,5,5,4,12
84,11,10,9,11,9,17,12,7,6,11,10,10,10,10,10,10,10,10,10,10,7,12,5,14,1,3,1,2,6,6,0,0,0,3,0,5,2,2,4,0,1,9,12,8,11,4,9,1,13,7,5,8,7,5,4,7,11,5,4,4
85,11,17,13,15,4,15,14,8,6,9,4,4,4,4,4,3,4,4,4,4,7,12,13,4,1,4,10,2,4,6,7,0,3,5,5,9,4,0,6,15,1,2,4,0,10,4,9,1,1,7,5,5,7,4,4,7,11,1,4,5
86,6,1,14,17,11,10,8,6,12,9,4,4,4,4,1,4,4,4,4,4,15,3,4,12,12,2,7,11,7,11,2,8,3,6,5,9,15,0,3,8,1,2,4,0,0,4,1,1,1,4,11,7,1,1,1,1,2,1,1,10
87,8,2,18,12,8,8,4,11,9,1,15,15,15,15,15,15,15,15,15,15,8,6,9,17,15,12,1,7,6,6,2,3,1,8,4,13,3,3,10,1,8,8,0,5,2,1,0,11,0,2,4,5,7,4,4,11,3,5,4,12
88,9,12,19,2,15,11,18,16,15,16,6,6,6,6,6,6,6,6,6,6,10,9,3,2,7,4,4,9,4,7,9,5,14,10,1,2,7,6,10,13,2,3,3,3,6,3,3,10,3,9,1,1,1,1,1,2,1,1,1,1
89,10,18,16,17,11,10,8,12,3,17,9,9,9,9,9,9,9,9,9,9,10,9,2,19,7,4,4,9,4,7,10,17,5,16,13,12,12,17,3,17,3,5,6,4,0,7,1,2,5,11,1,1,1,1,1,2,1,1,1,1
90,11,10,9,11,9,17,12,13,1,8,10,10,10,10,10,10,10,10,10,10,3,13,11,7,4,11,9,4,12,13,11,11,12,6,3,12,12,2,11,10,10,4,1,6,9,9,10,9,9,7,4,4,5,3,5,6,3,3,3,3
91,11,10,9,11,9,17,12,13,1,8,10,10,10,10,10,10,10,10,10,10,3,13,11,7,15,12,9,4,6,16,0,0,15,9,0,4,1,2,2,0,10,4,1,6,9,9,10,9,9,7,4,4,5,3,5,6,3,3,3,3
92,6,1,14,6,4,15,8,8,4,9,1,2,1,2,1,2,1,1,2,2,10,9,6,9,7,4,4,9,4,7,7,6,3,6,5,9,4,0,6,4,1,2,4,0,0,4,1,1,1,4,1,1,1,1,1,2,1,1,1,1
93,12,17,13,15,16,17,12,13,1,8,17,17,17,17,17,17,17,17,17,17,3,4,11,7,4,11,9,4,12,13,0,0,0,3,0,3,2,2,4,0,10,8,1,6,9,9,10,9,9,8,4,4,5,3,5,6,3,3,3,3
94,2,9,6,15,13,6,16,8,6,9,8,8,8,8,8,8,8,8,8,8,10,9,3,6,7,4,4,9,4,7,9,15,18,14,17,13,15,14,10,16,2,3,3,3,6,3,3,10,3,9,5,4,7,3,10,2,5,3,1,5
95,17,5,17,16,7,5,15,2,13,7,15,15,15,15,15,15,15,15,15,15,3,4,9,7,4,12,9,4,12,16,2,2,1,0,4,0,3,3,0,1,8,8,0,5,2,1,0,11,0,8,4,4,5,3,5,6,3,3,3,3
96,11,10,9,11,9,17,12,13,1,8,10,10,10,10,10,10,10,10,10,10,3,12,9,14,1,4,10,9,4,6,9,15,18,14,17,13,15,14,10,16,10,4,1,6,9,9,10,9,9,7,4,4,5,3,5,6,3,3,3,3
97,11,10,9,11,9,17,12,13,1,8,10,10,10,10,10,10,10,10,10,10,3,13,11,7,15,12,9,4,6,16,0,6,0,3,13,12,2,2,4,8,10,4,1,6,9,9,10,9,9,7,4,4,5,3,5,6,3,3,3,3
98,11,10,9,11,9,17,12,13,1,8,10,10,10,10,10,10,10,10,10,10,7,4,5,6,7,4,4,9,4,7,1,9,7,4,17,11,15,14,12,16,10,4,12,8,9,9,0,9,12,7,5,4,1,3,10,2,5,3,1,5
99,17,5,17,16,7,5,15,2,13,7,15,15,15,15,15,15,15,15,15,15,8,4,9,14,15,12,9,4,12,16,2,2,9,0,10,0,8,3,0,1,8,8,0,5,2,1,0,11,0,8,4,4,5,3,5,6,3,3,3,3
100,9,12,19,2,15,11,18,16,15,16,6,6,6,6,6,6,6,6,6,6,10,9,19,6,7,4,4,9,4,7,15,12,6,10,9,14,10,16,15,14,2,3,3,3,6,3,3,10,3,9,5,4,7,3,10,2,5,3,3,5
101,11,10,9,11,9,17,12,13,1,8,10,10,10,10,10,10,10,10,10,10,3,13,11,7,15,12,9,4,6,16,9,15,18,14,17,13,15,14,10,16,10,4,1,6,9,9,10,9,9,7,4,4,5,3,5,6,3,3,3,3
102,4,3,3,6,9,6,12,7,1,11,11,11,11,11,11,11,11,11,11,11,3,12,11,14,1,3,1,7,6,16,8,8,13,1,12,12,14,8,11,9,10,4,1,8,9,9,10,9,9,7,4,4,5,3,5,6,3,3,3,3
103,4,10,9,6,9,17,12,13,1,9,2,2,2,2,2,2,2,2,2,2,3,13,11,7,4,5,9,4,12,13,8,14,17,1,9,12,4,0,9,9,1,2,12,1,11,9,0,6,4,4,4,4,5,3,5,6,3,3,3,3
104,4,17,13,15,5,6,16,7,1,8,16,16,16,10,10,3,3,3,10,16,3,13,11,7,4,11,9,4,12,13,2,7,5,0,9,13,9,3,0,4,10,4,12,1,3,9,10,9,9,3,4,4,5,3,5,6,3,3,3,3
105,9,12,19,2,15,11,18,16,15,16,6,6,6,6,6,6,6,6,6,6,10,9,3,6,7,4,4,9,6,7,9,5,14,10,1,2,7,6,8,13,2,3,3,3,6,3,3,10,3,9,4,4,9,3,11,2,15,3,3,14
