,BASS_0,BASS_1,BASS_2,BASS_3,BASS_4,BASS_5,BASS_6,BASS_7,BASS_8,BASS_9,BayesSpace_0,BayesSpace_1,BayesSpace_2,BayesSpace_3,BayesSpace_4,BayesSpace_5,BayesSpace_6,BayesSpace_7,BayesSpace_8,BayesSpace_9,SpatialPCA_0,SpatialPCA_1,SpatialPCA_2,SpatialPCA_3,SpatialPCA_4,SpatialPCA_5,SpatialPCA_6,SpatialPCA_7,SpatialPCA_8,SpatialPCA_9,SEDR_0,SEDR_1,SEDR_2,SEDR_3,SEDR_4,SEDR_5,SEDR_6,SEDR_7,SEDR_8,SEDR_9,SpaGCN_0,SpaGCN_1,SpaGCN_2,SpaGCN_3,SpaGCN_4,SpaGCN_5,SpaGCN_6,SpaGCN_7,SpaGCN_8,SpaGCN_9,STAGATE_0,STAGATE_1,STAGATE_2,STAGATE_3,STAGATE_4,STAGATE_5,STAGATE_6,STAGATE_7,STAGATE_8,STAGATE_9
23,9,9,7,5,6,14,9,2,8,16,3,3,3,3,3,3,3,3,3,3,15,12,8,13,10,3,9,8,14,6,1,1,3,0,9,1,0,0,3,0,13,8,9,11,12,10,10,11,12,6,2,3,3,2,2,2,2,2,2,2
24,5,5,10,10,11,4,8,15,4,12,1,1,1,1,1,1,1,1,1,1,1,1,5,12,4,12,1,11,7,2,15,5,3,11,4,6,4,0,4,8,8,8,10,0,0,0,2,2,0,6,5,6,6,1,6,1,1,1,3,6
25,9,9,7,5,6,14,9,2,8,16,3,3,3,3,3,3,3,3,3,3,15,12,8,13,10,3,9,8,14,6,5,10,7,8,4,1,2,2,15,0,8,8,9,11,12,0,10,11,0,6,2,3,3,2,2,2,2,2,2,2
26,9,9,7,5,6,14,9,2,8,16,3,3,3,3,3,3,3,3,3,3,15,12,8,13,10,3,9,8,13,6,10,12,3,0,6,8,11,9,11,10,13,8,9,11,12,10,10,11,12,6,3,4,4,3,3,3,3,3,3,3
27,9,9,7,5,6,14,9,2,8,16,3,3,3,3,3,3,3,3,3,3,15,12,8,13,10,3,9,8,14,6,7,9,0,0,2,6,13,0,5,10,13,8,9,11,12,10,10,11,12,6,3,4,4,3,3,3,3,3,3,3
28,9,9,7,5,6,14,9,2,8,16,1,1,1,1,1,1,1,1,1,1,15,12,8,13,10,3,9,8,14,6,5,10,7,8,1,11,2,2,15,0,13,8,9,11,12,10,10,11,12,6,3,4,4,3,3,3,3,3,3,3
29,11,6,15,3,3,7,14,4,11,5,5,4,5,5,5,5,5,5,5,5,1,1,5,12,4,12,6,11,11,2,11,9,9,13,15,7,6,11,11,7,8,0,10,0,0,0,10,2,0,2,5,2,1,1,1,1,1,1,3,6
30,16,1,11,14,9,2,12,3,12,12,5,4,5,5,5,5,5,5,5,5,1,8,5,12,14,12,6,11,11,2,1,1,2,8,3,7,9,0,3,0,8,0,10,0,0,0,10,2,0,6,4,2,1,4,1,1,4,1,1,1
31,2,1,11,14,9,2,12,6,3,12,5,4,5,5,5,5,5,5,5,5,1,8,11,10,6,7,8,5,4,16,1,1,3,0,7,1,0,6,3,0,13,8,9,11,12,10,10,11,12,6,3,4,4,3,3,3,3,3,3,3
32,1,9,7,5,6,14,9,2,8,16,3,3,3,3,3,3,3,3,3,3,1,8,5,12,6,7,8,5,4,14,1,1,3,0,7,1,0,14,3,0,8,8,10,0,0,0,10,2,0,6,3,4,4,3,3,3,3,3,3,3
33,1,1,11,14,9,2,12,6,3,12,3,3,3,3,3,3,3,3,3,3,9,15,11,10,6,7,8,5,4,14,1,1,3,0,7,1,0,0,3,0,13,8,9,11,12,10,10,11,12,6,4,5,5,4,5,4,5,4,5,5
34,9,9,7,5,6,14,9,2,8,16,3,3,3,3,3,3,3,3,3,3,15,12,8,13,10,3,9,8,14,6,11,13,13,14,14,12,13,13,14,14,13,8,9,11,12,10,10,11,12,6,3,4,4,3,3,3,3,3,3,3
35,9,9,7,5,6,14,9,2,8,16,3,3,3,3,3,3,3,3,3,3,15,12,8,13,10,3,9,8,14,6,12,7,0,5,2,1,13,0,5,10,13,8,9,11,12,10,10,11,12,6,3,4,4,3,3,3,3,3,3,3
36,9,9,7,5,6,14,9,2,8,16,3,3,3,3,3,3,3,3,3,3,9,12,8,14,10,3,9,8,13,10,1,9,3,0,7,12,0,0,5,0,13,8,9,11,12,10,10,11,12,6,3,4,4,3,3,3,3,3,3,3
37,2,1,11,14,9,2,12,6,3,12,4,2,4,4,4,4,4,4,4,4,1,12,8,12,14,12,6,11,11,14,1,1,3,0,4,1,0,0,3,0,8,0,10,0,0,0,2,2,0,6,3,3,1,3,3,2,2,3,4,4
38,9,9,7,5,6,14,9,2,8,16,3,3,3,3,3,3,3,3,3,3,15,12,8,13,10,3,9,8,14,6,5,7,13,5,6,1,15,11,15,10,13,8,9,11,12,10,10,11,12,6,3,4,4,3,3,3,3,3,3,3
39,2,10,15,3,14,2,12,6,3,12,5,4,5,5,5,5,5,5,5,5,1,8,11,10,6,7,8,5,4,16,1,1,3,0,6,12,9,7,5,11,13,8,9,11,12,10,10,11,12,6,3,4,4,4,3,3,3,3,3,3
40,2,1,15,14,9,2,12,3,3,12,1,1,1,1,1,1,1,1,1,1,1,1,5,12,14,12,11,11,9,2,1,8,3,0,7,8,0,0,3,8,8,8,10,0,0,0,10,2,13,6,5,6,6,1,6,1,1,1,3,6
41,1,1,7,14,9,2,12,6,3,12,3,3,1,3,3,1,1,1,1,1,9,15,11,10,6,7,8,5,4,14,1,1,3,0,7,1,0,0,3,0,13,8,9,11,12,10,10,11,12,6,4,5,5,4,5,4,5,4,5,5
42,1,9,15,14,9,2,14,3,3,12,3,1,1,1,1,1,1,1,1,1,1,8,11,10,16,7,8,5,4,16,10,8,11,6,4,1,14,14,5,15,13,8,9,11,12,10,10,11,12,6,4,5,5,4,5,4,5,4,5,5
43,1,9,7,5,6,14,9,2,8,16,3,1,1,1,1,1,1,1,1,1,1,8,11,10,6,7,8,5,4,14,1,10,3,0,7,1,0,0,3,0,13,8,9,11,12,10,10,11,12,6,4,5,5,4,5,4,5,4,5,5
44,1,10,15,3,9,2,12,6,3,12,1,1,1,1,1,1,1,1,1,1,1,8,11,10,6,7,8,5,4,16,2,1,10,0,6,12,9,7,5,11,13,8,9,11,12,10,10,11,12,6,4,5,5,4,5,4,5,4,5,5
45,9,9,7,5,6,14,9,2,8,16,3,3,3,3,3,3,3,3,3,3,15,12,8,13,10,3,9,8,14,6,1,1,2,8,3,1,9,0,3,0,13,8,9,11,12,10,10,11,12,6,3,4,4,3,3,3,3,3,3,3
46,2,6,14,14,9,2,12,6,3,12,5,4,5,5,5,5,5,5,5,5,9,8,11,10,16,7,8,5,4,14,10,1,10,0,4,1,14,14,5,0,13,8,9,11,12,10,10,11,12,6,4,5,5,4,5,4,5,4,5,5
47,1,10,15,3,14,1,14,3,3,12,3,3,3,3,3,3,3,3,3,3,1,8,5,12,14,12,6,11,11,2,1,10,7,15,14,11,13,7,5,14,8,8,10,0,0,0,10,2,0,6,4,2,1,4,1,1,4,1,1,1
48,1,9,7,5,6,14,9,2,3,12,3,3,3,3,3,3,3,3,3,3,9,15,11,14,16,16,16,16,16,10,10,7,7,7,4,1,0,14,5,5,13,8,9,11,12,10,10,11,12,6,3,4,4,3,3,3,3,3,3,3
49,9,9,7,5,6,14,9,2,8,16,3,3,3,3,3,3,3,3,3,3,15,12,8,13,10,3,9,8,14,6,9,6,6,5,7,5,14,0,3,0,13,8,9,11,12,10,10,11,12,6,3,4,4,3,3,3,3,3,3,3
50,1,1,15,14,9,2,12,6,3,12,1,1,1,1,1,1,1,1,1,1,1,8,11,10,6,7,8,5,4,14,2,10,10,7,0,10,3,7,5,0,13,8,9,11,12,10,10,11,12,6,4,5,5,4,5,4,5,4,5,5
51,11,10,15,3,14,1,14,3,13,5,4,2,4,4,4,4,4,4,4,4,1,1,5,6,4,12,6,11,11,2,13,6,14,5,5,15,8,6,8,15,8,0,10,0,0,0,2,2,0,6,9,2,2,4,1,1,1,1,1,1
52,2,1,11,14,9,2,12,6,3,12,3,3,3,3,3,3,3,3,3,3,15,12,8,13,10,3,9,8,14,6,6,8,5,6,12,4,8,5,3,5,13,8,9,11,12,10,10,11,12,6,3,4,4,3,3,3,3,3,3,3
53,2,1,11,14,9,2,12,6,3,12,5,4,5,5,5,5,5,5,5,5,1,8,11,10,6,7,8,5,4,16,1,1,3,0,7,1,0,0,3,0,13,8,9,11,12,10,10,11,12,6,4,5,5,4,5,4,5,4,5,5
54,2,1,15,14,9,2,12,6,3,12,1,1,1,1,1,1,1,1,1,1,1,1,5,12,14,12,6,11,11,2,1,9,6,5,4,5,14,0,3,0,8,8,10,0,0,0,2,2,13,6,5,6,6,1,6,1,1,1,3,6
55,9,9,15,3,14,1,14,3,13,5,1,1,1,1,1,1,1,1,1,1,15,12,8,13,10,3,9,8,13,6,10,7,9,8,10,7,6,9,5,7,13,8,9,11,12,10,10,11,12,6,3,4,4,3,3,3,3,3,3,3
56,1,9,7,5,6,14,9,2,8,16,3,3,3,3,3,3,3,3,3,3,9,15,11,14,16,16,16,16,16,6,10,1,11,0,4,1,14,14,5,0,13,8,9,11,12,10,10,11,12,6,3,4,1,3,3,3,3,3,3,3
57,1,1,7,14,6,2,12,6,3,12,5,3,5,5,3,5,5,5,5,5,1,1,5,12,4,12,6,11,11,2,1,1,3,0,8,1,4,0,3,12,8,8,10,0,0,0,10,2,0,6,1,2,1,4,4,3,4,1,3,4
58,2,1,11,14,9,2,12,6,3,12,5,4,5,5,5,5,5,5,5,5,1,8,5,12,14,12,6,11,11,2,11,1,3,0,7,1,0,0,3,0,8,0,10,0,0,0,10,2,0,6,1,2,2,4,1,1,1,1,1,1
59,1,9,15,3,14,1,14,3,13,5,1,1,1,1,1,1,1,1,1,1,9,15,11,14,16,16,16,16,16,6,1,1,7,0,14,1,13,0,5,14,13,8,9,11,12,10,10,11,12,6,3,4,1,3,3,3,3,3,3,3
60,2,1,11,14,9,2,12,6,3,12,5,4,5,5,5,5,5,5,5,5,1,8,5,12,14,12,6,11,11,2,2,9,9,8,10,7,6,9,6,7,8,0,10,0,0,0,10,2,0,6,1,2,1,4,4,3,4,1,3,4
61,2,1,11,14,9,2,12,6,3,12,2,5,4,4,4,4,4,4,4,4,13,1,1,6,4,9,11,7,9,11,2,15,7,13,15,12,15,11,13,10,3,0,10,13,0,0,8,2,0,2,9,11,2,9,1,6,1,1,1,1
62,2,1,11,14,9,2,12,6,3,12,5,4,5,5,5,5,5,5,5,5,1,1,5,12,14,12,6,11,11,2,1,1,2,8,3,11,9,0,3,0,8,0,10,0,0,0,10,2,0,6,1,2,2,4,1,1,1,1,1,1
63,5,9,10,10,11,4,8,15,4,13,3,3,3,3,3,3,3,3,3,3,1,8,5,12,14,12,6,11,11,2,15,6,4,7,8,14,4,15,5,12,8,8,10,0,12,0,10,11,0,6,1,2,2,4,1,1,1,1,1,1
64,2,1,11,14,9,2,12,6,3,12,5,4,5,5,5,5,5,5,5,5,9,15,11,14,16,16,16,16,16,6,1,1,3,0,7,1,0,0,3,0,8,0,10,0,0,0,2,2,0,2,3,2,1,4,3,3,5,3,3,6
65,16,1,15,3,9,1,14,3,3,12,1,1,1,1,1,1,1,1,1,1,1,1,5,12,4,12,6,11,7,2,6,8,5,6,12,4,8,5,8,5,3,0,10,0,0,0,10,2,13,2,1,1,2,1,1,1,1,1,1,1
66,2,1,11,14,9,2,12,6,3,12,3,3,3,3,3,3,3,3,3,3,1,8,5,12,14,12,6,11,11,2,1,1,0,15,10,1,4,0,3,12,8,8,10,0,0,0,10,2,0,6,1,2,2,4,1,1,1,1,1,1
67,8,6,14,15,3,7,15,4,11,12,4,2,4,4,4,4,4,4,4,4,4,2,1,6,5,9,11,7,9,11,1,1,3,0,9,1,0,0,3,0,3,0,10,0,0,0,2,2,0,2,1,6,2,6,6,1,6,5,6,1
68,2,1,11,14,9,2,12,6,3,12,5,4,5,5,5,5,5,5,5,5,1,1,5,12,16,12,6,11,16,2,1,1,3,0,7,1,0,0,3,0,3,0,10,0,0,0,2,2,0,2,1,1,2,1,1,1,1,1,1,1
69,2,1,11,14,9,2,12,6,3,12,5,4,5,5,5,5,5,5,5,5,1,8,5,12,14,12,6,11,11,2,1,1,3,0,7,1,0,0,3,0,8,0,10,0,0,0,2,2,0,6,1,2,2,4,1,1,1,1,1,1
70,16,5,10,10,11,4,8,6,4,13,9,9,9,9,9,9,9,9,9,9,2,2,1,3,4,9,3,7,15,3,3,6,6,5,2,10,1,4,1,12,3,0,10,12,8,0,2,2,9,2,1,13,7,1,1,1,1,6,1,10
71,2,1,11,14,9,2,12,6,3,12,1,1,1,1,1,1,1,1,1,1,13,1,16,6,4,4,11,7,9,11,2,9,9,8,10,7,6,9,15,10,8,0,10,0,0,0,2,2,0,2,5,4,2,1,3,11,1,1,3,6
72,14,1,11,14,9,2,12,6,3,12,5,4,5,5,5,5,5,5,5,5,4,2,1,6,5,9,11,7,9,11,1,1,3,0,9,1,0,0,3,0,8,0,10,0,0,0,14,2,0,2,5,6,6,6,6,1,6,5,6,6
73,10,15,16,16,16,12,15,14,15,14,10,10,10,10,10,10,10,10,10,10,13,1,1,6,4,8,3,7,7,11,10,8,11,6,4,1,14,14,5,5,2,12,12,8,14,7,14,10,0,13,5,6,6,8,6,5,1,5,1,6
74,5,5,10,10,11,4,8,15,4,13,5,4,5,5,5,5,5,5,5,5,13,1,16,6,4,8,3,7,7,11,6,11,7,8,3,0,11,7,4,4,8,0,10,0,0,0,2,2,0,2,1,2,2,3,1,1,1,1,1,1
75,5,5,10,15,3,7,15,4,11,3,9,9,9,9,9,9,9,9,9,9,1,13,5,12,14,9,11,7,7,2,14,11,12,7,11,10,11,7,9,7,3,0,10,12,8,0,2,2,0,6,1,1,2,1,1,1,1,1,1,1
76,2,1,11,14,9,2,12,6,3,12,4,2,4,4,4,4,4,4,4,4,1,1,5,12,14,12,6,11,11,2,1,1,3,0,7,1,0,0,3,0,8,0,10,0,0,0,2,2,0,2,1,1,2,1,1,1,1,1,1,1
77,2,1,11,14,9,2,12,6,3,12,5,4,5,5,5,5,5,5,5,5,1,1,5,12,14,4,7,2,9,2,1,1,3,0,7,7,0,0,3,0,8,0,10,0,0,0,10,2,13,6,1,1,2,1,1,1,1,1,1,1
78,10,5,10,10,11,4,8,15,4,13,4,2,4,4,4,4,4,4,4,4,12,2,1,6,8,9,11,2,9,2,15,6,4,7,8,14,4,15,5,12,2,12,12,8,14,7,14,10,0,13,5,6,6,6,6,5,6,5,6,6
79,10,15,16,16,16,12,15,14,15,14,10,10,10,10,10,10,10,10,10,10,1,1,5,12,14,4,7,2,9,2,10,8,11,5,4,1,14,14,5,5,8,0,12,0,0,0,10,10,13,6,1,1,2,1,1,1,1,1,1,1
80,1,15,16,16,16,12,15,14,15,14,1,1,1,1,1,1,1,1,1,1,13,1,16,6,4,12,6,11,11,2,9,8,6,5,4,5,14,5,5,5,8,12,12,0,0,7,10,10,13,13,5,6,6,6,6,5,6,5,6,6
81,10,15,16,16,16,12,15,14,15,14,10,10,10,10,10,10,10,10,10,10,12,2,1,6,4,9,11,11,9,2,13,8,6,12,12,4,14,5,13,5,2,12,12,8,14,7,14,10,13,13,5,6,6,6,6,5,6,5,6,6
82,6,16,13,4,12,9,16,16,16,7,11,11,11,11,11,11,11,11,11,11,2,2,1,5,5,4,7,2,9,15,6,1,11,12,9,14,11,7,4,11,0,5,4,5,4,6,5,7,4,3,6,1,2,7,11,1,1,6,1,1
83,6,12,6,11,1,13,7,11,1,1,11,11,11,11,11,11,11,11,11,11,2,2,1,5,5,4,7,2,9,15,0,0,4,1,0,0,7,1,0,3,0,5,4,5,4,6,5,7,4,3,6,8,2,7,8,7,8,6,7,8
84,5,5,10,10,11,4,8,15,4,13,10,10,10,10,10,10,10,10,10,10,13,1,5,12,14,12,6,11,11,2,6,8,7,12,8,4,14,5,4,5,8,8,10,0,12,10,10,11,13,6,5,6,6,6,6,5,6,5,6,6
85,2,1,11,14,9,2,12,6,3,12,1,1,1,1,1,1,1,1,1,1,1,8,5,10,6,7,6,11,11,14,5,1,3,0,1,1,0,0,3,0,8,8,10,0,12,0,10,11,13,6,5,6,6,6,6,5,6,5,6,6
86,14,12,2,12,12,5,1,5,9,10,14,14,14,14,14,14,14,14,14,4,2,2,1,5,5,4,7,2,9,15,0,6,3,7,8,0,4,8,0,4,7,5,4,0,0,0,4,2,0,2,10,1,2,7,11,1,1,6,1,1
87,1,9,7,10,11,4,14,3,4,5,1,1,1,1,1,1,1,1,1,1,1,8,5,10,6,7,6,11,11,14,1,7,7,11,2,13,9,0,5,8,8,8,10,0,0,0,10,2,13,6,5,6,6,6,6,5,6,5,6,6
88,11,10,15,3,9,1,14,3,3,12,1,1,1,1,1,1,1,1,1,1,13,1,16,6,4,9,11,11,11,2,1,7,3,11,11,0,6,0,3,8,8,8,10,0,0,0,10,2,13,6,5,6,6,7,6,5,6,5,6,6
89,1,12,2,12,8,5,1,5,9,10,5,4,5,5,5,5,5,5,5,5,6,10,4,1,15,4,7,9,10,15,1,5,5,4,8,1,4,8,6,12,0,0,5,13,4,15,8,7,8,2,6,8,8,7,8,7,8,7,7,8
90,6,12,6,11,1,13,7,11,1,1,11,11,11,11,11,11,11,11,11,11,11,10,6,11,2,5,2,14,1,9,10,5,2,7,4,8,5,9,7,4,0,5,4,5,4,6,5,7,4,3,6,8,8,8,8,7,8,7,7,8
91,6,12,6,11,1,13,7,11,1,1,11,11,11,11,11,11,11,11,11,11,11,10,13,1,7,14,5,9,3,13,9,3,4,5,4,5,10,12,6,13,0,5,4,5,4,6,5,7,4,1,10,8,8,7,11,7,8,6,7,8
92,2,1,11,14,9,2,12,6,3,12,4,2,4,4,4,4,4,4,4,4,2,1,1,5,4,4,7,2,9,2,1,7,12,0,13,5,0,0,3,8,8,0,10,0,0,0,2,2,0,6,1,1,2,7,11,1,1,6,1,1
93,16,6,14,15,9,2,12,6,3,12,5,4,5,5,5,5,5,5,5,5,14,1,3,1,4,2,5,7,3,11,1,1,3,0,9,1,0,0,3,0,3,0,10,0,0,0,2,2,0,2,1,1,7,1,1,1,1,1,1,1
94,16,1,11,14,9,2,12,6,3,12,1,1,1,1,1,1,1,1,1,1,13,1,16,6,5,4,7,2,9,2,0,7,4,7,8,0,8,10,4,4,3,0,10,0,0,0,2,2,13,2,9,11,10,9,11,6,7,11,8,9
95,2,1,11,14,9,2,12,6,3,12,5,4,5,9,5,9,5,9,9,9,2,1,1,5,4,4,7,2,9,2,1,1,3,0,7,1,0,0,3,0,3,0,10,0,0,0,2,2,0,2,9,1,2,7,11,1,1,6,1,1
96,6,12,6,11,1,13,7,11,1,1,7,7,7,7,7,7,7,7,7,7,6,10,13,11,2,5,5,9,3,13,7,4,1,2,1,7,2,3,2,1,0,5,4,10,4,3,5,1,4,1,6,8,8,7,8,7,8,7,7,8
97,14,1,11,14,9,2,12,6,3,12,5,4,5,5,5,5,5,5,5,5,2,2,1,5,5,4,7,2,9,15,1,1,3,0,9,1,0,0,3,0,3,0,10,0,0,0,2,2,0,6,1,1,2,7,11,1,1,6,1,1
98,14,12,2,12,8,5,1,5,9,10,1,1,1,1,1,1,1,1,1,1,2,10,1,5,8,4,7,9,8,8,2,6,3,3,0,0,7,6,0,11,0,0,10,13,4,12,11,5,8,3,6,8,8,7,11,7,8,7,7,8
99,4,14,5,13,2,16,2,10,14,8,7,12,7,7,7,7,7,7,12,12,6,10,4,11,2,5,3,9,15,3,3,4,2,2,3,3,2,2,2,1,5,3,3,13,2,15,11,1,8,1,6,8,8,8,8,7,8,7,7,8
100,6,12,6,11,1,13,7,11,1,1,11,7,11,11,11,7,11,7,7,7,11,10,6,11,2,5,2,9,1,9,2,10,9,8,10,7,6,9,6,7,0,5,4,5,4,6,5,7,4,3,6,8,8,7,8,7,8,7,7,8
101,16,1,11,14,9,2,12,6,3,12,4,2,4,4,4,4,4,4,4,4,1,1,5,12,4,9,11,11,9,2,2,14,3,12,0,8,6,11,13,10,3,0,10,0,0,0,2,2,0,2,4,1,7,1,1,1,1,1,1,1
102,6,12,6,11,1,13,7,11,1,1,11,11,11,11,11,11,11,11,11,11,11,10,6,11,2,5,2,9,1,13,15,6,4,5,8,14,4,15,5,4,0,5,4,5,4,6,5,7,4,1,6,8,8,8,8,7,8,7,7,8
103,4,14,6,13,1,13,7,11,1,1,7,7,7,7,7,7,7,7,7,7,11,10,6,11,2,5,2,9,1,9,7,10,2,2,1,11,2,2,15,1,5,3,3,3,5,3,5,1,4,11,6,8,8,8,8,7,8,7,7,8
104,14,1,11,14,9,2,12,6,3,12,2,2,4,4,4,4,4,4,4,4,13,1,16,6,4,9,11,15,9,2,0,1,3,0,9,1,0,0,12,11,3,0,10,0,0,0,2,2,0,2,4,1,7,1,1,1,1,1,1,1
105,2,1,11,14,9,2,12,6,3,12,14,14,14,14,14,14,14,14,14,14,13,1,16,6,4,9,11,15,9,11,1,4,3,14,14,12,13,13,14,14,3,0,10,0,0,0,8,2,0,2,9,11,2,9,11,6,7,11,1,9
