,BASS_0,BASS_1,BASS_2,BASS_3,BASS_4,BASS_5,BASS_6,BASS_7,BASS_8,BASS_9,BayesSpace_0,BayesSpace_1,BayesSpace_2,BayesSpace_3,BayesSpace_4,BayesSpace_5,BayesSpace_6,BayesSpace_7,BayesSpace_8,BayesSpace_9,SpatialPCA_0,SpatialPCA_1,SpatialPCA_2,SpatialPCA_3,SpatialPCA_4,SpatialPCA_5,SpatialPCA_6,SpatialPCA_7,SpatialPCA_8,SpatialPCA_9,SEDR_0,SEDR_1,SEDR_2,SEDR_3,SEDR_4,SEDR_5,SEDR_6,SEDR_7,SEDR_8,SEDR_9,SpaGCN_0,SpaGCN_1,SpaGCN_2,SpaGCN_3,SpaGCN_4,SpaGCN_5,SpaGCN_6,SpaGCN_7,SpaGCN_8,SpaGCN_9,STAGATE_0,STAGATE_1,STAGATE_2,STAGATE_3,STAGATE_4,STAGATE_5,STAGATE_6,STAGATE_7,STAGATE_8,STAGATE_9
10,11,10,3,15,10,11,12,17,4,13,3,3,3,3,3,3,3,4,3,3,15,7,3,13,14,13,4,10,11,11,2,1,15,0,5,14,10,5,7,3,8,8,11,0,0,0,5,2,15,6,4,2,1,4,1,1,4,1,1,1
11,13,10,3,10,9,7,11,17,17,13,3,3,3,3,3,3,3,3,3,3,17,11,7,14,8,1,7,6,15,4,10,1,0,12,0,15,0,6,9,16,13,8,10,11,12,10,5,11,14,6,3,3,3,2,2,2,2,2,2,2
12,11,10,3,15,9,7,11,17,17,13,3,3,3,3,3,3,3,3,3,3,8,14,11,9,4,5,6,10,11,15,8,1,0,0,8,8,0,4,0,11,8,8,8,0,0,0,5,2,0,6,3,3,1,3,4,4,2,3,4,4
13,13,10,3,10,9,7,11,17,17,13,3,3,3,3,3,3,3,3,3,3,17,11,7,14,8,1,7,6,15,4,10,1,0,12,0,15,0,6,9,16,13,8,10,11,12,10,5,11,14,6,2,3,3,2,2,2,2,2,2,2
14,13,10,3,10,9,7,11,17,17,13,3,3,3,3,3,3,3,3,3,3,8,11,7,16,17,18,6,3,2,17,2,1,0,12,0,15,0,4,9,16,13,8,10,11,12,10,5,11,14,6,3,3,1,3,4,4,2,3,4,4
15,11,7,5,15,10,11,12,13,4,15,3,3,3,3,3,3,3,3,3,3,8,14,11,9,4,5,6,10,11,15,12,8,9,8,5,14,10,5,4,8,8,8,11,0,0,0,5,11,0,6,3,2,1,4,4,4,4,3,4,4
16,11,10,3,15,9,7,11,17,17,13,4,4,4,6,4,6,4,6,6,4,15,7,7,14,4,5,6,3,2,15,7,0,15,11,4,6,2,5,16,1,8,8,11,0,0,0,5,2,0,6,3,4,4,3,3,3,3,3,3,3
17,13,10,3,10,9,7,11,17,17,13,3,3,3,3,3,3,3,3,3,3,17,11,7,14,8,1,7,6,15,4,15,12,12,13,12,11,12,12,12,9,13,8,10,11,12,10,5,11,14,6,3,4,4,3,3,3,3,3,3,3
18,13,10,3,10,9,7,11,17,17,13,3,3,3,3,3,3,3,3,3,3,17,11,7,14,8,1,7,6,13,4,7,14,5,11,4,9,2,6,4,1,13,8,10,11,12,10,5,11,14,6,3,4,4,3,3,3,3,3,3,3
19,14,8,10,1,14,17,17,13,6,15,6,2,6,2,6,2,5,2,2,6,14,12,3,13,14,13,4,10,11,11,2,7,0,10,0,7,9,9,13,2,3,0,5,13,14,12,4,0,0,2,4,2,1,4,1,4,4,1,4,4
20,13,10,3,10,9,7,11,17,17,13,3,3,3,3,3,3,3,3,3,3,17,11,7,14,8,1,7,6,15,4,10,1,0,12,0,15,0,6,9,16,13,8,10,11,12,0,5,11,14,6,2,3,3,2,2,2,2,2,2,2
21,13,10,3,10,9,7,11,17,17,13,3,3,3,3,3,3,3,4,3,3,17,11,7,14,8,1,7,6,15,4,13,9,14,5,0,2,16,15,6,15,13,8,10,11,12,10,5,11,14,6,3,4,4,3,3,3,3,3,3,3
22,11,10,3,15,10,11,12,10,4,11,3,3,3,3,3,3,3,4,3,3,8,11,11,16,8,1,7,6,13,8,2,1,0,0,0,2,0,9,7,5,13,8,10,11,12,10,5,11,14,6,3,4,4,3,3,3,3,3,3,3
23,13,10,3,10,9,7,11,13,17,15,3,3,3,3,3,3,3,3,3,3,17,11,7,14,8,1,7,6,15,4,10,9,0,12,0,15,0,6,9,5,13,8,10,11,12,10,5,11,14,6,2,3,3,2,2,2,2,2,2,2
24,4,17,18,8,12,11,9,2,4,9,1,1,1,1,1,1,1,1,1,1,14,16,3,13,2,13,14,10,5,11,7,0,5,9,5,6,5,0,3,3,8,8,11,0,0,0,5,2,0,6,5,6,6,1,6,1,1,1,3,6
25,13,10,3,10,9,7,11,17,17,13,3,3,3,3,3,3,3,3,3,3,17,11,7,14,8,1,7,6,15,4,2,1,8,12,9,9,0,14,14,5,8,8,10,11,12,0,5,11,15,6,2,3,3,2,2,2,2,2,2,2
26,13,10,3,10,9,7,11,9,17,18,3,3,3,3,3,3,3,3,3,3,17,11,7,14,8,1,7,6,13,4,16,11,10,14,11,17,11,7,3,11,13,8,10,11,12,10,5,11,14,6,3,4,4,3,3,3,3,3,3,3
27,13,10,3,10,9,7,11,17,17,13,3,3,3,3,3,3,3,3,3,3,17,11,7,14,8,1,7,6,15,4,5,1,1,0,2,15,4,0,13,0,13,8,10,11,12,10,5,11,14,6,3,4,4,3,3,3,3,3,3,3
28,13,10,3,10,9,7,11,17,17,13,1,1,1,1,1,1,1,4,1,1,17,11,7,14,8,1,7,6,15,4,14,5,8,12,9,3,3,14,14,10,13,8,10,11,12,10,5,11,14,6,3,4,4,3,3,3,3,3,3,3
29,10,8,6,15,10,11,12,1,4,9,4,4,4,6,4,6,4,6,4,4,14,16,3,13,2,13,4,10,11,11,13,7,14,10,0,7,9,15,6,10,8,0,11,0,0,0,4,2,0,2,5,2,1,1,1,1,1,1,3,6
30,14,7,5,14,10,1,14,14,12,9,4,6,6,6,4,6,4,6,6,4,15,7,3,13,14,13,4,10,11,11,2,10,0,12,0,15,0,14,7,6,8,0,11,0,0,0,5,2,0,6,4,2,1,4,1,1,4,1,1,1
31,2,7,5,2,7,1,14,10,11,11,4,4,4,6,4,6,4,6,6,4,15,7,11,9,4,5,6,3,2,17,2,1,0,0,0,2,0,4,7,5,13,8,10,11,12,10,5,11,14,6,3,4,4,3,3,3,3,3,3,3
32,11,10,3,15,9,7,11,17,17,13,4,4,4,3,4,3,3,4,4,4,15,7,3,13,4,5,6,3,2,15,10,1,0,0,5,2,0,4,7,5,8,8,11,0,0,0,5,2,0,6,3,4,4,3,3,3,3,3,3,3
33,11,7,5,15,7,1,14,10,11,11,3,3,3,3,3,3,3,3,3,3,8,14,11,9,4,5,6,3,2,15,2,1,0,0,0,1,0,4,7,5,13,8,10,11,12,10,5,11,14,6,4,5,5,5,5,5,5,4,5,5
34,13,10,3,10,9,7,11,17,17,13,3,3,3,3,3,3,3,4,3,3,17,11,7,14,8,1,7,6,15,4,5,9,17,5,14,12,14,6,9,16,13,8,10,11,12,10,5,11,14,6,3,4,4,3,3,3,3,3,3,3
35,13,10,3,10,9,7,11,17,17,13,3,3,3,3,3,3,3,3,3,3,17,11,7,14,8,1,7,6,15,4,5,0,9,17,11,15,5,6,7,6,13,8,10,11,12,10,5,11,14,6,3,4,4,3,3,3,3,3,3,3
36,13,10,3,10,9,7,11,17,17,13,3,3,3,3,3,3,3,4,3,3,8,11,7,16,8,1,7,6,13,8,2,1,8,0,14,2,14,6,9,16,13,8,10,11,12,10,5,11,14,6,3,4,4,3,3,3,3,3,3,3
37,2,7,5,2,7,1,14,10,11,11,2,4,2,4,2,4,2,5,4,2,14,11,7,13,14,13,4,10,11,15,10,1,9,0,0,2,0,4,7,6,8,0,11,0,0,0,5,2,0,6,3,3,1,3,4,4,2,3,4,4
38,13,10,3,10,9,7,11,17,17,13,3,3,3,3,3,3,3,3,3,3,17,11,7,14,8,1,7,6,15,4,3,17,13,17,4,12,5,6,5,6,13,8,10,11,12,10,5,11,14,6,3,4,4,3,3,3,3,3,3,3
39,2,15,6,14,10,11,12,10,11,11,4,6,4,6,4,6,4,6,6,4,15,7,11,9,4,5,6,3,2,17,2,1,0,0,0,2,7,9,11,16,13,8,10,11,12,10,5,11,14,6,3,4,4,3,3,3,3,3,3,3
40,2,7,5,2,10,11,12,10,4,9,1,1,1,1,1,1,1,4,1,1,14,16,3,13,14,13,9,10,7,11,2,1,0,0,0,2,0,4,5,5,8,8,11,0,0,0,5,2,15,6,5,6,6,1,6,1,1,1,3,6
41,11,7,3,15,10,11,12,10,4,11,1,1,1,1,1,1,1,4,1,1,8,14,11,9,4,5,6,3,2,15,2,1,0,12,0,15,0,4,9,5,13,8,10,11,12,10,5,11,14,6,4,5,5,5,5,5,5,4,5,5
42,11,10,6,15,10,11,12,10,4,11,1,1,1,1,1,1,1,4,1,1,15,7,11,9,17,5,6,3,2,17,8,1,15,8,5,11,13,7,3,2,13,8,10,11,12,10,5,11,14,6,4,5,5,5,5,5,5,4,5,5
43,11,10,3,15,9,7,11,17,17,13,1,1,1,1,1,1,1,4,1,1,15,7,11,9,4,5,6,3,2,15,2,1,0,0,0,2,0,4,7,6,13,8,10,11,12,10,5,11,14,6,4,5,5,5,5,5,5,4,5,5
44,11,15,6,15,10,11,12,10,4,11,1,1,1,1,1,1,1,1,1,1,15,7,11,9,4,5,6,3,2,17,2,1,0,0,0,2,7,9,11,2,13,8,10,11,12,10,5,11,14,6,4,5,5,5,5,5,5,4,5,5
45,13,10,3,10,9,7,11,17,17,13,3,3,3,3,3,3,3,3,3,3,17,11,7,14,8,1,7,6,15,4,2,10,0,12,0,15,14,14,7,6,13,8,10,11,12,10,5,11,14,6,3,4,4,3,3,3,3,3,3,3
46,2,8,5,14,17,1,14,10,11,11,4,4,4,6,4,6,4,6,6,4,8,7,11,9,17,5,6,3,2,15,8,1,15,0,0,11,13,9,3,2,13,8,10,11,12,10,5,11,14,6,4,5,5,5,5,5,5,4,5,5
47,11,15,6,15,10,11,12,13,4,15,3,3,3,3,3,3,3,3,3,3,15,7,3,13,14,13,4,10,11,11,2,10,8,7,13,10,14,4,9,16,8,8,11,0,0,0,5,2,0,6,4,2,1,4,1,1,4,1,1,1
48,11,10,3,15,10,11,12,17,4,11,3,3,3,3,3,3,3,4,3,3,8,14,11,16,17,18,18,18,18,8,8,1,0,0,5,11,13,5,3,2,13,8,10,11,12,10,5,11,14,6,3,4,4,3,3,3,3,3,3,3
49,13,10,3,15,9,7,11,17,17,13,3,3,3,3,3,3,3,3,3,3,17,11,7,14,8,1,7,6,15,4,8,1,0,0,0,12,0,9,13,11,13,8,10,11,12,10,5,11,14,6,3,4,4,3,3,3,3,3,3,3
50,11,7,5,15,10,11,12,10,4,11,1,1,1,1,1,1,1,4,1,1,15,7,11,9,4,5,6,3,2,15,6,13,8,0,10,9,8,8,7,2,13,8,10,11,12,10,5,11,14,6,4,5,5,5,5,5,5,4,5,5
51,10,15,6,15,11,9,15,16,8,9,6,2,2,2,6,2,5,2,2,6,14,15,3,4,2,13,4,10,11,11,8,11,16,15,9,12,7,8,17,14,8,0,11,0,0,0,5,2,0,6,9,2,2,4,1,1,1,1,1,1
52,2,7,5,14,7,1,14,10,11,11,3,3,3,3,3,3,3,4,3,3,17,11,7,14,8,1,7,6,15,4,12,8,9,8,0,14,10,5,7,8,13,8,10,11,12,10,5,11,14,6,3,4,4,3,3,3,3,3,3,3
53,2,7,5,2,7,1,14,10,11,11,4,6,4,6,4,6,4,6,6,4,15,7,11,9,4,5,6,3,2,17,2,1,0,0,0,2,0,9,7,5,13,8,10,11,12,10,5,11,14,6,4,5,5,5,5,5,5,4,5,5
54,2,7,5,14,10,11,12,10,4,11,1,1,1,1,1,1,1,4,1,1,14,16,3,13,14,13,4,10,11,11,2,1,0,0,0,7,9,9,5,11,8,8,11,0,0,0,5,2,15,6,5,6,6,1,6,1,1,1,3,6
55,13,15,6,15,10,11,12,16,4,9,1,1,1,1,1,1,1,1,1,1,17,11,7,14,8,1,7,6,13,4,11,4,10,10,10,7,13,8,10,2,13,8,10,11,12,10,5,11,14,6,3,4,4,3,3,3,3,3,3,3
56,11,10,3,15,9,7,11,17,17,13,3,3,3,3,3,3,3,4,3,3,8,14,11,16,17,18,18,18,18,4,8,1,15,0,5,11,13,9,3,2,13,8,10,11,12,10,5,11,14,6,3,4,1,3,3,3,3,3,3,3
57,11,7,5,15,7,1,11,10,11,11,4,4,4,6,4,6,4,4,6,4,14,16,3,13,2,13,4,10,11,11,10,0,8,12,0,9,0,4,9,5,8,8,11,0,0,0,5,2,0,6,1,2,1,4,1,3,4,1,3,4
58,2,7,5,2,7,1,14,10,11,11,4,4,4,6,4,6,4,6,6,4,14,7,3,13,14,13,4,10,11,11,13,9,0,0,0,2,0,4,7,15,8,0,11,0,0,0,5,2,0,6,1,2,2,4,1,1,1,1,1,1
59,11,15,6,15,10,11,12,16,4,9,1,1,1,1,1,1,1,1,1,1,8,14,11,16,17,18,18,18,18,4,2,1,8,0,0,2,0,4,7,5,13,8,10,11,12,10,5,11,14,6,3,4,1,3,3,3,3,3,3,3
60,2,7,5,14,7,1,14,10,11,11,4,4,4,6,4,6,4,4,6,4,15,7,3,13,14,13,4,10,11,11,11,7,10,10,10,7,2,6,10,2,8,0,11,0,0,0,4,2,0,6,1,2,1,4,1,3,4,1,3,4
61,2,7,5,5,7,1,14,10,12,11,6,2,6,2,6,2,5,2,2,6,12,15,4,4,2,9,9,5,7,12,13,17,13,5,16,16,15,17,5,10,3,0,11,13,0,0,4,2,0,2,9,11,2,10,1,11,1,1,11,1
62,2,7,5,2,10,1,14,10,11,11,4,6,4,6,4,6,4,6,6,4,14,16,3,13,14,13,4,10,11,11,2,10,0,12,0,15,0,14,7,6,8,0,11,0,0,0,5,2,0,6,1,2,2,4,1,1,1,1,1,1
63,2,17,18,15,17,17,17,13,6,15,3,3,3,3,3,3,3,3,3,3,15,7,3,13,14,13,4,10,11,11,10,16,8,6,11,15,17,6,9,13,8,8,11,0,12,0,5,11,0,6,1,2,2,4,1,1,1,1,1,1
64,2,7,5,2,7,1,14,10,11,11,4,4,4,6,4,6,4,6,6,4,8,14,11,16,17,18,18,18,18,4,2,1,0,0,14,2,0,4,7,5,8,0,11,0,0,0,4,2,0,2,3,2,1,3,3,3,5,3,3,6
65,14,7,6,2,10,11,12,10,4,9,1,1,1,1,1,1,1,4,1,1,14,16,3,13,2,13,4,10,5,11,12,8,9,8,5,14,10,5,6,8,3,0,11,0,0,0,4,2,15,2,1,14,2,1,1,1,1,1,1,1
66,2,7,5,2,7,1,14,10,11,11,3,3,3,3,3,3,3,3,3,3,14,7,3,13,14,13,4,10,11,11,2,0,8,0,10,1,0,12,7,5,8,8,11,0,0,0,5,2,0,6,1,2,2,4,1,1,1,1,1,1
67,3,8,10,1,17,17,17,13,6,15,6,2,2,2,6,2,5,2,2,2,3,3,4,4,3,9,9,5,7,12,10,9,0,12,0,15,0,4,9,5,3,0,11,0,0,0,4,2,0,2,1,6,2,7,6,1,6,5,6,1
68,2,7,5,2,7,1,14,10,11,11,4,4,4,6,4,6,4,6,6,4,14,16,3,13,17,13,4,10,18,11,2,1,0,0,0,2,0,4,7,5,3,0,11,0,0,0,4,2,0,2,1,14,2,1,1,1,1,1,1,1
69,2,7,5,2,7,1,14,10,11,11,4,4,4,6,4,6,4,6,4,4,15,7,3,13,14,13,4,10,11,11,2,1,0,0,0,2,0,4,7,5,8,0,11,0,0,0,4,2,0,6,1,2,2,4,1,1,1,1,1,1
70,14,17,18,8,12,14,9,2,2,1,10,10,10,10,10,10,10,10,10,10,2,3,4,1,2,9,1,5,16,1,8,0,9,1,17,14,7,0,16,3,3,0,9,12,8,0,4,2,9,2,12,14,7,1,7,1,1,17,1,10
71,2,7,5,14,10,1,14,10,11,11,1,1,1,1,1,1,1,4,1,1,12,15,18,4,2,2,9,5,7,12,11,7,10,10,10,7,9,8,10,2,8,0,11,0,0,0,4,2,0,2,5,4,2,1,3,13,1,1,3,6
72,12,7,5,2,17,17,17,13,6,15,4,4,4,6,4,6,4,6,4,4,3,12,4,4,3,9,9,5,7,12,10,9,0,12,0,15,0,4,9,5,8,0,11,0,0,0,12,2,0,2,5,6,6,7,6,1,6,5,6,6
73,1,18,9,12,17,12,3,8,15,16,11,11,11,11,11,11,11,11,11,11,12,15,4,4,2,6,1,5,5,12,8,8,15,8,5,11,13,5,3,2,2,12,13,8,14,7,12,10,0,13,5,6,6,9,6,6,1,5,1,6
74,4,17,18,8,12,14,9,2,2,1,4,6,4,6,4,6,4,6,6,4,12,15,18,4,2,6,1,5,5,12,2,10,4,8,11,10,14,8,10,11,8,0,11,0,0,0,5,2,0,2,1,2,2,4,1,1,1,1,1,1
75,4,17,10,1,14,9,6,1,16,10,10,10,10,10,10,10,10,10,10,10,14,12,3,13,14,9,9,5,5,11,6,13,7,7,13,10,8,7,11,17,3,0,11,12,8,0,4,2,9,6,1,1,2,4,1,1,1,1,1,1
76,2,7,5,2,7,1,14,10,11,11,2,2,2,4,2,4,2,5,4,2,14,16,3,13,14,13,4,10,11,11,2,1,0,0,0,2,0,4,7,5,8,0,11,0,0,0,5,2,0,2,5,1,2,1,1,1,1,1,1,1
77,2,7,5,2,7,1,14,10,11,11,4,4,4,6,4,6,4,6,6,4,14,16,3,13,14,2,5,14,7,11,2,1,8,0,10,2,9,9,13,6,8,0,11,0,0,0,5,2,15,6,1,1,2,1,1,1,1,1,1,1
78,16,18,18,7,12,14,9,2,2,1,2,2,2,4,2,4,2,5,4,2,11,17,4,4,6,9,9,8,7,18,10,16,8,6,11,9,11,6,9,13,2,12,13,8,14,7,12,10,0,13,5,6,6,7,6,6,6,5,6,6
79,1,18,9,12,17,12,3,8,15,16,11,11,11,11,11,11,11,4,11,11,14,16,3,13,14,2,5,14,7,11,8,1,15,8,5,11,10,9,3,2,8,0,13,0,0,0,5,10,15,6,1,1,2,1,1,1,1,1,1,1
80,1,18,9,12,17,12,3,8,15,16,1,1,1,1,1,1,1,1,1,1,12,15,18,4,2,13,4,10,11,11,12,1,5,8,5,8,10,9,3,11,8,12,13,0,0,7,12,10,15,13,5,6,6,7,6,6,6,5,6,6
81,1,18,9,12,17,12,3,8,15,16,11,11,11,11,11,11,11,11,11,11,11,17,4,4,2,9,9,10,7,11,12,8,5,8,5,8,10,9,3,11,2,12,13,8,14,7,12,10,15,13,5,6,6,7,6,6,6,5,6,6
82,5,2,17,18,18,18,10,7,18,3,12,12,12,12,12,12,12,12,12,12,16,3,17,3,3,2,5,8,7,16,6,4,5,9,11,8,11,7,11,11,0,5,6,5,4,6,10,7,3,3,10,1,2,8,11,1,1,6,1,8
83,5,3,1,4,2,2,5,6,9,7,12,12,12,12,12,12,12,12,12,12,16,3,14,3,3,2,5,8,7,16,0,3,2,3,1,4,1,3,1,0,0,5,6,5,4,6,10,7,3,3,6,8,2,8,8,8,8,6,7,8
84,4,17,18,8,12,14,9,2,2,1,11,11,11,11,11,11,11,11,11,11,12,15,3,13,14,13,4,10,11,11,6,8,5,8,8,8,9,5,3,11,8,8,11,0,12,10,5,11,15,6,5,6,6,7,6,6,6,5,6,6
85,2,7,5,14,10,1,12,10,11,11,1,1,1,1,1,1,1,1,1,1,15,7,3,9,4,5,4,10,11,15,2,5,0,0,3,2,0,2,7,5,8,8,11,0,12,0,5,11,15,6,5,6,6,7,6,6,6,5,6,6
86,12,11,17,7,17,17,17,13,6,15,15,18,5,5,5,15,15,15,5,15,16,3,4,3,3,2,5,8,7,16,10,3,2,7,8,5,17,3,1,3,7,5,6,0,0,0,4,2,3,2,10,1,2,8,11,1,1,6,1,1
87,11,17,3,15,10,11,12,16,4,9,1,1,1,1,1,1,1,1,1,1,15,7,3,9,4,5,4,10,11,15,2,4,6,0,6,14,5,13,5,6,8,8,11,0,0,0,5,2,15,6,5,6,6,7,6,6,6,5,6,6
88,10,7,6,15,10,11,12,16,4,9,1,1,1,1,1,1,1,4,1,1,12,15,18,4,2,9,9,10,11,11,10,4,8,0,13,17,5,5,9,2,8,8,11,0,0,0,5,2,15,6,5,6,6,8,6,6,6,5,6,6
89,12,11,1,7,5,15,13,15,10,6,4,6,6,6,4,6,4,6,6,6,5,9,2,5,15,2,5,7,10,16,4,3,8,4,4,1,2,3,9,1,0,0,4,13,4,15,4,7,0,2,6,8,8,8,8,8,8,9,7,8
90,5,3,1,4,2,2,5,6,9,7,12,12,12,12,12,12,12,12,12,12,10,9,5,10,16,3,15,16,9,7,16,11,10,6,17,1,13,8,3,2,0,5,6,5,4,6,10,7,3,3,6,8,8,9,8,8,8,9,7,8
91,5,3,1,4,2,2,5,6,9,7,8,12,8,8,8,12,12,12,8,8,10,9,14,15,5,16,3,7,1,14,15,12,12,13,12,11,12,12,12,9,0,5,6,5,4,6,10,7,3,1,10,8,8,8,8,8,8,6,7,8
92,2,7,5,2,7,1,14,10,8,11,2,2,2,4,2,4,2,5,4,2,16,3,18,3,2,2,5,8,7,11,13,1,14,9,0,2,16,15,13,15,8,0,11,0,0,0,4,2,0,6,1,1,2,8,11,1,1,6,1,1
93,14,8,10,1,17,17,17,13,6,15,4,6,4,6,4,6,4,6,6,4,13,15,1,5,2,6,3,5,1,12,10,9,0,12,0,15,0,4,9,5,3,0,11,0,0,0,4,2,0,2,1,1,7,1,1,1,1,1,1,1
94,10,7,5,14,10,1,14,10,11,11,1,1,1,1,1,1,1,1,1,1,12,15,18,4,3,2,5,8,7,18,8,3,2,6,8,5,17,3,3,0,3,0,11,0,0,0,4,2,0,2,9,11,12,10,11,11,7,6,11,9
95,2,7,5,2,7,1,14,10,11,11,10,10,10,10,10,6,4,6,10,10,16,3,3,3,2,2,5,8,7,11,10,1,0,0,0,2,0,4,7,5,3,0,11,0,0,0,4,2,0,2,9,1,2,8,11,1,1,6,1,1
96,6,3,2,4,2,2,5,6,9,7,8,8,8,8,8,8,8,8,8,8,5,9,14,10,16,3,3,7,1,14,14,7,10,2,3,3,3,11,10,2,0,5,6,10,4,3,10,1,3,1,6,8,8,8,8,8,8,9,7,8
97,12,7,5,2,17,17,17,13,6,15,4,4,4,6,4,6,4,5,4,4,16,3,17,3,3,2,5,8,7,16,10,9,0,12,0,15,0,4,9,5,3,0,11,0,0,0,4,2,0,6,1,1,2,8,11,1,1,6,1,1
98,12,11,1,7,2,2,13,15,9,7,1,1,1,1,1,1,1,1,1,1,16,9,17,3,6,2,5,7,6,6,10,3,2,0,0,2,1,4,1,0,0,0,6,13,4,12,9,5,10,3,6,8,8,8,8,8,8,9,7,8
99,6,9,2,8,15,6,18,3,1,17,5,13,13,13,13,8,8,8,13,5,5,9,2,10,16,3,1,7,16,1,4,6,6,3,2,6,3,1,2,14,5,3,2,13,2,15,10,1,10,1,6,8,8,9,8,8,8,9,7,8
100,5,3,1,4,2,2,5,6,9,7,8,8,8,8,8,12,8,8,8,8,10,9,5,10,16,3,15,7,9,7,11,7,10,10,9,7,7,8,10,2,0,5,6,5,4,6,10,7,3,3,6,8,8,8,8,8,8,9,7,8
101,14,7,5,2,7,1,14,10,11,11,2,2,2,4,2,4,2,5,4,2,14,16,3,13,2,9,9,10,7,11,17,12,13,16,11,7,9,9,13,2,3,0,11,0,0,0,4,2,0,2,4,1,7,1,1,1,1,1,1,1
102,5,3,1,4,2,2,5,6,9,7,12,12,12,12,12,12,12,12,12,12,10,9,5,10,16,3,15,7,9,14,14,16,8,6,11,11,7,6,9,13,0,5,6,5,4,6,10,7,3,1,6,8,8,9,8,8,8,9,7,8
103,6,9,2,8,2,2,5,6,9,7,8,8,8,8,8,8,8,8,8,8,10,9,5,10,16,3,15,7,9,7,14,5,6,2,3,3,3,2,14,2,5,3,2,3,5,3,10,1,3,11,6,8,8,9,8,8,8,9,7,8
104,12,7,5,2,17,17,17,13,6,15,6,2,6,2,6,2,5,2,2,6,12,15,18,4,2,9,9,17,7,11,10,9,9,12,0,15,0,4,7,5,3,0,11,0,0,0,4,2,0,2,4,1,7,1,1,1,1,1,1,1
105,12,7,5,2,7,1,14,10,11,11,15,15,5,5,5,15,15,15,5,15,12,15,18,4,2,9,9,17,7,12,5,1,0,0,14,12,0,6,9,16,3,0,11,0,0,0,4,2,0,2,9,11,2,10,11,11,7,6,11,9
