,BASS_0,BASS_1,BASS_2,BASS_3,BASS_4,BASS_5,BASS_6,BASS_7,BASS_8,BASS_9,BayesSpace_0,BayesSpace_1,BayesSpace_2,BayesSpace_3,BayesSpace_4,BayesSpace_5,BayesSpace_6,BayesSpace_7,BayesSpace_8,BayesSpace_9,SpatialPCA_0,SpatialPCA_1,SpatialPCA_2,SpatialPCA_3,SpatialPCA_4,SpatialPCA_5,SpatialPCA_6,SpatialPCA_7,SpatialPCA_8,SpatialPCA_9,SEDR_0,SEDR_1,SEDR_2,SEDR_3,SEDR_4,SEDR_5,SEDR_6,SEDR_7,SEDR_8,SEDR_9,SpaGCN_0,SpaGCN_1,SpaGCN_2,SpaGCN_3,SpaGCN_4,SpaGCN_5,SpaGCN_6,SpaGCN_7,SpaGCN_8,SpaGCN_9,STAGATE_0,STAGATE_1,STAGATE_2,STAGATE_3,STAGATE_4,STAGATE_5,STAGATE_6,STAGATE_7,STAGATE_8,STAGATE_9
24,8,10,11,7,3,1,11,2,5,10,7,7,7,7,7,7,7,7,7,7,4,7,1,5,6,6,5,10,4,11,4,6,3,6,9,11,8,11,11,3,2,2,4,3,0,4,1,1,4,4,1,1,1,1,1,1,1,1,1,1
25,8,10,11,7,3,1,11,2,5,10,4,1,7,1,4,1,7,7,7,1,2,1,5,12,3,4,5,5,4,11,1,5,7,4,0,6,0,6,0,2,2,2,4,3,0,4,1,1,4,4,1,1,1,1,1,1,1,1,1,1
26,8,10,11,7,3,1,11,2,5,10,7,7,7,7,7,7,7,7,7,7,2,1,5,12,6,4,5,5,4,11,3,5,10,6,3,1,3,1,4,2,2,2,4,3,0,4,1,1,4,4,1,1,1,1,1,1,1,1,1,1
27,3,11,6,10,13,10,7,8,4,3,4,1,4,1,4,1,1,1,1,1,2,5,1,2,6,9,3,5,4,8,6,10,9,5,3,1,3,1,4,2,2,2,4,3,0,4,1,1,4,4,10,1,1,1,1,1,1,1,1,1
28,2,13,5,6,14,14,13,14,13,13,6,6,6,6,6,6,6,6,6,6,6,6,1,6,6,8,5,2,4,11,4,2,7,4,8,6,6,6,8,10,4,3,3,5,6,3,3,10,2,13,1,1,1,1,1,1,1,1,1,1
29,2,13,5,6,14,14,13,14,13,13,6,6,6,6,6,6,6,6,6,6,2,1,4,9,2,4,5,5,8,2,4,2,7,4,8,6,6,6,8,10,4,3,3,5,6,3,3,10,2,13,1,1,1,1,1,1,1,1,1,1
30,8,10,11,7,3,1,11,2,5,10,7,7,12,7,7,7,4,4,4,7,2,1,5,12,3,4,5,5,4,11,11,7,8,10,2,9,7,8,5,9,2,2,4,3,0,4,1,1,4,4,1,1,1,1,1,1,1,1,1,1
31,8,10,11,7,3,1,11,2,5,10,7,7,7,7,7,7,7,7,7,7,2,1,5,12,3,7,13,4,11,2,3,5,10,6,3,1,3,1,4,2,2,2,4,3,0,4,1,1,4,4,1,1,1,1,1,1,1,1,1,1
32,8,10,11,7,3,1,11,2,5,10,7,7,7,7,7,7,7,7,7,7,2,1,5,12,6,4,5,5,11,2,3,5,10,6,5,1,10,1,4,2,2,2,4,3,0,4,1,1,4,4,1,1,1,1,1,1,1,1,1,1
33,8,10,11,7,3,1,11,2,5,10,10,10,10,10,10,10,10,10,10,10,2,1,5,12,3,4,5,5,11,2,4,11,7,7,5,4,11,9,3,10,2,2,4,3,0,4,1,1,4,4,1,1,1,1,1,1,1,1,1,1
34,8,10,11,7,3,1,11,2,5,10,10,10,10,10,10,10,10,10,10,10,2,1,5,12,3,7,5,5,11,2,3,5,10,5,3,1,3,1,4,2,2,2,4,3,0,4,1,1,4,4,1,1,1,1,1,1,1,1,1,1
35,8,10,11,7,3,1,11,2,5,10,4,1,4,1,4,1,1,1,1,1,2,1,5,12,3,7,13,4,9,2,11,7,10,6,3,0,7,1,5,9,2,2,4,3,0,4,1,1,4,4,1,1,1,1,1,1,1,1,1,1
36,8,10,11,7,3,1,11,2,5,10,4,1,1,1,4,1,12,12,12,1,2,1,5,12,3,7,13,4,11,2,8,6,3,11,7,7,9,10,3,3,2,2,4,3,0,4,1,1,4,4,1,1,1,1,1,1,1,1,1,1
37,8,10,11,7,3,1,11,2,5,10,4,1,7,1,4,1,7,7,7,1,2,1,1,2,6,4,5,5,4,11,3,5,10,6,3,1,3,1,4,2,2,2,4,3,0,4,1,1,4,4,1,1,1,1,1,1,1,1,1,1
38,3,2,9,4,4,9,10,7,9,1,1,4,5,4,1,4,5,5,5,4,4,7,6,3,5,6,2,10,9,13,5,7,0,9,9,4,8,3,5,1,6,5,6,4,7,7,6,2,3,5,7,7,3,7,8,3,7,2,7,7
39,8,10,11,7,3,1,11,2,5,10,9,9,4,9,9,9,1,1,1,9,2,1,5,12,3,7,13,4,9,2,11,5,8,10,3,9,7,8,4,9,2,2,4,3,7,4,1,1,4,4,1,1,1,1,1,1,1,1,1,1
40,8,10,11,7,3,1,11,2,5,10,10,10,10,10,10,10,10,10,10,10,2,1,5,12,6,4,5,5,11,2,5,5,12,6,5,1,10,1,3,12,2,2,4,3,0,4,1,1,4,4,1,1,1,1,1,1,1,1,1,1
41,8,10,11,7,3,1,11,2,5,10,1,4,4,4,1,4,1,1,1,4,2,1,5,12,3,4,13,5,11,2,5,5,12,6,3,1,7,1,9,9,2,2,4,3,0,4,1,1,11,4,1,1,1,1,1,1,1,1,1,1
42,8,10,11,7,3,1,11,2,5,10,10,10,10,10,10,10,10,10,10,10,2,1,5,12,3,7,5,5,11,2,3,5,10,6,3,7,7,1,4,2,2,2,4,3,0,4,1,1,4,4,1,1,1,1,1,1,1,1,1,1
43,8,10,11,7,3,1,11,2,5,10,10,10,10,10,10,10,10,10,10,10,2,1,1,2,6,4,5,5,4,11,4,2,7,12,9,6,12,1,2,3,2,2,4,3,0,4,1,1,4,4,1,1,1,1,1,1,1,1,1,1
44,8,10,11,7,3,1,11,2,5,10,1,4,4,4,1,4,1,1,1,4,2,1,5,12,3,7,13,4,11,2,11,7,10,6,3,0,7,1,5,9,6,2,4,3,0,4,1,1,4,4,1,1,1,1,1,1,1,1,1,1
45,8,10,11,7,3,1,11,2,5,10,4,1,7,1,4,1,7,7,7,1,2,1,5,2,3,4,5,5,11,2,8,6,3,11,7,7,8,10,3,3,2,2,4,3,0,4,1,1,4,4,1,1,1,1,1,1,1,1,1,1
46,8,10,6,7,3,1,11,2,5,10,1,4,4,4,1,4,1,1,1,4,13,9,6,3,4,5,2,10,3,7,3,5,8,5,3,1,10,1,4,2,6,5,6,4,7,7,6,2,3,5,7,7,3,7,8,3,7,2,1,7
47,4,2,9,4,4,9,10,7,9,1,1,4,5,4,1,4,5,5,5,4,13,9,6,3,4,5,2,10,3,7,9,9,6,5,11,8,3,0,0,4,6,5,6,4,7,7,6,2,3,5,7,7,3,7,8,3,7,2,7,7
48,2,13,5,6,14,14,13,14,13,13,6,6,6,6,6,6,6,6,6,6,6,6,1,6,6,8,5,5,4,11,4,2,7,4,8,6,6,6,8,10,6,3,3,5,0,4,3,10,3,13,7,7,3,1,8,3,7,2,7,7
49,3,8,7,12,11,5,10,4,9,1,10,10,10,10,10,10,10,10,10,10,2,1,1,2,6,4,5,5,4,11,13,5,10,5,3,1,3,1,9,2,2,2,4,3,0,4,1,1,4,4,1,1,3,1,1,1,7,1,1,1
50,3,2,9,4,4,9,10,7,9,1,1,4,4,4,1,4,1,1,1,4,13,9,6,3,4,5,2,14,3,7,13,5,10,6,3,1,10,1,3,2,6,5,6,4,7,7,6,2,3,5,7,7,3,7,8,3,7,2,7,7
51,3,10,11,7,3,1,11,2,5,10,11,11,11,11,11,11,11,11,11,11,13,9,6,3,4,5,2,4,3,7,3,5,10,6,3,1,7,1,4,2,8,7,8,9,5,8,8,1,8,4,7,7,3,7,8,3,7,2,1,7
52,8,8,7,12,11,10,7,2,4,10,4,1,10,1,4,1,10,10,10,1,2,1,1,2,6,4,5,5,11,11,4,6,3,7,5,4,11,9,3,10,2,2,4,3,0,4,1,1,4,4,1,1,1,1,1,1,1,1,1,1
53,8,10,11,7,3,1,11,2,5,10,7,7,7,7,7,7,7,7,7,7,2,1,5,2,3,4,5,5,11,2,9,9,2,3,2,5,5,7,6,7,2,2,4,3,0,4,1,1,4,4,1,1,1,1,1,1,1,1,1,1
54,4,2,9,4,4,9,10,7,9,1,5,5,5,5,5,5,5,5,5,5,14,9,6,3,4,5,2,14,1,7,6,10,9,5,10,1,3,1,9,2,6,5,6,4,7,7,6,2,3,5,7,7,3,7,8,3,7,2,7,7
55,4,2,9,4,4,9,10,7,9,1,1,4,5,4,1,4,5,5,5,4,13,9,6,3,4,5,2,14,3,7,5,5,2,3,5,1,5,7,3,12,6,5,6,4,7,7,6,2,3,5,7,7,3,7,8,3,7,2,7,7
56,8,10,11,7,3,1,11,2,5,10,2,2,2,2,2,2,2,2,2,2,2,1,5,12,3,7,13,4,11,2,11,7,8,10,2,9,7,8,5,9,2,2,4,3,0,4,1,1,4,4,1,1,1,1,1,1,1,1,1,1
57,4,2,9,4,4,9,10,7,9,1,1,4,5,4,1,4,1,1,1,4,13,9,6,3,4,5,2,14,3,7,5,7,12,7,5,1,10,8,3,12,6,5,6,4,7,7,6,2,3,5,7,7,3,7,8,3,7,2,7,7
58,4,2,9,4,4,9,10,7,9,1,1,4,5,4,1,4,1,1,1,4,14,9,6,3,4,5,2,14,1,3,5,11,5,0,2,0,0,9,5,5,6,5,6,4,7,7,6,2,3,5,7,7,3,7,8,3,7,2,7,7
59,4,2,9,4,4,9,10,7,9,1,5,5,5,5,5,5,5,5,5,5,14,9,6,3,4,5,2,6,1,7,6,10,9,5,10,1,3,1,9,2,6,5,6,4,7,7,6,2,3,5,7,7,3,7,8,3,7,2,7,7
60,4,2,9,4,4,9,10,7,9,1,5,5,5,5,5,5,5,5,5,5,13,9,6,3,4,5,2,14,3,7,6,10,9,5,10,1,3,1,9,2,6,5,6,4,7,7,6,2,3,5,7,7,3,7,8,3,7,2,7,7
61,3,2,9,4,4,9,10,7,9,1,1,4,4,4,1,4,1,1,1,4,13,9,6,3,4,5,2,4,3,7,6,10,9,5,10,1,3,1,9,2,6,5,6,4,7,7,6,2,3,5,7,7,3,7,8,3,7,2,7,7
62,3,2,9,4,4,9,10,7,9,1,5,5,5,5,5,5,5,5,5,5,14,13,14,13,10,5,4,6,1,3,6,10,9,5,3,1,3,1,4,7,6,5,6,4,7,7,6,2,3,5,7,7,3,7,8,3,7,2,7,7
63,8,10,11,7,3,1,11,2,5,10,7,7,7,7,7,7,7,7,7,7,2,1,5,12,3,7,13,4,6,2,4,5,7,2,3,2,4,1,4,9,2,2,4,3,0,4,1,1,4,4,1,1,1,1,1,1,1,1,1,1
64,11,10,11,7,3,1,11,2,5,10,4,1,4,1,4,1,4,4,4,1,2,1,1,2,1,2,1,8,2,1,5,4,12,7,3,5,10,8,3,2,2,2,4,12,0,4,1,6,4,11,12,7,1,14,4,13,1,1,13,10
65,8,10,11,7,3,1,11,2,5,10,12,12,1,12,12,12,12,12,12,12,3,5,3,7,1,8,3,6,1,10,11,7,10,6,3,0,7,1,5,9,2,2,4,3,0,4,1,1,4,4,7,7,3,7,8,3,1,2,1,7
66,3,2,9,4,4,9,10,7,4,10,1,4,4,4,1,4,1,1,1,4,14,13,14,13,10,5,4,6,1,3,6,10,9,5,3,1,3,1,9,2,6,5,6,4,7,7,6,2,3,5,7,7,3,7,8,3,7,2,7,7
67,4,2,9,4,4,9,10,7,9,1,5,5,5,5,5,5,5,5,5,5,14,13,14,13,10,10,4,6,1,3,6,10,9,5,10,1,3,1,4,2,6,5,6,4,7,7,6,2,3,5,7,7,3,7,8,3,7,2,7,7
68,2,9,12,14,9,2,14,13,8,4,6,6,6,6,6,6,6,6,6,6,6,3,3,7,1,1,3,7,10,9,3,8,3,9,5,10,2,13,1,6,4,3,3,5,6,3,3,10,2,13,9,10,9,11,10,11,9,11,10,11
69,10,10,11,7,3,1,11,6,5,10,4,1,7,1,4,1,7,7,7,1,3,5,3,7,1,8,3,6,1,10,3,8,8,6,6,1,4,1,7,2,4,1,4,5,0,4,1,10,4,4,4,3,1,4,1,1,1,11,1,1
70,3,2,9,10,13,10,7,8,4,1,1,4,5,4,1,4,1,1,1,5,14,13,14,13,10,10,4,6,1,3,3,10,9,5,10,1,3,1,4,2,6,5,6,4,7,7,6,2,3,5,7,7,3,7,8,3,7,2,7,7
71,8,10,11,7,3,1,11,2,5,10,2,2,2,2,2,2,2,2,2,2,2,1,1,2,6,4,5,5,4,11,9,8,2,6,7,8,5,10,10,8,2,2,4,3,0,4,1,1,4,4,1,1,1,1,1,1,1,1,1,1
72,2,13,5,6,14,14,13,14,13,13,6,6,6,6,6,6,6,6,6,6,12,11,4,9,2,8,9,2,8,10,4,2,7,4,8,6,6,6,8,10,4,3,3,5,6,3,3,10,2,13,1,1,1,1,1,1,1,1,1,1
73,3,11,6,10,13,10,7,8,4,10,1,4,5,4,1,4,5,1,5,4,4,7,7,5,3,7,12,4,12,2,5,7,8,6,3,1,3,1,4,7,6,5,6,9,0,8,1,1,8,11,7,7,3,7,8,3,2,10,7,10
74,8,10,11,7,3,1,11,2,5,10,1,4,5,4,1,4,1,1,1,4,13,9,6,3,4,5,2,14,3,7,3,5,2,6,3,7,7,1,4,3,6,5,6,4,7,7,6,2,3,5,7,7,3,7,8,3,1,1,1,7
75,3,11,6,10,13,10,7,11,4,9,7,7,7,7,7,7,7,2,7,7,11,3,10,4,1,1,6,11,10,9,6,3,5,2,4,1,4,9,10,5,3,12,0,1,3,1,0,11,1,3,5,3,4,5,6,6,4,4,8,4
76,8,10,11,7,3,1,11,2,5,10,7,7,7,7,7,7,7,7,7,7,2,1,5,5,3,7,13,4,9,2,3,8,10,6,6,1,4,1,4,2,2,2,4,3,0,4,1,1,4,4,1,7,3,1,8,3,1,1,1,7
77,10,5,3,13,13,8,5,6,10,13,11,11,11,11,11,11,11,11,11,11,7,3,3,7,1,8,3,7,6,10,5,6,3,11,9,12,9,10,10,3,8,7,8,9,5,8,8,8,8,7,3,4,5,3,5,5,3,3,3,3
78,3,10,11,7,3,1,11,2,5,10,1,4,4,4,1,4,1,1,1,4,4,7,7,5,5,6,10,4,9,2,3,5,10,6,3,1,7,5,4,11,2,2,4,3,0,7,6,1,4,4,1,7,1,1,1,3,1,1,1,1
79,9,4,4,3,8,4,3,11,7,9,13,13,13,13,13,13,13,13,13,13,11,3,10,4,1,1,6,11,10,9,2,3,5,2,4,2,4,4,10,5,3,8,0,1,3,1,0,11,1,3,4,3,7,5,6,6,4,5,8,4
80,2,13,5,6,14,14,13,14,13,13,6,6,6,6,6,6,6,6,6,6,12,11,4,9,2,8,9,2,8,10,1,2,11,13,8,8,11,5,11,3,4,3,3,5,6,3,3,10,2,13,3,4,1,3,5,5,11,3,3,1
81,5,7,8,11,7,7,9,1,3,2,10,10,12,10,10,10,4,4,4,10,7,8,12,10,1,1,12,7,10,4,1,0,1,0,0,0,0,0,10,0,1,4,1,6,9,9,10,9,9,6,3,4,5,3,5,5,3,3,3,3
82,8,10,11,7,3,1,11,2,5,10,4,1,7,1,4,1,7,7,7,1,12,11,4,2,2,8,9,2,8,10,13,5,10,6,3,1,3,5,3,2,2,2,4,3,0,4,1,1,4,4,1,1,1,1,1,1,1,1,1,1
83,14,7,8,11,7,7,9,1,3,2,3,3,3,3,3,3,3,3,3,3,10,3,3,4,1,1,6,11,6,9,1,0,1,0,0,0,0,0,0,0,9,8,12,8,12,5,9,6,9,8,3,5,7,4,9,10,5,6,4,9
84,5,7,8,11,7,7,9,5,6,8,9,9,9,9,9,2,9,9,9,9,10,3,3,4,1,1,6,7,10,9,1,0,1,0,0,0,0,0,0,0,9,9,12,12,11,4,9,1,11,6,4,3,7,5,4,6,5,5,4,4
85,11,10,11,7,3,1,11,2,5,10,4,1,12,1,4,3,4,4,4,3,10,3,3,7,1,8,3,7,8,9,3,5,10,6,3,1,3,1,4,2,9,2,4,3,0,4,9,1,4,6,4,5,7,4,4,6,5,1,4,5
86,8,10,11,7,3,1,7,2,4,10,4,1,4,1,4,1,7,7,7,1,4,7,7,12,3,7,10,4,11,2,3,5,12,6,3,1,3,1,2,2,2,2,4,3,0,4,1,1,4,4,1,7,1,1,1,1,1,1,1,1
87,9,6,4,3,8,4,3,11,7,9,13,13,13,13,13,13,13,13,13,13,11,3,10,4,1,1,6,11,10,9,7,3,6,2,4,2,4,4,2,4,3,8,0,1,3,1,0,11,1,3,3,5,7,4,4,10,3,6,4,9
88,2,13,5,6,14,14,13,14,13,13,6,6,6,6,6,6,6,6,6,6,12,11,4,6,2,8,9,2,8,10,4,2,3,2,12,6,12,2,8,7,4,3,3,5,6,3,3,10,2,13,1,1,1,1,1,1,1,1,1,1
89,3,11,9,10,13,9,10,7,9,1,1,4,4,4,1,4,1,1,1,4,12,11,4,3,2,8,9,2,8,10,12,8,8,5,7,1,9,1,4,13,6,5,6,4,0,7,1,2,3,5,1,1,1,1,1,1,1,1,1,1
90,5,7,8,11,7,7,9,1,3,2,9,9,9,9,9,9,9,9,9,9,7,12,12,10,8,12,12,9,12,4,11,7,8,10,2,9,7,0,0,0,1,4,1,6,9,9,10,9,9,6,3,4,5,3,5,5,3,3,3,3
91,5,7,8,11,7,7,9,1,3,2,9,9,9,9,9,9,9,9,9,9,7,12,12,10,1,1,12,9,10,4,9,9,6,3,2,8,5,0,0,7,1,4,1,6,9,9,10,9,9,6,3,4,5,3,5,5,3,3,3,3
92,8,10,11,7,3,1,11,2,5,10,2,2,2,2,2,2,2,2,7,2,12,11,4,2,2,8,9,2,8,10,3,5,7,6,3,1,3,1,4,9,2,2,4,3,0,4,1,1,4,4,1,1,1,1,1,1,1,1,1,1
93,5,7,8,11,7,7,9,1,3,2,3,3,3,3,3,3,3,4,3,3,7,8,12,10,8,12,12,9,12,4,1,0,1,0,0,2,0,0,0,0,1,8,1,6,12,9,10,9,9,8,3,4,5,3,5,5,3,3,3,3
94,5,9,11,14,9,7,1,2,6,10,6,6,6,6,6,6,6,6,6,6,12,11,4,9,2,8,9,2,8,10,4,2,3,12,9,6,12,12,2,3,4,3,3,5,6,3,3,10,2,13,4,4,7,3,4,6,5,3,1,5
95,14,4,10,9,2,11,2,12,11,11,13,13,13,13,13,13,13,13,13,13,7,8,10,10,8,1,12,9,12,4,10,3,5,2,4,2,4,4,2,4,3,8,0,1,3,1,0,11,1,8,3,4,5,3,5,5,3,3,3,3
96,5,7,8,11,7,7,9,1,3,2,9,9,9,9,9,9,9,9,9,9,7,3,10,4,1,8,3,2,8,9,4,2,3,12,9,6,12,12,2,3,1,4,1,6,9,9,10,9,9,6,3,4,5,3,5,5,3,3,3,3
97,5,7,8,11,7,7,9,1,3,2,9,9,9,9,9,9,9,9,9,9,7,12,12,10,1,1,12,9,10,4,1,11,1,0,3,7,0,6,0,0,1,4,1,6,9,9,10,9,9,6,3,4,5,3,5,5,3,3,3,3
98,5,7,8,11,7,7,9,1,3,2,9,9,9,9,9,9,9,9,9,9,10,8,4,9,2,1,9,2,8,10,0,7,0,9,9,6,12,12,2,1,1,4,12,10,9,9,0,9,11,4,4,4,1,3,4,5,5,3,1,5
99,14,4,10,9,2,11,2,12,11,11,13,13,13,13,13,13,13,13,13,13,11,8,10,4,1,1,12,9,12,4,2,3,5,2,4,2,4,4,10,5,3,8,0,8,3,1,0,11,1,3,3,4,5,3,5,5,3,3,3,3
100,2,13,5,6,14,14,13,14,13,13,6,6,6,6,6,6,6,6,6,6,12,11,4,9,2,8,9,2,8,10,4,12,11,13,11,6,13,11,6,4,4,3,3,5,6,3,3,10,2,13,4,4,7,3,4,5,5,3,3,5
101,5,7,8,11,7,7,9,1,3,2,9,9,9,9,9,9,9,9,9,9,7,12,12,10,1,1,12,9,10,4,4,2,3,12,9,6,12,12,2,3,1,4,1,6,9,9,10,9,9,6,3,4,5,3,5,5,3,3,3,3
102,13,7,7,11,7,7,9,1,3,2,10,10,10,10,10,10,10,10,10,10,7,3,12,4,1,1,6,11,10,4,8,6,3,11,7,7,8,10,3,3,1,4,1,6,9,9,10,9,9,6,3,4,5,3,5,5,3,3,3,3
103,11,7,8,7,7,7,9,1,3,2,2,2,2,2,2,2,2,10,2,2,7,12,12,10,8,4,12,9,12,4,8,8,3,11,5,10,2,10,3,3,11,2,12,2,11,9,0,6,5,3,3,4,5,3,5,5,3,3,3,3
104,5,7,8,11,7,7,9,1,3,2,12,12,9,12,12,12,9,9,9,12,7,12,12,10,8,12,12,9,12,4,1,9,5,2,11,8,4,4,2,4,11,4,12,2,1,9,10,9,9,1,3,4,5,3,5,5,3,3,3,3
105,2,13,5,6,14,14,13,14,13,13,6,6,6,6,6,6,6,6,6,6,12,11,4,9,2,8,9,2,10,10,4,2,7,4,8,6,6,6,8,10,4,3,3,5,6,3,3,10,2,13,3,4,8,3,9,5,11,8,3,11
