,BASS_0,BASS_1,BASS_2,BASS_3,BASS_4,BASS_5,BASS_6,BASS_7,BASS_8,BASS_9,BayesSpace_0,BayesSpace_1,BayesSpace_2,BayesSpace_3,BayesSpace_4,BayesSpace_5,BayesSpace_6,BayesSpace_7,BayesSpace_8,BayesSpace_9,SpatialPCA_0,SpatialPCA_1,SpatialPCA_2,SpatialPCA_3,SpatialPCA_4,SpatialPCA_5,SpatialPCA_6,SpatialPCA_7,SpatialPCA_8,SpatialPCA_9,SEDR_0,SEDR_1,SEDR_2,SEDR_3,SEDR_4,SEDR_5,SEDR_6,SEDR_7,SEDR_8,SEDR_9,SpaGCN_0,SpaGCN_1,SpaGCN_2,SpaGCN_3,SpaGCN_4,SpaGCN_5,SpaGCN_6,SpaGCN_7,SpaGCN_8,SpaGCN_9,STAGATE_0,STAGATE_1,STAGATE_2,STAGATE_3,STAGATE_4,STAGATE_5,STAGATE_6,STAGATE_7,STAGATE_8,STAGATE_9
10,7,8,1,8,7,9,6,3,1,12,1,1,1,1,1,1,1,1,1,1,3,2,2,3,7,5,6,6,5,3,9,6,1,2,1,0,6,8,5,7,3,2,0,4,0,4,2,1,4,4,1,1,1,1,1,1,1,1,1,1
11,7,4,8,12,13,4,1,5,13,4,6,6,6,6,6,6,6,6,6,6,7,1,2,7,7,5,6,6,5,11,10,1,3,11,3,0,2,6,6,8,6,3,4,6,6,3,4,8,2,6,1,1,1,1,1,1,1,1,1,1
12,7,8,1,8,7,9,6,3,1,12,1,1,1,1,1,1,1,1,1,1,3,2,2,3,7,5,6,6,5,9,3,6,5,2,8,0,7,4,5,8,3,2,0,4,0,4,2,1,4,4,1,1,1,1,1,1,1,1,1,1
13,3,4,8,12,13,4,1,5,13,4,4,4,4,4,4,4,4,4,4,4,5,6,8,6,6,7,3,1,4,13,3,3,5,11,2,4,2,4,6,5,7,6,6,5,7,7,5,4,3,5,2,2,2,2,2,2,2,2,2,2
14,7,8,1,8,7,9,6,3,1,12,2,2,2,2,2,2,2,2,2,2,3,2,2,3,7,1,4,3,1,11,8,5,3,8,3,10,7,7,4,5,3,2,0,4,0,4,2,1,4,4,9,1,1,1,1,1,1,1,1,1
15,13,13,4,5,6,2,2,8,8,2,4,4,5,4,4,4,4,4,4,4,1,6,8,6,6,7,3,1,4,13,4,7,1,2,1,9,6,4,4,7,7,6,6,5,7,7,5,4,3,5,2,2,2,2,2,2,2,2,2,2
16,11,3,11,10,11,5,6,12,5,7,1,1,1,1,1,1,1,1,1,1,4,1,4,1,2,1,4,3,5,1,8,5,2,7,6,3,9,9,3,3,3,3,4,4,6,4,4,8,2,6,1,1,1,1,1,1,1,1,1,1
17,3,4,8,12,13,4,1,5,13,4,1,1,4,4,1,1,1,1,1,1,3,2,6,11,4,8,13,5,11,3,7,11,12,10,9,0,12,8,5,5,3,2,0,4,0,4,2,1,4,4,1,1,1,1,1,1,1,1,1,1
18,13,13,4,5,6,2,2,8,8,2,5,5,5,5,5,4,4,5,5,4,1,6,8,6,6,7,3,1,4,13,7,1,1,7,3,7,12,1,7,3,7,6,6,5,7,7,5,4,3,5,2,2,2,2,2,2,2,2,7,2
19,13,13,4,5,6,2,2,8,8,2,5,5,5,5,5,5,5,5,5,5,1,6,8,6,6,7,3,1,4,13,7,7,1,2,1,9,6,4,4,7,7,6,6,5,7,7,5,4,3,5,2,2,2,2,2,2,2,2,2,2
20,3,13,4,5,6,2,2,8,8,2,4,4,4,4,4,4,4,4,4,4,5,6,8,6,6,7,11,1,9,13,4,7,1,2,1,9,6,6,7,7,7,6,6,5,7,7,5,4,3,5,2,2,2,2,2,2,2,2,2,2
21,7,8,1,8,7,9,6,3,1,12,1,1,1,1,1,1,1,1,1,1,4,1,2,1,7,1,4,8,7,1,10,10,8,11,12,0,2,4,6,8,3,2,0,4,0,4,2,1,4,4,1,1,1,1,1,1,1,1,1,1
22,3,4,8,12,13,4,1,5,13,4,6,6,6,6,6,6,6,6,6,6,3,1,2,7,7,9,6,6,5,9,11,9,9,6,8,11,10,8,11,10,6,3,4,4,6,3,4,8,4,6,1,1,1,1,1,1,1,1,1,1
23,11,12,13,13,2,13,9,12,5,7,6,6,6,6,6,6,6,6,6,6,3,10,2,7,7,1,10,3,1,1,3,3,5,10,2,4,2,10,8,6,6,3,4,6,6,3,4,8,2,6,9,1,1,1,1,1,1,1,1,1
24,7,8,1,8,7,9,6,3,1,12,1,1,1,1,1,1,1,1,1,1,5,6,2,6,7,7,6,1,5,11,9,5,2,4,2,4,8,10,5,1,3,2,0,4,0,4,2,1,4,4,1,1,1,1,1,1,1,1,1,1
25,7,8,1,8,7,9,6,3,1,12,1,1,1,1,1,1,1,1,1,1,3,2,6,11,4,5,6,6,5,11,3,3,5,11,2,0,11,4,6,6,3,2,0,4,0,4,2,1,4,4,1,1,1,1,1,1,1,1,1,1
26,7,8,1,8,7,9,6,3,1,12,1,1,1,1,1,1,1,1,1,1,3,2,6,11,7,5,6,6,5,11,9,6,1,2,1,0,7,4,5,8,3,2,0,4,0,4,2,1,4,4,1,1,1,1,1,1,1,1,1,1
27,3,4,8,12,13,4,1,5,13,4,4,4,4,4,4,4,4,4,4,4,3,1,2,3,7,9,4,6,5,9,4,7,1,2,1,0,6,8,5,7,3,2,0,4,0,4,2,1,4,4,9,1,1,1,1,1,1,1,1,1
28,11,12,13,13,2,13,9,12,5,7,6,6,6,6,6,6,6,6,6,6,7,1,2,7,7,1,6,3,5,11,3,3,5,10,2,4,2,10,8,6,6,3,4,6,6,3,4,8,2,6,1,1,1,1,1,1,1,1,1,1
29,11,12,13,13,2,13,9,12,5,7,6,6,6,6,6,6,6,6,6,6,3,2,5,9,3,5,6,6,1,3,3,3,5,10,2,4,2,10,8,6,6,3,4,6,6,3,4,8,2,6,1,1,1,1,1,1,1,1,1,1
30,7,8,1,8,7,9,6,3,1,12,1,1,1,1,1,1,1,1,1,1,3,2,6,11,4,5,6,6,5,11,11,9,9,6,8,11,10,8,11,10,3,2,0,4,0,4,2,1,4,4,1,1,1,1,1,1,1,1,1,1
31,7,8,1,8,7,9,6,3,1,12,1,1,1,1,1,1,1,1,1,1,3,2,6,11,4,8,13,5,11,3,9,6,1,2,1,0,7,4,5,8,3,2,0,4,0,4,2,1,4,4,1,1,1,1,1,1,1,1,1,1
32,7,8,1,8,7,9,6,3,1,12,1,1,1,1,1,1,1,1,1,1,3,2,6,11,7,5,6,6,11,3,9,6,1,2,1,0,7,4,5,8,3,2,0,4,0,4,2,1,4,4,1,1,1,1,1,1,1,1,1,1
33,7,8,1,8,7,9,6,3,1,12,9,9,9,9,9,9,9,9,9,9,3,2,6,11,4,5,6,6,11,3,7,5,3,4,1,0,4,1,5,5,3,2,0,4,0,4,2,1,4,4,1,1,1,1,1,1,1,1,1,1
34,7,8,1,8,7,9,6,3,1,12,9,9,9,9,9,9,9,9,9,9,3,2,6,11,4,8,6,6,11,3,9,6,1,2,1,0,6,4,5,7,3,2,0,4,0,4,2,1,4,4,1,1,1,1,1,1,1,1,1,1
35,7,8,1,8,7,9,6,3,1,12,4,4,4,4,4,4,4,4,4,4,3,2,6,11,4,8,13,5,9,3,9,6,1,6,8,0,7,8,10,4,3,2,0,4,0,4,2,1,4,4,1,1,1,1,1,1,1,1,1,1
36,7,8,1,8,7,9,6,3,1,12,11,11,4,11,11,11,11,11,11,11,3,2,6,11,4,8,13,5,11,3,8,5,2,8,3,10,8,7,4,5,3,2,0,4,0,4,2,1,4,4,1,1,1,1,1,1,1,1,1,1
37,7,8,1,8,7,9,6,3,1,12,1,1,1,1,1,1,1,1,1,1,3,2,2,3,7,5,6,6,5,11,9,6,1,2,1,0,7,4,5,8,3,2,0,4,0,4,2,1,4,4,1,1,1,1,1,1,1,1,1,1
38,3,13,4,5,6,2,2,8,8,2,5,5,5,5,5,5,5,5,5,5,5,6,7,4,6,7,3,1,9,13,0,7,8,1,6,2,5,2,5,1,7,6,6,5,7,7,5,4,3,5,7,7,2,7,8,3,2,2,7,7
39,7,8,1,8,7,9,6,3,1,12,4,4,4,4,4,4,4,4,4,4,3,2,6,11,4,8,13,5,9,3,11,9,9,6,1,0,10,8,11,10,3,2,0,4,7,4,2,1,4,4,1,1,1,1,1,1,1,1,1,1
40,7,8,1,8,7,9,6,3,1,12,9,9,9,9,9,9,9,9,9,9,3,2,6,11,7,5,6,6,11,3,9,6,1,2,1,0,7,4,5,8,3,2,0,4,0,4,2,1,4,4,1,1,1,1,1,1,1,1,1,1
41,7,8,1,8,7,9,6,3,1,12,4,4,4,4,4,4,4,4,4,4,3,2,6,11,4,5,13,6,11,3,4,6,1,2,1,0,7,6,5,9,3,2,0,4,0,4,2,1,11,4,1,1,1,1,1,1,1,1,1,1
42,7,8,1,8,7,9,6,3,1,12,9,9,9,9,9,9,9,9,9,9,3,2,6,11,4,8,6,6,11,3,9,6,1,2,1,0,7,4,5,8,3,2,0,4,0,4,2,1,4,4,1,1,1,1,1,1,1,1,1,1
43,7,8,1,8,7,9,6,3,1,12,9,9,9,9,9,9,9,9,9,9,3,2,2,3,7,5,6,6,5,11,12,6,1,4,2,4,4,4,10,4,3,2,0,4,0,4,2,1,4,4,1,1,1,1,1,1,1,1,1,1
44,7,8,1,8,7,9,6,3,1,12,4,4,4,4,4,4,4,4,4,4,3,2,6,11,4,8,13,5,11,3,9,6,1,6,8,0,7,8,10,4,7,2,0,9,0,4,2,1,4,4,1,1,1,1,1,1,1,1,1,1
45,7,8,1,8,7,9,6,3,1,12,1,1,1,1,1,1,1,1,1,1,3,2,6,3,4,5,6,6,11,3,8,5,2,8,3,10,8,4,4,5,3,2,0,4,0,4,2,1,4,4,1,1,1,1,1,1,1,1,1,1
46,7,8,8,8,7,4,6,3,1,12,4,4,4,4,4,4,4,4,4,4,1,8,7,4,5,6,3,1,4,8,4,7,1,2,1,0,7,6,5,7,7,6,6,5,7,7,5,4,3,5,7,7,2,7,8,3,2,2,1,7
47,13,13,4,5,6,2,2,8,8,2,5,5,5,5,5,5,5,5,5,5,1,8,7,4,5,6,3,1,4,8,4,7,0,5,0,9,0,6,0,7,7,6,6,5,7,7,5,4,3,5,7,7,2,7,8,3,2,2,7,7
48,11,12,13,13,2,13,9,12,5,7,6,6,6,6,6,6,6,6,6,6,7,1,2,7,7,1,6,6,5,11,3,3,5,10,2,4,2,10,8,6,7,3,4,6,0,4,4,8,3,6,7,7,2,1,8,3,2,2,7,7
49,3,3,11,10,12,12,13,9,10,9,9,9,9,9,9,9,9,9,9,9,3,2,2,3,7,5,6,6,5,11,7,7,1,2,1,0,6,4,7,7,3,2,0,4,0,4,2,1,4,4,1,1,2,1,1,1,2,1,1,1
50,3,13,4,5,6,2,2,8,8,2,4,4,4,4,4,4,4,4,4,4,1,8,7,4,5,6,3,1,4,8,9,6,1,2,1,0,7,4,5,8,7,6,6,5,7,7,5,4,3,5,7,7,2,7,8,3,2,2,7,7
51,3,8,1,8,7,9,6,3,1,12,10,10,10,10,10,10,10,10,10,10,1,8,7,4,5,6,3,1,4,8,9,6,1,2,1,0,7,4,5,8,9,8,0,9,5,8,7,7,8,8,7,7,2,7,8,3,2,1,1,7
52,7,3,11,10,12,4,13,3,10,9,9,9,4,9,9,9,9,9,9,9,3,2,2,3,7,5,6,6,11,11,7,5,3,4,6,10,4,10,5,5,3,2,0,4,0,4,2,1,4,4,1,1,1,1,1,1,1,1,1,1
53,7,8,1,8,7,9,6,3,1,12,1,1,1,1,1,1,1,1,1,1,3,2,6,3,4,5,6,6,11,3,5,8,2,4,3,5,4,5,4,4,3,2,0,4,0,4,2,1,4,4,1,1,1,1,1,1,1,1,1,1
54,13,13,4,5,6,2,2,8,8,2,5,5,5,5,5,5,5,5,5,5,1,8,7,4,5,6,3,1,2,8,4,7,1,2,1,9,6,6,7,7,7,6,6,5,7,7,5,4,3,5,7,7,2,7,8,3,2,2,7,7
55,13,13,4,5,6,2,2,8,8,2,5,5,5,5,5,5,5,5,5,5,1,8,7,4,5,6,3,1,4,8,7,10,7,5,3,10,4,6,7,7,7,6,6,5,7,7,5,4,3,5,7,7,2,7,8,3,2,2,7,7
56,7,8,1,8,7,9,6,3,1,12,2,2,2,2,2,2,2,2,2,2,3,2,6,11,4,8,13,5,11,3,11,9,9,6,8,11,10,8,11,10,3,2,0,4,0,4,2,1,4,4,1,1,1,1,1,1,1,1,1,1
57,13,13,4,5,6,2,2,8,8,2,5,5,5,5,5,5,4,5,5,4,1,8,7,4,5,6,3,1,4,8,4,7,1,2,1,9,7,6,7,5,7,6,6,5,7,7,5,4,3,5,7,7,2,7,8,3,2,2,7,7
58,13,13,4,5,6,2,2,8,8,2,5,5,5,5,5,4,4,5,5,4,1,8,7,4,5,6,3,1,2,4,1,9,1,7,3,9,9,6,0,3,7,6,6,5,7,7,5,4,3,5,7,7,2,7,8,3,2,2,7,7
59,13,13,4,5,6,2,2,8,8,2,5,5,5,5,5,5,5,5,5,5,1,8,7,4,5,6,3,1,2,8,4,7,1,2,1,9,6,6,7,7,7,6,6,5,7,7,5,4,3,5,7,7,2,7,8,3,2,2,7,7
60,13,13,4,5,6,2,2,8,8,2,5,5,5,5,5,5,5,5,5,5,1,8,7,4,5,6,3,1,4,8,4,7,1,2,1,9,6,6,7,7,7,6,6,5,7,7,5,4,3,5,7,7,2,7,8,3,2,2,7,7
61,3,13,4,5,6,2,2,8,8,2,4,4,4,4,4,4,4,4,4,4,1,8,7,4,5,6,3,1,4,8,4,7,1,2,1,9,6,6,7,7,7,6,6,5,7,7,5,4,3,5,7,7,2,7,8,3,2,2,7,7
62,3,13,4,5,6,2,2,8,8,2,5,5,5,5,5,5,5,5,5,5,1,12,13,12,11,6,5,7,2,4,4,7,1,2,1,0,6,8,1,7,7,6,6,5,7,7,5,4,3,5,7,7,2,7,8,3,2,2,7,7
63,7,8,1,8,7,9,6,3,1,12,1,1,1,1,1,1,1,1,1,1,3,2,6,11,4,8,13,5,7,3,11,6,1,2,4,0,11,4,2,3,3,2,0,4,0,4,2,1,4,4,1,1,1,1,1,1,1,1,1,1
64,8,8,1,8,7,9,6,3,1,12,4,4,4,4,4,4,4,4,4,4,3,2,2,3,2,3,2,9,3,2,9,6,1,2,3,10,7,4,5,5,12,2,0,12,0,4,2,1,4,3,11,12,1,13,4,6,1,1,1,7
65,7,8,1,8,7,9,6,3,1,12,11,11,11,11,11,11,11,11,11,11,4,1,4,1,2,1,4,7,2,1,9,6,1,6,8,0,7,8,10,4,3,2,0,4,0,4,2,1,4,4,7,7,2,7,8,3,1,1,1,7
66,3,13,4,5,6,2,2,3,1,12,4,4,4,4,4,4,4,4,4,4,1,12,13,12,11,6,5,7,2,4,4,7,1,2,1,0,6,8,4,7,7,6,6,5,7,7,5,4,3,5,7,7,2,7,8,3,2,2,7,7
67,13,13,4,5,6,2,2,8,8,2,5,5,5,5,5,5,5,5,5,5,1,12,13,12,11,10,5,7,2,4,4,7,1,2,1,0,6,8,7,7,7,6,6,5,7,7,5,4,3,5,7,7,2,7,8,3,2,2,7,7
68,11,6,2,7,3,3,4,13,11,13,6,6,6,6,6,6,6,6,6,6,7,4,4,1,2,2,4,8,10,10,8,12,8,8,6,12,9,7,4,4,6,3,4,6,6,3,4,8,2,6,8,10,8,10,10,8,8,10,10,10
69,12,8,1,8,7,9,6,3,1,12,1,1,1,1,1,1,1,1,1,1,4,1,4,1,2,1,4,7,2,1,4,4,1,6,10,1,7,4,3,9,6,1,0,6,0,4,2,11,4,4,4,3,1,4,1,1,1,10,1,1
70,3,13,8,12,13,4,1,5,13,2,5,5,5,5,5,5,4,5,5,5,1,12,13,12,11,10,5,7,2,4,4,7,1,2,1,0,6,8,7,7,7,6,6,5,7,7,5,4,3,5,7,7,2,7,8,3,2,2,1,7
71,7,8,1,8,7,9,6,3,1,12,2,2,2,2,2,2,2,2,2,2,3,2,2,3,7,5,6,6,5,11,9,8,7,9,2,5,7,4,5,8,3,2,0,4,0,4,2,1,4,4,1,1,1,1,1,1,1,1,1,1
72,11,12,13,13,2,13,9,12,5,7,6,6,6,6,6,6,6,6,6,6,13,10,5,9,3,1,10,3,1,1,3,3,5,10,2,4,2,10,8,6,6,3,4,6,6,3,4,8,2,6,1,1,1,1,1,1,1,1,1,1
73,3,4,8,12,13,4,1,5,13,4,5,5,5,5,5,5,5,5,5,5,5,6,1,6,4,8,12,5,12,3,4,7,1,3,1,9,6,11,5,7,7,6,6,9,0,8,2,4,8,12,7,7,2,7,8,3,2,5,7,7
74,3,8,1,8,7,9,6,3,1,12,5,5,5,5,5,4,4,5,4,4,1,8,7,4,5,6,3,1,4,8,4,6,1,6,1,0,2,6,7,7,7,6,6,5,7,7,5,4,3,5,7,7,2,7,8,3,1,1,1,7
75,6,4,8,12,13,4,1,5,13,5,1,1,2,2,1,1,1,2,2,2,12,4,1,5,2,2,7,11,10,10,8,1,3,7,4,5,9,1,2,6,2,7,1,0,3,1,11,6,1,3,5,3,3,5,6,6,4,5,8,4
76,7,8,1,8,7,9,6,3,1,12,1,1,1,1,1,1,1,1,1,1,3,2,6,6,4,8,13,5,9,3,9,6,1,6,1,0,7,4,2,9,3,2,0,4,0,4,2,1,4,4,7,7,2,1,8,3,1,1,1,7
77,12,11,9,2,11,5,6,7,4,11,10,10,10,10,10,10,10,10,10,10,8,4,1,1,2,1,4,8,7,1,2,5,5,8,3,10,9,5,4,4,9,8,9,9,5,8,7,7,8,8,3,4,4,3,5,5,3,3,3,3
78,3,8,1,8,7,9,6,3,1,12,4,4,4,4,4,4,4,4,4,4,5,6,8,6,6,7,11,5,9,3,9,6,3,6,1,0,2,6,6,8,3,2,0,4,0,7,5,1,4,4,7,7,1,1,1,3,1,1,1,1
79,6,5,6,3,1,2,7,6,12,5,12,12,12,12,12,12,12,12,12,12,12,4,1,5,2,2,7,11,10,10,2,1,3,7,4,7,9,1,2,3,2,7,1,0,3,1,11,6,1,3,4,3,6,5,6,6,4,5,8,4
80,11,12,13,13,2,13,9,12,5,7,6,6,6,6,6,6,6,6,6,6,13,10,5,9,3,1,10,3,1,1,4,9,5,7,12,9,6,4,10,6,6,3,4,6,6,3,4,8,2,6,3,4,1,3,5,5,10,3,3,1
81,9,2,10,9,10,1,5,1,6,8,9,9,9,9,9,9,9,9,9,9,8,7,1,10,2,2,12,8,10,5,10,0,0,0,0,1,0,0,0,4,1,9,2,7,9,9,10,10,9,7,3,4,4,3,5,5,3,3,3,3
82,7,8,1,8,7,9,6,3,1,12,1,1,1,1,1,1,1,1,1,1,13,10,5,3,3,1,10,3,1,1,7,6,1,2,1,0,6,4,5,7,3,2,0,4,0,4,2,1,4,4,1,1,1,1,1,1,1,1,1,1
83,4,2,10,9,10,1,5,1,6,8,3,3,3,3,3,3,3,3,3,3,11,4,1,5,2,2,7,11,7,10,1,0,0,0,0,1,0,0,0,0,5,4,1,8,12,5,8,5,9,9,3,5,6,4,9,9,5,6,4,9
84,9,2,10,9,10,1,5,4,9,6,8,8,8,8,8,8,8,8,8,8,11,4,4,5,2,2,7,8,10,10,1,0,5,0,0,1,0,5,0,0,12,2,12,12,11,4,8,3,11,7,4,3,6,5,4,6,5,5,4,4
85,8,8,1,8,7,9,6,3,1,12,3,3,3,3,3,3,3,3,3,3,11,4,4,1,2,1,4,8,1,10,9,6,1,2,1,0,7,4,4,8,5,2,12,12,0,4,8,1,4,7,4,5,6,4,4,8,5,1,4,5
86,7,8,1,8,7,9,1,3,1,12,4,4,4,4,4,4,4,4,4,4,5,6,8,11,4,8,11,5,11,3,9,6,1,2,1,0,6,4,5,7,3,2,0,4,0,4,2,1,4,4,7,7,1,1,1,1,1,1,1,1
87,6,5,6,3,1,2,7,6,12,5,12,12,12,12,12,12,12,12,12,12,12,4,1,5,2,2,7,11,10,10,1,1,0,5,4,6,3,1,2,12,2,7,1,0,3,1,11,6,1,3,3,5,6,4,4,9,3,6,4,9
88,11,12,13,13,2,13,9,12,5,7,6,6,6,6,6,6,6,6,6,6,13,10,5,7,3,1,10,3,1,1,3,3,5,10,9,4,2,10,8,6,6,3,4,6,6,3,4,8,2,6,1,1,1,1,1,1,1,1,1,1
89,3,4,4,12,13,4,2,8,8,2,4,4,5,4,4,4,4,4,4,4,13,10,5,4,3,1,10,3,1,1,10,7,11,2,1,0,8,11,4,9,7,6,0,5,0,7,2,4,3,5,1,1,1,1,1,1,1,1,1,1
90,9,2,10,9,10,1,5,1,6,8,8,8,8,8,8,8,8,8,8,8,8,11,1,10,9,12,12,10,12,5,10,9,9,0,12,11,10,0,11,9,1,5,2,7,9,9,10,10,9,7,3,4,4,3,5,5,3,3,3,3
91,9,2,10,9,10,1,5,1,6,8,8,8,8,8,8,8,8,8,8,8,8,11,1,10,2,2,12,10,10,5,5,0,0,0,0,1,0,0,0,0,1,5,2,7,9,9,10,10,9,7,3,4,4,3,5,5,3,3,3,3
92,7,8,1,8,7,9,6,3,1,12,2,1,2,2,2,1,2,2,2,2,13,10,5,3,3,1,10,3,1,1,9,6,1,2,1,0,6,4,5,7,3,2,0,4,0,4,2,1,4,4,1,1,1,1,1,1,1,1,1,1
93,9,2,10,9,10,1,5,1,6,8,3,3,3,3,3,3,3,3,3,3,8,7,1,10,9,12,12,10,12,5,10,0,0,0,0,1,0,0,0,0,1,4,2,7,12,9,10,10,9,9,3,4,4,3,5,5,3,3,3,3
94,9,6,3,7,3,6,8,3,1,12,6,6,6,6,6,6,6,6,6,6,13,10,5,9,3,1,10,3,1,1,12,8,5,4,2,4,4,10,10,6,6,3,4,6,6,3,4,8,2,6,4,4,6,3,4,5,5,3,1,5
95,4,10,12,4,4,11,12,11,7,10,12,12,12,12,12,12,12,12,12,12,8,7,1,10,9,2,12,10,12,5,1,1,0,5,4,6,3,1,2,3,2,4,1,0,3,1,11,6,1,9,3,4,4,3,5,5,3,3,3,3
96,9,2,10,9,10,1,5,1,6,8,8,8,8,8,8,8,8,8,8,8,8,4,1,5,2,1,4,3,1,10,12,8,5,4,2,4,4,10,10,6,1,5,2,7,9,9,10,10,9,7,3,4,4,3,5,5,3,3,3,3
97,9,2,10,9,10,1,5,1,6,8,8,8,8,8,8,8,8,8,8,8,8,11,1,10,2,2,12,10,10,5,10,8,8,11,12,0,7,5,0,8,1,5,2,7,9,9,10,10,9,7,3,4,4,3,5,5,3,3,3,3
98,9,2,10,9,10,1,5,1,6,8,8,8,8,8,8,8,8,8,8,8,11,7,5,9,3,2,10,3,1,1,12,8,8,7,5,4,4,3,10,1,11,5,12,11,9,9,11,3,11,7,4,4,1,3,4,5,7,3,1,5
99,4,10,12,4,4,11,12,11,7,10,12,12,12,12,12,12,12,12,12,12,12,7,1,5,2,2,12,10,12,5,2,1,3,7,4,7,9,1,2,3,2,4,1,8,3,1,11,6,1,3,3,4,4,3,5,5,3,3,3,3
100,11,12,13,13,2,13,9,12,5,7,6,6,6,6,6,6,6,6,6,6,13,10,5,9,3,1,10,3,1,1,2,9,10,12,3,8,11,12,12,11,6,3,4,6,6,3,4,8,2,6,4,4,6,3,4,5,5,3,3,5
101,9,2,10,9,10,1,5,1,6,8,8,8,8,8,8,8,8,8,8,8,8,11,1,10,2,2,12,10,10,5,12,8,5,4,2,4,4,10,10,6,1,5,2,7,9,9,10,10,9,7,3,4,4,3,5,5,3,3,3,3
102,8,3,11,9,10,1,5,1,6,8,9,9,9,9,9,9,9,9,9,9,8,4,1,5,2,2,7,11,10,5,8,5,2,8,6,10,9,9,3,5,1,5,2,11,9,9,10,3,9,7,3,4,4,3,5,5,3,3,3,3
103,8,2,10,9,10,1,5,1,6,12,2,9,2,2,9,9,9,9,2,2,8,11,1,10,9,5,12,10,12,5,8,5,8,8,6,12,9,7,4,4,11,2,12,2,11,9,11,3,5,2,3,4,4,3,5,5,3,3,3,3
104,9,2,3,9,10,1,5,1,6,8,11,11,8,11,11,8,8,11,11,8,8,11,1,10,9,12,12,10,12,5,2,1,3,7,3,7,3,1,2,12,11,5,12,11,1,9,10,3,9,7,3,4,4,3,5,5,3,3,3,3
105,11,12,13,13,2,13,9,12,5,7,6,6,6,6,6,6,6,6,6,6,13,10,5,9,3,1,10,3,10,1,3,3,5,10,2,4,2,10,8,6,6,3,4,6,6,3,4,8,2,6,3,4,7,3,9,5,10,8,3,9
