method	n_cluster	seed	ari_value
Onehot-based	13	8	0.40912573911475336
Onehot-based	13	9	0.44434877228114167
wNMF-based	13	0	0.20122282808824454
wNMF-based	13	1	0.23275274207269758
wNMF-based	13	2	0.20759400382412047
wNMF-based	13	3	0.21614809693745082
wNMF-based	13	4	0.23150040409716582
wNMF-based	13	5	0.2063994141681894
wNMF-based	13	6	0.22301775334334403
wNMF-based	13	7	0.2161219971375199
wNMF-based	13	8	0.21140822122196296
wNMF-based	13	9	0.23159109565929223
Average-based	14	0	0.4598158904358945
Average-based	14	1	0.44241981689758975
Average-based	14	2	0.3961824522441979
Average-based	14	3	0.46803508579843356
Average-based	14	4	0.4650236382846724
Average-based	14	5	0.4600936836123292
Average-based	14	6	0.4628037218686123
Average-based	14	7	0.4565804423026653
Average-based	14	8	0.44931573929858126
Average-based	14	9	0.40476280147365606
Onehot-based	14	0	0.44875024578486594
Onehot-based	14	1	0.4259654824081119
Onehot-based	14	2	0.43296629801325187
Onehot-based	14	3	0.42282109251615585
Onehot-based	14	4	0.4410859643475605
Onehot-based	14	5	0.4317967669594481
Onehot-based	14	6	0.4254062609245334
Onehot-based	14	7	0.43909791637233025
Onehot-based	14	8	0.4291274460318838
Onehot-based	14	9	0.4296586575905897
wNMF-based	14	0	0.20594239977702256
wNMF-based	14	1	0.2214651185193691
wNMF-based	14	2	0.20586641493023733
wNMF-based	14	3	0.2010931085955238
wNMF-based	14	4	0.2107764784891066
wNMF-based	14	5	0.18122441467976458
wNMF-based	14	6	0.20357015059383032
wNMF-based	14	7	0.172251888301828
wNMF-based	14	8	0.2039906667931967
wNMF-based	14	9	0.16873486908430335
Average-based	15	0	0.45533111035798607
Average-based	15	1	0.4312356397145511
Average-based	15	2	0.4452004104490635
Average-based	15	3	0.4464581870941555
Average-based	15	4	0.42863864305567745
Average-based	15	5	0.4476581709328726
Average-based	15	6	0.44015281405535256
Average-based	15	7	0.4485192744118745
Average-based	15	8	0.4544907638913888
Average-based	15	9	0.4498379344054475
Onehot-based	15	0	0.4360583176906237
Onehot-based	15	1	0.4348561036875566
Onehot-based	15	2	0.4217527382883081
Onehot-based	15	3	0.4198307196121703
Onehot-based	15	4	0.4131336760824746
Onehot-based	15	5	0.4474546850944691
Onehot-based	15	6	0.40786794962451806
Onehot-based	15	7	0.44786909392210544
Onehot-based	15	8	0.3884079703273739
Onehot-based	15	9	0.4287283201002041
wNMF-based	15	0	0.22812200251105316
wNMF-based	15	1	0.2073247358728066
wNMF-based	15	2	0.21006441700825457
wNMF-based	15	3	0.17752860695019118
wNMF-based	15	4	0.2068860523836547
wNMF-based	15	5	0.18559843887498148
wNMF-based	15	6	0.20459561638471951
wNMF-based	15	7	0.21020342588354327
wNMF-based	15	8	0.19036878205224192
wNMF-based	15	9	0.16974068266411366
Average-based	16	0	0.3875959025372357
Average-based	16	1	0.4105116298560662
Average-based	16	2	0.3955109669576701
Average-based	16	3	0.37290632362762427
Average-based	16	4	0.40084902356025637
Average-based	16	5	0.40120096469805966
Average-based	16	6	0.3757018594096405
Average-based	16	7	0.38354455043721025
Average-based	16	8	0.38816894012116876
Average-based	16	9	0.38416914355606524
Onehot-based	16	0	0.3980733301435979
Onehot-based	16	1	0.3941989184776718
Onehot-based	16	2	0.38228652790705137
Onehot-based	16	3	0.4045960130289335
Onehot-based	16	4	0.3940946463153194
Onehot-based	16	5	0.4240790481220029
Onehot-based	16	6	0.4004530289368526
Onehot-based	16	7	0.3908172595433664
Onehot-based	16	8	0.3833150190020028
Onehot-based	16	9	0.39457477413528064
wNMF-based	16	0	0.2064805851851352
wNMF-based	16	1	0.19331136897521867
wNMF-based	16	2	0.17524837684451824
wNMF-based	16	3	0.1837508225059854
wNMF-based	16	4	0.19754453967945135
wNMF-based	16	5	0.18239449555732518
wNMF-based	16	6	0.1910635166444474
wNMF-based	16	7	0.21388114176205325
wNMF-based	16	8	0.19051097587273197
wNMF-based	16	9	0.19715192599408024
Average-based	17	0	0.34683301263316746
Average-based	17	1	0.352376037267936
Average-based	17	2	0.34966143001432104
Average-based	17	3	0.3504047784304782
Average-based	17	4	0.34738138222946413
Average-based	17	5	0.41419618726445934
Average-based	17	6	0.40655991291982
Average-based	17	7	0.3860044698632734
Average-based	17	8	0.3619614953464736
Average-based	17	9	0.40183125004660303
Onehot-based	17	0	0.36895303647368516
Onehot-based	17	1	0.36498848124587824
Onehot-based	17	2	0.3703925669685613
Onehot-based	17	3	0.3434185515074797
Onehot-based	17	4	0.3545076563175365
Onehot-based	17	5	0.36083546433442576
Onehot-based	17	6	0.37582539558911787
Onehot-based	17	7	0.34180733327955976
Onehot-based	17	8	0.35840523730376506
Onehot-based	17	9	0.3577043080788453
wNMF-based	17	0	0.18978303717523085
wNMF-based	17	1	0.1924599424871244
wNMF-based	17	2	0.1789129566478826
wNMF-based	17	3	0.1850084938350645
wNMF-based	17	4	0.17548889908515009
wNMF-based	17	5	0.19420840508143075
wNMF-based	17	6	0.19048508262997169
wNMF-based	17	7	0.17612303583174704
wNMF-based	17	8	0.18410534283869226
wNMF-based	17	9	0.194415086307384
Average-based	18	0	0.3686747274513147
Average-based	18	1	0.40466856316707006
Average-based	18	2	0.3734673050108554
Average-based	18	3	0.3819574960060064
Average-based	18	4	0.3661675422634015
Average-based	18	5	0.3488674758852461
Average-based	18	6	0.4129000332755751
Average-based	18	7	0.3462191888887239
Average-based	18	8	0.3487125232386081
Average-based	18	9	0.40862400225036727
Onehot-based	18	0	0.3961201153024931
Onehot-based	18	1	0.38829344546796485
Onehot-based	18	2	0.4066052689630639
Onehot-based	18	3	0.3474469972305926
Onehot-based	18	4	0.3831279922304904
Onehot-based	18	5	0.35830552133072685
Onehot-based	18	6	0.351823548549227
Onehot-based	18	7	0.37935954998061083
Onehot-based	18	8	0.36016171946010944
Onehot-based	18	9	0.3541979128876064
wNMF-based	18	0	0.1799881447599308
wNMF-based	18	1	0.17319704058807556
wNMF-based	18	2	0.18509171504432992
wNMF-based	18	3	0.1722043431780181
wNMF-based	18	4	0.1940848078689785
wNMF-based	18	5	0.1749943343038885
wNMF-based	18	6	0.1784946110380419
wNMF-based	18	7	0.17946312283044685
wNMF-based	18	8	0.1794188476334912
wNMF-based	18	9	0.17324436056372383
Average-based	19	0	0.35071346551432486
Average-based	19	1	0.3482714145302479
Average-based	19	2	0.3549410293631358
Average-based	19	3	0.342498795024396
Average-based	19	4	0.33584398800754833
Average-based	19	5	0.37334558172555127
Average-based	19	6	0.3403070191969579
Average-based	19	7	0.3356213951598272
Average-based	19	8	0.33876806072143417
Average-based	19	9	0.33530536777441977
Onehot-based	19	0	0.3322870819906029
Onehot-based	19	1	0.34535225777763606
Onehot-based	19	2	0.3586288066838771
Onehot-based	19	3	0.33258180595670833
Onehot-based	19	4	0.3480927495531396
Onehot-based	19	5	0.3626398444726914
Onehot-based	19	6	0.36431500098690794
Onehot-based	19	7	0.32283984374706803
Onehot-based	19	8	0.33483767255057256
Onehot-based	19	9	0.3490939292781023
wNMF-based	19	0	0.1734997454634257
wNMF-based	19	1	0.18259083431322867
wNMF-based	19	2	0.17182152995308256
wNMF-based	19	3	0.18068255323733495
wNMF-based	19	4	0.1676441488081572
wNMF-based	19	5	0.16823605158000635
wNMF-based	19	6	0.17208644460200728
wNMF-based	19	7	0.18817303000542712
wNMF-based	19	8	0.19808297176780373
wNMF-based	19	9	0.17373197268127702
Average-based	20	0	0.3214286950645689
Average-based	20	1	0.343558195304097
Average-based	20	2	0.32195010176774774
Average-based	20	3	0.3431823688581872
Average-based	20	4	0.33253845193335163
Average-based	20	5	0.32711618221143446
Average-based	20	6	0.34851022081324184
Average-based	20	7	0.35682650152000644
Average-based	20	8	0.3367848726720403
Average-based	20	9	0.33013691859628924
Onehot-based	20	0	0.3294241937923649
Onehot-based	20	1	0.34123874681459204
Onehot-based	20	2	0.34695178928372417
Onehot-based	20	3	0.3323224651097819
Onehot-based	20	4	0.32604609589668004
Onehot-based	20	5	0.3417458715865067
Onehot-based	20	6	0.2926945907478738
Onehot-based	20	7	0.3693346466464772
Onehot-based	20	8	0.32774338152843574
Onehot-based	20	9	0.32350124533889113
wNMF-based	20	0	0.1764459816235639
wNMF-based	20	1	0.18024689320823611
wNMF-based	20	2	0.17537783629359013
wNMF-based	20	3	0.16695240044233584
wNMF-based	20	4	0.17678893843312887
wNMF-based	20	5	0.17287078351266766
wNMF-based	20	6	0.17612254512450054
wNMF-based	20	7	0.16747488670890978
wNMF-based	20	8	0.18373105341193072
wNMF-based	20	9	0.1726232832844237
