method	n_cluster	seed	ari_value
wNMF-based	14	7	0.2620324050910527
wNMF-based	14	8	0.2659208461984307
wNMF-based	14	9	0.25296628005878097
Average-based	15	0	0.40317433022859245
Average-based	15	1	0.3628716938083557
Average-based	15	2	0.3600606629075772
Average-based	15	3	0.3531875834086812
Average-based	15	4	0.36339231691106416
Average-based	15	5	0.36336726973862815
Average-based	15	6	0.40401592057973307
Average-based	15	7	0.37577529736002885
Average-based	15	8	0.40254579681979114
Average-based	15	9	0.39745260986600695
Onehot-based	15	0	0.3586404416755338
Onehot-based	15	1	0.4092708314368768
Onehot-based	15	2	0.36035273367453197
Onehot-based	15	3	0.3789256969192208
Onehot-based	15	4	0.34499644576437277
Onehot-based	15	5	0.3591170953895778
Onehot-based	15	6	0.36535943575947605
Onehot-based	15	7	0.3381448756426205
Onehot-based	15	8	0.34921804555011343
Onehot-based	15	9	0.3456058755852978
wNMF-based	15	0	0.2405263549235898
wNMF-based	15	1	0.24354846957008564
wNMF-based	15	2	0.2504721853693661
wNMF-based	15	3	0.2537045148182021
wNMF-based	15	4	0.24101064869635624
wNMF-based	15	5	0.24220296115925874
wNMF-based	15	6	0.24663431351268614
wNMF-based	15	7	0.23534771424489856
wNMF-based	15	8	0.23715776197603006
wNMF-based	15	9	0.2527659681485106
Average-based	16	0	0.36890927514732563
Average-based	16	1	0.387752557642466
Average-based	16	2	0.37020038394967675
Average-based	16	3	0.35682523676909456
Average-based	16	4	0.36951504510794964
Average-based	16	5	0.35883842034084457
Average-based	16	6	0.3871471827300005
Average-based	16	7	0.3564927900074068
Average-based	16	8	0.37056190794673477
Average-based	16	9	0.3868772102708006
Onehot-based	16	0	0.3698455588137795
Onehot-based	16	1	0.3750755630246449
Onehot-based	16	2	0.4056699485653616
Onehot-based	16	3	0.34189903051374565
Onehot-based	16	4	0.43228795569285305
Onehot-based	16	5	0.33327690248812425
Onehot-based	16	6	0.3735065179430022
Onehot-based	16	7	0.36356348060309046
Onehot-based	16	8	0.38454189201922745
Onehot-based	16	9	0.3320875031730942
wNMF-based	16	0	0.25089263040090665
wNMF-based	16	1	0.24837365048164514
wNMF-based	16	2	0.25649553721863294
wNMF-based	16	3	0.23213126494262357
wNMF-based	16	4	0.2225660184154277
wNMF-based	16	5	0.24457450118923185
wNMF-based	16	6	0.24449835828040248
wNMF-based	16	7	0.24098234369447935
wNMF-based	16	8	0.2619711464832808
wNMF-based	16	9	0.25907751446525845
Average-based	17	0	0.320598166853902
Average-based	17	1	0.33514748531674166
Average-based	17	2	0.357958535237796
Average-based	17	3	0.3361816965945672
Average-based	17	4	0.3669444458827517
Average-based	17	5	0.3625233196094646
Average-based	17	6	0.3496117481663362
Average-based	17	7	0.37170512069417105
Average-based	17	8	0.3515609804465876
Average-based	17	9	0.3631482793615202
Onehot-based	17	0	0.3928191154101369
Onehot-based	17	1	0.3490055779924662
Onehot-based	17	2	0.37329755098145034
Onehot-based	17	3	0.3523339365553624
Onehot-based	17	4	0.39117598640030854
Onehot-based	17	5	0.3521305595950821
Onehot-based	17	6	0.39721790883014757
Onehot-based	17	7	0.34920975157544737
Onehot-based	17	8	0.4076635542944958
Onehot-based	17	9	0.3646846718382701
wNMF-based	17	0	0.2249872727501021
wNMF-based	17	1	0.22882449812198608
wNMF-based	17	2	0.2357786032540214
wNMF-based	17	3	0.23896330166694918
wNMF-based	17	4	0.241658286633256
wNMF-based	17	5	0.23632429448637515
wNMF-based	17	6	0.24740432307098364
wNMF-based	17	7	0.2450362592953535
wNMF-based	17	8	0.2415700145370908
wNMF-based	17	9	0.24047274659416723
Average-based	18	0	0.3690575582606285
Average-based	18	1	0.33352981487562355
Average-based	18	2	0.32978602446667177
Average-based	18	3	0.4030248941470265
Average-based	18	4	0.36222983950460164
Average-based	18	5	0.3614211438328806
Average-based	18	6	0.32421996852189383
Average-based	18	7	0.3639703099148575
Average-based	18	8	0.3461472258617115
Average-based	18	9	0.3334374300666322
Onehot-based	18	0	0.34854787953838323
Onehot-based	18	1	0.37858771802101787
Onehot-based	18	2	0.388039563900127
Onehot-based	18	3	0.39251486895751986
Onehot-based	18	4	0.35965440390468356
Onehot-based	18	5	0.3662871940474788
Onehot-based	18	6	0.40150387319507497
Onehot-based	18	7	0.3390209787773591
Onehot-based	18	8	0.3682111099981828
Onehot-based	18	9	0.36462889783000757
wNMF-based	18	0	0.2346235083879224
wNMF-based	18	1	0.2386268914938146
wNMF-based	18	2	0.23112644373496538
wNMF-based	18	3	0.24012757161623569
wNMF-based	18	4	0.2402761528496156
wNMF-based	18	5	0.23634989286342112
wNMF-based	18	6	0.23239666378587118
wNMF-based	18	7	0.22521057257081697
wNMF-based	18	8	0.23804778271530394
wNMF-based	18	9	0.22978736799330055
Average-based	19	0	0.34428558553567934
Average-based	19	1	0.3356282338550871
Average-based	19	2	0.35709817336584654
Average-based	19	3	0.3432505591352793
Average-based	19	4	0.37611642327423
Average-based	19	5	0.33239582558437575
Average-based	19	6	0.3594752640154575
Average-based	19	7	0.3500118266989594
Average-based	19	8	0.3413649934505048
Average-based	19	9	0.3391943709999996
Onehot-based	19	0	0.32835008183445324
Onehot-based	19	1	0.36751291651445606
Onehot-based	19	2	0.3373018908631539
Onehot-based	19	3	0.3305389409731087
Onehot-based	19	4	0.34627572359507564
Onehot-based	19	5	0.3157020288938843
Onehot-based	19	6	0.3790045362729332
Onehot-based	19	7	0.3864438214607606
Onehot-based	19	8	0.38962478938800443
Onehot-based	19	9	0.3836297286657818
wNMF-based	19	0	0.23834736074363547
wNMF-based	19	1	0.22888745067192223
wNMF-based	19	2	0.22503082070068184
wNMF-based	19	3	0.2452159092474437
wNMF-based	19	4	0.22171200340911548
wNMF-based	19	5	0.2343697560609565
wNMF-based	19	6	0.24596510378142225
wNMF-based	19	7	0.24057465504324554
wNMF-based	19	8	0.2404124909400673
wNMF-based	19	9	0.22868224720337235
Average-based	20	0	0.32788477858584314
Average-based	20	1	0.32269324506672303
Average-based	20	2	0.3519940612507216
Average-based	20	3	0.32979437714636967
Average-based	20	4	0.3493341633431786
Average-based	20	5	0.34707104672204736
Average-based	20	6	0.3466344500827905
Average-based	20	7	0.35323067212182646
Average-based	20	8	0.334282411346956
Average-based	20	9	0.3418568800632547
Onehot-based	20	0	0.34044681510648406
Onehot-based	20	1	0.33714133822947545
Onehot-based	20	2	0.36852732487928
Onehot-based	20	3	0.36287421805049597
Onehot-based	20	4	0.31373459128248987
Onehot-based	20	5	0.316005448684892
Onehot-based	20	6	0.35300854408439025
Onehot-based	20	7	0.33060613712515835
Onehot-based	20	8	0.35610260726974113
Onehot-based	20	9	0.33801051973432583
wNMF-based	20	0	0.23144546860550555
wNMF-based	20	1	0.23245537305099484
wNMF-based	20	2	0.23729191906826497
wNMF-based	20	3	0.24755590730539614
wNMF-based	20	4	0.23087727019389254
wNMF-based	20	5	0.24139436297004518
wNMF-based	20	6	0.23132713971893892
wNMF-based	20	7	0.22918572716482857
wNMF-based	20	8	0.2440359368567137
wNMF-based	20	9	0.22799491038844996
