,BASS_0,BASS_1,BASS_2,BASS_3,BASS_4,BASS_5,BASS_6,BASS_7,BASS_8,BASS_9,BayesSpace_0,BayesSpace_1,BayesSpace_2,BayesSpace_3,BayesSpace_4,BayesSpace_5,BayesSpace_6,BayesSpace_7,BayesSpace_8,BayesSpace_9,SpatialPCA_0,SpatialPCA_1,SpatialPCA_2,SpatialPCA_3,SpatialPCA_4,SpatialPCA_5,SpatialPCA_6,SpatialPCA_7,SpatialPCA_8,SpatialPCA_9,SEDR_0,SEDR_1,SEDR_2,SEDR_3,SEDR_4,SEDR_5,SEDR_6,SEDR_7,SEDR_8,SEDR_9,SpaGCN_0,SpaGCN_1,SpaGCN_2,SpaGCN_3,SpaGCN_4,SpaGCN_5,SpaGCN_6,SpaGCN_7,SpaGCN_8,SpaGCN_9,STAGATE_0,STAGATE_1,STAGATE_2,STAGATE_3,STAGATE_4,STAGATE_5,STAGATE_6,STAGATE_7,STAGATE_8,STAGATE_9
43,10,18,16,17,10,18,7,12,3,3,4,4,4,1,4,4,4,4,1,1,16,6,11,8,3,4,5,2,1,15,3,3,2,3,12,6,0,1,0,0,14,8,10,11,12,10,5,11,14,6,4,5,5,5,5,5,5,4,5,5
44,10,18,14,17,11,10,8,6,4,9,1,1,1,1,1,1,1,1,1,1,16,6,11,8,3,4,5,2,1,17,3,3,14,1,16,6,7,6,2,9,14,8,10,11,12,10,5,11,14,6,4,5,5,5,5,5,5,4,5,5
45,18,7,16,14,10,18,7,12,3,3,3,3,3,3,3,3,3,3,3,3,18,10,7,14,7,18,6,5,15,3,9,3,2,3,9,14,6,1,0,0,14,8,10,11,12,10,5,11,14,6,3,4,4,3,3,3,3,3,3,3
46,6,3,14,6,17,15,14,8,4,9,4,7,4,7,4,4,7,4,7,4,7,6,11,8,17,4,5,2,1,15,13,11,15,14,13,11,12,1,0,18,14,8,10,11,12,10,5,11,14,6,4,5,5,5,5,5,5,4,5,5
47,10,18,14,17,11,10,8,6,10,2,3,3,3,3,3,3,3,3,3,3,16,6,2,13,14,12,3,9,11,10,11,6,14,13,15,15,14,18,9,2,7,8,11,0,0,0,5,2,0,6,4,2,1,4,1,1,4,3,1,1
48,10,18,16,17,11,10,8,12,3,3,4,4,3,3,4,4,4,3,3,3,7,13,11,16,17,19,19,19,19,7,13,3,15,3,13,11,0,9,17,18,14,8,10,11,12,10,5,11,14,6,3,4,4,3,3,3,3,3,3,3
49,10,18,16,17,10,18,7,12,3,3,3,3,3,3,3,3,3,3,3,3,18,10,7,14,7,18,6,5,15,3,14,1,2,14,2,6,0,9,0,0,14,8,10,11,12,10,5,11,14,6,3,4,4,3,3,3,3,3,3,3
50,10,18,14,17,11,10,8,6,4,9,4,4,4,1,4,4,4,1,1,1,16,6,11,8,3,4,5,2,1,15,3,10,8,1,12,8,8,11,13,7,14,8,10,11,12,10,5,11,14,6,4,5,5,5,5,5,5,4,5,5
51,4,16,8,5,18,4,13,19,12,19,5,5,5,5,5,5,5,5,2,5,15,15,2,3,1,12,3,9,11,10,17,17,15,11,8,7,18,6,17,14,7,0,11,0,0,0,5,2,0,6,9,2,2,4,1,1,1,1,1,1
52,6,1,14,6,4,15,14,8,4,9,4,4,4,3,4,4,4,4,3,3,18,10,7,14,7,18,6,5,15,3,10,9,1,9,8,10,8,14,13,0,14,8,10,11,12,10,5,11,14,6,3,4,4,3,3,3,3,3,3,3
53,6,1,14,6,4,15,14,8,4,9,7,7,7,7,7,7,7,7,7,7,16,6,11,8,3,4,5,2,1,17,3,3,2,3,2,6,0,1,0,0,14,8,10,11,12,10,5,11,14,6,4,5,5,5,5,5,5,4,5,5
54,6,1,14,6,11,10,8,8,4,9,4,4,4,1,4,4,4,1,1,1,15,16,2,13,14,12,3,9,11,10,14,1,14,14,2,9,0,9,18,0,7,8,11,0,0,0,5,2,15,6,5,6,6,1,6,1,1,1,3,6
55,18,18,8,17,11,4,8,6,12,19,1,1,1,1,1,1,1,1,1,1,18,10,7,14,7,16,6,5,13,3,7,11,8,12,1,11,5,15,6,6,14,8,10,11,12,10,5,11,14,6,3,4,4,3,3,3,3,3,3,3
56,10,18,16,17,10,18,7,12,3,3,3,4,3,3,3,3,4,3,3,3,7,13,11,16,17,19,19,19,19,3,13,11,15,14,13,11,12,1,0,18,14,8,10,11,12,10,5,11,14,6,3,4,1,3,3,3,3,3,3,3
57,10,18,14,17,4,15,14,8,4,9,4,4,4,4,4,4,4,4,4,4,15,16,2,13,1,12,3,9,11,10,12,3,2,3,2,18,13,1,0,0,7,8,11,0,0,0,5,2,0,6,1,2,1,4,1,3,4,1,3,4
58,6,1,14,6,4,15,14,8,4,9,7,7,7,4,7,7,7,4,4,4,15,6,2,13,14,12,3,9,11,10,3,3,2,3,2,9,0,1,0,0,7,0,11,0,0,0,5,2,0,6,1,2,2,4,1,1,1,1,1,1
59,10,18,8,17,11,10,8,6,12,9,1,1,1,1,1,1,1,1,1,1,7,13,11,16,17,19,19,19,19,3,3,3,14,13,15,15,14,11,0,15,14,8,10,11,12,10,5,11,14,6,3,4,1,3,3,3,3,3,3,3
60,6,1,14,6,4,15,14,8,5,16,4,4,4,4,4,4,4,4,4,4,16,6,2,13,14,12,3,9,11,10,8,11,10,17,3,8,6,15,6,6,7,0,11,0,0,0,4,2,0,6,1,2,1,4,1,3,4,1,3,4
61,6,1,14,6,14,13,14,8,4,9,5,5,5,5,5,5,5,5,2,5,13,15,3,3,1,8,8,4,7,11,18,15,13,10,18,10,8,11,13,14,2,0,11,13,0,0,4,2,0,2,9,11,2,10,1,11,1,12,11,1
62,6,1,14,6,4,10,8,8,4,9,7,7,7,7,7,7,7,7,7,7,15,16,2,13,14,12,3,9,11,10,9,3,2,3,9,14,0,1,0,0,7,0,11,0,0,0,5,2,0,6,1,2,2,4,1,1,1,1,1,1
63,6,18,10,17,17,7,19,9,10,17,3,3,3,3,3,3,3,3,3,3,16,6,2,13,14,12,3,9,11,10,16,18,8,2,13,9,11,9,2,12,7,8,11,0,12,0,5,11,0,6,1,2,2,4,1,1,1,1,1,1
64,6,1,14,6,4,15,14,8,4,9,7,7,7,4,7,7,7,4,4,4,7,13,11,16,17,19,19,19,19,3,3,3,18,3,2,6,0,1,0,0,7,0,11,0,0,0,4,2,0,2,3,2,1,3,3,3,5,3,3,3
65,6,1,14,4,11,10,8,6,4,9,7,4,7,1,7,4,4,7,1,1,15,16,2,13,1,12,3,9,4,10,10,9,1,9,8,10,8,14,13,13,2,0,11,0,0,0,4,2,15,2,1,1,2,1,1,1,1,1,1,1
66,6,1,14,6,4,15,14,8,4,9,3,3,3,3,3,3,3,3,3,3,15,6,2,13,14,12,3,9,11,10,3,3,8,7,2,18,1,3,0,6,7,8,11,0,0,0,5,2,0,6,1,2,2,4,1,1,1,1,1,1
67,7,3,3,6,17,7,19,9,10,2,5,2,5,4,5,5,5,5,2,2,2,2,3,3,2,8,8,4,7,11,14,3,2,3,2,14,0,1,2,0,2,0,11,0,0,0,4,2,0,2,1,6,2,7,6,1,6,5,6,1
68,6,1,14,6,4,15,14,8,4,9,7,7,7,7,7,7,7,7,7,7,15,16,2,13,17,12,3,9,19,10,3,3,2,3,2,6,0,1,0,0,2,0,11,0,0,0,4,2,0,2,1,1,2,1,1,1,1,1,1,1
69,6,1,14,6,4,15,14,8,4,9,4,7,7,4,7,7,7,4,4,4,16,6,2,13,14,12,3,9,11,10,3,3,2,3,2,6,0,10,0,0,7,0,11,0,0,0,4,2,0,6,1,2,2,4,1,1,1,1,1,1
70,13,14,10,4,6,19,3,14,2,10,11,11,11,11,11,11,11,11,11,11,1,2,3,11,1,8,11,4,17,18,1,0,3,0,9,0,1,2,3,6,2,0,9,12,8,0,4,2,9,2,12,14,7,1,1,1,11,1,1,10
71,6,1,14,6,4,15,14,8,4,9,4,4,4,1,4,4,4,4,1,1,13,15,19,3,1,1,8,4,7,11,8,11,5,17,10,8,6,9,6,6,7,0,11,0,0,0,4,2,0,2,11,4,14,1,3,13,1,1,3,3
72,11,1,12,6,17,7,19,9,10,2,4,7,4,4,4,7,7,4,4,4,2,11,3,3,2,8,8,4,7,11,1,3,2,3,2,14,0,1,2,0,2,0,11,0,0,0,12,2,0,2,5,6,6,7,6,1,6,5,6,6
73,9,12,19,2,15,11,18,16,15,16,12,12,12,12,12,12,12,12,12,12,13,15,3,3,1,5,16,4,4,11,13,11,15,14,5,5,11,9,17,18,0,12,13,8,14,7,12,10,0,13,5,6,6,9,6,6,1,5,1,6
74,14,14,10,4,6,19,3,14,2,10,7,7,7,7,7,7,7,7,7,7,13,15,19,3,1,5,16,4,4,11,9,8,1,13,5,14,11,7,9,5,7,0,11,0,0,0,5,2,0,2,1,2,2,4,1,1,1,1,1,1
75,14,14,3,6,2,2,2,3,7,12,11,11,11,11,11,11,11,11,11,11,15,11,2,13,14,8,8,4,4,10,11,14,10,6,6,11,12,13,9,7,2,0,11,12,8,0,4,2,9,6,1,2,2,4,1,1,1,1,1,1
76,6,1,14,6,4,15,14,8,4,9,2,2,2,2,6,2,2,2,2,2,15,16,2,13,14,12,3,9,11,10,3,3,2,3,2,6,0,1,0,0,7,0,11,0,0,0,5,2,0,2,1,1,2,1,1,1,1,1,1,1
77,6,1,14,6,4,15,14,8,4,9,7,7,7,7,7,7,7,7,7,7,15,16,2,13,14,1,4,13,7,10,3,13,2,3,2,6,0,10,9,0,7,0,11,0,0,0,5,2,15,6,1,1,2,1,1,1,1,1,1,1
78,2,12,10,4,6,19,3,14,2,17,2,2,2,2,6,2,2,2,2,2,12,18,3,3,5,8,8,7,7,19,16,18,8,2,13,9,11,9,16,12,0,12,13,8,14,7,12,10,0,13,5,6,6,7,6,6,6,5,6,6
79,9,12,19,2,15,11,18,16,15,16,12,4,4,12,4,4,4,12,12,12,15,16,2,13,14,1,4,13,7,10,13,11,15,14,13,5,11,9,17,18,7,0,13,0,0,0,5,10,15,6,1,1,2,1,1,1,1,1,1,1
80,10,12,19,2,15,11,18,16,15,16,1,1,1,1,1,1,1,1,1,1,13,15,19,3,1,12,3,9,11,10,14,1,13,14,2,5,0,9,6,5,7,12,13,0,0,7,12,10,15,13,5,6,6,7,6,6,6,5,6,6
81,9,12,19,2,15,11,18,16,15,16,12,12,12,12,12,12,12,12,12,12,12,18,3,3,1,8,8,9,7,10,10,9,13,14,5,5,8,9,8,5,0,12,13,8,14,7,12,10,15,13,5,6,6,7,6,6,6,5,6,6
82,11,8,5,19,19,3,6,19,17,18,13,13,13,13,13,13,13,13,13,13,17,2,18,2,2,1,4,7,7,16,7,3,9,14,6,12,11,7,8,5,3,5,6,5,4,6,10,7,3,3,6,1,2,8,11,1,1,6,1,8
83,11,10,9,11,9,17,12,13,1,8,13,13,13,13,13,13,13,13,13,13,17,2,15,2,2,1,4,7,7,16,1,2,4,1,4,4,2,0,4,1,3,5,6,5,4,6,10,7,3,3,6,8,2,8,8,8,1,6,7,8
84,14,14,10,4,6,19,3,14,2,10,12,12,12,12,12,12,12,12,12,12,13,15,2,13,14,12,3,9,11,10,7,9,1,14,10,5,11,7,8,5,7,8,11,0,12,10,5,11,15,6,5,6,6,7,6,6,6,5,6,6
85,6,1,14,6,4,10,14,8,4,9,1,1,1,1,1,1,1,1,1,1,16,6,2,8,3,4,3,9,11,15,3,3,6,4,2,3,0,1,0,0,7,8,11,0,12,0,5,11,15,6,5,6,6,7,6,6,6,5,6,6
86,11,17,5,15,17,7,19,9,10,2,16,6,19,16,19,6,16,16,6,6,17,2,3,2,2,1,4,7,7,16,6,6,4,1,4,4,1,4,4,1,8,5,6,0,0,0,4,2,3,2,10,1,2,8,11,1,1,6,1,8
87,10,18,10,17,11,10,8,6,12,10,1,1,1,1,1,1,1,1,1,1,16,6,2,8,3,4,3,9,11,15,4,1,3,12,9,6,5,10,11,8,7,8,11,0,0,0,5,2,15,6,5,6,6,7,6,6,6,5,6,6
88,4,18,8,5,11,10,8,6,12,9,4,4,4,1,4,4,4,1,1,1,13,15,19,3,1,8,8,9,11,10,7,1,14,13,7,8,5,15,11,16,7,8,11,0,0,0,5,2,15,6,5,6,6,8,6,6,6,5,6,6
89,4,17,13,17,4,6,14,7,6,9,7,7,7,7,7,7,7,7,7,7,4,8,1,4,15,1,4,6,10,16,12,8,8,1,13,2,4,3,1,7,3,0,4,13,4,15,4,7,0,2,6,8,8,8,8,8,8,9,7,8
90,11,10,9,11,9,17,12,13,1,8,13,13,13,13,13,13,13,13,13,13,10,8,4,9,16,2,15,15,9,6,0,2,4,1,15,2,4,12,16,6,3,5,6,5,4,6,10,7,3,3,6,8,8,9,8,8,8,9,7,8
91,11,10,9,11,9,17,12,13,1,8,6,9,13,9,13,9,9,6,9,9,10,8,15,15,4,15,2,6,16,14,6,8,5,11,10,16,6,12,6,10,3,5,6,5,4,6,10,7,3,1,10,8,8,8,11,8,8,6,7,8
92,6,1,14,6,4,15,14,8,4,9,2,2,2,2,6,2,2,2,2,2,17,2,19,2,1,1,4,7,7,10,11,12,14,10,7,6,12,14,13,0,7,0,11,0,0,0,4,2,0,6,1,1,2,8,11,1,1,6,1,10
93,13,3,3,6,17,7,19,9,10,2,7,7,7,7,7,7,7,7,7,7,14,15,19,4,1,5,2,4,4,11,3,3,2,3,2,14,0,1,2,0,2,0,11,0,0,0,4,2,0,2,1,1,7,1,1,1,1,1,1,1
94,6,1,14,6,4,15,14,8,4,9,1,1,1,1,1,1,1,1,1,1,13,15,19,3,2,1,4,7,7,19,6,6,4,1,4,4,2,0,4,1,2,0,11,0,0,0,4,2,0,2,9,11,11,10,11,11,7,12,11,9
95,11,1,12,6,4,15,14,8,4,9,11,7,11,11,11,11,11,11,11,11,17,2,2,2,1,1,4,7,7,10,3,3,2,3,2,6,0,1,0,0,2,0,11,0,0,0,4,2,0,2,9,1,2,8,11,1,1,6,1,10
96,12,17,9,11,16,17,12,13,1,8,6,9,9,9,9,9,9,6,9,9,4,8,15,9,16,2,2,6,16,14,5,5,0,2,3,2,10,8,5,6,3,5,6,10,4,3,10,1,3,1,6,8,8,8,8,8,8,9,7,8
97,11,1,14,6,17,7,19,9,10,2,4,7,4,4,4,2,7,4,4,4,17,2,18,2,2,1,4,7,7,16,14,3,2,3,2,14,0,1,2,0,2,0,11,0,0,0,4,2,0,6,1,1,2,8,11,1,1,6,1,10
98,4,10,9,11,9,6,12,13,1,8,1,1,1,1,1,1,1,1,1,1,17,8,18,2,5,1,4,6,6,5,1,1,4,1,10,4,2,6,2,1,8,0,6,13,4,12,9,5,10,3,6,8,8,8,8,8,8,9,7,8
99,17,5,17,16,7,5,15,2,1,8,9,14,6,14,14,14,6,9,14,14,4,8,1,9,16,2,11,6,17,18,2,7,0,0,1,2,3,5,7,2,5,3,2,13,2,15,10,1,10,1,6,8,8,9,8,8,8,9,7,8
100,11,10,9,11,9,17,12,13,1,8,6,9,9,9,9,9,9,6,9,9,10,8,4,9,16,2,15,6,9,6,8,5,8,17,3,8,13,15,6,6,3,5,6,5,4,6,10,7,3,3,6,8,8,8,8,8,8,9,7,8
101,13,1,14,6,4,15,14,8,4,9,2,2,2,2,6,2,2,2,2,2,15,16,2,13,1,8,8,9,7,10,8,15,13,5,16,17,15,9,2,17,2,0,11,0,0,0,4,2,0,2,4,1,7,1,1,1,1,6,1,1
102,11,10,9,11,9,17,12,13,1,17,13,13,13,13,13,13,13,13,13,13,10,8,4,9,16,2,15,6,9,14,17,17,8,2,13,9,11,9,16,12,3,5,6,5,4,6,10,7,3,1,6,8,8,9,8,8,8,9,7,8
103,17,5,17,16,16,17,12,13,1,8,6,9,9,9,9,9,9,6,9,9,10,8,4,9,16,2,15,6,9,6,5,5,8,10,1,3,13,11,5,6,5,3,2,3,5,3,10,1,3,11,6,8,8,9,8,8,8,9,7,8
104,11,1,14,6,17,7,19,9,10,2,5,5,5,5,5,5,5,5,2,5,13,15,19,3,1,8,8,17,7,10,3,3,2,3,2,14,0,0,2,13,2,0,11,0,0,0,4,2,0,2,4,1,7,1,1,1,1,6,1,1
105,6,1,14,6,4,15,14,8,4,9,16,6,16,16,16,6,16,16,6,6,13,15,19,3,1,8,8,17,7,11,14,16,18,13,11,15,14,1,0,15,2,0,11,0,0,0,4,2,0,2,9,11,2,10,11,11,7,12,11,1
