"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"45",4,5,8,12,5,9,12,3,12,1
"46",15,13,5,9,9,4,5,11,14,15
"47",9,13,14,12,5,9,12,3,12,1
"48",4,5,8,12,5,8,6,3,5,1
"49",4,13,5,9,9,4,5,11,14,1
"50",15,13,5,9,9,4,5,11,14,15
"51",4,3,6,12,5,9,6,3,12,1
"52",2,5,8,9,14,8,6,15,5,10
"53",9,3,6,12,5,9,12,3,12,1
"54",9,3,6,12,5,9,12,3,12,1
"55",9,3,6,12,5,9,12,3,12,1
"56",15,5,8,9,14,8,6,15,5,10
"57",4,13,5,9,9,4,5,11,14,15
"58",4,3,6,12,5,4,12,3,12,1
"59",9,3,6,12,5,9,12,3,12,1
"60",4,5,8,9,14,8,6,15,5,10
"61",9,3,6,12,5,9,12,3,12,1
"62",9,3,6,12,5,9,12,3,12,1
"63",9,3,6,12,5,9,12,3,12,1
"64",4,2,12,14,7,5,11,13,13,14
"65",9,3,6,12,5,9,12,3,12,1
"66",2,3,6,12,5,8,6,3,5,1
"67",9,3,6,12,5,9,12,3,12,1
"68",13,13,14,3,11,11,12,6,1,1
"69",9,3,6,12,5,9,12,3,12,1
"70",9,3,6,12,5,9,12,3,12,1
"71",2,2,12,14,7,5,11,13,13,14
"72",9,3,6,12,5,9,12,3,12,1
"73",10,3,6,12,5,9,12,3,12,1
"74",5,14,9,8,8,14,3,14,2,12
"75",3,2,12,14,7,5,11,13,13,14
"76",3,2,14,3,11,11,12,6,1,5
"77",9,3,6,12,5,9,12,3,12,1
"78",9,3,6,12,5,9,12,3,12,1
"79",3,2,12,12,7,5,11,13,13,14
"80",5,14,9,8,8,14,3,14,2,12
"81",4,14,9,8,8,14,3,14,2,12
"82",5,14,9,8,8,14,3,14,2,12
"83",12,15,9,15,15,15,15,12,15,6
"84",12,10,4,4,1,10,2,1,6,8
"85",3,2,12,14,7,5,11,13,13,14
"86",9,3,6,12,5,9,12,3,12,1
"87",10,10,9,12,15,15,15,1,15,6
"88",4,2,12,14,7,5,6,13,5,11
"89",4,3,8,13,5,8,6,3,5,1
"90",4,10,4,12,5,9,2,3,12,1
"91",12,10,4,4,1,10,2,1,6,8
"92",12,10,4,4,1,10,2,1,6,8
"93",9,3,6,12,5,9,12,3,12,1
"94",9,13,14,3,11,9,12,3,12,1
"95",2,3,6,12,5,9,12,3,12,1
"96",9,3,6,12,5,9,12,3,12,1
"97",12,10,4,4,1,10,2,1,6,8
"98",10,3,6,12,5,9,12,3,12,1
"99",10,10,4,4,1,10,2,1,6,8
"100",15,9,10,6,3,12,4,7,8,7
"101",12,10,4,4,1,10,2,1,6,8
"102",9,3,6,12,5,9,12,3,12,1
"103",12,10,4,4,1,10,2,1,6,8
"104",15,9,4,6,1,10,2,1,6,8
"105",10,3,6,12,5,9,11,3,12,1
"106",9,3,6,12,5,9,12,3,12,1
"107",3,15,9,15,15,15,15,12,15,6
"108",12,10,4,4,1,10,2,1,6,8
"109",12,10,4,4,1,10,2,1,6,8
"110",5,14,9,8,8,14,3,14,2,12
"111",15,9,10,6,3,12,4,7,8,7
"112",12,10,4,4,1,10,2,1,6,8
"113",12,10,4,4,1,10,2,1,6,8
"114",5,14,9,8,8,14,3,14,2,12
"115",12,10,4,4,1,10,2,1,6,8
"116",12,6,2,4,5,9,2,1,12,1
"117",12,10,4,4,1,10,2,1,6,8
"118",4,5,8,9,14,8,6,15,5,10
"119",12,10,4,4,1,10,2,1,6,8
"120",7,6,2,2,10,3,7,9,11,11
"121",15,15,9,15,15,15,15,12,15,6
"122",10,3,6,12,5,9,12,3,12,1
"123",5,15,9,15,15,15,15,12,15,6
"124",12,10,4,4,1,10,2,1,6,8
"125",12,10,4,4,1,10,2,1,6,8
"126",7,9,10,6,3,12,4,7,8,7
"127",10,10,4,4,1,10,2,1,6,8
"128",12,10,4,4,1,10,2,1,6,8
"129",12,10,4,4,1,10,2,1,6,8
"130",12,10,4,4,1,10,2,1,6,8
"131",5,14,9,8,8,14,3,14,2,12
"132",15,9,10,6,3,12,4,7,8,7
"133",2,3,14,3,5,9,12,3,12,1
"134",10,10,8,9,14,10,6,15,6,10
"135",9,3,6,13,5,8,6,3,5,1
"136",12,10,4,4,1,10,2,1,6,8
"137",5,2,13,5,7,5,11,13,13,14
"138",12,10,4,4,1,10,2,1,6,8
"139",12,10,4,4,1,10,2,1,6,8
"140",12,10,4,4,1,10,2,1,6,8
"141",5,14,9,8,8,14,3,14,2,12
"142",9,3,6,12,5,9,12,3,12,1
"143",12,10,4,4,1,10,2,1,6,8
"144",12,10,4,4,1,10,2,1,6,8
"145",12,10,4,4,1,10,2,1,6,8
"146",12,10,4,4,1,10,2,1,6,8
"147",12,10,4,4,1,10,2,1,6,8
"148",12,10,4,4,1,10,2,1,6,8
"149",12,10,4,4,1,10,2,1,6,8
"150",12,10,4,4,1,10,2,1,6,8
"151",12,10,4,4,1,10,2,1,6,8
"152",12,10,4,4,1,10,2,1,6,8
"153",12,10,4,4,1,10,2,1,6,8
"154",12,10,4,4,1,10,2,1,6,8
"155",12,10,4,4,1,10,2,1,6,8
"156",12,10,4,4,1,10,2,1,6,8
"157",5,15,9,15,15,15,15,12,15,6
"158",12,10,4,4,1,10,2,1,6,8
"159",12,10,4,4,1,10,2,1,6,8
"160",7,6,2,2,10,10,2,9,11,8
"161",12,10,4,4,1,10,2,1,6,8
"162",12,10,4,4,1,10,2,1,6,8
"163",12,10,4,4,1,10,2,1,6,8
"164",12,10,4,4,1,10,2,1,6,8
"165",7,10,4,4,1,10,6,9,11,8
"166",12,10,4,4,1,10,2,1,6,8
"167",12,10,4,4,1,10,2,1,6,8
"168",12,10,4,4,1,10,2,1,6,8
"169",12,10,4,4,1,10,2,1,6,8
"170",12,10,4,4,1,10,2,1,6,8
"171",9,15,9,15,15,15,15,12,15,6
"172",12,10,4,4,1,10,2,1,6,8
"173",12,10,4,4,1,10,2,1,6,8
"174",12,10,4,4,1,10,2,1,6,8
"175",9,3,6,12,5,9,12,3,12,1
"176",10,10,6,4,1,10,2,1,6,8
"177",12,10,4,4,1,10,2,1,6,8
"178",12,10,4,4,1,10,2,1,6,8
"179",4,3,6,12,5,9,12,3,12,1
"180",7,10,4,4,1,10,2,1,6,8
"181",12,10,4,4,1,10,2,1,6,8
"182",12,10,4,4,1,10,2,1,6,8
"183",12,10,4,4,1,10,2,1,6,8
"184",15,9,10,6,3,12,4,7,8,7
"185",12,10,4,4,1,10,2,1,6,8
"186",12,10,4,4,1,10,2,1,6,8
"187",12,10,4,4,1,10,2,1,6,8
"188",5,4,13,5,7,5,11,13,13,14
"189",12,10,4,4,1,10,2,1,6,8
"190",12,10,4,4,1,10,2,1,6,8
"191",12,10,4,4,1,10,2,1,6,8
"192",12,10,4,4,1,10,2,1,6,8
"193",5,14,9,8,8,14,3,14,2,12
"194",12,10,4,4,1,10,2,1,6,8
"195",15,9,10,6,3,12,4,7,8,7
"196",12,5,8,9,14,10,2,1,6,10
"197",12,10,4,4,1,10,2,1,6,8
"198",10,3,6,12,5,9,12,3,12,1
"199",15,9,10,6,3,12,4,7,8,7
"200",15,9,10,6,3,12,4,7,8,7
"201",12,10,4,4,1,10,2,1,6,8
"202",12,10,4,4,1,10,2,1,6,8
"203",12,10,4,4,1,10,2,1,6,8
"204",12,10,4,4,1,10,2,1,6,8
"205",15,10,4,4,1,10,2,1,6,8
"206",12,10,4,4,1,10,2,1,6,8
"207",4,5,8,9,14,8,6,15,5,10
"208",2,5,6,12,5,9,12,3,12,1
"209",9,5,8,13,5,8,6,3,5,1
"210",12,10,4,4,1,10,2,1,6,8
"211",12,8,11,1,6,10,8,4,4,8
"212",12,10,4,4,1,10,2,1,6,8
"213",10,3,6,12,5,9,12,3,12,1
"214",15,9,10,6,3,12,4,7,8,7
"215",12,13,4,3,11,11,2,6,1,8
"216",4,5,8,9,14,8,6,15,5,10
"217",12,10,4,4,1,10,2,1,6,8
"218",15,9,10,6,3,12,4,7,8,7
"219",12,10,4,4,1,10,2,1,6,8
"220",15,9,10,6,3,12,4,7,8,7
"221",2,13,14,3,11,11,12,6,1,5
"222",15,9,10,6,3,12,4,7,8,7
"223",7,10,4,4,1,10,2,9,6,8
"224",7,10,4,4,1,10,2,1,11,11
"225",12,10,4,4,1,10,2,1,6,8
"226",5,14,9,8,8,14,3,14,2,12
"227",7,10,4,4,1,10,2,1,6,8
"228",10,3,6,4,1,10,2,3,6,8
"229",7,10,4,4,1,10,2,1,6,8
"230",12,10,4,4,1,10,2,1,6,8
"231",10,5,10,6,3,12,4,3,7,1
"232",15,9,10,6,3,12,4,7,8,7
"233",15,9,10,6,3,12,4,1,8,7
"234",7,8,11,4,1,10,2,1,6,8
"235",12,10,4,2,10,3,7,9,11,11
"236",15,10,4,4,1,10,2,1,6,8
"237",12,10,9,15,15,15,15,12,15,6
"238",7,10,4,4,1,10,2,1,6,8
"239",10,3,6,12,5,9,12,3,12,1
"240",15,9,10,6,3,12,4,7,8,7
"241",15,9,10,6,1,10,2,1,6,8
"242",9,3,6,12,5,9,12,3,12,1
"243",5,14,9,8,8,14,3,14,2,12
"244",7,6,2,2,10,3,7,4,11,11
"245",1,9,10,6,3,12,4,7,4,3
"246",12,10,4,4,1,10,2,1,6,8
"247",15,9,10,6,3,12,4,7,8,7
"248",2,5,8,9,14,8,6,15,5,10
"249",13,11,7,14,2,13,14,8,7,4
"250",7,10,4,6,1,10,2,1,6,8
"251",12,10,4,4,1,10,2,1,6,8
"252",15,5,5,9,14,8,6,15,5,10
"253",15,9,10,6,3,12,4,7,8,7
"254",7,6,2,2,10,3,7,9,11,11
"255",15,9,10,6,3,12,4,7,8,7
"256",12,10,4,4,1,10,2,1,6,8
"257",5,4,13,5,14,7,10,2,9,14
"258",4,5,8,9,14,8,6,15,5,10
"259",13,11,7,14,2,13,14,8,7,4
"260",12,10,4,4,1,10,7,9,11,11
"261",7,6,2,2,10,3,7,9,11,11
"262",2,5,8,9,14,8,6,15,12,10
"263",7,11,7,14,2,13,14,8,7,4
"264",7,6,2,2,10,3,7,9,11,11
"265",15,9,10,6,3,12,4,7,8,7
"266",15,9,10,6,3,10,4,1,6,8
"267",7,6,2,2,10,3,7,9,11,11
"268",9,3,8,13,5,9,6,3,5,1
"269",7,8,11,2,6,3,7,9,11,11
"270",12,8,11,1,6,1,8,4,4,3
"271",15,10,4,4,1,12,2,1,6,8
"272",7,6,2,2,10,3,7,9,11,11
"273",15,9,10,6,3,12,4,7,8,7
"274",7,10,4,4,1,10,2,1,6,8
"275",10,5,6,12,5,9,13,3,12,1
"276",7,6,2,2,10,3,7,9,11,11
"277",2,5,8,9,14,8,6,15,5,10
"278",15,9,10,6,3,12,4,7,8,7
"279",15,9,10,6,3,12,4,7,8,7
"280",8,8,11,1,6,1,8,4,4,3
"281",8,11,7,14,2,13,8,4,4,3
"282",7,6,2,2,10,3,7,9,11,11
"283",15,9,10,6,3,12,4,7,8,7
"284",7,6,4,2,10,3,7,9,11,11
"285",7,6,2,2,10,3,7,9,11,11
"286",15,9,10,6,3,12,4,7,8,7
"287",7,11,7,14,2,13,14,8,7,4
"288",10,3,7,14,2,13,14,8,7,4
"289",7,6,2,2,10,3,7,9,11,11
"290",8,8,11,1,6,1,7,9,11,11
"291",15,9,10,6,10,3,7,9,11,11
"292",7,9,10,6,3,12,4,7,8,7
"293",4,5,8,13,10,8,6,9,5,10
"294",13,11,7,14,2,13,14,8,7,4
"295",10,3,6,12,5,9,12,3,12,1
"296",7,6,2,2,10,3,7,9,11,11
"297",13,11,7,14,2,13,14,8,7,4
"298",4,5,8,9,14,8,6,15,5,10
"299",13,11,7,14,2,13,14,8,7,4
"300",15,9,10,6,3,12,4,7,8,7
"301",5,4,13,5,14,7,10,4,9,14
"302",7,11,7,14,2,13,14,8,7,4
"303",7,6,2,2,10,3,7,9,11,11
"304",8,8,11,1,6,1,8,4,4,3
"305",8,8,11,1,6,1,8,4,4,3
"306",4,5,8,9,10,8,7,9,11,11
"307",7,6,2,2,10,3,7,9,11,11
"308",5,15,9,15,15,15,15,12,15,6
"309",7,6,2,2,10,3,7,9,11,11
"310",15,9,10,6,3,12,4,7,8,7
"311",9,3,6,12,5,9,12,3,12,1
"312",7,6,2,2,10,3,7,9,11,11
"313",1,8,11,1,6,1,8,4,4,3
"314",7,11,7,14,2,13,14,8,7,3
"315",15,9,10,6,3,12,4,7,8,7
"316",7,6,2,2,10,3,7,9,11,11
"317",7,9,10,2,10,3,7,9,11,11
"318",7,6,2,2,10,3,7,9,11,11
"319",15,9,10,6,3,12,4,7,8,7
"320",10,3,6,12,5,9,12,3,4,3
"321",8,8,11,1,6,1,8,4,4,3
"322",4,3,8,12,5,8,6,3,5,1
"323",4,3,6,12,5,9,6,3,12,1
"324",8,8,11,1,6,1,8,4,4,3
"325",15,9,10,6,3,12,4,7,8,7
"326",7,11,7,14,2,13,14,8,7,4
"327",15,9,10,6,3,12,4,7,8,7
"328",7,6,2,2,10,3,7,9,11,11
"329",5,4,13,5,14,7,10,2,9,14
"330",1,8,11,1,6,1,8,4,4,3
"331",7,6,11,1,6,1,8,4,4,3
"332",15,9,10,6,3,12,4,7,8,7
"333",7,6,2,2,10,3,7,9,11,11
"334",13,11,7,14,2,13,14,8,7,4
"335",1,8,11,1,6,1,8,4,4,3
"336",7,6,2,3,10,3,7,9,11,11
"337",8,8,11,1,2,1,8,4,4,3
"338",1,8,11,1,6,1,8,4,4,3
"339",8,8,11,1,6,1,8,4,4,3
"340",7,6,7,14,2,13,14,8,7,4
"341",8,8,11,1,6,1,8,4,4,3
"342",8,8,11,1,6,1,8,4,4,3
"343",7,6,2,2,10,3,7,9,11,11
"344",7,11,7,14,2,13,8,4,4,4
"345",8,8,11,1,6,1,8,4,4,3
"346",1,8,11,1,6,1,8,4,4,3
"347",8,8,11,1,6,1,8,4,4,3
"348",8,8,11,1,6,1,8,4,4,3
"349",15,9,10,6,3,12,4,7,8,7
"350",13,11,7,14,2,13,14,8,7,4
"351",13,11,7,14,2,13,14,8,7,4
"352",8,8,11,1,6,1,8,4,4,3
"353",1,8,11,1,6,1,8,4,4,3
"354",1,9,10,6,3,12,4,7,8,7
"355",8,8,11,1,6,1,8,4,4,3
"356",7,6,2,2,10,3,7,9,11,11
"357",15,9,10,6,10,3,7,9,11,11
"358",8,8,11,1,6,1,8,4,4,3
"359",4,13,5,9,9,8,6,11,5,1
"360",5,4,13,5,14,7,10,2,9,14
"361",8,8,11,1,6,1,8,4,4,3
"362",8,8,11,1,6,1,8,4,4,3
"363",1,8,11,1,6,1,8,4,4,3
"364",15,9,10,6,3,12,4,7,8,7
"365",1,8,11,1,6,1,8,4,4,3
"366",9,3,6,12,5,9,12,3,12,1
"367",8,8,11,1,6,1,8,4,4,3
"368",8,8,11,1,6,1,8,4,4,3
"369",4,5,10,6,3,12,4,3,12,7
"370",7,6,2,2,10,3,7,9,11,11
"371",15,13,5,9,9,4,5,11,14,15
"372",8,8,11,1,6,1,8,4,4,3
"373",1,8,11,1,6,1,8,4,4,3
"374",8,8,11,1,6,1,8,4,4,3
"375",9,3,6,12,5,9,12,3,12,1
"376",7,8,7,1,10,1,8,4,4,3
"377",15,9,10,6,3,12,4,7,8,7
"378",7,6,2,2,10,3,7,9,11,11
"379",8,11,7,1,2,1,14,8,7,4
"380",5,15,9,15,15,15,15,12,15,6
"381",3,2,12,14,7,5,11,13,13,14
"382",10,3,2,12,5,9,12,7,12,1
"383",1,8,11,1,6,1,8,4,4,3
"384",8,8,11,1,6,1,8,4,4,3
"385",8,8,11,1,6,1,8,4,4,3
"386",8,8,11,1,6,1,8,4,4,3
"387",8,8,11,1,6,1,8,4,4,3
"388",8,8,11,1,6,1,14,8,7,4
"389",8,8,11,1,6,1,8,4,4,3
"390",7,8,11,1,6,1,8,4,4,3
"391",7,6,2,2,10,3,7,9,11,11
"392",1,8,11,1,6,1,8,4,4,3
"393",8,8,11,1,6,1,8,4,4,3
"394",8,8,11,1,6,1,8,4,4,3
"395",7,9,10,6,10,3,7,9,11,11
"396",7,9,11,6,3,12,4,7,8,7
"397",8,8,11,1,6,1,8,4,4,3
"398",8,8,11,1,6,1,8,4,4,3
"399",8,8,11,1,6,1,8,4,4,3
"400",8,8,11,1,6,1,8,4,4,3
"401",4,5,8,9,14,8,6,15,5,10
"402",7,6,2,2,10,3,7,9,11,11
"403",4,5,8,9,14,8,6,15,5,10
"404",13,11,7,14,2,13,14,8,7,4
"405",3,2,12,14,7,5,11,13,13,14
"406",1,8,11,1,6,1,8,4,4,3
"407",8,8,11,1,6,1,8,4,4,3
"408",10,3,6,12,5,9,12,3,12,1
"409",1,8,11,1,6,1,8,4,4,3
"410",1,8,11,1,6,1,8,4,4,3
"411",8,8,11,1,6,1,8,4,4,3
"412",8,8,11,1,6,1,8,4,4,3
"413",1,8,11,1,6,1,8,4,4,3
"414",7,6,2,2,10,3,7,9,11,11
"415",1,8,11,1,6,1,8,4,4,3
"416",8,8,11,1,6,1,8,4,4,3
"417",9,3,6,12,5,9,12,3,12,1
"418",4,3,6,12,5,9,12,3,12,1
"419",3,2,12,14,7,5,11,13,13,14
"420",10,3,6,12,5,9,12,3,12,1
"421",8,8,11,1,6,1,8,4,4,3
"422",4,3,6,13,5,9,6,3,5,1
"423",1,8,11,1,6,1,8,4,4,3
"424",12,6,2,2,10,3,7,9,11,3
"425",8,8,11,1,6,1,8,4,4,3
"426",4,5,8,9,14,8,6,15,5,10
"427",4,5,8,9,14,8,6,15,5,10
"428",5,4,13,5,14,7,10,2,9,14
"429",8,8,11,1,6,1,8,4,4,3
"430",8,8,11,1,6,1,8,4,4,3
"431",8,8,11,1,6,1,8,4,4,3
"432",15,9,10,6,3,12,4,7,8,7
"433",8,8,11,1,6,1,8,4,4,3
"434",10,8,6,1,6,1,8,4,4,3
"435",11,1,1,11,4,6,1,10,3,2
"436",10,3,6,12,5,9,12,9,11,1
"437",8,8,11,1,6,1,8,4,4,3
"438",4,5,8,9,14,8,6,15,5,10
"439",8,8,11,1,6,1,8,4,4,3
"440",13,11,7,14,2,13,14,8,7,4
"441",7,6,2,2,10,3,7,9,11,11
"442",15,9,10,6,3,12,7,7,11,7
"443",7,6,2,2,10,3,7,9,11,11
"444",7,6,2,2,10,3,7,9,11,11
"445",8,8,11,1,6,1,8,4,4,3
"446",8,8,11,1,6,1,8,4,4,3
"447",8,8,11,1,6,1,8,4,4,3
"448",8,8,11,1,6,1,8,4,4,3
"449",8,8,11,1,6,1,8,4,4,3
"450",13,11,7,14,2,13,14,8,7,4
"451",13,11,7,14,2,13,14,8,7,4
"452",8,6,2,2,10,3,7,9,11,11
"453",1,8,11,1,6,1,8,4,4,3
"454",8,8,11,1,6,1,8,4,4,3
"455",7,6,2,2,10,3,7,9,11,11
"456",13,11,7,14,2,5,14,8,7,4
"457",7,6,2,2,10,3,7,9,11,11
"458",7,6,2,2,10,3,7,9,11,11
"459",13,5,11,1,6,1,8,4,4,3
"460",15,9,10,6,3,12,4,7,8,7
"461",10,15,9,15,15,15,15,12,15,6
"462",3,2,12,14,7,5,11,13,13,14
"463",1,8,11,1,6,1,8,4,4,3
"464",8,8,11,1,6,1,8,4,4,3
"465",3,15,9,15,15,15,15,12,15,6
"466",7,6,2,2,10,3,7,9,11,11
"467",7,9,10,6,10,3,7,9,11,11
"468",8,8,11,1,6,1,8,4,4,3
"469",7,9,10,6,3,12,8,4,4,7
"470",8,8,11,1,6,1,8,4,4,3
"471",7,6,2,2,10,3,7,9,11,11
"472",5,4,13,5,14,7,10,2,9,14
"473",8,8,11,1,6,1,8,4,4,3
"474",11,1,1,11,4,6,1,10,3,2
"475",3,8,11,1,6,5,8,4,4,3
"476",10,3,6,12,5,9,12,4,4,3
"477",13,5,8,9,14,8,6,15,5,10
"478",8,8,11,1,6,1,8,4,4,3
"479",8,8,11,1,6,1,8,4,4,3
"480",5,4,13,5,14,7,10,2,9,14
"481",10,3,6,12,5,9,12,3,12,1
"482",1,8,11,1,6,1,8,4,4,3
"483",7,6,2,2,10,3,7,9,11,11
"484",13,11,11,11,6,1,1,10,3,2
"485",10,3,6,12,5,9,12,3,7,1
"486",5,4,13,5,14,7,10,2,9,14
"487",3,2,12,14,7,5,11,13,13,14
"488",4,5,8,9,14,8,6,11,5,10
"489",13,11,7,14,2,13,14,8,7,4
"490",5,4,13,5,14,7,10,2,9,14
"491",3,2,13,5,7,5,11,13,13,14
"492",8,8,11,1,6,1,8,4,4,3
"493",8,8,11,1,6,1,8,4,4,3
"494",7,6,2,2,10,3,7,9,11,11
"495",7,11,7,14,2,13,14,8,7,4
"496",1,8,11,1,6,1,8,4,4,3
"497",7,6,2,2,10,3,7,9,11,11
"498",8,8,11,1,6,1,8,4,4,3
"499",2,13,14,3,11,11,12,6,1,5
"500",10,11,7,14,2,13,14,9,11,11
"501",4,5,8,9,14,8,6,15,5,10
"502",7,6,2,2,10,3,7,9,11,11
"503",6,1,1,11,4,6,1,10,3,2
"504",7,1,1,11,4,6,1,10,3,2
"505",11,1,1,11,4,6,1,10,3,2
"506",6,9,10,6,3,13,4,7,8,7
"507",10,2,12,1,6,5,8,4,4,3
"508",13,11,7,14,2,13,14,8,7,4
"509",7,10,2,2,10,10,7,9,11,3
"510",2,5,8,9,14,8,6,15,5,10
"511",6,9,10,6,3,12,4,7,8,7
"512",8,6,11,1,6,1,8,9,4,3
"513",3,5,8,9,14,8,6,15,5,10
"514",8,8,11,1,6,1,8,4,4,3
"515",11,7,1,11,12,2,9,5,3,2
"516",5,4,13,5,14,5,11,13,13,14
"517",9,3,6,12,5,9,12,3,12,1
"518",3,2,12,14,7,5,11,13,13,14
"519",7,6,2,2,10,3,7,9,11,11
"520",1,9,10,6,3,12,4,7,8,7
"521",7,8,11,1,6,1,8,4,4,3
"522",10,3,7,12,5,9,12,4,4,1
"523",7,6,2,2,10,3,7,9,11,11
"524",10,11,7,14,2,13,14,8,7,4
"525",3,4,13,5,14,7,10,2,9,14
"526",8,8,11,1,10,1,7,9,4,11
"527",8,8,11,1,6,1,8,4,4,3
"528",10,3,6,12,5,9,12,3,12,1
"529",5,4,13,5,14,3,11,2,11,11
"530",7,6,2,2,10,3,7,9,11,11
"531",7,6,2,2,10,3,7,9,11,11
"532",5,4,13,5,14,7,10,2,9,14
"533",8,8,11,1,6,1,8,4,4,3
"534",8,8,11,1,6,1,8,4,4,3
"535",7,6,2,2,10,3,7,9,11,11
"536",8,8,11,1,6,1,8,4,4,3
"537",8,8,11,1,6,1,8,4,4,3
"538",8,8,11,1,6,1,8,4,4,3
"539",7,11,11,1,2,13,8,4,4,3
"540",11,1,1,11,4,6,1,10,3,2
"541",11,1,1,11,4,6,1,10,3,2
"542",3,2,12,14,7,5,11,13,13,14
"543",8,8,11,1,6,1,8,4,4,3
"544",4,5,8,9,14,8,6,15,5,10
"545",3,11,12,14,7,1,8,4,4,3
"546",4,13,8,9,14,8,6,3,5,1
"547",8,8,11,1,6,1,8,4,4,3
"548",8,8,11,1,6,1,8,4,4,3
"549",7,6,2,2,10,3,7,9,11,11
"550",5,4,13,5,14,7,10,2,9,14
"551",7,6,2,2,10,3,7,9,11,11
"552",1,8,11,1,6,1,8,4,4,3
"553",3,4,2,14,7,5,11,13,13,14
"554",4,5,8,9,14,8,6,15,5,10
"555",8,8,11,1,6,1,8,4,4,3
"556",13,11,7,14,2,13,14,8,7,4
"557",4,5,8,9,14,8,6,15,5,10
"558",13,11,7,14,2,13,14,8,7,4
"559",8,8,11,1,6,1,8,4,4,3
"560",6,1,1,11,4,6,1,10,3,2
"561",13,11,7,14,2,13,14,8,7,4
"562",7,6,2,2,10,3,7,9,11,11
"563",7,6,2,2,10,3,7,9,11,11
"564",11,1,1,11,4,6,1,10,3,2
"565",10,3,6,12,5,9,12,3,12,1
"566",8,8,11,1,6,1,8,4,4,3
"567",3,2,12,14,7,5,11,13,13,14
"568",8,6,2,1,6,1,7,9,11,11
"569",9,3,6,12,5,9,12,3,12,1
"570",7,6,2,2,10,3,7,9,11,11
"571",8,8,11,1,6,1,8,4,4,3
"572",10,3,6,12,5,9,12,3,12,1
"573",1,8,11,1,6,1,8,4,4,3
"574",1,8,11,1,6,1,8,4,4,3
"575",5,4,13,14,7,5,11,13,13,14
"576",7,6,2,2,10,3,7,9,11,11
"577",7,6,2,2,10,3,7,9,11,11
"578",7,6,2,2,10,3,7,9,11,11
"579",7,6,2,2,10,3,7,9,11,11
"580",7,6,2,2,10,3,7,9,11,11
"581",15,9,10,6,10,1,4,9,4,3
"582",7,11,7,14,2,13,14,8,7,4
"583",7,6,2,2,10,3,7,9,11,11
"584",4,3,6,12,5,8,6,3,12,1
"585",1,8,11,1,6,1,8,4,4,3
"586",7,6,2,2,10,3,7,9,11,11
"587",10,5,8,9,14,8,6,15,11,10
"588",8,8,11,1,6,1,8,4,4,3
"589",4,5,8,9,14,8,6,15,5,10
"590",4,13,5,10,14,8,6,15,5,10
"591",7,6,2,2,10,3,7,9,11,11
"592",1,8,11,1,6,1,8,4,4,3
"593",5,4,13,5,14,5,11,2,9,14
"594",10,3,6,12,5,9,13,3,12,1
"595",5,4,13,5,14,7,10,2,9,14
"596",8,8,11,1,6,1,8,4,4,3
"597",15,9,10,6,3,12,4,7,8,7
"598",7,8,11,1,6,1,8,4,4,3
"599",8,8,11,1,6,1,8,15,5,1
"600",13,11,7,14,2,13,14,8,7,4
"601",5,4,13,5,14,7,10,2,9,14
"602",8,8,11,1,6,1,8,4,4,3
"603",11,1,1,11,4,6,1,8,7,4
"604",8,8,11,1,6,1,8,4,4,3
"605",7,6,2,2,10,3,7,9,11,11
