"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"133",6,2,1,12,10,4,13,3,10,9
"134",10,3,11,6,2,13,14,4,3,7
"135",5,13,3,11,11,7,4,1,6,2
"136",8,1,6,3,13,1,1,14,2,6
"137",5,13,3,11,11,7,4,1,6,2
"138",5,13,3,11,11,7,4,1,6,2
"139",3,15,4,9,12,10,10,5,13,10
"140",5,13,2,11,11,7,4,1,6,2
"141",5,13,3,11,11,7,4,1,6,2
"142",5,13,3,11,11,7,4,1,6,2
"143",15,8,15,8,4,5,12,8,4,15
"144",5,13,3,11,11,7,4,1,6,2
"145",13,12,3,11,11,7,13,1,10,9
"146",17,6,9,14,9,2,7,7,5,13
"147",5,13,3,11,11,7,4,1,6,2
"148",8,13,3,11,11,7,4,1,6,2
"149",5,17,17,17,14,17,17,17,17,3
"150",8,1,6,3,13,1,1,14,2,6
"151",5,13,3,11,11,7,4,1,6,2
"152",2,5,2,10,5,6,15,16,16,5
"153",5,13,3,11,11,7,4,1,6,2
"154",5,13,3,11,11,7,4,1,6,2
"155",8,1,6,3,13,1,1,14,2,6
"156",2,5,8,7,5,6,15,16,16,5
"157",5,13,3,11,11,7,4,1,6,2
"158",5,13,3,11,11,7,4,1,6,2
"159",2,5,7,10,13,3,13,14,10,5
"160",5,13,3,11,11,7,4,1,6,2
"161",5,13,3,11,11,7,4,1,6,2
"162",8,12,2,11,11,3,13,3,10,9
"163",5,13,3,11,11,7,4,1,6,2
"164",5,13,3,11,11,7,4,1,6,2
"165",9,3,11,6,2,13,14,4,3,7
"166",8,13,2,11,11,7,13,1,10,2
"167",8,12,4,12,1,3,13,3,10,9
"168",8,13,2,11,11,7,4,1,6,2
"169",12,4,16,13,6,12,3,15,7,4
"170",2,5,2,11,11,7,4,1,6,2
"171",2,8,15,8,4,5,12,8,4,8
"172",3,15,4,9,12,10,10,5,13,10
"173",3,16,4,9,12,10,10,5,13,10
"174",5,13,3,11,11,7,4,1,6,2
"175",2,5,7,10,5,6,15,16,16,5
"176",8,1,6,3,13,3,13,3,10,9
"177",5,13,2,11,11,7,4,1,6,2
"178",5,13,3,11,11,7,4,1,6,2
"179",5,13,3,11,11,7,4,1,6,2
"180",5,13,3,11,11,7,4,1,6,2
"181",8,1,6,3,13,1,1,14,2,6
"182",15,8,15,8,4,5,12,8,4,8
"183",17,9,9,10,15,9,7,7,15,16
"184",8,13,2,11,11,7,4,1,10,9
"185",6,6,14,14,10,2,9,6,5,13
"186",5,13,3,11,11,7,4,1,6,2
"187",15,8,15,8,4,5,12,8,4,8
"188",5,13,3,11,11,7,4,1,6,2
"189",8,12,10,4,1,15,13,11,10,9
"190",5,13,3,11,11,7,4,1,6,2
"191",2,5,7,10,5,6,15,16,16,5
"192",6,3,6,12,10,3,13,3,10,9
"193",12,4,16,13,6,12,3,15,7,4
"194",5,13,3,11,11,7,4,1,6,2
"195",2,5,2,12,5,3,13,3,10,9
"196",5,13,3,12,9,9,4,1,6,2
"197",5,13,3,11,11,7,4,1,6,2
"198",2,5,7,10,13,1,13,14,10,9
"199",6,6,14,12,10,3,13,3,10,9
"200",5,13,3,11,11,7,4,1,6,2
"201",12,4,16,13,6,12,3,15,7,4
"202",5,13,2,11,11,3,13,3,10,9
"203",5,13,2,12,11,3,13,3,10,9
"204",8,12,10,12,10,3,13,3,10,9
"205",3,15,4,9,12,10,10,5,13,10
"206",8,1,6,3,13,3,13,3,10,9
"207",6,12,10,12,10,3,13,3,10,9
"208",5,13,3,11,11,7,4,1,6,2
"209",12,4,16,13,6,12,3,15,7,4
"210",1,10,8,7,1,15,8,11,8,17
"211",2,5,7,10,5,6,13,3,10,9
"212",2,5,2,7,5,15,8,11,8,12
"213",13,12,10,4,1,15,8,11,8,12
"214",8,1,6,3,13,1,1,14,2,6
"215",15,8,15,8,4,5,12,8,4,8
"216",5,13,2,11,11,3,13,3,10,9
"217",2,5,2,10,5,6,15,16,16,5
"218",6,3,11,12,10,13,14,3,3,13
"219",3,15,4,9,12,10,10,2,13,9
"220",3,15,4,9,12,10,10,5,13,10
"221",12,4,16,13,6,12,3,15,7,4
"222",1,10,8,7,1,15,8,11,8,12
"223",17,9,9,10,9,9,7,7,15,16
"224",6,1,6,3,13,3,13,14,2,6
"225",8,1,6,3,13,1,1,14,2,6
"226",13,12,10,4,1,15,8,11,8,12
"227",6,12,10,12,9,3,13,3,10,9
"228",3,12,10,4,1,15,8,11,8,12
"229",10,3,11,12,2,3,14,3,10,9
"230",5,13,3,11,11,7,4,1,6,2
"231",8,1,10,3,13,3,13,3,10,9
"232",8,1,3,12,11,3,13,3,10,9
"233",8,17,17,17,14,17,17,17,17,3
"234",3,15,4,9,12,10,10,5,13,10
"235",13,12,10,4,1,15,8,11,8,12
"236",2,5,7,10,5,6,15,16,16,5
"237",2,10,8,7,10,3,13,3,10,9
"238",8,1,6,3,13,1,1,14,2,6
"239",2,5,7,10,5,6,15,16,16,5
"240",15,8,15,8,4,5,12,8,4,8
"241",3,15,4,9,13,1,13,14,10,9
"242",4,2,1,1,8,4,5,2,9,1
"243",8,1,6,12,10,3,13,3,10,9
"244",6,6,14,14,3,2,9,6,5,13
"245",8,1,6,3,13,1,1,14,2,6
"246",8,1,6,3,13,1,1,14,2,6
"247",17,9,9,10,15,9,7,7,15,16
"248",8,1,6,3,13,1,1,14,2,6
"249",13,12,10,4,1,15,8,11,10,12
"250",15,8,15,8,4,5,12,8,4,8
"251",8,5,2,10,5,6,13,3,10,9
"252",8,1,6,3,13,1,1,14,2,6
"253",15,4,16,13,6,12,3,15,7,4
"254",13,12,10,4,1,15,8,11,8,12
"255",8,5,6,10,5,6,15,16,10,5
"256",17,9,9,10,15,9,7,10,14,16
"257",8,1,6,3,13,1,1,14,2,6
"258",2,5,2,10,5,3,15,1,6,2
"259",15,6,14,14,3,2,9,6,5,13
"260",8,1,6,3,13,1,1,14,10,6
"261",8,1,3,12,10,3,13,3,10,9
"262",13,12,10,4,1,15,8,11,8,17
"263",8,13,10,11,11,7,4,1,10,17
"264",17,9,9,10,15,9,7,7,15,16
"265",15,17,17,17,14,17,17,17,17,3
"266",2,3,11,12,10,3,13,3,10,9
"267",8,1,6,3,13,1,1,14,2,6
"268",8,12,10,4,1,15,8,11,8,12
"269",13,12,10,4,1,3,13,11,10,12
"270",8,16,4,9,12,10,13,3,10,9
"271",13,12,10,4,1,15,8,11,8,12
"272",6,12,4,12,12,10,13,5,10,10
"273",8,1,2,12,11,3,13,3,10,9
"274",3,15,4,9,12,10,10,5,13,10
"275",1,10,8,7,1,15,8,11,8,12
"276",3,15,4,9,12,10,10,5,13,10
"277",10,4,16,6,2,12,3,4,3,4
"278",10,3,14,14,3,2,9,6,5,13
"279",8,6,6,3,13,1,1,14,2,6
"280",13,12,10,4,1,15,8,11,8,12
"281",17,9,9,10,15,9,7,7,15,16
"282",15,12,10,8,4,15,16,8,4,15
"283",8,1,6,3,13,1,1,14,2,6
"284",13,12,10,4,1,15,8,11,8,12
"285",13,12,10,4,1,15,8,11,8,12
"286",15,8,15,8,4,5,16,8,4,15
"287",6,12,10,12,10,3,13,3,10,9
"288",13,12,10,4,1,15,8,11,8,12
"289",13,12,6,3,13,1,1,14,2,6
"290",8,1,6,3,13,1,1,14,2,6
"291",1,10,8,7,1,15,8,11,8,12
"292",10,3,11,6,2,13,14,4,3,7
"293",2,5,8,7,5,6,8,11,8,12
"294",13,12,6,3,13,1,1,11,8,12
"295",10,3,11,6,2,13,14,4,3,7
"296",11,6,14,14,3,2,9,6,5,13
"297",15,8,15,8,4,5,12,8,4,8
"298",17,9,9,10,15,9,7,7,15,16
"299",2,5,7,3,13,1,1,14,2,6
"300",6,6,14,12,3,2,9,3,5,13
"301",10,3,11,6,2,8,2,10,14,7
"302",2,5,2,10,5,6,15,16,16,5
"303",13,12,10,4,1,15,8,11,8,12
"304",8,1,6,3,13,1,1,14,2,6
"305",1,10,8,7,1,15,8,11,8,12
"306",1,10,8,7,1,15,8,11,8,12
"307",8,1,6,3,13,1,1,14,2,6
"308",12,4,16,13,6,12,3,15,7,4
"309",12,4,16,12,10,12,3,15,7,4
"310",1,10,8,7,1,15,8,11,8,12
"311",6,1,6,12,10,3,13,3,10,9
"312",13,12,10,4,1,15,8,11,8,12
"313",11,12,10,12,1,15,8,6,5,13
"314",2,13,8,5,16,14,6,12,12,14
"315",15,8,15,8,4,5,12,8,4,8
"316",13,12,10,4,1,15,8,11,8,12
"317",17,9,9,10,9,9,7,7,15,16
"318",2,5,7,10,5,6,15,16,16,5
"319",15,8,15,8,4,5,12,8,4,8
"320",13,10,8,4,1,15,8,11,8,12
"321",13,12,10,4,1,15,8,11,8,12
"322",2,10,8,7,5,15,8,11,10,9
"323",1,10,8,7,1,15,8,11,8,12
"324",13,12,10,4,1,15,8,11,8,12
"325",13,12,10,4,1,15,8,11,8,12
"326",15,11,5,8,17,17,13,9,11,15
"327",6,12,10,12,10,3,13,3,10,9
"328",13,12,10,4,1,15,8,11,8,12
"329",11,3,11,6,9,13,14,4,3,7
"330",1,12,10,4,1,15,8,11,8,12
"331",13,12,4,9,1,10,8,5,8,10
"332",6,6,14,14,3,2,9,6,5,13
"333",8,1,6,3,13,1,13,3,10,6
"334",15,8,15,8,6,5,3,15,7,4
"335",8,16,4,9,12,10,10,5,10,10
"336",6,9,9,12,9,3,13,7,10,9
"337",13,12,10,4,1,15,8,11,8,12
"338",8,1,6,3,13,1,1,14,2,6
"339",8,16,4,9,12,10,13,3,10,9
"340",13,12,10,4,1,15,8,11,8,12
"341",13,12,10,4,1,15,8,11,8,12
"342",4,2,1,1,8,4,5,2,9,1
"343",12,8,15,13,4,5,12,15,7,4
"344",13,12,10,4,1,8,2,10,14,12
"345",1,10,8,7,5,6,15,16,8,5
"346",2,10,8,7,10,3,13,3,10,17
"347",8,1,6,3,13,1,1,14,2,6
"348",13,12,10,4,1,15,8,11,8,12
"349",13,12,10,4,1,15,8,11,8,12
"350",13,12,10,4,1,15,8,11,8,12
"351",13,12,10,4,1,15,8,11,8,12
"352",8,1,6,3,13,1,1,14,2,6
"353",1,10,8,7,1,15,8,11,8,12
"354",13,12,10,4,1,15,8,11,8,12
"355",1,10,8,7,1,15,8,11,8,12
"356",15,11,5,8,17,17,16,9,11,15
"357",3,15,4,9,12,10,10,5,13,10
"358",7,17,8,7,10,3,13,3,10,9
"359",13,3,10,4,1,8,2,10,14,7
"360",2,5,2,10,5,6,15,16,10,5
"361",1,10,8,7,1,15,8,11,8,12
"362",2,5,4,9,12,10,10,5,13,10
"363",13,12,10,4,1,15,8,11,8,12
"364",15,8,15,8,4,5,12,15,7,4
"365",1,10,8,7,1,15,8,11,8,12
"366",7,2,1,1,8,4,5,2,9,1
"367",13,12,10,4,1,15,8,11,8,12
"368",6,12,10,12,10,3,13,3,10,9
"369",1,10,8,7,5,6,8,11,8,5
"370",13,12,10,4,1,15,8,11,8,12
"371",13,12,10,4,1,15,8,11,8,12
"372",11,9,11,6,9,13,14,3,3,7
"373",8,1,6,3,13,1,1,14,2,6
"374",11,3,11,6,2,13,14,4,3,7
"375",13,12,10,4,1,15,8,11,8,12
"376",11,3,11,6,2,13,14,4,3,7
"377",13,12,10,4,1,15,8,11,8,12
"378",1,10,8,7,5,6,8,11,8,5
"379",13,12,10,4,1,15,8,11,8,12
"380",3,12,10,9,12,10,8,3,10,12
"381",6,12,10,12,10,3,13,3,10,9
"382",1,10,8,4,1,15,8,11,8,12
"383",11,3,9,6,9,13,7,6,5,7
"384",13,12,10,4,1,15,8,11,8,12
"385",11,9,9,10,9,8,15,6,5,5
"386",3,13,4,5,12,8,2,10,14,7
"387",15,8,15,8,4,3,12,3,10,9
"388",15,8,5,2,17,17,16,9,11,15
"389",13,12,10,4,1,15,8,11,8,12
"390",2,5,7,7,5,6,15,16,16,5
"391",13,12,10,4,1,15,8,11,8,12
"392",11,4,9,13,9,12,3,15,7,4
"393",13,12,10,4,1,15,8,11,8,12
"394",3,15,4,9,12,10,10,5,13,10
"395",8,1,4,9,12,10,10,5,13,10
"396",8,1,6,3,13,1,1,14,2,6
"397",11,6,14,14,3,8,2,10,14,13
"398",15,8,15,8,4,5,12,8,4,8
"399",1,10,8,7,1,15,8,11,8,12
"400",13,12,10,4,1,15,8,11,8,12
"401",13,12,8,4,1,15,2,11,8,12
"402",13,12,10,4,1,15,8,11,8,12
"403",2,5,7,10,5,6,15,16,16,5
"404",8,1,6,3,13,1,1,14,2,6
"405",15,8,15,8,4,5,12,8,4,8
"406",15,8,15,8,4,5,12,8,4,8
"407",11,3,11,6,10,13,14,4,3,9
"408",13,12,10,4,1,15,8,11,8,12
"409",10,15,4,6,2,3,10,4,13,10
"410",11,9,9,10,9,9,7,7,15,16
"411",10,3,11,6,2,13,14,4,3,7
"412",13,12,10,4,1,15,8,11,8,12
"413",11,6,14,14,9,2,9,6,5,13
"414",1,10,8,7,1,15,8,11,8,12
"415",4,2,1,1,8,4,5,2,9,1
"416",4,2,1,1,8,4,5,2,9,1
"417",1,10,8,7,1,15,8,11,8,12
"418",8,10,8,4,1,15,13,11,10,9
"419",13,12,10,4,1,15,8,11,8,12
"420",8,1,6,12,10,3,13,3,10,9
"421",7,17,1,1,8,4,5,2,9,1
"422",13,12,10,4,1,15,8,11,8,12
"423",15,8,15,8,4,5,12,8,4,8
"424",13,12,10,4,1,15,8,11,8,12
"425",13,12,10,4,1,15,8,11,8,12
"426",13,12,10,3,13,1,1,14,2,6
"427",1,10,8,7,1,15,8,11,8,12
"428",4,2,1,1,8,4,5,2,9,1
"429",13,12,10,4,1,15,8,11,8,12
"430",12,4,16,13,6,12,3,15,7,4
"431",13,12,10,4,1,15,8,11,8,12
"432",13,12,10,4,1,15,8,11,8,12
"433",4,7,13,15,7,11,11,13,1,11
"434",6,13,12,5,16,14,6,12,12,14
"435",13,12,10,4,1,15,8,11,8,12
"436",11,6,14,14,3,2,9,6,5,13
"437",15,8,15,8,4,5,12,15,7,4
"438",6,1,6,12,10,3,13,3,10,9
"439",13,12,10,4,1,15,8,11,8,12
"440",15,8,15,8,4,5,12,8,4,4
"441",13,12,10,4,1,15,13,3,10,9
"442",10,3,11,6,2,13,14,4,3,7
"443",6,10,8,12,10,3,13,11,8,9
"444",8,1,6,3,13,1,1,14,2,6
"445",3,15,4,9,12,10,10,5,13,10
"446",11,13,12,5,16,14,6,12,12,14
"447",8,1,6,3,13,1,1,14,2,6
"448",13,12,10,4,1,15,8,11,8,12
"449",12,4,16,13,6,12,3,15,7,4
"450",2,5,7,10,5,6,15,16,16,5
"451",13,12,10,4,1,15,8,11,8,12
"452",13,12,10,4,1,15,8,11,8,12
"453",10,3,11,6,2,13,14,4,3,7
"454",11,6,14,14,10,2,9,6,5,9
"455",12,4,16,13,6,12,3,15,7,4
"456",11,6,14,14,3,2,9,6,5,13
"457",2,5,7,10,5,6,15,16,16,5
"458",11,3,11,6,9,13,14,4,3,7
"459",6,12,10,12,1,3,13,11,10,9
"460",9,3,11,6,2,13,14,4,3,7
"461",13,12,10,4,1,15,8,11,8,12
"462",13,12,10,4,1,15,8,11,8,12
"463",3,15,4,9,12,10,10,5,13,10
"464",13,12,10,4,1,15,8,11,8,12
"465",1,10,8,4,1,15,8,11,8,12
"466",2,5,7,10,5,6,15,16,16,5
"467",7,2,1,1,8,4,5,2,9,1
"468",8,1,6,3,13,1,1,14,2,6
"469",13,12,10,4,1,15,8,11,8,12
"470",13,12,10,4,1,15,8,11,8,12
"471",17,9,9,10,15,9,7,7,15,16
"472",15,8,15,8,4,5,12,8,4,8
"473",6,15,4,9,12,10,10,5,13,10
"474",8,1,6,3,13,1,1,14,2,6
"475",15,8,15,8,4,5,12,8,7,4
"476",1,10,8,7,1,1,8,11,8,12
"477",11,9,9,10,9,9,7,7,15,16
"478",6,10,8,12,10,3,13,3,12,9
"479",9,3,11,6,2,13,14,4,3,7
"480",1,10,8,7,1,15,8,11,8,12
"481",13,12,10,4,1,15,13,11,8,12
"482",3,15,4,9,12,10,10,5,13,10
"483",13,12,10,12,1,3,13,3,10,9
"484",11,9,9,10,9,9,7,7,5,13
"485",4,2,1,1,8,4,5,2,9,1
"486",13,12,10,4,1,15,8,11,8,12
"487",13,12,10,4,1,15,8,11,8,12
"488",2,5,7,12,10,3,13,3,12,14
"489",6,1,6,12,10,3,13,3,10,9
"490",12,4,16,13,6,12,3,15,7,4
"491",16,8,15,8,4,5,12,8,4,8
"492",7,17,1,15,7,11,11,13,1,11
"493",15,15,4,9,12,10,10,5,13,10
"494",12,4,16,13,6,12,3,15,7,4
"495",13,12,10,4,1,15,8,11,8,12
"496",2,5,2,12,5,6,13,3,10,9
"497",15,11,17,17,14,17,17,17,17,3
"498",8,1,6,3,13,1,1,14,2,6
"499",8,15,4,9,12,10,10,5,10,10
"500",1,10,8,7,1,15,8,11,8,12
"501",13,12,10,4,1,15,8,11,8,12
"502",13,12,10,4,1,15,8,11,8,12
"503",15,8,15,8,4,5,12,8,4,8
"504",4,17,1,1,8,4,5,2,9,1
"505",11,9,11,6,9,9,7,7,15,16
"506",8,5,2,10,5,6,13,16,10,9
"507",8,1,6,3,13,1,1,14,2,6
"508",13,12,10,12,10,3,13,3,10,12
"509",7,17,1,1,8,4,5,2,9,1
"510",6,4,11,12,10,3,13,3,10,9
"511",15,8,15,8,4,5,12,8,4,8
"512",3,13,12,5,16,14,6,12,10,14
"513",13,10,8,7,1,15,8,11,8,12
"514",17,9,9,10,15,9,7,7,15,16
"515",13,12,10,4,1,15,8,11,8,12
"516",7,17,1,1,8,4,5,2,9,1
"517",7,17,1,1,8,4,5,2,9,1
"518",7,7,1,1,8,4,5,2,9,1
"519",13,12,10,4,1,15,8,11,8,12
"520",8,1,6,3,13,1,1,14,2,6
"521",15,8,15,8,4,5,12,15,7,4
"522",13,12,10,4,1,15,8,11,8,12
"523",3,15,4,9,12,10,10,5,13,10
"524",6,8,6,12,10,3,13,3,10,9
"525",12,4,16,13,6,12,3,15,7,4
"526",13,12,10,4,1,15,13,11,8,12
"527",15,8,15,8,4,5,12,8,4,8
"528",15,17,17,17,14,17,17,17,17,3
"529",17,6,14,14,9,2,9,6,5,13
"530",13,12,10,4,1,15,8,11,8,12
"531",13,12,10,4,1,15,8,11,8,12
"532",4,2,1,1,8,4,5,2,9,1
"533",3,15,4,9,12,10,10,5,13,10
"534",8,12,10,3,13,1,1,14,2,6
"535",3,15,4,9,12,10,10,5,13,10
"536",15,8,5,2,17,5,16,15,11,15
"537",13,12,10,4,1,15,8,11,8,12
"538",3,15,4,9,12,10,10,5,13,10
"539",3,15,4,9,12,10,10,5,13,10
"540",11,6,14,14,3,2,9,6,5,13
"541",4,2,1,1,8,4,5,2,9,1
"542",13,13,10,5,16,14,2,10,14,9
"543",4,2,1,1,8,4,5,2,9,1
"544",8,1,6,3,13,1,1,14,2,6
"545",3,15,4,9,12,10,10,5,13,10
"546",4,2,4,9,12,10,10,5,13,10
"547",7,17,7,10,5,6,15,2,9,5
"548",3,6,14,14,3,2,9,6,5,17
"549",4,2,1,1,8,4,5,2,9,1
"550",3,15,4,9,12,10,10,5,13,10
"551",7,2,1,1,8,4,5,2,9,1
"552",15,8,15,8,13,1,13,3,10,9
"553",3,15,4,9,12,10,10,5,13,10
"554",3,15,4,9,12,10,10,5,13,10
"555",12,8,15,8,6,5,12,15,7,4
"556",8,1,6,3,13,1,1,14,2,6
"557",10,3,11,6,2,5,14,8,4,8
"558",3,15,4,9,12,10,10,5,13,10
"559",8,1,6,3,13,1,1,14,2,6
"560",8,12,10,12,10,3,13,3,10,9
"561",11,9,12,5,9,14,6,7,12,14
"562",13,12,10,4,1,15,8,11,8,9
"563",13,12,10,4,1,15,8,11,8,12
"564",10,3,11,6,2,13,14,4,3,7
"565",12,4,16,13,6,12,3,15,7,4
"566",15,8,15,8,4,5,16,15,7,4
"567",13,12,10,4,1,15,8,11,8,12
"568",8,1,6,3,13,1,1,14,2,6
"569",17,11,5,2,4,5,12,9,4,8
"570",13,15,4,9,10,3,10,5,13,17
"571",9,3,11,6,9,13,14,4,3,7
"572",13,12,4,4,1,15,8,11,8,12
"573",4,3,11,6,2,13,14,4,3,10
"574",6,8,4,9,12,10,13,5,10,9
"575",6,12,10,4,10,3,13,3,8,9
"576",1,10,8,7,1,15,8,11,8,12
"577",4,2,1,1,8,4,5,2,9,1
"578",15,8,15,8,6,12,3,15,7,4
"579",3,15,4,9,12,10,10,5,13,10
"580",13,12,10,4,1,15,8,11,8,12
"581",4,2,1,1,8,4,5,2,9,1
"582",15,8,15,8,4,5,12,8,4,8
"583",4,2,1,1,8,4,5,2,9,1
"584",3,15,4,9,12,10,10,5,13,10
"585",15,8,15,8,4,5,12,8,4,8
"586",4,2,1,1,10,3,13,3,10,9
"587",11,6,14,14,9,2,9,6,5,13
"588",4,1,13,1,13,4,5,2,1,9
"589",10,3,11,6,2,13,14,4,3,7
"590",1,10,8,7,5,6,15,16,16,5
"591",4,2,1,1,8,4,5,2,9,1
"592",4,2,1,1,8,4,5,2,9,1
"593",3,15,4,9,12,10,10,5,13,10
"594",8,1,6,3,13,1,1,14,2,6
"595",2,5,7,10,5,6,15,16,16,5
"596",6,4,16,12,10,3,13,3,10,9
"597",1,10,8,7,1,15,8,11,8,12
"598",15,11,5,2,17,17,16,9,11,15
"599",4,2,1,1,8,4,5,2,9,1
"600",4,7,1,15,10,3,13,3,10,9
"601",10,1,11,12,10,3,1,3,10,7
"602",8,1,6,3,13,2,1,14,2,6
"603",3,15,4,9,12,10,10,5,13,10
"604",6,1,6,12,10,3,13,3,10,9
"605",13,12,10,4,1,15,8,11,8,12
