"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"347",7,6,2,2,10,3,7,9,11,11
"348",8,8,11,1,6,1,8,4,4,3
"349",8,8,11,1,6,1,8,4,4,3
"350",8,8,11,1,6,1,8,4,4,3
"351",8,8,11,1,6,1,8,4,4,3
"352",7,6,2,2,10,3,7,9,11,11
"353",1,8,11,1,6,1,8,4,4,3
"354",8,8,11,1,6,1,8,4,4,3
"355",1,8,11,1,6,1,8,4,4,3
"356",5,15,9,8,8,14,3,14,2,12
"357",13,11,7,14,2,13,14,8,7,4
"358",6,9,10,6,3,12,4,7,8,7
"359",8,8,11,1,6,1,8,4,4,1
"360",7,9,10,6,3,12,4,7,8,7
"361",1,8,11,1,6,1,8,4,4,3
"362",1,9,7,14,2,13,14,8,7,4
"363",8,8,11,1,6,1,8,4,4,3
"364",5,4,13,5,14,7,10,2,9,14
"365",1,8,11,1,6,1,8,4,4,3
"366",6,1,1,11,4,6,1,10,3,2
"367",8,8,11,1,6,1,8,4,4,3
"368",7,8,11,1,6,3,7,4,11,11
"369",1,9,11,1,3,1,4,4,4,3
"370",8,8,11,1,6,1,8,4,4,3
"371",8,8,11,1,6,1,8,4,4,3
"372",4,13,6,12,5,9,12,3,12,1
"373",7,6,2,2,10,3,7,9,11,11
"374",4,3,6,12,5,9,12,3,12,1
"375",8,8,11,1,6,1,8,4,4,3
"376",4,3,6,12,5,9,12,3,12,1
"377",8,8,11,1,6,1,8,4,4,3
"378",1,8,11,1,6,1,4,7,4,3
"379",8,8,11,1,6,1,8,4,4,3
"380",13,11,11,1,6,1,8,4,4,3
"381",8,8,11,1,2,1,8,4,4,3
"382",1,8,11,1,6,1,8,4,4,3
"383",4,3,6,12,5,9,6,11,12,1
"384",8,8,11,1,6,1,8,4,4,3
"385",4,13,5,9,9,8,6,7,8,7
"386",13,13,14,3,5,13,13,3,12,1
"387",5,4,13,5,6,7,12,2,4,1
"388",5,4,9,8,8,14,3,14,2,12
"389",8,8,11,1,6,1,8,4,4,3
"390",15,9,10,6,3,12,4,7,8,7
"391",8,8,11,1,6,1,8,4,4,3
"392",4,13,12,14,7,5,11,13,13,14
"393",8,8,11,1,6,1,8,4,4,3
"394",13,11,7,14,2,13,14,8,7,4
"395",7,6,7,14,2,13,14,8,7,4
"396",7,6,2,2,10,3,7,9,11,11
"397",4,5,8,9,14,8,6,15,5,10
"398",8,4,13,5,14,7,10,2,9,14
"399",1,8,11,1,6,1,8,4,4,3
"400",8,8,11,1,6,1,8,4,4,3
"401",8,8,11,1,6,1,8,4,4,3
"402",8,8,11,1,6,1,8,4,4,3
"403",15,9,10,6,3,12,4,7,8,7
"404",7,6,2,2,10,3,7,9,11,11
"405",5,4,13,5,14,7,10,2,9,14
"406",5,4,13,5,14,7,10,2,9,14
"407",10,3,6,12,5,9,12,3,12,1
"408",8,8,11,1,6,1,8,4,4,3
"409",10,11,7,12,5,13,13,3,7,4
"410",4,9,5,9,9,4,5,11,14,15
"411",10,3,6,12,5,9,12,3,12,1
"412",8,8,11,1,6,1,8,4,4,3
"413",4,5,8,9,14,8,6,15,5,10
"414",1,8,11,1,6,1,8,4,4,3
"415",11,1,1,11,4,6,1,10,3,2
"416",11,1,1,11,4,6,1,10,3,2
"417",1,8,11,1,6,1,8,4,4,3
"418",7,8,11,1,6,1,8,4,4,3
"419",8,8,11,1,6,1,8,2,4,3
"420",7,6,2,2,10,3,7,9,11,11
"421",6,1,1,11,4,6,1,10,3,2
"422",8,8,11,1,6,1,8,4,4,3
"423",5,4,13,5,14,7,10,2,9,14
"424",8,8,11,1,6,1,8,4,4,3
"425",8,8,11,1,6,1,8,4,4,3
"426",8,8,2,2,10,3,7,9,11,11
"427",1,8,11,1,6,1,8,4,4,3
"428",11,1,1,11,4,6,1,10,3,2
"429",8,8,11,1,6,1,8,4,4,3
"430",3,2,12,14,7,5,11,13,13,14
"431",8,8,11,1,6,1,8,4,4,3
"432",8,8,11,1,6,1,8,4,4,3
"433",11,7,3,7,12,2,9,5,10,9
"434",8,13,14,3,11,11,12,6,1,5
"435",8,8,11,1,6,1,8,4,4,3
"436",4,5,8,13,14,8,6,3,5,10
"437",5,4,13,5,14,7,10,2,9,14
"438",7,6,12,2,10,3,7,9,11,11
"439",8,8,11,1,6,1,8,4,4,3
"440",5,4,13,5,14,7,10,2,9,14
"441",8,8,11,1,6,1,7,9,11,11
"442",10,3,6,12,5,9,12,3,12,1
"443",1,9,11,1,6,1,8,4,4,3
"444",7,6,2,2,10,3,7,9,11,11
"445",13,11,7,14,2,13,14,8,7,4
"446",4,13,14,3,11,11,12,6,1,5
"447",7,6,2,2,10,3,7,9,11,11
"448",8,8,11,1,6,1,8,4,4,3
"449",3,2,12,14,7,5,11,13,13,14
"450",15,9,10,6,3,12,4,7,8,7
"451",8,8,11,1,6,1,8,4,4,3
"452",8,8,11,1,6,1,8,4,4,3
"453",10,3,6,12,5,9,12,3,12,1
"454",4,5,8,13,5,8,6,15,5,10
"455",3,2,12,14,7,5,11,13,13,14
"456",4,5,8,9,14,8,6,15,5,10
"457",15,9,10,6,3,12,4,7,8,7
"458",4,3,6,12,5,9,12,3,12,1
"459",7,8,11,1,6,1,8,4,4,3
"460",9,3,6,12,5,9,12,3,12,1
"461",8,8,11,1,6,1,8,4,4,3
"462",8,8,11,1,6,1,8,4,4,3
"463",13,11,7,14,2,13,14,8,7,4
"464",8,8,11,1,6,1,8,4,4,3
"465",1,8,11,1,6,1,8,4,4,3
"466",15,9,10,6,3,12,4,7,8,7
"467",6,1,1,11,4,6,1,10,3,2
"468",7,6,2,2,10,3,7,9,11,11
"469",8,8,11,1,6,1,8,4,4,3
"470",8,8,11,1,6,1,8,4,4,3
"471",15,13,5,9,9,4,5,11,14,15
"472",5,4,13,5,14,7,10,2,9,14
"473",3,11,7,14,2,13,14,8,7,4
"474",7,6,2,2,10,3,7,9,11,11
"475",10,4,13,5,14,7,10,2,13,14
"476",1,8,2,2,6,1,7,9,11,11
"477",4,13,5,9,9,4,5,11,14,15
"478",3,9,11,1,6,1,8,6,1,5
"479",9,3,6,12,5,9,12,3,12,1
"480",1,8,11,1,6,1,8,4,4,3
"481",8,8,11,1,6,1,8,4,4,3
"482",13,11,7,14,2,13,14,8,7,4
"483",8,8,11,1,6,1,8,4,4,3
"484",4,13,5,9,9,4,5,11,14,1
"485",11,1,1,11,4,6,1,10,3,2
"486",8,8,11,1,6,1,8,4,4,3
"487",8,8,11,1,6,1,8,4,4,3
"488",15,9,14,7,3,12,4,6,1,5
"489",7,6,2,2,10,3,7,9,11,11
"490",3,2,12,14,7,5,11,13,13,14
"491",5,4,13,5,14,7,10,2,9,14
"492",6,1,1,7,12,2,9,5,10,9
"493",3,11,7,14,2,13,14,8,7,4
"494",3,2,12,14,7,5,11,13,13,14
"495",8,8,11,1,6,1,8,4,4,3
"496",7,9,10,6,3,12,4,7,8,7
"497",5,14,9,15,15,15,15,12,15,6
"498",7,6,2,2,10,3,7,9,11,11
"499",7,11,7,14,2,13,14,8,7,4
"500",1,8,11,1,6,1,8,4,4,3
"501",8,8,11,1,6,1,8,4,4,3
"502",8,8,11,1,6,1,8,4,4,3
"503",5,4,13,5,14,7,10,2,9,14
"504",2,1,1,11,4,6,1,10,3,2
"505",4,3,6,12,5,9,5,11,12,1
"506",7,9,10,6,10,12,4,7,8,7
"507",7,6,2,2,10,3,7,9,11,11
"508",8,8,11,1,6,1,8,4,4,3
"509",6,1,1,11,4,6,1,10,3,2
"510",3,2,12,12,7,5,11,13,13,14
"511",5,4,13,5,14,7,10,2,9,14
"512",13,11,14,3,2,11,14,6,1,4
"513",1,8,11,1,6,1,8,4,4,3
"514",15,13,5,9,9,4,5,11,14,15
"515",8,8,11,1,6,1,8,4,4,3
"516",6,1,1,11,4,6,1,10,3,2
"517",6,9,1,6,4,6,1,10,3,2
"518",6,1,11,1,4,6,1,10,3,2
"519",8,8,11,1,6,1,8,4,4,3
"520",7,6,2,2,10,3,7,9,11,11
"521",5,4,13,5,14,5,11,13,13,14
"522",8,8,11,1,6,1,8,4,4,3
"523",13,11,7,14,2,13,14,8,7,4
"524",7,6,2,2,10,3,7,9,11,11
"525",3,2,12,14,7,5,11,13,13,14
"526",8,8,11,1,6,1,8,4,4,3
"527",5,4,13,5,14,7,10,2,9,14
"528",5,15,9,15,15,15,15,12,15,6
"529",15,5,8,9,14,8,6,15,5,10
"530",8,8,11,1,6,1,8,4,4,3
"531",8,8,11,1,6,1,8,4,4,3
"532",11,1,1,11,4,6,1,10,3,2
"533",13,11,7,14,2,13,14,8,7,4
"534",7,8,2,2,10,3,7,9,4,11
"535",13,11,7,14,2,13,14,8,7,4
"536",5,4,13,8,8,14,11,14,2,14
"537",8,8,11,1,6,1,8,4,4,3
"538",13,11,7,14,2,13,14,8,7,4
"539",13,11,7,14,2,13,14,8,7,4
"540",4,5,8,9,14,8,6,15,5,10
"541",11,1,1,11,4,6,1,10,3,2
"542",8,8,14,3,11,11,8,4,1,3
"543",11,1,1,11,4,6,1,10,3,2
"544",7,6,2,2,10,3,7,9,11,11
"545",11,11,7,14,2,13,14,8,7,4
"546",11,11,7,14,2,13,14,8,7,4
"547",6,9,10,6,3,12,4,7,8,7
"548",13,5,8,13,14,8,6,15,5,10
"549",11,1,1,11,4,6,1,10,3,2
"550",13,11,7,14,2,13,14,8,7,4
"551",6,1,1,11,4,6,1,10,3,2
"552",5,4,13,2,10,3,7,9,11,11
"553",13,11,7,14,2,13,14,8,7,4
"554",13,11,7,14,2,13,14,8,7,4
"555",3,4,13,5,7,5,11,13,13,14
"556",7,6,2,2,10,3,7,9,11,11
"557",10,3,6,12,5,9,10,3,9,14
"558",13,11,7,14,2,13,14,8,7,4
"559",7,6,2,2,10,3,7,9,11,11
"560",7,8,11,1,6,1,8,4,4,3
"561",4,13,14,1,11,11,12,11,1,5
"562",8,8,11,1,6,1,8,4,4,3
"563",8,8,11,1,6,1,8,4,4,3
"564",10,3,6,12,5,9,12,3,12,1
"565",3,2,12,14,7,5,11,13,13,14
"566",5,4,13,5,14,5,11,13,13,14
"567",8,8,11,1,6,1,8,4,4,3
"568",7,6,2,2,10,3,7,9,11,11
"569",5,4,9,8,14,7,3,2,2,12
"570",8,11,7,14,2,13,14,8,7,4
"571",9,3,6,12,5,9,6,3,12,1
"572",8,8,11,1,6,13,8,4,4,3
"573",2,3,6,14,5,9,13,8,7,2
"574",8,11,7,14,10,13,14,8,7,4
"575",8,8,11,1,6,1,8,4,4,3
"576",1,8,11,1,6,1,8,4,4,3
"577",11,1,1,11,4,6,1,10,3,2
"578",5,4,13,5,14,5,11,13,13,14
"579",13,11,7,14,2,13,14,8,7,4
"580",8,8,11,1,6,1,8,4,4,3
"581",11,1,1,11,4,6,1,10,3,2
"582",5,4,13,5,14,7,10,2,9,14
"583",11,1,1,11,4,6,1,10,3,2
"584",13,11,7,14,2,1,14,4,7,4
"585",5,4,13,5,14,7,10,2,9,14
"586",11,1,1,7,10,3,7,9,11,11
"587",4,5,8,9,14,8,6,15,5,10
"588",11,1,3,2,10,2,7,5,10,9
"589",10,3,6,12,5,9,12,3,12,1
"590",1,9,10,6,3,12,4,7,8,7
"591",11,1,1,11,4,6,1,10,3,2
"592",11,1,1,11,4,6,1,10,3,2
"593",13,11,7,14,2,13,14,8,7,4
"594",7,6,2,2,10,3,7,9,11,11
"595",15,9,10,6,3,12,4,7,8,7
"596",3,2,12,12,5,5,11,3,12,1
"597",1,8,11,1,6,1,8,4,4,3
"598",5,14,9,8,8,14,3,14,2,12
"599",11,1,1,11,4,6,1,10,3,2
"600",11,7,1,11,12,6,1,10,3,2
"601",10,6,2,2,10,3,12,3,11,1
"602",7,6,2,2,10,3,7,9,11,11
"603",13,11,7,14,2,13,14,8,7,4
"604",7,6,7,14,2,13,7,9,7,4
"605",8,8,11,1,6,1,8,4,4,3
