"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"82",11,1,12,6,4,15,14,8,4,9
"83",11,10,9,11,9,17,12,13,1,8
"84",4,17,13,15,9,6,12,13,1,8
"85",17,10,9,11,9,17,12,13,1,8
"86",11,10,9,11,9,17,12,13,1,8
"87",11,10,9,11,9,17,12,13,1,8
"88",11,10,9,11,9,17,12,13,1,8
"89",4,3,3,6,17,7,19,9,10,2
"90",13,3,3,6,2,2,2,3,7,12
"91",17,5,17,16,7,5,15,2,13,7
"92",11,10,9,11,9,17,12,13,1,8
"93",11,10,9,11,9,17,12,13,1,8
"94",11,10,9,11,9,17,12,13,1,8
"95",11,8,5,19,19,3,6,19,17,18
"96",12,17,9,11,9,17,12,13,1,8
"97",11,10,9,11,9,17,12,13,1,8
"98",2,8,19,19,19,11,6,19,17,18
"99",9,8,5,19,19,3,6,19,17,18
"100",9,8,5,19,19,3,6,19,17,18
"101",11,1,12,6,4,15,14,7,4,11
"102",11,10,9,11,9,17,12,13,1,8
"103",4,10,9,11,18,4,13,19,1,8
"104",12,17,13,15,9,6,12,13,1,8
"105",11,10,9,11,9,17,12,13,1,8
"106",11,10,9,11,9,17,12,13,1,8
"107",11,10,9,11,9,17,12,13,1,8
"108",11,10,9,11,9,17,12,13,1,8
"109",11,17,13,15,18,4,13,15,1,8
"110",17,5,17,16,7,5,15,2,13,7
"111",11,10,9,11,9,17,12,13,1,8
"112",12,17,13,15,9,6,16,13,1,8
"113",11,10,9,11,9,17,12,13,1,8
"114",5,10,9,11,9,17,12,13,1,8
"115",11,10,9,11,9,17,12,13,1,8
"116",17,10,9,11,16,17,12,13,1,8
"117",11,10,9,11,9,17,12,13,1,8
"118",11,10,9,11,9,17,12,13,1,8
"119",10,18,16,17,10,10,7,6,3,9
"120",11,10,9,11,9,17,12,13,1,8
"121",14,14,10,4,6,19,3,14,2,17
"122",5,10,9,11,5,1,12,13,1,8
"123",12,17,13,15,16,6,16,7,6,11
"124",11,10,9,11,9,17,12,13,1,8
"125",11,10,9,11,9,17,12,13,1,8
"126",12,10,9,11,9,17,12,13,1,8
"127",11,10,9,11,9,17,12,13,1,8
"128",19,16,8,5,11,10,8,6,12,19
"129",11,10,9,11,9,17,12,13,1,8
"130",11,10,9,11,9,17,12,13,1,8
"131",14,14,10,4,6,19,3,14,2,10
"132",11,10,9,11,9,17,12,13,1,8
"133",1,4,13,13,1,6,16,7,6,11
"134",11,1,12,6,4,15,14,8,4,9
"135",11,10,9,11,9,17,12,13,1,8
"136",5,15,7,3,5,1,10,18,8,13
"137",12,10,9,11,9,17,12,13,1,8
"138",11,10,9,11,9,17,12,13,1,8
"139",7,4,11,10,14,13,9,5,14,4
"140",11,10,9,11,9,17,12,13,1,8
"141",11,10,9,11,9,17,12,13,1,8
"142",11,10,9,11,9,17,12,13,1,8
"143",2,9,6,8,13,12,11,4,16,14
"144",11,10,9,11,9,17,12,13,1,8
"145",3,6,9,11,9,6,16,7,6,11
"146",18,18,16,14,10,18,7,6,12,3
"147",11,10,9,11,9,17,12,13,1,8
"148",5,10,9,11,9,17,12,13,1,8
"149",2,8,5,19,19,3,6,19,17,18
"150",5,15,7,3,5,1,10,18,8,13
"151",11,10,9,11,9,17,12,13,1,8
"152",17,5,17,16,16,5,15,2,13,7
"153",11,10,9,11,9,17,12,13,1,8
"154",11,10,9,11,9,17,12,13,1,8
"155",5,15,7,3,5,1,10,18,8,11
"156",17,5,18,12,8,5,4,2,13,7
"157",11,10,9,11,9,17,12,13,1,8
"158",11,10,9,11,9,17,12,13,1,8
"159",12,5,17,16,5,5,16,7,6,7
"160",11,10,9,11,9,17,12,13,1,8
"161",11,10,9,11,9,17,12,13,1,8
"162",12,17,13,15,16,6,16,7,6,11
"163",11,10,9,11,9,17,12,13,1,8
"164",11,10,9,11,9,17,12,13,1,8
"165",11,1,14,6,4,15,14,8,4,9
"166",12,17,13,15,16,6,16,13,6,11
"167",12,17,13,15,16,6,16,7,6,11
"168",12,17,13,11,16,17,12,13,1,8
"169",14,14,10,4,6,19,3,14,2,10
"170",12,10,9,11,16,17,12,13,1,8
"171",17,5,6,8,13,12,11,4,16,14
"172",7,4,11,10,14,13,9,5,14,4
"173",12,4,11,10,14,13,9,5,14,8
"174",11,10,9,11,9,17,12,13,1,8
"175",17,5,17,16,7,5,15,2,13,7
"176",5,15,7,15,5,6,16,7,6,11
"177",12,17,9,11,16,17,12,13,1,8
"178",11,10,9,11,9,17,12,13,1,8
"179",11,17,9,11,9,17,12,13,1,8
"180",11,10,9,11,9,17,12,13,1,8
"181",5,15,7,3,5,1,10,18,8,13
"182",2,9,6,8,13,12,11,4,16,14
"183",18,7,16,14,10,18,7,12,3,3
"184",12,17,13,15,16,6,12,13,1,11
"185",4,16,8,5,11,10,8,6,12,9
"186",11,10,9,11,9,17,12,13,1,8
"187",2,9,6,8,13,12,11,4,16,14
"188",11,10,9,11,9,17,12,13,1,8
"189",3,6,1,1,3,14,16,7,6,11
"190",11,10,9,11,9,17,12,13,1,8
"191",17,5,17,16,7,5,15,2,13,11
"192",4,1,12,3,5,6,16,7,6,11
"193",14,14,10,4,6,19,3,14,2,10
"194",11,10,9,11,9,17,12,13,1,8
"195",12,17,17,15,16,6,16,7,6,11
"196",4,10,9,11,9,17,12,13,1,8
"197",4,10,9,11,9,17,12,13,1,8
"198",17,5,17,16,5,10,8,6,6,11
"199",4,16,13,15,18,6,16,7,6,11
"200",11,10,9,11,9,17,12,13,1,8
"201",14,14,10,4,6,19,3,14,2,10
"202",12,17,13,15,16,6,16,7,6,11
"203",12,17,13,15,16,6,16,7,6,11
"204",3,17,13,15,9,6,16,7,6,11
"205",7,4,11,10,14,13,9,5,14,4
"206",5,15,7,3,5,6,16,7,6,11
"207",12,6,13,15,3,6,16,7,6,11
"208",11,10,9,11,9,17,12,13,1,8
"209",14,14,10,4,6,19,3,14,2,10
"210",8,2,18,12,8,8,4,10,19,1
"211",17,5,17,15,16,6,16,7,6,11
"212",12,17,17,15,8,8,4,11,9,1
"213",3,6,1,1,3,14,6,11,9,1
"214",12,15,7,3,5,1,16,18,8,11
"215",2,9,6,8,13,12,11,4,16,14
"216",12,17,13,15,16,6,16,13,6,11
"217",17,5,17,16,7,5,15,2,13,7
"218",4,1,14,6,11,10,8,6,4,9
"219",7,4,11,10,14,13,9,1,14,4
"220",7,4,11,10,14,13,9,5,14,4
"221",14,14,10,4,6,19,3,14,2,10
"222",8,2,18,12,8,8,4,11,9,1
"223",18,18,16,17,10,18,7,12,3,3
"224",12,15,7,3,5,6,16,7,6,11
"225",12,15,7,3,5,1,10,18,8,13
"226",3,6,1,1,3,14,6,11,9,1
"227",12,17,13,15,3,6,16,7,6,11
"228",7,4,1,1,3,14,6,11,9,17
"229",11,1,12,15,4,15,16,7,6,11
"230",11,10,9,11,9,17,12,13,1,8
"231",5,15,1,3,5,14,16,7,6,11
"232",12,17,13,15,5,6,16,7,6,11
"233",12,8,5,19,19,3,6,19,17,18
"234",7,4,11,10,14,13,9,5,14,4
"235",3,6,1,1,3,14,6,11,9,1
"236",17,5,17,16,7,5,15,2,13,7
"237",8,2,18,12,8,8,4,7,6,1
"238",5,15,7,3,5,1,10,18,8,13
"239",17,5,17,16,7,5,15,2,13,7
"240",2,9,6,8,13,12,11,4,16,14
"241",7,4,11,3,5,6,9,5,6,11
"242",1,11,4,13,1,9,1,1,11,5
"243",12,17,13,15,5,6,16,7,6,11
"244",4,16,8,5,18,4,13,19,6,11
"245",5,15,7,3,5,1,10,18,8,13
"246",5,17,7,3,5,1,10,18,8,11
"247",18,7,16,14,10,18,7,12,3,3
"248",12,17,7,15,5,1,10,18,8,13
"249",3,6,1,1,3,14,6,7,9,11
"250",2,9,6,8,13,12,11,4,16,14
"251",12,17,13,15,16,6,16,7,6,16
"252",12,15,7,3,5,1,10,18,8,13
"253",2,14,6,4,6,19,3,14,2,10
"254",3,6,1,1,3,14,6,11,9,17
"255",12,17,13,15,5,6,16,2,6,11
"256",18,7,16,14,10,18,7,12,10,2
"257",5,15,7,3,5,1,10,18,8,13
"258",17,5,17,16,16,6,16,13,1,8
"259",4,16,8,5,18,4,13,19,12,19
"260",12,17,7,3,5,1,16,7,6,11
"261",12,17,13,15,9,6,16,7,6,11
"262",3,6,1,1,3,14,6,10,19,1
"263",12,17,13,15,16,6,12,10,19,11
"264",10,7,16,14,10,18,7,12,3,3
"265",2,8,5,19,19,3,6,19,17,18
"266",12,1,13,15,4,6,16,7,6,11
"267",5,15,7,3,5,1,10,18,8,13
"268",12,6,1,1,3,14,6,11,9,1
"269",3,6,1,1,3,14,13,11,6,11
"270",12,17,13,15,16,6,16,7,6,11
"271",3,6,1,1,3,14,6,11,9,1
"272",12,17,13,15,14,6,16,5,14,4
"273",12,17,13,15,16,6,16,7,6,16
"274",7,4,11,10,14,13,9,5,14,4
"275",8,2,18,12,8,8,4,11,9,1
"276",7,4,11,10,14,13,9,5,14,17
"277",11,14,12,4,4,15,3,7,4,10
"278",4,1,8,5,11,10,8,6,4,19
"279",4,15,7,3,5,1,10,18,8,13
"280",3,6,1,1,3,14,6,11,9,1
"281",18,7,16,14,10,18,7,12,3,3
"282",2,6,1,1,13,11,11,11,9,14
"283",5,15,7,3,5,1,10,18,8,13
"284",3,6,1,1,3,14,6,11,9,1
"285",3,6,1,1,3,14,6,11,9,1
"286",2,9,6,8,13,12,11,4,16,14
"287",4,6,13,1,6,6,16,7,6,11
"288",3,6,1,1,3,14,6,11,9,1
"289",3,6,1,1,5,1,10,18,8,13
"290",5,15,7,3,5,1,10,18,8,13
"291",8,2,18,12,8,8,4,11,9,1
"292",11,1,12,6,4,15,14,8,4,9
"293",12,5,18,12,16,8,4,11,9,1
"294",3,6,7,3,3,14,6,11,9,1
"295",11,1,12,6,4,15,14,8,4,9
"296",4,16,8,5,11,10,8,6,12,19
"297",2,9,6,8,13,12,11,4,16,14
"298",18,7,16,14,10,18,7,12,3,3
"299",17,5,17,16,7,1,10,18,8,13
"300",4,16,8,5,18,4,13,19,6,17
"301",11,1,14,6,17,7,19,9,10,2
"302",17,5,17,16,16,5,15,2,13,7
"303",3,6,1,1,3,14,6,11,9,1
"304",5,15,7,3,5,1,10,18,8,13
"305",8,2,18,12,8,8,4,11,9,1
"306",8,2,18,12,8,8,4,11,9,1
"307",12,15,7,3,5,1,10,18,8,13
"308",14,14,10,4,6,19,3,14,2,17
"309",14,14,10,4,6,19,3,14,2,10
"310",8,2,18,12,3,8,4,11,9,1
"311",4,17,13,15,5,6,16,7,6,11
"312",3,6,1,1,3,14,6,11,9,1
"313",10,6,1,1,3,10,6,6,12,3
"314",8,5,18,12,2,2,2,3,7,12
"315",2,9,6,8,13,12,11,4,16,14
"316",8,6,1,1,3,14,6,11,9,1
"317",18,18,16,17,10,18,7,12,3,3
"318",17,5,17,16,7,5,15,2,13,7
"319",2,9,6,8,13,12,11,4,16,14
"320",8,2,18,12,8,8,4,11,9,16
"321",3,6,1,1,3,14,6,11,9,1
"322",8,2,18,12,8,8,4,7,13,11
"323",8,2,18,12,8,8,4,11,9,1
"324",3,6,1,1,3,14,6,11,9,1
"325",3,6,1,1,3,14,6,11,9,1
"326",2,12,19,15,15,11,18,16,15,16
"327",4,6,1,1,3,6,16,7,6,11
"328",3,6,1,1,3,14,6,11,9,1
"329",10,18,12,12,4,15,4,7,4,9
"330",8,2,18,12,3,14,4,11,9,1
"331",3,6,1,1,3,14,6,5,14,4
"332",4,16,8,5,18,4,13,19,14,19
"333",12,15,7,3,5,6,16,7,6,11
"334",2,9,6,4,13,12,3,14,2,10
"335",12,17,13,15,14,6,9,5,14,11
"336",4,17,16,17,10,6,16,7,6,11
"337",3,6,1,1,3,14,4,11,9,1
"338",12,15,7,3,5,1,10,18,8,13
"339",12,17,13,15,16,6,16,7,6,11
"340",3,6,1,1,3,14,6,11,9,1
"341",3,6,1,1,3,14,6,11,9,1
"342",1,11,4,13,1,9,1,1,2,5
"343",14,9,6,4,13,19,3,14,2,10
"344",3,6,1,1,3,7,19,9,10,2
"345",8,2,18,12,8,8,4,2,13,1
"346",8,2,18,12,8,8,4,10,19,11
"347",12,15,7,3,5,1,10,18,8,13
"348",3,6,1,1,3,14,6,11,9,1
"349",3,6,1,1,3,14,6,11,9,1
"350",3,6,1,1,3,14,6,11,9,1
"351",3,6,1,1,3,14,6,11,9,1
"352",12,15,7,3,5,1,10,18,8,13
"353",8,2,18,12,8,8,4,11,9,1
"354",3,6,1,1,3,14,6,11,9,1
"355",8,2,18,12,8,8,4,11,9,1
"356",2,12,19,8,13,11,18,16,15,16
"357",7,4,11,10,14,13,9,4,14,4
"358",17,19,15,7,8,6,16,7,6,11
"359",3,6,1,1,17,7,19,9,10,2
"360",12,17,17,15,16,6,16,2,13,11
"361",8,2,18,12,8,8,4,11,9,1
"362",12,4,11,10,14,13,9,5,14,4
"363",3,6,13,1,3,14,16,11,9,1
"364",2,9,6,8,13,12,3,14,2,10
"365",8,2,18,12,8,8,4,11,9,1
"366",18,19,4,13,1,9,1,1,11,5
"367",3,6,1,1,3,14,6,11,9,1
"368",12,6,13,15,3,6,16,7,6,11
"369",8,2,18,12,8,8,4,11,13,1
"370",3,6,1,1,3,14,6,11,9,1
"371",3,6,1,1,3,14,6,11,9,1
"372",10,18,14,17,11,10,14,8,4,9
"373",5,15,7,3,5,1,10,18,8,13
"374",10,18,14,6,4,15,14,7,4,9
"375",3,6,1,1,3,14,6,11,9,1
"376",10,1,12,6,4,15,14,8,4,9
"377",3,6,1,1,3,14,6,11,9,1
"378",8,2,18,12,8,8,4,11,13,1
"379",8,6,1,1,3,14,6,11,9,1
"380",7,4,1,10,3,13,16,11,6,1
"381",4,6,1,1,3,6,16,7,6,11
"382",8,2,18,12,8,4,13,11,9,11
"383",10,18,14,17,11,10,8,6,3,3
"384",3,6,1,1,3,14,6,11,9,1
"385",10,18,16,17,11,10,8,6,12,7
"386",7,3,11,6,17,7,19,9,10,2
"387",2,9,6,8,13,6,11,4,6,9
"388",2,9,19,2,15,11,18,16,15,16
"389",3,6,1,1,3,14,6,11,9,1
"390",17,5,17,16,7,5,15,15,13,7
"391",3,6,1,1,3,14,6,11,9,1
"392",10,14,12,17,6,10,3,14,2,10
"393",3,6,1,1,3,14,6,11,9,1
"394",7,4,11,10,14,13,9,5,14,4
"395",5,15,11,10,14,13,9,5,14,4
"396",5,15,7,3,5,1,10,18,8,13
"397",10,16,8,5,18,4,13,19,10,2
"398",2,9,6,8,13,14,11,4,16,14
"399",8,2,18,12,8,8,4,11,9,1
"400",3,6,1,1,3,14,6,11,9,1
"401",3,2,1,12,8,14,4,11,9,2
"402",3,6,1,1,3,14,6,11,9,1
"403",17,5,17,16,7,5,15,2,13,7
"404",5,15,7,3,5,1,10,18,8,13
"405",2,9,6,8,13,12,11,4,16,14
"406",2,9,6,8,13,12,11,4,16,14
"407",4,1,12,6,4,15,14,15,4,11
"408",3,6,1,1,3,14,6,11,9,11
"409",11,4,11,6,4,15,14,5,14,4
"410",10,18,16,17,10,18,7,12,3,3
"411",3,1,12,6,4,15,14,8,4,9
"412",3,6,1,1,3,14,6,11,9,1
"413",10,18,8,17,11,10,7,6,12,3
"414",8,2,18,12,8,8,4,11,9,1
"415",1,19,4,13,1,9,1,1,11,5
"416",1,11,4,13,1,9,1,1,11,5
"417",8,2,18,12,8,8,4,11,9,1
"418",12,2,13,15,8,6,16,7,6,11
"419",3,6,1,1,3,14,6,11,9,1
"420",5,15,13,15,5,6,16,7,6,11
"421",18,19,15,7,1,9,1,1,5,5
"422",3,6,1,1,3,14,6,11,9,1
"423",2,9,6,8,13,12,11,4,16,14
"424",3,6,1,1,3,14,6,11,9,1
"425",3,6,1,1,3,14,6,11,9,1
"426",3,6,7,3,5,1,10,18,8,13
"427",8,2,18,12,8,8,4,11,9,1
"428",1,11,4,13,1,9,1,1,11,5
"429",3,6,1,1,3,14,6,11,9,1
"430",14,14,10,4,6,19,3,14,2,10
"431",3,6,1,1,3,14,6,11,9,1
"432",3,6,1,1,3,14,6,11,9,1
"433",1,13,2,9,12,16,5,17,11,5
"434",3,3,1,6,2,2,2,3,7,12
"435",3,6,1,1,3,14,6,11,9,13
"436",4,16,8,5,11,10,8,6,12,19
"437",2,9,6,8,13,12,11,14,2,10
"438",4,15,10,15,5,6,16,7,6,11
"439",3,6,1,1,3,14,6,11,9,1
"440",2,9,6,8,13,12,11,4,16,10
"441",3,6,1,1,5,6,16,7,6,11
"442",11,1,12,6,4,15,14,8,4,9
"443",8,2,18,12,8,6,4,7,6,1
"444",12,15,7,3,5,1,10,18,8,13
"445",7,4,11,10,14,13,9,5,14,4
"446",4,3,3,6,2,2,2,3,7,12
"447",5,15,7,3,5,1,10,18,8,13
"448",3,6,1,1,3,14,6,11,9,1
"449",14,14,10,4,6,19,3,14,2,10
"450",17,5,17,16,7,5,15,2,13,7
"451",3,6,1,1,3,14,6,11,9,1
"452",3,6,1,1,3,14,6,11,9,1
"453",11,1,12,6,4,15,14,8,4,9
"454",10,18,8,17,11,10,8,6,12,9
"455",14,14,10,4,6,19,3,14,2,10
"456",19,16,8,5,18,4,13,19,12,19
"457",17,5,17,16,7,5,15,2,13,7
"458",10,18,12,6,4,15,14,8,4,9
"459",12,17,13,15,3,6,16,7,6,11
"460",6,1,12,6,4,15,14,8,4,9
"461",3,6,1,1,3,14,6,11,9,1
"462",3,6,1,1,3,14,6,11,9,1
"463",7,4,11,10,14,13,9,5,14,4
"464",3,6,1,1,3,14,6,11,9,1
"465",8,2,18,12,3,14,4,11,9,1
"466",17,5,17,16,7,5,15,2,13,7
"467",1,19,15,7,1,9,1,1,5,5
"468",5,15,7,3,5,1,10,18,8,13
"469",3,6,1,1,3,14,6,11,9,1
"470",3,6,1,1,3,14,6,11,9,1
"471",18,7,16,14,10,18,7,12,3,3
"472",2,9,6,8,13,12,11,4,16,14
"473",4,4,11,10,14,13,9,5,14,4
"474",5,15,7,3,5,1,10,18,8,13
"475",2,9,6,8,13,12,11,4,5,10
"476",8,2,18,12,8,8,4,11,9,1
"477",10,18,16,17,10,18,7,6,3,3
"478",19,2,15,7,8,6,16,7,6,12
"479",6,1,12,6,4,15,14,8,4,9
"480",8,2,18,12,8,8,4,11,9,1
"481",3,6,1,1,3,14,6,7,9,1
"482",7,4,11,10,14,13,9,5,14,4
"483",3,6,13,15,3,6,16,7,6,11
"484",10,18,16,17,10,10,8,6,12,3
"485",1,11,4,13,1,9,1,1,5,5
"486",3,6,1,1,3,14,6,11,9,1
"487",3,6,1,1,3,14,6,11,9,1
"488",17,5,13,15,2,6,16,7,18,6
"489",12,15,13,15,5,6,16,7,6,11
"490",14,14,10,4,6,19,3,14,2,10
"491",9,9,6,8,13,12,11,4,16,14
"492",18,19,15,9,12,16,5,17,18,6
"493",2,4,11,10,14,13,9,5,14,4
"494",14,14,10,4,6,19,3,14,2,10
"495",3,6,1,1,3,14,6,11,9,1
"496",12,17,13,15,16,6,16,7,6,11
"497",2,12,5,19,19,3,6,19,17,18
"498",5,15,7,3,5,6,10,18,8,13
"499",5,4,11,15,14,6,9,5,14,4
"500",8,2,18,12,8,8,4,11,9,1
"501",3,6,1,1,3,14,6,11,9,1
"502",3,6,1,1,3,14,6,11,9,1
"503",2,9,6,8,13,12,11,4,16,14
"504",13,19,15,7,1,9,1,1,11,5
"505",10,18,12,17,4,15,14,8,3,3
"506",12,17,13,15,16,6,16,2,6,11
"507",5,15,7,3,5,1,10,18,8,13
"508",3,6,13,15,3,6,16,11,6,11
"509",18,19,15,7,1,9,1,1,11,5
"510",4,14,12,4,6,6,16,7,6,10
"511",2,9,6,8,13,12,11,4,16,14
"512",7,4,3,15,2,2,2,3,7,12
"513",8,2,18,12,8,8,4,11,9,1
"514",18,7,16,14,10,18,7,12,3,3
"515",3,6,1,1,3,14,16,11,9,1
"516",19,19,15,7,1,9,1,1,11,5
"517",18,19,15,7,1,5,1,1,11,5
"518",1,19,15,13,1,9,1,1,11,5
"519",3,6,1,1,3,14,6,11,9,1
"520",5,15,7,3,5,1,10,18,8,13
"521",2,9,6,8,13,12,3,14,2,10
"522",3,6,1,1,3,14,6,11,9,1
"523",7,4,11,10,14,13,9,5,14,4
"524",4,9,6,8,5,6,16,7,6,11
"525",14,14,10,4,6,19,3,14,2,10
"526",3,6,1,1,3,14,6,11,9,11
"527",2,9,6,8,13,12,11,4,16,14
"528",2,8,5,19,19,3,6,19,17,18
"529",18,18,8,17,11,10,8,6,12,19
"530",3,6,1,1,3,14,6,11,9,1
"531",3,6,1,1,3,14,6,11,9,1
"532",1,11,4,13,1,9,1,1,11,5
"533",7,4,11,10,14,13,9,5,14,4
"534",3,6,1,3,5,14,10,11,8,13
"535",7,4,11,10,14,13,9,5,14,4
"536",2,9,6,2,15,11,18,16,2,10
"537",3,6,1,1,3,14,6,11,9,1
"538",7,4,11,10,14,13,9,5,14,4
"539",7,4,11,10,14,13,9,5,14,4
"540",19,16,8,5,18,4,13,19,12,19
"541",1,11,4,13,1,9,1,1,11,5
"542",3,6,1,1,2,2,2,7,7,12
"543",1,11,4,13,1,9,1,1,11,5
"544",12,15,7,3,5,1,10,18,8,13
"545",7,4,11,10,14,13,9,5,14,4
"546",1,4,11,10,14,13,9,5,14,4
"547",19,19,15,16,7,5,15,1,13,11
"548",7,16,8,5,18,4,13,10,19,19
"549",1,11,4,13,1,9,1,1,11,5
"550",7,4,11,10,14,13,9,5,14,4
"551",1,19,15,13,1,9,1,1,11,5
"552",2,9,6,8,5,6,16,7,6,11
"553",7,4,11,10,14,13,9,5,14,4
"554",7,4,11,10,14,13,9,5,14,4
"555",2,9,6,4,6,12,3,14,2,10
"556",5,15,7,3,5,1,10,18,8,13
"557",11,1,12,6,4,15,14,4,16,14
"558",7,4,11,10,14,13,9,5,14,4
"559",5,15,7,3,5,1,10,18,8,13
"560",12,17,13,15,3,6,16,7,6,1
"561",10,3,1,1,2,2,2,3,7,12
"562",3,6,1,1,3,14,6,11,9,9
"563",3,6,1,1,3,14,6,11,9,1
"564",11,1,12,6,4,15,14,8,4,9
"565",14,14,10,4,6,19,3,14,2,10
"566",2,9,6,8,13,19,3,14,2,10
"567",3,6,1,1,3,14,16,11,9,1
"568",5,15,7,3,5,1,10,18,8,13
"569",9,9,19,2,13,11,11,16,16,14
"570",3,4,11,10,14,6,9,10,19,4
"571",6,1,14,6,11,10,8,6,4,9
"572",3,6,1,1,3,14,6,11,9,1
"573",13,1,14,10,4,15,14,8,4,9
"574",3,4,11,10,14,13,9,7,6,11
"575",3,6,1,1,3,6,16,7,9,11
"576",8,2,18,12,8,8,4,11,9,1
"577",1,11,4,13,1,9,1,1,11,5
"578",2,9,6,8,13,19,3,14,2,10
"579",7,4,11,10,14,13,9,5,14,4
"580",3,6,1,1,3,14,6,11,9,1
"581",1,11,4,13,1,9,1,1,11,5
"582",2,9,6,8,13,12,11,4,16,14
"583",1,11,4,13,1,9,1,1,11,5
"584",7,4,11,10,14,13,9,5,14,4
"585",2,9,6,8,13,12,11,4,16,14
"586",1,11,4,9,12,6,16,1,11,11
"587",10,16,8,5,11,10,8,6,12,19
"588",1,13,2,9,1,9,1,1,11,5
"589",11,1,12,6,4,15,14,8,4,9
"590",8,2,18,12,8,8,4,2,13,7
"591",1,11,4,13,1,9,1,1,11,5
"592",1,11,4,13,1,9,1,1,11,5
"593",7,4,11,10,14,13,9,5,14,4
"594",5,15,7,3,5,1,10,18,8,13
"595",17,5,17,16,7,5,15,2,13,7
"596",4,14,10,4,6,6,16,7,6,9
"597",8,2,18,12,8,8,4,11,9,1
"598",2,12,19,2,15,11,18,16,15,16
"599",1,11,4,13,1,9,1,1,11,5
"600",1,13,12,9,12,9,16,7,6,5
"601",11,1,12,3,5,1,10,18,6,9
"602",5,15,7,3,5,4,13,18,8,13
"603",7,4,11,10,14,13,9,5,14,4
"604",4,16,13,15,18,6,16,7,6,19
"605",3,6,1,1,3,14,6,11,9,1
