"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"60",1,9,15,3,14,1,14,3,13,5
"61",2,1,11,14,9,2,12,6,3,12
"62",2,1,11,14,9,2,12,6,3,12
"63",2,1,11,14,9,2,12,6,3,12
"64",5,9,10,10,11,4,8,15,4,13
"65",2,1,11,14,9,2,12,6,3,12
"66",16,1,15,3,9,1,14,3,3,12
"67",2,1,11,14,9,2,12,6,3,12
"68",8,6,14,15,3,7,15,4,11,12
"69",2,1,11,14,9,2,12,6,3,12
"70",2,1,11,14,9,2,12,6,3,12
"71",16,5,10,10,11,4,8,6,4,13
"72",2,1,11,14,9,2,12,6,3,12
"73",14,1,11,14,9,2,12,6,3,12
"74",10,15,16,16,16,12,15,14,15,14
"75",5,5,10,10,11,4,8,15,4,13
"76",5,5,10,15,3,7,15,4,11,3
"77",2,1,11,14,9,2,12,6,3,12
"78",2,1,11,14,9,2,12,6,3,12
"79",10,5,10,10,11,4,8,15,4,13
"80",10,15,16,16,16,12,15,14,15,14
"81",1,15,16,16,16,12,15,14,15,14
"82",10,15,16,16,16,12,15,14,15,14
"83",6,16,13,4,12,9,16,16,16,7
"84",6,12,6,11,1,13,7,11,1,1
"85",5,5,10,10,11,4,8,15,4,13
"86",2,1,11,14,9,2,12,6,3,12
"87",14,12,2,12,12,5,1,5,9,10
"88",1,9,7,10,11,4,14,3,4,5
"89",11,10,15,3,9,1,14,3,3,12
"90",1,12,2,12,8,5,1,5,9,10
"91",6,12,6,11,1,13,7,11,1,1
"92",6,12,6,11,1,13,7,11,1,1
"93",2,1,11,14,9,2,12,6,3,12
"94",16,6,14,15,9,2,12,6,3,12
"95",16,1,11,14,9,2,12,6,3,12
"96",2,1,11,14,9,2,12,6,3,12
"97",6,12,6,11,1,13,7,11,1,1
"98",14,1,11,14,9,2,12,6,3,12
"99",14,12,2,12,8,5,1,5,9,10
"100",4,14,5,13,2,16,2,10,14,8
"101",6,12,6,11,1,13,7,11,1,1
"102",16,1,11,14,9,2,12,6,3,12
"103",6,12,6,11,1,13,7,11,1,1
"104",4,14,6,13,1,13,7,11,1,1
"105",14,1,11,14,9,2,12,6,3,12
"106",2,1,11,14,9,2,12,6,3,12
"107",5,16,13,4,12,9,16,16,16,7
"108",6,12,6,11,1,13,7,11,1,1
"109",6,12,6,11,1,13,7,11,1,1
"110",10,15,16,16,16,12,15,14,15,14
"111",4,14,5,13,2,16,2,10,14,8
"112",6,12,6,11,1,13,7,11,1,1
"113",6,12,6,11,1,13,7,11,1,1
"114",10,15,16,16,16,12,15,14,15,14
"115",6,12,6,11,1,13,7,11,1,1
"116",6,3,2,12,8,5,1,5,9,10
"117",6,12,6,11,1,13,7,11,1,1
"118",11,10,15,3,14,1,14,3,13,5
"119",6,12,6,11,1,13,7,11,1,1
"120",15,3,3,9,10,15,13,8,6,6
"121",4,16,13,4,12,9,16,16,16,7
"122",14,1,11,14,9,2,12,6,3,12
"123",10,16,13,4,12,9,16,16,16,7
"124",6,12,6,11,1,13,7,11,1,1
"125",6,12,6,11,1,13,7,11,1,1
"126",15,14,5,13,2,5,2,5,14,8
"127",14,12,2,12,8,5,7,11,1,10
"128",6,12,6,11,1,13,7,11,1,1
"129",6,12,2,11,1,13,7,11,1,1
"130",6,12,6,11,1,13,7,11,1,1
"131",10,15,16,16,16,12,15,14,15,14
"132",4,14,5,13,2,16,2,10,14,8
"133",16,1,14,14,9,2,12,6,3,12
"134",14,12,6,3,14,1,14,11,13,5
"135",11,1,15,3,9,1,14,3,13,12
"136",6,12,6,11,1,13,7,11,1,1
"137",10,5,9,10,11,4,8,15,4,13
"138",6,12,6,11,1,13,7,11,1,1
"139",6,12,6,11,1,13,7,11,1,1
"140",6,12,6,11,1,13,7,11,1,1
"141",10,15,16,16,16,12,15,14,15,14
"142",2,1,11,14,9,2,12,6,3,12
"143",6,12,6,11,1,13,7,11,1,1
"144",6,12,6,11,1,13,7,11,1,1
"145",6,12,6,11,1,13,7,11,1,1
"146",6,12,2,11,1,13,1,11,1,1
"147",6,12,6,11,1,13,7,11,1,1
"148",6,12,6,11,1,13,7,11,1,1
"149",6,12,6,11,1,13,7,11,1,1
"150",6,12,6,11,1,13,7,11,1,1
"151",6,12,6,11,1,13,7,11,1,1
"152",6,12,6,11,1,13,7,11,1,1
"153",6,12,6,11,1,13,7,11,1,1
"154",6,12,6,11,1,13,7,11,1,1
"155",6,12,6,11,1,13,7,11,1,1
"156",6,12,6,11,1,13,7,11,1,1
"157",10,16,13,4,12,9,16,16,16,7
"158",6,12,6,11,1,13,7,11,1,1
"159",6,12,6,11,1,13,7,11,1,1
"160",6,3,3,12,10,5,1,5,9,10
"161",6,12,6,11,1,13,7,11,1,1
"162",6,12,6,11,1,13,7,11,1,1
"163",6,12,6,11,1,13,7,11,1,1
"164",6,12,6,11,1,13,7,11,1,1
"165",15,12,2,12,8,5,1,5,9,10
"166",6,12,6,11,1,13,7,11,1,1
"167",6,12,6,11,1,13,7,11,1,1
"168",6,12,6,11,1,13,7,11,1,1
"169",6,12,6,11,1,13,7,11,1,1
"170",6,12,6,11,1,13,7,11,1,1
"171",2,16,13,4,12,9,16,16,16,7
"172",6,12,6,11,1,13,7,11,1,1
"173",6,12,6,11,1,13,7,11,1,1
"174",6,12,6,11,1,13,7,11,1,1
"175",2,1,11,14,9,2,12,6,3,12
"176",14,12,2,12,8,5,7,11,1,10
"177",6,12,6,11,1,13,7,11,1,1
"178",6,12,6,11,1,13,7,11,1,1
"179",11,1,11,14,9,2,12,6,3,12
"180",15,12,2,12,8,5,7,11,1,10
"181",6,12,6,11,1,13,7,11,1,1
"182",6,12,6,11,1,13,7,11,1,1
"183",6,12,6,11,1,13,7,11,1,1
"184",4,14,5,13,2,16,2,10,14,8
"185",6,12,6,11,1,13,7,11,1,1
"186",6,12,6,11,1,13,7,11,1,1
"187",6,12,6,11,1,13,7,11,1,1
"188",10,7,9,8,15,4,8,15,4,13
"189",6,12,2,11,8,13,7,11,1,1
"190",6,12,6,11,1,13,7,11,1,1
"191",6,12,6,11,1,13,7,11,1,1
"192",6,12,6,11,1,13,7,11,1,1
"193",10,15,16,16,16,12,15,14,15,14
"194",6,12,6,11,1,13,7,11,1,1
"195",4,14,5,13,2,16,2,10,14,8
"196",6,12,6,3,14,13,7,11,13,5
"197",6,12,6,11,1,13,7,11,1,10
"198",14,1,11,14,9,2,12,6,3,12
"199",4,14,5,13,2,16,2,10,14,8
"200",4,14,5,13,2,16,2,10,14,8
"201",6,12,6,11,1,13,7,11,1,1
"202",6,12,2,11,1,6,7,11,1,1
"203",6,12,6,11,1,13,7,11,1,1
"204",6,12,6,11,1,13,7,11,1,1
"205",4,12,6,11,1,13,7,11,1,1
"206",6,12,6,11,1,13,7,11,1,1
"207",1,10,15,3,14,1,14,3,13,5
"208",16,10,2,12,8,5,1,5,3,10
"209",11,10,15,3,14,1,14,3,3,5
"210",6,12,6,11,1,13,7,11,1,1
"211",6,2,1,1,5,6,6,9,5,1
"212",6,12,6,11,1,13,7,11,1,1
"213",2,1,11,14,9,2,12,6,3,12
"214",4,14,5,13,2,16,2,10,14,8
"215",6,6,6,15,3,7,15,11,11,3
"216",11,10,15,3,14,1,14,3,13,5
"217",6,12,6,11,1,13,7,11,1,1
"218",4,14,5,13,2,16,2,10,14,8
"219",6,12,6,11,1,13,7,11,1,1
"220",4,14,5,13,2,16,2,10,14,8
"221",11,6,14,15,3,7,15,4,11,3
"222",4,14,5,13,2,16,2,10,14,8
"223",15,12,2,12,1,5,1,5,9,10
"224",15,12,6,12,1,5,1,5,9,10
"225",15,12,6,11,1,13,7,11,1,1
"226",10,15,16,16,16,12,15,14,15,14
"227",15,12,6,11,1,13,7,11,1,1
"228",14,12,2,12,8,5,12,6,3,12
"229",15,12,6,11,1,13,7,11,1,1
"230",6,12,6,11,1,13,7,11,1,1
"231",14,10,2,12,8,5,1,5,9,10
"232",4,14,5,13,2,16,2,10,14,8
"233",4,14,5,13,2,16,2,10,14,8
"234",15,12,2,12,1,13,7,11,1,1
"235",6,12,6,9,1,13,1,8,6,6
"236",4,12,6,11,1,13,7,11,1,1
"237",6,12,13,4,12,9,16,16,16,7
"238",15,12,6,11,1,13,7,11,1,1
"239",14,1,11,14,9,2,12,6,3,12
"240",4,14,5,13,2,16,2,10,14,8
"241",4,14,5,13,1,13,7,11,1,1
"242",2,1,11,14,9,2,12,6,3,12
"243",10,15,16,16,16,12,15,14,15,14
"244",15,3,3,9,10,5,1,8,6,6
"245",4,14,2,12,8,5,1,5,9,10
"246",6,12,6,11,1,13,7,11,1,1
"247",4,14,5,13,2,16,2,10,14,8
"248",11,10,15,3,14,1,14,3,13,5
"249",8,4,12,6,13,10,11,12,12,2
"250",15,12,2,12,1,13,7,11,1,1
"251",6,12,6,11,1,13,7,11,1,1
"252",9,9,7,3,14,1,14,3,13,5
"253",4,14,5,13,2,16,2,10,14,8
"254",15,3,3,9,10,15,13,8,6,6
"255",4,14,5,13,2,16,2,10,14,8
"256",6,12,6,11,1,13,7,11,1,1
"257",10,7,9,8,15,3,10,13,2,15
"258",1,10,15,3,14,1,14,3,13,5
"259",8,4,12,6,13,10,11,12,12,2
"260",6,12,6,11,1,13,7,8,6,6
"261",15,3,2,9,10,5,1,8,6,6
"262",16,10,15,3,14,1,14,3,13,5
"263",8,4,12,6,13,10,1,12,9,10
"264",15,3,2,12,8,5,1,5,9,10
"265",4,14,5,13,2,16,2,10,14,8
"266",4,14,5,13,1,13,7,11,1,1
"267",15,3,2,12,8,5,1,5,9,10
"268",11,1,15,3,14,2,12,3,13,12
"269",15,2,1,1,10,15,13,8,6,6
"270",6,2,2,1,5,6,6,5,5,10
"271",4,14,2,12,1,5,1,5,1,1
"272",15,3,2,12,8,5,1,5,9,10
"273",4,14,5,13,2,16,2,10,14,8
"274",15,12,2,12,1,5,1,5,9,10
"275",14,1,2,12,8,5,12,6,9,10
"276",15,3,3,9,10,15,13,8,6,6
"277",11,10,15,3,14,1,14,3,13,5
"278",4,14,5,13,2,16,2,10,14,8
"279",4,14,5,13,2,16,2,10,14,8
"280",7,2,2,1,5,6,6,9,9,10
"281",7,4,12,12,5,6,1,5,9,10
"282",15,3,2,12,10,15,1,5,6,6
"283",4,8,5,13,2,16,2,10,14,8
"284",15,12,2,12,8,5,1,5,9,10
"285",15,3,3,9,10,15,13,8,6,6
"286",4,14,5,13,2,16,1,5,9,10
"287",15,4,12,12,13,10,1,12,9,10
"288",14,1,12,6,8,5,11,12,12,2
"289",15,3,3,9,10,15,13,8,6,6
"290",7,2,1,1,5,6,13,8,6,9
"291",4,14,5,13,10,16,1,5,9,10
"292",15,14,5,13,2,16,2,10,14,8
"293",11,10,15,3,14,1,14,3,13,5
"294",8,4,12,6,13,10,11,12,12,2
"295",14,1,11,14,9,2,12,6,3,12
"296",15,3,5,9,10,16,13,8,6,6
"297",8,4,12,6,13,10,11,12,12,2
"298",1,9,15,3,14,1,14,3,13,5
"299",8,4,12,6,13,10,11,12,12,2
"300",4,14,5,13,2,16,2,10,14,8
"301",10,7,9,8,15,3,10,13,2,10
"302",15,4,12,6,13,10,11,12,9,10
"303",15,3,3,9,10,15,13,8,6,6
"304",7,2,1,1,5,6,6,9,5,9
"305",7,2,1,1,5,6,6,9,5,9
"306",1,10,2,3,8,5,1,5,9,10
"307",15,3,3,9,10,15,13,8,6,6
"308",10,16,13,4,12,9,16,16,16,7
"309",15,3,3,9,10,15,13,8,6,6
"310",4,14,5,13,2,16,2,10,14,8
"311",2,1,11,14,9,2,12,6,3,12
"312",15,3,2,12,8,5,1,5,9,10
"313",13,8,1,1,5,6,6,9,5,9
"314",8,4,12,12,13,5,1,5,9,10
"315",4,8,5,13,2,16,2,10,9,10
"316",15,3,2,12,8,5,1,5,9,10
"317",4,14,2,12,8,5,1,5,9,10
"318",15,3,3,9,10,15,13,8,6,6
"319",4,14,5,13,2,16,2,10,14,8
"320",14,1,2,14,8,5,1,5,9,10
"321",7,2,1,1,5,6,6,9,5,9
"322",11,1,15,3,9,1,14,3,3,12
"323",11,1,11,14,9,1,12,3,3,12
"324",7,2,2,1,5,6,6,9,5,9
"325",4,14,5,13,2,16,2,10,14,8
"326",8,4,12,6,13,10,11,12,12,2
"327",4,14,5,13,2,16,2,10,14,8
"328",15,3,3,9,10,15,1,5,6,6
"329",10,7,9,8,15,3,10,13,2,15
"330",13,8,1,1,5,6,6,9,5,9
"331",15,8,1,1,5,6,6,9,5,9
"332",4,14,5,13,2,16,2,10,14,8
"333",15,3,3,9,10,15,13,8,6,6
"334",8,4,12,6,13,10,11,12,12,2
"335",13,8,1,1,5,6,6,9,5,9
"336",15,3,14,15,10,5,1,5,6,10
"337",7,2,1,1,5,6,6,9,5,9
"338",13,8,1,1,5,6,6,9,5,9
"339",7,2,1,1,5,6,6,9,5,9
"340",15,3,12,6,13,10,11,12,12,2
"341",7,2,1,1,5,6,6,9,5,9
"342",7,2,1,1,5,6,6,9,5,9
"343",15,3,3,9,10,15,13,8,6,6
"344",15,4,12,12,13,10,1,5,9,10
"345",7,2,1,1,5,6,6,9,5,9
"346",13,8,1,1,5,6,6,9,5,9
"347",7,2,1,1,5,6,6,9,5,9
"348",7,2,1,1,5,6,6,9,5,9
"349",4,14,5,13,2,16,2,10,14,8
"350",8,4,12,6,13,10,11,12,12,2
"351",8,4,12,6,13,10,11,12,12,2
"352",7,2,1,1,5,6,6,9,5,9
"353",13,8,1,1,5,6,6,9,5,9
"354",13,8,5,13,2,16,2,10,14,8
"355",7,2,1,1,5,6,6,9,5,9
"356",15,3,3,9,10,15,13,8,6,6
"357",4,14,5,13,10,16,2,8,6,6
"358",7,2,1,1,5,6,6,9,5,9
"359",1,9,7,5,6,1,14,3,13,5
"360",10,7,9,8,15,3,10,13,2,15
"361",7,2,1,1,5,6,6,9,5,9
"362",7,2,1,1,5,6,6,9,5,9
"363",13,8,1,1,5,6,6,9,5,9
"364",4,14,5,13,2,16,2,10,14,8
"365",13,8,1,1,5,6,6,9,5,9
"366",2,1,11,14,9,2,12,6,3,12
"367",7,2,1,1,5,6,6,9,5,9
"368",7,2,1,1,5,6,6,9,5,9
"369",1,10,5,13,8,5,1,5,9,10
"370",15,3,2,12,8,5,1,5,9,10
"371",9,9,7,5,6,14,9,2,8,16
"372",7,2,1,1,5,6,6,9,9,10
"373",13,8,1,1,5,6,6,9,5,9
"374",7,2,1,1,5,6,6,9,5,9
"375",2,1,11,14,9,2,12,6,3,12
"376",15,3,2,12,8,5,1,5,9,10
"377",4,14,5,13,2,16,2,10,14,8
"378",15,3,3,9,10,15,13,8,6,6
"379",7,4,12,6,5,6,11,12,12,2
"380",10,16,13,4,12,9,16,16,16,7
"381",5,5,10,10,11,4,8,15,4,13
"382",14,1,2,14,8,5,1,5,9,10
"383",13,8,1,1,5,6,6,9,5,9
"384",7,2,1,1,5,6,6,9,5,9
"385",7,2,1,1,5,6,6,9,5,9
"386",7,2,1,1,5,6,6,9,5,9
"387",7,2,1,1,5,6,6,9,5,9
"388",7,2,2,12,8,5,1,12,9,10
"389",7,2,1,1,5,6,6,9,5,9
"390",7,2,2,1,5,6,6,9,5,9
"391",15,3,12,6,10,15,1,5,6,6
"392",13,8,1,1,5,6,6,9,5,9
"393",7,2,1,1,5,6,6,9,5,9
"394",7,2,14,1,5,6,6,9,9,10
"395",15,14,5,13,2,16,1,8,6,6
"396",15,14,5,13,2,16,2,5,14,8
"397",7,2,1,1,5,6,6,9,5,9
"398",7,2,1,1,5,6,6,9,5,9
"399",7,2,1,1,5,6,6,9,5,9
"400",7,2,1,1,5,6,6,9,5,9
"401",1,9,15,3,14,1,14,3,13,5
"402",15,3,3,9,10,15,13,8,6,6
"403",11,10,15,3,14,1,14,3,13,5
"404",8,4,12,6,13,10,11,12,12,2
"405",5,4,10,10,11,4,8,15,4,13
"406",13,8,1,1,5,6,6,9,5,9
"407",7,2,1,1,5,6,6,9,5,9
"408",14,1,2,14,8,2,12,6,3,10
"409",13,8,1,1,5,6,6,9,5,9
"410",13,8,1,1,5,6,6,9,5,9
"411",7,2,1,1,5,6,6,9,5,9
"412",7,2,1,1,5,6,6,9,5,9
"413",13,8,1,1,5,6,6,9,5,9
"414",15,3,3,9,10,15,13,8,6,6
"415",13,8,1,1,5,6,6,9,5,9
"416",7,2,1,1,5,6,6,9,5,9
"417",2,1,11,14,9,2,12,6,3,12
"418",1,1,11,14,9,2,12,6,3,12
"419",5,5,10,10,11,4,8,15,4,13
"420",14,1,11,14,9,2,12,6,3,12
"421",7,2,1,1,5,6,6,9,5,9
"422",1,1,15,3,8,2,12,3,3,12
"423",13,2,1,1,5,6,6,9,5,9
"424",6,3,3,9,10,6,6,8,9,6
"425",7,2,1,1,5,6,6,9,5,9
"426",11,10,15,3,14,1,14,3,13,5
"427",11,10,15,3,14,1,14,3,13,5
"428",10,7,9,8,15,3,10,13,2,15
"429",7,2,1,1,5,6,6,9,5,9
"430",7,2,1,1,5,6,6,9,5,9
"431",7,2,1,1,5,6,6,9,5,9
"432",4,14,5,13,2,16,2,10,14,8
"433",7,2,1,1,5,6,6,9,5,9
"434",13,8,2,12,8,5,1,5,9,10
"435",3,11,8,2,7,8,3,7,10,4
"436",14,1,11,14,9,2,12,5,9,10
"437",7,2,1,1,5,6,6,9,5,9
"438",1,10,15,3,14,1,14,3,13,5
"439",7,2,1,1,5,6,6,9,5,9
"440",8,4,12,6,13,10,11,12,12,2
"441",15,3,2,12,8,5,1,5,9,10
"442",4,14,5,13,2,16,2,10,14,8
"443",15,3,2,12,8,5,1,5,9,10
"444",15,3,3,9,10,15,1,8,6,6
"445",7,2,1,1,5,6,6,9,5,9
"446",7,2,1,1,5,6,6,9,5,9
"447",7,2,1,1,5,6,6,9,5,9
"448",7,2,1,1,5,6,6,9,5,9
"449",7,2,1,1,5,6,6,9,5,9
"450",8,4,12,6,13,10,11,12,12,2
"451",8,4,12,6,13,10,11,12,12,2
"452",7,3,3,9,10,15,13,8,6,6
"453",13,8,1,1,5,6,6,9,5,9
"454",7,2,1,1,5,6,6,9,5,9
"455",15,3,3,9,10,15,13,8,1,1
"456",8,4,12,6,13,4,11,12,12,2
"457",15,3,3,9,10,15,13,8,6,6
"458",15,3,3,9,10,15,13,8,6,6
"459",11,7,2,12,8,4,1,5,9,10
"460",4,14,5,13,2,16,2,10,14,8
"461",14,16,13,4,12,9,16,16,16,7
"462",5,5,10,10,11,4,8,15,4,13
"463",13,8,1,1,5,6,6,9,5,9
"464",7,2,1,1,5,6,6,9,5,9
"465",10,16,13,4,12,9,16,16,16,7
"466",15,3,3,9,10,15,13,8,6,6
"467",15,3,2,12,8,5,1,5,9,10
"468",7,2,1,1,5,6,6,9,5,9
"469",15,14,5,13,2,16,2,9,5,9
"470",7,2,1,1,5,6,6,9,5,9
"471",15,3,2,12,8,5,1,5,9,10
"472",10,7,9,8,15,3,10,13,2,15
"473",7,2,1,1,5,6,6,9,5,9
"474",3,11,8,2,7,8,3,7,10,4
"475",5,2,1,1,5,4,6,5,9,10
"476",14,1,11,14,8,2,1,5,9,10
"477",11,10,15,3,14,1,14,3,13,5
"478",7,2,1,1,5,6,6,9,5,9
"479",7,2,1,1,5,6,6,9,5,9
"480",10,7,9,8,15,3,10,13,2,15
"481",2,1,11,14,9,2,12,6,3,12
"482",13,8,1,1,5,6,6,9,5,9
"483",15,3,5,12,10,5,1,5,9,6
"484",8,4,12,1,5,6,6,7,10,4
"485",14,1,11,14,9,2,12,6,3,12
"486",10,7,9,8,15,3,10,13,2,15
"487",5,5,10,10,11,4,8,15,4,13
"488",1,10,15,3,14,1,14,3,13,5
"489",8,4,12,6,13,10,11,12,12,2
"490",10,7,9,8,15,3,10,13,2,15
"491",5,5,9,10,11,4,8,15,4,13
"492",7,2,1,1,5,6,6,9,5,9
"493",7,2,1,1,5,6,6,9,5,9
"494",15,3,3,9,10,15,13,8,6,6
"495",8,4,12,6,13,5,11,12,12,2
"496",7,2,1,1,5,6,6,9,5,9
"497",15,3,3,9,10,15,13,8,6,6
"498",7,2,1,1,5,6,6,9,5,9
"499",16,6,14,15,3,7,15,4,11,3
"500",8,4,12,6,13,10,11,8,6,2
"501",11,10,15,3,14,1,14,3,13,5
"502",15,3,3,9,10,15,13,8,6,6
"503",12,11,8,2,7,5,3,7,10,4
"504",12,11,8,2,7,8,1,7,10,10
"505",3,11,8,2,7,8,3,7,10,4
"506",4,14,5,13,8,16,2,12,14,8
"507",15,7,2,12,8,4,1,5,9,10
"508",8,4,12,6,13,10,11,12,12,2
"509",15,3,2,12,8,5,1,5,9,10
"510",11,10,15,3,14,1,14,3,13,5
"511",12,14,5,13,2,16,2,10,14,8
"512",7,2,3,1,5,6,6,5,5,9
"513",11,10,15,3,14,1,14,3,13,5
"514",7,2,1,1,5,6,6,9,5,9
"515",3,11,8,2,4,8,3,1,10,4
"516",10,7,9,8,11,4,8,15,4,13
"517",2,1,11,14,9,2,12,6,3,12
"518",5,5,10,10,11,4,8,15,4,13
"519",15,3,3,9,10,15,13,8,6,6
"520",4,8,5,13,8,5,1,5,9,10
"521",15,2,2,12,5,5,1,5,9,9
"522",14,1,12,14,9,2,12,5,9,10
"523",15,3,5,9,10,5,1,8,6,6
"524",8,4,12,6,8,5,1,12,9,10
"525",5,7,9,8,15,3,10,13,2,15
"526",7,2,2,1,10,6,6,8,5,9
"527",7,2,1,1,5,6,13,5,9,10
"528",14,1,11,14,8,2,12,6,3,12
"529",10,7,9,8,15,3,10,13,2,6
"530",15,3,3,9,10,15,13,8,6,6
"531",15,3,3,9,10,15,13,8,6,6
"532",10,7,9,8,15,3,10,13,2,15
"533",7,2,1,1,5,6,6,9,5,9
"534",7,2,1,1,5,6,6,9,5,9
"535",15,3,3,9,10,15,13,8,6,6
"536",7,2,1,1,5,6,6,9,5,9
"537",7,2,1,1,5,6,6,9,5,9
"538",7,2,1,1,5,6,6,9,5,9
"539",15,2,2,12,13,5,1,5,9,10
"540",3,11,8,2,7,8,3,7,10,4
"541",3,11,8,2,7,8,3,7,10,4
"542",5,5,10,10,11,4,8,15,4,13
"543",7,2,1,1,5,6,6,9,5,9
"544",11,10,15,3,14,1,14,3,13,5
"545",5,4,10,10,8,5,1,9,5,10
"546",1,9,15,3,14,1,14,3,13,5
"547",7,2,1,1,5,6,6,9,5,9
"548",7,2,1,1,5,6,6,9,5,9
"549",15,3,3,9,10,15,13,8,6,6
"550",10,7,9,8,15,3,10,13,2,15
"551",15,3,3,9,10,15,13,8,6,6
"552",13,8,1,1,5,6,6,9,5,9
"553",5,7,2,10,8,4,8,5,9,10
"554",11,10,15,3,14,1,14,3,13,5
"555",7,2,1,1,5,6,6,9,5,9
"556",8,4,12,6,13,10,11,12,12,2
"557",1,10,15,3,14,1,14,3,13,5
"558",8,4,12,6,13,10,11,12,12,2
"559",7,2,1,1,5,6,6,9,5,9
"560",12,11,8,2,7,8,3,7,10,4
"561",8,4,12,6,13,10,11,7,9,10
"562",15,3,3,9,10,15,13,8,6,6
"563",15,3,3,12,10,5,1,5,9,6
"564",3,11,8,2,7,8,3,7,10,4
"565",14,1,11,14,8,2,12,6,3,12
"566",7,2,1,1,5,6,6,9,5,9
"567",5,5,10,10,11,4,8,15,4,13
"568",7,2,1,1,5,6,13,8,6,6
"569",2,1,11,14,9,2,12,6,3,12
"570",15,3,3,9,10,5,13,8,6,6
"571",7,2,1,1,5,6,6,9,5,9
"572",14,1,11,14,9,2,12,6,3,12
"573",13,8,1,1,5,6,6,9,5,9
"574",13,8,1,1,5,6,6,9,5,9
"575",10,7,9,10,11,4,8,15,4,13
"576",15,11,8,2,10,8,13,8,6,6
"577",15,3,3,9,10,15,13,8,6,6
"578",15,3,3,9,10,15,13,8,6,6
"579",15,3,2,12,10,5,13,8,6,6
"580",15,3,2,12,8,5,1,5,9,10
"581",4,14,5,12,8,5,1,5,9,10
"582",8,4,12,6,13,10,11,12,12,2
"583",15,3,3,9,10,15,13,8,6,6
"584",11,1,11,14,9,2,12,3,3,12
"585",13,8,1,1,5,6,6,9,5,9
"586",15,3,3,9,10,15,13,8,6,6
"587",11,10,15,12,8,5,14,5,9,10
"588",7,2,1,1,5,6,6,9,5,9
"589",11,10,15,3,14,1,14,3,13,5
"590",1,9,7,3,14,1,14,3,13,5
"591",15,3,3,9,10,16,1,5,9,6
"592",13,8,1,1,5,6,6,9,5,9
"593",10,7,9,8,15,4,8,13,4,13
"594",14,1,11,14,9,2,1,6,3,10
"595",10,7,9,8,15,3,10,13,2,15
"596",7,2,1,1,5,6,6,9,9,9
"597",4,14,5,13,2,16,2,10,14,8
"598",15,2,2,12,8,5,1,5,9,10
"599",7,2,2,12,8,5,1,5,9,10
"600",8,4,12,6,13,10,11,12,12,2
"601",10,7,9,8,15,3,10,13,2,15
"602",7,2,1,1,5,6,6,9,5,9
"603",3,11,8,2,7,8,3,12,12,2
"604",7,2,1,1,5,6,6,9,5,9
"605",15,3,3,9,10,15,13,8,6,6
