"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"155",10,10,6,9,6,1,5,5,8,1
"156",2,4,5,1,3,9,1,1,7,9
"157",10,10,6,9,6,1,5,5,8,1
"158",10,10,6,9,6,1,5,5,8,1
"159",10,10,6,9,6,1,5,5,8,1
"160",10,10,6,9,6,1,5,5,8,1
"161",10,10,6,9,6,1,5,5,8,1
"162",10,10,6,9,6,1,5,5,8,1
"163",10,10,6,9,6,9,1,5,3,6
"164",7,9,7,11,6,1,5,5,8,1
"165",4,11,3,9,10,11,2,2,9,7
"166",7,9,7,11,5,10,11,7,11,10
"167",10,10,6,9,6,1,5,5,8,1
"168",10,10,6,9,6,1,5,5,8,1
"169",10,10,6,9,6,1,5,5,8,1
"170",10,10,6,9,6,1,5,5,8,1
"171",10,10,6,9,6,1,5,5,8,1
"172",10,10,6,9,6,1,5,5,8,1
"173",6,9,6,9,6,1,5,5,8,1
"174",10,10,6,9,6,1,5,5,8,1
"175",10,10,6,9,6,1,5,5,8,1
"176",7,10,6,9,6,1,5,5,8,1
"177",10,10,6,9,6,1,5,5,8,1
"178",2,3,8,1,3,9,1,9,3,6
"179",2,4,5,9,6,1,5,5,8,1
"180",10,10,6,9,6,1,5,5,8,1
"181",7,9,7,11,5,10,11,7,11,10
"182",10,10,6,9,6,1,5,5,8,1
"183",10,10,6,9,6,1,5,5,8,1
"184",10,10,6,9,6,1,5,5,8,1
"185",10,10,6,9,6,1,5,5,8,1
"186",10,2,10,7,9,7,7,6,10,3
"187",7,9,7,11,5,10,11,7,11,10
"188",11,11,3,9,10,11,2,2,9,7
"189",7,9,7,11,5,10,11,7,11,10
"190",10,6,6,7,2,7,4,6,2,5
"191",7,9,7,11,5,10,11,7,11,10
"192",5,6,9,6,2,7,4,4,2,5
"193",10,10,6,9,6,1,5,5,8,1
"194",10,10,6,9,6,1,5,5,8,1
"195",5,6,9,6,2,7,4,4,2,5
"196",10,10,6,9,6,1,5,5,8,1
"197",11,11,3,9,10,11,2,2,9,7
"198",10,10,6,9,6,1,5,5,8,1
"199",5,6,9,6,2,7,4,4,2,5
"200",4,4,5,5,8,4,9,1,3,9
"201",8,4,5,3,7,3,3,1,7,9
"202",7,9,7,11,5,10,11,7,11,10
"203",5,6,9,6,2,7,4,4,2,5
"204",7,9,7,11,5,10,11,7,11,10
"205",6,9,7,11,5,1,11,5,8,1
"206",6,2,10,7,9,7,7,6,10,3
"207",11,11,3,9,10,11,2,2,9,7
"208",6,4,5,5,8,4,9,1,10,9
"209",6,2,10,7,9,7,7,6,10,3
"210",7,9,7,11,5,10,11,7,11,10
"211",5,6,9,9,6,7,4,4,8,5
"212",7,9,7,11,5,10,11,7,8,10
"213",7,9,7,11,5,9,1,9,3,6
"214",6,8,2,8,11,6,7,8,5,11
"215",6,9,5,3,7,1,3,1,4,9
"216",5,6,7,6,2,7,4,4,2,5
"217",11,11,3,9,10,11,2,2,9,7
"218",7,9,7,11,5,10,11,7,11,10
"219",8,9,5,11,3,3,1,1,7,9
"220",10,10,6,9,6,1,5,5,8,1
"221",6,10,6,9,6,1,5,5,8,1
"222",7,9,7,11,5,10,11,7,11,10
"223",10,10,10,9,6,1,5,6,10,1
"224",6,2,10,7,9,7,7,6,10,3
"225",7,9,7,11,5,10,11,7,11,10
"226",11,11,3,9,10,11,2,2,9,7
"227",7,9,7,11,5,10,11,7,11,10
"228",10,2,10,7,9,7,7,6,10,3
"229",6,2,10,7,9,7,7,6,10,3
"230",10,2,10,7,9,7,7,6,10,3
"231",5,6,9,6,2,7,4,4,2,5
"232",10,10,6,9,6,7,7,6,8,1
"233",11,11,3,9,10,11,2,2,9,7
"234",7,9,7,11,5,10,8,8,11,10
"235",6,9,6,11,5,1,11,7,8,1
"236",5,3,9,6,2,7,4,4,2,5
"237",7,9,7,11,5,10,11,7,11,10
"238",6,9,6,11,6,1,5,5,8,1
"239",7,9,7,11,5,7,4,4,2,5
"240",8,1,1,3,7,3,3,9,7,2
"241",2,3,8,1,3,9,1,9,3,6
"242",4,4,5,5,3,9,1,1,3,9
"243",7,9,7,11,5,6,11,7,5,10
"244",6,2,10,7,9,7,7,6,10,3
"245",6,2,1,7,7,3,7,6,7,3
"246",6,2,10,7,9,7,7,6,10,3
"247",9,8,2,8,11,6,8,8,5,11
"248",6,9,7,7,5,8,7,6,10,3
"249",9,8,2,8,11,6,8,8,5,11
"250",6,6,6,6,6,1,4,4,2,5
"251",6,2,10,7,9,7,7,6,10,3
"252",2,3,8,1,3,9,1,9,3,6
"253",5,6,9,6,2,7,4,4,2,5
"254",1,1,1,3,7,3,3,9,4,2
"255",7,9,7,11,5,10,11,7,11,10
"256",10,2,10,7,9,7,7,6,10,3
"257",7,9,9,6,2,7,4,4,2,5
"258",6,2,10,7,2,7,4,4,2,5
"259",6,2,10,7,9,7,7,6,10,3
"260",6,9,2,8,10,6,11,8,5,11
"261",5,6,9,6,2,7,4,4,2,5
"262",7,9,7,11,5,10,11,7,2,10
"263",6,2,10,7,9,7,7,6,10,3
"264",1,1,1,3,7,3,3,9,4,2
"265",6,2,10,7,6,7,7,6,10,3
"266",7,9,7,11,5,10,11,7,11,10
"267",7,9,7,11,5,10,11,7,11,10
"268",6,2,10,7,9,7,7,6,10,3
"269",6,6,10,7,2,7,7,6,2,3
"270",6,2,10,7,9,7,7,6,10,3
"271",5,6,9,6,2,7,4,4,2,5
"272",6,2,10,7,9,7,7,6,10,3
"273",6,2,10,7,9,7,7,6,10,3
"274",6,2,10,7,9,7,7,6,10,3
"275",4,4,5,5,8,4,9,1,3,9
"276",6,2,10,7,9,8,7,6,10,3
"277",5,6,9,6,2,7,4,4,2,5
"278",6,2,7,7,9,7,7,6,10,3
"279",5,6,9,6,2,7,4,4,2,5
"280",9,8,2,8,11,6,8,8,5,11
"281",8,4,1,3,7,3,3,1,7,9
"282",2,3,8,1,3,9,1,9,3,6
"283",5,6,9,6,2,7,4,4,2,5
"284",6,2,10,7,9,7,7,6,10,3
"285",2,3,8,1,3,9,1,9,3,6
"286",6,2,10,7,9,7,7,6,10,3
"287",5,6,9,6,2,7,4,4,2,5
"288",8,2,10,7,3,7,7,6,7,3
"289",6,2,10,7,9,7,7,6,10,3
"290",6,2,6,7,9,7,7,6,10,3
"291",9,8,2,8,2,6,8,8,10,3
"292",5,6,9,6,2,7,4,4,2,5
"293",6,2,10,7,9,7,7,6,10,3
"294",5,6,9,6,2,7,4,4,2,5
"295",5,6,9,6,2,7,4,4,2,5
"296",6,7,11,2,4,2,10,11,6,4
"297",11,11,3,9,10,11,2,2,9,7
"298",5,6,9,6,2,7,4,4,2,5
"299",6,2,10,7,9,7,7,6,10,3
"300",6,2,10,7,9,7,7,6,10,3
"301",8,4,5,3,7,3,3,1,7,9
"302",7,9,7,11,5,10,11,7,11,10
"303",6,7,4,4,1,5,6,3,1,5
"304",6,2,10,7,9,7,7,6,10,3
"305",11,11,3,9,10,11,2,2,9,7
"306",5,6,9,6,2,7,4,4,2,5
"307",6,2,10,7,9,7,7,6,10,3
"308",5,6,9,6,2,7,4,4,2,5
"309",7,9,7,11,5,10,11,7,11,10
"310",7,9,7,11,5,10,11,7,11,10
"311",5,6,9,6,2,7,4,4,2,5
"312",3,4,5,1,1,9,7,3,1,8
"313",7,9,7,11,5,10,11,7,11,10
"314",7,9,7,11,5,10,11,7,11,10
"315",9,8,2,8,11,6,8,8,5,11
"316",7,9,7,11,5,10,11,7,11,10
"317",5,6,9,6,2,7,4,4,2,5
"318",1,1,1,3,7,3,3,9,4,2
"319",2,4,5,1,3,9,1,1,3,9
"320",4,4,3,9,10,11,2,2,9,9
"321",6,2,10,7,9,7,7,6,10,3
"322",4,9,7,7,5,7,7,6,10,3
"323",7,9,7,11,5,10,11,7,11,10
"324",5,6,9,6,2,7,4,4,2,5
"325",8,4,5,1,3,3,3,1,7,9
"326",7,9,7,11,5,10,11,7,11,10
"327",8,4,5,1,3,9,1,1,7,9
"328",5,6,9,6,2,7,4,4,2,5
"329",6,10,6,6,6,1,5,5,8,1
"330",5,6,9,6,2,7,4,4,2,5
"331",5,6,9,6,2,7,4,4,2,5
"332",7,9,7,11,5,10,11,7,11,10
"333",6,2,10,7,9,7,7,6,10,3
"334",6,2,10,7,9,7,7,6,10,5
"335",1,1,1,3,7,3,3,9,4,2
"336",6,2,10,7,9,7,7,6,10,3
"337",4,11,3,9,10,11,2,2,9,7
"338",9,8,2,8,11,6,7,6,10,11
"339",11,11,3,9,10,11,2,2,9,7
"340",5,6,9,6,2,7,4,4,2,5
"341",6,2,10,7,9,7,7,6,10,3
"342",8,1,1,3,7,3,3,1,7,9
"343",9,8,2,8,11,6,8,8,5,11
"344",5,6,9,6,2,7,4,4,2,5
"345",5,6,9,6,2,7,4,4,2,5
"346",2,3,8,1,3,9,1,9,3,6
"347",5,6,9,6,2,7,4,4,2,5
"348",6,3,8,7,3,9,7,7,7,10
"349",6,4,5,7,6,8,7,1,10,9
"350",11,11,3,9,10,11,2,2,9,7
"351",5,6,9,6,2,7,4,4,2,5
"352",5,6,9,6,2,7,4,4,2,5
"353",5,6,9,6,2,7,4,4,2,5
"354",5,6,9,6,2,7,4,4,2,5
"355",6,2,10,7,9,7,7,6,10,3
"356",5,6,9,6,2,7,7,4,2,5
"357",6,2,10,7,9,7,7,6,10,3
"358",5,6,9,6,2,7,4,4,2,5
"359",5,6,9,6,2,7,4,4,2,5
"360",2,3,8,1,3,9,1,9,3,6
"361",8,4,5,1,3,9,1,1,7,9
"362",5,6,9,6,2,7,4,4,2,5
"363",5,6,9,6,2,7,4,4,2,5
"364",5,6,9,6,2,7,4,4,2,5
"365",6,2,10,7,9,7,7,6,10,3
"366",6,2,10,7,9,7,7,6,10,3
"367",5,6,9,6,2,7,4,4,2,5
"368",6,2,10,7,9,7,7,6,10,3
"369",4,11,3,9,10,11,2,2,9,7
"370",6,2,10,7,9,7,7,6,10,3
"371",5,6,9,6,2,7,4,4,2,5
"372",5,6,9,6,2,7,4,4,2,5
"373",11,11,3,9,10,11,2,2,9,7
"374",2,3,8,1,3,9,1,9,3,6
"375",7,9,7,11,5,10,11,7,11,10
"376",1,1,1,3,7,3,3,9,4,2
"377",9,8,2,8,11,6,8,8,5,11
"378",5,6,9,6,2,7,4,4,2,5
"379",5,6,9,6,2,7,4,4,2,5
"380",6,2,10,7,9,7,7,6,10,3
"381",5,6,9,6,2,7,4,4,2,5
"382",5,6,9,6,2,7,4,4,2,5
"383",5,6,9,6,2,7,4,4,2,5
"384",8,1,1,3,7,3,3,9,4,2
"385",9,8,2,8,11,6,8,8,5,11
"386",4,4,5,1,3,9,1,1,3,9
"387",5,6,9,6,2,7,4,4,2,5
"388",5,6,10,6,2,7,4,4,2,5
"389",6,2,10,7,9,7,4,4,2,5
"390",5,6,9,6,2,7,4,4,2,5
"391",5,6,9,6,2,7,4,4,2,5
"392",5,6,9,6,2,7,4,4,2,5
"393",5,6,9,6,2,7,4,4,2,5
"394",1,1,1,3,7,3,3,9,4,2
"395",5,6,9,6,2,7,4,4,2,5
"396",5,6,9,6,2,7,4,4,2,5
"397",5,6,9,6,2,7,4,4,2,5
"398",5,6,9,6,2,7,4,4,2,9
"399",5,6,9,6,2,7,4,4,2,5
"400",6,2,10,7,2,7,7,6,2,5
"401",5,6,2,6,2,7,8,4,2,5
"402",4,4,5,5,8,4,9,1,3,9
"403",5,6,9,6,2,7,4,4,2,5
"404",7,9,10,7,9,7,11,7,11,10
"405",5,6,9,6,2,7,4,4,2,5
"406",9,6,9,6,2,7,4,4,2,5
"407",5,6,9,6,2,7,4,4,2,5
"408",6,8,2,8,11,6,8,8,5,11
"409",6,2,10,7,9,7,7,6,10,3
"410",10,2,10,7,9,7,7,6,10,3
"411",9,5,9,6,1,5,4,8,2,8
"412",9,8,2,8,11,6,8,8,5,11
"413",5,6,9,6,2,7,4,4,2,5
"414",5,6,9,6,2,7,4,4,2,5
"415",5,6,9,6,2,7,4,4,2,5
"416",6,2,10,9,6,1,7,6,4,3
"417",7,9,7,6,2,7,4,4,2,5
"418",5,6,9,6,2,7,4,4,2,5
"419",7,9,7,11,5,10,11,7,11,10
"420",1,1,1,3,7,3,3,9,4,2
"421",1,1,1,3,7,3,3,9,7,2
"422",5,6,9,6,2,7,4,4,2,5
"423",7,4,5,11,5,4,11,7,11,9
"424",7,9,7,11,2,7,4,4,2,5
"425",7,9,7,6,2,7,4,4,2,5
"426",9,8,9,6,2,7,4,8,2,5
"427",5,6,9,6,2,7,4,4,2,5
"428",5,6,9,6,2,7,4,4,2,5
"429",7,6,9,6,2,7,4,4,2,9
"430",5,6,9,6,2,7,4,4,2,5
"431",4,4,5,5,8,4,9,1,3,9
"432",2,4,5,1,3,9,1,9,3,6
"433",6,3,2,8,3,6,8,8,5,5
"434",8,4,5,1,3,9,1,1,7,9
"435",7,9,7,6,2,7,4,4,2,5
"436",6,6,9,6,2,7,4,4,2,5
"437",3,5,4,4,1,5,6,3,1,8
"438",8,2,10,7,9,7,7,6,10,3
"439",5,3,9,6,2,7,4,4,2,5
"440",5,6,9,6,2,7,4,4,2,5
"441",3,5,4,4,1,5,6,3,1,8
"442",7,9,7,6,2,7,4,4,2,5
"443",6,2,10,7,9,7,7,6,10,3
"444",4,3,8,1,10,9,1,9,3,7
"445",3,5,4,4,1,5,6,3,1,8
"446",7,9,7,11,5,10,11,7,11,10
"447",5,6,9,6,2,7,4,4,2,5
"448",7,9,7,11,5,10,11,7,11,10
"449",3,5,4,4,1,5,6,3,1,8
"450",5,6,10,7,9,7,7,6,10,5
"451",7,9,7,11,5,10,11,7,11,10
"452",5,7,11,2,4,2,10,11,6,4
"453",7,9,9,6,2,7,4,4,2,5
"454",6,2,10,7,9,7,7,6,10,3
"455",5,6,9,6,2,7,4,4,2,5
"456",9,8,2,4,1,5,6,8,1,8
"457",5,1,9,6,2,7,4,4,2,5
"458",5,6,9,6,2,7,4,4,2,5
"459",5,6,9,6,2,7,4,4,2,5
"460",5,6,9,6,2,7,4,4,2,5
"461",8,1,1,3,7,3,3,1,7,9
"462",1,1,1,3,7,3,3,9,4,2
"463",6,2,10,7,9,7,7,6,10,3
"464",5,6,9,6,2,7,4,4,2,5
"465",5,6,9,6,2,7,4,4,2,5
"466",5,6,9,6,2,7,4,4,2,5
"467",11,11,3,9,10,11,2,2,9,7
"468",5,6,9,6,2,7,4,4,2,5
"469",1,1,1,3,7,3,3,9,4,2
"470",3,5,4,4,9,7,7,6,10,3
"471",1,1,1,3,7,3,3,9,4,2
"472",5,6,9,6,2,7,4,4,2,5
"473",8,2,1,4,1,5,3,6,7,3
"474",5,6,9,6,2,7,4,4,2,5
"475",5,6,9,6,2,7,4,4,2,5
"476",8,1,1,3,7,3,3,1,7,9
"477",8,4,5,5,8,4,9,1,3,9
"478",11,11,3,9,10,11,2,2,9,7
"479",7,6,9,6,2,7,4,4,2,5
"480",1,1,1,3,7,3,3,9,4,2
"481",3,5,4,4,1,5,6,3,3,8
"482",4,6,9,6,3,7,4,4,2,5
"483",8,4,5,4,1,5,7,1,7,9
"484",5,6,9,6,2,7,4,4,2,5
"485",1,1,1,3,7,3,3,9,4,2
"486",6,2,10,7,9,7,7,6,10,3
"487",5,6,9,6,2,7,4,4,2,5
"488",5,6,5,6,2,7,4,4,2,9
"489",1,1,1,3,7,3,3,9,4,2
"490",7,9,10,7,5,10,7,6,10,3
"491",11,11,3,9,10,11,2,2,9,7
"492",9,8,2,8,11,6,8,8,5,11
"493",4,4,5,5,8,4,9,1,3,9
"494",5,6,9,6,2,7,4,4,2,5
"495",7,9,7,11,5,10,11,7,11,10
"496",5,6,9,6,2,7,4,4,2,5
"497",3,5,4,4,1,5,6,3,1,8
"498",5,6,9,6,2,7,4,4,2,5
"499",6,2,10,6,2,8,4,4,2,5
"500",9,8,2,8,11,6,8,8,5,11
"501",1,1,1,3,7,3,3,9,4,2
"502",5,6,9,6,2,7,4,4,2,5
"503",7,9,7,6,2,7,4,4,2,5
"504",6,10,6,9,6,1,7,5,10,3
"505",9,8,9,8,2,7,4,4,5,5
"506",3,5,4,4,1,5,6,3,1,8
"507",5,6,9,6,2,7,4,4,2,5
"508",3,5,4,4,1,5,6,3,1,8
"509",1,1,1,3,7,3,3,9,4,2
"510",5,6,9,6,2,7,4,4,2,5
"511",6,3,9,6,2,9,1,4,3,6
"512",7,9,7,11,5,10,11,7,11,10
"513",4,4,5,5,8,4,9,1,3,9
"514",4,2,10,7,9,7,7,6,10,3
"515",8,1,1,3,7,3,3,9,7,2
"516",2,7,11,2,4,2,10,11,6,4
"517",2,3,8,1,3,9,1,9,3,6
"518",5,6,9,6,2,7,4,4,2,5
"519",5,6,9,6,2,7,4,4,2,5
"520",6,2,10,7,9,7,7,6,10,3
"521",2,4,11,1,3,9,1,1,3,9
"522",5,6,9,6,8,4,9,4,2,5
"523",8,8,9,6,2,7,4,4,2,5
"524",5,6,9,6,2,7,4,4,2,5
"525",9,7,11,2,4,2,10,8,6,4
"526",3,5,4,4,1,5,6,3,1,8
"527",5,6,2,8,11,6,8,8,5,11
"528",5,6,9,6,2,7,4,4,2,5
"529",2,3,8,1,3,9,1,9,3,6
"530",6,2,10,7,9,7,7,6,10,3
"531",3,5,4,4,1,5,6,3,1,8
"532",9,8,2,8,11,6,8,8,5,11
"533",5,6,9,6,2,7,4,4,2,5
"534",5,6,9,6,2,7,4,4,2,5
"535",5,6,9,6,2,7,4,4,2,5
"536",11,11,3,9,10,11,2,2,9,7
"537",1,1,1,3,7,3,3,9,4,2
"538",5,6,9,6,2,7,4,4,2,5
"539",6,2,10,7,9,7,9,6,10,3
"540",5,6,9,6,2,7,4,4,2,5
"541",11,11,3,9,10,11,2,2,9,7
"542",1,1,1,3,7,3,3,9,4,2
"543",5,6,9,6,2,7,4,4,2,5
"544",5,6,9,6,2,7,4,4,2,5
"545",3,5,2,4,1,5,6,3,5,8
"546",5,6,9,6,2,7,4,4,2,5
"547",3,5,4,4,1,5,6,3,1,8
"548",3,5,4,4,1,5,6,3,1,8
"549",1,1,1,3,7,3,3,9,4,2
"550",5,6,9,6,7,7,4,4,4,2
"551",4,11,3,9,10,11,2,2,9,7
"552",5,6,9,6,2,7,4,4,2,5
"553",5,6,9,6,2,7,4,4,2,5
"554",4,4,5,5,8,4,9,1,5,9
"555",1,1,1,3,7,3,3,9,4,2
"556",11,11,3,9,10,11,2,2,9,7
"557",3,5,4,4,1,5,6,3,1,8
"558",5,6,9,6,2,7,4,4,2,5
"559",8,4,5,1,3,6,8,1,5,9
"560",8,4,5,8,11,6,9,1,5,9
"561",2,3,8,1,3,9,1,9,3,6
"562",11,11,3,9,10,11,2,2,9,7
"563",1,1,1,3,7,3,3,9,4,2
"564",5,6,9,6,2,7,4,4,2,5
"565",9,8,2,8,11,6,8,8,5,11
"566",1,1,1,3,7,3,3,9,4,2
"567",9,8,2,8,11,6,8,8,5,11
"568",1,1,1,3,7,3,3,9,4,2
"569",11,11,3,9,10,11,2,2,9,7
"570",5,6,9,6,2,7,4,4,2,5
"571",5,6,9,6,2,7,4,4,10,5
"572",3,5,4,4,1,5,6,3,1,8
"573",3,5,4,4,1,5,6,3,1,8
"574",7,9,7,11,5,10,11,7,11,10
"575",1,1,1,3,7,3,3,9,4,2
"576",5,6,9,6,2,7,4,4,2,5
"577",1,1,1,3,7,3,3,9,4,2
"578",6,6,9,6,2,7,4,4,2,5
"579",5,6,9,6,2,7,4,4,2,5
"580",4,4,5,1,3,9,1,1,3,9
"581",5,6,9,6,2,7,4,4,2,5
"582",5,6,9,6,2,7,4,4,2,5
"583",10,10,6,9,6,9,1,9,3,6
"584",1,1,1,3,7,3,3,9,4,2
"585",8,4,5,1,3,9,1,1,7,9
"586",5,6,9,6,2,7,4,4,2,5
"587",5,6,9,6,2,7,4,4,2,5
"588",5,6,9,6,2,7,4,4,2,5
"589",5,6,9,6,2,7,4,4,2,5
"590",5,6,9,6,2,7,4,4,2,5
"591",5,6,9,6,2,7,4,4,2,5
"592",11,11,3,9,8,11,2,2,9,7
"593",7,9,7,4,5,5,11,7,11,8
"594",1,1,1,3,7,3,3,9,4,2
"595",5,6,9,6,2,7,4,4,2,5
"596",1,1,1,3,7,3,3,9,4,2
"597",5,6,9,6,2,7,4,4,2,5
"598",3,5,4,4,1,5,6,3,1,8
"599",1,1,1,3,7,3,3,9,4,2
"600",2,3,11,2,4,2,10,10,6,6
"601",6,2,9,7,2,7,7,6,2,3
"602",5,6,9,6,2,7,4,4,2,5
"603",1,1,1,3,7,3,3,9,4,2
"604",4,11,3,9,10,11,2,2,9,7
"605",5,6,9,6,2,7,4,4,2,5
