"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"123",12,10,4,4,1,10,2,1,6,8
"124",12,10,4,4,1,10,2,1,6,8
"125",12,10,4,4,1,10,2,1,6,8
"126",12,10,4,4,1,10,2,1,6,8
"127",12,10,4,4,1,10,2,1,6,8
"128",12,10,4,4,1,10,2,1,6,8
"129",12,10,4,4,1,10,2,1,6,8
"130",12,10,4,4,1,10,2,1,6,8
"131",12,10,4,4,1,10,2,1,6,8
"132",12,10,4,4,1,10,2,1,6,8
"133",7,6,2,2,10,13,7,9,11,11
"134",12,10,4,4,1,10,2,1,6,8
"135",12,10,4,4,1,10,2,1,6,8
"136",12,10,4,4,1,10,2,1,6,8
"137",15,10,4,4,1,10,2,1,6,8
"138",12,10,4,4,1,10,2,1,6,8
"139",15,9,10,6,3,12,4,7,8,8
"140",12,10,9,15,15,15,15,1,6,8
"141",12,10,4,4,1,10,2,1,6,8
"142",15,15,9,15,15,15,15,12,15,6
"143",12,10,4,4,1,10,2,1,6,8
"144",12,10,4,4,1,10,2,1,6,8
"145",12,10,4,4,1,10,2,1,6,8
"146",12,10,4,4,1,10,2,1,6,8
"147",7,10,4,4,1,10,2,1,6,8
"148",12,10,4,4,1,10,2,1,6,8
"149",12,10,4,4,1,10,2,1,6,8
"150",12,10,4,4,1,10,2,1,6,8
"151",12,10,4,4,1,10,2,1,6,8
"152",12,10,4,4,1,10,2,1,6,8
"153",12,10,4,4,1,10,2,1,6,8
"154",15,9,10,6,3,12,4,7,8,7
"155",12,10,4,4,1,10,2,1,6,8
"156",10,15,9,15,15,15,15,12,15,6
"157",12,10,4,4,1,10,2,1,6,8
"158",12,10,4,4,1,10,2,1,6,8
"159",12,10,4,4,1,10,2,1,6,8
"160",12,10,4,4,1,10,2,1,6,8
"161",12,10,4,4,1,10,2,1,6,8
"162",12,10,4,4,1,10,2,1,6,8
"163",12,10,4,4,1,10,12,1,12,1
"164",15,9,10,6,3,12,2,1,6,8
"165",4,13,5,9,9,4,5,11,14,15
"166",15,9,10,6,3,12,4,7,8,7
"167",12,10,4,4,1,10,2,1,6,8
"168",12,10,4,4,1,10,2,1,6,8
"169",12,10,4,4,1,10,2,1,6,8
"170",12,10,4,4,1,10,2,1,6,8
"171",12,10,4,4,1,10,2,1,6,8
"172",12,10,4,4,1,10,2,1,6,8
"173",7,10,4,4,1,10,2,1,6,8
"174",12,10,4,4,1,10,2,1,6,8
"175",12,10,4,4,1,10,2,1,6,8
"176",15,10,4,4,1,10,2,1,6,8
"177",12,10,9,15,15,15,15,12,15,6
"178",10,3,6,12,5,9,12,3,12,1
"179",10,10,4,4,5,10,2,1,6,8
"180",12,10,4,4,1,10,2,1,6,8
"181",15,9,10,6,3,12,4,7,8,7
"182",12,10,4,4,1,10,2,1,12,1
"183",12,10,4,4,1,10,2,1,6,8
"184",12,10,4,4,1,10,2,1,6,8
"185",7,10,4,4,1,10,2,1,6,8
"186",12,6,2,2,10,3,7,9,11,11
"187",15,9,10,6,3,12,4,7,8,7
"188",15,13,5,9,9,4,5,11,14,15
"189",15,9,10,6,3,12,4,7,8,7
"190",12,8,11,2,6,1,8,4,4,3
"191",15,9,10,6,3,12,4,7,8,7
"192",8,8,11,1,6,1,8,4,4,3
"193",12,10,4,4,1,10,2,1,6,8
"194",12,10,4,4,1,10,2,1,6,8
"195",8,8,11,1,6,1,8,4,4,3
"196",12,10,4,4,1,10,2,1,6,8
"197",15,13,5,9,9,4,5,11,14,15
"198",12,10,4,4,1,10,2,1,6,8
"199",8,8,11,1,6,1,8,4,4,3
"200",4,5,8,9,14,8,6,3,12,10
"201",3,2,12,14,7,5,11,13,13,14
"202",15,9,10,6,3,12,4,7,8,7
"203",8,8,11,1,6,1,8,4,4,3
"204",15,9,10,6,3,12,4,7,8,7
"205",7,9,10,6,3,10,4,7,6,8
"206",7,6,2,2,10,3,7,9,11,11
"207",15,13,5,9,9,4,5,11,14,15
"208",7,5,8,9,14,8,6,15,11,10
"209",7,6,2,2,10,3,7,9,11,11
"210",15,9,10,6,3,12,4,7,8,7
"211",8,10,11,4,6,1,8,4,4,3
"212",15,9,10,6,3,12,4,7,8,7
"213",15,9,10,6,5,9,12,3,12,1
"214",7,11,7,14,2,13,7,8,11,11
"215",13,15,9,15,15,15,15,12,15,6
"216",1,8,11,1,6,1,8,4,4,3
"217",15,13,5,9,9,4,5,11,14,15
"218",15,9,10,6,3,12,4,7,8,7
"219",3,2,12,14,7,5,11,13,13,14
"220",12,10,4,4,1,10,2,1,6,8
"221",7,10,4,4,1,10,2,1,6,8
"222",15,9,10,6,3,12,4,7,8,7
"223",12,10,4,4,1,10,2,9,11,11
"224",7,6,2,2,10,3,7,9,11,11
"225",15,9,10,6,3,12,4,7,8,7
"226",15,13,5,9,9,4,5,11,14,15
"227",15,9,10,6,3,12,4,7,8,7
"228",12,6,4,2,10,3,7,9,11,11
"229",7,6,2,2,10,3,7,9,11,11
"230",12,6,2,2,10,3,7,9,11,11
"231",1,8,11,1,6,1,8,4,4,3
"232",12,10,4,4,1,10,7,9,6,8
"233",15,13,5,9,9,4,5,11,14,15
"234",15,9,10,6,3,12,4,8,7,7
"235",7,9,10,6,1,12,4,9,8,11
"236",10,3,11,1,6,1,8,4,4,3
"237",15,9,10,6,3,12,4,7,8,7
"238",7,10,4,4,1,10,2,9,6,3
"239",15,9,10,6,3,1,4,4,4,3
"240",3,2,12,14,7,5,11,13,13,14
"241",10,3,6,12,5,9,12,3,12,1
"242",3,5,8,13,5,1,8,15,5,3
"243",7,9,10,6,3,12,4,7,8,7
"244",7,6,2,2,10,3,7,9,11,11
"245",7,6,2,14,7,5,11,13,13,14
"246",7,6,2,2,10,3,7,9,11,11
"247",13,11,7,14,2,13,14,8,7,4
"248",7,9,10,6,10,12,7,9,11,11
"249",13,11,7,14,2,13,14,8,7,4
"250",7,10,11,4,1,10,11,4,4,3
"251",7,6,2,2,10,3,7,9,11,11
"252",9,3,6,12,5,9,12,3,12,1
"253",1,8,11,1,6,1,8,4,4,3
"254",5,4,13,5,14,7,10,2,9,14
"255",15,9,10,6,3,12,4,7,8,7
"256",12,6,2,2,10,3,8,9,11,11
"257",1,8,11,1,6,1,8,4,4,3
"258",8,6,2,1,6,1,8,4,4,3
"259",7,6,2,2,10,3,7,9,11,11
"260",7,11,7,14,3,13,1,8,7,4
"261",8,15,11,1,6,1,8,4,4,3
"262",1,9,11,1,3,12,4,7,8,7
"263",7,6,2,2,10,3,7,9,11,11
"264",5,4,13,5,14,7,10,2,9,14
"265",12,6,2,2,1,3,7,9,11,11
"266",15,9,10,6,3,12,4,7,8,7
"267",14,9,10,6,3,12,4,7,8,7
"268",7,6,2,2,10,3,7,9,11,11
"269",7,10,2,2,6,1,7,9,11,11
"270",7,6,2,2,10,3,7,9,11,11
"271",8,8,11,1,6,1,8,4,4,3
"272",7,6,2,2,10,3,7,9,11,11
"273",7,6,2,2,10,3,7,9,11,11
"274",7,6,2,2,10,3,7,9,11,11
"275",7,5,8,9,14,8,6,15,5,10
"276",7,11,2,2,10,3,7,9,11,11
"277",8,8,11,1,6,1,8,4,4,3
"278",7,6,2,2,10,3,7,9,11,11
"279",8,8,11,1,6,1,8,4,4,3
"280",7,11,7,14,2,13,14,8,7,4
"281",3,2,12,14,7,5,11,13,13,14
"282",10,4,6,5,5,7,10,2,9,14
"283",8,8,11,1,6,1,8,4,4,3
"284",7,6,2,2,10,3,7,9,11,11
"285",10,3,6,12,5,9,12,3,12,1
"286",7,6,2,2,10,3,7,9,11,11
"287",8,8,11,1,6,1,8,4,4,3
"288",3,2,2,2,7,5,7,9,13,11
"289",7,6,2,2,10,3,7,9,11,11
"290",7,6,4,4,10,3,7,9,11,11
"291",13,11,7,14,2,13,7,9,11,11
"292",8,8,11,1,6,1,8,4,4,3
"293",7,6,2,2,10,3,7,9,11,11
"294",8,8,11,1,6,1,8,4,4,3
"295",8,8,11,1,6,1,8,4,4,3
"296",7,13,14,3,11,11,12,6,1,5
"297",15,13,5,9,9,4,5,11,14,15
"298",8,8,11,1,6,1,8,4,4,3
"299",7,6,2,2,10,3,7,9,11,11
"300",7,6,2,2,10,3,7,9,11,11
"301",3,2,12,14,7,5,11,13,13,14
"302",15,9,10,6,3,12,4,7,8,7
"303",10,10,12,11,4,1,1,4,4,3
"304",7,6,2,2,10,3,7,9,11,11
"305",15,13,5,9,9,4,5,11,14,15
"306",8,8,11,1,6,1,8,4,4,3
"307",7,6,2,2,10,3,7,9,11,11
"308",1,8,11,1,6,1,8,4,4,3
"309",15,9,10,6,3,12,4,7,8,7
"310",15,9,10,6,3,12,4,7,8,7
"311",8,8,11,1,6,1,8,4,4,3
"312",6,1,1,2,3,6,7,10,3,2
"313",15,9,10,6,3,12,4,7,8,7
"314",15,9,10,6,3,12,4,7,8,7
"315",13,11,7,14,2,13,14,8,7,4
"316",15,9,10,6,3,12,4,7,8,7
"317",8,8,11,1,6,1,8,4,4,3
"318",5,4,13,5,14,7,10,2,9,14
"319",2,5,8,1,5,9,12,3,12,1
"320",4,13,5,9,9,4,5,11,5,15
"321",7,6,2,2,10,3,7,9,11,11
"322",7,9,10,2,10,3,7,9,11,11
"323",15,9,10,6,3,12,4,7,8,7
"324",1,8,11,1,6,1,8,4,4,3
"325",3,2,12,14,7,5,11,13,13,14
"326",15,9,10,6,3,12,4,7,8,7
"327",3,2,12,14,7,5,11,13,13,14
"328",8,8,11,1,6,1,8,4,4,3
"329",7,10,4,4,1,10,2,1,6,8
"330",8,8,11,1,6,1,8,4,4,3
"331",1,8,11,1,6,1,8,4,4,3
"332",1,9,10,6,3,12,4,7,8,7
"333",7,6,2,2,10,3,7,9,11,11
"334",7,6,2,2,10,3,7,9,11,11
"335",5,4,13,5,14,7,10,2,9,14
"336",7,6,2,2,10,3,7,9,11,11
"337",4,13,5,9,9,4,5,11,14,15
"338",13,11,7,14,10,3,7,9,11,11
"339",15,13,5,9,9,4,5,11,14,15
"340",8,8,11,1,6,1,8,4,4,3
"341",7,6,2,2,10,3,7,9,11,11
"342",3,2,12,14,7,5,11,13,13,14
"343",13,11,7,14,2,13,14,8,7,4
"344",8,8,11,1,6,1,8,4,4,3
"345",1,8,11,1,6,1,8,4,4,3
"346",9,3,6,12,5,9,12,3,12,1
"347",8,8,11,1,6,1,8,4,4,3
"348",10,3,6,12,5,3,4,7,13,7
"349",7,6,2,2,1,10,7,9,11,11
"350",15,13,5,9,9,4,5,11,14,15
"351",8,8,11,1,6,1,8,4,4,3
"352",8,8,11,1,6,1,8,4,4,3
"353",8,8,11,1,6,1,8,4,4,3
"354",8,8,11,1,6,1,8,4,4,3
"355",7,6,2,2,10,3,7,9,11,11
"356",7,6,11,1,6,1,7,4,4,3
"357",7,6,2,2,10,3,7,9,11,11
"358",8,8,11,1,6,1,8,4,4,3
"359",1,8,11,1,6,1,8,4,4,3
"360",10,3,6,12,5,9,12,3,12,1
"361",3,2,12,14,7,5,11,13,13,14
"362",8,8,11,1,6,1,8,4,4,3
"363",8,8,11,1,6,1,8,4,4,3
"364",8,8,11,1,6,1,8,4,4,3
"365",7,6,2,2,10,3,7,9,11,11
"366",7,6,2,2,10,3,7,9,11,11
"367",8,8,11,1,6,1,8,4,4,3
"368",7,6,2,2,10,3,7,9,11,11
"369",4,13,5,9,9,4,5,11,14,15
"370",7,6,2,2,10,3,7,9,11,11
"371",8,8,11,1,6,1,8,4,4,3
"372",8,8,11,1,6,1,8,4,4,3
"373",4,13,5,9,9,4,5,11,14,15
"374",10,3,6,12,5,9,12,3,12,1
"375",1,9,10,6,3,12,4,7,8,7
"376",5,15,9,15,15,15,15,12,15,6
"377",13,11,7,14,2,13,14,8,7,4
"378",1,8,11,1,6,1,8,4,4,3
"379",1,8,11,1,6,1,8,4,4,3
"380",7,6,2,2,10,3,7,9,11,11
"381",8,8,11,1,6,1,8,4,4,3
"382",1,8,11,1,6,1,8,4,4,3
"383",8,8,11,1,6,1,8,4,4,3
"384",3,4,13,5,14,7,10,2,9,14
"385",13,11,7,14,2,13,14,8,7,4
"386",4,5,6,12,5,8,6,3,5,10
"387",8,8,11,1,6,1,8,4,4,3
"388",1,8,11,1,6,1,8,4,4,3
"389",7,8,2,2,10,1,8,4,4,3
"390",8,8,11,1,6,1,8,4,4,3
"391",8,8,11,1,6,1,8,4,4,3
"392",8,8,11,1,6,1,8,4,4,3
"393",8,8,11,1,6,1,8,4,4,3
"394",5,4,13,5,14,7,10,2,9,14
"395",8,8,11,1,6,1,8,4,4,3
"396",8,8,11,1,6,1,8,4,4,3
"397",8,8,11,1,6,1,8,4,4,3
"398",8,8,11,1,6,1,8,4,4,3
"399",8,8,11,1,6,1,8,4,4,3
"400",7,6,2,2,10,3,7,9,4,3
"401",8,8,7,1,6,1,8,4,4,3
"402",4,5,8,9,14,8,6,15,5,10
"403",8,8,11,1,6,1,8,4,4,3
"404",6,9,2,2,10,3,7,7,8,11
"405",8,8,11,1,6,1,8,4,4,3
"406",8,8,11,1,6,1,8,4,4,3
"407",8,8,11,1,6,1,8,4,4,3
"408",7,6,7,14,10,13,14,9,7,11
"409",7,6,2,2,10,3,7,9,11,11
"410",7,6,2,2,10,3,7,9,11,11
"411",10,7,11,12,6,9,8,4,4,2
"412",13,11,7,14,2,13,14,8,7,4
"413",1,8,11,1,6,1,8,4,4,3
"414",8,8,11,1,6,1,8,4,4,3
"415",1,8,11,1,6,1,8,4,4,3
"416",7,6,2,4,10,3,7,9,11,11
"417",1,9,11,1,6,1,8,4,4,3
"418",8,8,11,1,6,1,8,4,4,3
"419",15,9,10,6,3,12,4,7,8,7
"420",5,15,9,15,15,7,10,12,15,14
"421",5,4,13,5,14,7,10,2,9,14
"422",8,8,11,1,6,1,8,4,4,3
"423",15,5,8,6,3,8,4,7,8,7
"424",1,9,11,1,6,12,4,4,4,3
"425",1,9,11,1,6,1,8,4,4,3
"426",8,8,11,1,6,1,8,4,4,3
"427",1,8,11,1,6,1,8,4,4,3
"428",8,8,11,1,6,1,8,4,4,3
"429",1,8,11,1,6,1,8,4,4,3
"430",1,8,9,15,15,15,15,12,15,6
"431",4,5,8,9,14,8,6,15,5,10
"432",2,3,6,12,5,9,12,3,12,1
"433",13,11,7,14,2,13,8,8,12,3
"434",3,2,12,14,7,5,11,13,13,14
"435",1,9,11,1,6,1,8,4,4,3
"436",7,8,11,2,6,1,8,4,4,3
"437",11,1,1,11,4,6,1,10,3,2
"438",3,6,2,2,10,3,7,9,11,11
"439",10,3,11,1,6,1,8,4,4,3
"440",8,8,11,1,6,2,8,4,4,3
"441",6,1,1,11,4,6,1,10,3,2
"442",1,9,11,1,6,1,8,4,4,3
"443",7,6,2,2,10,3,7,9,11,11
"444",4,3,6,12,5,9,5,3,14,15
"445",6,1,1,11,4,6,1,10,3,2
"446",15,9,10,6,3,12,4,7,8,7
"447",8,8,11,1,6,1,8,4,4,3
"448",15,9,10,6,3,12,4,7,8,7
"449",6,1,1,11,4,6,1,10,3,2
"450",1,6,2,2,10,3,7,4,11,11
"451",15,9,10,6,3,12,4,7,8,7
"452",8,13,14,3,11,11,12,6,1,5
"453",1,9,11,1,6,1,8,4,4,3
"454",7,6,2,2,10,3,7,9,11,11
"455",1,8,11,1,6,1,8,4,4,3
"456",13,11,7,14,2,13,14,10,3,2
"457",8,8,11,1,6,1,8,4,4,3
"458",8,8,11,1,6,1,8,4,4,3
"459",8,8,11,1,6,1,8,4,4,3
"460",8,8,11,1,6,1,8,4,4,3
"461",3,2,12,14,7,5,11,13,13,14
"462",5,4,13,5,14,7,10,2,9,14
"463",7,6,2,2,10,3,7,9,11,11
"464",1,8,11,1,6,1,8,4,4,3
"465",8,8,11,1,6,1,8,4,4,3
"466",8,8,11,1,6,1,8,4,4,3
"467",4,13,5,9,9,4,5,11,14,15
"468",8,8,11,1,6,1,8,4,4,3
"469",5,4,13,5,14,7,10,2,9,14
"470",11,1,1,2,10,3,7,9,11,11
"471",5,14,9,8,8,14,3,14,2,12
"472",8,8,11,1,6,1,8,4,4,3
"473",3,2,12,14,7,5,11,13,13,14
"474",1,8,11,1,6,1,8,4,4,3
"475",1,8,11,1,6,1,8,4,4,3
"476",3,2,12,14,7,5,11,13,13,14
"477",3,5,8,9,14,8,6,15,5,10
"478",15,13,5,9,9,4,5,11,14,15
"479",1,8,11,1,6,1,8,4,4,3
"480",5,4,13,5,14,7,10,2,9,14
"481",11,1,1,12,10,6,1,10,3,2
"482",10,8,11,12,6,9,8,4,4,3
"483",3,2,12,14,7,5,11,13,13,14
"484",1,8,11,1,6,1,8,4,4,3
"485",5,4,13,5,14,14,10,2,2,12
"486",7,6,2,2,10,3,7,9,11,11
"487",1,8,11,1,6,1,8,4,4,3
"488",10,8,11,1,6,1,8,4,4,3
"489",5,4,13,5,14,7,10,2,9,14
"490",14,9,2,2,10,3,7,9,11,11
"491",15,13,5,9,9,4,5,11,14,15
"492",13,11,7,14,2,13,14,8,7,4
"493",4,5,8,9,14,8,6,15,5,10
"494",8,8,11,1,6,1,8,4,4,3
"495",15,9,10,6,3,12,4,7,8,7
"496",8,8,11,1,6,1,8,4,4,3
"497",11,1,1,11,4,6,1,10,3,2
"498",8,8,11,1,6,1,8,4,4,3
"499",7,6,11,2,6,1,7,4,4,3
"500",13,11,7,14,2,13,14,8,7,4
"501",5,4,13,5,14,7,10,2,9,14
"502",1,8,11,1,6,1,8,4,4,3
"503",1,8,10,1,3,12,4,4,4,3
"504",7,10,4,4,1,10,7,9,11,11
"505",13,11,7,1,6,1,8,4,4,3
"506",11,1,1,11,4,6,1,10,3,2
"507",8,8,11,1,6,1,8,4,4,3
"508",10,1,1,11,4,6,1,10,3,2
"509",5,4,13,5,14,7,10,2,9,14
"510",8,8,11,1,6,1,8,4,4,3
"511",10,3,6,1,5,9,12,3,12,3
"512",15,9,10,6,3,12,4,7,8,7
"513",4,5,8,9,14,8,6,15,5,10
"514",4,6,2,2,10,3,7,9,11,11
"515",3,2,12,14,7,5,11,13,13,14
"516",3,13,14,3,11,11,12,6,1,5
"517",10,3,6,12,5,9,12,3,12,1
"518",8,8,11,1,6,1,8,4,4,3
"519",8,8,11,1,6,1,8,4,4,3
"520",7,6,2,2,10,3,7,9,11,11
"521",10,3,14,3,5,9,6,3,12,1
"522",8,8,11,1,6,1,8,4,4,3
"523",3,2,12,1,6,1,8,4,4,3
"524",8,8,11,1,6,1,8,4,4,3
"525",13,13,14,3,11,11,12,8,7,5
"526",6,1,1,11,4,6,1,10,3,2
"527",8,8,7,14,2,13,14,8,7,4
"528",8,8,11,1,6,1,8,4,4,3
"529",10,3,6,12,5,9,12,3,12,1
"530",7,6,2,2,10,3,7,9,11,11
"531",11,1,1,11,4,6,1,10,3,2
"532",13,11,7,14,2,13,14,8,7,4
"533",8,8,11,1,6,1,8,4,4,3
"534",1,8,11,1,6,1,8,4,4,3
"535",8,8,11,1,6,1,8,4,4,3
"536",15,13,5,9,9,4,5,11,14,15
"537",5,4,13,5,14,7,10,2,9,14
"538",1,8,11,1,6,1,8,4,4,3
"539",7,6,2,2,10,8,7,9,11,11
"540",1,8,11,1,6,1,8,4,4,3
"541",15,13,5,9,9,4,5,11,14,15
"542",5,4,13,5,14,7,10,2,9,14
"543",8,8,11,1,6,1,8,4,4,3
"544",8,8,11,1,6,1,8,4,4,3
"545",11,1,1,11,4,13,1,8,3,2
"546",1,8,11,1,6,1,8,4,4,3
"547",11,1,1,11,4,6,1,10,3,2
"548",6,1,1,11,4,6,1,10,3,2
"549",5,15,9,15,15,15,15,12,15,6
"550",8,8,11,1,10,1,8,4,9,3
"551",4,13,5,9,9,4,5,11,14,15
"552",8,8,11,1,6,1,8,4,4,3
"553",1,8,11,1,6,1,8,4,4,3
"554",2,5,8,9,14,8,6,15,5,10
"555",5,4,13,5,14,7,10,2,9,14
"556",15,13,5,9,9,4,5,11,14,15
"557",11,1,1,11,4,6,1,10,3,2
"558",8,8,11,1,6,1,8,4,4,3
"559",13,2,12,14,7,5,1,13,3,2
"560",3,2,12,14,7,5,6,13,5,10
"561",10,3,6,12,5,9,12,3,12,1
"562",15,13,5,9,9,4,5,11,14,15
"563",5,4,13,5,14,7,10,2,9,14
"564",8,8,11,1,6,1,8,4,4,3
"565",13,11,7,14,2,13,14,8,7,4
"566",5,4,13,5,14,7,10,2,9,14
"567",13,11,7,14,2,13,14,8,7,4
"568",5,4,13,5,14,7,10,2,9,14
"569",15,13,5,9,9,4,5,11,14,15
"570",1,8,11,1,6,1,8,4,4,3
"571",8,8,11,1,6,1,8,9,11,3
"572",11,7,1,11,4,6,1,10,3,2
"573",11,1,1,11,4,6,1,10,3,2
"574",15,9,10,6,3,12,4,7,8,7
"575",5,4,13,5,14,7,10,2,9,14
"576",8,8,11,1,6,1,8,4,4,3
"577",5,4,13,5,14,7,10,2,9,14
"578",8,8,11,1,6,1,8,4,4,3
"579",8,8,11,1,6,1,8,4,4,3
"580",4,3,6,12,5,8,6,3,12,1
"581",8,8,11,1,6,1,8,4,4,3
"582",8,8,11,1,6,1,8,4,4,3
"583",12,10,6,4,1,9,12,3,12,1
"584",5,4,13,5,14,7,10,2,9,14
"585",3,2,12,14,7,5,11,13,13,14
"586",1,8,11,1,6,1,8,4,4,3
"587",8,8,11,1,6,1,8,4,4,3
"588",8,8,11,1,6,1,8,4,4,3
"589",8,8,11,1,6,1,8,4,4,3
"590",8,8,11,1,6,1,8,4,4,3
"591",1,8,11,1,6,1,8,4,4,3
"592",15,13,5,9,9,4,6,11,5,15
"593",6,9,10,6,3,12,4,7,3,2
"594",5,4,13,5,14,7,10,2,9,14
"595",8,8,11,1,6,1,8,4,4,3
"596",5,4,13,5,14,7,10,2,9,14
"597",8,8,11,1,6,1,8,4,4,3
"598",6,7,3,7,12,2,9,5,10,9
"599",5,4,13,5,14,7,10,2,9,14
"600",10,13,14,3,11,11,12,3,12,1
"601",7,6,2,2,10,3,7,9,11,11
"602",8,8,11,1,6,1,8,4,4,3
"603",5,4,13,5,14,7,11,2,9,14
"604",4,13,5,9,9,4,5,11,14,15
"605",8,8,11,1,6,1,8,4,4,3
