"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"84",12,15,14,11,13,11,5,5,3,17
"85",11,8,10,11,8,14,5,11,6,5
"86",11,4,9,2,1,5,2,11,6,5
"87",15,9,11,10,17,12,9,4,11,4
"88",5,2,5,12,14,18,12,6,4,6
"89",19,17,20,19,19,20,18,14,9,11
"90",17,19,2,10,17,12,9,8,10,12
"91",14,8,10,11,8,11,5,5,3,17
"92",14,8,10,11,8,11,5,5,3,17
"93",15,9,11,9,17,5,2,1,11,4
"94",12,15,14,11,8,11,5,5,3,17
"95",11,13,3,16,16,14,14,11,11,5
"96",1,16,15,1,10,17,10,18,15,8
"97",14,8,10,11,8,11,5,5,3,17
"98",14,8,10,11,8,11,5,5,3,17
"99",11,8,10,11,8,11,5,5,3,17
"100",1,15,14,1,10,17,10,18,15,8
"101",19,17,20,19,19,20,18,14,9,11
"102",14,8,10,11,8,11,5,5,3,17
"103",11,4,9,2,13,14,5,5,6,17
"104",11,4,3,2,8,11,5,5,3,17
"105",11,4,3,2,13,14,5,5,3,17
"106",19,17,20,19,19,20,18,14,9,11
"107",14,8,10,11,8,11,5,5,3,17
"108",14,8,10,11,8,11,5,5,3,17
"109",11,8,10,11,8,11,5,5,3,17
"110",1,15,14,2,13,14,5,5,3,17
"111",11,4,3,2,13,14,14,11,6,5
"112",11,4,3,2,13,14,14,11,6,5
"113",1,15,14,1,10,17,10,18,15,8
"114",14,8,10,11,8,11,5,5,3,17
"115",14,8,10,11,8,11,5,5,3,17
"116",14,8,10,11,8,11,5,5,3,17
"117",9,9,11,9,1,5,2,1,11,1
"118",11,8,10,11,8,11,5,5,3,17
"119",14,8,10,11,8,11,5,5,3,17
"120",14,8,10,11,8,11,5,5,3,17
"121",14,8,10,11,8,11,5,5,3,17
"122",14,8,10,11,8,11,5,5,3,17
"123",14,8,10,11,8,11,5,5,3,17
"124",14,8,10,11,8,11,5,5,3,17
"125",14,4,3,2,13,14,5,5,6,5
"126",14,8,10,11,8,11,5,5,3,17
"127",14,8,10,11,8,11,5,5,3,17
"128",14,8,10,11,8,11,5,5,3,17
"129",11,4,3,11,8,11,5,5,3,17
"130",14,8,10,11,8,11,5,5,3,17
"131",14,8,10,11,8,11,5,5,3,12
"132",14,8,10,11,8,11,5,5,3,17
"133",6,17,13,7,3,4,17,2,14,5
"134",11,8,10,11,8,11,5,5,3,17
"135",12,15,14,11,8,11,5,5,3,17
"136",14,8,10,11,8,11,5,5,3,17
"137",1,15,14,11,8,11,5,5,3,17
"138",14,8,10,11,8,11,5,5,3,17
"139",1,15,15,1,10,17,10,18,15,8
"140",14,8,19,11,12,16,5,20,3,17
"141",14,8,10,11,8,11,5,5,3,17
"142",12,12,19,20,12,16,8,20,19,18
"143",14,8,10,11,8,11,5,5,3,17
"144",14,8,10,11,8,11,5,5,3,17
"145",14,8,10,11,8,11,5,5,3,17
"146",14,8,10,11,8,11,5,5,3,17
"147",12,15,14,11,8,11,5,5,3,12
"148",14,8,10,11,8,11,5,5,3,17
"149",14,8,10,11,8,11,5,5,3,17
"150",14,8,10,11,8,11,5,5,3,17
"151",14,8,10,11,8,11,5,5,3,17
"152",14,8,10,11,8,11,5,5,3,17
"153",14,8,10,11,8,11,5,5,3,17
"154",1,16,15,1,10,17,10,18,15,8
"155",14,8,10,11,8,11,5,5,3,17
"156",9,12,19,20,12,16,8,20,19,18
"157",12,15,14,11,8,11,5,5,3,17
"158",14,8,10,11,8,11,5,5,3,17
"159",14,15,14,11,8,11,5,5,3,17
"160",12,15,14,11,8,11,5,5,3,17
"161",14,8,10,11,8,11,5,5,3,17
"162",14,8,10,11,8,11,5,5,3,17
"163",14,8,10,11,8,5,2,1,6,4
"164",12,15,14,1,13,11,5,5,3,17
"165",17,19,2,10,2,7,19,8,10,10
"166",1,16,15,1,10,17,10,18,15,8
"167",14,4,10,11,8,11,5,5,3,17
"168",14,8,10,11,8,11,5,5,3,17
"169",14,8,10,11,8,11,5,5,3,17
"170",14,8,10,11,8,11,5,5,3,17
"171",14,8,10,11,8,11,5,5,3,17
"172",14,8,10,11,8,11,5,5,3,17
"173",12,15,14,11,13,14,14,11,13,19
"174",11,8,10,11,8,11,5,5,3,17
"175",14,8,10,11,8,11,5,5,3,17
"176",1,15,14,11,8,11,5,5,3,17
"177",14,8,19,20,12,16,8,20,19,18
"178",9,9,11,9,1,5,2,1,11,4
"179",11,4,3,2,1,14,5,5,3,17
"180",14,8,10,11,8,11,5,5,3,17
"181",1,16,15,1,10,17,10,18,15,8
"182",11,4,3,2,8,14,5,11,6,5
"183",14,8,10,11,8,11,5,5,3,17
"184",11,4,3,2,8,11,5,5,3,12
"185",12,15,14,11,8,11,5,5,3,17
"186",14,17,13,7,3,4,17,2,14,16
"187",1,15,14,1,10,17,10,18,15,8
"188",20,18,2,14,2,7,19,8,10,10
"189",1,15,14,1,10,17,10,11,13,19
"190",14,14,17,7,11,15,7,16,4,6
"191",12,15,14,1,10,17,10,18,15,8
"192",16,14,17,17,11,15,7,16,4,6
"193",14,8,10,11,8,11,5,5,3,17
"194",14,8,10,11,8,11,5,5,3,17
"195",16,14,17,17,11,15,7,16,4,6
"196",14,8,10,11,8,11,5,5,3,17
"197",17,19,2,10,2,7,19,8,10,10
"198",14,8,10,11,8,11,5,5,3,17
"199",16,14,17,17,11,15,7,16,4,6
"200",11,4,3,2,13,14,9,11,6,5
"201",18,1,16,15,5,3,6,4,16,3
"202",1,16,15,1,10,17,10,18,15,8
"203",16,14,17,17,11,15,7,16,4,6
"204",1,16,15,1,10,17,10,18,15,8
"205",12,15,14,2,13,14,14,11,6,5
"206",12,17,13,7,3,4,17,2,14,16
"207",20,18,2,14,2,7,19,8,10,10
"208",11,7,4,13,15,19,20,13,6,5
"209",12,4,13,7,13,14,14,11,6,5
"210",1,16,15,1,10,17,10,18,15,8
"211",12,4,3,2,13,15,7,16,7,5
"212",1,15,14,1,10,17,10,18,15,8
"213",1,4,14,2,1,14,2,1,11,5
"214",12,10,14,2,13,14,14,11,6,5
"215",12,12,19,20,12,16,8,20,19,18
"216",5,2,14,12,11,15,7,16,4,6
"217",20,18,2,14,2,7,19,8,10,10
"218",1,15,14,1,10,17,10,18,15,8
"219",18,1,3,15,5,3,6,4,16,3
"220",12,15,14,11,8,11,5,5,3,17
"221",12,15,14,11,13,11,5,11,6,5
"222",1,15,14,1,10,17,10,18,15,8
"223",11,4,3,11,8,14,5,5,6,5
"224",8,17,13,7,13,14,14,11,6,5
"225",1,16,15,1,10,17,10,18,15,8
"226",20,18,2,14,2,7,19,8,10,10
"227",1,15,14,1,10,17,10,18,15,8
"228",14,17,13,7,3,4,17,2,14,16
"229",8,17,13,7,3,4,17,2,14,16
"230",14,17,13,7,3,4,17,2,14,16
"231",5,2,5,12,14,18,12,6,4,6
"232",14,14,10,11,8,14,14,11,6,17
"233",20,18,2,14,2,7,19,8,10,10
"234",1,2,5,1,10,17,14,15,7,13
"235",12,15,14,2,13,14,14,11,6,5
"236",9,9,17,17,11,15,2,16,4,6
"237",1,16,15,1,10,17,10,18,15,8
"238",12,15,14,11,13,11,14,11,6,5
"239",1,2,5,12,14,18,12,6,4,6
"240",18,1,16,15,5,3,6,4,16,3
"241",9,9,11,9,1,5,2,1,11,4
"242",7,4,3,2,17,14,9,11,6,5
"243",12,15,14,1,13,14,14,11,6,5
"244",12,4,13,7,13,14,14,11,6,5
"245",7,4,3,2,5,3,6,4,16,3
"246",8,17,13,7,3,4,17,2,14,16
"247",6,10,12,4,9,2,14,15,7,5
"248",12,4,14,2,13,14,14,11,6,5
"249",6,10,12,4,9,2,14,11,13,19
"250",11,4,3,2,13,14,14,11,6,5
"251",12,4,3,2,13,14,14,11,6,5
"252",15,9,11,9,1,5,2,1,11,4
"253",5,2,5,12,14,18,12,6,4,12
"254",10,13,6,16,16,6,4,17,8,1
"255",1,16,15,1,10,17,10,18,15,8
"256",12,4,13,7,3,4,17,2,14,16
"257",5,2,5,12,14,18,12,6,4,6
"258",16,17,13,7,11,4,17,16,4,12
"259",12,17,13,7,3,4,17,2,14,16
"260",12,10,3,2,13,14,14,11,6,5
"261",7,4,3,2,13,14,14,11,6,5
"262",5,2,5,12,14,18,12,6,15,8
"263",8,17,13,7,3,4,17,11,6,16
"264",10,13,6,16,16,6,4,17,8,1
"265",11,4,13,11,13,14,14,11,6,5
"266",1,16,15,1,10,17,10,18,15,8
"267",12,16,15,18,7,8,13,3,5,7
"268",12,17,13,7,13,14,14,11,6,5
"269",8,4,3,2,13,14,14,11,6,5
"270",8,4,13,2,13,14,14,11,6,5
"271",16,14,17,17,11,15,7,16,4,6
"272",12,17,13,7,3,4,17,2,14,16
"273",8,17,13,7,3,4,17,2,14,16
"274",8,17,13,7,3,4,17,2,14,16
"275",7,4,4,13,15,19,20,13,12,14
"276",12,10,3,2,13,14,14,11,6,5
"277",16,14,17,17,11,15,7,16,4,6
"278",12,4,3,2,13,14,14,11,6,5
"279",16,14,17,17,11,15,7,16,4,6
"280",12,10,12,4,9,2,14,15,7,13
"281",18,1,16,15,5,3,6,4,16,3
"282",9,13,9,9,1,5,2,17,8,1
"283",16,14,17,17,11,15,7,16,4,6
"284",8,17,13,7,13,14,14,11,6,5
"285",9,9,11,9,1,5,2,1,11,4
"286",8,17,13,7,3,4,17,2,14,16
"287",16,14,17,17,11,15,7,16,4,6
"288",18,1,3,15,5,3,6,4,16,3
"289",8,17,13,7,3,4,17,2,14,16
"290",12,15,14,11,13,14,14,11,6,5
"291",12,10,3,4,13,14,14,11,6,5
"292",16,14,17,17,11,15,7,16,4,6
"293",8,17,13,7,3,4,17,2,14,16
"294",7,4,3,2,14,14,12,6,6,6
"295",16,14,17,17,11,15,7,16,4,6
"296",7,3,9,2,13,14,14,11,6,5
"297",20,18,2,14,2,7,19,8,10,10
"298",16,14,17,17,11,15,7,16,4,6
"299",8,17,13,7,3,4,17,2,14,16
"300",8,4,13,7,13,4,14,11,6,5
"301",18,1,16,15,5,3,6,4,16,3
"302",1,16,15,1,10,17,10,18,15,8
"303",7,4,3,2,13,14,14,11,6,5
"304",8,17,13,7,3,4,17,2,14,16
"305",20,18,2,14,2,7,19,8,10,10
"306",16,14,17,17,11,15,7,16,4,6
"307",8,17,13,7,3,4,17,2,14,16
"308",5,2,5,12,14,18,12,6,4,6
"309",1,16,15,1,10,17,10,11,15,8
"310",1,16,15,1,10,17,10,18,15,8
"311",16,14,17,17,11,15,7,16,4,6
"312",4,8,8,5,13,14,14,9,6,5
"313",1,16,15,1,10,17,10,18,15,8
"314",1,16,15,1,10,17,10,18,15,8
"315",6,10,12,4,9,2,14,15,7,13
"316",1,16,15,1,10,17,10,18,15,8
"317",16,14,17,17,11,15,7,16,4,6
"318",10,13,6,16,16,6,6,17,16,1
"319",7,4,3,2,13,14,14,11,6,5
"320",17,19,2,10,17,12,9,4,12,10
"321",12,17,13,7,3,4,17,2,14,16
"322",3,4,3,2,13,14,14,11,6,5
"323",1,16,15,1,10,17,10,18,15,8
"324",5,2,5,12,14,18,12,6,4,6
"325",18,1,16,15,5,3,6,4,16,3
"326",1,2,5,1,14,17,10,18,15,8
"327",18,1,16,15,5,3,6,4,16,3
"328",16,14,17,17,11,15,2,16,4,6
"329",12,15,14,11,8,14,5,5,3,6
"330",16,14,17,17,11,15,7,16,4,6
"331",5,2,5,12,14,18,12,6,4,6
"332",5,2,5,12,14,18,10,11,15,5
"333",8,17,13,7,3,4,17,2,14,16
"334",12,4,3,2,13,14,17,11,6,5
"335",10,13,6,16,16,6,4,17,8,1
"336",8,4,13,7,3,4,17,2,14,16
"337",17,19,2,10,2,7,19,8,10,10
"338",6,10,12,4,9,4,14,11,6,5
"339",20,18,2,14,2,7,19,8,10,10
"340",16,14,17,17,11,15,7,16,4,6
"341",12,16,13,7,13,4,17,2,14,16
"342",18,1,16,15,5,3,6,4,16,3
"343",6,10,12,4,9,2,14,15,7,13
"344",16,14,17,17,11,15,7,16,4,6
"345",5,2,5,12,14,18,7,16,4,6
"346",15,9,11,9,1,5,2,1,11,4
"347",7,14,3,2,13,15,7,11,4,6
"348",7,4,3,2,1,14,14,11,6,5
"349",7,4,3,2,13,14,14,11,6,5
"350",20,18,2,10,2,12,9,8,10,10
"351",16,2,5,12,14,18,7,16,4,6
"352",16,14,17,17,11,15,7,16,7,6
"353",16,14,17,17,11,15,7,16,4,6
"354",16,14,17,17,11,15,7,16,4,6
"355",8,17,13,7,13,4,17,2,14,16
"356",16,14,13,7,11,4,12,6,4,6
"357",8,17,13,7,3,4,17,2,14,16
"358",16,14,17,17,11,15,7,16,4,6
"359",5,2,5,12,14,18,12,6,4,6
"360",9,9,11,9,1,5,2,1,11,4
"361",18,1,16,15,5,3,6,4,16,3
"362",16,14,17,17,11,15,7,16,4,6
"363",16,14,17,17,11,15,7,16,4,6
"364",16,14,17,17,11,15,7,16,4,6
"365",8,17,13,7,3,4,17,2,14,16
"366",8,17,13,7,3,4,17,2,14,16
"367",16,14,17,17,11,15,7,16,4,6
"368",8,17,13,7,13,4,17,2,14,5
"369",17,19,9,10,2,7,19,8,10,10
"370",8,17,13,7,3,4,17,2,14,5
"371",16,14,17,17,11,15,7,16,4,6
"372",16,14,17,17,11,15,7,16,4,6
"373",17,19,2,14,2,7,19,8,10,10
"374",9,9,11,9,1,5,2,1,11,4
"375",1,2,5,12,14,18,12,6,15,6
"376",10,12,19,20,12,16,8,20,19,18
"377",6,10,12,4,9,2,14,15,7,13
"378",5,2,5,12,14,18,12,6,4,6
"379",5,2,5,12,14,18,12,6,4,6
"380",8,17,13,7,3,4,17,2,14,16
"381",16,14,17,17,11,15,7,16,4,6
"382",5,2,5,12,14,18,12,6,4,6
"383",16,14,17,17,11,15,7,16,4,6
"384",10,13,6,16,16,6,4,17,8,1
"385",6,10,12,4,9,2,14,15,7,13
"386",17,19,4,10,17,12,9,4,12,14
"387",16,14,17,17,11,15,7,16,4,6
"388",12,2,5,12,14,4,7,2,4,6
"389",16,14,13,7,3,15,7,16,4,6
"390",16,14,17,17,11,15,7,16,4,6
"391",16,14,17,17,11,15,7,16,4,6
"392",16,14,17,17,11,15,7,16,4,6
"393",16,14,17,17,11,15,7,16,4,6
"394",10,13,6,16,16,6,4,17,8,1
"395",16,14,17,17,11,15,7,16,4,6
"396",16,14,17,17,11,15,7,16,4,6
"397",16,14,17,17,11,15,7,16,4,6
"398",7,2,3,2,13,14,12,11,6,6
"399",16,14,17,17,11,15,7,16,4,6
"400",7,4,3,2,13,14,14,11,6,5
"401",16,14,12,17,11,14,14,11,6,5
"402",17,19,4,13,15,12,9,13,12,14
"403",16,14,17,17,11,15,7,16,4,6
"404",4,16,8,5,10,13,10,18,15,16
"405",16,14,17,17,11,15,7,16,4,6
"406",16,14,17,17,11,15,7,16,4,13
"407",16,14,17,17,11,15,7,16,4,6
"408",7,4,3,2,13,14,14,11,6,5
"409",12,17,13,7,3,14,17,11,14,8
"410",8,17,13,7,3,4,17,2,14,16
"411",7,4,3,2,13,14,7,11,6,5
"412",6,10,12,4,9,2,14,15,7,13
"413",5,2,5,12,14,18,12,6,4,6
"414",16,14,17,17,11,15,7,16,4,6
"415",5,2,5,12,14,18,7,16,4,6
"416",8,4,3,2,13,14,14,11,6,5
"417",5,2,5,12,14,18,12,6,4,6
"418",16,14,17,17,11,15,7,16,4,6
"419",1,16,5,1,10,8,13,3,5,7
"420",10,12,19,20,12,16,4,20,8,1
"421",10,13,6,16,16,6,4,17,16,1
"422",16,14,17,17,11,15,7,16,4,6
"423",1,7,3,1,10,19,13,18,5,7
"424",5,2,5,12,14,18,12,6,4,6
"425",5,2,5,12,14,18,12,6,4,6
"426",7,4,3,4,13,14,14,11,6,5
"427",5,2,17,17,11,18,12,6,4,6
"428",16,2,17,17,11,15,7,16,4,6
"429",5,4,5,12,14,18,7,6,4,6
"430",5,2,19,20,12,16,8,20,19,18
"431",3,7,4,13,15,19,20,13,12,14
"432",13,9,11,18,15,8,20,3,5,7
"433",7,4,3,4,13,14,14,11,6,5
"434",18,1,16,15,5,3,6,4,16,3
"435",5,2,5,12,14,18,12,6,4,6
"436",16,14,17,17,11,15,7,16,4,6
"437",2,6,7,6,4,9,1,9,1,15
"438",7,17,13,7,3,4,17,2,14,16
"439",7,9,9,9,9,15,7,11,4,6
"440",16,14,17,17,11,15,7,16,4,6
"441",4,8,8,5,10,13,16,9,17,15
"442",5,2,5,12,14,18,12,6,4,6
"443",7,4,3,2,13,14,14,11,6,5
"444",17,19,9,10,1,5,19,1,10,10
"445",4,8,8,5,10,13,1,9,1,15
"446",1,16,15,1,10,17,10,18,15,8
"447",16,14,17,17,11,15,7,16,4,6
"448",1,16,15,1,10,17,10,18,15,8
"449",4,8,8,5,10,13,1,9,1,15
"450",5,2,13,7,3,4,17,2,14,16
"451",1,16,15,1,10,17,10,18,15,8
"452",7,3,9,8,20,10,11,12,2,2
"453",5,2,5,12,14,18,12,6,4,6
"454",8,17,13,7,3,4,17,2,14,16
"455",5,2,5,12,14,18,12,6,4,6
"456",6,10,12,4,9,2,14,9,1,15
"457",7,13,3,17,11,14,7,11,6,5
"458",16,14,17,17,11,15,7,16,4,6
"459",12,4,3,17,13,15,14,11,4,5
"460",16,14,17,17,11,15,7,16,13,19
"461",18,1,16,15,5,3,6,4,16,3
"462",10,13,6,16,16,6,4,17,8,1
"463",8,17,13,7,3,4,17,2,14,16
"464",5,2,5,12,14,18,12,6,4,6
"465",16,14,17,17,11,15,7,16,4,6
"466",16,14,17,17,11,15,7,16,4,6
"467",17,18,2,14,2,7,19,8,10,10
"468",16,14,17,17,11,15,7,16,4,6
"469",10,13,6,16,16,6,4,17,8,1
"470",2,6,7,6,4,4,1,9,14,5
"471",10,13,20,19,19,20,18,14,9,11
"472",16,14,17,17,11,15,7,16,4,12
"473",7,1,3,15,5,3,6,11,16,5
"474",5,2,5,12,14,18,7,6,4,6
"475",5,2,5,12,14,18,12,6,4,6
"476",18,1,16,15,5,3,6,4,16,3
"477",7,7,4,13,17,12,9,4,12,14
"478",20,18,2,14,2,7,19,8,10,10
"479",5,2,5,12,14,18,12,6,4,6
"480",10,13,6,16,16,6,4,17,8,1
"481",2,6,7,2,4,14,1,9,6,5
"482",7,4,3,2,11,14,7,16,4,5
"483",7,1,16,15,5,3,6,4,16,3
"484",5,2,5,12,14,18,12,6,4,6
"485",10,13,6,16,16,6,4,17,8,1
"486",8,17,13,7,3,4,17,2,14,16
"487",5,2,5,12,14,18,12,6,4,6
"488",7,4,3,2,13,14,14,11,6,5
"489",10,13,6,16,16,6,4,17,8,1
"490",7,16,3,2,13,14,10,11,6,16
"491",20,18,2,14,2,7,19,8,10,10
"492",6,10,12,4,9,2,14,15,7,13
"493",3,7,4,13,17,12,9,4,12,14
"494",16,14,17,17,11,15,7,16,4,12
"495",1,16,15,1,10,17,10,18,15,8
"496",16,14,17,17,11,15,7,16,4,6
"497",2,6,7,6,4,9,1,9,1,15
"498",16,14,17,17,11,15,7,16,4,6
"499",8,14,17,17,13,15,14,11,6,5
"500",6,10,12,4,9,2,14,15,7,13
"501",10,13,6,16,16,6,4,17,8,1
"502",5,2,5,12,14,18,12,6,4,6
"503",4,2,5,12,13,14,14,11,6,5
"504",8,4,3,2,13,14,14,11,6,12
"505",7,10,3,2,13,14,7,11,6,5
"506",2,6,7,6,4,9,1,9,1,15
"507",16,14,17,17,11,15,7,16,4,6
"508",7,4,3,2,13,14,14,11,6,5
"509",10,13,6,16,16,6,4,17,8,1
"510",16,14,17,17,11,15,7,16,4,6
"511",11,4,3,2,13,14,14,11,6,5
"512",1,2,5,12,14,18,12,6,15,8
"513",3,7,4,13,17,12,9,4,12,14
"514",17,19,13,7,3,4,17,2,14,16
"515",18,1,16,15,5,3,6,4,16,3
"516",7,3,9,8,20,10,11,12,2,2
"517",9,9,11,9,1,5,2,1,11,4
"518",16,14,17,17,11,15,7,16,4,6
"519",16,14,17,17,11,15,7,16,4,6
"520",8,17,13,7,3,4,14,11,6,16
"521",7,4,3,2,17,14,9,11,6,5
"522",16,14,17,17,15,19,20,13,6,5
"523",7,1,3,4,13,14,14,11,6,5
"524",7,14,17,17,11,15,7,16,6,5
"525",7,3,3,8,20,10,16,12,17,2
"526",4,8,8,5,4,13,1,9,1,15
"527",16,14,12,4,9,2,14,16,7,13
"528",16,14,17,17,11,15,7,16,4,6
"529",9,9,11,9,1,5,2,1,11,4
"530",8,4,13,7,3,4,14,2,14,16
"531",2,6,7,6,4,9,1,9,1,15
"532",6,10,12,4,9,2,13,3,5,7
"533",16,14,17,17,11,15,7,16,4,6
"534",5,2,5,12,14,18,12,6,4,6
"535",16,14,17,17,11,15,7,16,4,6
"536",20,18,2,14,2,7,19,8,10,10
"537",10,13,6,16,16,6,4,17,8,1
"538",5,2,5,12,14,18,12,6,4,6
"539",7,17,3,7,15,19,20,13,6,5
"540",5,2,5,12,14,18,12,6,4,6
"541",20,18,2,14,2,7,19,8,10,10
"542",10,13,6,16,16,6,4,17,8,1
"543",16,14,17,17,11,15,7,16,4,6
"544",16,14,17,17,11,15,7,16,4,6
"545",2,6,12,4,4,2,1,11,6,5
"546",5,2,5,12,14,18,12,6,4,6
"547",2,6,7,6,4,9,16,9,1,15
"548",4,8,8,5,4,9,1,9,1,15
"549",19,12,19,20,12,16,8,20,19,18
"550",7,14,17,17,16,6,7,16,8,1
"551",17,19,2,10,2,7,19,8,10,10
"552",16,14,3,2,13,14,7,11,6,5
"553",7,2,3,2,13,14,12,11,4,6
"554",3,7,4,13,15,19,20,4,12,14
"555",10,13,6,16,16,6,4,17,8,1
"556",17,18,2,14,2,7,19,8,10,10
"557",2,6,7,6,4,9,1,9,1,15
"558",16,14,17,17,11,15,7,16,4,6
"559",7,1,16,15,5,3,14,9,1,5
"560",18,1,16,15,5,12,9,4,6,5
"561",15,9,11,9,1,5,2,1,11,4
"562",20,18,2,14,2,7,19,8,10,10
"563",10,13,6,16,16,6,4,17,8,1
"564",16,14,17,17,11,15,7,16,4,6
"565",6,10,12,4,9,2,14,15,7,13
"566",10,13,6,16,16,6,4,17,8,1
"567",6,10,12,4,9,2,14,15,7,5
"568",10,13,6,16,16,6,4,17,8,1
"569",20,18,2,14,2,7,19,8,10,10
"570",5,2,5,12,14,18,12,6,4,6
"571",16,14,17,17,11,14,12,11,6,5
"572",2,5,7,6,7,9,1,9,1,15
"573",2,6,7,6,4,9,1,9,1,15
"574",1,15,14,1,14,17,10,18,15,8
"575",10,13,6,16,16,6,4,17,5,7
"576",16,14,17,17,11,15,7,16,4,6
"577",10,13,6,16,16,6,4,17,8,1
"578",12,2,3,2,13,14,14,11,6,5
"579",16,14,17,17,11,15,7,16,4,6
"580",17,9,11,9,17,12,9,4,11,4
"581",16,14,17,17,11,15,7,16,4,6
"582",16,14,17,17,11,15,7,16,4,6
"583",14,8,10,11,8,5,2,1,11,4
"584",10,13,6,16,16,6,4,17,8,1
"585",18,1,16,15,5,3,6,4,16,3
"586",5,2,5,12,14,18,12,11,4,6
"587",16,14,17,17,13,15,7,11,4,5
"588",16,14,17,18,7,8,13,3,5,7
"589",16,14,17,17,11,15,7,16,4,6
"590",16,14,17,17,11,15,7,16,13,19
"591",5,2,5,12,14,18,7,16,4,6
"592",17,19,2,10,17,12,9,8,12,14
"593",4,8,8,5,10,13,10,18,1,15
"594",10,13,6,16,16,6,4,17,8,1
"595",16,14,17,17,11,15,7,16,13,19
"596",10,13,6,16,16,6,4,17,8,1
"597",16,14,17,17,11,15,7,16,4,6
"598",4,5,1,3,6,1,3,19,18,20
"599",10,13,6,16,16,6,4,17,8,1
"600",9,9,9,18,7,8,13,3,2,4
"601",7,17,13,7,13,14,17,11,6,5
"602",16,14,17,17,11,15,7,16,6,5
"603",10,13,6,16,16,6,6,17,16,3
"604",17,19,2,10,2,7,19,8,10,10
"605",16,14,17,17,11,15,7,16,4,6
