"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"43",6,12,6,11,1,13,7,11,1,1
"44",10,15,16,16,16,12,15,14,15,14
"45",6,12,2,12,8,5,15,5,9,10
"46",10,15,16,16,16,12,15,14,15,14
"47",6,12,6,11,1,13,7,11,1,1
"48",6,12,6,11,1,13,7,11,1,1
"49",6,12,6,11,1,13,7,11,1,1
"50",2,1,11,14,9,2,12,6,3,12
"51",2,1,11,14,9,2,12,6,3,12
"52",6,12,6,11,1,13,7,11,1,1
"53",10,15,16,16,16,12,15,14,15,14
"54",2,1,11,14,9,2,12,6,3,12
"55",14,12,2,12,8,5,7,11,3,10
"56",6,12,6,11,1,13,7,11,1,1
"57",6,12,6,11,1,13,7,11,1,1
"58",6,12,6,11,1,13,7,11,1,1
"59",6,12,6,11,1,13,7,11,1,1
"60",10,15,16,16,16,12,15,14,15,14
"61",6,12,2,11,1,5,7,11,1,1
"62",6,12,6,11,1,13,7,11,1,1
"63",6,12,6,11,1,13,7,11,1,1
"64",14,1,11,14,9,2,12,6,3,12
"65",6,12,6,11,1,13,7,11,1,1
"66",14,16,2,12,8,5,7,5,9,10
"67",6,12,6,11,1,13,7,11,1,1
"68",6,12,6,11,1,13,7,11,1,1
"69",6,12,6,11,1,13,7,11,1,1
"70",6,9,7,11,6,14,9,11,8,1
"71",6,12,6,11,1,13,7,11,1,1
"72",2,1,11,14,9,2,12,6,3,12
"73",14,1,11,14,9,2,12,6,3,12
"74",6,12,6,11,1,13,7,11,1,1
"75",6,12,6,11,1,13,7,11,1,1
"76",14,1,11,14,9,2,12,6,3,12
"77",10,10,2,3,14,5,7,11,1,1
"78",6,12,6,11,1,13,7,11,1,1
"79",4,14,2,13,8,5,1,5,9,10
"80",6,12,6,11,1,13,7,11,1,1
"81",15,12,2,11,1,13,7,11,1,1
"82",2,1,11,14,9,2,12,6,3,12
"83",6,12,6,11,1,13,7,11,1,1
"84",6,12,2,12,1,5,7,5,1,1
"85",4,12,6,11,1,13,7,11,1,1
"86",6,12,6,11,1,13,7,11,1,1
"87",6,12,6,11,1,13,7,11,1,1
"88",6,12,6,11,1,13,7,11,1,1
"89",6,6,14,15,1,13,7,11,1,10
"90",16,6,14,15,3,7,15,4,11,3
"91",4,14,5,13,2,16,2,10,14,8
"92",6,12,6,11,1,13,7,11,1,1
"93",6,12,6,11,1,13,7,11,1,1
"94",6,12,6,11,1,13,7,11,1,1
"95",6,16,13,4,12,9,16,16,16,7
"96",6,12,2,11,1,13,7,11,1,1
"97",6,12,6,11,1,13,7,11,1,1
"98",10,16,16,4,16,12,16,16,16,7
"99",10,16,13,4,12,9,16,16,16,7
"100",10,16,13,4,12,9,16,16,16,7
"101",14,1,2,14,9,5,12,6,3,10
"102",6,12,6,11,1,13,7,11,1,1
"103",6,12,2,12,1,5,7,11,1,1
"104",6,12,2,12,1,5,7,11,1,1
"105",6,12,6,11,1,13,7,11,1,1
"106",6,12,6,11,1,13,7,11,1,1
"107",6,12,6,11,1,13,7,11,1,1
"108",6,12,6,11,1,13,7,11,1,1
"109",6,12,2,12,1,5,1,11,1,1
"110",4,14,5,13,2,16,2,10,14,8
"111",6,12,6,11,1,13,7,11,1,1
"112",6,14,2,12,8,5,1,5,9,10
"113",6,12,6,11,1,13,7,11,1,1
"114",15,12,6,11,1,13,7,11,1,1
"115",6,12,6,11,1,13,7,11,1,1
"116",4,12,6,11,1,13,7,11,1,1
"117",6,12,6,11,1,13,7,11,1,1
"118",6,12,6,11,1,13,7,11,1,1
"119",1,9,7,5,6,14,9,2,3,12
"120",6,12,6,11,1,13,7,11,1,1
"121",5,5,10,10,11,4,8,15,4,13
"122",15,12,6,11,1,13,7,11,1,1
"123",15,3,2,12,1,5,1,5,9,10
"124",6,12,6,11,1,13,7,11,1,1
"125",6,12,6,11,1,13,7,11,1,1
"126",6,12,6,11,1,13,7,11,1,1
"127",6,12,6,11,1,13,7,11,1,1
"128",11,10,15,3,14,1,14,3,13,5
"129",6,12,6,11,1,13,7,11,1,1
"130",6,12,6,11,1,13,7,11,1,1
"131",5,5,10,10,11,4,8,15,4,13
"132",6,12,6,11,1,13,7,11,1,1
"133",3,11,2,12,8,5,1,5,9,10
"134",14,1,11,14,9,2,12,6,3,12
"135",6,12,6,11,1,13,7,11,1,1
"136",15,3,3,9,10,15,13,8,6,6
"137",6,12,6,11,1,13,7,11,1,1
"138",6,12,6,11,1,13,7,11,1,1
"139",8,4,12,6,13,10,11,12,12,2
"140",6,12,6,11,1,13,7,11,1,1
"141",6,12,6,11,1,13,7,11,1,1
"142",6,12,6,11,1,13,7,11,1,1
"143",10,7,9,8,15,3,10,13,2,15
"144",6,12,6,11,1,13,7,11,1,1
"145",7,2,2,12,1,13,1,5,9,10
"146",9,9,7,5,6,1,9,3,8,5
"147",6,12,6,11,1,13,7,11,1,1
"148",15,12,6,11,1,13,7,11,1,1
"149",10,16,13,4,12,9,16,16,16,7
"150",15,3,3,9,10,15,13,8,6,6
"151",6,12,6,11,1,13,7,11,1,1
"152",4,14,5,13,2,16,2,10,14,8
"153",6,12,6,11,1,13,7,11,1,1
"154",6,12,6,11,1,13,7,11,1,1
"155",15,3,3,9,10,15,13,8,6,6
"156",4,14,5,13,2,16,2,10,14,8
"157",6,12,6,11,1,13,7,11,1,1
"158",6,12,6,11,1,13,7,11,1,1
"159",4,14,5,13,10,16,1,5,14,8
"160",6,12,6,11,1,13,7,11,1,1
"161",6,12,6,11,1,13,7,11,1,1
"162",15,2,2,12,1,5,1,5,9,10
"163",6,12,6,11,1,13,7,11,1,1
"164",6,12,6,11,1,13,7,11,1,1
"165",2,1,11,14,9,2,12,6,3,12
"166",15,12,2,12,1,13,1,5,9,1
"167",15,2,2,12,10,5,1,5,9,10
"168",15,12,6,11,1,13,7,11,1,1
"169",5,5,10,10,11,4,8,15,4,13
"170",4,12,6,11,1,13,7,11,1,1
"171",4,7,9,8,15,3,10,13,2,15
"172",8,4,12,6,13,10,11,12,12,2
"173",8,4,12,6,13,10,11,12,12,2
"174",6,12,6,11,1,13,7,11,1,1
"175",4,14,5,13,2,16,2,10,14,8
"176",15,3,2,9,10,5,1,5,9,10
"177",6,12,6,11,1,13,7,11,1,1
"178",6,12,6,11,1,13,7,11,1,1
"179",6,12,6,12,1,13,7,11,1,1
"180",6,12,6,11,1,13,7,11,1,1
"181",15,3,3,9,10,15,13,8,6,6
"182",10,7,9,8,15,3,10,13,2,15
"183",9,9,7,5,6,14,9,2,8,16
"184",15,12,2,12,1,13,7,11,1,1
"185",11,10,15,3,8,1,14,3,13,5
"186",6,12,6,11,1,13,7,11,1,1
"187",10,7,9,8,15,3,10,13,2,15
"188",6,12,6,11,1,13,7,11,1,1
"189",15,2,1,12,5,6,6,5,9,10
"190",6,12,6,11,1,13,7,11,1,1
"191",4,14,5,13,2,16,2,10,14,8
"192",15,1,2,12,8,5,1,5,9,10
"193",5,5,10,10,11,4,8,15,4,13
"194",6,12,6,11,1,13,7,11,1,1
"195",4,14,5,12,2,5,1,5,9,10
"196",6,9,2,11,1,13,7,11,1,1
"197",6,12,2,11,1,13,7,11,1,1
"198",4,14,5,13,10,16,2,8,9,8
"199",15,10,2,12,8,5,1,5,9,10
"200",6,12,6,11,1,13,7,11,1,1
"201",5,5,10,10,11,4,8,15,4,13
"202",6,12,2,11,1,5,1,5,9,10
"203",6,12,2,12,8,5,1,5,9,10
"204",15,2,2,12,8,5,1,5,9,10
"205",8,4,12,6,13,10,11,12,12,2
"206",15,3,3,9,10,5,1,5,9,10
"207",15,2,2,12,8,5,1,5,9,10
"208",6,12,6,11,1,13,7,11,1,1
"209",5,5,10,10,11,4,8,15,4,13
"210",13,8,1,1,5,6,6,9,5,9
"211",4,14,5,13,2,16,1,5,9,10
"212",4,14,5,13,2,6,6,9,5,9
"213",7,2,1,1,5,6,6,9,5,9
"214",15,3,3,9,10,15,1,8,6,6
"215",5,7,9,8,15,3,10,13,2,15
"216",15,12,2,12,1,5,1,5,1,10
"217",4,14,5,13,2,16,2,10,14,8
"218",14,1,11,14,8,2,12,6,3,12
"219",8,4,12,6,13,10,11,12,10,10
"220",8,4,12,6,13,10,11,12,12,2
"221",5,5,10,10,11,4,8,15,4,13
"222",13,8,1,1,5,6,6,9,5,9
"223",9,9,7,5,6,14,9,2,8,16
"224",15,3,3,9,10,15,1,8,9,6
"225",15,3,3,9,10,15,13,8,6,6
"226",7,2,1,1,5,6,6,9,5,9
"227",15,2,2,12,8,5,1,5,9,10
"228",8,4,1,1,5,6,6,9,5,9
"229",14,1,11,14,8,5,12,5,9,10
"230",6,12,6,11,1,13,7,11,1,1
"231",15,3,3,9,10,5,1,5,9,10
"232",15,3,2,12,8,5,1,5,9,10
"233",10,16,13,4,12,9,16,16,16,7
"234",8,4,12,6,13,10,11,12,12,2
"235",7,2,1,1,5,6,6,9,5,9
"236",4,14,5,13,2,16,2,10,14,8
"237",13,8,1,13,8,5,1,5,9,10
"238",15,3,3,9,10,15,13,8,6,6
"239",4,14,5,13,2,16,2,10,14,8
"240",10,7,9,8,15,3,10,13,2,15
"241",8,4,12,6,10,10,13,12,6,10
"242",3,11,8,2,7,8,3,7,10,4
"243",15,3,2,12,8,5,1,5,9,10
"244",11,10,15,3,14,1,14,3,13,5
"245",15,3,3,9,10,15,13,8,6,6
"246",15,3,3,9,10,15,13,8,6,6
"247",9,9,7,5,6,14,9,2,8,16
"248",15,3,3,9,10,15,13,8,6,6
"249",7,2,1,1,5,6,6,9,9,9
"250",10,7,9,8,15,3,10,13,2,15
"251",15,14,2,12,2,5,1,5,9,10
"252",15,3,3,9,10,15,13,8,6,6
"253",5,5,10,10,11,4,8,15,4,13
"254",7,2,1,1,5,6,6,9,5,9
"255",15,14,5,13,2,5,1,5,14,8
"256",9,9,7,5,6,14,9,2,8,16
"257",15,3,3,9,10,15,13,8,6,6
"258",4,14,5,13,2,5,2,11,1,1
"259",11,10,15,3,14,1,14,3,13,5
"260",15,3,3,9,10,15,13,8,6,6
"261",15,3,2,12,8,5,1,5,9,10
"262",7,2,1,1,5,6,6,9,5,9
"263",15,12,2,12,1,13,7,5,1,1
"264",9,9,7,5,6,14,9,2,8,16
"265",5,16,13,4,12,9,16,16,16,7
"266",14,1,2,12,8,5,1,5,9,10
"267",15,3,3,9,10,15,13,8,6,6
"268",15,3,1,1,5,6,6,9,5,9
"269",7,2,2,12,8,5,1,5,9,9
"270",15,4,12,12,13,10,1,5,9,10
"271",7,2,1,1,5,6,6,9,5,9
"272",15,4,2,12,8,5,1,12,12,2
"273",15,12,2,12,8,5,1,5,9,10
"274",8,4,12,6,13,10,11,12,12,2
"275",13,8,1,1,5,6,6,9,5,9
"276",8,4,12,6,13,10,11,12,12,2
"277",14,5,10,14,11,4,8,6,4,10
"278",14,10,15,3,14,1,14,3,13,5
"279",11,10,3,9,10,15,13,8,6,6
"280",7,2,1,1,5,6,6,9,5,9
"281",9,9,7,5,6,14,9,2,8,16
"282",7,7,9,8,15,6,15,13,2,15
"283",15,3,3,9,10,15,13,8,6,6
"284",7,2,1,1,5,6,6,9,5,9
"285",7,2,1,1,5,6,6,9,5,9
"286",10,7,9,8,15,12,15,13,2,15
"287",5,2,1,1,8,5,1,5,9,10
"288",7,2,1,1,5,6,6,9,5,9
"289",7,2,1,9,5,6,13,8,6,6
"290",15,3,3,9,10,15,13,8,6,6
"291",13,8,1,1,5,6,6,9,5,9
"292",14,1,11,14,9,2,12,6,3,12
"293",4,14,5,13,2,6,6,9,5,9
"294",7,3,3,9,5,6,6,9,5,6
"295",14,1,11,14,9,2,12,6,3,12
"296",11,10,15,3,14,1,14,3,13,5
"297",10,7,9,8,15,3,10,13,2,15
"298",9,9,7,5,6,14,9,2,8,16
"299",4,14,3,9,10,15,13,8,6,6
"300",11,10,10,12,14,1,8,3,13,5
"301",14,1,11,14,9,2,12,6,3,12
"302",4,14,5,13,2,16,2,10,14,8
"303",7,2,1,1,5,6,6,9,5,9
"304",15,3,3,9,10,15,13,8,6,6
"305",13,8,1,1,5,6,6,9,5,9
"306",13,8,1,1,5,6,6,9,5,9
"307",15,3,3,9,10,15,13,8,6,6
"308",5,5,10,10,11,4,8,15,4,13
"309",5,5,10,10,8,4,8,15,4,13
"310",13,2,1,1,5,6,6,9,5,9
"311",15,3,2,12,8,5,1,5,9,10
"312",7,2,1,1,5,6,6,9,5,9
"313",1,2,1,1,5,6,14,3,5,5
"314",13,14,14,15,3,7,15,4,11,3
"315",10,7,9,8,15,3,10,13,2,15
"316",7,2,1,1,5,6,6,9,5,9
"317",9,9,7,5,6,14,9,2,8,16
"318",4,14,5,13,2,16,2,10,14,8
"319",10,7,9,8,15,3,10,13,2,15
"320",7,8,1,1,5,6,6,9,5,9
"321",7,2,1,1,5,6,6,9,5,9
"322",4,8,1,13,2,6,6,5,9,10
"323",13,8,1,1,5,6,6,9,5,9
"324",7,2,1,1,5,6,6,9,5,9
"325",7,2,1,1,5,6,6,9,5,9
"326",10,15,16,8,16,12,15,14,15,14
"327",15,2,1,12,8,5,1,5,9,10
"328",7,2,1,1,5,6,6,9,5,9
"329",1,1,11,14,9,2,12,6,3,9
"330",7,2,1,1,5,6,6,9,5,9
"331",7,2,12,6,5,6,6,9,5,9
"332",15,10,2,3,14,1,14,3,13,5
"333",15,3,3,9,10,5,1,5,9,6
"334",10,7,9,10,11,4,8,15,4,13
"335",15,4,12,12,13,10,1,5,12,2
"336",1,9,7,5,8,14,9,5,9,10
"337",7,2,1,1,5,6,6,9,5,9
"338",15,3,3,9,10,15,13,8,6,6
"339",15,4,2,12,13,5,1,5,9,10
"340",7,2,1,1,5,6,6,9,5,9
"341",7,2,1,1,5,6,6,9,5,9
"342",3,11,8,2,7,8,3,7,10,4
"343",5,7,9,10,11,4,8,15,4,13
"344",7,2,1,1,5,6,6,9,5,9
"345",4,8,5,13,2,16,2,10,14,8
"346",4,14,5,13,8,16,1,5,9,10
"347",15,3,3,9,10,15,13,8,6,6
"348",7,2,1,1,5,6,6,9,5,9
"349",7,2,1,1,5,6,6,9,5,9
"350",7,2,1,1,5,6,6,9,5,9
"351",7,2,1,1,5,6,6,9,5,9
"352",15,3,3,9,10,15,13,8,6,6
"353",13,8,1,1,5,6,6,9,5,9
"354",7,2,1,1,5,6,6,9,5,9
"355",13,8,1,1,5,6,6,9,5,9
"356",10,16,16,8,15,12,15,14,15,14
"357",8,4,12,6,13,10,11,12,12,2
"358",4,14,5,13,8,5,2,5,9,10
"359",7,2,1,1,5,6,6,9,5,12
"360",4,14,5,13,2,16,2,10,14,8
"361",13,8,1,1,5,6,6,9,5,9
"362",4,14,12,6,13,10,11,12,12,2
"363",7,2,1,1,5,6,6,9,5,9
"364",10,7,9,8,15,4,8,13,4,13
"365",13,8,1,1,5,6,6,9,5,9
"366",12,11,8,2,7,8,3,7,10,4
"367",7,2,1,1,5,6,6,9,5,9
"368",15,2,1,12,8,5,1,5,9,10
"369",13,8,1,13,5,6,6,9,14,8
"370",7,2,1,1,5,6,6,9,5,9
"371",7,2,1,1,5,6,6,9,5,9
"372",1,9,11,14,9,2,12,6,3,12
"373",15,3,3,9,10,15,13,8,6,6
"374",1,1,11,14,9,2,12,6,3,12
"375",7,2,1,1,5,6,6,9,5,9
"376",1,1,11,14,9,2,12,6,3,12
"377",7,2,1,1,5,6,6,9,5,9
"378",13,8,1,13,5,6,2,9,14,8
"379",7,2,1,1,5,6,6,9,5,9
"380",8,2,1,6,13,10,6,9,5,9
"381",7,2,1,12,8,5,1,5,9,10
"382",7,8,1,1,5,6,6,9,5,9
"383",1,1,15,5,9,1,14,3,3,12
"384",7,2,1,1,5,6,6,9,5,9
"385",1,9,7,5,9,14,2,3,14,8
"386",8,6,12,15,9,2,1,6,3,12
"387",10,7,9,8,8,3,10,5,9,10
"388",10,7,16,16,16,12,15,14,15,14
"389",7,2,1,1,5,6,6,9,5,9
"390",4,14,5,13,2,16,2,10,14,8
"391",7,2,1,1,5,6,6,9,5,9
"392",1,1,10,10,11,4,8,15,4,13
"393",7,2,1,1,5,6,6,9,5,9
"394",8,4,12,6,13,10,11,12,12,2
"395",8,3,12,6,13,10,11,12,12,2
"396",15,3,3,9,10,15,13,8,6,6
"397",1,10,15,3,14,1,14,3,13,5
"398",7,7,9,8,15,3,10,13,2,15
"399",13,8,1,13,5,6,6,9,5,9
"400",7,2,1,1,5,6,6,9,5,9
"401",7,2,1,1,5,6,6,9,5,9
"402",7,2,1,1,5,6,6,9,5,9
"403",4,14,5,13,2,16,2,10,14,8
"404",15,3,3,9,10,15,13,8,6,6
"405",10,7,9,8,15,3,10,13,2,15
"406",10,7,9,8,15,3,10,13,2,15
"407",1,1,15,14,9,2,12,6,3,10
"408",7,2,1,1,5,6,6,9,5,9
"409",14,4,12,14,13,5,12,6,12,2
"410",1,9,7,5,6,14,9,2,8,8
"411",7,1,11,14,9,2,12,6,3,12
"412",7,2,1,1,5,6,6,9,5,9
"413",1,10,15,3,14,1,14,3,13,5
"414",13,8,1,1,5,6,6,9,5,9
"415",3,11,8,2,7,8,3,7,10,4
"416",3,11,8,2,7,8,3,7,10,4
"417",13,8,1,1,5,6,6,9,5,9
"418",15,2,1,1,5,6,1,5,9,9
"419",7,2,1,1,5,6,6,9,5,9
"420",15,3,2,12,8,5,1,5,9,10
"421",12,11,8,2,7,8,3,7,10,4
"422",7,2,1,1,5,6,6,9,5,9
"423",10,7,9,8,15,3,10,13,2,15
"424",7,2,1,1,5,6,6,9,5,9
"425",7,2,1,1,5,6,6,9,5,9
"426",7,3,3,9,10,15,13,8,6,6
"427",13,8,1,1,5,6,6,9,5,9
"428",3,11,8,2,7,8,3,7,10,4
"429",7,2,1,1,5,6,6,9,5,9
"430",5,5,10,10,11,4,8,15,4,13
"431",7,2,1,1,5,6,6,9,5,9
"432",7,2,1,1,5,6,6,9,5,9
"433",3,13,4,7,4,14,4,1,7,11
"434",3,6,14,15,3,7,15,4,11,3
"435",7,2,1,1,5,6,6,9,5,9
"436",11,10,15,3,14,1,14,3,13,5
"437",10,7,9,8,15,3,10,13,2,13
"438",15,3,10,9,8,5,1,5,9,10
"439",7,2,1,1,5,6,6,9,5,9
"440",10,7,9,8,15,3,10,13,2,15
"441",7,2,1,1,5,6,1,5,9,10
"442",14,1,11,14,9,2,12,6,3,12
"443",14,8,1,12,8,5,1,5,9,10
"444",15,3,3,9,10,15,13,8,6,6
"445",8,4,12,6,13,10,11,12,12,2
"446",11,6,14,15,3,7,15,4,11,3
"447",15,3,3,9,10,15,13,8,6,6
"448",7,2,1,1,5,6,6,9,5,9
"449",5,5,10,10,11,4,8,15,4,13
"450",4,14,5,13,2,16,2,10,14,8
"451",7,2,1,1,5,6,6,9,5,9
"452",7,2,1,1,5,6,6,9,5,9
"453",14,1,11,14,9,2,12,6,3,10
"454",1,10,15,3,8,1,14,3,13,5
"455",5,5,10,10,11,4,8,15,4,13
"456",11,10,15,3,14,1,14,3,13,5
"457",4,14,5,13,2,16,2,10,14,8
"458",1,1,11,14,9,2,12,6,3,12
"459",15,2,2,12,8,5,1,5,9,10
"460",2,1,11,14,9,2,12,6,3,12
"461",7,2,1,1,5,6,6,9,5,9
"462",7,2,1,1,5,6,6,9,5,9
"463",8,4,12,6,13,10,11,12,12,2
"464",7,2,1,1,5,6,6,9,5,9
"465",13,8,1,1,5,6,6,9,5,9
"466",4,14,5,13,2,16,2,10,14,8
"467",12,11,8,2,7,8,3,7,10,4
"468",15,3,3,9,10,15,13,8,6,6
"469",7,2,1,1,5,6,6,9,5,9
"470",7,2,1,1,5,6,6,9,5,9
"471",9,9,7,5,6,14,9,2,8,16
"472",10,7,9,8,15,3,10,13,2,15
"473",8,4,12,6,13,10,11,12,12,2
"474",15,3,3,9,10,15,13,8,6,6
"475",10,7,9,8,15,3,10,13,4,3
"476",13,8,1,9,5,6,6,8,5,9
"477",1,9,7,5,6,14,9,2,8,16
"478",5,8,2,12,8,5,1,5,9,3
"479",2,1,11,14,9,2,12,6,3,12
"480",13,8,1,1,5,6,6,9,5,9
"481",7,2,1,1,5,6,6,9,5,9
"482",8,4,12,6,13,10,11,12,12,2
"483",7,2,1,12,5,5,1,5,9,10
"484",1,9,7,5,6,14,9,2,8,12
"485",3,11,8,2,7,8,3,7,10,4
"486",7,2,1,1,5,6,6,9,5,9
"487",7,2,1,1,5,6,6,9,5,9
"488",4,14,2,12,8,5,1,5,11,10
"489",15,3,2,12,8,5,1,5,9,10
"490",5,5,10,10,11,4,8,15,4,13
"491",10,7,9,8,15,3,10,13,2,15
"492",12,11,8,7,4,14,4,1,7,11
"493",10,4,12,6,13,10,11,12,12,2
"494",5,5,10,10,11,4,8,15,4,13
"495",7,2,1,1,5,6,6,9,5,9
"496",15,14,2,12,2,5,1,5,9,10
"497",10,15,13,4,12,9,16,16,16,7
"498",15,3,3,9,10,15,13,8,6,6
"499",15,4,12,6,13,10,11,12,12,2
"500",13,8,1,1,5,6,6,9,5,9
"501",7,2,1,1,5,6,6,9,5,9
"502",7,2,1,1,5,6,6,9,5,9
"503",10,7,9,8,15,3,10,13,2,15
"504",16,11,8,2,7,8,3,7,10,4
"505",1,1,7,14,9,14,9,2,8,16
"506",15,14,5,12,2,5,1,5,9,10
"507",15,3,3,9,10,15,1,8,6,6
"508",7,2,2,12,8,5,1,5,5,9
"509",12,11,8,2,7,8,3,7,10,4
"510",5,5,10,12,8,5,1,5,9,10
"511",10,7,9,8,15,3,10,13,2,15
"512",8,4,14,12,3,7,1,4,11,3
"513",7,8,1,1,5,6,6,9,5,9
"514",9,9,7,5,6,14,9,2,8,16
"515",7,2,1,1,5,6,6,9,5,9
"516",12,11,8,2,7,8,3,7,10,4
"517",12,14,8,13,7,8,3,7,10,4
"518",12,11,8,1,7,8,3,7,10,4
"519",7,2,1,1,5,6,6,9,5,9
"520",15,3,3,9,10,15,13,8,6,6
"521",10,7,9,8,15,4,8,13,4,13
"522",7,2,1,1,5,6,6,9,5,9
"523",8,4,12,6,13,10,11,12,12,2
"524",15,7,2,12,8,5,1,5,9,10
"525",5,5,10,10,11,4,8,15,4,13
"526",7,2,1,1,5,6,6,9,5,9
"527",10,7,9,8,15,3,10,13,2,15
"528",10,16,13,4,12,9,16,16,16,7
"529",9,10,15,3,14,1,14,3,13,5
"530",7,2,1,1,5,6,6,9,5,9
"531",7,2,1,1,5,6,6,9,5,9
"532",3,11,8,2,7,8,3,7,10,4
"533",8,4,12,6,13,10,11,12,12,2
"534",15,2,1,9,5,6,6,9,6,6
"535",8,4,12,6,13,10,11,12,12,2
"536",10,7,9,16,16,3,15,14,4,13
"537",7,2,1,1,5,6,6,9,5,7
"538",8,4,12,6,13,10,11,12,12,2
"539",8,4,12,6,13,10,11,12,12,2
"540",11,10,15,3,14,1,14,3,13,5
"541",3,11,8,2,7,8,3,7,10,4
"542",7,2,1,15,3,7,6,4,11,9
"543",3,11,8,2,7,8,3,7,10,4
"544",15,3,3,9,10,15,13,8,6,6
"545",3,4,12,6,13,10,11,12,12,2
"546",3,4,12,6,13,10,11,12,12,2
"547",12,14,5,13,2,16,2,10,14,8
"548",8,10,15,3,14,1,14,3,13,5
"549",3,11,8,2,7,8,3,7,10,4
"550",8,4,12,6,13,10,11,12,12,2
"551",12,11,8,2,7,8,3,7,10,4
"552",10,7,9,9,10,5,1,5,9,10
"553",8,4,12,6,13,10,11,12,12,2
"554",8,4,12,6,13,10,11,12,12,2
"555",5,7,9,10,11,4,8,13,4,13
"556",15,3,3,9,10,15,13,8,6,6
"557",14,1,9,14,9,2,12,6,3,15
"558",8,4,12,6,13,10,11,12,12,2
"559",15,3,3,9,10,15,13,8,6,6
"560",15,2,2,12,8,5,1,5,9,9
"561",1,9,14,15,3,14,9,4,11,3
"562",7,2,1,1,5,6,6,9,5,9
"563",7,2,1,1,5,6,6,9,5,9
"564",14,1,11,14,9,2,12,6,3,12
"565",5,5,10,10,11,4,8,15,4,13
"566",10,7,9,8,15,4,8,15,4,13
"567",7,2,1,1,5,6,1,9,5,9
"568",15,3,3,9,10,6,13,8,6,6
"569",10,7,16,16,15,3,10,14,2,15
"570",7,4,12,6,8,10,11,12,12,2
"571",2,1,15,14,9,2,12,6,3,12
"572",7,2,1,1,5,6,6,9,5,9
"573",16,1,11,14,9,2,12,12,12,12
"574",7,4,12,6,13,10,11,12,9,10
"575",7,2,1,1,5,6,6,5,9,9
"576",13,8,1,1,5,6,6,9,5,9
"577",3,11,8,2,7,8,3,7,10,4
"578",10,7,9,8,15,4,8,15,4,13
"579",8,4,12,6,13,10,11,12,12,2
"580",7,2,1,1,5,6,6,9,5,9
"581",3,11,8,2,7,8,3,7,10,4
"582",10,7,9,8,15,3,10,13,2,15
"583",3,11,8,2,7,8,3,7,10,4
"584",8,4,12,6,13,10,11,12,12,2
"585",10,7,9,8,15,3,10,13,2,15
"586",3,11,8,12,8,5,1,5,9,10
"587",11,10,15,3,14,1,14,3,13,5
"588",3,11,8,2,7,8,3,7,7,4
"589",14,1,11,14,9,2,12,6,3,12
"590",13,8,5,13,2,16,2,10,14,8
"591",3,11,8,2,7,8,3,7,10,4
"592",3,11,8,2,7,8,3,7,10,4
"593",8,4,12,6,13,10,11,12,12,2
"594",15,3,3,9,10,15,13,8,6,6
"595",4,14,5,13,2,16,2,10,14,8
"596",5,5,10,10,8,5,12,6,9,10
"597",13,8,1,1,5,6,6,9,5,9
"598",10,15,16,16,16,12,15,14,15,14
"599",3,11,8,2,7,8,3,7,10,4
"600",3,13,8,7,8,5,1,5,9,10
"601",14,3,2,14,8,5,12,5,9,10
"602",15,3,3,9,10,15,13,8,6,6
"603",8,4,12,6,13,10,11,12,12,2
"604",15,3,2,12,8,5,1,5,9,10
"605",7,2,1,1,5,6,6,9,5,9
