"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"53",1,1,1,3,7,3,3,9,4,2
"54",2,3,8,1,3,9,1,9,3,6
"55",10,3,8,1,6,1,5,5,8,1
"56",10,10,6,9,6,1,5,5,8,1
"57",10,10,6,9,6,1,5,5,8,1
"58",10,10,6,9,6,1,5,5,8,1
"59",10,10,6,9,6,1,5,5,8,1
"60",1,1,1,3,7,3,3,9,4,2
"61",10,10,6,9,6,1,5,5,8,1
"62",10,10,6,9,6,1,5,5,8,1
"63",10,4,5,9,6,1,5,5,8,1
"64",2,3,8,1,3,9,1,9,3,6
"65",10,10,6,9,6,1,5,5,8,1
"66",10,10,6,9,6,1,5,5,8,1
"67",10,10,6,9,6,1,5,5,8,1
"68",10,10,6,9,6,1,5,5,8,1
"69",10,10,6,9,6,1,5,5,8,1
"70",10,11,3,9,6,1,2,2,9,1
"71",10,10,6,9,6,1,5,5,8,1
"72",2,3,8,1,3,9,1,9,3,6
"73",2,3,8,1,3,9,1,9,3,6
"74",10,10,6,9,6,1,5,5,8,1
"75",10,10,6,9,6,1,5,5,8,1
"76",2,3,8,1,3,9,1,9,3,6
"77",1,1,6,5,8,1,9,5,8,1
"78",10,10,6,9,6,1,5,5,8,1
"79",10,9,6,11,5,1,5,5,8,1
"80",10,10,6,9,6,1,5,5,8,1
"81",6,10,6,9,6,1,5,5,8,1
"82",2,3,8,1,3,9,1,9,3,6
"83",10,10,6,9,6,1,5,5,8,1
"84",10,10,6,9,6,1,5,5,8,1
"85",10,10,6,11,6,1,5,5,8,1
"86",10,10,6,9,6,1,5,5,8,1
"87",10,10,6,9,6,1,5,5,8,1
"88",10,10,6,9,6,1,5,5,8,1
"89",10,7,11,2,6,1,10,5,8,1
"90",2,7,11,2,4,2,10,11,6,4
"91",7,9,7,11,5,10,11,7,11,10
"92",10,10,6,9,6,1,5,5,8,1
"93",10,10,6,9,6,1,5,5,8,1
"94",10,10,6,9,6,1,5,5,8,1
"95",10,10,6,9,6,1,5,5,8,1
"96",10,10,6,9,6,1,5,5,8,1
"97",10,10,6,9,6,1,5,5,8,1
"98",1,1,1,3,7,3,3,9,4,2
"99",1,1,6,3,7,3,3,9,4,2
"100",1,1,1,3,7,3,3,9,4,2
"101",10,3,8,1,3,9,1,5,3,6
"102",10,10,6,9,6,1,5,5,8,1
"103",10,10,6,5,6,1,9,5,8,1
"104",10,10,6,9,6,1,5,5,8,1
"105",10,10,6,9,6,1,5,5,8,1
"106",10,10,6,9,6,1,5,5,8,1
"107",10,10,6,9,6,1,5,5,8,1
"108",10,10,6,9,6,1,5,5,8,1
"109",10,10,6,5,6,1,5,5,8,1
"110",7,9,7,11,5,10,11,7,11,10
"111",10,10,6,9,6,1,5,5,8,1
"112",10,9,6,11,6,1,5,5,8,1
"113",10,10,6,9,6,1,5,5,8,1
"114",6,10,6,9,6,1,5,5,8,1
"115",10,10,6,9,6,1,5,5,8,1
"116",10,10,6,9,6,1,5,5,8,1
"117",10,10,6,9,6,1,5,5,8,1
"118",10,10,6,9,6,1,5,5,8,1
"119",4,11,3,9,3,11,2,2,9,7
"120",10,10,6,9,6,1,5,5,8,1
"121",8,4,5,3,7,3,3,1,7,9
"122",6,10,6,9,6,1,7,5,8,1
"123",6,9,6,11,6,1,5,6,8,1
"124",10,10,6,9,6,1,5,5,8,1
"125",10,10,6,9,6,1,5,5,8,1
"126",10,10,6,9,6,1,5,5,8,1
"127",10,10,6,9,6,1,5,5,8,1
"128",4,4,5,5,8,4,9,1,3,9
"129",10,10,6,9,6,1,5,5,8,1
"130",10,10,6,9,6,1,5,5,8,1
"131",8,1,5,3,7,3,3,1,7,9
"132",10,10,6,9,6,1,5,5,8,1
"133",3,8,2,4,1,6,6,3,1,8
"134",2,3,8,1,3,9,1,9,3,6
"135",10,10,6,9,6,1,5,5,8,1
"136",6,2,10,7,9,7,7,6,10,3
"137",10,10,6,9,6,1,5,5,8,1
"138",10,10,6,9,6,1,5,5,8,1
"139",9,8,2,8,11,6,8,8,5,11
"140",10,10,6,9,6,1,5,5,8,1
"141",10,10,6,9,6,1,5,5,8,1
"142",10,10,6,9,6,1,5,5,8,1
"143",1,1,1,3,7,3,3,9,4,2
"144",10,10,6,9,6,1,5,5,8,1
"145",5,10,6,9,6,1,5,5,8,1
"146",11,11,3,9,10,11,2,2,9,7
"147",10,10,6,9,6,1,5,5,8,1
"148",6,10,6,9,6,1,5,5,8,1
"149",1,1,6,3,6,1,5,5,8,1
"150",6,2,10,7,9,7,7,6,10,3
"151",10,10,6,9,6,1,5,5,8,1
"152",7,9,7,11,5,10,11,7,11,10
"153",10,10,6,9,6,1,5,5,8,1
"154",10,10,6,9,6,1,5,5,8,1
"155",6,2,10,7,9,7,7,6,10,3
"156",7,9,7,11,5,10,11,7,11,10
"157",10,10,6,9,6,1,5,5,8,1
"158",10,10,6,9,6,1,5,5,8,1
"159",7,9,7,11,5,10,11,7,11,10
"160",10,10,6,9,6,1,5,5,8,1
"161",10,10,6,9,6,1,5,5,8,1
"162",6,6,6,9,6,7,4,4,2,5
"163",10,10,6,9,6,1,5,5,8,1
"164",10,10,6,9,6,1,5,5,8,1
"165",2,3,8,1,3,9,1,9,3,6
"166",6,10,6,9,6,1,5,5,8,1
"167",6,2,2,6,9,7,7,4,2,5
"168",6,10,6,11,6,1,5,5,8,1
"169",8,4,5,1,3,9,1,1,7,9
"170",10,10,6,11,6,1,5,5,8,1
"171",7,1,1,3,7,3,3,9,4,2
"172",9,8,2,8,11,6,8,8,5,11
"173",9,8,2,8,11,6,8,8,5,11
"174",10,10,6,9,6,1,5,5,8,1
"175",7,9,7,11,5,10,11,7,11,10
"176",6,2,10,7,9,7,7,6,10,3
"177",10,10,6,9,6,1,5,5,8,1
"178",10,10,6,9,6,1,5,5,8,1
"179",10,10,6,9,6,1,5,5,8,1
"180",10,10,6,9,6,1,5,5,8,1
"181",6,2,10,7,9,7,7,6,10,3
"182",1,1,1,3,7,3,3,9,4,2
"183",11,11,3,9,10,11,2,2,9,7
"184",6,10,6,9,6,1,5,5,8,1
"185",4,4,5,1,3,9,1,1,3,9
"186",10,10,6,9,6,1,5,5,8,1
"187",8,1,1,3,7,3,3,9,4,2
"188",10,10,6,9,6,1,5,5,8,1
"189",6,6,9,6,2,7,8,4,5,5
"190",10,10,6,9,6,1,5,5,8,1
"191",7,9,7,11,5,10,11,7,11,10
"192",6,4,5,1,3,9,7,6,10,9
"193",8,4,5,1,3,9,3,1,7,9
"194",10,10,6,9,6,1,5,5,8,1
"195",7,9,7,6,5,1,5,5,11,5
"196",10,11,3,9,6,1,5,5,8,1
"197",10,10,6,9,6,1,5,5,8,1
"198",7,9,7,7,5,10,7,6,10,9
"199",6,4,5,5,8,4,9,1,1,9
"200",10,10,6,9,6,1,5,5,8,1
"201",8,1,5,3,7,3,3,1,7,9
"202",10,2,6,11,6,1,5,6,10,1
"203",10,7,6,9,6,1,7,5,10,3
"204",6,6,9,6,6,6,5,4,2,5
"205",9,8,2,8,11,6,8,8,5,11
"206",6,2,10,7,9,7,7,6,10,3
"207",6,2,9,6,2,7,4,6,2,5
"208",10,10,6,9,6,1,5,5,8,1
"209",8,4,5,1,3,9,1,1,7,9
"210",7,6,9,6,2,7,4,4,2,5
"211",7,9,7,11,5,10,11,7,11,10
"212",7,9,7,11,5,10,4,4,2,5
"213",5,6,9,6,2,7,4,4,2,5
"214",6,2,10,7,9,7,7,6,10,3
"215",8,1,1,3,7,3,3,9,7,2
"216",10,10,6,11,6,1,5,5,8,1
"217",7,9,7,11,5,10,11,7,11,10
"218",2,4,5,1,3,9,1,1,3,9
"219",9,8,2,8,11,6,8,8,5,8
"220",9,8,2,8,11,6,8,8,5,11
"221",8,4,5,1,3,3,3,1,7,9
"222",7,9,9,6,2,7,4,4,2,5
"223",11,11,3,9,10,11,2,2,9,7
"224",6,2,10,7,9,7,7,6,10,3
"225",6,2,10,7,9,7,7,6,10,3
"226",5,6,9,6,2,7,4,4,2,5
"227",6,6,9,6,2,7,4,4,2,5
"228",9,6,9,6,2,7,4,4,2,5
"229",2,3,8,1,3,9,1,9,3,6
"230",10,10,6,9,6,1,5,5,8,1
"231",6,2,10,7,9,7,7,6,10,3
"232",6,2,6,7,6,1,7,6,8,3
"233",6,1,5,3,7,3,3,6,4,2
"234",9,8,2,8,11,6,8,8,5,11
"235",5,6,9,6,2,7,4,4,2,5
"236",7,9,7,11,5,10,11,7,11,10
"237",7,9,7,11,2,7,11,4,2,5
"238",6,2,10,7,9,7,7,6,10,3
"239",7,9,7,11,5,10,11,7,11,10
"240",1,1,1,3,7,3,3,9,4,2
"241",9,8,2,8,9,6,7,6,10,3
"242",3,5,4,4,1,5,6,3,1,8
"243",6,2,10,7,6,1,7,6,10,3
"244",2,4,5,5,8,4,9,1,3,9
"245",6,2,10,7,9,7,7,6,10,3
"246",6,2,10,7,9,7,7,6,10,3
"247",11,11,3,9,10,11,2,2,9,7
"248",6,2,10,7,9,7,7,6,10,3
"249",5,6,9,6,2,7,4,4,2,5
"250",1,1,1,3,7,3,3,9,4,2
"251",6,9,7,11,6,10,11,4,8,1
"252",6,2,10,7,9,7,7,6,10,3
"253",8,1,1,3,7,3,3,9,7,2
"254",5,6,9,6,2,7,4,4,2,5
"255",6,9,7,11,5,8,7,6,10,3
"256",11,11,3,9,10,11,2,2,9,7
"257",6,2,10,7,9,7,7,6,10,3
"258",7,9,7,11,5,1,11,5,8,1
"259",2,6,9,5,8,4,9,1,3,9
"260",6,2,10,7,9,7,7,6,10,3
"261",6,2,6,9,6,1,7,5,8,1
"262",5,6,9,6,2,7,4,4,2,5
"263",6,10,6,9,6,1,5,5,8,1
"264",11,11,3,9,10,11,2,2,9,7
"265",8,4,5,3,7,3,3,1,7,9
"266",7,4,5,1,3,9,1,1,3,9
"267",6,2,10,7,9,7,7,6,10,3
"268",6,6,9,6,2,7,4,4,2,5
"269",5,6,9,6,2,7,4,4,2,5
"270",6,8,2,8,11,6,8,8,5,11
"271",5,6,9,6,2,7,4,4,2,5
"272",6,6,2,8,11,6,8,8,5,11
"273",6,10,6,11,6,1,5,5,8,1
"274",9,8,2,8,11,6,8,8,5,11
"275",5,6,9,6,2,7,4,4,2,5
"276",9,8,2,8,11,6,8,8,5,11
"277",8,3,8,1,3,9,1,9,3,6
"278",2,3,8,5,8,4,9,9,3,6
"279",4,2,10,7,9,7,7,6,10,3
"280",5,6,9,6,2,7,4,4,2,5
"281",11,11,3,9,10,11,2,2,9,7
"282",5,1,1,3,7,3,3,9,2,2
"283",6,2,10,7,9,7,7,6,10,3
"284",5,6,9,6,2,7,4,4,2,5
"285",5,6,9,6,2,7,4,4,2,5
"286",1,1,1,3,7,3,3,9,4,2
"287",8,6,9,6,2,7,4,4,2,5
"288",5,6,9,6,2,7,4,4,2,5
"289",5,6,10,7,2,7,7,6,2,3
"290",6,2,10,7,9,7,7,6,10,3
"291",5,6,9,6,2,7,4,4,2,5
"292",2,3,8,1,3,9,1,9,3,6
"293",7,9,7,11,5,7,11,4,2,5
"294",6,2,10,7,2,7,4,4,10,5
"295",2,3,8,1,3,9,1,9,3,6
"296",4,4,5,5,8,4,9,1,3,9
"297",1,1,1,3,7,3,3,9,4,2
"298",11,11,3,9,10,11,2,2,9,7
"299",7,9,10,7,9,7,7,6,10,3
"300",8,4,5,5,8,4,9,1,7,9
"301",2,3,8,1,3,9,1,9,3,6
"302",7,9,7,11,5,10,11,7,11,10
"303",5,6,9,6,2,7,4,4,2,5
"304",6,2,10,7,9,7,7,6,10,3
"305",7,9,9,6,2,7,4,4,2,5
"306",5,6,9,6,2,7,4,4,2,5
"307",6,2,10,7,9,7,7,6,10,3
"308",8,4,5,1,2,7,3,1,7,9
"309",8,4,5,6,2,7,4,1,7,9
"310",5,6,9,6,2,7,4,4,2,5
"311",6,2,2,7,9,6,7,6,10,3
"312",5,6,9,6,2,7,4,4,2,5
"313",4,4,9,6,2,7,4,1,3,9
"314",7,9,11,2,4,2,10,11,6,4
"315",1,1,1,3,7,3,3,9,4,2
"316",5,6,9,6,2,7,4,4,2,5
"317",11,11,3,9,10,11,2,2,9,7
"318",7,9,7,11,5,10,11,7,11,10
"319",1,1,1,3,7,3,3,9,4,2
"320",5,6,9,6,2,7,4,4,2,5
"321",5,6,9,6,2,7,4,4,2,5
"322",7,6,9,6,5,7,4,4,2,5
"323",5,6,9,6,2,7,4,4,2,5
"324",5,6,9,6,2,7,4,4,2,5
"325",5,6,9,6,2,7,4,4,2,5
"326",1,1,1,3,7,3,3,9,4,2
"327",8,6,9,6,2,7,4,4,2,5
"328",5,6,9,6,2,7,4,4,2,5
"329",4,9,8,6,2,7,1,4,3,5
"330",5,6,9,6,2,7,4,4,2,5
"331",5,6,2,8,2,6,4,4,5,5
"332",6,4,5,5,8,4,9,8,5,11
"333",6,2,10,7,9,7,7,6,10,3
"334",1,1,1,3,7,3,3,9,7,2
"335",6,8,2,8,11,6,8,8,5,11
"336",4,8,3,7,3,7,2,6,3,3
"337",5,6,9,6,2,7,4,4,2,5
"338",6,2,10,7,9,7,7,6,10,3
"339",6,8,2,8,11,6,8,8,5,11
"340",5,6,9,6,2,7,4,4,2,5
"341",5,6,9,6,2,7,4,4,2,5
"342",3,5,4,4,1,5,6,3,1,8
"343",8,1,1,3,7,3,3,9,7,2
"344",5,6,9,6,2,7,4,4,2,5
"345",7,9,7,11,5,10,11,7,2,10
"346",7,9,7,11,2,7,11,1,11,9
"347",9,2,10,7,9,7,7,6,10,3
"348",5,6,9,6,2,7,4,4,2,5
"349",5,6,9,6,2,7,4,4,2,5
"350",5,6,9,6,2,7,4,4,2,5
"351",5,6,9,6,2,7,4,4,2,5
"352",6,2,10,7,9,7,7,6,10,3
"353",7,6,9,6,2,7,4,4,2,5
"354",5,6,9,6,2,7,4,4,2,5
"355",5,6,9,6,2,7,4,4,2,5
"356",1,1,1,3,7,3,3,9,4,2
"357",9,8,2,8,11,6,8,8,5,11
"358",7,9,7,11,5,10,11,7,11,10
"359",2,6,9,1,3,9,1,4,3,6
"360",6,9,7,11,5,10,11,7,11,10
"361",5,6,9,6,2,7,4,4,2,5
"362",9,8,2,8,11,6,8,8,5,11
"363",5,6,9,6,2,7,4,4,2,5
"364",1,1,1,3,7,3,3,9,7,2
"365",5,6,9,6,2,7,4,4,2,5
"366",3,5,4,4,1,5,6,3,1,8
"367",5,6,9,6,2,7,4,4,2,5
"368",6,2,9,6,2,7,7,6,2,5
"369",7,9,7,11,5,7,4,4,2,5
"370",5,6,9,6,2,7,4,4,2,5
"371",5,6,9,6,2,7,4,4,2,5
"372",4,11,8,9,3,9,1,9,3,6
"373",6,2,10,7,9,7,7,6,10,3
"374",4,3,8,1,3,9,1,9,3,6
"375",5,6,9,6,2,7,4,4,2,5
"376",4,3,8,1,3,9,1,9,3,6
"377",5,6,9,6,2,7,4,4,2,5
"378",7,9,9,11,2,7,4,4,2,5
"379",5,6,9,6,2,7,4,4,2,5
"380",9,6,2,8,2,6,4,4,2,5
"381",5,4,2,6,2,7,4,4,2,5
"382",5,6,9,6,2,7,4,4,2,5
"383",4,11,8,1,3,9,2,1,3,7
"384",5,6,9,6,2,7,4,4,2,5
"385",4,11,3,9,3,9,1,1,3,9
"386",9,3,11,2,3,9,1,9,3,6
"387",1,1,1,3,11,6,3,9,5,5
"388",1,1,1,3,7,3,3,9,4,2
"389",5,6,9,6,2,7,4,4,2,5
"390",7,9,7,11,5,10,11,7,11,10
"391",5,6,9,6,2,7,4,4,2,5
"392",4,11,5,1,3,11,2,1,7,7
"393",5,6,9,6,2,7,4,4,2,5
"394",9,8,2,8,11,6,8,8,5,11
"395",6,2,2,8,11,6,8,8,5,11
"396",6,2,10,7,9,7,7,6,10,3
"397",4,4,5,5,8,4,9,1,3,9
"398",5,6,1,3,2,7,4,4,2,5
"399",7,9,9,6,2,7,4,4,2,5
"400",5,6,9,6,2,7,4,4,2,5
"401",5,6,9,6,2,7,4,4,2,5
"402",5,6,9,6,2,7,4,4,2,5
"403",7,9,7,11,5,10,11,7,11,10
"404",6,2,10,7,9,7,7,6,10,3
"405",1,1,1,3,7,3,3,9,4,2
"406",1,1,1,3,7,3,3,9,4,2
"407",4,3,8,1,3,4,9,9,3,6
"408",5,6,9,6,2,7,4,4,2,5
"409",2,8,2,8,11,9,8,8,5,11
"410",4,11,3,9,10,11,2,2,9,7
"411",5,3,8,1,3,9,1,9,3,6
"412",5,6,9,6,2,7,4,4,2,5
"413",4,11,3,5,8,4,9,2,9,7
"414",7,6,7,6,2,7,4,4,2,5
"415",3,5,4,4,1,5,6,3,1,8
"416",3,5,4,4,1,5,6,3,1,8
"417",5,6,9,6,2,7,4,4,2,5
"418",6,6,9,6,2,7,4,4,2,5
"419",5,6,9,6,2,7,4,4,2,5
"420",6,2,10,7,9,7,7,6,10,3
"421",3,5,4,4,1,5,6,3,1,8
"422",5,6,9,6,2,7,4,4,2,5
"423",1,1,1,3,7,3,3,9,4,2
"424",5,6,9,6,2,7,4,4,2,5
"425",5,6,9,6,2,7,4,4,2,5
"426",5,6,10,7,9,7,7,6,10,3
"427",5,6,9,6,2,7,4,4,2,5
"428",3,5,4,4,1,5,6,3,1,8
"429",5,6,9,6,2,7,4,4,2,5
"430",8,4,5,1,3,9,1,1,7,9
"431",5,6,9,6,2,7,4,4,2,5
"432",5,6,9,6,2,7,4,4,2,5
"433",3,5,4,4,1,5,6,3,1,8
"434",5,7,11,2,4,2,10,11,6,4
"435",5,6,9,6,2,7,4,4,2,5
"436",4,4,5,1,8,4,1,1,3,9
"437",1,1,1,3,7,3,3,9,7,2
"438",6,2,10,7,9,7,7,6,10,3
"439",5,6,9,6,2,7,4,4,2,5
"440",1,1,1,3,7,3,3,9,7,2
"441",5,6,9,6,2,7,4,6,10,3
"442",2,3,8,1,3,9,1,9,3,6
"443",5,9,9,6,2,7,4,4,2,5
"444",6,2,10,7,9,7,7,6,10,3
"445",9,8,2,8,11,6,8,8,5,11
"446",4,7,11,2,4,2,10,11,6,4
"447",6,2,10,7,9,7,7,6,10,3
"448",5,6,9,6,2,7,4,4,2,5
"449",8,1,1,3,7,3,3,1,7,9
"450",7,9,7,11,5,10,11,7,11,10
"451",5,6,9,6,2,7,4,4,2,5
"452",5,6,9,6,2,7,4,4,2,5
"453",2,3,8,1,3,9,1,9,3,6
"454",4,4,5,5,8,4,1,1,3,9
"455",8,4,5,1,3,9,1,1,7,9
"456",4,4,5,5,8,4,9,1,3,9
"457",7,9,7,11,5,10,11,7,11,10
"458",4,11,8,1,3,9,1,9,3,6
"459",6,6,9,6,2,7,4,4,2,5
"460",2,3,8,1,3,9,1,9,3,6
"461",5,6,9,6,2,7,4,4,2,5
"462",5,6,9,6,2,7,4,4,2,5
"463",9,8,2,8,11,6,8,8,5,11
"464",5,6,9,6,2,7,4,4,2,5
"465",5,6,9,6,2,7,4,4,2,5
"466",7,9,7,11,5,10,11,7,11,10
"467",3,5,4,4,1,5,6,3,1,8
"468",6,2,10,7,9,7,7,6,10,3
"469",5,6,9,6,2,7,4,4,2,5
"470",5,6,9,6,2,7,4,4,2,5
"471",11,11,3,9,10,11,2,2,9,7
"472",1,1,1,3,7,3,3,9,4,2
"473",4,8,2,8,11,6,8,8,5,11
"474",6,2,10,7,9,7,7,6,10,3
"475",8,1,1,3,7,3,3,9,6,2
"476",5,6,10,7,2,7,7,6,2,5
"477",4,11,3,9,10,11,2,2,9,7
"478",8,9,5,6,2,7,4,11,1,4
"479",2,3,8,1,3,9,1,9,3,6
"480",5,6,9,6,2,7,4,4,2,5
"481",5,6,9,6,2,7,4,4,2,5
"482",9,8,2,8,11,6,8,8,5,11
"483",5,6,9,6,2,7,4,4,2,5
"484",4,11,3,9,10,11,2,2,3,9
"485",3,5,4,4,1,5,6,3,1,8
"486",5,6,9,6,2,7,4,4,2,5
"487",5,6,9,6,2,7,4,4,2,5
"488",7,9,11,2,5,2,10,11,6,4
"489",6,2,10,7,9,7,7,6,10,3
"490",8,1,1,3,7,3,3,9,7,2
"491",1,1,1,3,7,3,3,9,4,2
"492",3,5,4,4,1,5,6,3,1,8
"493",8,8,2,8,11,6,8,8,5,11
"494",8,4,5,1,3,9,1,1,7,9
"495",5,6,9,6,2,7,4,4,2,5
"496",7,9,7,11,5,10,11,7,11,10
"497",1,1,1,3,7,3,3,9,4,2
"498",6,2,10,7,9,7,7,6,10,3
"499",6,8,2,8,11,6,8,8,5,11
"500",5,6,9,6,2,7,4,4,2,5
"501",5,6,9,6,2,7,4,4,2,5
"502",5,6,9,6,2,7,4,4,2,5
"503",1,1,1,3,7,3,3,9,4,2
"504",3,5,4,4,1,5,6,3,1,8
"505",4,11,8,1,3,9,2,9,3,7
"506",6,9,7,11,5,10,11,7,11,10
"507",6,2,10,7,9,7,7,6,10,3
"508",5,6,9,6,2,7,4,4,2,5
"509",3,5,4,4,1,5,6,3,1,8
"510",8,3,8,1,3,9,1,1,7,9
"511",1,1,1,3,7,3,3,9,4,2
"512",9,8,11,2,4,2,10,8,5,4
"513",5,6,9,6,2,7,4,4,2,5
"514",11,11,3,9,10,11,2,2,9,7
"515",5,6,9,6,2,7,4,4,2,5
"516",3,5,4,4,1,5,6,3,1,8
"517",7,9,7,11,1,5,6,3,1,8
"518",3,5,4,6,2,5,6,3,1,8
"519",5,6,9,6,2,7,4,4,2,5
"520",6,2,10,7,9,7,7,6,10,3
"521",1,1,1,3,7,3,3,9,7,2
"522",5,6,9,6,2,7,4,4,2,5
"523",9,8,2,8,11,6,8,8,5,11
"524",1,1,1,7,2,7,7,9,10,3
"525",8,1,5,3,7,3,3,1,7,9
"526",5,6,9,6,2,7,4,4,2,5
"527",1,1,1,3,7,3,3,9,4,2
"528",1,1,1,3,7,3,3,9,4,2
"529",11,11,3,5,8,4,9,1,3,9
"530",5,6,9,6,2,7,4,4,2,5
"531",5,6,9,6,2,7,4,4,2,5
"532",3,5,4,4,1,5,6,3,1,8
"533",9,8,2,8,11,6,8,8,5,11
"534",6,2,10,7,9,7,7,6,10,3
"535",9,8,2,8,11,6,8,8,5,11
"536",1,1,1,3,7,3,3,9,4,2
"537",5,6,9,6,2,7,4,4,2,5
"538",9,8,2,8,11,6,8,8,5,11
"539",9,8,2,8,11,6,8,8,5,11
"540",4,4,5,5,8,4,9,1,3,9
"541",3,5,4,4,1,5,6,3,1,8
"542",5,6,11,2,4,2,10,4,2,5
"543",3,5,4,4,1,5,6,3,1,8
"544",6,2,10,7,9,7,7,6,10,3
"545",9,8,2,6,2,6,8,8,5,11
"546",5,5,2,4,11,6,8,8,5,11
"547",7,9,7,11,5,10,11,7,11,10
"548",9,4,5,5,8,4,9,1,3,9
"549",3,5,4,4,1,5,6,3,1,8
"550",9,8,2,8,11,6,8,8,5,11
"551",3,5,4,4,1,5,6,3,1,8
"552",1,1,1,3,7,3,7,9,4,2
"553",9,8,2,8,11,6,8,8,5,11
"554",9,8,2,8,11,6,8,8,5,11
"555",8,1,1,3,7,3,3,9,7,2
"556",6,2,10,7,9,7,7,6,10,3
"557",2,3,8,1,7,3,1,9,3,2
"558",9,8,2,8,11,6,8,8,5,11
"559",6,2,10,7,9,7,7,6,10,3
"560",6,6,9,6,2,7,4,4,2,5
"561",4,7,11,2,4,2,2,11,6,4
"562",5,6,9,6,2,7,4,4,2,5
"563",5,6,9,6,2,7,4,4,2,5
"564",2,3,8,1,3,9,1,9,3,6
"565",8,1,1,3,7,3,3,1,7,9
"566",1,1,1,3,7,3,3,9,7,2
"567",5,6,9,6,2,7,4,4,2,5
"568",6,2,10,7,9,7,7,6,10,3
"569",1,1,1,3,7,3,3,9,4,2
"570",5,8,2,8,11,6,8,8,5,11
"571",2,4,5,1,3,9,1,1,3,9
"572",5,6,9,6,2,7,4,4,2,5
"573",2,4,5,1,3,5,1,8,5,11
"574",6,8,1,8,11,6,8,8,5,11
"575",5,6,9,6,2,7,4,4,2,5
"576",5,6,9,6,2,7,4,4,2,5
"577",3,5,4,4,1,5,6,3,1,8
"578",1,1,1,3,7,3,3,9,7,2
"579",9,8,2,8,11,6,8,8,5,11
"580",5,6,9,6,2,7,4,4,2,5
"581",3,5,4,4,1,5,6,3,1,8
"582",1,1,1,3,7,3,3,9,4,2
"583",3,5,4,4,1,5,6,3,1,8
"584",9,8,2,8,2,6,8,8,5,11
"585",1,1,1,3,7,3,3,9,4,2
"586",3,5,4,4,1,7,6,3,1,8
"587",4,4,5,5,8,4,9,1,3,9
"588",3,5,4,4,1,5,6,3,1,8
"589",2,3,8,1,3,9,1,9,3,6
"590",7,9,7,11,5,10,11,7,11,10
"591",3,5,4,4,1,5,6,3,1,8
"592",3,5,4,4,1,5,6,3,1,8
"593",9,8,2,8,11,6,8,8,5,11
"594",6,2,10,7,9,7,7,6,10,3
"595",7,9,7,11,5,10,11,7,11,10
"596",8,4,5,1,3,9,1,1,3,9
"597",5,6,9,6,2,7,4,4,2,5
"598",1,1,1,3,7,3,3,9,4,2
"599",3,5,4,4,1,5,6,3,1,8
"600",3,5,5,4,1,5,6,3,1,8
"601",2,3,10,7,9,9,7,9,10,3
"602",6,2,10,7,9,4,9,6,10,3
"603",9,8,2,8,11,6,8,8,5,11
"604",6,4,1,8,11,6,7,6,5,11
"605",5,6,9,6,2,7,4,4,2,5
