,20180424_BZ14_control_0,20180424_BZ14_control_1,20180424_BZ14_control_2,20180424_BZ14_control_3,20180424_BZ14_control_4,20180424_BZ14_control_5,20180424_BZ14_control_6,20180424_BZ14_control_7,20180424_BZ14_control_8,20180424_BZ14_control_9
1893x85,2,2,3,3,3,3,2,3,2,3
1892x2110,2,2,3,3,3,3,2,3,2,3
1877x3488,3,5,7,3,3,3,2,5,2,5
1934x3072,2,2,3,3,3,3,2,3,2,3
1966x4085,3,2,7,3,3,3,4,3,5,5
2012x6546,9,11,2,4,1,1,2,10,4,1
2074x3627,3,5,7,3,3,3,4,5,2,5
2024x4665,2,2,3,3,3,3,2,3,2,3
2014x5422,2,2,3,3,3,3,2,3,2,3
2026x250,2,2,3,3,3,3,2,3,2,3
2048x1957,2,2,3,3,3,3,2,3,2,3
2102x3769,3,5,7,3,3,3,4,5,2,5
2078x4462,2,2,3,3,3,3,2,3,2,3
2048x6033,2,2,3,3,3,2,2,3,2,3
2055x2430,2,2,3,3,3,3,2,3,2,3
2110x4859,2,2,3,3,3,3,2,3,2,3
2112x5112,2,2,3,3,3,3,2,3,2,3
2200x3912,3,5,7,3,3,3,4,5,2,5
2126x1539,5,2,3,5,3,4,2,6,2,3
2168x4097,3,2,7,3,3,3,4,3,2,5
2102x2610,5,4,6,5,4,4,10,7,3,6
2201x6293,3,5,7,3,6,3,4,5,2,5
2200x3089,2,2,3,3,3,3,2,3,2,3
2262x1991,5,2,3,3,4,2,8,6,2,3
2251x5609,3,2,7,3,3,3,4,3,2,5
2244x63,4,2,6,4,3,5,2,3,2,6
2290x1082,5,4,4,5,4,6,5,7,3,4
2238x591,5,4,6,5,4,6,5,7,3,6
2293x3218,2,2,3,3,3,3,2,3,2,3
2273x5812,3,5,7,3,6,3,4,5,5,5
2302x5362,3,2,3,3,3,3,2,3,2,3
2313x4873,2,2,3,3,3,3,2,3,2,3
2338x216,4,3,6,4,4,5,5,7,3,6
2308x6005,3,5,7,6,6,3,4,5,5,5
2287x3523,2,5,7,3,3,3,4,3,2,5
2374x5157,2,2,3,3,3,3,2,3,2,3
2303x4422,2,2,3,3,3,3,4,3,2,3
2386x614,5,4,6,5,4,6,5,7,3,6
2423x1816,5,2,5,5,4,2,8,2,2,4
2387x6145,3,5,7,6,6,3,4,5,5,5
2412x395,5,3,6,4,4,5,5,7,3,6
2416x4152,2,2,7,3,3,3,4,3,2,5
2414x6332,3,5,7,6,6,3,4,5,5,5
2440x1302,5,6,4,5,4,4,5,6,3,4
2401x4700,2,2,3,3,3,3,2,3,2,3
2440x5876,3,5,7,6,6,3,4,5,5,5
2474x5515,3,2,7,3,3,3,4,3,2,5
2505x1637,5,6,4,5,4,4,3,6,3,4
2515x4351,2,2,3,3,3,3,2,3,2,3
2469x51,4,3,6,4,9,5,5,4,6,6
2493x2879,5,2,6,3,4,5,2,7,2,6
2489x5722,3,5,7,3,6,3,4,5,5,5
2479x2189,5,6,5,8,4,4,3,2,3,4
2534x4947,2,2,3,3,3,3,2,3,2,5
2520x171,5,3,6,4,4,5,5,7,3,6
2572x6217,3,5,7,6,6,3,4,5,5,5
2608x2610,5,3,6,5,4,5,5,7,2,6
2563x5249,3,2,7,3,3,3,4,3,2,5
2581x5889,3,5,7,6,6,3,4,5,5,5
2588x305,5,3,6,4,4,6,5,7,3,6
2568x1357,5,6,4,5,4,4,5,6,3,4
2529x3823,2,2,3,3,3,3,2,3,2,6
2602x3468,2,2,3,4,3,5,2,3,2,6
2596x912,5,4,6,5,4,6,5,7,3,6
2602x6023,3,5,7,6,6,3,4,5,5,5
2644x5583,3,2,7,3,6,3,4,3,5,5
2655x96,5,3,6,4,4,5,5,7,3,6
2653x4651,2,2,3,3,3,3,2,3,2,3
2638x6405,3,5,7,6,6,3,4,5,5,5
2646x516,5,4,6,5,4,6,5,7,3,6
2643x3611,2,2,3,4,3,5,2,3,2,6
2664x2023,5,6,5,4,4,4,3,2,3,4
2663x2832,5,3,6,5,4,5,5,7,3,6
2632x3265,4,2,2,4,4,5,5,7,4,6
2681x5790,3,5,7,6,6,3,4,5,5,5
2668x1379,5,6,4,5,4,4,5,6,6,4
2698x649,5,4,6,5,4,6,5,7,3,6
2707x2989,5,3,6,4,4,5,5,7,4,6
2727x6053,3,5,7,6,6,3,4,5,5,5
2738x872,5,4,4,5,4,6,5,7,3,6
2752x1540,5,6,4,5,4,4,5,4,6,4
2783x3889,2,2,6,4,4,5,5,7,2,6
2762x4456,2,2,3,3,3,3,2,3,2,3
2777x3358,4,3,2,4,4,5,5,4,4,6
2750x6307,3,5,7,6,6,3,4,5,5,5
2766x345,5,3,6,4,4,6,5,7,3,6
2759x1323,5,4,4,5,4,4,5,7,6,6
2736x4140,2,2,3,3,3,5,2,3,2,6
2832x3222,4,3,6,4,4,5,5,4,4,6
2862x2164,5,4,8,4,4,8,7,2,3,4
2853x6116,3,5,7,6,6,3,4,5,5,5
2853x1232,5,4,4,5,4,4,5,7,3,6
2849x4752,2,2,3,3,3,3,2,3,2,3
2869x672,5,4,6,5,4,6,5,7,3,6
2877x6303,3,5,7,6,6,3,4,5,5,5
2885x955,5,4,4,5,4,6,5,7,3,6
2930x1382,4,6,4,5,4,5,5,4,6,6
2917x1715,4,3,4,4,9,4,5,4,4,4
2954x5417,2,2,3,4,3,5,2,3,2,3
2925x2858,5,3,6,4,4,5,5,7,3,6
2949x4135,7,2,6,5,4,5,6,7,2,6
2959x5946,3,5,7,6,6,3,4,5,5,5
3001x570,4,3,6,5,4,5,5,4,3,6
2964x2382,4,3,6,4,2,5,5,6,3,4
3029x6124,3,5,7,6,6,3,4,5,5,5
3038x3690,4,2,2,4,2,7,10,4,4,4
2981x4312,4,3,6,5,4,5,5,7,2,6
3001x4589,2,2,3,3,3,5,2,7,2,6
3047x2992,4,3,6,4,4,5,5,7,3,6
3026x168,5,3,4,7,9,5,3,4,3,4
3035x2735,4,3,6,4,4,5,5,7,3,6
3055x1255,4,3,4,7,5,5,5,7,3,6
3045x5574,2,2,3,4,3,5,2,3,2,6
3127x3550,4,3,2,4,2,5,5,4,4,4
3109x991,4,3,5,7,4,5,5,7,3,6
3142x5223,2,2,6,4,3,5,5,7,2,6
3170x4419,4,3,6,5,4,5,5,7,3,6
3191x2032,4,6,8,7,8,8,3,6,3,4
3193x3278,4,3,6,4,4,5,5,7,4,6
3190x67,5,6,4,7,9,5,3,4,6,4
3210x5543,2,2,6,4,3,5,5,7,2,6
3178x6390,2,2,3,3,3,3,2,3,2,3
3203x2480,4,3,6,4,8,5,5,6,3,4
3217x1786,4,3,8,7,9,8,3,4,3,4
3165x1605,4,3,5,4,8,5,3,4,6,4
3254x647,4,8,6,7,4,5,5,4,3,6
3258x1076,4,8,5,7,5,5,3,8,3,9
3289x4106,7,3,9,5,7,5,6,6,7,8
3254x1284,4,3,5,7,5,5,3,8,3,6
3287x2225,4,6,6,5,4,5,5,6,3,4
3301x407,4,3,4,7,5,5,3,4,3,4
3263x2923,4,3,6,4,4,5,5,7,3,6
3325x3157,4,3,6,4,4,5,5,7,3,6
3354x3515,4,3,6,4,4,5,5,4,4,6
3325x6045,2,2,3,3,3,3,2,3,2,3
3364x1480,4,3,5,7,5,5,3,7,3,6
3380x4748,5,4,6,5,4,5,5,7,3,6
3366x4389,5,3,6,5,4,5,6,7,7,6
3403x238,6,8,4,7,5,8,3,6,3,4
3371x860,4,8,5,7,5,8,3,8,3,9
3388x5201,5,4,6,5,4,6,5,7,3,6
3403x1139,4,8,5,7,5,5,3,8,3,9
3456x617,4,8,8,7,5,8,3,4,3,4
3455x4948,5,4,6,5,4,6,5,7,3,6
3478x5885,5,2,6,5,4,6,5,7,2,6
3455x3940,7,3,9,5,7,5,6,6,7,8
3560x1126,4,6,5,8,5,7,3,4,6,4
3513x3509,4,3,6,4,4,5,5,4,4,6
3525x4249,7,3,9,5,7,5,6,6,7,8
3539x2725,5,3,4,5,4,5,6,6,7,6
3598x3920,7,3,9,5,7,5,6,6,7,8
3515x4106,7,3,9,5,7,5,6,6,7,8
3559x5192,5,4,6,5,4,6,5,7,3,6
3595x2939,4,3,6,5,4,5,5,7,3,6
3583x981,4,6,5,7,5,8,3,4,6,4
3582x5537,5,4,6,5,4,6,5,7,3,6
3635x3143,4,3,6,4,4,5,5,4,3,6
3628x3628,4,3,6,4,4,5,5,6,4,6
3619x1701,4,3,6,7,5,8,3,6,3,9
3602x2222,7,3,4,5,4,5,6,6,3,4
3657x4163,7,3,9,5,7,5,6,6,7,8
3665x1449,4,6,5,7,5,8,3,6,3,4
3682x6157,5,2,6,5,4,4,5,7,2,6
3643x112,6,8,8,7,5,8,7,6,3,9
3702x5289,5,4,6,5,4,6,5,7,3,6
3697x3465,4,3,6,4,4,5,5,4,3,6
3709x4779,5,4,6,5,4,6,5,7,3,6
3723x4545,5,3,6,5,4,5,5,7,3,6
3738x4020,7,3,9,5,7,5,6,6,7,8
3746x2408,7,3,4,5,4,5,6,6,7,4
3778x3306,4,3,6,4,4,5,5,4,3,6
3806x4345,7,3,9,5,7,5,6,6,7,8
3787x1828,4,6,5,7,5,8,3,6,3,9
3831x2123,5,8,4,7,4,8,7,6,3,9
3796x5486,5,4,6,5,4,6,5,7,3,6
3804x3702,7,3,6,4,4,5,6,6,4,6
3840x5169,5,4,6,7,4,6,5,7,3,4
3836x6012,5,4,6,5,4,6,5,7,2,6
3832x3041,5,3,4,4,4,5,5,6,3,4
3867x1566,4,6,5,7,5,8,3,6,3,4
3834x4986,5,4,6,7,4,6,5,7,3,9
3869x1172,4,6,5,7,5,7,3,6,6,4
3826x2771,7,3,4,5,4,5,6,6,7,4
3896x3910,7,3,9,5,7,5,6,6,7,8
3890x675,6,8,8,7,9,8,7,8,3,9
3911x4046,7,3,9,5,7,5,6,6,7,8
3894x197,6,8,8,7,5,8,7,6,3,9
3925x2545,5,3,4,5,4,4,3,6,3,4
3936x493,6,8,8,7,9,8,7,6,3,9
3959x939,4,6,8,7,5,8,3,6,6,4
4035x2905,5,3,4,5,4,4,3,6,3,4
4016x3267,6,8,8,7,4,5,7,8,3,9
3992x73,6,8,8,7,5,8,7,6,3,9
4000x358,6,8,8,7,5,8,7,6,3,9
4004x2373,6,8,8,7,5,8,7,8,3,9
4015x4988,6,8,8,7,5,8,7,4,3,9
4048x3718,7,3,9,5,7,5,6,6,7,8
4000x5637,5,4,6,5,4,6,5,7,3,6
4024x1341,4,6,8,7,5,8,3,6,3,4
4000x1947,5,6,5,7,5,4,3,6,3,4
4056x2718,5,3,4,5,4,4,3,6,3,4
4099x1151,4,6,8,7,5,8,3,6,3,4
4095x4021,7,3,9,5,7,5,6,6,7,8
4081x1490,4,6,5,7,5,8,3,6,3,4
4091x4648,4,8,5,7,5,8,3,4,4,4
4156x5281,6,8,8,7,5,8,7,8,3,9
4107x5920,5,4,6,5,4,6,5,7,3,6
4151x2300,6,8,8,7,5,8,7,8,3,9
4144x1655,4,6,5,7,5,8,3,6,3,4
4124x2032,6,8,8,7,5,8,7,8,3,9
4148x4942,6,8,8,7,5,8,7,4,3,9
4181x141,6,8,8,7,5,8,7,6,3,9
4237x4536,4,8,5,7,5,8,3,4,4,4
4185x4791,4,8,8,7,5,8,3,4,4,9
4244x1325,4,6,8,7,5,8,3,6,3,4
4243x1800,4,6,5,7,5,8,3,6,3,4
4225x1013,5,6,8,7,4,8,3,6,3,4
4259x1532,4,6,5,7,5,8,3,6,3,4
4260x2060,4,6,5,7,5,8,3,8,6,4
4246x2764,6,8,8,7,5,8,3,8,3,4
4223x3477,6,8,8,7,5,8,7,8,3,9
4242x3944,7,3,9,5,7,5,6,6,7,8
4272x4111,7,8,9,8,9,5,6,6,7,8
4257x6184,5,4,6,5,4,6,5,7,3,6
4305x2433,6,8,8,7,5,8,7,8,3,9
4329x2615,6,8,8,7,5,8,7,8,3,9
4356x5018,6,8,8,7,5,8,7,8,3,9
4352x2301,6,8,8,7,5,8,7,8,3,9
4335x3186,6,8,8,7,5,8,7,8,3,9
4326x221,6,8,8,7,5,8,7,6,3,9
4372x952,5,6,8,5,4,4,7,6,3,4
4408x1718,4,6,5,7,5,7,3,4,6,4
4384x2969,6,8,8,7,5,8,7,8,3,9
4410x1265,5,6,8,7,4,8,3,6,3,4
4412x3366,6,8,8,7,5,8,7,8,3,9
4359x4303,6,8,8,7,5,8,3,6,3,9
4411x2011,4,6,5,7,5,7,3,8,6,4
4442x5438,5,6,4,5,5,4,5,7,3,4
4453x1550,4,6,5,7,5,4,3,6,3,4
4456x6137,5,4,6,5,4,6,5,7,3,6
4434x5865,5,4,6,5,4,6,5,7,3,6
4470x2600,6,8,8,7,5,8,7,8,3,9
4440x6523,5,4,6,5,4,6,5,7,3,6
4461x6335,5,4,6,5,4,6,5,7,3,6
4533x267,6,8,8,7,5,8,7,6,3,9
4553x1880,4,6,5,8,5,7,3,4,6,4
4568x2033,10,6,5,7,5,7,3,10,6,4
4540x2178,10,6,5,7,5,7,3,8,6,4
4550x591,6,8,8,7,5,8,7,6,3,9
4581x4791,6,8,8,7,5,8,7,8,3,9
4600x5110,6,8,8,7,5,8,7,8,3,9
4591x1113,5,6,8,5,4,4,7,6,3,4
4569x2805,6,8,8,7,5,8,7,8,3,9
4607x3591,6,8,8,7,5,8,7,8,3,9
4645x3786,6,8,8,7,5,8,7,8,3,9
4571x4499,6,8,8,7,5,8,7,8,3,9
4602x5830,5,4,4,5,4,6,5,7,3,6
4668x2568,6,8,8,7,5,8,7,8,3,9
4605x4113,6,8,8,7,5,8,7,8,3,9
4649x2340,6,6,8,7,5,8,7,8,3,9
4660x6099,5,4,6,5,4,6,5,7,3,6
4639x5451,5,4,4,5,4,6,5,7,3,6
4696x1321,5,6,5,7,4,4,3,6,3,4
4728x467,6,8,8,7,5,8,3,6,3,4
4740x5765,5,4,4,5,4,6,5,7,3,6
4767x4775,6,8,8,7,5,8,7,8,3,9
4758x5513,5,4,4,5,4,6,5,7,3,6
4729x3461,6,8,8,7,5,8,7,6,3,9
4749x77,4,6,5,8,8,7,3,6,6,4
4843x4187,6,8,8,7,5,8,7,8,3,9
4806x2217,5,6,4,8,8,7,3,6,6,4
4826x623,6,8,8,7,5,8,7,6,3,4
4757x6474,5,4,6,5,4,6,5,7,3,9
4851x5583,5,4,4,5,4,6,5,7,3,6
4839x453,6,6,8,7,5,8,3,6,3,4
4834x802,6,8,8,7,5,8,7,6,3,9
4889x4414,6,8,8,7,5,8,7,8,3,9
4879x2957,6,8,8,7,5,8,7,8,3,9
4939x1376,5,8,5,7,5,4,3,8,3,9
4878x5997,5,4,4,7,4,6,5,7,3,6
4895x194,4,6,5,8,8,7,3,6,6,4
4876x3668,6,8,8,7,5,8,7,6,3,9
4901x1679,5,6,4,5,8,4,3,10,3,4
4922x5842,5,4,4,7,4,6,5,7,3,6
4964x4957,6,8,8,7,5,8,7,8,3,9
4924x3496,5,6,4,7,9,8,10,6,3,4
4935x6168,6,8,8,7,5,8,7,8,3,9
4956x376,4,6,5,8,8,7,3,6,6,4
4970x891,6,8,8,7,5,8,7,8,3,9
4983x1564,5,8,5,7,5,4,3,8,3,9
4928x2030,5,6,4,8,8,4,3,10,6,4
4958x2301,5,8,4,8,4,4,3,6,3,4
4974x5673,5,4,4,7,4,6,5,7,3,6
4988x1165,6,8,8,7,5,4,7,8,3,9
5018x4663,4,8,4,7,5,8,3,8,3,9
5041x3123,5,6,4,7,9,4,10,6,3,4
5039x135,4,6,5,8,8,7,3,6,6,4
5025x1873,5,6,4,8,8,4,3,6,3,4
5114x5332,5,4,4,7,4,6,3,7,3,6
5052x3456,5,6,4,8,9,4,10,6,6,4
5092x749,6,8,8,7,5,8,7,6,3,4
5087x2041,5,6,4,8,8,4,3,6,3,4
5093x2447,5,6,4,8,9,7,10,6,6,4
5140x4655,6,8,4,7,5,8,3,8,3,9
5087x4141,6,8,8,7,5,8,7,8,3,9
5124x6033,6,8,8,7,5,8,7,8,3,9
5147x5131,6,8,8,7,5,8,7,8,3,9
5135x2663,5,6,5,7,4,4,10,6,3,4
5144x3400,5,6,4,8,9,4,10,6,3,4
5154x934,6,8,8,7,5,8,7,8,3,9
5236x497,4,6,4,7,8,4,3,6,6,4
5178x1962,5,6,4,8,8,4,3,6,3,4
5171x6326,6,8,8,7,5,8,7,8,3,9
5212x1481,6,8,5,7,5,4,3,8,3,9
5217x3635,5,6,4,8,9,7,10,6,3,4
5188x185,4,6,5,8,8,7,3,6,6,4
5186x6539,6,8,8,7,5,8,7,8,3,9
5263x3369,5,6,5,8,9,7,10,6,6,4
5235x2914,6,6,8,7,5,4,10,6,3,9
5268x1710,5,6,5,8,8,4,3,6,3,4
5276x1912,5,6,4,8,8,4,3,6,6,4
5224x3853,6,8,8,7,5,8,7,8,3,9
5259x4019,6,8,8,7,5,8,7,8,3,9
5318x252,4,6,5,8,8,7,3,6,6,4
5323x6014,6,3,8,7,5,8,7,8,8,9
5301x3140,5,6,5,7,5,4,10,6,3,4
5333x980,6,8,8,7,5,8,7,8,3,9
5327x4565,4,8,4,7,5,8,3,8,3,4
5333x5168,6,8,8,7,5,8,7,8,3,9
5310x1106,6,8,8,7,5,4,7,8,3,9
5392x2208,5,6,4,8,9,7,10,6,6,4
5358x4234,6,8,8,7,5,8,7,8,3,9
5383x2974,5,6,5,7,8,4,10,6,3,4
5411x2360,5,6,5,8,9,7,10,6,6,4
5394x2522,5,6,5,8,9,7,3,6,6,4
5387x5343,6,8,8,7,5,8,7,8,3,9
5379x1247,6,8,8,7,5,4,7,8,3,9
5457x2720,5,6,5,8,8,7,10,6,6,4
5448x3084,10,7,5,8,10,9,10,9,9,4
5449x91,4,8,8,7,5,8,7,8,6,9
5426x1987,5,6,5,8,8,4,10,6,6,4
5450x3822,4,6,5,7,5,7,3,8,6,4
5459x3245,10,6,5,8,8,7,10,10,6,4
5382x5676,6,8,8,7,5,8,7,8,8,9
5502x836,4,6,4,7,8,4,3,6,6,4
5529x5741,6,3,10,7,9,4,7,8,8,9
5544x3587,4,6,5,8,8,7,10,6,6,4
5561x5546,6,3,8,7,9,8,7,8,6,4
5579x3979,6,8,8,7,5,8,7,8,3,9
5572x1180,6,8,8,7,5,4,7,8,3,9
5584x5972,6,3,10,7,5,1,7,8,8,9
5590x1871,10,6,5,8,9,7,10,6,6,4
5636x6494,6,8,8,7,5,8,7,8,3,9
5606x113,6,8,8,7,5,8,7,8,3,9
5586x2061,10,6,5,8,9,7,10,6,6,4
5568x4879,6,8,8,7,5,8,7,8,3,9
5615x5345,6,8,8,7,5,8,7,8,3,9
5613x1701,10,6,5,8,8,7,10,6,6,4
5649x5868,6,3,10,7,9,4,7,8,8,9
5655x3238,10,7,5,9,8,7,9,10,6,4
5681x575,4,6,4,8,8,4,3,6,6,4
5694x2130,10,6,5,8,9,7,10,6,6,4
5699x3485,10,6,5,8,8,7,10,10,6,4
5720x4929,5,4,6,5,4,5,5,7,3,6
5702x2610,10,6,5,8,8,7,10,10,6,7
5758x4447,5,6,8,8,4,8,10,6,6,4
5745x194,6,8,8,7,5,8,7,8,3,9
5816x5967,6,3,8,7,5,8,7,8,3,9
5798x3798,6,6,8,7,5,8,7,8,3,9
5742x4044,6,8,8,7,5,8,7,8,3,9
5801x2354,10,6,5,8,9,7,10,10,6,7
5806x1995,10,6,5,8,9,7,10,6,6,4
5783x4191,6,8,8,7,5,8,7,8,3,9
5798x1832,4,6,5,8,9,7,10,6,6,4
5819x1492,6,6,8,7,5,8,7,8,3,4
5826x757,4,6,4,8,8,4,3,6,6,4
5849x1303,6,6,8,7,5,4,7,8,3,9
5853x559,5,8,4,7,9,4,3,8,3,4
5884x2598,10,7,11,8,8,7,9,10,6,7
5866x2897,10,7,11,9,10,7,9,10,6,7
5814x4670,5,4,8,5,4,5,5,7,3,9
5809x961,4,6,4,7,8,4,3,6,6,4
5909x2226,10,6,5,8,9,7,10,10,6,7
5901x5338,4,3,5,4,9,5,10,4,6,4
5896x168,6,8,8,7,5,8,7,8,3,9
5908x407,6,8,8,7,9,4,7,8,3,9
5865x5636,5,3,10,8,9,4,3,8,11,4
5888x6136,4,6,4,7,5,8,3,8,3,9
5973x3340,10,6,5,8,8,7,3,10,6,4
5911x3038,10,7,11,9,10,7,9,10,6,7
5925x3713,6,8,8,7,5,8,7,8,3,9
5948x1707,4,6,5,7,9,7,10,6,6,4
5993x2471,10,6,5,8,8,7,10,10,6,7
6019x4326,5,6,8,7,4,7,10,6,6,4
5965x5125,4,3,6,4,2,5,5,4,4,6
5984x6386,6,8,8,7,5,8,7,8,3,9
6025x2721,10,7,11,9,8,7,9,10,6,7
6013x559,5,3,4,8,9,4,3,2,3,4
6085x1775,4,6,5,7,9,7,3,4,6,4
6040x3954,6,8,8,7,5,8,7,8,3,9
6096x4794,5,4,6,5,4,6,5,7,3,6
6088x794,6,8,8,7,9,4,7,2,3,9
6085x1967,4,6,5,8,9,7,10,4,6,7
6156x2183,10,6,5,8,9,7,10,4,6,7
6113x1179,6,6,8,7,5,4,7,8,3,9
6092x6007,4,6,4,8,5,7,3,4,6,4
6108x6133,4,6,4,8,5,7,3,4,6,4
6146x6344,4,6,4,7,5,7,3,4,6,4
6156x2828,10,7,11,9,10,7,9,10,6,7
6130x1569,4,6,8,7,5,8,3,8,6,4
6195x4581,5,6,5,5,4,7,10,7,6,7
6198x5208,4,2,6,4,8,5,5,4,4,7
6178x1382,6,8,8,7,5,8,7,8,3,9
6187x5808,4,6,4,8,5,7,3,4,6,4
6235x1853,4,6,4,8,9,7,10,4,6,4
6232x5974,4,6,4,8,5,7,3,4,6,4
6210x631,6,8,8,7,9,4,7,2,3,9
6288x853,6,8,8,7,9,4,7,2,3,9
6307x4064,7,6,9,8,7,7,10,6,7,7
6271x420,6,8,8,8,9,4,7,2,3,9
6303x2808,8,7,11,9,10,7,9,9,9,10
6280x4778,5,8,5,8,4,4,10,8,3,4
6224x3399,10,7,5,8,8,4,3,10,3,4
6335x1600,4,6,5,8,9,8,3,4,6,4
6340x1974,4,6,4,8,9,7,10,4,6,7
6346x5909,4,6,4,8,5,7,3,4,6,4
6336x2494,10,6,11,8,9,7,10,10,6,7
6410x1164,6,8,8,7,9,4,7,2,3,9
6397x4394,7,6,5,8,9,7,10,6,6,7
6473x5276,5,6,4,5,4,7,5,4,3,4
6445x943,6,8,8,7,9,4,7,2,3,9
6480x2053,5,6,4,8,9,7,3,4,6,7
6482x3285,10,6,5,8,8,4,10,8,6,4
6539x904,5,8,4,8,8,4,3,2,3,9
6507x4885,5,6,4,8,5,7,3,4,3,4
6554x3722,6,6,8,7,9,8,7,8,6,9
6551x4199,7,6,5,8,9,7,10,6,6,7
6536x602,6,8,8,7,9,4,7,2,3,9
