,20180417_BZ5_control_0,20180417_BZ5_control_1,20180417_BZ5_control_2,20180417_BZ5_control_3,20180417_BZ5_control_4,20180417_BZ5_control_5,20180417_BZ5_control_6,20180417_BZ5_control_7,20180417_BZ5_control_8,20180417_BZ5_control_9
2794x549,6,8,8,8,8,7,8,7,7,8
2825x158,6,1,2,8,1,1,8,7,1,1
2818x3935,6,8,8,8,8,7,8,7,7,8
2825x353,6,8,8,8,8,7,8,7,7,8
2835x4736,6,8,8,8,8,7,8,7,7,8
2852x5446,6,1,7,7,1,7,1,6,12,8
2877x61,1,1,2,8,1,1,8,6,1,1
2863x4900,6,8,8,8,8,7,8,7,7,8
2862x3238,6,8,8,8,8,7,8,7,7,8
2867x6410,6,8,8,8,8,7,8,7,7,8
2912x2915,6,8,8,8,8,7,8,7,7,8
2863x6239,6,8,8,8,8,7,8,7,7,8
2882x1230,6,8,8,8,8,7,8,7,7,8
2854x6016,6,8,8,8,8,7,8,7,7,8
2892x3781,6,8,8,8,8,7,8,7,7,8
2900x4518,6,8,8,8,8,7,8,7,7,8
2944x3399,6,8,8,8,8,7,8,7,7,8
2908x1593,6,7,8,7,8,7,9,7,7,8
2933x2191,7,10,9,5,9,8,9,8,8,9
3023x6550,6,8,8,8,8,7,8,7,7,8
2927x3132,6,8,8,8,8,7,8,7,7,8
2971x1902,7,10,9,5,9,8,9,6,8,9
2957x960,6,8,8,8,8,7,8,7,7,8
2975x4177,6,8,8,8,8,7,8,7,7,8
2997x392,6,8,8,8,8,7,8,7,7,8
2984x795,6,8,8,8,8,7,8,7,7,8
3005x607,6,8,8,8,8,7,8,7,7,8
3008x6107,6,8,8,8,8,7,8,7,7,8
3015x2375,6,8,8,8,8,7,8,7,7,8
3035x4607,6,8,8,8,8,7,8,7,7,8
3010x5742,6,8,8,8,8,7,8,7,7,8
3051x5364,6,8,8,7,8,7,8,7,7,8
3088x4056,6,8,8,8,8,7,8,7,7,8
3088x5969,6,8,8,8,8,7,8,7,7,8
3098x269,6,8,8,8,8,7,8,7,7,8
3085x1874,7,7,9,7,9,8,9,6,8,9
3073x2687,6,8,8,8,8,7,8,7,7,8
3074x3903,6,8,8,8,8,7,8,7,7,8
3112x704,6,8,8,8,8,7,8,7,7,8
3112x1238,6,8,8,8,8,7,8,7,7,8
3100x1519,6,7,8,8,8,7,8,7,7,8
3096x4775,6,8,8,8,8,7,8,7,7,8
3113x5229,6,8,8,7,8,7,8,7,7,8
3130x3026,6,8,8,8,8,7,8,7,7,8
3143x1724,7,7,9,7,9,8,9,7,8,9
3143x4443,6,8,8,8,8,7,8,7,7,8
3176x1111,6,8,8,8,8,7,8,7,7,8
3167x4598,6,8,8,8,8,7,8,7,7,8
3194x6122,6,8,8,8,8,7,8,7,7,8
3192x1436,6,8,8,8,8,7,8,7,7,8
3202x973,6,8,8,8,8,7,8,7,7,8
3179x2424,6,8,8,8,8,7,8,7,7,8
3203x3174,6,8,8,8,8,7,8,7,7,8
3190x4995,6,8,8,8,8,7,8,7,7,8
3234x4222,6,8,8,8,8,7,8,7,7,8
3259x2762,6,8,8,8,8,7,8,7,7,8
3263x3474,6,8,8,8,8,7,8,7,7,8
3262x3332,6,8,8,8,8,7,8,7,7,8
3277x2545,6,8,8,8,8,7,8,7,7,8
3268x5634,6,8,8,8,8,7,8,7,7,8
3294x327,6,8,8,8,8,7,8,7,7,8
3274x5349,6,8,8,7,8,7,8,7,7,8
3308x5144,6,8,8,7,8,7,8,7,7,8
3320x3713,6,7,8,7,8,7,9,7,7,8
3336x3835,6,7,8,7,8,7,9,7,7,8
3341x655,6,8,8,8,8,7,8,7,7,8
3380x2391,6,8,8,8,8,7,8,7,7,8
3362x4758,6,8,8,8,8,7,8,7,7,8
3383x1553,6,7,9,7,8,8,9,7,7,8
3373x6292,6,7,8,7,8,7,9,7,7,8
3406x3143,6,8,8,8,8,7,8,7,7,8
3396x4003,7,7,9,7,11,8,9,11,8,9
3427x4113,7,7,9,5,11,8,9,11,8,9
3421x873,6,8,8,8,8,7,8,7,7,8
3425x528,6,8,8,8,8,7,8,7,7,8
3434x376,6,8,8,8,8,7,8,7,7,8
3431x4466,6,8,8,8,8,7,8,7,7,8
3420x5073,6,8,8,7,8,7,8,7,7,8
3421x1822,7,7,9,5,9,8,9,11,8,9
3441x6025,6,7,8,7,8,7,8,7,7,8
3421x6152,6,8,8,8,8,7,8,7,7,8
3464x2983,6,8,8,8,8,7,8,7,7,8
3580x1656,7,10,9,5,9,8,9,11,8,9
3587x397,6,8,8,8,8,7,8,7,7,8
3628x1800,7,10,9,5,9,8,9,11,8,9
3619x6082,9,7,9,7,11,8,9,7,8,8
3641x5149,7,7,8,7,8,8,9,7,7,8
3645x4345,7,7,9,7,9,8,9,7,8,8
3613x2488,10,7,8,7,8,7,9,8,7,8
3648x3506,6,7,8,7,8,7,9,7,7,8
3630x6532,7,7,9,7,9,8,9,11,8,9
3659x4953,6,7,8,7,8,7,9,7,7,8
3653x3697,7,7,9,7,8,8,9,7,8,9
3686x4486,6,7,8,7,8,7,9,7,7,8
3655x1397,10,9,9,10,12,6,7,11,9,9
3702x5848,9,7,9,7,11,8,9,11,8,8
3655x6350,7,7,9,7,8,8,9,11,8,8
3690x5449,7,7,9,7,9,8,9,7,8,8
3698x105,6,8,8,7,8,7,8,9,7,8
3719x752,6,8,8,7,8,7,8,7,7,8
3706x4678,6,7,8,7,8,7,9,7,7,8
3787x317,6,8,8,7,8,7,8,9,7,8
3790x3862,7,7,9,5,9,8,9,8,8,9
3759x2286,10,13,10,7,7,6,9,8,8,7
3803x4061,7,7,9,5,9,8,9,8,8,9
3792x6474,7,7,9,7,9,8,9,11,8,9
3789x971,7,10,9,5,9,8,9,6,8,9
3786x2622,7,10,9,5,9,8,9,8,8,9
3848x2821,7,10,9,5,9,8,9,8,8,9
3879x3094,7,10,9,5,9,8,9,8,8,9
3877x6004,9,7,9,7,11,8,9,11,8,9
3863x2947,7,10,9,5,9,8,9,8,8,9
3852x6212,9,7,9,7,11,8,9,11,8,9
3885x44,7,10,8,7,9,7,9,8,7,8
3910x4988,7,7,9,7,9,8,9,7,8,9
3906x162,6,8,8,7,8,7,8,9,7,8
3935x1658,7,9,9,5,11,8,7,11,8,9
3949x2550,10,7,10,5,9,6,9,8,8,9
3929x866,7,10,9,5,9,8,9,8,8,9
3942x5852,9,7,9,7,11,8,9,11,8,9
3921x521,7,10,9,7,9,8,9,8,8,8
3946x3418,6,7,8,7,8,7,9,8,8,8
4046x6156,9,7,9,7,11,8,9,11,8,9
4010x2199,10,13,10,5,7,6,9,8,8,7
4011x1856,9,10,9,5,9,8,9,11,8,9
4104x3176,7,10,9,5,9,8,9,8,8,9
4110x3916,7,7,9,5,9,8,9,8,8,9
4148x4731,7,10,9,5,9,8,10,8,8,9
4134x2938,7,10,9,5,9,8,9,8,8,9
4193x1414,7,10,9,5,9,8,9,8,8,9
4111x1126,7,10,9,5,9,8,9,8,8,9
4147x817,7,10,9,5,9,8,9,8,8,9
4170x5234,9,10,9,5,9,8,10,11,8,9
4193x581,7,10,9,5,9,8,9,8,8,9
4177x391,7,10,9,5,9,7,9,8,8,9
4222x6445,9,7,9,7,11,8,9,11,8,9
4264x3064,7,10,9,5,9,8,10,8,8,9
4317x2949,9,10,9,5,9,8,10,8,8,9
4251x3369,10,7,10,10,7,6,7,12,8,7
4294x5323,9,10,9,5,9,8,10,11,8,9
4331x2129,8,10,9,5,9,9,9,8,8,9
4290x6213,9,7,9,5,11,8,9,11,8,9
4351x2853,7,10,9,5,9,8,10,8,8,9
4363x1752,7,10,9,5,9,8,9,8,8,9
4320x4331,7,10,9,5,9,8,10,9,10,9
4342x5127,9,10,9,5,9,8,10,11,8,9
4354x4957,9,10,9,5,9,8,10,8,8,9
4404x1201,7,10,9,5,9,8,9,8,8,9
4412x5841,7,10,9,5,9,8,10,8,8,9
4427x102,10,9,10,10,10,6,7,12,11,7
4417x4209,7,10,9,5,9,8,10,9,8,9
4406x4605,7,10,9,5,9,8,10,8,8,9
4418x6558,9,11,9,9,11,8,9,11,8,9
4453x768,7,10,9,5,9,8,9,8,8,9
4444x6068,9,10,9,5,9,8,10,11,8,9
4490x995,7,10,9,5,9,8,9,8,8,9
4509x4475,7,10,9,5,9,8,10,9,8,9
4501x6314,9,11,9,9,11,8,9,11,8,9
4509x477,8,9,9,5,9,6,7,8,8,9
4515x1507,7,10,9,5,9,8,9,8,8,9
4525x2809,7,10,9,5,9,8,10,8,8,9
4522x3291,9,10,9,10,10,6,10,12,11,9
4520x6201,9,11,9,5,11,8,9,11,8,9
4561x6531,9,11,9,9,11,8,9,11,8,9
4538x5661,7,10,9,5,9,8,10,8,8,9
4578x4102,7,10,9,5,9,8,10,9,8,9
4646x3158,9,10,9,5,9,6,10,8,11,9
4593x5086,7,10,9,5,9,8,10,8,8,9
4577x2257,8,10,9,5,9,9,11,8,8,9
4609x2041,8,9,9,5,12,9,11,8,8,9
4615x6185,9,11,9,9,11,8,9,11,8,9
4656x617,7,10,9,5,9,8,9,8,8,9
4675x2612,7,10,9,5,9,8,9,8,8,9
4677x2451,7,10,9,5,9,8,9,8,8,9
4711x829,7,10,9,5,9,8,9,8,8,9
4702x1078,7,10,9,5,9,8,9,8,8,9
4730x6199,9,11,9,9,11,8,9,11,8,9
4722x5834,7,10,9,5,9,8,10,8,8,9
4737x1470,10,10,12,5,9,8,7,12,12,7
4728x4505,7,10,9,11,9,8,10,9,10,10
4755x6309,9,11,9,9,11,8,9,11,8,9
4780x4823,7,10,9,11,9,8,10,8,10,10
4769x5498,7,10,9,12,9,8,10,8,8,9
4759x6556,9,11,9,9,11,8,9,11,8,9
4799x391,8,9,12,10,12,6,11,9,10,11
4796x2187,8,10,9,5,12,6,9,8,8,9
4821x6409,9,11,9,9,11,8,9,11,8,9
4821x2058,8,9,12,10,12,9,11,8,10,11
4868x1712,8,9,12,10,10,6,7,12,11,7
4886x6558,9,11,9,9,11,8,9,11,8,9
4888x1406,8,9,12,10,10,6,7,12,11,7
4914x2319,7,10,9,5,9,8,9,8,8,9
4880x3244,8,9,12,10,10,9,11,8,11,7
4898x5182,7,10,12,12,9,10,7,8,8,10
4913x4474,11,12,11,11,12,11,11,9,10,11
4898x2888,7,10,9,5,9,8,10,8,8,9
4936x829,10,9,12,10,12,11,7,8,10,10
4913x2596,7,10,9,5,9,8,9,8,8,9
5000x1627,8,9,12,10,10,6,7,12,11,7
4983x4954,11,10,11,11,12,10,7,9,10,10
4963x2490,7,10,9,5,9,8,9,8,8,9
5002x1786,8,9,12,10,10,6,7,12,11,7
4980x96,11,12,11,11,12,11,11,9,10,11
5041x4133,11,12,11,11,12,11,7,9,10,11
5045x3740,9,10,10,10,10,6,7,8,11,10
5051x2803,11,12,11,11,12,9,11,9,10,11
5055x3181,11,12,11,5,12,9,11,9,10,11
5096x2148,11,12,11,11,12,11,7,9,10,10
5094x4775,11,12,11,11,12,11,11,9,10,11
5113x619,11,12,11,11,12,11,11,9,10,11
5094x394,11,12,11,11,12,11,11,9,10,11
5124x1121,8,9,12,10,12,11,7,9,10,10
5139x50,11,12,11,11,12,11,11,9,10,11
5153x2303,11,12,9,11,12,8,7,9,10,10
5154x1409,8,9,12,10,10,6,7,12,11,7
5145x1696,8,9,12,10,10,6,7,12,11,7
5178x1998,8,9,12,10,12,11,7,9,10,10
5186x5580,7,10,9,5,9,8,10,8,8,9
5189x4385,11,12,11,11,12,11,11,9,10,11
5201x3099,11,12,11,11,12,9,11,9,10,11
5186x4112,11,12,11,11,12,6,11,9,10,11
5243x5879,9,10,9,5,9,8,10,8,8,9
5231x737,8,9,12,11,12,11,11,9,10,10
5243x1017,8,9,12,11,12,11,7,9,10,10
5273x4597,11,12,11,11,12,11,11,9,10,11
5279x5177,11,12,12,11,12,10,11,9,10,10
5291x2416,11,12,9,11,12,11,7,9,10,10
5314x87,11,12,11,11,12,11,11,9,10,11
5319x2241,11,12,11,11,12,11,7,9,10,10
5330x1293,8,9,11,11,12,11,11,9,10,10
5355x3077,8,9,11,11,12,9,11,9,10,11
5360x4876,11,12,11,11,12,11,11,9,10,11
5403x417,11,12,11,11,12,11,11,9,10,11
5371x2120,11,12,11,11,12,11,7,9,10,10
5376x5991,9,10,9,5,9,8,10,8,8,9
5428x942,8,9,12,11,12,11,7,6,10,10
5428x1497,11,12,11,11,12,11,11,9,10,11
5418x2692,11,12,11,11,12,11,11,9,10,11
5431x4016,11,12,11,11,12,9,11,9,10,11
5448x5679,9,10,9,5,9,8,10,8,8,9
5438x6275,11,10,11,11,9,8,10,9,10,9
5448x4742,11,12,11,11,12,11,11,9,10,11
5450x2532,11,12,11,11,12,11,7,9,10,10
5482x6537,11,12,11,11,12,11,10,9,10,11
5510x588,8,12,11,11,12,11,11,9,10,11
5466x5485,9,10,12,5,9,6,7,8,11,9
5493x2206,11,12,11,11,12,11,7,9,10,10
5461x4504,11,12,11,11,12,11,11,9,10,11
5482x87,11,12,11,11,12,11,11,9,10,11
5491x3281,11,12,11,11,12,9,11,9,10,11
5555x6436,11,12,11,11,12,11,10,9,10,11
5559x1562,11,12,11,11,12,11,11,9,10,11
5583x2411,11,12,11,11,12,11,7,9,10,10
5593x3498,11,12,11,11,12,11,11,9,10,11
5632x5770,9,10,9,5,9,8,9,8,8,9
5619x5657,9,10,9,5,9,6,7,12,11,9
5599x3954,8,12,12,11,12,9,11,9,10,11
5612x292,11,12,11,11,12,11,11,9,10,11
5631x3737,11,12,12,11,12,11,11,9,10,11
5681x6145,9,10,9,5,9,8,10,9,8,9
5662x6307,11,12,11,11,9,11,10,9,10,11
5668x3633,11,12,11,11,12,11,11,9,10,11
5711x1512,11,12,11,11,12,11,11,9,10,11
5702x1014,10,13,12,12,12,1,7,6,9,10
5658x1919,11,12,11,11,12,11,11,9,10,11
5701x4417,8,9,12,11,12,9,11,11,10,11
5781x5642,9,10,9,5,9,6,7,12,8,9
5764x5362,9,9,10,5,7,6,7,12,11,7
5731x5479,9,10,9,5,9,6,7,12,11,9
5779x3451,11,12,11,11,12,11,11,9,10,11
5776x6525,11,12,11,11,12,11,10,9,10,11
5821x1752,11,12,11,11,12,11,11,9,10,11
5811x4163,8,9,12,10,12,9,11,11,10,9
5848x2581,11,12,11,11,12,11,11,9,10,11
5909x305,11,12,11,11,12,11,11,9,10,11
5889x622,8,9,11,10,12,11,11,9,10,11
5922x4711,9,9,12,5,12,9,11,8,10,11
5894x2305,11,12,11,11,10,6,7,9,11,11
5905x6243,9,10,12,5,11,6,7,9,10,9
5939x80,11,12,11,11,12,9,11,9,10,11
5888x2786,8,12,11,10,12,9,11,9,10,11
5948x1002,10,13,12,10,7,10,7,14,12,10
5939x3880,8,12,12,11,12,9,11,9,10,11
5953x6564,9,11,12,9,11,6,7,11,11,10
5955x5965,9,10,9,5,9,8,9,8,8,9
5994x5408,9,10,10,5,7,6,7,12,11,7
6021x3016,8,9,10,10,7,6,7,12,9,7
6005x3517,11,12,11,11,12,11,11,9,10,11
6030x4939,9,9,10,5,7,6,11,8,9,9
6074x781,8,9,12,10,10,11,7,8,12,10
6105x6383,9,11,12,9,11,6,7,11,11,10
6094x5061,9,10,10,5,7,6,7,8,9,9
6115x992,8,9,12,10,10,10,7,8,12,10
6079x3758,11,12,11,11,12,11,11,9,10,11
6094x4647,11,12,11,11,12,9,11,9,10,11
6143x486,11,12,11,11,12,11,11,9,10,11
6143x3946,8,9,12,10,12,9,11,9,10,10
6137x4270,8,9,12,12,12,9,11,9,10,11
6166x182,11,12,11,11,12,9,11,9,10,11
6167x2093,10,13,13,12,10,12,7,14,9,12
6187x3159,8,9,10,10,7,6,7,12,9,7
6134x4528,11,12,11,11,12,11,11,9,10,11
6202x6460,9,11,12,9,11,6,7,11,11,10
6199x3407,11,12,11,11,12,11,11,9,10,11
6205x5339,7,10,9,5,9,8,10,8,8,10
6225x2330,10,13,13,12,10,6,7,14,9,12
6220x4754,8,12,11,5,12,9,11,9,10,11
6236x3042,8,9,10,12,7,6,7,12,9,7
6222x1421,7,10,9,5,9,8,9,8,8,9
6247x2900,8,9,10,12,7,6,7,14,9,7
6264x3661,11,12,11,11,12,11,11,9,10,11
6246x59,11,12,11,11,12,9,11,9,10,11
6247x1655,11,12,11,11,12,11,11,9,10,11
6250x2593,10,9,10,12,7,6,7,14,9,10
6328x6531,9,11,12,9,11,6,7,11,11,10
6290x906,8,9,12,10,12,10,7,8,12,10
6309x1956,8,9,12,10,10,6,7,14,11,10
6332x241,11,12,11,11,12,11,11,9,10,11
6334x594,11,12,11,11,12,11,11,9,10,11
6360x5715,7,10,9,12,7,8,10,14,8,10
6372x759,8,9,12,11,12,11,11,8,10,10
6410x4263,8,9,12,12,7,6,7,14,9,10
6387x3978,8,9,12,12,12,11,11,9,10,10
6393x1039,7,9,12,10,9,10,7,8,12,10
6430x1387,7,10,9,5,9,10,9,8,8,9
6424x5478,7,10,9,12,9,8,10,14,8,10
6427x1767,8,9,12,11,7,10,7,14,11,10
6462x4800,11,12,11,11,12,11,11,9,10,11
6468x547,11,12,11,11,12,11,11,9,10,11
6510x5425,7,10,9,12,9,8,10,8,8,10
6475x2334,10,13,13,12,7,12,7,14,9,12
6503x2894,8,9,10,12,7,6,7,14,9,7
6536x5114,8,10,9,5,9,8,10,8,8,11
6523x5293,7,10,9,5,9,8,10,8,8,10
6504x3342,8,9,12,11,12,11,11,9,10,11
6511x3125,10,9,10,12,7,6,7,12,9,7
6560x4077,8,9,7,12,7,12,7,14,10,10
6545x1902,8,9,12,10,10,10,7,8,11,10
6594x4311,10,13,13,12,7,12,7,14,9,10
6577x643,8,9,12,11,12,11,11,8,10,11
6624x816,8,9,12,10,12,11,11,8,10,11
6621x1033,12,9,12,10,12,10,7,8,12,10
6644x536,8,9,12,11,12,11,11,9,10,11
6625x1557,8,9,12,10,7,10,7,8,10,10
6620x2556,10,13,13,12,7,12,7,14,9,12
6670x3524,8,9,2,11,10,9,11,6,9,10
6720x6350,11,12,11,11,12,11,11,9,10,11
6687x5928,8,10,13,12,7,12,7,14,14,13
6666x5782,8,10,9,12,7,8,10,14,8,10
6732x307,12,13,12,11,10,10,7,6,12,10
6706x1938,10,13,10,12,7,10,7,14,9,10
6768x64,12,13,2,5,1,10,7,6,1,10
6740x2320,10,13,13,12,7,12,7,6,9,10
6777x1731,8,9,12,10,12,10,11,8,10,10
6746x2473,10,13,13,12,7,12,7,14,9,12
6754x1365,12,9,12,12,12,10,7,8,12,10
6758x5596,8,10,9,5,7,8,10,14,8,10
6804x817,8,9,12,10,12,11,11,8,10,11
6778x2159,10,13,10,12,7,12,7,14,9,10
6806x5357,8,9,12,12,11,10,7,8,8,10
6884x3850,8,9,7,12,12,9,11,6,12,10
6848x1228,12,9,12,10,12,10,11,8,12,10
6850x6425,11,12,11,11,12,11,11,9,10,11
6839x4239,8,9,7,12,12,11,11,6,10,10
6853x2626,10,13,13,12,7,12,7,14,9,12
6867x2250,10,13,13,12,7,12,7,6,9,10
6856x3145,10,13,10,12,7,6,13,12,9,7
6878x2479,10,13,13,12,7,12,7,14,9,12
6890x4968,10,13,10,12,7,10,7,14,9,10
6882x2771,10,13,13,12,7,12,7,14,9,12
6887x5983,14,16,13,9,7,14,16,14,16,13
6935x2004,10,13,10,12,7,6,7,14,9,10
6954x1028,12,9,12,10,12,10,11,8,12,11
6964x5590,8,13,12,10,7,10,7,6,12,10
7032x2286,10,13,13,12,7,12,7,6,9,10
7022x5955,8,13,13,12,7,12,7,14,14,13
7049x1785,8,9,12,10,10,9,11,8,11,11
7050x3608,8,13,7,12,7,9,11,6,12,10
7034x1336,12,9,12,10,10,10,11,8,12,10
7034x5818,14,13,13,12,7,13,12,14,14,13
7050x5249,10,13,10,12,7,10,7,6,12,10
7016x37,12,13,2,5,7,10,7,6,12,10
7065x5491,8,9,12,10,7,9,11,6,10,10
7049x5038,10,13,13,12,7,10,7,14,9,10
7066x6505,11,12,11,11,12,11,11,9,10,11
7077x6376,11,12,11,11,12,11,11,9,10,11
7069x1203,12,9,12,10,10,10,11,8,12,10
7103x2716,10,13,10,10,7,6,7,14,9,7
7079x2941,10,13,10,12,7,6,7,14,9,7
7122x3489,10,13,7,12,7,10,7,6,12,10
7101x211,8,9,12,10,10,6,11,8,11,11
7142x1738,8,9,12,10,10,9,11,8,11,11
7168x3147,10,13,10,12,7,6,7,6,12,10
7245x4079,12,13,7,7,7,10,7,6,12,10
7189x5040,10,13,10,12,7,10,7,14,9,10
7192x4785,10,13,10,12,7,12,7,14,9,10
7217x998,8,9,12,10,10,9,11,8,11,11
7185x3787,8,13,7,12,7,10,7,14,12,10
7218x6295,7,13,13,12,7,12,13,14,14,12
