,20180419_BZ9_control_0,20180419_BZ9_control_1,20180419_BZ9_control_2,20180419_BZ9_control_3,20180419_BZ9_control_4,20180419_BZ9_control_5,20180419_BZ9_control_6,20180419_BZ9_control_7,20180419_BZ9_control_8,20180419_BZ9_control_9
2916x5260,3,3,6,2,4,5,5,3,1,5
2927x4651,2,3,4,2,5,4,3,3,2,3
2926x2674,2,3,4,2,5,4,3,3,2,3
2960x6102,2,3,4,2,5,4,3,3,2,3
2973x5110,3,3,1,2,4,1,5,3,1,3
3025x3692,2,3,4,2,5,4,3,3,2,3
3074x5257,3,3,6,2,4,4,5,3,2,3
3080x5841,2,3,4,2,5,4,3,3,2,3
3126x2749,2,3,4,2,5,4,3,3,2,3
3071x3935,2,3,4,2,5,4,3,3,2,3
3096x4369,2,3,4,2,5,4,3,3,2,3
3120x1105,2,3,8,2,7,4,9,3,2,8
3122x4726,2,3,4,2,5,4,3,3,2,3
3111x6412,2,3,4,2,5,4,3,3,2,3
3084x3109,2,3,4,2,5,4,3,3,2,3
3166x5661,2,3,4,2,5,4,3,3,2,3
3203x1510,2,3,4,2,5,4,3,3,2,3
3148x2309,5,4,5,3,4,5,5,5,3,5
3222x5513,2,3,4,2,5,4,3,3,2,3
3197x2950,2,3,4,2,5,4,3,3,2,3
3214x5916,2,3,4,2,5,4,3,3,2,3
3218x4490,2,3,4,2,5,4,3,3,2,3
3228x5280,3,3,4,2,5,4,3,3,2,3
3270x4186,2,3,4,2,5,4,3,3,2,3
3300x4308,2,3,4,2,5,4,3,3,2,3
3260x3440,2,3,4,2,5,4,3,3,2,3
3324x4576,2,3,4,2,5,4,3,3,2,3
3301x3734,2,3,4,2,5,4,3,3,2,3
3320x6058,2,3,4,2,5,4,3,3,2,3
3352x4070,2,3,4,2,5,4,3,3,2,3
3335x5021,2,3,4,2,5,4,3,3,2,3
3359x1091,3,4,6,3,4,5,5,5,3,5
3323x6465,2,3,4,2,5,4,3,3,2,3
3364x5937,2,3,4,2,5,4,3,3,2,3
3359x5256,3,3,4,2,5,4,5,3,2,3
3362x3568,2,3,4,2,5,4,3,3,2,3
3385x6253,2,3,4,2,5,4,3,3,2,3
3383x5417,2,3,4,2,5,4,3,3,2,3
3414x4881,2,3,4,2,5,4,3,3,2,3
3386x1833,2,3,4,2,5,4,3,3,2,3
3389x3123,2,3,4,2,5,4,3,3,2,3
3416x4672,2,3,4,2,5,4,3,3,2,3
3411x5640,2,3,4,2,5,4,3,3,2,3
3427x4528,2,3,4,2,5,4,3,3,2,3
3453x878,3,4,6,3,4,5,5,5,3,5
3466x2740,2,3,4,2,5,4,3,3,2,3
3466x3930,2,3,4,2,5,4,3,3,2,3
3511x5866,2,3,4,2,5,4,3,3,2,3
3493x6025,2,3,4,2,5,4,3,3,2,3
3487x4430,2,3,4,2,5,4,3,3,2,3
3497x5218,3,3,4,3,5,4,3,3,2,3
3507x2973,2,3,4,2,5,4,3,3,2,3
3542x5733,2,3,4,2,5,4,3,3,2,3
3531x5104,2,3,4,2,5,4,3,3,2,3
3521x3696,2,3,4,2,5,4,3,3,2,3
3546x6184,2,3,4,2,5,4,3,3,2,3
3541x2110,2,3,4,2,5,4,3,3,2,3
3543x4744,2,3,4,2,5,4,3,3,2,3
3573x4973,2,3,4,2,5,4,3,3,2,3
3572x1917,2,3,4,2,5,4,3,3,2,3
3591x2599,2,3,4,2,5,4,3,3,2,3
3598x997,3,4,6,3,4,5,5,5,3,5
3587x1792,2,3,4,2,5,4,3,3,2,3
3621x3884,2,3,4,2,5,4,3,3,2,3
3612x4320,2,3,4,2,5,4,3,3,2,3
3638x1640,2,4,6,2,5,4,3,5,3,3
3665x3543,2,3,4,2,5,4,3,3,2,3
3672x3705,2,3,4,2,5,4,3,3,2,3
3662x1282,3,4,6,3,4,5,5,5,3,5
3662x4119,2,3,4,2,5,4,3,3,2,3
3690x3439,6,6,4,6,2,2,2,2,6,2
3689x1991,2,3,4,2,5,4,3,3,2,3
3687x2908,2,3,4,2,5,4,3,3,2,3
3680x4808,2,3,4,2,5,4,3,3,2,3
3710x1762,2,3,4,2,5,4,3,3,2,3
3720x2151,2,3,4,2,5,4,3,3,2,3
3696x4553,2,3,4,2,5,4,3,3,2,3
3711x4679,2,3,4,2,5,4,3,3,2,3
3753x6514,5,5,5,5,4,6,6,6,5,6
3719x2629,2,3,4,2,5,4,3,5,2,3
3733x4309,2,3,4,2,5,4,3,3,2,3
3766x5297,2,3,4,3,5,4,3,3,2,3
3761x1123,3,4,6,3,4,5,5,5,3,5
3727x6042,3,5,5,5,5,6,6,3,5,3
3814x5458,5,5,5,5,4,6,6,6,5,6
3795x3235,6,6,2,3,2,2,2,2,6,2
3805x5811,2,5,5,5,4,6,6,6,5,6
3795x751,3,4,6,3,4,5,5,5,3,5
3800x2317,3,3,6,3,5,4,3,5,3,3
3799x4039,2,3,4,2,5,4,3,3,2,3
3833x4772,2,3,4,2,5,4,3,3,2,3
3831x1304,3,4,6,3,4,5,5,5,3,5
3867x5191,2,3,4,3,5,4,3,3,2,3
3843x3447,6,6,2,6,2,2,2,2,6,2
3902x6520,5,5,5,5,4,6,6,6,5,6
3927x793,3,4,6,3,6,5,5,5,3,5
3941x1810,3,4,6,3,4,5,5,5,3,5
3934x3757,6,6,2,2,2,2,2,2,6,2
3956x4150,2,4,6,2,4,5,5,5,3,5
3943x3148,6,6,2,3,2,2,2,2,6,2
3974x3879,2,3,5,2,4,4,7,4,2,3
3940x2689,2,3,6,2,5,4,3,5,2,3
3947x3581,6,6,2,6,2,2,2,2,6,2
3972x2174,3,4,6,3,4,5,5,5,3,5
3992x224,4,2,3,4,3,3,4,4,4,4
4008x1037,3,4,6,3,4,5,5,5,3,5
3996x2018,3,4,6,3,4,5,5,5,3,5
4012x2519,2,4,6,3,5,4,3,5,3,3
4026x2847,2,3,4,2,5,4,3,5,2,3
4007x6258,5,5,5,5,4,6,6,6,5,6
4003x4792,2,3,4,3,5,4,3,3,2,3
4056x1245,3,4,6,3,4,5,5,5,3,5
4063x3450,6,6,2,6,2,2,2,2,6,2
4052x4572,3,4,4,3,4,5,3,3,2,5
4091x1491,3,4,6,3,4,5,5,5,3,5
4099x2666,3,4,6,3,4,5,5,5,3,5
4064x6440,5,5,5,5,4,6,6,6,5,6
4084x6565,5,5,5,5,4,6,6,6,5,6
4097x6103,5,5,5,5,4,6,6,6,5,6
4104x5106,5,5,5,5,4,6,6,6,5,6
4097x2291,3,4,6,3,4,5,5,5,3,5
4089x528,4,2,6,4,6,3,5,4,4,4
4110x3586,6,6,2,6,2,2,2,2,6,2
4108x5879,5,5,5,5,4,6,6,6,5,6
4147x2123,3,4,6,3,4,5,5,5,3,5
4135x2429,3,4,6,3,4,5,5,5,3,5
4180x4528,3,4,6,3,4,5,5,5,3,5
4177x5444,5,5,5,5,4,6,6,6,5,6
4199x1841,3,4,6,3,4,5,5,5,3,5
4241x4940,3,4,6,3,4,5,5,5,3,5
4274x970,3,4,6,3,6,5,5,5,3,5
4244x3612,6,6,2,6,2,2,2,2,6,2
4235x6338,5,5,5,5,4,6,6,6,5,6
4237x3037,4,7,3,4,4,3,4,5,4,4
4311x4318,3,4,6,3,4,5,5,5,3,5
4388x1954,3,4,6,3,4,5,5,5,3,5
4284x825,3,2,6,3,6,5,5,5,3,5
4342x3036,4,7,3,8,3,3,4,8,4,4
4345x3674,6,6,2,6,2,2,2,2,6,2
4342x3202,8,7,3,8,3,3,4,8,4,4
4379x6351,5,5,5,5,4,6,6,6,5,6
4326x699,3,2,6,3,6,5,5,5,3,4
4427x3354,8,7,3,8,3,7,7,2,4,2
4395x5349,5,5,5,5,4,6,6,6,5,6
4419x2438,3,4,6,3,4,5,5,5,3,5
4417x4556,3,4,6,3,4,5,5,5,3,5
4434x102,8,1,10,8,10,7,1,1,4,8
4445x2701,7,4,6,3,3,3,4,8,3,4
4443x5876,5,5,5,5,4,6,6,6,5,6
4439x2236,3,4,6,3,4,5,5,5,3,5
4475x4708,3,4,6,3,4,5,5,5,7,5
4479x3955,3,4,6,3,4,5,5,5,3,5
4506x3823,3,4,6,3,4,5,5,5,3,5
4491x5739,5,5,5,5,4,6,6,6,5,6
4493x4359,3,4,6,3,4,5,5,5,3,5
4502x6429,5,5,5,5,4,6,6,6,5,6
4530x5152,3,4,6,3,4,5,5,5,3,5
4559x2733,7,4,6,4,6,5,4,8,4,5
4549x1439,3,2,6,3,6,5,5,5,7,5
4573x3050,7,4,6,8,4,3,4,8,4,5
4584x4796,3,4,6,3,4,5,5,5,7,5
4616x2498,3,4,6,3,4,5,5,5,3,5
4588x762,3,2,6,3,6,5,5,5,3,5
4611x1566,3,2,6,3,6,5,5,5,7,5
4622x3547,3,4,6,3,4,5,5,5,3,5
4602x4420,3,4,6,3,4,5,5,5,3,5
4616x5789,5,5,5,5,4,5,7,6,3,6
4617x1013,3,4,6,3,6,5,5,5,3,5
4629x4923,3,4,6,3,4,5,5,5,7,5
4656x3179,3,4,6,8,4,5,5,8,3,5
4647x2153,3,4,6,3,4,5,5,5,3,5
4673x4241,3,4,6,3,4,5,5,5,3,5
4718x4341,3,4,6,3,4,5,5,5,3,5
4692x1224,3,4,6,3,6,5,5,5,3,5
4705x4522,3,4,6,3,4,5,5,5,3,5
4729x5381,3,4,6,3,4,5,5,5,3,5
4713x5931,5,5,5,5,4,7,7,6,3,6
4738x3416,3,4,6,3,4,5,5,5,3,5
4730x2345,3,4,6,3,4,5,5,5,3,5
4771x3846,3,4,6,3,4,5,5,5,3,5
4747x1483,3,2,7,3,6,5,7,5,7,7
4760x5551,3,4,6,3,4,5,5,5,3,5
4789x834,3,4,6,3,4,5,5,6,3,6
4796x6269,5,4,5,5,4,5,7,6,3,6
4787x335,4,2,3,4,3,3,4,4,4,4
4831x5702,5,4,5,3,4,5,5,5,3,5
4805x3969,3,4,6,3,4,5,5,5,3,5
4785x1351,3,4,6,3,6,5,5,5,7,5
4824x4588,3,4,6,3,4,5,5,5,3,5
4832x5816,5,4,5,5,4,7,7,6,3,6
4837x5961,8,7,3,4,10,7,7,7,4,4
4834x1072,3,4,6,3,4,5,5,5,3,5
4843x1919,3,4,7,3,4,5,9,5,7,5
4852x2271,3,4,6,3,4,5,5,5,3,5
4849x5153,3,4,6,3,4,5,5,5,3,5
4894x6374,5,5,5,5,4,6,7,6,5,6
4862x2753,3,4,6,3,4,5,5,5,3,5
4897x85,4,2,3,4,3,3,4,4,4,4
4867x3356,3,4,6,3,4,5,5,5,3,5
4895x1559,3,2,6,3,6,5,5,5,7,5
4887x3710,3,4,6,3,4,5,5,5,3,5
4889x3549,3,4,6,3,4,5,5,5,3,5
4886x6070,6,6,2,4,2,2,2,2,6,2
4921x4079,3,4,6,3,4,5,5,5,3,5
4907x3227,3,4,6,3,4,5,5,5,3,5
4915x5499,3,4,6,3,4,5,5,5,3,5
4911x3096,3,4,6,3,4,5,5,5,3,5
4880x4307,3,4,6,3,4,5,5,5,3,5
4884x2947,3,4,6,8,4,5,5,5,3,5
4944x5230,3,4,6,3,4,5,5,5,3,5
4958x6105,6,6,2,6,2,2,2,2,6,2
4947x4907,3,4,6,3,4,5,5,5,3,5
4956x4497,3,4,6,3,4,5,5,5,3,5
4995x2631,3,4,6,3,4,5,5,5,3,5
5018x6547,5,5,5,5,4,6,6,6,5,6
5000x3469,3,4,6,3,4,5,5,5,3,5
4986x1216,3,4,6,3,4,5,5,5,3,5
5023x783,3,4,5,3,4,5,5,6,3,6
5040x1067,3,4,6,3,4,5,5,6,3,6
5051x3353,3,4,6,3,4,5,5,5,3,5
5048x5949,6,6,2,6,2,2,2,2,6,2
5091x630,3,4,5,4,4,5,5,6,3,4
5078x5550,3,4,6,3,4,5,5,5,3,5
5116x1531,9,2,7,3,7,8,9,5,7,7
5118x880,3,4,5,3,4,5,5,6,3,6
5129x6037,6,6,2,6,2,2,2,2,6,2
5154x4778,3,4,6,3,4,5,5,5,3,5
5138x4913,3,4,5,3,4,5,5,5,3,5
5184x994,3,4,5,3,4,5,5,6,3,6
5172x5235,3,4,6,3,4,5,5,5,3,5
5190x3948,9,7,7,3,7,8,9,4,7,7
5203x1124,3,4,6,3,4,5,5,6,3,6
5219x1892,9,2,7,3,7,8,9,4,7,7
5211x2607,4,2,5,4,6,5,4,5,3,4
5203x2895,3,4,6,3,6,5,5,5,3,5
5213x2740,3,2,6,4,6,5,4,5,3,4
5207x385,4,2,6,3,3,3,4,5,4,4
5219x166,4,2,6,4,3,3,4,4,4,4
5247x1284,4,4,6,4,7,3,4,4,3,4
5227x2273,9,2,3,4,6,8,4,4,7,7
5218x6328,6,6,2,5,2,2,7,2,4,2
5262x1801,9,2,7,3,7,8,9,4,7,7
5252x5910,6,6,2,6,2,2,2,2,6,2
5271x3021,3,4,6,3,4,5,5,5,3,5
5277x6161,6,6,2,6,2,2,2,2,6,2
5275x3504,3,4,6,3,4,5,5,5,3,5
5314x4858,5,4,5,5,4,5,4,5,3,6
5272x5434,3,4,6,3,4,5,5,5,3,5
5298x4727,5,4,5,4,4,5,4,5,3,4
5304x1513,4,2,6,3,7,8,9,4,7,7
5333x95,4,2,6,3,3,3,4,5,3,4
5343x5027,5,4,5,3,4,5,5,5,3,5
5382x6558,8,7,3,5,10,7,7,7,4,6
5331x2045,9,2,7,4,7,8,9,4,4,7
5331x3871,9,7,3,4,7,8,9,4,7,7
5349x6081,6,6,2,6,2,2,2,2,6,2
5352x2839,3,2,5,4,6,5,5,5,3,6
5405x648,4,2,3,4,3,3,4,4,4,4
5357x6253,8,7,2,4,2,7,7,2,4,2
5362x2282,4,2,3,4,6,7,4,4,4,4
5380x4618,5,4,5,5,4,5,4,5,3,4
5389x4497,3,4,3,4,4,5,4,5,3,4
5387x1744,9,2,7,3,7,8,9,4,7,7
5426x4374,4,4,3,4,6,9,4,5,3,4
5479x5613,5,4,5,3,4,5,7,5,3,5
5459x460,4,2,3,4,3,3,4,4,4,4
5451x1607,9,2,7,3,7,8,9,4,7,7
5462x6302,8,7,3,4,10,7,7,4,4,4
5501x2039,4,2,3,4,6,5,4,4,4,4
5467x1236,4,2,3,4,3,3,4,4,4,4
5470x3252,4,2,3,4,3,3,4,4,4,4
5478x4734,5,4,5,3,4,5,4,5,3,5
5487x2255,4,2,3,4,6,7,4,4,4,4
5508x5419,3,4,6,3,4,5,5,5,3,5
5508x6144,6,6,2,4,2,2,7,2,6,2
5568x2413,4,2,3,4,6,7,4,4,4,4
5561x766,4,2,3,4,3,3,4,4,4,4
5549x3552,4,2,3,4,3,3,4,4,4,4
5582x5828,5,4,5,5,2,2,7,6,3,2
5621x6247,8,7,3,4,2,7,7,2,4,2
5631x4789,3,4,6,3,4,5,5,5,3,5
5645x2275,4,2,3,4,4,7,5,4,4,4
5634x5331,3,4,6,3,4,5,5,5,3,5
5576x4124,7,2,8,4,6,9,4,8,8,8
5628x4930,3,4,6,3,4,5,5,5,3,5
5637x5160,3,4,6,3,4,5,5,5,3,5
5656x1674,4,2,3,4,3,3,4,4,4,4
5740x141,4,2,3,3,3,3,4,4,4,4
5684x3412,4,2,3,4,3,3,4,4,4,4
5651x6092,8,7,2,4,2,2,7,2,4,2
5690x6425,8,7,3,4,10,7,7,7,4,4
5696x5779,5,4,5,5,6,5,7,6,3,6
5702x3641,4,2,3,4,3,3,4,4,4,8
5722x5037,3,4,6,3,4,5,5,5,3,5
5763x5238,3,4,6,3,4,5,5,5,3,5
5731x1452,4,2,3,4,3,3,4,4,4,4
5709x2520,4,2,3,4,6,7,4,4,4,4
5722x4370,4,2,8,4,6,9,4,8,8,8
5699x900,4,2,3,4,3,3,4,4,4,4
5807x3991,7,9,8,8,10,9,7,8,8,8
5797x924,4,2,3,4,3,3,4,4,4,4
5788x2421,4,2,3,4,10,7,4,4,4,4
5800x5890,5,4,5,5,6,5,7,6,3,6
5821x5637,5,4,5,5,6,5,7,6,3,6
5797x521,4,2,3,4,3,3,4,4,4,4
5825x6038,5,4,5,5,6,7,7,6,3,6
5809x6336,8,7,3,4,10,7,7,6,4,4
5842x5771,5,4,5,5,6,5,7,6,3,6
5843x1342,4,2,3,4,3,3,4,4,4,4
5844x4147,7,9,8,8,10,9,7,8,8,8
5819x3298,4,2,3,4,3,3,4,4,4,4
5848x4403,5,4,6,3,6,9,4,5,3,5
5863x1554,4,2,3,4,3,3,4,4,4,4
5887x718,4,2,3,4,3,3,4,4,4,4
5894x4551,5,4,6,3,6,5,4,5,4,5
5916x2031,3,7,6,4,4,7,5,5,4,5
5934x1447,4,2,3,4,3,3,4,4,4,4
5937x2251,4,2,6,4,4,7,5,5,4,4
5913x2816,4,2,3,4,6,9,4,4,4,4
5937x3094,4,2,3,4,6,9,4,4,4,4
6004x5227,3,4,6,4,6,5,5,4,3,5
5983x4699,5,4,6,3,6,7,7,7,4,5
5976x5714,5,4,5,5,6,5,7,6,3,6
5981x1218,4,2,3,4,3,3,4,4,4,4
5999x1645,4,2,3,4,3,3,4,4,4,4
5987x6066,5,4,5,5,6,5,8,6,8,6
6025x2395,3,2,6,4,4,7,7,4,4,5
6028x4283,7,9,8,8,10,9,7,8,4,8
6046x1753,3,4,3,4,4,3,4,5,4,5
6062x5563,5,4,5,5,6,5,7,6,3,6
6041x6230,5,4,5,4,6,5,4,6,3,6
6060x2195,3,4,6,3,4,5,5,5,4,5
6098x3076,4,2,3,4,6,9,4,4,4,4
6093x5764,5,4,5,5,6,5,7,6,3,6
6090x646,4,2,3,4,6,9,4,4,4,4
6125x461,4,2,3,4,6,9,4,4,4,4
6114x5375,4,4,5,4,6,5,4,6,3,6
6127x3968,8,8,5,5,10,7,7,6,9,8
6139x4103,8,9,5,5,10,7,7,8,9,8
6114x3526,9,2,7,7,7,8,7,4,7,7
6156x6301,4,4,5,4,6,5,4,6,3,6
6166x1119,4,2,3,4,3,3,4,4,4,4
6158x2728,4,2,3,4,6,9,4,4,4,4
6238x3517,8,2,7,7,7,8,7,4,7,7
6236x1766,7,2,8,4,8,9,8,8,4,4
6222x3314,8,2,8,4,7,8,4,4,7,7
6213x4837,8,8,7,4,7,8,7,7,9,7
6229x3008,4,2,8,4,6,9,4,4,8,8
6233x4631,5,4,6,3,4,7,7,7,9,5
6233x3665,8,7,7,7,7,8,7,4,6,7
6259x5022,8,8,7,4,7,8,7,7,9,7
6272x2157,4,2,6,4,6,3,4,4,4,4
6249x6533,4,4,5,4,6,3,4,6,3,6
6283x3756,8,7,7,4,7,7,7,4,6,7
6264x4064,8,7,3,4,10,7,7,4,4,4
6285x2467,4,2,3,4,6,3,4,4,4,4
6311x4309,8,7,5,5,10,7,7,7,4,4
6301x5204,8,7,7,4,7,7,7,7,9,7
6307x2310,4,2,3,4,6,3,4,4,4,4
6346x3183,8,8,8,4,7,8,7,4,9,8
6373x762,4,2,8,4,6,9,4,4,8,4
6371x4731,8,8,7,4,7,8,7,7,9,7
6361x1674,7,9,8,8,8,9,8,8,8,8
6391x900,4,2,8,4,6,9,4,4,8,4
6411x623,9,2,8,4,6,9,4,4,8,7
6378x1501,7,9,8,8,8,9,8,8,8,8
6401x5086,8,8,7,4,7,8,7,7,9,7
6423x3344,8,8,7,7,7,8,2,2,6,7
6435x3831,8,7,7,4,7,7,7,4,6,7
6439x2636,4,2,3,4,6,9,4,4,4,4
6450x117,4,2,3,8,6,3,4,4,4,4
6469x2227,4,2,3,4,6,3,4,4,4,4
6450x3676,6,6,7,7,2,2,7,2,6,2
6475x5395,8,7,3,4,3,7,7,7,4,4
6501x1623,7,9,8,8,8,9,8,8,8,8
6509x2951,8,2,8,4,7,9,7,4,9,8
6512x3146,8,8,8,4,7,7,7,8,9,8
6546x3981,8,2,3,4,3,3,7,4,4,4
6520x4977,8,8,7,4,7,8,7,7,9,7
6552x6556,4,2,3,4,4,3,4,4,4,4
6574x2749,4,2,3,4,6,9,4,7,4,4
6575x4808,8,8,7,4,7,7,7,7,9,7
6576x1361,7,9,8,8,8,9,8,8,8,8
6584x3576,6,6,2,7,2,2,2,2,6,2
6617x5999,4,2,6,4,6,9,4,4,4,4
6604x5358,8,7,3,4,3,3,4,7,4,4
6616x5125,8,8,7,4,7,8,7,7,9,7
6609x2279,4,2,3,4,3,3,4,4,4,4
6642x4936,8,8,7,4,7,8,7,7,9,7
6642x1518,7,9,8,8,8,9,8,8,8,8
6667x688,7,9,8,4,8,9,8,8,8,8
6687x4142,8,7,3,4,3,3,7,4,4,4
6714x307,4,2,3,4,3,3,4,4,4,4
6716x3101,8,8,8,4,7,7,7,7,9,4
6712x999,7,9,8,8,8,9,8,8,8,8
6699x1722,7,9,8,4,8,3,8,8,4,8
6695x3510,6,6,2,6,2,2,2,2,6,2
6727x1151,7,9,8,8,8,9,8,8,8,8
6755x1963,4,2,3,4,3,3,4,4,4,4
6752x158,4,2,3,4,3,3,4,4,4,4
6764x4555,8,7,3,4,10,7,7,7,4,4
6768x5494,8,7,3,4,3,3,4,7,4,4
6771x6251,8,8,7,4,6,7,7,7,9,10
6789x771,7,9,8,8,8,9,8,8,8,8
6787x2109,4,2,3,4,3,3,4,4,4,4
6806x2756,4,2,3,4,6,9,4,7,4,4
6789x1406,7,9,8,8,8,9,8,8,8,8
6789x1259,7,9,8,8,8,9,8,8,8,8
6810x4013,8,7,3,4,3,3,7,7,4,4
6807x59,4,2,3,4,6,3,4,4,4,4
6824x4742,8,7,7,4,7,7,7,7,4,4
6836x6395,8,8,3,4,6,7,7,7,9,4
6850x992,7,9,8,8,8,9,8,8,8,8
6866x4229,8,7,3,4,4,7,7,7,4,4
6845x4876,8,7,7,4,7,7,7,7,4,7
6864x3224,8,6,2,4,2,3,4,2,6,2
6876x2153,4,2,3,4,3,3,4,4,4,4
6899x1850,4,2,3,4,3,3,4,4,4,4
6905x5721,8,7,3,4,3,3,4,7,4,4
6931x3426,6,6,2,6,2,2,2,2,6,2
6922x5068,8,7,3,4,3,7,7,7,4,4
6924x5254,8,7,3,4,3,3,7,7,4,4
6918x6545,8,8,3,4,6,7,7,7,9,4
6932x361,4,2,3,4,3,3,4,4,4,4
6945x2735,4,2,3,4,6,9,4,7,4,4
6961x4096,8,7,3,4,3,7,7,7,4,4
6964x2485,4,7,3,4,3,3,4,7,4,4
6972x1631,4,2,3,4,3,3,4,4,4,4
6991x5422,8,7,3,4,3,3,4,7,4,4
6982x980,7,9,8,8,8,9,8,8,8,8
7008x4554,8,7,3,4,10,7,4,7,4,4
7009x6175,8,8,7,9,9,7,7,8,9,10
7024x4770,8,7,3,4,10,7,7,7,4,4
7050x5272,4,7,3,4,3,3,4,7,4,4
7033x1292,8,9,3,8,8,3,8,8,8,8
7050x4897,8,7,3,4,10,7,4,7,4,4
7042x6403,8,8,7,4,9,7,7,7,9,10
