,20180417_BZ5_control_0,20180417_BZ5_control_1,20180417_BZ5_control_2,20180417_BZ5_control_3,20180417_BZ5_control_4,20180417_BZ5_control_5,20180417_BZ5_control_6,20180417_BZ5_control_7,20180417_BZ5_control_8,20180417_BZ5_control_9
4294x5323,5,5,6,4,7,5,7,8,5,6
4331x2129,5,5,6,4,7,3,7,4,5,6
4290x6213,5,5,6,4,7,5,7,8,5,6
4351x2853,5,5,6,4,7,5,7,4,5,6
4363x1752,5,5,6,4,7,5,7,4,5,6
4320x4331,5,5,6,4,7,5,7,6,5,6
4342x5127,5,5,6,4,7,5,7,8,5,6
4354x4957,5,5,6,4,7,5,7,4,5,6
4404x1201,5,5,6,4,7,5,7,4,5,6
4412x5841,5,5,6,4,7,5,7,4,5,6
4427x102,6,7,7,6,8,3,5,4,6,4
4417x4209,5,5,6,4,7,5,7,6,5,6
4406x4605,5,5,6,4,7,5,7,4,5,6
4418x6558,5,5,6,4,7,5,7,8,5,6
4453x768,5,5,6,4,7,5,7,4,5,6
4444x6068,5,5,6,4,7,5,7,8,5,6
4490x995,5,5,6,4,7,5,7,4,5,6
4509x4475,5,5,6,4,7,5,7,6,5,6
4501x6314,5,5,6,4,7,5,7,8,5,6
4509x477,6,7,6,4,7,3,7,4,5,6
4515x1507,5,5,6,4,7,5,7,4,5,6
4525x2809,5,5,6,4,7,5,7,4,5,6
4522x3291,5,5,6,6,7,3,7,4,6,6
4520x6201,5,5,6,4,7,5,7,8,5,6
4561x6531,5,5,6,4,7,5,7,8,5,6
4538x5661,5,5,6,4,7,5,7,4,5,6
4578x4102,5,5,6,4,7,5,7,6,5,6
4646x3158,5,5,6,6,7,3,7,4,6,6
4593x5086,5,5,6,4,7,5,7,4,5,6
4577x2257,6,7,6,4,8,5,7,4,5,6
4609x2041,6,7,6,6,8,3,8,4,5,6
4615x6185,5,5,6,4,7,5,7,8,5,6
4656x617,5,5,6,4,7,5,7,4,5,6
4675x2612,5,5,6,4,7,5,7,4,5,6
4677x2451,5,5,6,4,7,5,7,4,5,6
4711x829,5,5,6,4,7,5,7,4,5,6
4702x1078,5,5,6,4,7,5,7,4,5,6
4730x6199,5,5,6,4,7,5,7,8,5,6
4722x5834,5,5,6,4,7,5,7,4,5,6
4737x1470,7,5,7,4,7,5,5,4,8,7
4728x4505,5,5,8,4,7,5,7,6,7,7
4755x6309,5,5,6,4,7,5,7,8,5,6
4780x4823,5,5,6,4,7,5,7,4,5,7
4769x5498,5,5,6,4,7,5,7,4,5,6
4759x6556,5,5,6,4,7,5,7,8,5,6
4799x391,6,7,8,7,8,3,8,6,7,8
4796x2187,6,5,6,4,7,3,7,4,6,6
4821x6409,5,5,6,4,7,5,7,8,5,6
4821x2058,6,7,7,6,8,3,8,4,7,8
4868x1712,6,7,7,6,8,3,8,4,6,4
4886x6558,5,5,6,4,7,5,7,8,5,6
4888x1406,6,7,7,6,8,3,5,4,6,4
4914x2319,5,5,6,4,7,5,7,4,5,6
4880x3244,6,7,7,6,8,3,8,4,6,4
4898x5182,5,5,4,4,7,6,7,4,8,4
4913x4474,6,7,8,7,8,7,8,6,7,8
4898x2888,5,5,6,4,7,5,7,4,5,6
4936x829,7,7,7,6,8,3,8,4,7,4
4913x2596,5,5,6,4,7,5,7,4,5,6
5000x1627,6,7,7,6,8,3,5,4,6,4
4983x4954,6,7,8,7,8,6,5,6,8,7
4963x2490,5,5,6,4,7,5,7,4,5,6
5002x1786,6,7,7,6,8,3,8,4,6,4
4980x96,6,7,8,7,8,7,8,6,7,8
5041x4133,6,7,8,7,8,7,8,6,7,8
5045x3740,6,5,7,6,5,3,5,4,6,4
5051x2803,6,7,8,7,8,5,8,6,7,8
5055x3181,6,7,8,4,8,3,8,6,7,8
5096x2148,6,7,8,7,8,3,8,6,7,4
5094x4775,6,7,8,7,8,7,8,6,7,8
5113x619,6,7,8,7,8,7,8,6,7,8
5094x394,6,7,8,7,8,7,8,6,7,8
5124x1121,6,7,8,6,8,7,8,4,7,4
5139x50,6,7,8,7,8,7,8,6,7,8
5153x2303,6,7,8,7,7,5,8,6,7,4
5154x1409,6,7,7,6,8,3,5,4,6,4
5145x1696,6,7,7,6,8,3,5,4,6,4
5178x1998,6,7,8,6,8,7,8,4,7,4
5186x5580,5,5,6,4,7,5,7,4,5,6
5189x4385,6,7,8,7,8,7,8,6,7,8
5201x3099,6,7,8,7,8,7,8,6,7,8
5186x4112,6,7,8,7,8,3,8,6,7,8
5243x5879,5,5,6,4,7,5,7,4,5,6
5231x737,6,7,8,7,8,7,8,6,7,8
5243x1017,6,7,8,7,8,7,8,6,7,7
5273x4597,6,7,8,7,8,7,8,6,7,8
5279x5177,6,7,4,7,8,6,8,6,8,8
5291x2416,5,7,8,7,7,7,8,6,7,4
5314x87,6,7,8,7,8,7,8,6,7,8
5319x2241,6,7,8,7,8,7,8,6,7,4
5330x1293,6,7,8,7,8,7,8,6,7,8
5355x3077,6,7,8,7,8,3,8,6,7,8
5360x4876,6,7,8,7,8,7,8,6,7,8
5403x417,6,7,8,7,8,7,8,6,7,8
5371x2120,6,7,8,7,8,7,8,6,7,7
5376x5991,5,5,6,4,7,5,7,4,5,6
5428x942,6,7,8,7,8,7,8,4,7,7
5428x1497,6,7,8,7,8,7,8,6,7,8
5418x2692,6,7,8,7,8,7,8,6,7,8
5431x4016,6,7,8,7,8,7,8,6,7,8
5448x5679,5,5,6,4,7,5,7,4,5,6
5438x6275,5,5,6,4,7,5,7,6,7,6
5448x4742,6,7,8,7,8,7,8,6,7,8
5450x2532,6,7,8,7,8,7,8,6,7,7
5482x6537,6,7,8,7,8,7,8,6,7,8
5510x588,6,7,8,7,8,7,8,6,7,8
5466x5485,6,5,7,4,7,3,7,4,6,6
5493x2206,6,7,8,7,8,7,8,6,7,7
5461x4504,6,7,8,7,8,7,8,6,7,8
5482x87,6,7,8,7,8,7,8,6,7,8
5491x3281,6,7,8,7,8,7,8,6,7,8
5555x6436,5,5,8,7,7,7,8,6,7,8
5559x1562,6,7,8,7,8,7,8,6,7,8
5583x2411,6,7,8,7,8,7,8,6,7,8
5593x3498,6,7,8,7,8,7,8,6,7,8
5632x5770,5,5,6,4,7,5,7,4,5,6
5619x5657,5,5,7,4,7,3,7,4,6,6
5599x3954,6,7,8,7,8,7,8,6,7,8
5612x292,6,7,8,7,8,7,8,6,7,8
5631x3737,6,7,8,7,8,7,8,6,7,8
5681x6145,5,5,6,4,7,5,7,6,5,6
5662x6307,5,5,8,7,7,7,8,6,7,8
5668x3633,6,7,8,7,8,7,8,6,7,8
5711x1512,6,7,8,7,8,7,8,6,7,8
5702x1014,6,8,1,8,8,1,8,1,8,7
5658x1919,6,7,8,7,8,7,8,6,7,8
5701x4417,6,7,8,7,8,3,8,8,7,8
5781x5642,5,5,6,4,7,3,7,4,5,6
5764x5362,6,8,7,6,5,3,5,4,6,4
5731x5479,5,5,7,4,7,3,7,4,6,6
5779x3451,6,7,8,7,8,7,8,6,7,8
5776x6525,6,7,8,7,8,7,8,6,7,8
5821x1752,6,7,8,7,8,7,8,6,7,8
5811x4163,6,7,7,6,8,3,8,8,7,8
5848x2581,6,7,8,7,8,7,8,6,7,8
5909x305,6,7,8,7,8,7,8,6,7,8
5889x622,6,7,8,7,8,7,8,6,7,8
5922x4711,6,7,7,4,8,3,8,4,7,8
5894x2305,6,7,8,6,8,7,5,6,6,4
5905x6243,6,5,6,4,7,3,8,4,7,6
5939x80,6,7,8,7,8,7,8,6,7,8
5888x2786,6,7,8,6,8,7,8,6,7,8
5948x1002,6,8,4,6,8,6,5,10,8,7
5939x3880,6,7,8,7,8,7,8,6,7,8
5953x6564,6,5,7,6,5,3,5,8,6,7
5955x5965,5,5,6,4,7,5,7,4,5,6
5994x5408,5,5,7,6,5,3,5,4,6,6
6021x3016,6,8,7,6,5,3,5,4,6,4
6005x3517,6,7,8,7,8,7,8,6,7,8
6030x4939,7,7,7,4,5,3,8,4,5,6
6074x781,6,7,7,6,8,3,5,4,8,7
6105x6383,6,5,7,6,5,3,5,8,6,7
6094x5061,7,5,7,4,5,3,5,4,5,6
6115x992,6,8,4,6,5,6,5,4,8,7
6079x3758,6,7,8,7,8,7,8,6,7,8
6094x4647,6,7,8,7,8,7,8,6,7,8
6143x486,6,7,8,7,8,7,8,6,7,8
6143x3946,6,7,7,6,8,3,8,6,7,4
6137x4270,6,7,7,8,8,3,8,4,7,8
6166x182,6,7,8,7,8,7,8,6,7,8
6167x2093,7,8,7,8,5,8,5,10,6,4
6187x3159,6,8,7,6,5,3,5,4,6,4
6134x4528,6,7,8,7,8,7,8,6,7,8
6202x6460,6,5,7,6,5,3,5,8,6,7
6199x3407,6,7,8,7,8,7,8,6,7,8
6205x5339,5,5,6,4,7,5,7,4,5,6
6225x2330,7,8,7,8,5,3,5,4,6,4
6220x4754,6,7,8,7,8,7,8,6,7,8
6236x3042,7,8,7,8,5,3,5,4,6,4
6222x1421,5,5,6,4,7,5,7,4,5,6
6247x2900,6,8,7,8,5,3,5,4,6,4
6264x3661,6,7,8,7,8,7,8,6,7,8
6246x59,6,7,8,7,8,7,8,6,7,8
6247x1655,6,7,8,7,8,7,8,6,7,8
6250x2593,7,8,7,8,5,3,5,4,6,4
6328x6531,6,5,7,6,5,3,5,8,6,7
6290x906,6,7,4,6,8,6,5,4,8,7
6309x1956,6,7,7,6,8,3,5,4,6,8
6332x241,6,7,8,7,8,7,8,6,7,8
6334x594,6,7,8,7,8,7,8,6,7,8
6360x5715,5,5,6,8,5,5,7,10,5,7
6372x759,6,7,8,7,8,7,8,4,7,7
6410x4263,6,7,7,8,5,3,5,10,6,4
6387x3978,6,7,7,7,8,3,8,4,7,8
6393x1039,5,7,4,6,7,6,5,4,8,7
6430x1387,5,5,4,4,7,5,7,4,5,7
6424x5478,5,5,6,8,5,5,7,10,5,7
6427x1767,6,7,7,7,5,6,5,4,6,7
6462x4800,6,7,8,7,8,7,8,6,7,8
6468x547,6,7,8,7,8,7,8,6,7,8
6510x5425,5,5,6,4,5,5,7,4,5,7
6475x2334,7,8,7,8,5,8,5,10,6,4
6503x2894,7,8,7,8,5,3,5,4,6,4
6536x5114,5,5,6,4,7,5,7,4,5,8
6523x5293,5,5,6,4,7,5,7,4,5,6
6504x3342,6,7,8,7,8,3,8,6,7,8
6511x3125,7,8,7,8,5,3,5,4,6,4
6560x4077,6,8,7,8,5,6,5,10,7,4
6545x1902,6,7,7,6,8,3,5,4,6,7
6594x4311,8,8,7,8,5,6,5,10,8,7
6577x643,6,7,8,7,8,7,8,4,7,8
6624x816,6,7,8,6,8,7,8,4,7,8
6621x1033,6,7,4,6,8,6,5,4,8,7
6644x536,6,7,8,7,8,7,8,6,7,8
6625x1557,6,7,4,6,5,6,8,4,8,7
6620x2556,7,8,7,8,5,8,5,10,6,4
6670x3524,6,7,7,7,8,3,8,4,6,7
6720x6350,6,7,8,7,8,7,8,6,7,8
6687x5928,5,8,7,8,5,8,5,10,6,4
6666x5782,5,5,6,8,5,5,5,10,5,7
6732x307,8,8,7,7,5,6,5,10,8,7
6706x1938,7,8,7,8,5,6,5,10,8,7
6768x64,8,8,4,1,5,6,5,10,8,7
6740x2320,7,8,7,8,5,6,5,10,8,7
6777x1731,6,7,7,6,8,6,8,4,8,7
6746x2473,7,8,7,8,5,8,5,10,6,4
6754x1365,6,7,4,8,5,6,8,4,8,7
6758x5596,6,5,6,4,5,5,7,4,5,7
6804x817,6,7,8,6,8,7,8,4,6,8
6778x2159,7,8,7,8,5,6,5,10,6,7
6806x5357,6,5,7,4,5,6,5,4,5,7
6884x3850,6,7,7,8,8,6,8,10,8,8
6848x1228,6,7,4,6,8,6,8,4,8,7
6850x6425,6,7,8,7,8,7,8,6,7,8
6839x4239,6,7,7,8,8,6,1,10,7,8
6853x2626,7,8,7,8,5,8,5,10,6,4
6867x2250,7,8,7,8,5,6,5,10,8,7
6856x3145,7,8,7,8,5,3,5,10,6,4
6878x2479,7,8,7,8,5,8,5,10,6,4
6890x4968,7,8,7,8,5,6,5,10,8,4
6882x2771,7,8,7,8,5,8,5,10,6,4
6887x5983,10,10,10,10,5,10,10,9,10,10
6935x2004,7,8,7,8,5,3,5,10,6,7
6954x1028,6,7,4,6,8,6,8,4,8,8
6964x5590,6,8,7,6,5,6,5,10,8,7
7032x2286,7,8,7,8,5,6,5,10,1,7
7022x5955,7,8,7,6,5,8,5,10,6,9
7049x1785,6,7,7,6,8,3,8,4,6,8
7050x3608,8,8,7,8,5,6,5,10,8,7
7034x1336,6,7,4,6,5,6,8,4,8,7
7034x5818,10,8,7,8,5,8,9,10,9,9
7050x5249,7,8,7,8,5,6,5,10,8,7
7016x37,8,8,7,6,5,3,5,4,8,7
7065x5491,6,7,8,6,8,3,8,8,8,7
7049x5038,7,8,7,8,5,6,5,10,8,4
7066x6505,6,7,8,7,8,7,8,6,7,8
7077x6376,6,7,8,7,8,7,8,6,7,8
7069x1203,6,7,4,6,8,6,8,4,8,7
7103x2716,7,8,7,6,5,3,5,10,6,4
7079x2941,7,8,7,6,5,3,5,10,6,4
7122x3489,8,8,4,8,5,6,5,10,8,7
7101x211,6,7,7,6,8,3,8,4,6,8
7142x1738,6,7,7,6,8,3,8,4,6,8
7168x3147,8,8,7,8,5,3,5,10,8,7
7245x4079,8,8,4,5,5,6,5,10,8,7
7189x5040,7,8,7,8,5,6,5,10,8,4
7192x4785,7,8,7,8,5,3,5,10,6,4
7217x998,6,7,7,6,8,3,8,4,6,8
7185x3787,8,8,4,8,5,6,5,10,8,7
7218x6295,7,5,7,8,5,8,5,10,9,9
