,20180417_BZ5_control_0,20180417_BZ5_control_1,20180417_BZ5_control_2,20180417_BZ5_control_3,20180417_BZ5_control_4,20180417_BZ5_control_5,20180417_BZ5_control_6,20180417_BZ5_control_7,20180417_BZ5_control_8,20180417_BZ5_control_9
1249x136,1,2,2,4,1,1,1,1,1,1
1251x4565,11,1,7,1,1,1,1,5,1,7
1338x2782,10,4,11,1,6,11,1,1,3,6
1373x6021,5,6,6,6,6,1,6,1,5,6
1382x2384,5,6,6,7,6,5,1,5,1,6
1474x1644,1,2,2,3,1,1,1,1,1,1
1500x293,1,1,2,1,1,1,1,1,1,1
1580x763,1,1,2,1,1,1,1,1,1,6
1588x535,1,1,2,1,1,1,1,1,1,1
1627x5761,5,6,6,6,6,5,6,1,5,6
1707x565,1,1,2,1,1,1,1,1,1,1
1677x5560,5,6,6,6,6,5,6,1,5,6
1779x5697,5,6,6,6,6,5,6,1,5,6
1773x4571,6,8,2,7,11,1,1,5,1,8
1790x4707,6,8,2,7,8,7,8,5,6,8
1830x5552,5,6,6,6,6,5,6,1,5,6
1794x5436,5,6,6,6,6,5,6,1,5,6
1911x4654,1,8,2,7,11,1,1,5,1,1
1932x5445,5,6,6,6,6,5,6,1,5,6
1978x5613,5,6,6,5,6,5,6,5,5,6
1980x6074,6,8,8,7,8,7,8,6,6,8
2003x3832,6,8,8,7,8,7,8,6,6,8
2040x5814,9,10,8,7,11,10,8,5,6,8
2050x4659,1,1,2,7,11,1,1,5,1,1
2066x2105,1,1,7,1,1,1,1,1,1,1
2085x390,8,10,10,8,11,6,7,10,7,9
2097x4378,8,1,2,7,11,1,1,5,1,1
2152x5956,6,8,8,7,8,7,8,6,6,8
2160x4870,1,1,2,10,11,1,1,5,1,1
2221x5691,6,8,8,7,11,7,8,6,6,8
2217x6516,6,8,8,7,8,7,8,6,6,8
2248x5871,6,8,8,7,8,7,8,6,6,8
2239x1154,4,1,7,1,1,1,1,1,1,1
2297x3080,6,8,8,7,8,7,8,6,6,8
2302x3966,6,8,8,7,8,7,8,6,6,8
2343x1019,4,1,7,1,1,1,1,1,1,1
2374x198,1,10,2,8,11,6,7,10,1,9
2362x3504,6,8,8,7,8,7,8,6,6,8
2390x3361,6,8,8,7,8,7,8,6,6,8
2433x2760,6,8,8,7,8,7,8,6,6,8
2393x1440,4,1,7,1,1,1,1,1,1,1
2458x2908,6,10,9,7,8,7,8,6,6,8
2438x4101,6,8,8,7,8,7,8,6,6,8
2474x3930,6,8,8,7,8,7,8,6,6,8
2469x1334,4,1,7,1,1,1,1,1,1,1
2497x4564,6,8,8,7,8,7,8,6,6,8
2536x3651,6,8,8,7,8,7,8,6,6,8
2465x4370,6,8,8,7,8,7,8,6,6,8
2523x1100,4,1,7,7,1,1,1,5,1,1
2552x6051,6,8,8,7,8,7,8,6,6,8
2566x445,6,8,8,7,1,7,8,5,6,8
2558x2591,7,7,9,5,9,8,9,7,7,9
2607x167,1,1,2,1,1,1,1,5,1,1
2602x2274,7,7,9,5,9,8,9,7,7,9
2625x6297,6,8,8,7,8,7,8,6,6,8
2661x4921,6,8,8,7,8,7,8,6,6,8
2671x2028,7,7,9,5,9,8,9,7,7,9
2647x5842,6,8,8,7,8,7,8,6,6,8
2698x4476,6,8,8,7,8,7,8,6,6,8
2725x1229,6,1,8,7,8,7,8,6,6,8
2729x2571,7,7,9,5,9,8,9,6,7,9
2717x5480,6,1,7,7,1,10,1,1,11,8
2739x2192,7,7,9,5,9,8,9,7,7,9
2724x5212,6,1,7,7,1,10,1,1,11,8
2771x925,6,8,8,7,8,7,8,6,6,8
2779x3387,6,8,8,7,8,7,8,6,6,8
2794x549,6,8,8,7,8,7,8,6,6,8
2825x158,6,1,2,7,1,1,8,6,1,1
2818x3935,6,8,8,7,8,7,8,6,6,8
2825x353,6,8,8,7,8,7,8,6,6,8
2835x4736,6,8,8,7,8,7,8,6,6,8
2852x5446,6,1,7,7,1,10,1,1,11,8
2877x61,1,1,2,7,1,1,1,6,1,1
2863x4900,6,8,8,7,8,7,8,6,6,8
2862x3238,6,8,8,7,8,7,8,6,6,8
2867x6410,6,8,8,7,8,7,8,6,6,8
2912x2915,6,8,8,7,8,7,8,6,6,8
2863x6239,6,8,8,7,8,7,8,6,6,8
2882x1230,6,8,8,7,8,7,8,6,6,8
2854x6016,6,8,8,7,8,7,8,6,6,8
2892x3781,6,8,8,7,8,7,8,6,6,8
2900x4518,6,8,8,7,8,7,8,6,6,8
2944x3399,6,8,8,7,8,7,8,6,6,8
2908x1593,6,8,8,7,8,7,8,6,6,8
2933x2191,7,7,9,5,9,8,9,7,7,9
3023x6550,6,8,8,7,8,7,8,6,6,8
2927x3132,6,8,8,7,8,7,8,6,6,8
2971x1902,7,7,9,5,9,8,9,5,7,9
2957x960,6,8,8,7,8,7,8,6,6,8
2975x4177,6,8,8,7,8,7,8,6,6,8
2997x392,6,8,8,7,8,7,8,6,6,8
2984x795,6,8,8,7,8,7,8,6,6,8
3005x607,6,8,8,7,8,7,8,6,6,8
3008x6107,6,8,8,7,8,7,8,6,6,8
3015x2375,6,8,8,7,8,7,8,6,6,8
3035x4607,6,8,8,7,8,7,8,6,6,8
3010x5742,6,8,8,7,8,7,8,6,6,8
3051x5364,6,8,8,7,8,7,8,6,6,8
3088x4056,6,8,8,7,8,7,8,6,6,8
3088x5969,6,8,8,7,8,7,8,6,6,8
3098x269,6,8,8,7,8,7,8,6,6,8
3085x1874,7,7,9,5,9,8,9,5,7,9
3073x2687,6,8,8,7,8,7,8,6,6,8
3074x3903,6,8,8,7,8,7,8,6,6,8
3112x704,6,8,8,7,8,7,8,6,6,8
3112x1238,6,8,8,7,8,7,8,6,6,8
3100x1519,6,8,8,7,8,7,8,6,6,8
3096x4775,6,8,8,7,8,7,8,6,6,8
3113x5229,6,8,8,7,8,7,8,6,6,8
3130x3026,6,8,8,7,8,7,8,6,6,8
3143x1724,7,8,9,7,9,8,9,6,7,9
3143x4443,6,8,8,7,8,7,8,6,6,8
3176x1111,6,8,8,7,8,7,8,6,6,8
3167x4598,6,8,8,7,8,7,8,6,6,8
3194x6122,6,8,8,7,8,7,8,6,6,8
3192x1436,6,8,8,7,8,7,8,6,6,8
3202x973,6,8,8,7,8,7,8,6,6,8
3179x2424,6,8,8,7,8,7,8,6,6,8
3203x3174,6,8,8,7,8,7,8,6,6,8
3190x4995,6,8,8,7,8,7,8,6,6,8
3234x4222,6,8,8,7,8,7,8,6,6,8
3259x2762,6,8,8,7,8,7,8,6,6,8
3263x3474,6,8,8,7,8,7,8,6,6,8
3262x3332,6,8,8,7,8,7,8,6,6,8
3277x2545,6,8,8,7,8,7,8,6,6,8
3268x5634,6,8,8,7,8,7,8,6,6,8
3294x327,6,8,8,7,8,7,8,6,6,8
3274x5349,6,8,8,7,8,7,8,6,6,8
3308x5144,6,8,8,7,8,7,8,6,6,8
3320x3713,6,8,8,7,8,7,8,6,6,8
3336x3835,6,8,8,7,8,7,8,6,6,8
3341x655,6,8,8,7,8,7,8,6,6,8
3380x2391,6,8,8,7,8,7,8,6,6,8
3362x4758,6,8,8,7,8,7,8,6,6,8
3383x1553,6,8,9,5,8,8,9,6,6,8
3373x6292,6,10,8,7,8,7,8,6,6,8
3406x3143,6,8,8,7,8,7,8,6,6,8
3396x4003,7,10,9,7,11,8,9,10,7,9
3427x4113,7,10,9,5,11,8,9,10,7,9
3421x873,6,8,8,7,11,7,8,6,6,8
3425x528,6,8,8,7,8,7,8,6,6,8
3434x376,6,8,8,7,8,7,8,6,6,8
3431x4466,6,8,8,7,8,7,8,6,6,8
3420x5073,6,8,8,7,8,7,8,6,6,8
3421x1822,7,7,9,5,9,8,9,7,7,9
3441x6025,6,10,8,7,8,7,8,6,6,8
3421x6152,6,10,8,7,8,7,8,6,6,8
3464x2983,6,8,8,7,8,7,8,6,6,8
3580x1656,7,7,9,5,9,8,9,10,7,9
3587x397,6,8,8,7,8,7,8,6,6,8
3628x1800,7,7,9,5,9,8,9,10,7,9
3619x6082,7,10,9,5,11,8,9,6,7,8
3641x5149,7,8,8,5,8,7,9,6,6,8
3645x4345,7,7,9,5,8,8,9,6,7,8
3613x2488,9,8,8,7,8,7,8,7,6,8
3648x3506,6,8,8,7,8,7,9,6,6,8
3630x6532,7,7,9,5,9,8,9,10,7,9
3659x4953,6,8,8,7,8,7,8,6,6,8
3653x3697,7,7,9,5,8,8,9,6,7,9
3686x4486,6,8,8,7,8,7,9,6,6,8
3655x1397,9,9,9,9,11,8,10,6,8,9
3702x5848,7,10,9,5,11,8,9,10,7,8
3655x6350,7,10,9,5,8,8,9,10,7,8
3690x5449,7,7,9,5,9,8,9,6,7,8
3698x105,6,8,8,7,8,7,8,8,6,8
3719x752,6,8,8,7,8,7,8,6,6,8
3706x4678,6,8,8,7,8,7,9,6,6,8
3787x317,6,8,8,7,8,7,8,8,6,8
3790x3862,7,7,9,5,9,8,9,7,7,9
3759x2286,9,12,10,5,7,6,7,7,7,9
3803x4061,7,7,9,5,9,8,9,7,7,9
3792x6474,7,7,9,5,9,8,9,10,7,9
3789x971,7,7,9,5,9,8,9,5,7,9
3786x2622,7,7,9,5,9,8,9,7,7,9
3848x2821,7,7,9,5,9,8,9,7,7,9
3879x3094,7,7,9,5,9,8,9,7,7,9
3877x6004,7,10,9,5,11,8,9,10,7,9
3863x2947,7,7,9,5,9,8,9,7,7,9
3852x6212,7,10,9,5,11,8,9,10,7,9
3885x44,6,7,8,7,9,7,8,7,6,8
3910x4988,7,7,9,5,9,8,9,6,7,9
3906x162,6,8,8,7,8,7,8,8,6,8
3935x1658,7,9,9,5,11,8,9,10,7,9
3949x2550,9,7,9,5,9,6,7,7,7,9
3929x866,7,7,9,5,9,8,9,7,7,9
3942x5852,7,10,9,5,11,8,9,10,7,9
3921x521,6,7,8,7,9,8,9,7,7,8
3946x3418,6,7,8,7,8,7,9,7,7,8
4046x6156,7,10,9,5,11,8,9,10,7,9
4010x2199,9,12,10,5,7,6,7,7,7,9
4011x1856,7,7,9,5,9,8,9,10,7,9
4104x3176,7,7,9,5,9,8,9,7,7,9
4110x3916,7,7,9,5,9,8,9,7,7,9
4148x4731,7,7,9,5,9,8,9,7,7,9
4134x2938,7,7,9,5,9,8,9,7,7,9
4193x1414,7,7,9,5,9,8,9,7,7,9
4111x1126,7,7,9,5,9,8,9,7,7,9
4147x817,7,7,9,5,9,8,9,7,7,9
4170x5234,7,7,9,5,9,8,9,10,7,9
4193x581,7,7,9,5,9,8,9,7,7,9
4177x391,7,7,9,5,10,7,9,7,7,8
4222x6445,7,10,9,5,11,8,9,10,7,9
4264x3064,7,7,9,5,9,8,9,7,7,9
4317x2949,7,7,9,5,9,8,9,7,7,9
4251x3369,9,7,10,9,7,6,7,11,7,7
4294x5323,7,7,9,5,9,8,9,10,7,9
4331x2129,8,7,10,5,9,6,9,7,7,9
4290x6213,7,10,9,5,11,8,9,10,7,9
4351x2853,7,7,9,5,9,8,9,7,7,9
4363x1752,7,7,9,5,9,8,9,7,7,9
4320x4331,7,7,9,5,9,8,9,8,9,9
4342x5127,7,7,9,5,9,8,9,10,7,9
4354x4957,7,7,9,5,9,8,9,10,7,9
4404x1201,7,7,9,5,9,8,9,7,7,9
4412x5841,7,7,9,5,9,8,9,7,7,9
4427x102,9,9,10,9,10,6,7,7,10,7
4417x4209,7,7,9,5,9,8,9,8,7,9
4406x4605,7,7,9,5,9,8,9,7,7,9
4418x6558,7,10,9,5,11,8,9,10,7,9
4453x768,7,7,9,5,9,8,9,7,7,9
4444x6068,7,7,9,5,9,8,9,10,7,9
4490x995,7,7,9,5,9,8,9,7,7,9
4509x4475,7,7,9,5,9,8,9,8,7,9
4501x6314,7,10,9,8,11,8,9,10,7,9
4509x477,8,9,9,5,9,6,9,7,7,9
4515x1507,7,7,9,5,9,8,9,7,7,9
4525x2809,7,7,9,5,9,8,9,7,7,9
4522x3291,7,7,9,9,9,6,9,11,10,9
4520x6201,7,10,9,5,11,8,9,10,7,9
4561x6531,7,10,9,8,11,8,9,10,7,9
4538x5661,7,7,9,5,9,8,9,7,7,9
4578x4102,7,7,9,5,9,8,9,8,7,9
4646x3158,7,7,9,5,9,6,9,7,10,9
4593x5086,7,7,9,5,9,8,9,10,7,9
4577x2257,8,7,9,5,9,9,9,7,7,9
4609x2041,8,9,10,5,10,9,10,7,7,9
4615x6185,7,10,9,8,11,8,9,10,7,9
4656x617,7,7,9,5,9,8,9,7,7,9
4675x2612,7,7,9,5,9,8,9,7,7,9
4677x2451,7,7,9,5,9,8,9,7,7,9
4711x829,7,7,9,5,9,8,9,7,7,9
4702x1078,7,7,9,5,9,8,9,7,7,9
4730x6199,7,10,9,8,11,8,9,10,7,9
4722x5834,7,7,9,5,9,8,9,7,7,9
4737x1470,9,7,10,8,9,8,7,11,11,7
4728x4505,7,7,9,5,9,8,9,8,9,7
4755x6309,7,10,9,8,11,8,9,10,7,9
4780x4823,7,7,9,10,9,8,9,7,9,7
4769x5498,7,7,9,11,9,8,9,7,7,9
4759x6556,7,10,9,8,11,8,9,10,7,9
4799x391,10,9,11,9,10,6,10,8,9,11
4796x2187,8,7,9,5,10,8,9,7,7,9
4821x6409,7,10,9,8,11,8,9,10,7,9
4821x2058,8,9,10,9,10,9,10,7,9,11
4868x1712,8,9,10,9,10,6,7,11,10,7
4886x6558,7,10,9,8,11,8,9,10,7,9
4888x1406,8,9,10,9,10,6,7,11,10,7
4914x2319,7,7,9,5,9,8,9,7,7,9
4880x3244,8,9,10,9,10,9,10,7,10,11
4898x5182,7,7,10,11,9,10,9,7,7,7
4913x4474,10,11,11,10,10,11,10,8,9,11
4898x2888,7,7,9,5,9,8,9,7,7,9
4936x829,9,9,10,9,10,11,10,7,9,7
4913x2596,7,7,9,5,9,8,9,7,7,9
5000x1627,8,9,10,9,10,6,7,11,10,7
4983x4954,10,7,11,10,10,10,7,8,9,7
4963x2490,7,7,9,5,9,8,9,7,7,9
5002x1786,8,9,10,9,10,6,10,11,10,7
4980x96,10,11,11,10,10,11,10,8,9,11
5041x4133,10,11,11,10,10,11,10,8,9,11
5045x3740,8,7,10,9,10,6,7,11,10,7
5051x2803,10,11,11,10,10,9,10,8,9,11
5055x3181,10,11,11,5,10,9,10,8,9,11
5096x2148,10,11,11,10,10,11,10,8,9,7
5094x4775,10,11,11,10,10,11,10,8,9,11
5113x619,10,11,11,10,10,11,10,8,9,11
5094x394,10,11,11,10,10,11,10,8,9,11
5124x1121,8,9,11,9,10,11,10,11,9,7
5139x50,10,11,11,10,10,11,10,8,9,11
5153x2303,10,11,9,10,10,8,10,8,9,7
5154x1409,8,9,10,9,10,6,7,11,10,7
5145x1696,8,9,10,9,10,6,7,11,10,7
5178x1998,10,9,11,9,10,11,10,8,9,7
5186x5580,7,7,9,5,9,8,9,7,7,9
5189x4385,10,11,11,10,10,11,10,8,9,11
5201x3099,10,11,11,10,10,9,10,8,9,11
5186x4112,10,11,11,10,10,6,10,8,9,11
5243x5879,7,7,9,5,9,8,9,7,7,9
5231x737,8,9,11,10,10,11,10,8,9,7
5243x1017,8,9,11,10,10,11,10,5,9,7
5273x4597,10,11,11,10,10,11,10,8,9,11
5279x5177,10,11,11,10,10,10,10,8,9,11
5291x2416,10,11,11,10,10,8,10,8,9,7
5314x87,10,11,11,10,10,11,10,8,9,11
5319x2241,10,11,11,10,10,11,10,8,9,7
5330x1293,8,9,11,10,10,11,10,8,9,11
5355x3077,8,9,11,10,10,9,10,8,9,11
5360x4876,10,11,11,10,10,11,10,8,9,11
5403x417,10,11,11,10,10,11,10,8,9,11
5371x2120,10,11,11,10,10,11,10,8,9,7
5376x5991,7,7,9,5,9,8,9,7,7,9
5428x942,8,9,11,10,10,11,10,5,9,7
5428x1497,10,11,11,10,10,11,10,8,9,11
5418x2692,10,11,11,10,10,11,10,8,9,11
5431x4016,10,11,11,10,10,9,10,8,9,11
5448x5679,7,7,9,5,9,8,9,7,7,9
5438x6275,10,7,9,5,9,8,9,8,9,9
5448x4742,10,11,11,10,10,11,10,8,9,11
5450x2532,10,11,11,10,10,11,10,8,9,7
5482x6537,10,11,11,10,9,11,10,8,9,11
5510x588,10,11,11,10,10,11,10,8,9,11
5466x5485,8,7,10,5,9,6,7,11,10,9
5493x2206,10,11,11,10,10,11,10,8,9,7
5461x4504,10,11,11,10,10,11,10,8,9,11
5482x87,10,11,11,10,10,11,10,8,9,11
5491x3281,10,11,11,10,10,9,10,8,9,11
5555x6436,10,11,11,10,9,11,10,8,9,11
5559x1562,10,11,11,10,10,11,10,8,9,11
5583x2411,10,11,11,10,10,11,10,8,9,7
5593x3498,10,11,11,10,10,11,10,8,9,11
5632x5770,7,7,9,5,9,8,9,11,7,9
5619x5657,8,7,10,5,9,6,9,11,10,9
5599x3954,10,11,11,10,10,9,10,8,9,11
5612x292,10,11,11,10,10,11,10,8,9,11
5631x3737,10,11,11,10,10,11,10,8,9,11
5681x6145,7,7,9,5,9,8,9,8,7,9
5662x6307,10,11,11,10,9,11,10,8,9,11
5668x3633,10,11,11,10,10,11,10,8,9,11
5711x1512,10,11,11,10,10,11,10,8,9,11
5702x1014,9,12,2,11,1,1,10,5,8,7
5658x1919,10,11,11,10,10,11,10,8,9,11
5701x4417,8,9,10,10,10,9,10,10,9,11
5781x5642,8,7,10,5,9,6,9,11,7,9
5764x5362,8,9,10,9,7,6,7,11,10,7
5731x5479,8,7,10,5,9,6,9,11,10,9
5779x3451,10,11,11,10,10,11,10,8,9,11
5776x6525,10,11,11,10,10,11,10,8,9,11
5821x1752,10,11,11,10,10,11,10,8,9,11
5811x4163,8,9,10,9,10,9,10,10,9,9
5848x2581,10,11,11,10,10,11,10,8,9,11
5909x305,10,11,11,10,10,11,10,8,9,11
5889x622,10,9,11,10,10,11,10,8,9,11
5922x4711,8,9,10,8,10,6,10,10,9,11
5894x2305,10,11,11,10,10,6,7,8,10,11
5905x6243,10,7,11,5,11,6,10,8,9,9
5939x80,10,11,11,10,10,9,10,8,9,11
5888x2786,10,11,11,9,10,9,10,8,9,11
5948x1002,9,12,10,9,10,10,7,13,11,7
5939x3880,8,11,11,10,10,9,10,8,9,11
5953x6564,8,10,10,8,11,6,7,10,10,9
5955x5965,7,7,9,5,9,8,9,7,7,9
5994x5408,8,7,10,8,7,6,7,11,10,9
6021x3016,8,9,10,9,7,6,10,13,8,7
6005x3517,10,11,11,10,10,11,10,8,9,11
6030x4939,8,9,10,8,7,6,10,13,8,9
6074x781,8,9,10,9,10,11,7,7,11,7
6105x6383,8,10,10,8,11,6,7,10,10,9
6094x5061,8,7,10,8,7,6,7,13,8,9
6115x992,8,9,10,9,10,10,7,7,11,7
6079x3758,10,11,11,10,10,11,10,8,9,11
6094x4647,10,11,11,10,10,11,10,8,9,11
6143x486,10,11,11,10,10,11,10,8,9,11
6143x3946,8,9,10,10,10,9,10,8,9,7
6137x4270,8,9,10,11,10,9,10,7,9,11
6166x182,10,11,11,10,10,9,10,8,9,11
6167x2093,9,12,12,11,7,12,7,13,8,12
6187x3159,8,9,10,9,7,6,10,13,8,7
6134x4528,10,11,11,10,10,11,10,8,9,11
6202x6460,8,10,10,8,11,6,7,10,10,9
6199x3407,10,11,11,10,10,11,10,8,9,11
6205x5339,7,7,9,5,9,8,9,7,7,9
6225x2330,9,12,12,11,7,6,7,13,8,12
6220x4754,10,11,11,10,10,9,10,8,9,11
6236x3042,8,9,10,9,7,6,7,13,8,7
6222x1421,7,7,9,5,9,8,9,7,7,9
6247x2900,8,9,10,9,7,6,7,13,8,7
6264x3661,10,11,11,10,10,11,10,8,9,11
6246x59,10,11,11,10,10,9,10,8,9,11
6247x1655,10,11,11,10,10,11,10,7,9,11
6250x2593,9,9,10,11,7,6,7,13,8,7
6328x6531,8,10,10,8,11,6,7,10,10,9
6290x906,8,9,10,9,10,10,7,7,11,7
6309x1956,8,9,10,9,10,6,7,13,10,7
6332x241,10,11,11,10,10,11,10,8,9,11
6334x594,10,11,11,10,10,11,10,8,9,11
6360x5715,7,7,9,11,7,8,9,13,7,7
6372x759,8,9,11,10,10,11,10,7,9,7
6410x4263,8,9,10,11,7,6,7,13,8,7
6387x3978,8,9,10,11,10,11,10,7,9,7
6393x1039,7,9,10,9,9,10,7,11,11,7
6430x1387,7,7,10,5,9,8,9,7,7,7
6424x5478,7,7,9,11,9,8,9,7,7,7
6427x1767,8,9,10,10,10,10,7,7,10,7
6462x4800,10,11,11,10,10,11,10,8,9,11
6468x547,10,11,11,10,10,11,10,8,9,11
6510x5425,7,7,9,11,9,8,9,7,7,7
6475x2334,9,12,12,11,7,12,7,13,8,12
6503x2894,8,9,10,11,7,6,7,13,8,7
6536x5114,8,7,9,5,9,8,9,7,7,11
6523x5293,7,7,9,5,9,8,9,7,7,7
6504x3342,8,9,11,10,10,11,10,8,9,11
6511x3125,9,9,10,11,7,6,7,13,8,7
6560x4077,8,9,7,11,7,10,7,13,9,7
6545x1902,8,9,10,9,10,10,7,7,10,7
6594x4311,9,12,12,11,7,10,7,13,8,7
6577x643,8,9,11,10,10,11,10,8,9,11
6624x816,8,9,10,9,10,11,10,7,9,11
6621x1033,11,9,10,9,10,10,7,11,11,7
6644x536,10,9,11,10,10,11,10,8,9,11
6625x1557,11,9,10,9,10,10,7,7,11,7
6620x2556,9,12,12,11,7,12,7,13,8,12
6670x3524,8,9,2,10,10,9,10,5,8,7
6720x6350,10,11,11,10,10,11,10,8,9,11
6687x5928,8,7,12,11,7,12,7,13,13,7
6666x5782,8,7,9,11,7,8,7,13,7,7
6732x307,11,12,10,10,10,10,7,5,11,7
6706x1938,9,12,10,11,7,10,7,13,8,7
6768x64,11,12,2,8,7,10,7,5,11,7
6740x2320,9,12,12,11,7,10,7,5,8,7
6777x1731,8,9,10,9,10,10,10,7,9,7
6746x2473,9,12,12,11,7,12,7,13,8,12
6754x1365,11,9,10,9,10,10,10,7,11,7
6758x5596,8,7,9,11,7,8,9,7,7,7
6804x817,8,9,11,9,10,11,10,11,9,11
6778x2159,9,12,10,11,7,10,7,5,8,7
6806x5357,8,9,10,11,10,10,7,7,7,7
6884x3850,8,9,7,11,10,9,10,5,11,11
6848x1228,11,9,10,9,10,10,10,7,11,7
6850x6425,10,11,11,10,10,11,10,8,9,11
6839x4239,8,9,7,11,10,10,10,5,9,11
6853x2626,9,12,12,11,7,12,7,13,8,12
6867x2250,9,12,12,11,7,10,7,5,8,7
6856x3145,9,12,10,11,7,6,7,13,8,12
6878x2479,9,12,12,11,7,12,7,13,8,12
6890x4968,9,12,10,11,7,10,7,13,8,7
6882x2771,9,12,12,11,7,12,7,13,8,12
6887x5983,13,15,12,8,7,14,15,13,15,14
6935x2004,9,12,10,11,7,6,7,13,8,7
6954x1028,11,9,10,9,10,10,10,7,11,7
6964x5590,8,12,10,9,7,10,7,5,11,7
7032x2286,9,12,12,11,7,10,7,5,8,7
7022x5955,8,12,12,11,7,12,7,13,13,12
7049x1785,8,9,10,9,10,9,10,7,10,11
7050x3608,8,12,7,11,7,9,7,5,11,7
7034x1336,11,9,10,9,10,10,10,7,11,7
7034x5818,8,12,12,11,7,12,11,13,13,13
7050x5249,9,12,10,11,7,10,7,5,11,7
7016x37,11,12,10,9,7,10,7,5,11,7
7065x5491,8,9,11,9,7,9,10,5,9,7
7049x5038,9,12,12,11,7,10,7,13,8,7
7066x6505,10,11,11,10,10,11,10,8,9,11
7077x6376,10,11,11,10,10,11,10,8,9,11
7069x1203,11,9,10,9,10,10,10,7,11,7
7103x2716,9,12,12,11,7,6,7,13,8,12
7079x2941,9,12,10,11,7,6,7,13,8,12
7122x3489,9,12,7,11,7,10,7,5,11,7
7101x211,8,9,10,9,10,6,7,7,10,11
7142x1738,8,9,10,9,10,9,10,7,10,11
7168x3147,9,12,10,11,7,6,7,5,8,12
7245x4079,11,12,7,7,7,10,7,5,11,7
7189x5040,9,12,10,11,7,10,7,13,8,7
7192x4785,9,12,10,11,7,6,7,13,8,7
7217x998,8,9,10,9,10,9,10,7,10,11
7185x3787,8,12,7,11,7,10,7,5,11,7
7218x6295,8,12,12,11,7,12,12,13,13,12
