,20180417_BZ5_control_0,20180417_BZ5_control_1,20180417_BZ5_control_2,20180417_BZ5_control_3,20180417_BZ5_control_4,20180417_BZ5_control_5,20180417_BZ5_control_6,20180417_BZ5_control_7,20180417_BZ5_control_8,20180417_BZ5_control_9
6560x4077,7,8,8,10,6,8,6,12,9,6
6545x1902,7,8,8,8,9,8,6,6,8,9
6594x4311,8,11,10,10,6,8,6,12,10,6
6577x643,7,8,9,9,9,9,9,6,9,10
6624x816,7,8,9,9,9,9,9,6,9,10
6621x1033,9,8,5,8,9,8,6,6,10,9
6644x536,7,8,9,9,9,9,9,7,9,10
6625x1557,7,8,5,9,6,8,6,6,10,9
6620x2556,8,11,10,10,6,10,6,12,12,6
6670x3524,7,8,8,9,9,5,9,4,8,9
6720x6350,7,10,9,9,9,9,9,7,9,10
6687x5928,8,6,10,10,6,10,6,12,12,6
6666x5782,8,6,7,10,6,7,6,12,7,9
6732x307,9,11,8,9,6,8,6,4,10,9
6706x1938,8,11,8,10,6,8,6,4,10,9
6768x64,9,11,8,7,1,8,6,4,1,9
6740x2320,8,11,10,10,6,8,6,4,10,9
6777x1731,7,8,8,8,9,8,9,6,10,9
6746x2473,8,11,10,10,6,10,6,12,12,11
6754x1365,9,8,5,8,9,8,9,6,10,9
6758x5596,7,6,7,10,6,7,8,6,7,9
6804x817,7,8,9,9,9,9,9,10,8,10
6778x2159,8,11,8,10,6,8,6,4,10,9
6806x5357,7,8,8,10,6,8,6,6,7,9
6884x3850,7,8,8,10,9,8,9,4,10,10
6848x1228,9,8,5,8,9,8,9,6,10,9
6850x6425,7,10,9,9,9,9,9,7,9,10
6839x4239,7,8,8,10,9,8,9,4,10,10
6853x2626,8,11,10,10,6,10,6,12,12,9
6867x2250,8,11,10,10,6,8,6,4,10,9
6856x3145,8,11,8,10,6,5,6,12,12,6
6878x2479,8,11,10,10,6,10,6,12,12,11
6890x4968,8,11,8,10,6,8,6,12,10,6
6882x2771,8,11,10,10,6,10,6,12,12,6
6887x5983,13,13,10,7,6,12,13,12,12,13
6935x2004,8,11,8,10,6,5,6,12,10,9
6954x1028,9,8,5,8,9,8,9,6,10,10
6964x5590,7,11,8,10,6,8,6,12,10,9
7032x2286,8,11,10,10,6,8,6,4,10,9
7022x5955,8,11,10,10,6,10,10,12,12,12
7049x1785,7,8,8,10,9,5,9,6,8,10
7050x3608,8,11,8,10,6,8,6,4,10,9
7034x1336,9,8,5,8,9,8,9,6,10,9
7034x5818,8,11,10,10,6,11,10,12,12,12
7050x5249,8,11,8,10,6,8,6,4,10,9
7016x37,9,11,8,8,6,8,6,4,10,9
7065x5491,7,8,9,7,9,5,9,4,10,10
7049x5038,8,11,10,10,6,8,6,12,12,6
7066x6505,7,10,9,9,9,9,9,7,9,10
7077x6376,7,10,9,9,9,9,9,7,9,10
7069x1203,9,8,5,8,9,8,9,6,10,9
7103x2716,8,11,8,8,6,5,6,12,12,6
7079x2941,8,11,8,8,6,5,6,12,12,6
7122x3489,8,11,5,10,6,8,6,4,10,9
7101x211,8,8,8,8,9,5,6,6,8,10
7142x1738,7,8,8,8,9,5,9,6,8,10
7168x3147,8,11,8,10,6,5,6,12,10,9
7245x4079,9,11,5,6,6,8,6,4,10,9
7189x5040,8,11,8,10,6,8,6,12,12,6
7192x4785,8,11,8,10,6,5,6,12,12,6
7217x998,7,8,8,8,9,5,9,6,8,10
7185x3787,8,11,5,10,6,8,6,12,10,9
7218x6295,8,11,10,10,6,10,11,12,12,11
