,20180417_BZ5_control_0,20180417_BZ5_control_1,20180417_BZ5_control_2,20180417_BZ5_control_3,20180417_BZ5_control_4,20180417_BZ5_control_5,20180417_BZ5_control_6,20180417_BZ5_control_7,20180417_BZ5_control_8,20180417_BZ5_control_9
5154x1409,8,9,13,11,10,7,7,13,12,7
5145x1696,8,9,13,11,10,7,7,13,12,7
5178x1998,11,9,13,11,12,13,7,10,10,7
5186x5580,7,10,9,6,9,9,10,8,8,9
5189x4385,11,13,11,12,12,13,11,10,10,11
5201x3099,11,13,11,12,12,10,11,10,10,11
5186x4112,11,13,11,12,12,7,7,10,10,7
5243x5879,9,10,9,6,9,9,10,8,8,9
5231x737,11,13,13,12,12,13,11,10,10,11
5243x1017,12,9,13,12,12,13,7,10,10,10
5273x4597,11,13,11,12,12,13,11,10,10,11
5279x5177,11,13,11,12,12,12,11,10,13,10
5291x2416,11,13,11,12,12,13,7,10,10,7
5314x87,11,13,11,12,12,13,11,10,10,11
5319x2241,11,13,11,12,12,13,7,10,10,7
5330x1293,11,9,11,12,12,13,11,10,10,11
5355x3077,8,9,11,12,12,10,11,10,10,11
5360x4876,11,13,11,12,12,13,11,10,10,11
5403x417,11,13,11,12,12,13,11,10,10,11
5371x2120,11,13,11,12,12,13,7,10,10,7
5376x5991,9,10,9,6,9,11,10,8,11,9
5428x942,12,9,13,12,12,13,7,10,10,10
5428x1497,11,13,11,12,12,13,11,10,10,11
5418x2692,11,13,11,12,12,13,11,10,10,11
5431x4016,11,13,11,12,12,10,11,10,10,11
5448x5679,9,10,9,6,9,11,10,8,11,9
5438x6275,9,10,11,6,9,9,10,10,10,9
5448x4742,11,13,11,12,12,13,11,10,10,11
5450x2532,11,13,11,12,12,13,7,10,10,7
5482x6537,11,13,11,12,12,13,10,10,10,11
5510x588,11,13,11,12,12,13,11,10,10,11
5466x5485,9,10,9,6,7,7,7,8,11,9
5493x2206,11,13,11,12,12,13,7,10,10,7
5461x4504,11,13,11,12,12,13,11,10,10,11
5482x87,11,13,11,12,12,13,11,10,10,11
5491x3281,11,13,11,12,12,10,11,10,10,11
5555x6436,11,13,11,12,9,13,10,10,10,11
5559x1562,11,13,11,12,12,10,11,10,10,11
5583x2411,11,13,11,12,12,13,7,10,10,11
5593x3498,11,13,11,12,12,13,11,10,10,11
5632x5770,9,10,9,6,9,9,9,8,11,9
5619x5657,9,10,9,6,9,7,7,8,11,9
5599x3954,8,13,13,12,12,10,11,10,10,11
5612x292,11,13,11,12,12,13,11,10,10,11
5631x3737,11,13,13,12,12,13,11,10,10,11
5681x6145,9,10,11,6,9,9,10,10,8,9
5662x6307,11,13,11,12,9,13,10,10,10,11
5668x3633,11,13,11,12,12,13,11,10,10,11
5711x1512,11,13,11,12,12,10,11,10,10,11
5702x1014,12,14,13,13,12,1,7,1,13,10
5658x1919,11,13,11,12,12,13,11,10,10,11
5701x4417,8,9,13,12,12,10,11,7,10,11
5781x5642,9,10,9,6,9,7,9,8,11,9
5764x5362,9,12,10,11,7,7,7,13,12,7
5731x5479,9,10,9,6,9,7,7,8,11,9
5779x3451,11,13,11,12,12,13,11,10,10,11
5776x6525,9,13,11,12,7,13,10,10,10,11
5821x1752,11,13,11,12,12,10,11,10,10,11
5811x4163,8,9,13,11,12,7,11,10,10,11
5848x2581,11,13,11,12,12,13,11,10,10,11
5909x305,11,13,11,12,12,10,11,10,10,11
5889x622,11,13,11,11,12,13,11,10,10,11
5922x4711,9,9,13,6,12,10,11,10,11,11
5894x2305,11,13,11,12,10,7,7,10,12,7
5905x6243,9,10,11,6,11,7,7,10,11,9
5939x80,11,13,11,12,10,10,11,10,10,11
5888x2786,8,13,13,11,10,10,11,10,10,11
5948x1002,12,12,10,11,7,12,7,15,13,10
5939x3880,8,13,13,12,12,10,11,10,10,11
5953x6564,9,11,12,10,11,11,7,6,11,10
5955x5965,9,10,9,6,9,9,9,8,8,9
5994x5408,9,10,10,10,7,7,7,13,12,9
6021x3016,8,9,10,11,13,7,7,13,9,7
6005x3517,11,13,11,12,12,13,11,10,10,11
6030x4939,9,9,10,6,7,7,11,15,11,9
6074x781,8,12,13,11,12,13,7,8,13,10
6105x6383,9,11,12,10,11,11,7,6,11,10
6094x5061,9,10,10,6,7,7,7,15,11,9
6115x992,12,12,10,11,7,12,7,8,13,10
6079x3758,11,13,11,12,12,13,11,10,10,7
6094x4647,8,13,11,12,12,10,11,10,10,11
6143x486,11,13,11,12,12,13,11,10,10,11
6143x3946,8,9,13,11,12,7,11,10,10,7
6137x4270,8,9,13,13,12,10,11,10,10,11
6166x182,11,13,11,12,10,10,11,10,10,11
6167x2093,10,14,10,13,13,7,7,15,9,13
6187x3159,8,9,10,11,7,7,7,13,9,7
6134x4528,8,13,11,12,12,10,11,10,10,11
6202x6460,9,11,12,10,11,11,7,6,11,10
6199x3407,11,13,11,12,12,13,11,10,10,11
6205x5339,7,10,9,6,9,9,10,8,8,9
6225x2330,10,14,10,13,13,7,7,15,9,13
6220x4754,8,9,11,6,12,10,11,10,10,11
6236x3042,8,9,10,13,13,7,7,13,9,7
6222x1421,7,10,9,6,9,9,9,8,8,9
6247x2900,8,9,10,13,13,7,7,13,9,7
6264x3661,11,13,11,12,12,13,11,10,10,11
6246x59,11,13,11,12,10,10,11,10,10,11
6247x1655,11,13,11,12,12,13,11,10,10,11
6250x2593,10,9,10,13,13,7,7,15,9,7
6328x6531,9,11,12,10,11,11,7,6,11,10
6290x906,12,12,13,11,7,12,7,8,13,10
6309x1956,8,9,10,11,10,7,7,15,12,7
6332x241,11,13,11,12,10,10,11,10,10,11
6334x594,11,13,11,12,12,13,11,10,10,11
6360x5715,10,10,9,13,9,9,10,15,8,7
6372x759,11,9,13,12,12,13,11,8,10,10
6410x4263,8,9,13,13,13,7,7,15,9,7
6387x3978,8,9,13,13,12,13,11,10,10,7
6393x1039,7,12,13,11,7,12,7,8,13,10
6430x1387,7,10,9,6,9,12,9,8,8,10
6424x5478,7,10,11,13,9,9,10,8,8,7
6427x1767,12,12,13,12,7,12,7,15,12,10
6462x4800,11,13,11,12,12,10,11,10,10,11
6468x547,11,13,11,12,12,13,11,10,10,11
6510x5425,7,10,9,6,9,9,10,8,8,7
6475x2334,10,14,10,13,13,14,7,15,9,13
6503x2894,8,9,10,13,13,7,7,15,9,7
6536x5114,8,10,11,6,9,9,10,8,8,7
6523x5293,7,10,9,6,9,9,10,8,8,7
6504x3342,11,9,13,12,12,13,11,10,10,11
6511x3125,10,9,10,13,13,7,7,13,9,7
6560x4077,8,9,13,13,12,14,7,15,10,7
6545x1902,8,9,13,11,7,12,7,8,12,10
6594x4311,10,14,10,13,13,14,7,15,9,7
6577x643,11,9,13,12,12,13,11,8,10,11
6624x816,12,9,13,12,12,13,11,8,10,11
6621x1033,12,12,13,11,7,12,7,8,13,10
6644x536,11,9,13,12,12,13,11,10,10,11
6625x1557,12,12,13,11,7,12,7,8,13,10
6620x2556,10,14,10,13,13,14,7,15,9,13
6670x3524,8,9,2,12,10,10,11,6,11,10
6720x6350,14,13,11,12,12,13,13,10,15,12
6687x5928,16,10,10,13,13,14,7,15,16,7
6666x5782,16,10,9,13,13,9,10,15,8,7
6732x307,12,9,13,12,7,12,7,6,13,10
6706x1938,10,14,10,13,7,12,7,15,9,10
6768x64,12,14,2,6,7,12,7,6,13,10
6740x2320,10,14,10,13,13,14,7,15,9,10
6777x1731,12,9,13,11,7,12,11,8,10,10
6746x2473,10,14,10,13,13,14,7,15,9,13
6754x1365,12,12,13,13,7,12,7,8,13,10
6758x5596,8,10,9,6,9,9,10,8,8,7
6804x817,8,9,13,12,12,13,11,8,12,11
6778x2159,10,14,10,13,7,14,7,15,9,10
6806x5357,8,10,10,13,7,12,7,8,8,10
6884x3850,8,9,13,13,12,10,11,6,13,11
6848x1228,12,12,13,11,7,12,7,8,13,10
6850x6425,14,13,11,12,12,13,13,10,15,12
6839x4239,8,9,13,13,12,13,11,15,10,11
6853x2626,10,14,14,13,13,14,7,15,9,13
6867x2250,10,14,10,13,13,14,7,15,9,10
6856x3145,10,14,10,13,13,7,7,13,9,13
6878x2479,10,14,10,13,13,14,7,15,9,13
6890x4968,10,14,10,13,7,12,7,15,9,7
6882x2771,10,14,10,13,13,14,7,15,9,13
6887x5983,15,18,12,10,13,16,14,12,18,16
6935x2004,10,14,10,13,7,7,7,15,9,7
6954x1028,12,12,13,11,7,12,11,8,13,10
6964x5590,8,12,10,11,7,12,7,15,13,10
7032x2286,10,14,10,13,11,14,7,15,9,10
7022x5955,16,14,14,13,13,14,14,15,16,15
7049x1785,8,9,13,11,10,10,11,8,12,11
7050x3608,16,14,7,13,7,12,11,15,13,10
7034x1336,12,12,13,11,7,12,11,8,13,10
7034x5818,16,14,14,13,13,15,14,15,16,15
7050x5249,10,14,10,13,7,12,7,15,13,10
7016x37,12,9,2,6,7,12,7,6,13,10
7065x5491,8,9,13,11,7,11,11,6,11,10
7049x5038,10,14,10,13,7,12,7,15,9,7
7066x6505,14,13,11,12,12,13,13,10,15,12
7077x6376,14,13,11,12,12,13,13,10,15,12
7069x1203,12,12,13,11,7,12,11,8,13,10
7103x2716,10,14,10,13,13,7,7,16,9,13
7079x2941,10,14,10,13,13,7,7,15,9,13
7122x3489,16,14,7,13,7,12,7,15,13,10
7101x211,8,9,13,11,7,7,11,8,12,11
7142x1738,8,9,13,11,10,10,11,8,12,11
7168x3147,16,14,10,13,7,7,7,15,13,13
7245x4079,12,12,7,8,7,12,7,6,13,10
7189x5040,10,14,10,13,7,12,7,15,9,7
7192x4785,10,14,10,13,7,14,7,15,9,7
7217x998,8,9,13,11,10,10,11,8,12,11
7185x3787,16,14,7,13,7,12,7,15,13,10
7218x6295,14,14,14,13,13,14,14,15,15,13
