"","BayesSpace_1","BayesSpace_2","BayesSpace_3","BayesSpace_4","BayesSpace_5","BayesSpace_6","BayesSpace_7","BayesSpace_8","BayesSpace_9","BayesSpace_10"
"113",6,6,6,6,6,6,6,6,6,6
"114",3,3,3,3,3,3,3,3,3,3
"115",6,6,6,6,6,6,6,6,6,6
"116",6,6,6,6,6,6,6,6,6,6
"117",6,6,6,6,6,6,6,6,6,6
"118",8,8,8,8,8,8,8,8,8,8
"119",2,2,2,2,2,2,2,2,2,2
"120",6,6,6,6,6,6,6,6,6,6
"121",4,4,4,4,4,4,4,4,4,4
"122",6,6,6,6,6,6,6,6,6,6
"123",3,3,3,3,3,3,3,3,3,3
"124",8,8,8,8,8,8,8,8,8,8
"125",6,6,6,6,6,6,6,6,6,6
"126",6,6,6,6,6,6,6,6,6,6
"127",6,6,6,6,6,6,6,6,6,6
"128",2,2,2,2,2,2,2,2,2,2
"129",6,6,6,6,6,6,6,6,6,6
"130",6,6,6,6,6,6,6,6,6,6
"131",4,4,4,4,4,4,4,4,4,4
"132",6,6,6,6,6,6,6,6,6,6
"133",10,10,10,10,10,10,10,10,10,10
"134",7,7,7,7,7,7,7,7,7,7
"135",6,6,6,6,6,6,6,6,6,6
"136",3,3,3,3,3,3,3,3,3,3
"137",6,3,6,6,6,6,6,6,6,3
"138",6,6,6,6,6,6,6,6,6,6
"139",3,3,3,3,3,3,3,3,3,3
"140",6,6,6,6,6,6,6,6,6,6
"141",6,6,6,6,6,6,6,6,6,6
"142",6,6,6,6,6,6,6,6,6,6
"143",7,7,7,7,7,7,7,7,7,7
"144",6,6,6,6,6,6,6,6,6,6
"145",6,6,6,6,6,6,6,6,6,6
"146",2,2,2,2,2,2,2,2,2,2
"147",6,6,6,6,6,6,6,6,6,6
"148",6,6,6,6,6,6,6,6,6,6
"149",7,7,7,7,7,7,7,7,7,7
"150",3,3,3,3,3,3,3,3,3,3
"151",6,6,6,6,6,6,6,6,6,6
"152",8,8,8,8,8,8,8,8,8,8
"153",4,6,4,4,6,4,4,6,4,4
"154",6,6,6,6,6,6,6,6,6,6
"155",3,3,3,3,3,3,3,3,3,3
"156",8,8,8,8,8,8,8,8,8,8
"157",6,6,6,6,6,6,6,6,6,6
"158",6,6,6,6,6,6,6,6,6,6
"159",1,1,1,1,1,1,1,1,1,1
"160",6,6,6,6,6,6,6,6,6,6
"161",6,6,6,6,6,6,6,6,6,6
"162",3,3,3,3,3,3,3,3,3,3
"163",6,6,6,6,6,6,6,6,6,6
"164",6,6,6,6,6,6,6,6,6,6
"165",1,1,1,1,1,1,1,1,1,1
"166",3,3,3,3,3,3,3,3,3,3
"167",3,3,3,3,3,3,3,3,3,3
"168",6,6,6,6,6,6,6,6,6,6
"169",4,4,4,4,4,4,4,4,4,4
"170",6,6,6,6,6,6,6,6,6,6
"171",7,7,7,7,7,7,7,7,7,7
"172",3,3,3,5,3,3,3,5,3,3
"173",3,3,3,3,3,3,3,3,3,3
"174",6,6,6,6,6,6,6,6,6,6
"175",8,8,8,8,8,8,8,8,8,8
"176",2,2,2,2,2,2,2,2,2,2
"177",6,6,6,6,6,6,6,6,6,6
"178",6,6,6,6,6,6,6,6,6,6
"179",6,6,6,6,6,6,6,6,6,6
"180",6,6,6,6,6,6,6,6,6,6
"181",3,3,3,3,3,3,3,3,3,3
"182",7,7,7,7,7,7,7,7,7,7
"183",2,2,2,2,2,2,2,2,2,2
"184",6,6,6,6,6,6,6,6,6,6
"185",1,1,1,1,1,1,1,1,1,1
"186",6,6,6,6,6,6,6,6,6,6
"187",8,8,8,8,8,8,8,8,8,8
"188",6,6,6,6,6,6,6,6,6,6
"189",3,3,3,3,3,3,3,3,3,3
"190",6,6,6,6,6,6,6,6,6,6
"191",8,8,8,8,8,8,8,8,8,8
"192",1,1,1,1,1,1,1,1,1,1
"193",4,4,4,4,4,4,4,4,4,4
"194",6,6,6,6,6,6,6,6,6,6
"195",8,8,8,8,8,8,8,8,8,8
"196",6,6,6,6,6,6,6,6,6,6
"197",6,6,6,6,6,6,6,6,6,6
"198",8,8,8,8,8,8,8,8,8,8
"199",1,1,1,1,1,1,1,1,1,1
"200",6,6,6,6,6,6,6,6,6,6
"201",4,4,4,4,4,4,4,4,4,4
"202",8,8,8,8,8,8,8,8,8,8
"203",8,8,8,8,8,8,8,8,8,8
"204",1,1,1,1,1,1,1,1,1,1
"205",3,3,3,3,3,3,3,3,3,3
"206",8,8,8,8,8,8,8,8,8,8
"207",8,8,8,8,8,8,8,8,8,8
"208",6,6,6,6,6,6,6,6,6,6
"209",4,4,4,4,4,4,4,4,4,4
"210",8,8,8,8,8,8,8,8,8,8
"211",3,3,3,3,3,3,3,3,3,3
"212",8,8,8,8,8,8,8,8,8,8
"213",3,3,3,3,3,3,3,3,3,3
"214",8,8,8,8,8,8,8,8,8,8
"215",7,7,7,7,7,7,7,7,7,7
"216",8,8,8,8,8,8,8,8,8,8
"217",6,6,6,6,6,6,6,6,6,6
"218",4,4,4,4,4,4,4,4,4,4
"219",10,10,10,10,10,10,10,10,10,10
"220",3,3,3,3,3,3,3,3,3,3
"221",4,4,4,4,4,4,4,4,4,4
"222",8,8,8,8,8,8,8,8,8,8
"223",2,2,2,2,2,2,2,2,2,2
"224",8,8,8,8,8,8,8,8,8,8
"225",8,8,8,8,8,8,8,8,8,8
"226",3,3,3,3,3,3,3,3,3,3
"227",8,8,8,8,3,3,3,8,8,8
"228",3,3,3,3,3,3,3,3,3,3
"229",1,1,1,1,1,1,1,1,1,1
"230",6,6,6,6,6,6,6,6,6,6
"231",3,3,3,3,3,3,3,3,3,3
"232",3,3,3,3,3,3,3,3,3,3
"233",7,7,7,7,7,7,7,7,7,7
"234",3,3,3,3,3,3,3,3,3,3
"235",6,6,6,6,6,6,6,6,6,6
"236",8,8,8,8,8,8,8,8,8,8
"237",8,8,8,8,8,8,8,8,8,8
"238",3,3,3,3,8,3,3,3,3,3
"239",8,8,8,8,8,8,8,8,8,8
"240",7,7,7,7,7,7,7,7,7,7
"241",3,3,3,3,3,3,3,3,3,3
"242",10,10,10,10,10,10,10,10,10,10
"243",4,4,4,4,4,4,4,4,4,4
"244",1,1,1,1,1,3,3,1,1,1
"245",3,3,3,3,3,3,3,3,3,3
"246",6,6,6,6,6,6,6,6,6,6
"247",2,2,2,2,2,2,2,2,2,2
"248",3,3,3,3,3,3,3,3,3,3
"249",8,8,8,8,8,8,8,8,8,8
"250",4,4,4,4,4,4,4,4,4,4
"251",3,3,3,3,3,3,3,3,3,3
"252",3,3,3,3,3,3,3,3,3,3
"253",4,4,4,4,4,4,4,4,4,4
"254",1,8,1,1,1,1,1,1,8,1
"255",8,8,8,8,8,8,8,8,8,8
"256",1,1,1,1,1,1,1,1,1,1
"257",3,3,3,3,3,3,3,3,3,3
"258",8,8,8,8,8,8,8,8,8,8
"259",1,1,1,1,1,1,1,1,1,1
"260",3,3,3,3,3,3,3,3,3,3
"261",4,4,4,4,4,4,4,4,4,4
"262",3,3,3,3,3,3,3,3,3,3
"263",3,3,3,3,3,3,3,3,3,3
"264",5,5,5,5,5,5,5,5,5,5
"265",7,7,7,7,7,7,7,7,7,7
"266",3,3,3,3,3,3,3,3,3,3
"267",3,3,3,3,3,3,3,3,3,3
"268",3,3,3,3,3,3,3,3,3,3
"269",1,1,1,1,1,1,1,1,1,1
"270",3,3,3,3,3,3,3,3,3,3
"271",3,3,3,3,3,3,3,3,3,3
"272",3,3,3,3,3,3,3,3,3,3
"273",6,6,6,6,6,6,6,6,6,6
"274",5,5,5,5,5,5,5,5,5,5
"275",8,8,8,8,8,8,8,8,8,8
"276",3,3,3,3,3,3,3,3,3,3
"277",4,4,4,4,4,4,4,4,4,4
"278",7,7,7,7,7,7,7,7,7,7
"279",1,1,1,1,1,1,1,1,1,1
"280",3,3,3,3,3,3,3,3,3,3
"281",2,2,2,2,2,2,2,2,2,2
"282",7,7,7,7,7,7,7,7,7,7
"283",3,3,3,3,6,6,6,3,3,3
"284",3,3,3,3,3,3,3,3,3,3
"285",3,3,3,3,3,3,3,3,3,3
"286",7,7,7,7,7,7,7,7,7,7
"287",7,7,7,7,7,7,7,7,7,7
"288",3,3,3,3,3,3,3,3,3,3
"289",9,9,9,9,9,9,9,9,9,9
"290",3,3,3,3,3,3,3,3,3,3
"291",8,8,8,8,8,8,8,8,8,8
"292",1,1,1,1,1,1,1,1,1,1
"293",8,8,8,8,8,8,8,8,8,8
"294",8,8,8,8,8,8,8,8,8,8
"295",1,1,1,1,1,1,1,1,1,1
"296",8,8,8,8,8,8,8,8,8,8
"297",7,7,7,7,7,7,7,7,7,7
"298",2,2,2,2,2,2,2,2,2,2
"299",8,8,8,8,8,8,8,8,8,8
"300",4,4,4,4,4,4,4,4,4,4
"301",1,1,1,1,1,1,1,1,1,1
"302",8,8,8,8,8,8,8,8,8,8
"303",8,8,8,8,8,8,8,8,8,8
"304",4,4,4,4,4,4,4,4,4,4
"305",8,8,8,8,8,8,8,8,8,8
"306",4,4,4,4,4,4,4,4,4,4
"307",3,3,3,3,3,3,3,3,3,3
"308",4,4,4,4,4,4,4,4,4,4
"309",4,4,4,4,4,4,4,4,4,4
"310",3,3,3,3,3,3,3,3,3,3
"311",1,1,1,1,1,1,1,1,1,1
"312",3,3,3,3,3,3,3,3,3,3
"313",2,2,2,2,2,2,2,2,2,2
"314",9,9,9,9,9,9,9,9,9,9
"315",7,7,7,7,7,7,7,7,7,7
"316",8,8,8,8,8,8,8,8,8,8
"317",1,2,2,1,1,1,2,1,1,1
"318",8,8,8,8,8,8,8,8,8,8
"319",7,7,7,7,7,7,7,7,7,7
"320",3,3,3,3,3,3,3,3,3,3
"321",8,8,8,8,8,8,8,8,8,8
"322",4,4,4,4,4,4,4,4,4,4
"323",8,8,8,8,8,8,8,8,8,8
"324",3,3,3,3,3,3,3,3,3,3
"325",6,6,6,6,6,6,6,6,6,6
"326",7,7,7,7,7,7,7,7,7,7
"327",4,4,4,4,4,4,4,4,4,4
"328",3,3,8,3,8,8,8,3,3,3
"329",5,5,5,5,5,5,5,5,5,5
"330",8,8,8,8,8,8,8,8,8,8
"331",3,3,3,3,3,3,3,3,3,3
"332",2,2,2,2,2,2,2,2,2,2
"333",1,1,1,1,1,1,1,1,1,1
"334",4,4,4,4,4,4,4,4,4,4
"335",3,3,3,3,3,3,3,3,3,3
"336",7,7,7,7,7,7,7,7,7,7
"337",8,8,8,8,8,8,8,8,8,8
"338",3,3,3,3,3,3,3,3,3,3
"339",3,3,3,3,3,3,3,3,3,3
"340",3,3,3,3,3,3,3,3,3,3
"341",3,3,3,3,3,3,3,3,3,3
"342",4,4,4,4,4,4,4,4,4,4
"343",4,4,4,4,4,4,4,4,4,4
"344",9,9,9,9,9,9,9,9,9,9
"345",8,8,8,8,8,8,8,8,8,8
"346",8,8,8,8,8,8,8,8,8,8
"347",8,8,8,8,8,8,8,8,8,8
"348",8,8,8,8,8,8,8,8,8,8
"349",7,7,7,7,7,7,7,7,7,7
"350",9,9,9,9,9,9,9,9,9,9
"351",3,3,3,3,3,3,3,3,3,3
"352",3,3,3,3,3,3,3,3,3,3
"353",8,8,8,8,8,8,8,8,8,8
"354",10,10,10,10,10,10,10,10,10,10
"355",8,8,8,8,8,8,8,8,8,8
"356",7,7,7,7,7,7,7,7,7,7
"357",3,3,3,3,3,3,3,3,3,3
"358",8,8,8,8,10,8,8,8,8,8
"359",1,1,1,1,1,1,1,1,1,1
"360",8,8,8,8,8,8,8,8,8,8
"361",8,8,8,8,8,8,8,8,8,8
"362",3,8,3,8,3,3,3,3,8,8
"363",5,5,5,5,5,5,5,5,5,5
"364",4,4,4,4,4,4,4,4,4,4
"365",8,8,8,8,8,8,8,8,8,8
"366",10,10,10,10,10,10,10,10,10,10
"367",1,1,1,1,1,1,1,1,1,1
"368",3,3,3,3,3,3,3,3,3,3
"369",7,7,7,7,7,7,7,7,7,7
"370",3,3,3,3,8,8,8,3,3,3
"371",3,3,3,3,3,3,3,3,3,3
"372",2,2,2,2,2,2,2,2,2,2
"373",3,3,3,3,3,3,3,3,3,3
"374",1,1,1,1,1,1,1,1,1,1
"375",3,3,3,3,3,3,3,3,3,3
"376",4,4,4,4,4,4,4,4,4,4
"377",3,3,3,3,3,3,3,3,3,3
"378",8,8,8,8,8,8,8,8,8,8
"379",8,8,8,8,3,3,3,3,3,8
"380",3,3,3,3,3,3,3,3,3,3
"381",3,3,3,3,3,3,3,3,3,3
"382",8,8,8,8,8,8,8,8,8,8
"383",2,2,2,2,2,2,2,2,2,2
"384",3,3,3,3,3,3,3,3,3,3
"385",2,2,2,2,2,2,2,2,2,2
"386",9,9,9,9,9,9,9,9,9,9
"387",4,4,4,4,4,4,4,4,4,4
"388",7,7,7,7,7,7,7,7,7,7
"389",8,8,8,8,8,8,8,8,8,8
"390",8,8,8,8,8,8,8,8,8,8
"391",3,3,3,3,3,3,3,3,3,3
"392",4,4,4,4,4,4,4,4,4,4
"393",6,6,6,6,6,6,6,6,6,6
"394",3,3,3,3,3,3,3,3,3,3
"395",3,3,3,3,3,3,3,3,3,3
"396",6,6,6,6,6,6,6,6,6,6
"397",1,1,1,1,1,1,1,1,1,1
"398",7,7,7,7,7,7,7,7,7,7
"399",8,8,8,8,8,8,8,8,8,8
"400",4,4,4,4,4,4,4,4,4,4
"401",3,3,3,3,3,3,3,3,3,3
"402",3,3,3,3,3,3,3,3,3,3
"403",8,8,8,8,8,8,8,8,8,8
"404",6,6,6,6,6,6,6,6,6,6
"405",7,7,7,7,7,7,7,7,7,7
"406",7,7,7,7,7,7,7,7,7,7
"407",1,10,10,1,1,1,1,1,10,10
"408",3,3,3,3,3,3,3,3,3,3
"409",1,1,1,1,1,1,1,1,1,1
"410",8,8,8,8,8,8,8,8,8,8
"411",3,3,3,3,3,3,3,3,3,3
"412",3,3,3,3,3,3,3,3,3,3
"413",2,2,2,2,2,2,2,2,2,2
"414",8,8,8,8,8,8,8,8,8,8
"415",10,10,10,10,10,10,10,10,10,10
"416",10,10,10,10,10,10,10,10,10,10
"417",8,8,8,8,8,8,8,8,8,8
"418",8,8,8,8,8,8,8,8,8,8
"419",7,7,7,7,7,7,7,7,7,7
"420",3,3,3,3,3,3,3,3,3,3
"421",10,10,10,10,10,10,10,10,10,10
"422",3,3,3,3,3,3,3,3,3,3
"423",4,4,4,4,4,4,4,4,4,4
"424",3,3,3,3,3,3,3,3,3,3
"425",3,3,3,3,3,3,3,3,3,3
"426",3,3,3,3,8,3,3,3,3,3
"427",8,8,8,8,8,8,8,8,8,8
"428",10,10,10,10,10,10,10,10,10,10
"429",3,3,3,3,3,3,3,3,3,3
"430",4,4,4,4,4,4,4,4,4,4
"431",7,7,7,7,7,7,7,7,7,7
"432",8,8,8,8,8,8,8,8,8,8
"433",5,5,5,5,5,5,5,5,5,5
"434",10,10,10,10,10,10,10,10,10,10
"435",3,3,3,3,3,3,3,3,3,3
"436",2,2,2,2,2,2,2,2,2,2
"437",4,4,4,4,4,4,4,4,4,4
"438",3,3,3,3,3,3,3,3,3,3
"439",3,3,3,3,3,3,3,3,3,3
"440",4,4,4,4,4,4,4,4,4,4
"441",8,8,8,8,8,8,8,8,8,8
"442",4,4,4,4,4,4,4,4,4,4
"443",1,1,1,1,1,1,1,1,1,1
"444",3,3,3,3,8,3,3,3,3,3
"445",8,8,8,8,8,8,8,8,8,8
"446",9,9,9,9,9,9,9,9,9,9
"447",3,3,3,3,3,3,3,3,3,3
"448",3,3,3,3,3,3,3,3,3,3
"449",4,4,4,4,4,4,4,4,4,4
"450",8,8,8,8,8,8,8,8,8,8
"451",3,3,3,3,3,3,3,3,3,3
"452",3,3,3,3,3,3,3,3,3,3
"453",4,4,4,4,4,4,4,4,4,4
"454",8,8,8,8,1,8,1,8,8,8
"455",4,4,4,4,4,4,4,4,4,4
"456",2,2,2,2,2,2,2,2,2,2
"457",8,8,8,8,8,8,8,8,8,8
"458",2,2,2,2,2,2,2,2,2,2
"459",8,8,8,8,3,3,3,8,8,8
"460",1,1,1,1,1,1,1,1,1,1
"461",3,3,3,3,3,3,3,3,3,3
"462",3,3,3,3,3,3,3,3,3,3
"463",3,8,3,8,3,3,3,8,3,8
"464",3,3,3,3,3,3,3,3,3,3
"465",3,3,3,3,3,3,3,3,3,3
"466",8,8,8,8,8,8,8,8,8,8
"467",10,10,10,10,10,10,10,10,10,10
"468",8,8,8,8,8,8,8,8,8,8
"469",3,3,3,3,3,3,3,3,3,3
"470",3,3,3,3,3,3,3,3,3,3
"471",2,2,2,2,2,2,2,2,2,2
"472",7,7,7,7,7,7,7,7,7,7
"473",1,1,1,1,1,1,1,1,1,1
"474",6,3,6,6,8,6,8,6,3,6
"475",4,4,4,4,4,4,4,4,4,4
"476",8,8,8,8,8,8,8,8,8,8
"477",2,2,2,2,2,2,2,2,2,2
"478",4,4,4,4,4,4,4,4,4,4
"479",1,1,1,1,1,1,1,1,1,1
"480",8,8,8,8,8,8,8,8,8,8
"481",3,3,3,3,3,3,3,3,3,3
"482",3,3,3,3,3,3,3,3,3,3
"483",3,3,3,3,3,3,3,3,3,3
"484",2,2,2,2,2,2,2,2,2,2
"485",10,10,10,10,10,10,10,10,10,10
"486",3,3,3,3,3,3,3,3,3,3
"487",8,8,8,8,8,8,8,3,8,8
"488",8,8,8,8,8,8,8,8,8,8
"489",8,8,8,8,8,8,8,8,8,8
"490",4,4,4,4,4,4,4,4,4,4
"491",7,7,7,7,7,7,7,7,7,7
"492",10,10,10,10,10,10,10,10,10,10
"493",7,7,7,7,7,7,7,7,7,7
"494",4,4,4,4,4,4,4,4,4,4
"495",3,3,3,3,3,3,3,3,3,3
"496",8,8,8,8,8,8,8,8,8,8
"497",7,7,7,7,7,7,7,7,7,7
"498",4,4,4,4,4,4,4,4,4,4
"499",3,3,3,3,3,3,3,3,3,3
"500",8,8,8,8,8,8,8,8,8,8
"501",4,4,4,4,4,4,4,4,4,4
"502",8,8,8,8,8,8,8,8,8,8
"503",7,7,7,7,7,7,7,7,7,7
"504",10,10,10,10,10,10,10,10,10,10
"505",1,1,1,1,1,1,1,1,1,1
"506",7,7,7,7,7,7,7,7,7,7
"507",4,4,4,4,4,4,4,4,4,4
"508",3,3,3,3,3,3,3,3,3,3
"509",4,4,4,4,4,4,4,4,4,4
"510",4,4,4,4,4,4,4,4,4,4
"511",4,4,4,4,4,4,4,4,4,4
"512",6,6,6,6,6,6,6,6,6,6
"513",9,9,9,9,9,9,9,9,9,9
"514",2,2,2,2,2,2,2,2,2,2
"515",10,10,10,10,10,10,10,10,10,10
"516",10,10,10,10,10,10,10,10,10,10
"517",8,8,8,8,8,8,8,8,8,8
"518",10,10,10,10,10,10,10,10,10,10
"519",3,3,3,3,3,3,3,3,3,3
"520",3,3,3,3,3,3,3,3,3,3
"521",4,4,4,4,4,4,4,4,4,4
"522",8,8,8,8,8,8,8,8,8,8
"523",3,3,3,3,3,3,3,3,3,3
"524",4,4,4,4,4,4,4,4,4,4
"525",4,4,4,4,4,4,4,4,4,4
"526",3,3,3,3,3,3,3,3,3,3
"527",7,7,7,7,7,7,7,7,7,7
"528",2,2,2,2,2,2,2,2,2,2
"529",2,2,2,2,2,2,2,2,2,2
"530",3,3,3,3,3,3,3,3,3,3
"531",3,3,3,3,3,3,3,3,3,3
"532",10,10,10,10,10,10,10,10,10,10
"533",5,5,5,5,5,5,5,5,5,5
"534",3,3,3,3,3,3,3,3,3,3
"535",5,5,5,5,5,5,5,5,5,5
"536",4,4,4,4,4,4,4,4,4,4
"537",7,7,7,7,7,7,7,7,7,7
"538",2,2,2,2,2,2,2,2,2,2
"539",3,3,3,3,3,3,3,3,3,3
"540",2,2,2,2,2,2,2,2,2,2
"541",10,10,10,10,10,10,10,10,10,10
"542",9,9,9,9,9,9,9,9,9,9
"543",10,10,10,10,10,10,10,10,10,10
"544",8,8,8,8,8,8,8,8,8,8
"545",10,10,10,10,10,10,10,10,10,10
"546",10,10,10,10,10,10,10,10,10,10
"547",8,8,8,8,8,8,8,8,8,8
"548",7,7,7,7,7,7,7,7,7,7
"549",10,10,10,10,10,10,10,10,10,10
"550",5,5,5,5,5,5,5,5,5,5
"551",10,10,10,10,10,10,10,10,10,10
"552",7,7,7,7,7,7,7,7,7,7
"553",7,7,7,7,7,7,7,7,7,7
"554",3,3,3,3,3,3,3,3,3,3
"555",4,4,4,4,4,4,4,4,4,4
"556",8,8,8,8,8,8,8,8,8,8
"557",1,1,1,1,1,1,1,1,1,1
"558",7,7,7,7,7,7,7,7,7,7
"559",3,3,3,3,3,3,3,3,3,3
"560",8,8,8,8,8,8,8,8,8,8
"561",7,7,7,7,7,7,7,7,7,7
"562",3,3,3,3,3,3,3,3,3,3
"563",4,4,4,4,4,4,4,4,4,4
"564",7,7,7,7,7,7,7,7,7,7
"565",4,4,4,4,4,4,4,4,4,4
"566",4,4,4,4,4,4,4,4,4,4
"567",5,5,5,5,5,5,5,5,5,5
"568",3,3,3,3,8,3,8,3,3,3
"569",7,7,7,7,7,7,7,7,7,7
"570",3,3,3,3,3,3,3,3,3,3
"571",1,1,1,1,1,1,1,1,1,1
"572",3,3,3,3,3,3,3,3,3,3
"573",1,1,1,1,1,1,1,1,1,1
"574",3,3,3,3,3,3,3,3,3,3
"575",4,4,4,4,4,4,4,4,4,4
"576",8,8,8,8,8,8,8,8,8,8
"577",10,10,10,10,10,10,10,10,10,10
"578",7,7,7,7,7,7,7,7,7,7
"579",5,5,5,5,5,5,5,5,5,5
"580",3,3,3,3,3,3,3,3,3,3
"581",10,5,5,10,5,10,5,5,5,10
"582",7,7,7,7,7,7,7,7,7,7
"583",10,10,10,10,10,10,10,10,10,10
"584",5,5,3,5,3,3,3,5,5,5
"585",7,7,7,7,7,7,7,7,7,7
"586",3,3,3,3,3,3,3,3,3,3
"587",2,2,2,2,2,2,2,2,2,2
"588",5,5,5,5,5,5,5,5,5,5
"589",1,1,1,1,1,1,1,1,1,1
"590",8,8,8,8,8,8,8,8,8,8
"591",10,10,10,10,10,10,10,10,10,10
"592",10,10,10,10,10,10,10,10,10,10
"593",3,3,3,10,3,3,3,3,10,10
"594",3,3,3,3,3,3,3,3,3,3
"595",8,8,8,8,8,8,8,8,8,8
"596",7,7,7,7,7,7,7,7,7,7
"597",8,8,8,8,8,8,8,8,8,8
"598",7,7,7,7,7,7,7,7,7,7
"599",4,4,4,4,4,4,4,4,4,4
"600",3,3,3,3,3,3,3,3,3,3
