"","BayesSpace_1","BayesSpace_2","BayesSpace_3","BayesSpace_4","BayesSpace_5","BayesSpace_6","BayesSpace_7","BayesSpace_8","BayesSpace_9","BayesSpace_10"
"92",9,9,9,9,9,9,9,9,9,9
"93",1,2,2,2,2,2,2,2,2,2
"94",15,15,15,15,15,4,15,4,15,15
"95",6,6,6,6,6,6,6,6,6,6
"96",14,14,14,14,14,15,14,14,14,14
"97",9,9,9,9,9,9,9,9,9,9
"98",9,9,9,9,9,9,9,9,9,9
"99",9,9,9,9,9,9,9,9,9,9
"100",14,14,14,14,14,15,14,15,14,14
"101",6,6,6,6,6,6,6,6,6,6
"102",9,9,9,9,9,9,9,9,9,9
"103",10,10,10,10,10,10,10,10,10,10
"104",2,2,2,2,2,2,2,2,2,2
"105",13,13,13,3,13,13,13,13,13,13
"106",6,6,6,6,6,6,6,6,6,6
"107",9,9,9,9,9,9,9,9,9,9
"108",9,9,9,9,9,9,9,9,9,9
"109",9,9,9,9,9,9,9,9,9,9
"110",9,9,9,9,9,9,9,9,9,9
"111",15,9,15,9,15,4,15,4,4,4
"112",4,4,4,4,4,1,4,1,8,1
"113",14,14,14,14,14,15,14,15,14,14
"114",9,2,2,9,9,9,2,9,2,2
"115",13,13,13,3,13,13,13,13,13,13
"116",9,9,9,9,9,9,9,9,9,9
"117",6,6,6,6,6,6,6,6,6,6
"118",9,9,9,9,9,9,9,9,9,9
"119",9,9,9,9,9,9,9,9,9,9
"120",9,9,9,9,9,9,9,9,9,9
"121",15,15,15,15,15,4,15,4,4,15
"122",9,9,9,9,9,9,9,9,9,9
"123",9,9,9,9,9,9,9,9,9,9
"124",9,9,9,9,9,9,9,9,9,9
"125",9,9,9,9,9,9,9,9,9,9
"126",13,9,9,9,13,13,9,13,9,9
"127",9,9,9,9,9,9,9,9,9,9
"128",9,9,9,9,9,9,9,9,9,9
"129",7,7,7,7,7,7,7,7,7,7
"130",9,9,9,9,9,9,9,9,9,9
"131",9,9,9,9,9,9,9,9,9,9
"132",3,3,13,13,3,3,13,3,13,13
"133",3,3,13,13,3,3,13,3,13,13
"134",9,9,9,9,9,9,9,9,9,9
"135",15,15,15,15,15,15,15,15,15,15
"136",12,1,1,1,12,12,1,12,1,3
"137",15,15,15,15,15,15,15,15,15,15
"138",9,9,9,9,9,9,9,9,9,9
"139",9,15,9,15,9,15,9,15,15,15
"140",7,7,7,7,7,7,7,7,7,7
"141",9,9,9,9,9,9,9,9,9,9
"142",15,15,15,15,15,15,15,15,15,15
"143",15,15,15,15,15,9,15,9,15,15
"144",9,9,9,9,9,9,9,9,9,9
"145",9,9,9,9,9,9,9,9,9,9
"146",9,9,9,9,9,9,9,9,9,9
"147",15,1,1,1,15,15,1,15,1,3
"148",14,14,14,14,14,14,14,14,14,14
"149",13,13,13,3,1,14,9,13,9,9
"150",9,9,9,9,9,9,9,9,9,9
"151",9,9,9,9,9,9,9,9,9,9
"152",9,9,9,9,9,9,9,9,9,9
"153",9,1,1,1,9,9,1,9,1,3
"154",14,14,14,14,14,14,14,14,14,14
"155",13,9,9,9,1,13,9,13,9,9
"156",7,7,7,7,7,7,7,7,7,7
"157",9,9,9,9,9,9,9,9,9,9
"158",9,1,1,1,9,9,1,9,1,3
"159",13,15,15,15,13,14,15,13,15,15
"160",15,15,15,15,15,4,15,15,15,15
"161",9,9,9,9,9,9,9,9,9,9
"162",14,14,14,14,3,14,14,14,14,14
"163",2,2,2,2,2,2,2,2,2,2
"164",15,15,15,15,15,15,15,15,15,15
"165",2,2,2,2,2,2,2,2,2,2
"166",14,14,14,14,14,14,14,14,14,14
"167",13,13,13,3,1,13,13,13,13,13
"168",9,9,9,9,9,9,9,9,9,9
"169",15,15,15,15,15,4,15,4,15,15
"170",13,9,9,9,13,13,9,13,9,9
"171",9,9,9,9,9,9,9,9,9,9
"172",9,9,9,9,9,9,9,9,9,9
"173",15,15,15,15,15,15,15,15,15,15
"174",1,4,4,4,4,1,4,1,8,1
"175",2,2,2,2,2,2,2,2,2,2
"176",14,14,14,14,14,15,14,15,14,14
"177",15,15,15,15,15,15,14,15,15,15
"178",7,7,7,7,7,7,7,7,7,7
"179",4,4,4,9,9,9,4,4,4,4
"180",9,7,7,7,9,7,7,7,7,7
"181",14,14,14,14,14,15,14,15,14,14
"182",9,9,15,9,9,4,9,4,4,9
"183",3,3,7,13,3,3,7,3,7,7
"184",12,1,1,1,12,12,1,12,1,3
"185",15,15,15,15,3,4,15,4,15,15
"186",13,13,9,3,13,13,9,13,9,9
"187",14,14,14,14,14,14,14,14,14,14
"188",5,5,5,5,5,5,5,5,5,5
"189",15,15,15,15,15,15,15,15,15,15
"190",13,13,13,3,13,13,13,13,13,13
"191",15,15,15,15,15,15,15,15,15,15
"192",3,3,13,13,1,3,13,3,13,13
"193",15,15,15,15,15,15,15,15,15,15
"194",9,9,9,9,9,9,9,9,9,9
"195",13,13,13,3,13,13,13,13,13,13
"196",9,14,9,14,9,9,9,9,14,14
"197",5,5,5,5,5,5,5,5,5,5
"198",12,1,1,1,12,12,1,12,1,3
"199",3,3,13,13,1,3,13,3,13,13
"200",1,4,4,4,4,1,4,1,8,1
"201",12,12,12,12,12,12,12,12,12,12
"202",15,15,15,15,15,15,15,15,15,15
"203",3,3,13,13,1,3,13,3,13,13
"204",1,14,14,14,14,1,14,1,14,1
"205",15,15,15,15,15,15,11,15,15,15
"206",4,13,15,3,15,4,15,4,4,4
"207",5,5,5,5,5,5,5,5,5,5
"208",2,2,2,2,2,2,2,2,2,2
"209",13,13,15,3,13,13,15,13,15,15
"210",14,14,14,14,14,15,14,15,14,14
"211",15,15,15,15,15,15,15,15,15,15
"212",15,15,15,15,15,15,15,15,15,15
"213",9,9,9,9,9,9,9,9,9,9
"214",15,15,15,15,3,4,15,4,15,15
"215",2,1,1,1,2,2,1,2,1,3
"216",14,14,14,14,14,14,14,14,14,14
"217",5,5,5,5,5,5,5,5,5,5
"218",15,15,15,15,15,15,15,15,15,15
"219",12,1,1,1,12,12,1,12,1,3
"220",13,13,13,3,13,13,15,13,4,13
"221",15,1,1,1,15,15,1,15,1,3
"222",15,15,15,15,15,15,15,15,15,15
"223",2,2,2,2,2,2,2,2,2,2
"224",2,2,2,2,2,2,2,2,2,2
"225",14,14,14,14,14,14,14,14,14,14
"226",5,5,5,5,5,5,5,5,5,5
"227",15,15,15,15,15,15,15,15,15,15
"228",13,13,13,3,13,13,13,13,13,13
"229",7,7,7,7,15,4,7,4,7,7
"230",13,13,13,3,13,13,13,13,13,13
"231",13,14,14,14,14,14,14,14,14,14
"232",9,9,9,9,9,9,9,9,9,9
"233",5,5,5,5,5,5,5,5,5,5
"234",14,14,14,14,14,14,14,14,14,14
"235",15,15,15,15,15,4,15,15,15,15
"236",14,3,14,13,3,15,14,15,14,14
"237",14,14,14,14,14,14,14,14,14,14
"238",15,15,15,15,15,15,15,15,15,15
"239",14,14,14,14,14,15,14,14,14,14
"240",12,12,12,12,12,12,12,12,12,12
"241",15,15,15,15,15,4,15,4,15,15
"242",4,4,4,4,4,1,4,1,4,4
"243",15,15,15,15,15,15,15,15,15,15
"244",15,15,15,15,15,4,15,4,15,15
"245",12,12,12,12,12,12,12,12,12,12
"246",15,15,15,15,15,4,15,4,4,15
"247",15,15,15,15,15,4,15,4,4,15
"248",15,15,15,15,15,15,15,15,15,15
"249",11,2,11,11,11,11,3,11,11,11
"250",12,12,1,12,12,12,12,12,1,12
"251",15,1,1,1,15,4,1,4,1,3
"252",7,7,7,7,7,7,7,7,7,7
"253",14,14,14,14,14,14,14,14,14,14
"254",6,6,6,6,6,6,6,6,6,6
"255",14,14,14,14,14,14,14,14,14,14
"256",2,2,2,2,2,2,2,2,2,2
"257",14,14,14,14,14,14,14,14,14,14
"258",13,3,13,13,13,14,13,13,13,13
"259",7,7,7,7,7,7,7,7,7,7
"260",11,11,11,11,11,11,3,11,11,11
"261",10,10,10,10,10,10,10,10,10,10
"262",14,14,14,14,14,14,14,14,14,14
"263",7,7,7,7,7,7,7,7,7,7
"264",6,6,6,6,6,6,6,6,6,6
"265",7,7,7,7,7,7,7,7,7,7
"266",14,14,14,14,14,14,14,14,14,14
"267",9,9,9,9,9,9,9,9,9,9
"268",14,3,9,13,3,9,9,9,9,9
"269",2,2,2,2,2,2,2,2,2,2
"270",9,9,9,9,9,9,9,9,9,9
"271",2,2,2,2,2,2,2,2,2,2
"272",3,3,13,13,3,3,13,3,13,13
"273",15,3,15,13,3,3,13,3,4,13
"274",15,1,1,1,15,4,1,4,1,3
"275",6,1,1,1,6,6,1,6,1,3
"276",15,15,15,15,15,4,15,4,15,15
"277",3,1,1,1,1,3,1,3,1,3
"278",15,15,15,15,15,4,15,4,15,15
"279",3,3,13,13,1,3,13,3,13,13
"280",15,15,15,15,15,4,15,4,15,15
"281",12,12,12,12,12,12,12,12,12,12
"282",6,6,6,6,6,6,6,6,6,4
"283",3,1,1,1,1,3,1,13,1,3
"284",15,13,15,3,15,4,15,4,15,15
"285",2,2,2,2,2,2,2,2,2,2
"286",3,3,13,13,3,3,13,3,13,13
"287",9,9,9,9,9,9,9,9,9,9
"288",7,1,1,1,3,7,1,7,1,3
"289",13,13,2,3,13,13,2,13,2,2
"290",15,15,15,15,15,4,15,4,15,15
"291",12,12,12,12,12,12,12,12,12,12
"292",3,1,1,1,1,3,1,3,1,3
"293",13,13,13,3,13,13,13,13,13,13
"294",12,1,1,1,1,12,1,12,1,3
"295",2,2,2,2,2,2,2,2,2,2
"296",2,2,2,2,2,2,2,2,2,2
"297",5,5,5,5,5,5,5,5,5,5
"298",9,1,1,1,9,9,1,9,1,3
"299",13,13,13,3,13,13,13,13,13,13
"300",15,1,1,1,15,4,1,4,1,3
"301",12,12,12,12,12,12,12,12,12,12
"302",15,15,15,15,15,15,15,15,15,15
"303",1,9,9,9,3,4,9,4,9,1
"304",13,13,13,3,13,13,13,13,13,13
"305",5,5,5,5,5,5,5,5,5,5
"306",3,3,13,13,1,3,13,3,13,13
"307",13,13,13,3,13,13,13,13,13,13
"308",14,14,14,14,14,14,14,14,14,14
"309",15,15,15,15,15,15,15,15,15,15
"310",15,15,15,15,15,15,15,15,15,15
"311",14,1,1,1,1,9,1,3,1,3
"312",7,7,7,7,7,7,7,7,7,7
"313",15,15,15,15,15,15,14,15,15,15
"314",14,14,14,14,14,15,14,15,14,14
"315",2,2,2,2,2,2,2,2,2,2
"316",14,14,14,14,14,14,14,14,14,14
"317",14,1,1,1,1,14,1,14,1,3
"318",12,12,12,12,12,12,12,12,12,12
"319",15,15,15,15,15,4,15,15,15,15
"320",8,8,8,8,8,8,8,8,3,8
"321",13,13,15,3,13,13,15,13,15,15
"322",2,2,2,2,2,2,2,2,2,2
"323",14,14,14,14,14,14,14,14,14,14
"324",14,1,1,1,1,14,1,14,1,3
"325",12,12,12,12,12,12,12,12,12,12
"326",14,14,14,14,14,15,14,15,14,14
"327",12,12,12,12,12,12,12,12,12,12
"328",3,1,1,1,3,3,1,3,1,3
"329",9,1,1,1,9,9,1,9,1,3
"330",2,2,2,2,2,2,2,2,2,2
"331",14,14,14,14,1,14,14,14,14,14
"332",15,15,14,15,15,15,14,15,15,15
"333",13,13,13,3,13,13,13,13,13,13
"334",2,2,2,2,2,2,2,2,2,2
"335",6,6,6,6,6,6,6,6,6,6
"336",12,12,12,12,12,12,12,12,12,12
"337",8,8,8,8,8,8,8,8,3,8
"338",7,7,7,7,7,7,7,7,7,7
"339",5,5,5,5,5,5,5,5,5,5
"340",3,3,13,13,1,3,13,3,13,13
"341",15,15,15,15,15,15,15,15,15,15
"342",12,12,12,12,12,12,12,12,12,12
"343",15,15,15,15,15,15,15,15,15,15
"344",9,1,1,1,1,9,1,9,1,3
"345",14,14,14,14,14,14,14,14,14,14
"346",7,7,7,7,7,7,7,7,7,7
"347",2,2,2,2,2,2,2,2,2,2
"348",12,12,12,12,12,12,12,12,12,12
"349",4,1,1,1,15,4,1,4,1,3
"350",8,8,8,8,8,8,8,8,3,8
"351",15,15,15,15,15,15,15,15,15,15
"352",2,2,2,2,11,11,2,2,2,2
"353",3,3,13,13,1,3,13,3,13,13
"354",12,1,1,1,12,12,1,12,1,3
"355",15,15,15,15,15,4,15,4,15,15
"356",13,2,2,3,13,2,2,13,2,2
"357",12,12,12,12,12,12,12,12,12,12
"358",3,3,13,13,1,3,13,3,13,13
"359",14,14,14,14,14,14,14,14,14,14
"360",7,7,7,7,7,7,7,7,7,7
"361",12,12,12,12,12,12,12,12,12,12
"362",3,3,9,13,1,3,9,3,13,9
"363",3,3,13,13,1,3,13,3,13,13
"364",3,3,13,13,13,3,13,3,13,2
"365",13,9,9,9,13,13,9,13,9,9
"366",9,9,9,9,9,9,9,9,9,9
"367",3,3,2,13,3,3,13,3,13,13
"368",3,3,13,13,1,3,13,3,13,13
"369",8,8,8,8,8,8,8,8,3,8
"370",13,13,13,3,13,13,13,13,13,13
"371",11,11,11,11,11,11,3,11,16,11
"372",16,16,16,16,16,16,16,16,16,16
"373",8,8,8,8,8,8,8,8,3,8
"374",7,7,7,7,7,7,7,7,7,7
"375",14,14,14,14,14,14,14,14,14,14
"376",2,2,2,2,2,2,2,2,2,2
"377",16,13,16,16,16,16,16,16,16,16
"378",15,15,15,15,15,15,11,15,15,15
"379",14,14,14,14,14,14,14,14,14,14
"380",13,13,13,3,13,13,13,13,13,13
"381",2,2,2,2,2,2,2,2,2,2
"382",14,14,14,14,14,14,14,14,14,14
"383",14,14,14,14,14,14,14,14,14,14
"384",6,6,6,6,6,6,6,6,6,6
"385",15,9,9,9,15,4,9,4,4,9
"386",8,8,8,8,8,8,8,8,3,8
"387",16,16,16,16,1,3,16,16,16,16
"388",14,1,1,1,14,14,1,14,1,3
"389",13,13,13,3,13,13,13,13,13,13
"390",2,2,2,2,2,2,2,2,2,2
"391",3,3,13,13,1,3,13,3,13,13
"392",3,3,13,13,1,3,13,3,13,13
"393",3,13,13,3,1,3,13,13,13,13
"394",6,6,6,6,6,6,6,6,6,6
"395",3,3,13,13,1,3,13,3,13,13
"396",9,9,9,9,9,9,9,9,9,9
"397",15,15,15,15,15,15,15,15,15,15
"398",12,1,1,1,12,12,1,12,1,3
"399",3,3,2,13,3,3,2,3,2,2
"400",15,15,15,15,15,15,15,15,15,15
"401",2,2,2,2,2,2,2,2,2,2
"402",1,4,4,4,4,1,4,1,8,1
"403",3,3,13,13,1,3,13,3,13,13
"404",1,1,1,1,4,1,1,1,1,3
"405",3,9,9,9,1,9,9,9,9,9
"406",3,3,7,13,1,3,13,3,7,13
"407",3,3,13,13,3,3,13,3,13,13
"408",15,15,15,15,15,15,15,15,15,15
"409",15,1,1,1,15,4,1,4,1,3
"410",9,9,9,9,9,9,9,9,9,9
"411",7,3,7,7,3,7,7,7,7,7
"412",2,2,2,2,2,2,2,2,2,2
"413",14,14,14,14,14,15,14,15,14,14
"414",2,2,2,2,2,2,2,2,2,2
"415",14,14,14,14,14,15,14,15,14,14
"416",6,6,6,6,6,6,6,6,6,6
"417",14,14,14,14,14,15,14,15,14,14
"418",3,1,1,1,1,3,1,3,1,3
"419",13,15,15,15,13,13,15,13,15,15
"420",6,6,6,6,6,6,6,6,6,6
"421",12,12,12,12,12,12,12,12,12,12
"422",13,13,13,3,1,13,13,13,13,13
"423",2,2,2,2,2,2,2,2,2,2
"424",14,14,14,14,14,14,14,14,14,14
"425",14,14,14,14,14,14,14,14,14,14
"426",2,2,2,2,2,2,2,2,2,2
"427",13,14,14,14,13,14,14,14,14,14
"428",2,2,2,2,2,2,2,2,2,2
"429",13,1,1,1,1,14,1,14,1,3
"430",14,14,14,14,14,15,14,15,14,14
"431",8,8,8,8,8,8,8,8,3,8
"432",2,2,2,2,2,2,2,2,2,2
"433",2,2,2,2,2,2,2,2,2,2
"434",12,12,12,12,12,12,12,12,12,12
"435",14,14,14,14,14,14,14,14,14,14
"436",13,13,13,3,13,13,13,13,13,13
"437",11,11,11,11,11,11,3,11,11,11
"438",12,12,12,12,12,12,12,12,12,12
"439",1,14,14,14,15,15,14,15,14,14
"440",3,3,13,13,3,3,13,3,13,13
"441",2,2,2,2,2,2,2,2,2,2
"442",14,14,14,14,14,14,14,14,14,14
"443",2,2,2,2,2,2,2,2,11,2
"444",8,8,8,8,8,8,8,8,3,8
"445",16,11,11,11,16,11,3,16,11,11
"446",13,14,14,14,14,14,14,14,14,14
"447",9,3,9,13,9,9,9,9,9,9
"448",14,14,14,14,14,15,14,15,14,14
"449",11,11,11,11,11,11,3,11,11,11
"450",13,13,14,3,13,14,14,13,14,14
"451",14,14,14,14,14,15,14,14,14,14
"452",12,12,12,12,12,12,12,12,12,12
"453",14,14,14,14,14,14,14,14,14,14
"454",6,6,6,6,6,6,6,6,6,6
"455",14,3,14,13,3,15,14,15,14,14
"456",11,1,1,1,11,11,1,11,1,3
"457",6,6,6,6,6,6,6,6,6,6
"458",13,1,1,1,1,13,1,13,1,3
"459",15,1,1,1,2,15,1,15,1,3
"460",14,3,13,13,1,3,13,3,14,13
"461",12,12,12,12,12,12,12,12,12,12
"462",6,6,6,6,6,6,6,6,6,6
"463",13,13,13,3,13,13,13,13,13,13
"464",14,14,14,14,14,14,14,14,14,14
"465",3,3,13,13,3,3,13,3,13,13
"466",3,3,13,13,1,3,13,3,13,13
"467",8,8,8,8,8,8,8,8,3,8
"468",3,3,13,13,13,3,13,3,13,13
"469",6,6,6,6,6,6,6,6,6,6
"470",12,12,12,12,12,12,12,12,12,12
"471",6,6,6,6,6,6,6,6,6,6
"472",3,3,13,13,13,3,13,3,13,13
"473",12,12,12,12,12,12,12,12,12,12
"474",14,14,14,14,1,14,14,14,14,14
"475",14,14,14,14,14,15,14,15,14,14
"476",12,12,12,12,12,12,12,12,12,12
"477",1,4,4,4,4,1,4,1,8,1
"478",5,5,5,5,5,5,5,5,5,5
"479",14,14,14,14,14,14,14,14,14,14
"480",6,6,6,6,6,6,6,6,6,6
"481",4,11,11,11,11,11,3,11,11,11
"482",4,3,4,13,4,7,4,4,4,4
"483",12,12,12,12,12,12,12,12,12,12
"484",14,14,14,14,14,14,14,14,14,14
"485",6,12,12,12,6,6,12,6,12,12
"486",2,2,2,2,2,2,2,2,2,2
"487",14,14,14,14,14,14,14,14,14,14
"488",9,1,1,1,9,9,1,9,1,3
"489",6,6,6,6,6,6,6,6,6,6
"490",14,14,14,14,14,14,14,14,14,14
"491",8,8,8,8,8,8,8,8,3,8
"492",16,16,16,16,16,16,16,16,13,16
"493",1,4,4,4,4,1,4,1,8,1
"494",14,14,14,14,14,14,14,14,14,14
"495",13,14,14,14,14,14,14,14,14,14
"496",3,3,13,13,1,3,13,3,13,13
"497",16,16,16,16,16,16,16,16,16,16
"498",13,1,1,1,1,13,1,13,1,3
"499",3,3,13,13,3,3,13,3,13,13
"500",13,13,13,3,13,13,13,13,13,13
"501",6,6,6,6,6,6,6,6,6,6
"502",14,14,14,14,14,14,14,14,14,14
"503",11,11,11,11,11,11,3,11,11,11
"504",15,2,2,2,2,4,2,4,2,2
"505",6,6,6,6,6,6,6,6,6,6
"506",16,16,16,16,16,16,16,16,16,16
"507",6,6,6,6,1,6,6,13,6,6
"508",11,11,11,11,11,11,3,11,11,11
"509",6,6,6,6,6,6,6,6,6,6
"510",13,13,13,3,13,13,13,13,13,13
"511",9,9,9,9,1,9,9,9,9,9
"512",14,14,14,14,14,15,14,15,14,14
"513",1,4,4,4,4,1,4,1,8,1
"514",8,8,8,8,8,8,8,8,3,8
"515",12,12,12,12,12,12,12,12,12,12
"516",10,10,10,10,10,10,10,10,10,10
"517",2,2,2,2,2,2,2,2,2,2
"518",3,13,13,3,1,3,13,3,13,13
"519",3,3,13,13,1,3,13,3,13,13
"520",13,9,9,9,1,13,9,13,9,9
"521",10,10,10,10,10,10,10,10,10,10
"522",3,3,13,13,1,3,13,3,13,13
"523",15,2,15,2,2,4,15,4,2,2
"524",2,2,2,2,2,2,2,2,2,2
"525",2,2,10,2,2,2,2,2,2,2
"526",6,6,6,6,6,6,6,6,6,6
"527",9,9,9,9,13,9,9,9,9,9
"528",3,3,13,13,1,3,13,3,13,13
"529",2,2,2,2,2,2,2,2,2,2
"530",9,9,9,9,9,9,9,9,9,9
"531",17,17,17,17,17,17,11,17,17,17
"532",10,10,10,10,10,10,10,10,10,10
"533",3,3,13,13,1,3,13,3,13,13
"534",3,3,13,14,1,3,13,3,13,13
"535",13,3,13,3,1,13,13,13,13,13
"536",5,5,5,5,5,5,5,5,5,5
"537",6,6,6,6,6,6,6,6,6,6
"538",14,14,14,14,14,14,14,14,14,14
"539",4,1,1,1,3,4,1,4,1,3
"540",14,3,14,14,3,15,14,14,14,14
"541",5,5,5,5,5,5,5,5,5,5
"542",6,6,6,6,6,6,6,6,6,6
"543",3,3,13,13,1,3,13,3,13,13
"544",13,13,9,3,13,13,9,13,9,9
"545",11,11,11,11,11,11,3,11,16,11
"546",14,14,14,14,14,14,14,14,14,14
"547",11,11,11,11,11,11,3,11,11,11
"548",11,11,11,11,11,11,3,11,11,11
"549",6,6,6,6,6,6,6,6,6,6
"550",6,6,6,6,6,6,6,6,6,6
"551",8,8,8,8,8,8,8,8,3,8
"552",1,4,4,4,4,1,4,1,8,1
"553",4,4,4,4,4,1,4,1,8,4
"554",1,4,4,4,4,1,4,1,8,1
"555",6,6,6,6,6,6,6,6,6,6
"556",5,5,5,5,5,5,5,5,5,5
"557",11,11,11,11,3,11,3,11,11,11
"558",13,13,13,3,1,13,7,13,7,13
"559",7,3,7,13,3,7,7,7,7,7
"560",1,4,1,1,4,1,1,1,8,1
"561",7,7,7,7,7,7,7,7,7,7
"562",5,5,5,5,5,5,5,5,5,5
"563",6,6,6,6,6,6,6,6,6,6
"564",3,3,13,13,13,3,13,3,13,13
"565",15,15,15,15,15,15,15,15,15,15
"566",6,6,6,6,6,6,6,6,6,6
"567",15,2,15,2,2,4,15,4,4,2
"568",6,6,6,6,6,6,6,6,6,6
"569",5,5,5,5,5,5,5,5,3,8
"570",14,14,14,14,14,14,14,14,14,14
"571",7,7,7,7,3,4,7,4,7,7
"572",11,11,11,11,11,11,3,11,11,11
"573",11,11,11,11,11,11,3,11,11,11
"574",14,14,14,14,14,14,14,14,14,14
"575",6,6,6,6,6,6,6,6,6,6
"576",3,13,13,3,1,3,13,3,13,13
"577",6,6,6,6,6,6,6,6,6,6
"578",15,15,15,15,15,4,15,4,15,15
"579",15,13,15,3,15,4,15,4,15,15
"580",1,4,4,4,4,1,4,1,8,1
"581",3,3,13,13,1,3,13,3,13,13
"582",3,3,13,13,1,3,13,3,13,13
"583",3,3,13,13,3,3,13,3,13,13
"584",6,6,6,6,6,6,6,6,6,6
"585",12,12,12,12,12,12,12,12,12,12
"586",4,4,4,4,4,4,4,4,4,4
"587",13,13,15,3,13,13,15,13,15,13
"588",13,13,13,3,13,13,13,13,13,13
"589",14,14,14,14,14,14,14,14,14,14
"590",13,13,13,3,13,13,13,13,13,13
"591",3,3,14,13,1,3,6,14,6,6
"592",8,8,8,8,8,8,8,8,3,8
"593",15,15,15,15,15,15,15,15,15,15
"594",6,6,6,6,6,6,6,6,6,6
"595",3,3,13,13,3,3,13,3,13,13
"596",6,6,6,6,6,6,6,6,6,6
"597",6,6,6,6,6,6,6,6,6,6
"598",17,17,17,17,17,17,17,17,17,17
"599",6,6,6,6,6,6,6,6,6,6
"600",4,13,15,3,1,7,15,4,4,4
