"","BayesSpace_1","BayesSpace_2","BayesSpace_3","BayesSpace_4","BayesSpace_5","BayesSpace_6","BayesSpace_7","BayesSpace_8","BayesSpace_9","BayesSpace_10"
"93",1,1,2,1,1,1,1,2,2,2
"94",18,18,18,18,18,18,18,18,18,18
"95",8,8,8,8,8,8,8,8,8,8
"96",15,16,16,16,16,15,16,15,15,16
"97",10,10,10,10,10,10,10,10,10,10
"98",10,10,10,10,10,10,10,10,10,10
"99",10,10,10,10,10,10,10,10,10,10
"100",16,16,16,16,16,16,16,16,16,16
"101",6,6,6,6,6,6,6,6,6,6
"102",10,10,10,10,10,10,10,10,10,10
"103",11,11,11,11,11,11,11,11,11,11
"104",2,2,2,2,2,2,2,2,2,2
"105",17,17,17,17,17,17,17,17,10,1
"106",6,6,6,6,6,6,6,6,6,6
"107",10,10,10,10,10,10,10,10,10,10
"108",10,10,10,10,10,10,10,10,10,10
"109",10,10,10,10,10,10,10,10,10,10
"110",10,10,10,10,10,10,10,10,10,10
"111",18,18,18,18,18,18,18,18,18,18
"112",1,1,4,1,1,1,1,9,4,9
"113",16,16,16,16,16,16,16,16,16,16
"114",10,10,10,10,10,10,10,10,10,10
"115",17,17,17,17,17,17,17,17,17,1
"116",10,10,10,10,10,10,10,10,10,10
"117",8,8,8,8,8,8,8,8,8,8
"118",10,10,10,10,10,10,10,10,10,10
"119",10,10,10,10,10,10,10,10,10,10
"120",10,10,10,10,10,10,10,10,10,10
"121",18,18,18,18,18,18,18,18,18,18
"122",10,10,10,10,10,10,10,10,10,10
"123",10,10,10,10,10,10,10,10,10,17
"124",10,10,10,10,10,10,10,10,10,10
"125",10,10,10,10,10,10,10,10,10,10
"126",10,10,10,10,10,10,10,10,10,10
"127",10,10,10,10,10,10,10,10,10,10
"128",10,10,10,10,10,10,10,10,10,10
"129",7,7,7,7,7,7,7,7,7,7
"130",10,10,10,10,10,10,10,10,10,10
"131",10,10,10,10,10,10,10,10,10,10
"132",3,3,3,3,3,17,3,3,17,3
"133",3,3,3,3,3,17,3,3,17,3
"134",10,10,10,10,10,10,10,10,10,10
"135",16,16,16,16,16,16,16,16,16,16
"136",19,13,19,13,13,13,13,1,1,19
"137",16,16,16,16,16,16,16,16,16,16
"138",10,10,10,10,10,10,10,10,10,10
"139",16,16,16,16,16,16,16,16,16,16
"140",7,7,7,7,7,7,7,7,7,7
"141",10,10,10,10,10,10,10,10,10,10
"142",16,16,16,16,16,16,16,16,16,16
"143",10,10,10,18,18,10,18,10,10,10
"144",10,10,10,10,10,10,10,10,10,10
"145",10,10,10,10,10,10,10,10,10,10
"146",10,10,10,10,10,10,10,10,10,10
"147",19,16,19,16,16,3,16,1,1,19
"148",15,15,15,15,15,15,15,15,15,15
"149",17,17,1,15,15,10,15,10,10,17
"150",10,10,10,10,10,10,10,10,10,10
"151",10,10,10,10,10,10,10,10,10,10
"152",10,10,10,10,10,10,10,10,10,10
"153",19,15,10,10,10,3,15,1,1,17
"154",15,16,15,16,16,16,16,16,16,15
"155",10,17,17,17,17,10,17,10,10,17
"156",7,7,7,7,7,7,7,7,7,7
"157",10,10,10,10,10,10,10,10,10,10
"158",19,10,10,10,10,10,10,10,1,10
"159",16,16,16,16,16,16,16,16,16,15
"160",18,18,18,18,18,18,18,18,18,18
"161",10,10,10,10,10,10,10,10,10,10
"162",15,15,15,15,15,15,15,15,15,15
"163",2,2,2,2,2,2,2,2,2,2
"164",16,16,16,16,16,16,16,16,16,16
"165",2,2,2,2,2,2,2,2,2,2
"166",15,15,15,16,16,16,15,15,16,15
"167",17,17,1,17,17,17,17,17,17,17
"168",10,10,10,10,10,10,10,10,10,10
"169",18,18,18,18,18,18,18,18,18,18
"170",10,10,17,17,17,10,17,10,10,1
"171",10,10,10,10,10,10,10,10,10,10
"172",10,10,10,10,10,10,10,10,10,10
"173",16,16,16,16,16,16,16,16,16,16
"174",1,16,16,16,16,1,1,16,4,9
"175",2,2,2,2,2,2,2,2,2,2
"176",15,15,16,15,15,15,15,15,15,16
"177",16,16,16,16,16,16,16,16,16,16
"178",7,7,7,7,7,7,7,7,7,7
"179",4,4,10,4,4,4,4,10,10,10
"180",10,10,10,7,7,7,10,7,7,10
"181",16,16,16,16,16,16,16,16,16,16
"182",18,18,18,18,18,18,18,18,18,18
"183",3,3,3,3,3,17,3,3,7,3
"184",19,13,13,13,13,13,13,1,1,13
"185",18,18,18,18,18,18,18,18,18,18
"186",17,17,17,17,17,10,17,17,10,1
"187",15,15,15,15,15,15,15,15,15,15
"188",5,5,5,5,5,5,5,5,5,5
"189",16,16,16,16,16,16,16,16,16,16
"190",17,17,15,17,17,17,17,17,15,17
"191",16,16,16,16,16,16,16,16,16,16
"192",3,3,1,3,3,17,3,3,17,17
"193",16,16,16,16,16,16,16,16,16,16
"194",10,10,10,10,10,10,10,10,10,10
"195",17,17,17,17,17,17,17,17,17,17
"196",15,10,10,10,15,15,10,15,15,10
"197",5,5,5,5,5,5,5,5,5,5
"198",19,13,19,13,13,3,13,1,1,19
"199",3,3,1,3,3,17,3,3,17,17
"200",1,1,4,1,1,1,1,9,4,9
"201",13,13,13,13,13,13,13,13,13,13
"202",16,16,16,16,16,16,16,16,16,16
"203",3,3,1,3,3,17,3,3,17,17
"204",15,1,15,1,16,16,1,15,15,16
"205",16,16,16,16,16,19,16,16,12,16
"206",18,18,18,18,18,18,18,18,18,18
"207",5,5,5,5,5,5,5,5,5,5
"208",2,2,2,2,2,2,2,2,2,2
"209",18,18,18,18,18,18,18,18,18,18
"210",16,16,16,16,16,16,16,16,16,16
"211",16,15,16,16,16,15,15,15,16,16
"212",16,16,16,16,16,16,16,16,16,16
"213",10,10,10,10,10,10,10,10,10,10
"214",18,18,18,18,18,18,18,18,18,18
"215",19,2,19,2,2,2,2,1,1,2
"216",15,15,15,15,15,15,15,15,15,15
"217",5,5,5,5,5,5,5,5,5,5
"218",16,16,16,16,16,16,16,16,16,16
"219",19,13,13,13,13,13,13,1,1,19
"220",17,17,17,17,17,18,17,17,18,1
"221",19,18,19,18,18,3,18,1,1,19
"222",16,16,16,16,16,16,16,16,16,16
"223",2,2,2,2,2,2,2,2,2,2
"224",2,2,2,2,2,2,2,2,2,2
"225",15,15,15,15,15,15,15,15,15,15
"226",5,5,5,5,5,5,5,5,5,5
"227",16,16,16,16,16,16,16,16,16,16
"228",17,17,17,17,17,17,17,17,17,1
"229",18,18,18,18,18,18,18,18,7,18
"230",17,17,17,17,17,17,17,17,10,1
"231",15,15,15,15,15,15,15,15,15,15
"232",10,10,10,10,10,10,10,10,10,10
"233",5,5,5,5,5,5,5,5,5,5
"234",15,15,15,15,15,15,15,15,15,15
"235",18,18,18,18,18,18,18,18,18,18
"236",15,15,3,15,15,15,15,3,15,3
"237",15,15,15,15,15,15,15,15,15,15
"238",16,16,16,16,16,16,16,16,16,16
"239",15,16,16,16,16,15,16,15,15,16
"240",13,13,13,13,13,13,13,13,13,13
"241",18,18,18,18,18,18,18,18,18,18
"242",4,4,4,4,4,4,4,9,4,9
"243",16,16,16,16,16,16,16,16,16,16
"244",18,18,18,18,18,18,18,18,18,18
"245",13,13,13,13,13,13,13,13,13,13
"246",18,18,18,18,18,18,18,18,18,18
"247",18,18,18,18,18,18,18,18,18,18
"248",16,16,16,16,16,16,16,16,16,16
"249",12,12,12,12,12,12,12,12,12,12
"250",19,13,13,13,13,13,13,1,13,19
"251",19,18,19,18,18,3,18,1,1,19
"252",7,7,7,7,7,7,7,7,7,7
"253",15,15,15,15,15,15,15,15,15,15
"254",8,8,8,8,8,8,8,8,8,8
"255",15,15,15,15,15,15,15,15,15,15
"256",2,2,2,2,2,2,2,2,2,2
"257",15,15,15,15,15,15,15,15,15,15
"258",15,15,15,17,15,17,17,15,17,15
"259",7,7,7,7,7,7,7,7,7,7
"260",12,12,12,12,12,19,12,12,12,12
"261",11,11,11,11,11,15,11,11,11,11
"262",15,15,15,15,15,15,15,15,15,15
"263",7,7,7,7,7,7,7,7,7,7
"264",8,8,8,8,8,8,8,8,8,8
"265",7,7,7,7,7,7,7,7,7,7
"266",15,15,15,15,15,15,15,15,15,15
"267",10,10,10,10,10,10,10,10,16,10
"268",3,3,3,3,10,15,10,3,15,3
"269",2,2,2,2,2,2,2,2,2,2
"270",10,10,10,10,10,10,10,10,10,10
"271",2,2,2,2,2,2,2,2,2,2
"272",3,3,3,3,3,17,3,3,17,3
"273",18,18,3,18,3,18,18,18,18,3
"274",19,18,18,18,18,18,18,18,1,18
"275",19,8,19,8,8,8,8,1,19,19
"276",18,18,18,18,18,18,18,18,18,18
"277",19,3,1,3,3,3,17,1,1,17
"278",18,18,18,18,18,18,18,18,18,18
"279",3,3,1,3,3,17,3,3,17,17
"280",18,18,18,18,18,18,18,18,18,18
"281",13,13,13,13,13,13,13,13,13,13
"282",8,8,8,8,8,8,8,8,8,8
"283",19,17,19,17,17,3,17,1,1,19
"284",18,18,18,18,18,18,18,18,18,18
"285",2,2,2,2,2,2,2,2,2,2
"286",3,3,3,3,3,17,3,3,17,3
"287",10,10,10,10,10,10,10,10,10,10
"288",19,7,19,7,7,3,7,1,1,19
"289",17,17,17,17,17,2,17,17,2,1
"290",18,18,18,18,18,18,18,18,18,18
"291",13,13,13,13,13,13,13,13,13,13
"292",19,15,1,15,15,3,15,1,1,17
"293",17,17,17,17,17,17,17,17,17,1
"294",19,13,19,13,13,3,13,1,1,19
"295",2,2,2,2,2,2,2,2,2,2
"296",2,2,2,2,2,2,2,2,2,2
"297",5,5,5,5,5,5,5,5,5,5
"298",19,10,19,10,10,10,10,1,1,19
"299",17,17,17,17,17,17,17,17,17,1
"300",19,18,18,18,18,18,18,1,1,18
"301",13,13,13,13,13,13,13,13,13,13
"302",16,16,16,16,16,16,16,16,16,16
"303",1,1,3,1,1,1,1,3,10,3
"304",17,17,17,17,17,17,17,17,17,1
"305",5,5,5,5,5,5,5,5,5,5
"306",3,3,1,3,3,17,3,3,17,17
"307",17,17,17,17,17,17,17,17,17,1
"308",15,15,15,15,15,15,15,15,15,15
"309",16,16,16,16,16,16,16,16,16,16
"310",16,16,16,16,16,16,16,16,16,16
"311",19,15,19,15,15,3,15,1,1,19
"312",7,7,7,7,7,7,7,7,16,7
"313",16,16,16,16,16,16,16,16,16,16
"314",15,16,16,16,16,15,16,16,15,16
"315",2,2,2,2,2,2,2,2,2,2
"316",15,15,15,15,15,15,15,15,15,15
"317",19,15,19,15,15,3,15,1,1,19
"318",13,13,13,13,13,13,13,13,13,13
"319",18,18,18,18,18,18,18,18,18,18
"320",9,9,9,9,9,9,9,4,9,4
"321",18,17,17,18,18,18,18,18,18,1
"322",2,2,2,2,2,2,2,2,2,2
"323",15,15,15,15,15,15,15,15,16,15
"324",19,15,19,15,15,3,15,1,1,19
"325",13,13,13,13,13,13,13,13,13,13
"326",15,16,16,16,16,15,16,15,15,16
"327",13,13,13,13,13,13,13,13,13,13
"328",19,3,19,3,3,3,3,1,1,19
"329",19,10,19,10,10,10,10,1,1,19
"330",2,2,2,2,2,2,2,2,2,2
"331",15,15,15,15,15,15,15,15,15,15
"332",16,16,16,16,16,16,16,16,16,16
"333",17,17,17,17,17,18,17,17,18,1
"334",2,2,2,2,2,2,2,2,2,2
"335",8,8,8,8,8,8,8,8,8,8
"336",13,13,13,13,13,13,13,13,13,13
"337",9,9,9,9,9,9,9,4,9,4
"338",7,7,7,7,7,7,7,7,7,7
"339",5,5,5,5,5,5,5,5,5,5
"340",3,3,1,3,3,17,3,3,17,17
"341",16,16,16,16,16,16,16,16,16,16
"342",13,13,13,13,13,13,13,13,13,13
"343",18,18,18,18,18,18,18,18,18,18
"344",19,19,19,10,10,3,10,1,1,19
"345",15,15,15,15,15,15,15,15,15,15
"346",7,7,7,7,7,7,7,7,7,7
"347",2,2,2,2,2,2,2,2,2,2
"348",13,13,13,13,13,13,13,13,13,13
"349",19,18,19,18,18,18,18,1,1,19
"350",9,9,9,9,9,9,9,4,9,4
"351",16,16,16,16,16,16,16,16,16,16
"352",2,12,12,12,12,2,12,2,2,12
"353",3,3,1,3,3,17,17,17,17,17
"354",19,12,19,13,12,3,12,1,1,19
"355",18,18,18,18,18,18,18,18,18,18
"356",2,2,2,2,2,2,2,2,2,2
"357",13,13,13,13,13,13,13,13,13,13
"358",3,3,1,3,3,17,3,3,17,17
"359",15,15,15,15,15,15,15,15,15,15
"360",7,7,7,7,7,7,7,7,7,7
"361",13,13,13,13,13,13,13,13,13,13
"362",3,3,1,3,3,3,3,3,17,17
"363",17,17,1,17,17,17,17,17,17,17
"364",17,3,1,17,3,2,17,2,2,1
"365",10,10,17,10,10,10,10,10,10,1
"366",10,10,10,10,10,10,10,10,10,10
"367",3,3,3,3,3,17,3,3,17,3
"368",3,3,1,3,3,17,3,3,17,1
"369",9,9,9,9,9,9,9,4,9,4
"370",17,17,17,17,17,17,17,17,10,17
"371",12,12,12,12,12,12,12,12,3,12
"372",14,14,14,14,14,14,14,14,14,14
"373",9,9,9,9,9,9,9,4,9,4
"374",7,7,7,7,7,7,7,7,7,7
"375",15,15,15,15,15,15,15,15,15,15
"376",8,8,8,8,8,8,8,8,8,8
"377",14,14,14,14,14,14,14,14,14,14
"378",16,16,16,16,16,16,16,16,16,16
"379",15,15,15,15,15,15,15,15,15,15
"380",17,17,17,17,17,17,17,17,17,1
"381",2,2,2,2,2,2,2,2,2,2
"382",15,15,15,15,15,15,15,15,15,15
"383",15,15,15,15,15,15,15,15,15,15
"384",8,8,8,8,8,8,8,8,8,8
"385",18,18,18,18,18,18,18,18,18,18
"386",9,9,9,9,9,9,9,4,9,4
"387",14,14,1,14,14,14,14,14,14,17
"388",19,15,15,15,15,15,15,1,1,15
"389",17,17,17,17,17,17,17,17,17,1
"390",2,2,2,2,2,2,2,2,2,2
"391",3,3,1,3,3,17,3,3,17,17
"392",3,3,1,3,3,17,17,17,17,17
"393",17,17,1,17,17,17,17,17,17,17
"394",8,8,8,8,8,8,8,8,8,8
"395",3,3,1,3,3,17,3,3,17,17
"396",10,10,10,10,10,10,10,10,10,10
"397",16,16,16,16,16,16,16,16,16,16
"398",19,13,19,13,13,13,13,1,1,19
"399",3,3,3,3,3,2,3,3,2,3
"400",18,18,18,18,18,18,18,18,18,18
"401",2,2,2,2,2,2,2,2,2,2
"402",1,1,4,1,1,1,1,9,4,9
"403",3,3,1,3,3,17,3,3,17,1
"404",19,1,19,1,1,1,1,1,1,19
"405",10,10,1,10,10,10,10,10,10,17
"406",3,3,1,3,3,17,3,3,17,17
"407",3,3,3,3,3,17,3,3,17,3
"408",16,16,16,16,16,16,16,16,16,16
"409",19,18,19,18,18,18,18,1,1,19
"410",10,10,10,10,10,10,10,10,10,10
"411",3,7,3,7,7,7,7,3,7,3
"412",2,2,2,2,2,2,2,2,2,2
"413",16,16,16,16,16,16,16,16,15,16
"414",2,2,2,2,2,2,2,2,2,2
"415",15,15,16,15,16,15,16,15,15,16
"416",8,8,8,8,8,8,8,8,8,8
"417",15,11,16,16,16,15,16,15,15,16
"418",19,3,19,3,3,3,3,1,1,19
"419",18,17,17,18,18,18,18,18,18,1
"420",8,8,8,8,8,8,8,8,8,8
"421",13,13,13,13,13,13,13,13,13,13
"422",17,17,1,17,17,17,17,17,17,17
"423",2,2,2,2,2,2,2,2,2,2
"424",15,15,15,15,15,15,15,15,15,15
"425",15,15,15,15,15,15,15,15,15,15
"426",2,2,2,2,2,2,2,2,2,2
"427",15,15,15,15,15,15,15,15,15,15
"428",2,2,2,2,2,2,2,2,2,2
"429",19,15,19,15,15,3,15,1,1,19
"430",16,16,16,16,16,16,16,16,15,16
"431",9,9,9,9,9,9,9,4,9,4
"432",2,2,2,2,2,2,2,2,2,2
"433",2,12,2,12,2,2,2,2,12,2
"434",13,13,13,13,13,13,13,13,13,13
"435",15,16,16,16,16,16,16,15,16,16
"436",17,17,17,17,17,17,17,17,17,1
"437",12,12,12,12,12,12,12,12,3,12
"438",13,13,13,13,13,13,13,13,13,13
"439",16,16,16,16,16,16,16,16,16,16
"440",3,3,3,3,3,17,3,3,17,3
"441",2,19,2,19,19,2,19,19,3,2
"442",15,15,15,15,15,15,15,15,15,15
"443",2,16,2,16,16,19,16,16,12,2
"444",9,9,9,9,9,9,9,4,9,4
"445",12,12,12,12,12,19,12,19,12,12
"446",15,15,15,15,15,15,15,15,15,15
"447",10,10,10,10,10,17,10,3,17,10
"448",16,16,16,16,16,16,16,16,16,16
"449",12,12,12,12,19,19,12,19,12,12
"450",15,15,15,15,15,15,15,15,15,15
"451",16,16,16,16,16,16,16,16,16,16
"452",13,13,13,13,13,13,13,13,13,13
"453",15,15,15,15,15,15,15,15,15,15
"454",8,8,8,8,8,8,8,8,8,8
"455",3,3,3,3,3,15,3,3,15,3
"456",19,12,19,12,12,3,12,1,19,19
"457",8,8,8,8,8,8,8,8,8,8
"458",17,17,17,17,17,17,17,17,1,1
"459",19,16,19,16,16,16,16,1,1,19
"460",3,3,1,3,3,15,15,3,17,17
"461",13,13,13,13,13,13,13,13,13,13
"462",8,8,8,8,8,8,8,8,8,8
"463",17,17,17,17,17,17,17,17,17,1
"464",15,15,15,15,15,15,15,15,15,15
"465",3,3,3,3,3,17,3,3,17,3
"466",3,3,1,3,3,17,3,3,17,17
"467",9,9,9,9,9,9,9,4,9,4
"468",17,3,1,3,3,17,17,3,17,17
"469",8,8,8,8,8,8,8,8,8,8
"470",13,13,13,13,13,13,13,13,13,13
"471",6,6,6,6,6,6,6,6,6,6
"472",17,17,17,17,17,17,17,17,17,1
"473",13,13,13,13,13,13,13,13,13,13
"474",15,15,15,15,15,15,15,15,15,15
"475",15,16,16,16,16,15,16,15,15,16
"476",13,13,13,13,13,13,13,13,13,13
"477",1,1,4,1,1,1,1,8,8,9
"478",5,5,5,5,5,5,5,5,5,5
"479",15,15,15,15,15,15,15,15,15,15
"480",8,8,8,8,8,8,8,8,8,8
"481",12,12,12,12,12,19,12,12,12,12
"482",4,4,3,4,4,4,4,9,4,9
"483",13,13,13,13,13,13,13,13,13,13
"484",15,15,15,15,15,15,15,15,15,15
"485",13,8,13,8,8,8,8,13,13,13
"486",2,2,2,2,2,2,2,2,2,2
"487",15,15,15,15,15,15,15,15,15,15
"488",19,10,19,10,10,3,10,1,1,19
"489",8,8,8,8,8,8,8,8,8,8
"490",15,15,15,15,15,15,15,15,15,15
"491",9,9,9,9,9,9,9,4,9,4
"492",14,14,14,14,14,14,14,14,14,14
"493",1,1,4,1,1,1,1,9,4,9
"494",15,15,15,15,15,15,15,15,15,15
"495",16,15,15,15,15,16,15,16,16,15
"496",3,3,1,3,3,17,3,3,17,17
"497",14,14,14,14,14,14,14,14,14,14
"498",19,17,19,17,17,3,17,1,1,19
"499",3,3,3,3,3,17,3,3,17,3
"500",17,17,17,17,17,17,17,17,18,1
"501",8,8,8,8,8,8,8,8,8,8
"502",15,15,15,15,15,15,15,15,15,15
"503",12,19,12,19,19,19,19,19,12,12
"504",18,18,18,18,18,18,18,18,18,18
"505",8,8,8,8,8,8,8,8,8,8
"506",14,19,14,19,19,12,19,19,3,14
"507",8,8,8,8,8,8,8,8,8,8
"508",12,12,12,12,12,19,12,12,12,12
"509",8,8,8,8,8,8,8,8,8,8
"510",17,17,17,17,17,17,17,17,17,17
"511",10,10,10,10,10,10,10,10,10,10
"512",16,16,16,16,16,16,16,16,16,16
"513",1,1,4,1,1,1,1,9,4,9
"514",9,9,9,9,9,9,9,4,9,4
"515",13,13,13,13,13,13,13,13,13,13
"516",11,11,11,11,11,11,11,11,11,11
"517",2,2,2,2,2,2,2,2,2,2
"518",17,17,1,17,17,17,17,17,17,17
"519",3,3,1,3,3,17,3,3,17,17
"520",10,17,17,10,10,10,10,10,10,1
"521",11,11,11,11,11,11,11,11,11,11
"522",3,3,1,3,3,17,3,3,17,1
"523",18,18,18,18,18,18,18,18,18,18
"524",2,2,2,2,2,2,2,2,2,2
"525",2,2,2,2,2,11,2,11,2,2
"526",8,8,8,8,8,8,8,8,8,8
"527",10,10,17,10,10,10,10,10,10,1
"528",3,3,1,3,3,17,3,3,17,17
"529",2,2,2,2,2,2,2,2,2,2
"530",10,18,10,10,10,10,10,10,10,10
"531",20,20,20,20,20,20,20,20,19,20
"532",11,11,11,11,11,11,11,11,11,11
"533",17,3,1,17,3,17,17,17,17,1
"534",3,15,1,15,15,15,15,3,17,17
"535",17,17,1,17,17,17,17,17,17,17
"536",5,5,5,5,5,5,5,5,5,5
"537",8,8,8,8,8,8,8,8,8,8
"538",15,15,15,15,15,15,15,15,15,15
"539",19,19,19,12,12,3,12,1,19,19
"540",3,3,3,15,3,15,15,3,15,3
"541",5,5,5,5,5,5,5,5,5,5
"542",8,8,8,8,8,8,8,8,8,8
"543",17,3,1,3,3,17,3,3,17,17
"544",17,17,17,17,17,10,17,17,10,1
"545",12,12,12,12,12,12,12,12,3,12
"546",15,15,15,15,15,15,15,15,15,15
"547",12,12,12,12,12,12,12,12,3,12
"548",12,19,12,19,19,19,19,19,12,12
"549",8,8,8,8,8,8,8,8,8,8
"550",8,8,8,8,8,8,8,8,8,8
"551",9,9,9,9,9,9,9,4,9,4
"552",4,4,4,4,4,4,4,9,4,9
"553",4,4,4,4,4,4,4,9,4,9
"554",1,1,4,1,1,1,1,9,4,9
"555",8,8,8,8,8,8,8,8,8,8
"556",5,5,5,5,5,5,5,5,5,5
"557",14,12,3,12,12,19,12,14,12,3
"558",17,17,1,17,17,3,17,17,18,17
"559",3,3,3,3,3,7,3,3,7,3
"560",1,1,4,1,1,1,1,9,1,9
"561",7,7,7,7,7,7,7,7,7,7
"562",5,5,5,5,5,5,5,5,5,5
"563",8,8,8,8,8,8,8,8,8,8
"564",17,3,17,17,3,17,17,17,17,1
"565",18,18,18,18,18,18,18,18,18,18
"566",8,8,8,8,8,8,8,8,8,8
"567",18,18,18,18,18,18,18,18,18,18
"568",8,8,8,8,8,8,8,8,8,8
"569",5,5,5,5,5,9,5,5,5,5
"570",15,15,15,15,15,15,15,15,8,15
"571",7,18,3,18,18,7,18,7,7,3
"572",12,12,12,12,12,12,12,12,3,12
"573",12,12,12,12,12,19,12,12,12,12
"574",15,15,15,15,15,15,15,15,15,15
"575",8,8,8,8,8,8,8,8,8,8
"576",17,17,1,17,17,17,17,17,17,17
"577",8,8,8,8,8,8,8,8,8,8
"578",18,18,18,18,18,18,18,18,18,18
"579",18,18,18,18,18,18,18,18,18,18
"580",1,1,4,1,1,1,1,9,4,9
"581",3,3,1,3,3,17,3,3,17,1
"582",3,3,1,3,3,17,3,3,17,3
"583",3,3,1,3,3,17,3,3,17,3
"584",8,8,8,8,8,8,8,8,8,8
"585",13,13,13,13,13,13,13,13,13,13
"586",4,4,4,4,4,4,4,18,4,9
"587",17,17,17,17,17,18,17,17,18,1
"588",17,17,17,17,17,17,17,17,17,1
"589",15,15,15,15,15,15,15,15,15,15
"590",17,17,17,17,17,17,17,17,17,17
"591",8,8,8,8,8,8,8,8,8,8
"592",9,9,9,9,9,9,9,4,9,4
"593",16,16,12,16,16,19,12,19,12,16
"594",8,8,8,8,8,8,8,8,8,8
"595",3,3,3,3,3,17,3,3,17,3
"596",8,8,8,8,8,8,8,8,8,8
"597",8,8,8,8,8,8,8,8,8,8
"598",20,20,20,20,20,20,20,20,20,20
"599",8,8,8,8,8,8,8,8,8,8
"600",18,18,18,18,18,18,18,18,18,17
