"","BayesSpace_1","BayesSpace_2","BayesSpace_3","BayesSpace_4","BayesSpace_5","BayesSpace_6","BayesSpace_7","BayesSpace_8","BayesSpace_9","BayesSpace_10"
"81",5,5,5,5,5,5,5,5,5,5
"82",2,2,2,2,2,2,2,2,2,2
"83",3,3,3,3,3,3,3,3,3,3
"84",6,6,6,6,1,6,6,6,6,1
"85",6,6,6,6,6,6,6,6,6,6
"86",3,3,1,3,1,3,3,3,3,1
"87",3,3,3,3,3,3,3,3,3,3
"88",9,9,9,9,9,9,9,9,9,9
"89",5,5,5,5,5,5,5,5,5,5
"90",4,4,4,4,4,4,4,4,4,4
"91",6,6,6,6,6,6,6,6,6,6
"92",6,6,6,6,6,6,6,6,6,6
"93",3,3,3,3,3,3,3,1,1,3
"94",1,1,1,1,1,1,1,1,1,1
"95",5,5,5,5,5,5,5,5,5,5
"96",9,9,9,9,9,9,9,9,9,9
"97",6,6,6,6,6,6,6,6,6,6
"98",6,6,6,6,6,6,6,6,6,6
"99",6,6,6,6,6,6,6,6,6,6
"100",9,9,9,9,9,9,9,9,9,9
"101",5,5,5,5,5,5,5,5,5,5
"102",6,6,6,6,6,6,6,6,6,6
"103",2,2,2,2,2,2,2,2,2,2
"104",2,2,2,2,2,2,2,2,2,2
"105",6,6,8,6,8,6,6,6,6,8
"106",5,5,5,5,5,5,5,5,5,5
"107",6,6,6,6,6,6,6,6,6,6
"108",6,6,6,6,6,6,6,6,6,6
"109",6,6,6,6,6,6,6,6,6,6
"110",6,6,6,6,6,6,6,6,6,6
"111",6,6,6,6,1,6,6,6,6,1
"112",3,3,3,3,3,3,3,3,3,3
"113",9,9,9,9,9,9,9,9,9,9
"114",6,6,6,6,6,6,6,6,6,6
"115",8,8,8,8,8,8,8,8,8,8
"116",6,6,6,6,6,6,6,6,6,6
"117",5,5,5,5,5,5,5,5,5,5
"118",6,6,6,6,6,6,6,6,6,6
"119",6,6,6,6,6,6,6,6,6,6
"120",6,6,6,6,6,6,6,6,6,6
"121",6,6,6,6,1,6,6,6,6,1
"122",6,6,6,6,6,6,6,6,6,6
"123",6,6,6,6,6,6,6,6,6,6
"124",6,6,6,6,6,6,6,6,6,6
"125",6,6,8,6,8,6,6,6,6,8
"126",6,6,6,6,6,6,6,6,6,6
"127",6,6,6,6,6,6,6,6,6,6
"128",6,6,6,6,6,6,6,6,6,6
"129",1,1,3,1,3,1,1,1,1,3
"130",6,6,6,6,6,6,6,6,6,6
"131",6,6,6,6,6,6,6,6,6,6
"132",8,8,8,8,8,8,8,8,8,8
"133",8,8,8,8,8,8,8,8,8,8
"134",6,6,6,6,6,6,6,6,6,6
"135",6,6,6,6,1,6,6,6,6,1
"136",7,7,7,7,7,7,7,7,7,7
"137",9,9,9,9,1,9,9,9,9,1
"138",6,6,6,6,6,6,6,6,6,6
"139",9,9,6,6,6,6,6,9,9,6
"140",6,6,6,6,6,6,6,6,6,6
"141",6,6,6,6,6,6,6,6,6,6
"142",9,9,9,9,1,9,9,9,9,1
"143",6,6,6,6,6,6,6,6,6,6
"144",6,6,6,6,6,6,6,6,6,6
"145",6,6,6,6,6,6,6,6,6,6
"146",6,6,6,6,6,6,6,6,6,6
"147",9,9,1,9,1,9,9,9,9,1
"148",9,9,9,9,9,9,9,9,9,9
"149",6,6,6,6,9,6,6,6,6,9
"150",6,6,6,6,6,6,6,6,6,6
"151",6,6,6,6,6,6,6,6,6,6
"152",6,6,6,6,6,6,6,6,6,6
"153",6,6,6,6,6,6,6,6,6,6
"154",9,9,9,9,9,9,9,9,9,9
"155",6,6,6,6,6,6,6,6,6,6
"156",1,1,3,1,3,1,1,1,1,3
"157",6,6,6,6,6,6,6,6,6,6
"158",6,6,6,6,6,6,6,6,6,6
"159",9,9,9,9,9,9,9,9,9,9
"160",6,6,1,6,1,6,6,6,6,1
"161",6,6,6,6,6,6,6,6,6,6
"162",6,6,6,6,6,6,6,6,6,6
"163",1,1,1,1,3,1,1,1,1,3
"164",9,9,9,9,1,9,9,9,9,1
"165",2,2,2,2,2,2,2,2,2,2
"166",9,9,9,9,9,9,9,9,9,9
"167",8,8,3,8,3,8,8,8,8,3
"168",6,6,6,6,6,6,6,6,6,6
"169",6,6,6,6,1,6,6,6,6,1
"170",6,6,6,6,6,6,6,6,6,6
"171",6,6,6,6,6,6,6,6,6,6
"172",6,6,6,6,6,6,6,6,6,6
"173",9,9,9,9,1,9,9,9,9,1
"174",3,3,3,3,3,3,3,3,3,3
"175",1,6,6,6,6,6,6,1,6,6
"176",9,9,9,9,9,9,9,9,9,9
"177",9,9,9,9,9,9,9,9,9,9
"178",1,1,1,1,3,1,1,1,1,3
"179",3,3,3,3,9,3,3,3,3,9
"180",6,1,6,1,6,1,1,6,1,6
"181",9,9,9,9,9,9,9,9,9,9
"182",6,6,6,6,1,6,6,6,6,1
"183",8,8,8,8,8,8,8,8,8,8
"184",7,7,7,7,7,7,7,7,7,7
"185",6,6,6,6,6,6,6,6,6,6
"186",6,6,6,6,6,6,6,6,6,6
"187",9,9,9,9,9,9,9,9,9,9
"188",4,4,4,4,4,4,4,4,4,4
"189",9,9,9,9,1,9,9,9,9,1
"190",8,8,8,8,8,8,8,8,8,8
"191",9,9,9,9,9,9,9,9,9,9
"192",8,8,8,8,8,8,8,8,8,8
"193",6,6,6,6,6,6,6,6,6,6
"194",6,6,6,6,6,6,6,6,6,6
"195",8,8,8,8,8,8,8,8,8,8
"196",9,9,9,9,9,9,9,9,9,9
"197",4,4,4,4,4,4,4,4,4,4
"198",7,7,7,7,7,7,7,7,7,7
"199",8,8,8,8,8,8,8,8,8,8
"200",3,3,3,3,10,3,3,3,3,10
"201",7,7,7,7,7,7,7,7,7,7
"202",9,9,9,9,1,9,9,9,9,1
"203",8,8,8,8,8,8,8,8,8,8
"204",9,9,9,9,9,9,9,9,9,9
"205",2,2,2,2,1,2,2,2,2,1
"206",8,8,1,8,1,3,1,8,8,1
"207",4,4,4,4,4,4,4,4,4,4
"208",1,10,10,10,10,10,10,1,10,10
"209",8,8,1,8,1,8,8,8,8,1
"210",9,9,9,9,9,9,9,9,9,9
"211",9,9,9,9,9,9,9,9,9,9
"212",9,9,9,9,1,9,9,9,9,1
"213",6,6,6,6,6,6,6,6,6,6
"214",8,8,1,1,1,1,1,8,8,1
"215",1,1,9,9,9,9,9,1,9,9
"216",9,9,9,9,9,9,9,9,9,9
"217",4,4,4,4,4,4,4,4,4,4
"218",9,9,9,9,1,9,9,9,9,1
"219",7,7,7,7,7,7,7,7,7,7
"220",6,6,6,6,1,6,6,6,6,1
"221",6,6,6,6,1,6,6,6,6,1
"222",9,9,1,9,1,9,9,9,9,1
"223",8,8,8,8,8,8,8,1,8,8
"224",1,1,1,1,1,1,1,1,1,1
"225",9,9,9,9,9,9,9,9,9,9
"226",4,4,4,4,4,4,4,4,4,4
"227",9,9,1,9,1,9,9,9,9,1
"228",8,8,8,8,6,8,8,8,8,6
"229",1,1,1,1,3,1,1,6,1,3
"230",6,6,6,6,6,6,6,6,6,6
"231",9,9,9,9,9,9,9,9,9,9
"232",6,6,6,6,6,6,6,6,6,6
"233",4,4,4,4,4,4,4,4,4,4
"234",9,9,9,9,9,9,9,9,9,9
"235",6,6,1,6,1,6,6,6,6,1
"236",9,1,8,1,8,9,1,9,1,8
"237",9,9,9,9,9,9,9,9,9,9
"238",9,9,9,9,1,9,9,9,9,1
"239",9,9,9,9,9,9,9,9,9,9
"240",7,7,7,7,7,7,7,7,7,7
"241",1,1,1,1,1,1,1,1,1,1
"242",3,3,3,3,3,3,3,3,3,3
"243",9,9,1,9,1,9,9,9,9,1
"244",6,6,1,6,1,6,6,6,6,1
"245",7,7,7,7,7,7,7,7,7,7
"246",6,6,1,6,1,6,6,6,6,1
"247",6,6,1,6,1,6,6,6,6,1
"248",9,9,1,9,1,9,9,9,9,1
"249",10,10,10,10,1,10,10,10,10,1
"250",7,7,7,7,7,7,7,7,7,7
"251",6,6,6,6,6,6,6,6,6,6
"252",1,1,3,1,3,1,1,3,1,3
"253",9,9,9,9,9,9,9,9,9,9
"254",5,5,5,5,5,5,5,5,5,5
"255",9,9,9,9,9,9,9,9,9,9
"256",1,1,8,1,8,1,1,1,1,8
"257",9,9,9,9,9,9,9,9,9,9
"258",8,8,8,8,8,8,8,8,8,8
"259",1,1,1,1,3,1,1,1,1,3
"260",10,10,10,10,10,10,10,10,10,10
"261",2,2,2,2,2,2,2,2,2,2
"262",9,9,9,9,9,9,9,9,9,9
"263",1,1,3,1,3,1,1,1,1,3
"264",5,5,5,5,5,5,5,5,5,5
"265",1,1,1,1,3,1,1,1,1,3
"266",9,9,9,9,9,9,9,9,9,9
"267",6,6,6,6,6,6,6,6,6,6
"268",6,6,6,6,9,6,6,6,6,9
"269",1,1,8,1,8,1,1,1,1,8
"270",6,6,6,6,6,6,6,6,6,6
"271",2,2,2,2,2,2,2,2,2,2
"272",8,8,8,8,8,8,8,8,8,8
"273",8,8,1,8,1,8,8,8,8,1
"274",6,6,6,6,6,6,6,6,6,6
"275",5,5,5,5,5,5,5,5,5,5
"276",6,6,1,6,1,6,6,6,6,1
"277",8,8,8,8,8,8,8,8,8,8
"278",6,6,1,6,1,6,6,6,6,1
"279",8,8,8,8,8,8,8,8,8,8
"280",6,6,1,6,1,6,6,6,6,1
"281",7,7,7,7,7,7,7,7,7,7
"282",5,5,5,5,5,5,5,5,5,5
"283",8,8,8,8,8,8,8,8,8,8
"284",8,8,1,8,1,8,8,8,8,1
"285",1,1,1,1,3,1,1,1,1,3
"286",8,8,8,8,8,8,8,8,8,8
"287",6,6,6,6,6,6,6,6,6,6
"288",1,1,3,1,3,1,1,3,1,3
"289",8,8,8,8,8,8,8,8,8,8
"290",6,6,1,6,1,6,6,6,6,1
"291",7,7,7,7,7,7,7,7,7,7
"292",8,8,8,8,8,8,8,8,8,8
"293",8,8,8,8,8,8,8,8,8,8
"294",7,7,7,7,7,7,7,7,7,7
"295",8,8,8,8,8,8,8,1,8,8
"296",2,2,2,2,2,2,2,2,2,2
"297",4,4,4,4,4,4,4,4,4,4
"298",6,6,6,6,6,6,6,6,6,6
"299",8,8,8,8,1,8,8,8,8,1
"300",6,6,6,6,6,6,6,6,6,6
"301",7,7,7,7,7,7,7,7,7,7
"302",9,9,9,9,9,9,9,9,9,1
"303",6,6,6,6,8,6,6,6,6,8
"304",8,8,8,8,8,8,8,8,8,8
"305",4,4,4,4,4,4,4,4,4,4
"306",8,8,8,8,8,8,8,8,8,8
"307",8,8,8,8,8,8,8,8,8,8
"308",9,9,9,9,9,9,9,9,9,9
"309",9,9,1,9,1,9,9,9,9,1
"310",9,9,9,9,9,9,9,9,9,9
"311",6,6,6,6,6,6,6,6,6,6
"312",1,1,1,1,1,1,1,1,1,1
"313",9,9,9,9,9,9,9,9,9,9
"314",9,9,9,9,9,9,9,9,9,9
"315",1,1,3,3,3,3,1,1,1,3
"316",9,9,9,9,9,9,9,9,9,9
"317",7,7,9,7,9,7,7,7,7,9
"318",7,7,7,7,7,7,7,7,7,7
"319",6,6,1,6,1,6,6,6,6,1
"320",4,4,4,4,4,4,4,4,4,4
"321",8,8,8,8,1,8,8,8,8,1
"322",2,2,2,2,2,2,2,1,2,2
"323",9,9,9,9,9,9,9,9,9,9
"324",9,9,9,9,9,9,9,9,9,9
"325",7,7,7,7,7,7,7,7,7,7
"326",9,9,9,9,9,9,9,9,9,9
"327",7,7,7,7,7,7,7,7,7,7
"328",8,8,8,8,8,8,8,8,8,8
"329",6,6,6,6,6,6,6,6,6,6
"330",8,8,8,8,8,8,8,1,8,6
"331",9,9,9,9,9,9,9,9,9,9
"332",9,9,9,9,9,9,9,9,9,9
"333",8,8,1,8,1,8,8,8,8,1
"334",9,9,9,9,9,9,9,9,9,9
"335",5,5,5,5,5,5,5,5,5,5
"336",7,7,7,7,7,7,7,7,7,7
"337",4,4,4,4,4,4,4,4,4,4
"338",1,1,1,1,3,1,1,1,1,3
"339",4,4,4,4,4,4,4,4,4,4
"340",8,8,8,8,8,8,8,8,8,8
"341",9,9,1,9,1,9,9,9,9,1
"342",7,7,7,7,7,7,7,7,7,7
"343",6,6,1,6,1,6,6,6,6,1
"344",6,6,6,6,6,6,6,6,6,6
"345",9,9,9,9,9,9,9,9,9,9
"346",1,1,3,1,3,1,1,3,1,3
"347",6,6,6,6,6,6,6,1,6,6
"348",7,7,7,7,7,7,7,7,7,7
"349",6,6,1,6,1,6,6,6,6,1
"350",4,4,4,4,4,4,4,4,4,4
"351",9,9,9,9,9,9,9,9,9,9
"352",10,10,10,10,10,10,10,1,10,10
"353",8,8,8,8,8,8,8,8,8,8
"354",7,7,7,7,7,7,7,7,7,7
"355",6,6,1,6,1,6,6,6,6,1
"356",8,8,8,8,8,8,8,8,8,8
"357",7,7,7,7,7,7,7,7,7,7
"358",8,8,8,8,8,8,8,8,8,8
"359",9,9,9,9,9,9,9,9,9,9
"360",1,1,3,1,3,1,1,1,1,3
"361",7,7,7,7,7,7,7,7,7,7
"362",8,8,8,8,8,8,8,8,8,8
"363",8,8,8,8,8,8,8,8,8,8
"364",8,8,8,8,8,8,8,8,8,8
"365",6,6,6,6,6,6,6,6,6,6
"366",2,2,2,2,2,2,2,2,2,2
"367",8,8,8,8,8,8,8,8,8,8
"368",8,8,8,8,8,8,8,8,8,8
"369",4,4,4,4,4,4,4,4,4,4
"370",6,8,8,6,8,6,8,8,8,8
"371",10,10,8,10,8,10,10,10,10,8
"372",10,10,10,10,10,10,10,10,10,10
"373",4,4,4,4,4,4,4,4,4,4
"374",1,1,3,1,3,1,1,3,1,3
"375",9,9,9,9,9,9,9,9,9,9
"376",5,5,5,5,5,5,5,5,5,5
"377",8,8,8,8,1,8,8,8,8,1
"378",9,9,9,9,9,9,9,9,9,9
"379",9,9,9,9,9,9,9,9,9,9
"380",8,8,8,8,8,8,8,8,8,8
"381",2,2,2,2,2,2,2,2,2,2
"382",9,9,9,9,9,9,9,9,9,9
"383",9,9,9,9,9,9,9,9,9,9
"384",5,5,5,5,5,5,5,5,5,5
"385",6,6,6,6,1,6,6,6,6,1
"386",4,4,4,4,4,4,4,4,4,4
"387",8,8,8,8,8,8,8,8,8,8
"388",9,9,9,9,9,9,9,9,9,9
"389",8,8,8,8,8,8,8,8,8,8
"390",1,1,8,8,8,8,8,1,8,8
"391",8,8,8,8,8,8,8,8,8,8
"392",8,8,8,8,8,8,8,8,8,8
"393",8,8,8,8,8,8,8,8,8,8
"394",5,5,5,5,5,5,5,5,5,5
"395",8,8,8,8,8,8,8,8,8,8
"396",6,6,6,6,6,6,6,6,6,6
"397",6,6,9,9,9,9,6,6,6,1
"398",7,7,7,7,7,7,7,7,7,7
"399",8,8,8,8,8,8,8,8,8,8
"400",6,1,1,1,1,1,1,6,1,1
"401",2,2,2,2,2,2,2,1,2,2
"402",3,3,3,3,3,3,3,3,3,3
"403",8,8,8,8,8,8,8,8,8,8
"404",3,9,3,3,3,3,3,3,3,3
"405",6,6,6,6,8,6,6,6,6,8
"406",8,8,8,8,3,8,8,8,8,3
"407",8,8,8,8,8,8,8,8,8,8
"408",9,1,1,1,1,1,1,9,1,1
"409",7,7,1,1,1,1,1,7,7,1
"410",6,6,6,6,6,6,6,6,6,6
"411",8,1,3,1,3,1,1,6,1,3
"412",1,10,1,10,1,10,10,1,10,1
"413",9,9,9,9,9,9,9,9,9,9
"414",1,1,8,8,8,8,8,1,8,8
"415",9,9,9,9,9,9,9,9,9,9
"416",5,5,5,5,5,5,5,5,5,5
"417",9,9,9,9,9,9,9,9,9,9
"418",8,8,8,8,8,8,8,8,8,8
"419",9,9,1,9,1,9,9,9,9,1
"420",5,5,5,5,5,5,5,5,5,5
"421",7,7,7,7,7,7,7,7,7,7
"422",8,8,8,8,8,8,8,8,8,8
"423",1,1,1,1,1,1,1,1,1,1
"424",9,9,9,9,9,9,9,9,9,9
"425",9,9,9,9,9,9,9,9,9,9
"426",1,1,1,1,3,1,1,1,1,3
"427",9,9,9,9,9,9,9,9,9,9
"428",2,2,2,2,2,2,2,2,2,2
"429",7,8,7,8,9,7,8,7,8,9
"430",9,9,9,9,9,9,9,9,9,9
"431",4,3,4,3,4,3,3,4,3,4
"432",1,10,10,10,10,10,10,1,10,10
"433",1,10,1,10,1,10,10,1,10,1
"434",7,7,7,7,7,7,7,7,7,7
"435",9,9,9,9,9,9,9,9,9,9
"436",8,8,8,8,8,8,8,8,8,8
"437",10,10,10,10,10,10,10,10,10,10
"438",7,7,7,7,7,7,7,7,7,7
"439",9,9,9,9,9,9,9,9,9,9
"440",8,8,8,8,8,8,8,8,8,8
"441",10,10,10,10,10,10,10,10,10,10
"442",9,9,9,9,9,9,9,9,9,9
"443",10,10,10,10,10,10,10,1,10,1
"444",3,3,3,3,4,3,3,3,3,4
"445",10,10,10,10,10,10,10,10,10,10
"446",9,9,9,9,9,9,9,9,9,9
"447",8,8,8,8,8,8,8,8,8,8
"448",9,9,9,9,9,9,9,9,9,9
"449",10,10,10,10,10,10,10,10,10,10
"450",9,9,9,9,9,9,9,9,9,9
"451",9,9,9,9,9,9,9,9,9,9
"452",7,7,7,7,7,7,7,7,7,7
"453",9,9,9,9,9,9,9,9,9,9
"454",5,5,5,5,5,5,5,5,5,5
"455",9,9,8,9,8,9,9,9,9,8
"456",10,10,10,10,10,10,10,10,10,10
"457",5,5,5,5,5,5,5,5,5,5
"458",8,8,8,8,8,8,8,8,8,8
"459",1,1,1,1,6,1,1,1,1,6
"460",8,8,8,8,9,8,8,8,8,9
"461",7,7,7,7,7,7,7,7,7,7
"462",5,5,5,5,5,5,5,5,5,5
"463",8,8,8,8,8,8,8,8,8,8
"464",9,9,9,9,9,9,9,9,9,9
"465",8,8,8,8,8,8,8,8,8,8
"466",8,8,8,8,8,8,8,8,8,8
"467",4,4,4,4,4,4,4,4,4,4
"468",8,8,8,8,8,8,8,8,8,8
"469",5,5,5,5,5,5,5,5,5,5
"470",7,7,7,7,7,7,7,7,7,7
"471",5,5,5,5,5,5,5,5,5,5
"472",8,8,8,8,8,8,8,8,8,8
"473",7,7,7,7,7,7,7,7,7,7
"474",8,9,9,9,9,9,9,9,9,9
"475",9,9,9,9,9,9,9,9,9,9
"476",7,7,7,7,7,7,7,7,7,7
"477",5,5,5,5,5,5,5,5,5,5
"478",4,4,4,4,4,4,4,4,4,4
"479",9,9,9,9,9,9,9,9,9,9
"480",5,5,5,5,5,5,5,5,5,5
"481",10,10,10,10,10,10,10,10,10,10
"482",3,3,3,3,3,3,3,3,3,3
"483",7,7,7,7,7,7,7,7,7,7
"484",9,9,9,9,9,9,9,9,9,9
"485",5,5,5,5,5,5,5,5,5,5
"486",1,8,1,8,1,8,1,1,8,1
"487",9,9,9,9,9,9,9,9,9,9
"488",6,9,6,9,6,6,6,9,9,6
"489",5,5,5,5,5,5,5,5,5,5
"490",2,2,2,2,2,2,2,9,2,2
"491",4,4,4,4,4,4,4,4,4,4
"492",8,8,8,8,8,8,8,8,8,8
"493",3,3,3,3,3,3,3,3,3,3
"494",9,9,9,9,9,9,9,9,9,9
"495",9,9,9,9,9,9,9,9,9,9
"496",8,8,8,8,8,8,8,8,8,8
"497",10,10,10,10,10,10,10,10,10,10
"498",8,8,8,8,8,8,8,8,8,8
"499",8,8,8,8,8,8,8,8,8,8
"500",8,8,1,8,1,8,8,8,8,1
"501",5,5,5,5,5,5,5,5,5,5
"502",8,8,9,8,9,8,8,8,8,9
"503",10,10,10,10,10,10,10,10,10,10
"504",1,6,1,6,1,6,1,1,6,1
"505",5,5,5,5,5,5,5,5,5,5
"506",10,10,10,10,10,10,10,10,10,10
"507",5,5,5,5,5,5,5,5,5,5
"508",10,10,10,10,10,10,10,10,10,10
"509",5,5,5,5,5,5,5,5,5,5
"510",8,8,8,8,8,8,8,8,8,8
"511",6,6,6,6,6,6,6,6,6,6
"512",9,9,9,9,9,9,9,9,9,9
"513",3,3,3,3,3,3,3,3,3,3
"514",4,4,4,4,4,4,4,4,4,4
"515",7,7,7,7,7,7,7,7,7,7
"516",2,2,2,2,2,2,2,2,2,2
"517",1,1,3,1,3,1,1,1,1,3
"518",8,8,8,8,8,8,8,8,8,8
"519",8,8,8,8,8,8,8,8,8,8
"520",6,6,6,6,6,6,6,6,6,6
"521",2,2,2,2,2,2,2,2,2,2
"522",8,8,8,8,8,8,8,8,8,8
"523",1,1,1,1,1,1,1,1,1,1
"524",5,5,5,5,5,5,5,5,5,5
"525",2,2,2,2,2,2,2,2,2,2
"526",5,5,5,5,5,5,5,5,5,5
"527",6,6,6,6,6,6,6,6,6,6
"528",8,8,8,8,8,8,8,8,8,3
"529",1,1,3,1,3,1,1,1,1,3
"530",6,6,6,6,6,6,6,6,6,6
"531",10,10,10,10,1,10,10,10,10,1
"532",2,2,2,2,2,2,2,2,2,2
"533",8,8,8,8,8,8,8,8,8,8
"534",8,8,9,8,9,8,8,8,8,9
"535",8,8,8,8,8,8,8,8,8,8
"536",4,4,4,4,4,4,4,4,4,4
"537",5,5,5,5,5,5,5,5,5,5
"538",9,9,9,9,9,9,9,9,9,9
"539",7,7,1,7,1,7,7,7,7,1
"540",9,9,9,9,9,9,9,9,9,9
"541",4,4,4,4,4,4,4,4,4,4
"542",5,5,5,5,5,5,5,5,5,5
"543",8,8,8,8,3,8,8,8,8,3
"544",6,6,6,6,6,6,6,6,6,6
"545",6,10,10,10,10,10,10,6,10,10
"546",9,9,9,9,9,9,9,9,9,9
"547",10,10,10,10,10,10,10,10,10,10
"548",10,10,10,10,10,10,10,10,10,10
"549",5,5,5,5,5,5,5,5,5,5
"550",5,5,5,5,5,5,5,5,5,5
"551",4,4,4,4,4,4,4,4,4,4
"552",3,3,3,3,3,3,3,3,3,3
"553",3,3,3,3,8,3,3,3,3,8
"554",3,3,3,3,3,3,3,3,3,3
"555",5,5,5,5,5,5,5,5,5,5
"556",4,4,4,4,4,4,4,4,4,4
"557",10,10,10,10,1,10,10,10,10,1
"558",6,6,1,6,1,6,6,6,6,1
"559",8,1,8,8,8,8,8,8,8,8
"560",3,3,3,3,3,3,3,3,3,3
"561",1,1,3,1,3,1,1,1,1,3
"562",4,4,4,4,4,4,4,4,4,4
"563",5,5,5,5,5,5,5,5,5,5
"564",8,8,8,8,8,8,8,8,8,8
"565",9,9,1,9,1,9,9,9,9,1
"566",5,5,5,5,5,5,5,5,5,5
"567",1,1,1,1,1,1,1,1,1,1
"568",5,5,5,5,5,5,5,5,5,5
"569",4,4,4,4,4,4,4,4,4,4
"570",5,5,5,5,5,5,5,5,5,5
"571",1,1,1,1,1,1,1,8,1,8
"572",10,10,10,10,10,10,10,10,10,10
"573",10,10,10,10,10,10,10,10,10,10
"574",9,9,9,9,9,9,9,9,9,9
"575",5,5,5,5,5,5,5,5,5,5
"576",8,8,8,8,8,8,8,8,8,8
"577",5,5,5,5,5,5,5,5,5,5
"578",6,6,1,6,1,6,6,6,6,1
"579",8,8,8,8,1,8,8,8,8,1
"580",3,3,3,3,3,3,3,3,3,3
"581",8,8,8,8,8,8,8,8,8,8
"582",8,8,8,8,8,8,8,8,8,8
"583",8,8,8,8,8,8,8,8,8,8
"584",5,5,5,5,5,5,5,5,5,5
"585",7,7,7,7,7,7,7,7,7,7
"586",3,3,3,3,1,3,3,3,3,1
"587",8,8,1,8,1,8,8,8,8,1
"588",8,8,8,8,8,8,8,8,8,8
"589",9,9,9,9,9,9,9,9,9,9
"590",8,8,8,8,8,8,8,8,8,8
"591",5,5,5,5,5,5,5,5,5,5
"592",4,4,4,4,4,4,4,4,4,4
"593",6,6,1,6,1,6,6,6,6,1
"594",5,5,5,5,5,5,5,5,5,5
"595",8,8,8,8,8,8,8,8,8,8
"596",5,5,5,5,5,5,5,5,5,5
"597",5,5,5,5,5,5,5,5,5,5
"598",9,9,9,9,9,9,9,3,9,9
"599",5,5,5,5,5,5,5,5,5,5
"600",1,1,1,1,1,1,1,2,1,1
