"","BayesSpace_1","BayesSpace_2","BayesSpace_3","BayesSpace_4","BayesSpace_5","BayesSpace_6","BayesSpace_7","BayesSpace_8","BayesSpace_9","BayesSpace_10"
"42",1,1,1,1,1,1,1,1,1,1
"43",1,1,1,1,1,1,1,1,1,1
"44",1,1,1,1,1,1,1,1,1,1
"45",1,1,1,1,1,1,1,1,1,1
"46",1,1,1,1,1,1,1,1,1,1
"47",1,2,2,2,2,2,2,2,2,2
"48",1,1,1,1,1,1,1,1,1,1
"49",1,1,1,1,1,1,1,1,1,1
"50",1,1,1,1,1,1,1,1,1,1
"51",1,1,1,1,1,1,1,1,1,1
"52",2,2,2,2,2,2,2,2,2,2
"53",1,1,1,1,1,1,1,1,1,1
"54",2,2,2,2,2,2,2,2,2,2
"55",1,1,1,1,1,1,1,1,1,1
"56",1,1,1,1,1,1,1,1,1,1
"57",1,1,1,1,1,1,1,1,1,1
"58",1,1,1,1,1,1,1,1,1,1
"59",2,2,2,2,2,2,2,2,2,2
"60",1,1,1,1,1,1,1,1,1,1
"61",1,1,1,1,1,1,1,1,1,1
"62",2,2,2,2,2,2,2,2,2,2
"63",2,2,2,2,2,2,2,2,2,2
"64",1,1,1,1,1,1,1,1,1,1
"65",2,2,2,2,2,2,2,2,2,2
"66",1,2,1,1,2,1,2,1,2,1
"67",1,1,1,1,1,1,1,1,1,1
"68",2,2,2,2,2,2,2,2,2,2
"69",2,2,2,2,2,2,2,2,2,2
"70",2,2,2,2,2,2,2,2,2,2
"71",6,6,6,6,6,6,6,6,6,6
"72",1,1,1,1,1,1,1,1,1,1
"73",2,2,2,2,2,2,2,2,2,2
"74",7,7,7,7,7,7,7,7,7,7
"75",2,2,2,2,2,2,2,2,2,2
"76",6,6,6,6,6,6,6,6,6,6
"77",2,2,2,2,2,2,2,2,2,2
"78",2,2,2,2,2,2,2,2,2,2
"79",5,5,5,5,5,5,5,5,5,5
"80",1,1,1,1,1,1,1,1,1,1
"81",1,1,1,1,1,1,1,1,1,1
"82",7,7,7,7,7,7,7,7,7,7
"83",8,8,8,8,8,8,8,8,8,8
"84",8,8,8,8,8,8,8,8,8,8
"85",7,7,7,7,7,7,7,7,7,7
"86",1,1,1,1,1,1,1,1,1,1
"87",4,4,4,4,4,4,4,4,4,4
"88",1,1,1,1,1,1,1,1,1,1
"89",1,1,1,1,1,1,1,1,1,1
"90",2,2,2,2,2,2,2,2,2,2
"91",8,8,8,8,8,8,8,8,8,8
"92",8,8,8,8,8,8,8,8,8,8
"93",2,2,2,2,2,2,2,2,2,2
"94",2,2,2,2,2,2,2,2,2,2
"95",1,1,1,1,1,1,1,1,1,1
"96",2,2,2,2,2,2,2,2,2,2
"97",9,9,9,9,9,9,9,9,9,9
"98",2,2,2,2,2,2,2,2,2,2
"99",1,1,1,1,1,1,1,1,1,1
"100",9,9,9,9,9,9,9,9,9,9
"101",8,8,8,8,8,8,8,8,8,8
"102",2,2,2,2,2,2,2,2,2,2
"103",8,8,8,8,8,8,8,8,8,8
"104",9,9,9,9,9,9,9,9,9,9
"105",2,2,2,2,2,2,2,2,2,2
"106",4,4,4,4,4,4,4,4,4,4
"107",7,7,7,7,7,7,7,7,7,7
"108",8,8,8,8,8,8,8,8,8,8
"109",4,4,4,4,4,4,4,4,4,4
"110",7,7,7,7,7,7,7,7,7,7
"111",1,1,1,1,1,1,1,1,1,1
"112",8,8,8,8,8,8,8,8,8,8
"113",9,9,9,9,9,9,9,9,9,9
"114",7,7,7,7,7,7,7,7,7,7
"115",8,8,8,8,8,8,8,8,8,8
"116",5,5,5,5,5,5,5,5,5,5
"117",8,8,8,8,8,8,8,8,8,8
"118",1,1,1,1,1,1,1,1,1,1
"119",9,9,9,9,9,9,9,9,9,9
"120",5,5,5,5,5,5,5,5,5,5
"121",9,9,9,9,9,9,9,9,9,9
"122",2,2,2,2,2,2,2,2,2,2
"123",7,7,9,7,9,9,9,7,7,7
"124",8,8,8,8,8,8,8,8,8,8
"125",8,8,8,8,8,8,8,8,8,8
"126",9,9,9,9,9,9,9,9,9,9
"127",3,3,3,3,3,3,5,3,3,3
"128",8,8,8,8,8,8,8,8,8,8
"129",9,9,9,9,9,9,9,9,9,9
"130",9,9,9,9,9,9,9,9,9,9
"131",7,7,7,7,7,7,7,7,7,7
"132",9,9,9,9,9,9,9,9,9,9
"133",2,2,2,2,2,2,2,2,2,2
"134",2,2,2,2,2,2,2,2,2,2
"135",3,3,3,3,3,3,3,3,3,3
"136",8,8,8,8,8,8,8,8,8,8
"137",2,2,6,6,2,6,2,6,2,6
"138",8,8,8,8,8,8,8,8,8,8
"139",8,8,8,8,8,8,8,8,8,8
"140",8,8,8,8,8,9,8,8,8,8
"141",7,7,7,7,7,7,7,7,7,7
"142",2,2,2,2,2,2,2,2,2,2
"143",8,8,8,8,8,8,8,8,8,8
"144",8,8,8,8,8,8,8,8,8,8
"145",8,8,8,8,8,8,8,8,8,8
"146",3,3,3,3,3,3,3,3,3,3
"147",8,8,8,8,8,8,8,8,8,8
"148",8,8,8,8,8,8,8,8,8,8
"149",8,8,8,8,8,8,8,8,8,8
"150",8,8,8,8,8,8,8,8,8,8
"151",8,8,8,8,8,8,8,8,8,8
"152",5,5,5,5,5,5,5,5,5,5
"153",8,8,8,8,8,8,8,8,8,8
"154",5,5,5,5,5,5,5,5,5,5
"155",8,8,8,8,8,8,8,8,8,8
"156",6,6,6,6,6,6,6,6,6,6
"157",7,7,7,7,7,7,7,7,7,7
"158",8,8,8,8,8,8,8,8,8,8
"159",8,8,8,8,8,8,8,8,8,8
"160",5,5,5,5,5,5,5,5,5,5
"161",8,8,8,8,8,8,8,8,8,8
"162",8,8,8,8,8,8,8,8,8,8
"163",9,9,9,9,9,9,9,8,8,9
"164",8,8,8,8,8,8,8,8,8,8
"165",1,1,1,1,1,1,1,1,1,1
"166",8,8,8,8,8,8,8,8,8,8
"167",4,4,4,4,4,4,4,4,4,4
"168",8,8,8,8,8,8,8,8,8,8
"169",8,8,8,8,8,8,8,8,8,8
"170",8,8,8,8,8,8,8,8,8,8
"171",2,2,2,2,2,2,2,2,2,2
"172",8,8,8,8,8,8,8,8,8,8
"173",8,8,8,8,8,8,8,8,8,8
"174",4,4,4,4,4,4,4,4,4,4
"175",2,2,2,2,2,2,2,2,2,2
"176",2,5,5,2,5,2,5,5,2,5
"177",8,8,8,8,8,8,8,8,8,8
"178",4,4,4,4,4,4,4,4,4,4
"179",2,2,2,2,2,2,2,2,2,2
"180",5,5,5,5,5,5,5,5,5,5
"181",8,8,8,8,8,8,8,8,8,8
"182",8,8,8,8,8,8,8,8,8,8
"183",8,8,8,8,8,8,8,8,8,8
"184",9,9,9,9,9,9,9,9,9,9
"185",8,8,8,8,8,8,8,8,8,8
"186",8,8,8,8,8,8,8,8,8,8
"187",8,8,8,8,8,8,8,8,8,8
"188",7,7,7,6,7,6,7,7,7,7
"189",9,9,9,9,9,9,9,9,9,9
"190",8,8,8,8,8,8,8,8,8,8
"191",9,9,9,9,9,9,9,9,9,9
"192",8,8,8,8,8,8,8,8,8,8
"193",7,7,7,7,7,7,7,7,7,7
"194",8,8,8,8,8,8,8,8,8,8
"195",9,9,9,9,9,9,9,9,9,9
"196",8,8,8,8,8,8,8,8,8,8
"197",8,8,8,8,8,8,8,8,8,8
"198",2,2,2,2,2,2,2,2,2,2
"199",9,9,9,9,9,9,9,9,9,9
"200",9,9,9,9,9,9,9,9,9,9
"201",8,8,8,8,8,8,8,8,8,8
"202",4,4,4,4,4,4,4,4,4,4
"203",8,8,8,8,8,8,8,8,8,8
"204",9,9,9,9,9,9,9,9,9,9
"205",8,8,8,8,8,8,8,8,8,8
"206",8,8,8,8,8,8,8,8,8,8
"207",1,1,1,1,1,1,1,1,1,1
"208",2,2,2,2,2,2,2,2,2,2
"209",1,1,1,1,1,1,1,1,1,1
"210",8,8,8,8,8,8,8,8,8,8
"211",8,8,8,8,8,8,8,8,8,8
"212",8,8,8,8,8,8,8,8,8,8
"213",2,2,2,2,2,2,2,2,2,2
"214",9,9,9,9,9,9,9,9,9,9
"215",8,8,8,8,8,8,8,8,8,8
"216",1,1,1,1,1,1,1,1,1,1
"217",8,8,8,8,8,8,8,8,8,8
"218",9,9,9,9,9,9,9,9,9,9
"219",8,8,8,8,8,8,8,8,8,8
"220",9,9,9,9,9,9,9,9,9,9
"221",1,1,1,1,1,1,1,1,1,1
"222",9,9,9,9,9,9,9,9,9,9
"223",5,5,5,5,5,5,5,5,5,5
"224",5,5,5,5,5,5,5,5,5,5
"225",4,4,4,8,4,4,4,8,8,4
"226",7,7,7,7,7,7,7,7,7,7
"227",9,9,9,9,9,9,9,9,9,9
"228",2,2,2,2,2,2,2,2,2,2
"229",8,8,8,8,8,8,8,8,8,8
"230",8,8,8,8,8,8,8,8,8,8
"231",3,3,3,3,3,3,3,3,3,3
"232",9,9,9,9,9,9,9,9,9,9
"233",9,9,9,9,9,9,9,9,9,9
"234",5,5,5,5,5,5,5,5,5,5
"235",8,8,8,8,8,8,8,8,8,8
"236",9,9,9,9,9,9,9,9,9,9
"237",9,9,9,9,9,9,9,9,9,9
"238",9,9,9,9,9,9,9,9,9,9
"239",2,2,2,2,2,2,2,2,2,2
"240",9,9,9,9,9,9,9,9,9,9
"241",9,9,9,9,9,9,9,9,9,9
"242",2,2,2,2,2,2,2,2,2,2
"243",7,7,7,7,7,7,7,7,7,7
"244",4,4,4,4,9,4,4,4,4,9
"245",9,9,9,9,9,9,9,9,9,9
"246",5,8,5,5,8,8,8,8,5,5
"247",9,9,9,9,9,9,9,9,9,9
"248",1,1,1,1,1,1,1,1,1,1
"249",3,3,3,3,3,3,3,3,3,3
"250",9,9,9,9,9,9,9,9,9,9
"251",8,8,8,8,8,8,8,8,8,8
"252",1,1,1,1,1,1,1,1,1,1
"253",9,9,9,9,9,9,9,9,9,9
"254",5,5,5,5,5,5,5,5,5,5
"255",9,9,9,9,9,9,9,9,9,9
"256",8,8,8,8,8,8,8,8,8,8
"257",7,7,7,7,7,7,7,7,7,7
"258",1,1,1,1,1,1,1,1,1,1
"259",3,3,3,3,3,3,3,3,3,3
"260",5,5,5,5,5,5,5,5,5,5
"261",9,9,9,9,9,9,9,9,9,9
"262",2,2,2,2,2,2,2,2,2,2
"263",3,3,3,3,3,3,3,3,3,3
"264",5,5,5,5,5,5,5,5,5,5
"265",9,9,9,9,9,9,9,9,9,9
"266",9,9,9,9,9,9,9,9,9,9
"267",5,5,5,5,5,5,5,5,5,5
"268",1,1,1,1,1,1,1,1,1,1
"269",5,4,4,4,4,4,4,5,4,4
"270",4,4,4,4,4,4,4,4,4,4
"271",9,9,9,9,9,9,9,9,9,9
"272",5,5,5,5,5,5,5,5,5,5
"273",9,9,9,9,9,9,9,9,9,9
"274",9,9,9,9,9,9,9,9,9,9
"275",2,2,2,2,2,2,2,2,2,2
"276",5,5,5,5,5,5,5,5,5,5
"277",1,1,1,1,1,1,1,1,1,1
"278",9,9,9,9,9,9,9,9,9,9
"279",9,9,9,9,9,9,9,9,9,9
"280",9,9,9,9,9,9,9,9,9,9
"281",4,4,4,4,4,4,4,4,4,4
"282",3,3,3,3,3,3,3,3,3,3
"283",9,9,9,9,9,9,9,9,9,9
"284",3,3,3,3,3,3,3,3,3,3
"285",5,5,5,5,5,5,5,5,5,5
"286",9,9,9,9,9,9,9,9,9,9
"287",9,9,9,9,9,9,9,9,9,9
"288",2,2,2,2,2,2,2,2,2,2
"289",9,9,9,9,9,9,9,9,9,9
"290",9,9,9,9,9,9,9,9,9,9
"291",9,9,9,9,9,9,9,9,9,9
"292",9,9,9,9,9,9,9,9,9,9
"293",2,2,2,2,2,2,2,2,2,2
"294",3,3,3,3,3,3,3,3,3,3
"295",6,6,6,6,6,6,6,6,6,6
"296",9,9,9,9,9,9,9,9,9,9
"297",3,3,3,3,3,3,3,3,3,3
"298",1,1,1,1,1,1,1,1,1,1
"299",9,9,9,9,9,9,9,9,9,9
"300",9,9,9,9,9,9,9,9,9,9
"301",6,6,6,6,6,6,6,6,6,6
"302",3,3,3,3,3,3,3,3,3,3
"303",9,9,9,9,9,9,9,9,9,9
"304",4,4,4,4,4,4,4,4,4,4
"305",4,4,4,4,4,4,4,4,4,4
"306",5,5,5,5,5,5,5,5,5,5
"307",5,5,5,5,5,5,5,5,5,5
"308",7,7,7,7,7,7,7,7,7,7
"309",5,5,5,5,5,5,5,5,5,5
"310",9,9,9,9,9,9,9,9,9,9
"311",2,2,2,2,2,2,2,2,2,2
"312",1,1,1,1,1,1,1,1,1,1
"313",9,9,9,9,9,9,9,9,9,9
"314",3,3,3,3,3,3,3,3,3,3
"315",9,9,9,9,9,9,9,9,9,9
"316",10,10,10,10,10,10,10,10,10,10
"317",9,9,9,9,9,9,9,9,9,9
"318",5,5,5,5,5,5,5,5,5,5
"319",9,9,9,9,9,9,9,9,9,9
"320",6,6,6,6,6,6,6,6,6,6
"321",4,4,4,4,4,4,4,4,4,4
"322",1,1,1,1,1,1,1,1,1,1
"323",2,2,2,2,2,2,2,2,2,2
"324",3,3,3,3,3,3,3,3,3,3
"325",9,9,9,9,9,9,9,9,9,9
"326",3,3,3,3,3,3,3,3,3,3
"327",9,9,9,9,9,9,9,9,9,9
"328",5,5,5,5,5,5,5,5,5,5
"329",7,7,7,7,7,7,7,7,7,7
"330",4,4,4,4,4,4,4,4,4,4
"331",9,9,9,9,9,9,9,9,9,9
"332",9,9,9,9,9,9,9,9,9,9
"333",5,5,5,5,5,5,5,5,5,5
"334",3,3,3,3,3,3,3,3,3,3
"335",9,9,9,9,9,9,9,9,9,9
"336",2,2,2,2,2,2,2,2,2,2
"337",3,3,3,3,3,3,3,3,3,3
"338",9,9,9,9,9,9,9,9,9,9
"339",4,4,4,4,4,4,4,4,4,4
"340",3,3,3,3,3,3,3,3,3,3
"341",4,4,4,4,4,4,4,4,4,4
"342",4,4,4,4,4,4,4,4,4,4
"343",5,5,5,5,5,5,5,5,5,5
"344",4,9,4,4,4,9,4,4,4,9
"345",4,4,4,4,4,4,4,4,4,4
"346",9,9,9,9,9,9,9,9,9,9
"347",4,4,4,4,4,4,4,4,4,4
"348",4,4,4,4,4,4,4,4,4,4
"349",9,9,9,9,9,9,9,9,9,9
"350",3,3,3,3,3,3,3,3,3,3
"351",3,3,3,3,3,3,3,3,3,3
"352",3,3,3,3,3,3,3,3,3,3
"353",4,9,4,4,9,9,9,4,4,9
"354",9,9,9,9,9,9,9,9,9,9
"355",4,4,4,4,4,4,4,4,4,4
"356",5,5,5,5,5,5,5,5,5,5
"357",9,9,9,9,9,9,9,9,9,9
"358",2,2,2,2,2,2,2,2,2,2
"359",1,1,1,1,1,1,1,1,1,1
"360",6,6,6,6,6,6,6,6,6,6
"361",4,4,4,4,4,4,4,4,4,4
"362",4,4,4,4,4,4,4,4,4,4
"363",9,9,9,9,9,9,9,9,9,9
"364",9,9,9,9,9,9,9,9,9,9
"365",9,9,9,9,9,9,9,9,9,9
"366",2,2,2,2,2,2,2,2,2,2
"367",4,4,4,4,4,4,4,4,4,4
"368",4,4,4,4,4,4,4,4,4,4
"369",9,9,9,9,9,9,9,9,9,9
"370",9,4,9,9,4,4,9,9,9,4
"371",1,1,1,1,1,1,1,1,1,1
"372",4,4,4,4,4,4,4,4,4,4
"373",9,9,9,9,9,9,9,9,9,9
"374",4,4,4,4,4,4,4,4,4,4
"375",2,2,2,2,2,2,2,2,2,2
"376",9,9,9,9,9,9,9,9,9,9
"377",9,9,9,9,9,9,9,9,9,9
"378",9,9,9,9,9,9,9,9,9,9
"379",3,3,3,3,3,3,3,3,3,3
"380",7,7,7,7,7,7,7,7,7,7
"381",6,6,6,6,6,6,6,6,6,6
"382",2,2,2,2,2,2,2,2,2,2
"383",9,9,9,9,9,9,9,9,9,9
"384",2,2,2,2,2,2,2,2,2,2
"385",4,4,4,4,4,4,4,4,4,4
"386",4,9,9,4,9,9,9,4,4,9
"387",4,4,4,4,4,4,4,4,4,4
"388",9,9,9,9,9,9,9,9,9,9
"389",4,4,4,4,4,4,4,4,4,4
"390",6,6,6,6,6,6,6,6,6,6
"391",3,3,3,3,3,3,3,3,3,3
"392",9,9,9,9,9,9,9,9,9,9
"393",4,4,4,4,4,4,4,4,4,4
"394",4,4,4,4,4,4,4,4,4,4
"395",9,9,9,9,9,9,9,9,9,9
"396",9,9,9,9,9,9,9,9,9,9
"397",4,4,4,4,4,4,4,4,4,4
"398",8,8,8,8,8,8,8,8,8,8
"399",4,4,4,4,4,4,4,4,4,4
"400",4,4,4,4,4,4,4,4,4,4
"401",1,1,1,1,1,1,1,1,1,1
"402",5,5,5,5,5,5,5,5,5,5
"403",3,3,3,3,3,3,3,3,3,3
"404",3,3,3,3,3,3,3,3,3,3
"405",6,6,6,6,6,6,6,6,6,6
"406",6,6,6,6,6,6,6,6,6,6
"407",4,4,4,4,4,4,4,4,4,4
"408",2,2,2,2,2,2,2,2,2,2
"409",9,9,9,9,9,9,9,9,9,9
"410",4,4,4,4,4,9,9,4,4,9
"411",4,4,4,4,4,4,4,4,4,4
"412",4,4,4,4,4,4,4,4,4,4
"413",9,9,9,9,9,9,9,9,9,9
"414",5,5,5,5,5,5,5,5,5,5
"415",9,9,9,9,9,9,9,9,9,9
"416",4,4,4,4,4,4,4,4,4,4
"417",2,2,2,2,2,2,2,2,2,2
"418",1,1,1,1,1,1,1,1,1,1
"419",6,6,6,6,6,6,6,6,6,6
"420",2,2,2,2,2,2,2,2,2,2
"421",4,9,4,4,4,9,9,4,4,9
"422",1,1,1,1,1,1,1,1,1,1
"423",4,4,4,4,4,4,4,4,4,4
"424",6,6,6,6,6,6,6,6,6,6
"425",4,4,4,4,4,4,4,4,4,4
"426",1,1,1,1,1,1,1,1,1,1
"427",1,1,1,1,1,1,1,1,1,1
"428",6,6,6,6,6,6,6,6,6,6
"429",4,4,4,4,4,4,4,4,4,4
"430",4,4,4,4,4,4,4,4,4,4
"431",4,4,4,4,4,4,4,4,4,4
"432",9,9,9,9,9,9,9,9,9,9
"433",4,4,4,4,4,4,4,4,4,4
"434",4,4,4,4,4,4,4,4,4,4
"435",5,5,5,5,5,5,5,5,5,5
"436",2,2,2,2,2,2,2,2,2,2
"437",4,4,4,4,4,4,4,4,4,4
"438",1,1,1,1,1,1,1,1,1,1
"439",4,4,4,4,4,4,4,4,4,4
"440",3,3,3,3,3,3,3,3,3,3
"441",2,2,2,2,2,2,2,2,2,2
"442",9,9,9,9,9,9,9,9,9,9
"443",5,5,5,5,5,5,5,5,5,5
"444",9,9,9,9,9,9,9,9,9,9
"445",4,4,4,4,4,4,4,4,4,4
"446",4,4,4,4,4,4,4,4,4,4
"447",4,4,4,4,4,4,4,4,4,4
"448",4,4,4,4,4,4,4,4,4,4
"449",4,4,4,4,4,4,4,4,4,4
"450",3,3,3,3,3,3,3,3,3,3
"451",3,3,3,3,3,3,3,3,3,3
"452",5,5,5,5,5,5,5,5,5,5
"453",9,9,9,9,9,9,9,9,9,9
"454",4,4,4,4,4,4,4,4,4,4
"455",5,5,5,5,5,5,5,5,5,5
"456",6,6,6,6,6,6,6,6,6,6
"457",5,5,5,5,5,5,5,5,5,5
"458",5,5,5,5,5,5,5,5,5,5
"459",1,1,1,1,1,1,1,1,1,1
"460",9,9,9,9,9,9,9,9,9,9
"461",7,7,7,7,7,7,7,7,7,7
"462",6,6,6,6,6,6,6,6,6,6
"463",4,4,4,4,4,4,4,4,4,4
"464",9,9,9,9,9,9,9,9,9,9
"465",7,7,7,7,7,7,7,7,7,7
"466",5,5,5,5,5,5,5,5,5,5
"467",9,9,9,9,9,9,9,9,9,9
"468",9,9,9,9,9,9,9,9,9,9
"469",9,9,9,9,9,9,9,9,9,9
"470",4,4,4,4,4,4,4,4,4,4
"471",5,5,5,5,5,5,5,5,5,5
"472",7,7,7,7,7,7,7,7,7,7
"473",4,4,4,4,4,4,4,4,4,4
"474",10,10,10,10,10,10,10,10,10,10
"475",6,6,6,6,6,6,6,6,6,6
"476",6,6,6,6,6,6,6,6,6,6
"477",6,6,6,6,6,6,6,6,6,6
"478",5,5,5,5,5,5,5,5,5,5
"479",6,6,6,6,6,6,6,6,6,6
"480",7,7,7,7,7,7,7,7,7,7
"481",2,2,2,2,2,2,2,2,2,2
"482",4,4,4,4,4,4,4,4,4,4
"483",9,9,9,9,9,9,9,9,9,9
"484",10,10,10,10,10,10,10,10,10,10
"485",2,2,2,2,2,2,2,2,2,2
"486",7,7,7,7,7,7,7,7,7,7
"487",6,6,6,6,6,6,6,6,6,6
"488",2,2,2,2,2,2,2,2,2,2
"489",3,3,3,3,3,3,3,3,3,3
"490",7,7,7,7,7,7,7,7,7,7
"491",6,6,6,6,6,6,6,6,6,6
"492",4,4,4,4,4,4,4,4,4,4
"493",4,4,4,4,4,4,4,4,4,4
"494",5,5,5,5,5,5,5,5,5,5
"495",1,1,1,1,1,1,1,1,1,1
"496",4,9,4,4,9,9,4,4,4,9
"497",6,6,6,6,6,6,6,6,6,6
"498",4,4,4,4,4,4,4,4,4,4
"499",2,2,2,2,2,2,2,2,2,2
"500",3,3,3,3,3,3,3,3,3,3
"501",1,1,1,1,1,1,1,1,1,1
"502",5,5,5,5,5,5,5,5,5,5
"503",9,9,9,9,9,9,9,9,9,9
"504",10,10,10,10,10,10,10,10,10,10
"505",10,10,10,10,10,10,10,10,10,10
"506",9,9,9,9,9,9,9,9,9,9
"507",4,4,4,4,4,4,4,4,4,4
"508",3,3,3,3,3,3,3,3,3,3
"509",5,5,5,5,5,5,5,5,5,5
"510",10,10,10,10,10,10,10,10,10,10
"511",9,9,9,9,9,9,9,9,9,9
"512",5,5,5,5,5,5,5,5,5,5
"513",7,7,7,7,7,7,7,7,7,7
"514",4,4,4,4,4,4,4,4,4,4
"515",10,10,10,10,10,10,10,10,10,10
"516",6,6,6,6,6,6,6,6,6,6
"517",2,2,2,2,2,2,2,2,2,2
"518",1,1,1,1,1,1,1,1,1,1
"519",5,5,5,5,5,5,5,5,5,5
"520",9,9,9,9,9,9,9,9,9,9
"521",9,9,9,9,9,9,9,9,9,9
"522",6,6,6,6,6,6,6,6,6,6
"523",9,9,9,9,9,9,9,9,9,9
"524",3,3,3,3,3,3,3,3,3,3
"525",7,7,7,7,7,7,7,7,7,7
"526",4,4,4,4,4,4,4,4,4,4
"527",5,5,5,5,5,5,5,5,5,5
"528",5,5,5,5,5,5,5,5,5,5
"529",6,6,6,6,6,6,6,6,6,6
"530",5,5,5,5,5,5,5,5,5,5
"531",5,5,5,5,5,5,5,5,5,5
"532",6,6,6,6,6,6,6,6,6,6
"533",4,4,4,4,4,4,4,4,4,4
"534",4,4,4,4,4,4,4,4,4,4
"535",5,5,5,5,5,5,5,5,5,5
"536",4,4,4,4,4,4,4,4,4,4
"537",4,4,4,4,4,4,4,4,4,4
"538",6,6,6,6,6,6,6,6,6,6
"539",3,3,3,3,3,3,3,3,3,3
"540",10,10,10,10,10,10,10,10,10,10
"541",10,10,10,10,10,10,10,10,10,10
"542",6,6,6,6,6,6,6,6,6,6
"543",3,3,3,3,3,3,3,3,3,3
"544",1,1,1,1,1,1,1,1,1,1
"545",4,4,4,4,4,4,4,4,4,4
"546",1,1,1,1,1,1,1,1,1,1
"547",2,2,2,2,2,2,2,2,2,2
"548",4,5,5,5,5,5,4,5,5,4
"549",5,5,5,5,5,5,5,5,5,5
"550",7,7,7,7,7,7,7,7,7,7
"551",5,5,5,5,5,5,5,5,5,5
"552",6,6,6,6,6,6,6,6,6,6
"553",6,6,6,6,6,6,6,6,6,6
"554",1,1,1,1,1,1,1,1,1,1
"555",4,4,4,4,4,4,4,4,4,4
"556",3,3,3,3,3,3,3,3,3,3
"557",1,1,1,1,1,1,1,1,1,1
"558",3,3,3,3,3,3,3,3,3,3
"559",4,4,4,4,4,4,4,4,4,4
"560",10,10,10,10,10,10,10,10,10,10
"561",6,6,6,6,6,6,6,6,6,6
"562",5,5,5,5,5,5,5,5,5,5
"563",5,5,5,5,5,5,5,5,5,5
"564",10,10,10,10,10,10,10,10,10,10
"565",2,2,2,2,2,2,2,2,2,2
"566",4,4,4,4,4,4,4,4,4,4
"567",6,6,6,6,6,6,6,6,6,6
"568",4,4,4,4,4,4,4,4,4,4
"569",2,2,2,2,2,2,2,2,2,2
"570",5,5,5,5,5,5,5,5,5,5
"571",4,4,4,4,4,4,4,4,4,4
"572",4,4,4,4,4,4,4,4,4,4
"573",9,9,9,9,9,9,9,9,9,9
"574",4,9,4,4,4,9,4,4,4,9
"575",6,6,6,6,6,6,6,6,6,6
"576",10,10,10,10,10,10,10,10,10,10
"577",5,5,5,5,5,5,5,5,5,5
"578",5,5,5,5,5,5,5,5,5,5
"579",8,8,8,8,8,8,8,8,8,8
"580",10,10,5,10,5,10,10,5,5,5
"581",2,2,2,2,2,2,2,2,2,2
"582",5,5,5,5,5,5,5,5,5,5
"583",5,5,5,5,5,5,5,5,5,5
"584",1,1,1,1,1,1,1,1,1,1
"585",9,9,9,9,9,9,9,9,9,9
"586",5,5,5,5,5,5,5,5,5,5
"587",2,2,2,2,2,2,2,2,2,2
"588",4,4,4,4,4,4,4,4,4,4
"589",1,1,1,1,1,1,1,1,1,1
"590",1,1,1,1,1,1,1,1,1,1
"591",5,5,5,5,5,5,5,5,5,5
"592",9,9,9,9,9,9,9,9,9,9
"593",6,6,6,6,6,6,6,6,6,6
"594",2,2,2,2,2,2,2,2,2,2
"595",7,7,7,7,7,7,7,7,7,7
"596",2,2,2,2,2,2,2,2,2,2
"597",9,9,9,9,9,9,9,9,9,9
"598",5,5,5,5,5,5,5,5,5,5
"599",1,1,1,1,1,1,1,1,1,1
"600",3,3,3,3,3,3,3,3,3,3
