"","BayesSpace_1","BayesSpace_2","BayesSpace_3","BayesSpace_4","BayesSpace_5","BayesSpace_6","BayesSpace_7","BayesSpace_8","BayesSpace_9","BayesSpace_10"
"59",5,8,8,8,8,8,8,8,8,8
"60",5,5,5,5,5,5,5,5,5,5
"61",5,5,5,5,5,5,5,5,5,5
"62",8,8,8,8,8,8,8,8,8,8
"63",5,5,5,5,5,5,5,5,5,5
"64",7,7,7,7,7,7,7,7,7,1
"65",4,4,4,4,4,1,4,1,1,4
"66",13,1,1,1,1,13,13,13,13,7
"67",8,8,8,8,8,8,8,8,8,8
"68",5,5,5,5,5,5,5,5,5,5
"69",6,6,6,6,6,6,6,6,6,6
"70",7,4,4,4,4,1,4,1,1,4
"71",8,8,8,8,8,8,8,8,8,8
"72",2,2,2,2,2,2,2,2,2,2
"73",6,6,6,6,6,6,6,6,6,6
"74",5,8,8,8,8,8,8,8,8,8
"75",8,8,8,8,8,8,8,8,8,8
"76",7,7,7,7,7,7,7,7,7,1
"77",7,7,7,7,7,7,7,7,7,1
"78",12,12,12,12,12,12,12,12,12,12
"79",8,8,8,8,8,8,8,8,8,8
"80",14,14,14,14,14,14,14,14,14,14
"81",6,6,6,6,6,6,6,6,6,6
"82",10,10,10,10,10,10,10,10,10,10
"83",7,4,4,4,4,1,4,1,1,4
"84",3,3,3,3,3,3,3,3,3,3
"85",9,9,9,9,9,9,9,9,9,9
"86",4,4,4,4,4,4,1,3,4,3
"87",8,4,4,4,4,1,4,1,1,4
"88",14,14,14,14,14,14,14,14,14,14
"89",6,6,6,6,6,6,6,6,6,6
"90",8,8,8,8,8,8,8,8,8,8
"91",9,9,9,9,9,9,9,9,9,9
"92",9,9,9,9,9,9,9,9,9,9
"93",2,2,2,2,2,2,2,2,2,2
"94",4,3,3,3,3,4,3,3,4,3
"95",6,6,6,6,6,6,6,6,6,6
"96",14,14,14,14,14,3,14,14,14,14
"97",9,9,9,9,9,9,9,9,9,9
"98",9,9,9,9,9,9,9,9,9,9
"99",9,9,9,9,9,9,9,9,9,9
"100",3,14,14,14,14,3,14,14,3,14
"101",6,6,6,6,6,6,6,6,6,6
"102",9,9,9,9,9,9,9,9,9,9
"103",10,10,10,10,10,10,10,10,10,10
"104",2,2,2,2,2,10,2,2,2,2
"105",9,13,13,13,13,13,1,4,13,13
"106",6,6,6,6,6,6,6,6,6,6
"107",9,9,9,9,9,9,9,9,9,9
"108",9,9,9,9,9,9,9,9,9,9
"109",9,9,9,9,9,7,9,9,4,9
"110",9,9,9,9,9,9,9,9,9,9
"111",4,3,3,3,3,4,1,3,4,3
"112",4,4,4,4,4,1,4,1,1,4
"113",3,14,14,14,14,3,14,14,3,14
"114",2,9,9,9,2,2,9,9,2,9
"115",13,13,13,13,13,13,1,4,13,13
"116",9,9,9,9,9,9,9,9,9,9
"117",6,6,6,6,6,6,6,6,6,6
"118",9,9,9,9,9,9,9,9,9,9
"119",9,9,9,9,9,9,9,9,9,9
"120",9,9,9,9,9,9,9,9,9,9
"121",4,3,3,3,3,4,3,3,4,3
"122",9,9,9,9,9,9,9,9,9,9
"123",9,9,9,9,9,9,9,9,9,9
"124",9,9,9,9,9,9,9,9,9,9
"125",9,9,9,9,9,9,13,9,9,9
"126",9,13,13,13,13,13,9,4,9,13
"127",9,9,9,9,9,9,9,9,9,9
"128",9,9,9,9,9,9,9,9,9,9
"129",7,7,7,7,7,7,7,7,7,1
"130",9,9,9,9,9,9,9,9,9,9
"131",9,9,9,9,9,9,9,9,9,9
"132",13,1,1,1,1,13,13,13,13,7
"133",13,1,1,1,1,13,13,13,13,7
"134",9,9,9,9,9,9,9,9,9,9
"135",3,3,3,3,3,3,3,3,3,3
"136",1,12,12,12,12,12,12,12,12,12
"137",3,3,3,3,3,3,3,3,3,3
"138",9,9,9,9,9,9,9,9,9,9
"139",3,9,9,9,9,3,9,9,3,9
"140",7,7,7,7,7,7,7,7,7,1
"141",9,9,9,9,9,9,9,9,9,9
"142",3,3,3,3,3,3,3,3,3,3
"143",3,3,3,3,3,9,3,3,9,3
"144",9,9,9,9,9,9,9,9,9,9
"145",9,9,9,9,9,9,9,9,9,9
"146",9,9,9,9,9,9,9,9,9,9
"147",1,3,3,3,3,3,3,3,3,3
"148",14,14,14,14,14,14,14,14,14,14
"149",14,13,13,13,13,14,1,4,14,13
"150",9,9,9,9,9,9,9,9,9,9
"151",9,9,9,9,9,9,9,9,9,9
"152",9,9,9,9,9,9,9,9,9,9
"153",1,9,9,9,9,9,9,9,9,9
"154",14,14,14,14,14,14,14,14,14,14
"155",9,13,13,13,13,13,9,4,9,13
"156",7,7,7,7,7,7,7,7,7,1
"157",3,9,9,9,9,3,9,9,9,9
"158",1,9,9,9,9,9,9,9,9,9
"159",3,13,13,13,13,14,3,4,14,13
"160",4,3,3,3,3,4,3,3,4,3
"161",9,9,9,9,9,9,9,9,9,9
"162",14,14,14,14,14,14,14,14,14,14
"163",2,2,2,2,2,2,2,2,2,2
"164",3,3,3,3,3,3,3,3,3,3
"165",2,2,2,2,2,2,2,2,2,2
"166",14,14,14,14,14,14,14,14,14,14
"167",13,13,13,13,13,13,1,4,13,13
"168",9,9,9,9,9,9,9,9,9,9
"169",4,3,3,3,3,4,3,3,4,3
"170",9,13,13,13,13,9,9,4,9,13
"171",9,9,9,9,9,9,9,9,9,9
"172",9,9,9,9,9,9,9,9,9,9
"173",3,3,3,3,3,3,3,3,3,3
"174",7,4,4,4,4,1,4,1,1,4
"175",2,2,2,2,2,2,2,2,2,2
"176",3,14,14,14,14,3,14,14,14,14
"177",3,3,3,9,3,3,9,3,3,9
"178",7,7,7,7,7,7,7,7,7,1
"179",9,9,9,9,9,3,9,9,9,9
"180",9,7,7,7,7,7,7,7,7,1
"181",3,14,14,14,14,3,14,14,3,14
"182",4,3,3,9,3,4,1,3,4,3
"183",4,1,1,1,1,7,13,13,4,7
"184",1,12,12,12,12,12,12,12,12,12
"185",4,3,3,3,3,4,3,3,4,3
"186",9,13,13,13,13,9,1,4,9,13
"187",14,14,14,14,14,14,14,14,14,14
"188",5,5,5,5,5,5,5,5,5,5
"189",3,3,3,3,3,3,3,3,3,3
"190",13,13,13,13,13,14,1,4,13,13
"191",3,3,3,3,3,3,3,3,3,3
"192",13,1,1,1,1,13,13,13,13,7
"193",3,3,3,3,3,3,3,3,3,3
"194",9,9,9,9,9,9,9,9,9,9
"195",13,13,13,13,13,13,13,4,13,13
"196",9,9,9,9,9,9,14,9,14,9
"197",5,5,5,5,5,5,5,5,5,5
"198",1,12,12,12,12,12,12,12,12,12
"199",13,1,1,1,1,13,13,13,13,7
"200",11,4,4,4,4,1,4,1,1,4
"201",12,12,12,12,12,12,12,12,12,12
"202",3,3,3,3,3,3,3,3,3,3
"203",13,1,1,1,1,13,13,13,13,7
"204",14,4,4,4,14,3,14,14,14,4
"205",3,3,3,3,3,3,3,3,3,3
"206",4,3,3,3,3,4,1,3,4,3
"207",5,5,5,5,5,5,5,5,5,5
"208",2,2,2,2,2,2,2,2,2,2
"209",4,13,13,13,3,4,1,4,4,3
"210",3,14,14,14,14,3,14,14,3,14
"211",3,3,3,3,14,3,3,3,3,3
"212",3,3,3,3,3,3,3,3,3,3
"213",9,9,9,9,9,9,9,9,9,9
"214",4,3,3,3,3,4,3,3,4,3
"215",1,2,2,2,2,2,2,2,3,2
"216",14,14,14,14,14,14,14,14,14,14
"217",5,5,5,5,5,5,5,5,5,5
"218",3,3,3,3,3,3,3,3,3,3
"219",1,12,12,12,12,12,12,12,12,12
"220",4,13,13,13,13,14,1,4,14,13
"221",1,3,3,3,3,4,3,3,3,3
"222",3,3,3,3,3,3,3,3,3,3
"223",2,2,2,2,2,2,2,2,2,2
"224",2,2,2,2,2,2,2,2,2,2
"225",14,14,14,14,14,14,14,14,14,14
"226",5,5,5,5,5,5,5,5,5,5
"227",3,3,3,3,3,4,3,3,3,3
"228",13,13,13,13,13,13,1,4,13,13
"229",4,7,7,7,7,4,7,7,4,1
"230",13,13,13,13,13,14,1,4,14,13
"231",14,13,13,14,13,14,14,14,14,13
"232",9,9,9,9,9,9,9,9,9,9
"233",5,5,5,5,5,5,5,5,5,5
"234",14,14,14,14,14,14,14,14,14,14
"235",4,3,3,3,3,4,3,3,4,3
"236",14,14,14,14,14,3,13,14,13,14
"237",14,14,14,14,14,3,14,14,14,14
"238",3,3,3,3,3,3,3,3,3,3
"239",14,14,14,14,14,3,14,14,14,14
"240",12,12,12,12,12,12,12,12,12,12
"241",4,3,3,3,3,4,3,3,4,3
"242",7,4,4,4,4,1,4,1,1,4
"243",3,3,3,3,3,3,3,3,3,3
"244",4,3,3,3,3,4,3,3,4,3
"245",12,12,12,12,12,12,12,12,12,12
"246",4,3,3,3,3,4,1,3,4,3
"247",4,3,3,3,3,4,3,3,4,3
"248",3,3,3,3,3,3,3,3,3,3
"249",11,11,11,11,11,11,11,11,11,11
"250",1,12,12,12,12,12,12,12,12,12
"251",1,3,3,3,3,4,3,3,4,3
"252",7,7,7,7,7,7,7,7,7,1
"253",14,14,14,14,14,3,14,14,14,14
"254",6,6,6,6,6,6,6,6,6,6
"255",14,14,14,14,14,14,14,14,14,14
"256",2,2,2,2,2,2,2,2,2,2
"257",14,14,14,14,14,14,14,14,14,14
"258",13,13,13,13,13,13,13,4,13,13
"259",7,7,7,7,7,7,7,7,7,1
"260",11,11,11,11,11,11,11,11,11,11
"261",10,10,10,10,10,3,14,10,3,10
"262",14,14,14,14,14,3,14,14,14,14
"263",7,7,7,7,7,7,7,7,7,1
"264",6,6,6,6,6,6,6,6,6,6
"265",7,7,7,7,7,7,7,7,7,1
"266",14,14,14,14,14,14,14,14,14,14
"267",3,9,9,9,9,9,9,9,9,9
"268",9,14,14,14,14,9,9,14,9,14
"269",2,2,2,2,2,2,2,2,2,2
"270",9,9,9,9,9,9,9,9,9,9
"271",2,2,2,2,2,2,2,2,2,2
"272",13,1,1,1,1,7,13,13,13,7
"273",4,1,1,1,1,4,1,3,4,3
"274",1,3,3,3,3,4,1,3,4,3
"275",1,6,6,6,6,6,6,6,6,6
"276",4,3,3,3,3,4,3,3,4,3
"277",1,1,1,1,1,13,13,13,13,7
"278",4,3,3,3,3,4,3,3,3,3
"279",13,1,1,1,1,13,13,13,13,7
"280",4,3,3,3,3,4,3,3,4,3
"281",12,12,12,12,12,12,12,12,12,12
"282",6,6,6,6,6,6,6,6,6,6
"283",1,13,13,13,13,13,13,13,13,13
"284",4,3,3,3,3,4,1,3,4,3
"285",2,2,2,2,2,2,2,2,2,2
"286",13,1,1,1,1,7,13,13,13,7
"287",9,9,9,9,9,9,9,9,9,9
"288",1,7,7,7,7,7,7,7,7,1
"289",2,13,13,13,13,13,2,4,2,13
"290",4,3,3,3,3,4,3,3,4,3
"291",12,12,12,12,12,12,12,12,12,12
"292",1,13,1,1,13,14,13,13,13,7
"293",13,13,13,13,13,13,1,4,13,13
"294",1,12,12,12,12,14,12,12,12,12
"295",2,2,2,2,2,2,2,2,2,2
"296",2,2,2,2,2,2,2,2,2,2
"297",5,5,5,5,5,5,5,5,5,5
"298",1,9,9,9,9,9,9,9,9,9
"299",13,13,13,13,13,13,1,4,13,13
"300",1,3,3,3,3,4,1,3,4,3
"301",12,12,12,12,12,12,12,12,12,12
"302",3,3,3,3,3,3,3,3,3,3
"303",7,9,7,9,7,4,7,7,4,1
"304",13,13,13,13,13,13,1,4,13,13
"305",5,5,5,5,5,5,5,5,5,5
"306",13,1,1,1,1,13,13,13,13,7
"307",13,13,13,13,13,13,1,4,13,13
"308",14,14,14,14,14,14,14,14,14,14
"309",3,3,3,3,3,3,3,3,3,3
"310",3,3,3,3,3,3,3,3,3,3
"311",1,14,14,14,9,9,14,14,9,14
"312",3,7,7,7,7,7,3,7,7,1
"313",3,3,3,3,3,3,14,3,3,3
"314",3,14,14,14,14,3,14,14,3,14
"315",2,2,2,2,2,2,2,2,2,2
"316",14,14,14,14,14,14,14,14,14,14
"317",1,14,14,14,14,14,14,14,14,14
"318",12,12,12,12,12,12,12,12,12,12
"319",4,3,3,3,3,4,3,3,4,3
"320",8,8,8,8,8,8,8,8,8,8
"321",4,13,13,13,13,13,1,4,4,13
"322",2,2,2,2,2,2,2,2,2,2
"323",14,14,14,14,14,14,14,14,14,14
"324",1,13,13,14,13,14,14,14,14,14
"325",12,12,12,12,12,12,12,12,12,12
"326",3,14,14,14,14,3,14,14,3,14
"327",12,12,12,12,12,12,12,12,12,12
"328",1,1,1,1,1,2,13,13,13,7
"329",1,9,9,9,9,3,9,9,9,9
"330",2,2,2,2,2,2,2,2,2,2
"331",14,14,14,14,14,14,14,14,14,14
"332",3,3,14,3,14,3,14,3,3,14
"333",13,13,13,13,13,13,1,4,4,13
"334",2,2,2,2,2,2,2,2,2,2
"335",6,6,6,6,6,6,6,6,6,6
"336",12,12,12,12,12,12,12,12,12,12
"337",8,8,8,8,8,8,8,8,8,8
"338",7,7,7,7,7,7,7,7,7,1
"339",5,5,5,5,5,5,5,5,5,5
"340",13,1,1,1,1,13,13,13,13,7
"341",3,3,3,3,3,4,3,3,3,3
"342",12,12,12,12,12,12,12,12,12,12
"343",4,3,3,3,3,4,3,3,3,3
"344",1,9,9,9,9,9,13,9,9,9
"345",14,14,14,14,14,14,14,14,14,14
"346",7,7,7,7,7,7,7,7,7,1
"347",2,2,2,2,2,2,2,2,2,2
"348",12,12,12,12,12,12,12,12,12,12
"349",1,3,3,3,3,4,1,3,4,3
"350",8,8,8,8,8,8,8,8,8,8
"351",3,3,3,3,3,3,3,3,3,3
"352",2,2,2,2,2,2,2,2,11,11
"353",13,1,1,1,1,13,13,13,13,7
"354",1,12,12,12,12,12,12,12,12,12
"355",4,3,3,3,3,4,3,3,4,3
"356",2,13,13,13,13,14,2,4,2,13
"357",12,12,12,12,12,12,12,12,12,12
"358",13,1,1,1,1,13,13,13,13,7
"359",14,14,14,14,14,14,14,14,14,14
"360",7,7,7,7,7,7,7,7,7,1
"361",12,12,12,12,12,12,12,12,12,12
"362",9,1,1,1,1,9,13,13,13,7
"363",13,1,1,1,13,13,13,13,13,7
"364",13,1,1,1,13,13,13,13,13,7
"365",9,13,13,13,9,9,9,4,9,13
"366",9,9,9,9,9,3,9,9,9,9
"367",13,1,1,1,1,2,13,13,13,7
"368",13,1,1,1,1,13,13,13,13,7
"369",8,8,8,8,8,8,8,8,8,8
"370",13,13,13,13,13,13,1,4,13,13
"371",11,11,11,11,11,11,11,11,11,11
"372",15,15,15,15,15,15,15,15,15,15
"373",5,8,8,8,8,8,8,8,8,8
"374",7,7,7,7,7,7,7,7,7,1
"375",14,14,14,14,14,3,14,14,14,14
"376",2,2,2,2,2,2,2,2,2,2
"377",15,15,15,15,15,15,1,15,4,15
"378",3,3,14,3,14,3,3,3,3,3
"379",14,14,14,14,14,3,14,14,14,14
"380",13,13,13,13,13,13,13,4,13,13
"381",2,2,2,2,2,2,2,2,2,2
"382",14,14,14,14,14,14,14,14,14,14
"383",14,14,14,14,14,3,14,14,14,14
"384",6,6,6,6,6,6,6,6,6,6
"385",4,3,3,3,3,4,1,3,4,3
"386",8,8,8,8,8,8,8,8,8,8
"387",13,15,15,15,15,13,15,15,15,15
"388",1,14,14,14,14,14,14,14,14,14
"389",13,13,13,13,13,13,13,4,13,13
"390",2,2,2,2,2,2,2,2,2,2
"391",13,1,1,1,1,13,13,13,13,7
"392",13,1,1,1,1,13,13,13,13,7
"393",13,13,13,13,13,13,13,13,13,13
"394",6,6,6,6,6,6,6,6,6,6
"395",13,1,1,1,1,13,13,13,13,7
"396",9,9,9,9,9,9,9,9,9,9
"397",3,3,3,3,3,3,3,3,3,3
"398",1,12,12,12,12,12,12,12,12,12
"399",2,1,1,1,1,2,13,13,2,7
"400",4,3,3,3,3,4,3,3,3,3
"401",2,2,2,2,2,2,2,2,2,2
"402",8,4,4,4,4,1,4,1,1,4
"403",13,1,1,1,1,13,13,13,13,7
"404",1,4,4,4,4,1,4,1,1,4
"405",9,9,9,1,9,9,13,13,9,7
"406",7,1,1,1,1,13,13,13,13,7
"407",13,1,1,1,1,13,13,13,13,7
"408",3,3,3,3,3,3,3,3,4,3
"409",1,3,3,3,3,4,3,3,4,3
"410",9,9,9,9,9,9,9,9,9,9
"411",7,7,7,7,7,7,7,7,7,1
"412",2,2,2,2,2,2,2,2,2,2
"413",3,14,14,14,14,3,14,14,3,14
"414",2,2,2,2,2,2,2,2,2,2
"415",3,14,14,14,14,3,14,14,14,14
"416",6,6,6,6,6,6,6,6,6,6
"417",14,14,14,14,14,3,14,14,14,14
"418",1,1,1,1,1,13,13,13,13,7
"419",3,13,13,13,13,14,3,4,3,13
"420",6,6,6,6,6,6,6,6,6,6
"421",12,12,12,12,12,12,12,12,12,12
"422",13,13,13,13,13,13,13,4,13,13
"423",2,2,2,2,2,2,2,2,2,2
"424",14,14,14,14,14,3,14,14,14,14
"425",14,14,14,14,14,14,14,14,14,14
"426",2,2,2,2,2,2,2,2,2,2
"427",14,13,13,13,13,14,14,4,14,13
"428",2,2,2,2,2,2,2,2,2,2
"429",1,13,13,13,13,14,14,4,14,13
"430",3,14,14,14,14,3,14,14,3,14
"431",8,8,8,8,8,8,8,8,8,8
"432",2,2,2,2,2,2,2,2,2,2
"433",2,2,2,2,2,2,2,2,2,2
"434",12,12,12,12,12,12,12,12,12,12
"435",3,14,14,14,14,3,14,14,3,14
"436",13,13,1,13,13,13,13,13,13,13
"437",11,11,11,11,11,11,15,11,15,11
"438",12,12,12,12,12,12,12,12,12,12
"439",3,14,14,14,14,3,14,1,3,14
"440",13,1,1,1,1,13,13,13,13,7
"441",2,2,2,2,2,2,2,2,2,2
"442",14,14,14,14,14,14,14,14,14,14
"443",2,2,2,2,2,2,2,2,11,2
"444",8,8,8,8,8,8,8,8,8,8
"445",11,15,15,11,11,15,11,11,11,15
"446",14,13,13,13,13,14,14,4,14,13
"447",9,9,9,9,9,9,13,9,13,9
"448",3,14,14,14,14,3,14,14,3,14
"449",11,11,11,11,11,11,11,11,11,11
"450",14,13,13,13,13,14,1,4,14,13
"451",3,14,14,14,14,3,14,14,3,14
"452",12,12,12,12,12,12,12,12,12,12
"453",14,14,14,14,14,14,14,14,14,14
"454",6,6,6,6,6,6,6,6,6,6
"455",7,14,14,1,14,3,13,14,13,14
"456",1,11,11,11,11,11,11,11,11,11
"457",6,6,6,6,6,6,6,6,6,6
"458",1,13,13,13,13,13,1,4,13,13
"459",1,2,2,2,2,3,1,2,3,2
"460",13,14,1,14,1,14,14,13,14,14
"461",12,12,12,12,12,12,12,12,12,12
"462",6,6,6,6,6,6,6,6,6,6
"463",13,13,13,13,13,13,13,4,13,13
"464",14,14,14,14,14,14,14,14,14,14
"465",13,1,1,1,1,7,7,13,7,7
"466",13,1,1,1,1,13,13,13,13,7
"467",5,8,8,8,8,8,8,8,8,8
"468",13,1,1,1,1,13,13,13,13,7
"469",6,6,6,6,6,6,6,6,6,6
"470",12,12,12,12,12,12,12,12,12,12
"471",6,6,6,6,6,6,6,6,6,6
"472",13,1,1,1,13,13,13,13,13,7
"473",12,12,12,12,12,12,12,12,12,12
"474",14,14,14,14,14,14,14,14,14,14
"475",3,14,14,14,14,3,14,14,14,14
"476",12,12,12,12,12,12,12,12,12,12
"477",6,4,4,4,4,1,4,1,1,4
"478",5,5,5,5,5,5,5,5,5,5
"479",14,14,14,14,14,14,11,14,11,14
"480",6,6,6,6,6,6,6,6,6,6
"481",11,11,11,11,11,11,11,11,11,11
"482",7,4,4,4,4,1,13,1,7,4
"483",12,12,12,12,12,12,12,12,12,12
"484",14,14,14,14,14,3,14,14,14,14
"485",12,6,6,6,6,6,6,6,6,6
"486",2,2,2,2,2,2,2,2,2,2
"487",14,14,14,14,14,14,14,14,14,14
"488",1,9,9,9,9,3,9,9,9,9
"489",6,6,6,6,6,6,6,6,6,6
"490",14,14,14,14,14,3,14,14,14,14
"491",8,8,8,8,8,8,8,8,8,8
"492",15,15,15,15,15,15,15,15,13,15
"493",7,4,4,4,4,1,4,1,1,4
"494",14,14,14,14,14,14,14,14,14,14
"495",14,13,13,13,13,14,14,4,14,13
"496",13,1,1,1,1,13,13,13,13,7
"497",15,15,15,15,15,15,15,15,15,15
"498",1,13,13,13,13,13,13,13,13,13
"499",13,1,1,1,1,13,13,13,13,7
"500",4,13,13,13,13,13,1,4,4,13
"501",6,6,6,6,6,6,6,6,6,6
"502",14,14,14,14,14,14,14,14,14,14
"503",11,11,11,11,11,11,11,11,11,11
"504",4,2,2,2,2,4,1,2,4,2
"505",6,6,6,6,6,6,6,6,6,6
"506",15,15,15,15,15,15,15,15,15,15
"507",6,6,6,13,6,13,6,6,6,6
"508",11,11,11,11,11,11,11,11,11,11
"509",6,6,6,6,6,6,6,6,6,6
"510",13,13,13,13,13,13,1,4,13,13
"511",9,9,9,1,9,9,9,9,9,9
"512",3,14,14,14,14,3,14,14,3,14
"513",8,4,4,4,4,1,4,1,1,4
"514",8,8,8,8,8,8,8,8,8,8
"515",12,12,12,12,12,12,12,12,12,12
"516",10,10,10,10,10,10,10,10,10,10
"517",2,2,2,2,2,2,2,2,2,2
"518",13,13,1,1,13,13,13,13,13,7
"519",13,1,1,1,1,13,13,13,13,7
"520",9,13,13,13,13,13,9,4,9,13
"521",10,10,10,10,10,10,10,10,10,10
"522",13,1,1,1,1,13,13,13,13,7
"523",4,3,3,2,3,4,1,3,4,3
"524",2,2,2,2,2,2,2,2,2,2
"525",2,2,2,2,2,2,2,2,2,2
"526",6,6,6,6,6,6,6,6,6,6
"527",9,9,9,9,9,9,9,9,9,13
"528",13,1,1,1,1,13,13,13,13,7
"529",2,2,2,2,2,2,2,2,2,2
"530",9,9,9,9,9,4,9,9,4,9
"531",16,16,16,16,16,16,16,16,16,16
"532",10,10,10,10,10,10,10,10,10,10
"533",13,1,1,1,1,13,13,13,13,7
"534",14,14,1,14,1,14,14,13,14,7
"535",13,13,13,13,13,13,13,4,13,13
"536",5,5,5,5,5,5,5,5,5,5
"537",6,6,6,6,6,6,6,6,6,6
"538",14,14,14,14,14,14,14,14,14,14
"539",1,11,11,11,11,4,12,11,4,11
"540",14,14,14,14,14,3,14,14,3,14
"541",5,5,5,5,5,5,5,5,5,5
"542",6,6,6,6,6,6,6,6,6,6
"543",13,1,1,1,1,13,13,13,13,7
"544",9,13,13,13,13,13,1,4,9,13
"545",11,11,11,11,11,11,15,11,15,11
"546",14,14,14,14,14,14,14,14,14,14
"547",11,11,11,11,11,11,15,11,15,11
"548",11,11,11,11,11,11,11,11,11,11
"549",6,6,6,6,6,6,6,6,6,6
"550",6,6,6,6,6,6,6,6,6,6
"551",8,8,8,8,8,8,8,8,8,8
"552",7,4,4,4,4,1,4,1,1,4
"553",11,4,4,4,4,1,4,1,1,4
"554",7,4,4,4,4,1,4,1,1,4
"555",6,6,6,6,6,6,6,6,6,6
"556",5,5,5,5,5,5,5,5,5,5
"557",11,11,11,11,11,11,11,11,11,11
"558",13,13,13,13,13,13,1,4,13,13
"559",7,7,7,7,7,7,7,7,7,1
"560",1,4,4,4,4,1,4,1,1,4
"561",7,7,7,7,7,7,7,7,7,1
"562",5,5,5,5,5,5,5,5,5,5
"563",6,6,6,6,6,6,6,6,6,6
"564",13,1,1,1,1,13,13,13,13,7
"565",3,3,3,3,3,14,3,3,3,3
"566",6,6,6,6,6,6,6,6,6,6
"567",4,3,3,3,3,4,1,3,4,3
"568",6,6,6,6,6,6,6,6,6,6
"569",5,5,5,5,5,5,5,5,5,5
"570",14,14,14,14,14,14,14,14,14,14
"571",4,3,3,7,3,4,7,7,4,3
"572",11,11,11,11,11,11,11,11,11,11
"573",11,11,11,11,11,11,11,11,11,11
"574",14,14,14,14,14,14,14,14,14,14
"575",6,6,6,6,6,6,6,6,6,6
"576",13,1,1,1,1,13,13,13,13,7
"577",6,6,6,6,6,6,6,6,6,6
"578",4,3,3,3,3,4,3,3,4,3
"579",4,3,3,3,3,4,1,3,4,3
"580",8,4,4,4,4,1,4,1,1,4
"581",13,1,1,1,1,13,13,13,13,7
"582",13,1,1,1,1,13,13,13,13,7
"583",13,1,1,1,1,13,13,13,13,7
"584",6,6,6,6,6,6,6,6,6,6
"585",12,12,12,12,12,12,12,12,12,12
"586",4,4,4,4,4,1,4,1,1,4
"587",13,13,13,13,13,13,1,4,13,13
"588",13,13,13,13,13,13,1,4,13,13
"589",14,14,14,14,14,14,14,14,14,14
"590",13,13,13,13,13,13,1,4,13,13
"591",14,14,1,14,6,14,6,14,14,14
"592",8,8,8,8,8,8,8,8,8,8
"593",3,3,3,3,3,11,3,3,3,3
"594",6,6,6,6,6,6,6,6,6,6
"595",13,1,1,1,1,13,13,13,13,7
"596",6,6,6,6,6,6,6,6,6,6
"597",6,6,6,6,6,6,6,6,6,6
"598",16,16,16,16,16,16,16,16,16,16
"599",6,6,6,6,6,6,6,6,6,6
"600",4,3,3,3,3,13,1,4,4,3
