"","BayesSpace_1","BayesSpace_2","BayesSpace_3","BayesSpace_4","BayesSpace_5","BayesSpace_6","BayesSpace_7","BayesSpace_8","BayesSpace_9","BayesSpace_10"
"42",4,4,4,4,4,4,4,4,4,4
"43",9,9,9,9,9,9,9,9,9,9
"44",9,9,9,9,9,9,9,9,9,9
"45",4,4,4,4,4,4,4,4,4,4
"46",1,1,1,1,1,1,1,1,1,1
"47",4,4,4,4,4,4,4,4,4,4
"48",5,5,5,5,5,5,5,5,5,5
"49",6,6,6,6,6,6,6,6,6,6
"50",9,9,9,9,9,9,9,9,9,9
"51",4,4,4,4,4,4,4,4,4,4
"52",10,10,10,10,10,10,10,10,10,10
"53",9,9,4,9,9,9,9,9,9,9
"54",1,1,1,1,1,1,1,1,1,1
"55",5,5,5,5,5,5,5,5,5,5
"56",5,5,5,5,5,5,5,5,5,5
"57",2,2,2,2,2,2,2,2,2,2
"58",5,5,5,5,5,5,4,5,5,4
"59",5,5,5,5,5,4,4,5,5,4
"60",5,5,5,5,5,5,5,5,5,5
"61",5,5,5,5,5,5,5,5,5,5
"62",4,4,4,4,4,4,4,4,4,4
"63",5,5,5,5,5,5,5,5,5,5
"64",1,1,1,1,1,1,1,1,1,1
"65",4,4,4,4,4,4,4,4,4,4
"66",11,11,11,11,11,11,11,11,11,11
"67",4,4,4,4,4,4,4,4,4,4
"68",5,5,5,5,5,5,5,5,5,5
"69",6,6,6,6,6,6,6,6,6,6
"70",1,1,1,1,1,1,1,1,1,1
"71",5,5,5,5,5,5,4,5,5,5
"72",2,2,2,2,2,2,2,2,2,2
"73",6,6,6,6,6,6,6,6,6,6
"74",5,5,5,5,5,5,5,5,5,5
"75",5,5,5,5,5,4,4,5,4,4
"76",1,1,2,2,1,1,1,2,2,2
"77",1,1,1,1,1,1,1,1,1,1
"78",10,10,10,10,10,10,10,10,10,10
"79",4,4,4,4,4,4,4,4,4,4
"80",12,12,12,12,12,12,12,12,12,12
"81",6,6,6,6,6,6,6,6,6,6
"82",9,9,9,9,9,9,9,9,9,9
"83",1,1,1,1,1,1,1,1,1,1
"84",3,3,3,3,3,3,3,3,3,3
"85",8,8,8,8,8,8,8,8,8,8
"86",3,3,3,3,3,3,3,3,3,3
"87",4,4,4,4,4,4,4,4,4,4
"88",12,12,12,12,12,12,12,12,12,12
"89",6,6,6,6,6,6,6,6,6,6
"90",4,4,5,4,4,4,4,4,4,4
"91",8,8,8,8,8,8,8,8,8,8
"92",8,8,8,8,8,8,8,8,8,8
"93",2,1,2,2,2,1,2,2,2,2
"94",3,3,3,3,3,3,3,3,3,3
"95",6,6,6,6,6,6,6,6,6,6
"96",12,12,12,12,12,12,12,12,12,12
"97",8,8,8,8,8,8,8,8,8,8
"98",8,8,8,8,8,8,8,8,8,8
"99",8,8,8,8,8,8,8,8,8,8
"100",12,12,12,12,12,12,12,12,12,12
"101",6,6,6,6,6,6,6,6,6,6
"102",8,8,8,8,8,8,8,8,8,8
"103",9,9,9,9,9,9,9,9,9,9
"104",2,9,2,2,9,9,9,9,2,2
"105",11,11,8,11,11,8,8,11,11,8
"106",6,6,6,6,6,6,6,6,6,6
"107",8,8,8,8,8,8,8,8,8,8
"108",8,8,8,8,8,8,8,8,8,8
"109",8,8,8,8,8,8,8,8,8,8
"110",8,8,8,8,8,8,8,8,8,8
"111",3,3,3,3,3,3,3,3,3,3
"112",1,1,4,1,1,1,1,3,1,1
"113",12,12,12,12,12,12,12,12,12,12
"114",8,8,8,8,8,8,8,8,8,8
"115",11,11,11,11,11,11,11,11,11,11
"116",8,8,8,8,8,8,8,8,8,8
"117",6,6,6,6,6,6,6,6,6,6
"118",8,8,8,8,8,8,8,8,8,8
"119",8,8,8,8,8,8,8,8,8,8
"120",8,8,8,8,8,8,8,8,8,8
"121",3,3,3,3,3,3,3,3,3,3
"122",8,8,8,8,8,8,8,8,8,8
"123",8,8,8,8,8,8,8,8,8,8
"124",8,8,8,8,8,8,8,8,8,8
"125",11,11,11,11,11,11,11,11,11,11
"126",8,8,8,8,8,8,8,8,8,8
"127",8,8,8,8,8,8,8,8,8,8
"128",8,8,8,8,8,8,8,8,8,8
"129",1,1,1,1,1,1,1,1,1,1
"130",8,8,8,8,8,8,8,8,8,8
"131",8,8,8,8,8,8,8,8,8,8
"132",11,11,11,11,11,11,11,11,11,11
"133",11,11,11,11,11,11,11,11,11,11
"134",8,8,8,8,8,8,8,8,8,8
"135",3,3,3,3,3,3,3,3,3,3
"136",10,10,10,10,10,10,10,10,10,10
"137",3,3,3,3,3,3,3,3,3,3
"138",8,8,8,8,8,8,8,8,8,8
"139",8,8,8,8,8,8,8,8,8,8
"140",8,8,1,8,8,8,8,8,8,8
"141",8,8,8,8,8,8,8,8,8,8
"142",3,3,3,3,3,3,3,3,3,3
"143",8,8,3,8,8,8,8,8,8,8
"144",8,8,8,8,8,8,8,8,8,8
"145",8,8,8,8,8,8,8,8,8,8
"146",8,8,8,8,8,8,8,8,8,8
"147",3,3,3,3,3,3,3,3,3,3
"148",12,12,12,12,12,12,12,12,12,12
"149",12,8,12,12,8,12,12,12,12,8
"150",8,8,8,8,8,8,8,8,8,8
"151",8,8,8,8,8,8,8,8,8,8
"152",8,8,8,8,8,8,8,8,8,8
"153",8,8,8,8,8,8,8,8,8,8
"154",12,12,12,12,12,12,12,12,12,12
"155",8,8,8,8,8,8,8,8,8,8
"156",1,1,1,1,1,1,1,1,1,1
"157",8,8,8,8,8,8,8,8,8,8
"158",8,8,8,8,8,8,8,8,8,8
"159",3,3,3,3,3,3,3,3,3,3
"160",3,3,3,3,3,3,3,3,3,3
"161",8,8,8,8,8,8,8,8,8,8
"162",12,12,12,12,12,8,8,12,12,12
"163",2,2,2,2,2,2,2,2,2,2
"164",3,3,3,3,3,3,3,3,3,3
"165",2,2,2,2,2,2,2,2,2,2
"166",12,12,12,12,12,12,12,12,12,12
"167",1,1,1,1,1,1,1,1,1,1
"168",8,8,8,8,8,8,8,8,8,8
"169",3,3,3,3,3,3,3,3,3,3
"170",8,8,8,8,8,8,8,8,8,8
"171",8,8,8,8,8,8,8,8,8,8
"172",8,8,8,8,8,8,8,8,8,8
"173",3,3,3,3,3,3,3,3,3,3
"174",1,1,1,1,1,1,1,1,1,1
"175",2,2,2,2,2,2,2,2,2,2
"176",12,12,12,12,12,12,12,12,12,12
"177",8,8,12,12,12,8,12,12,8,12
"178",1,1,1,1,1,1,1,1,1,1
"179",8,8,8,8,8,8,8,8,8,8
"180",8,8,1,8,8,8,8,8,8,8
"181",12,12,12,12,12,12,12,12,12,12
"182",3,3,3,3,3,3,3,3,3,3
"183",11,11,11,11,11,11,11,11,11,11
"184",10,10,10,10,10,10,10,10,10,10
"185",3,3,3,3,3,3,3,3,3,3
"186",8,8,8,8,8,8,8,8,8,8
"187",12,12,12,12,12,12,12,12,12,12
"188",5,5,5,5,5,5,5,5,5,5
"189",3,3,3,3,3,3,3,3,3,3
"190",11,11,11,11,11,11,11,11,11,11
"191",3,3,3,3,3,3,3,3,3,3
"192",11,11,11,11,11,11,11,11,11,11
"193",3,3,3,3,3,3,3,3,3,3
"194",8,8,8,8,8,8,8,8,8,8
"195",11,11,11,11,11,11,11,11,11,11
"196",12,12,12,12,12,12,12,12,12,12
"197",5,5,5,5,5,5,5,5,5,5
"198",10,10,10,10,10,10,10,10,10,10
"199",11,11,11,11,11,11,11,11,11,11
"200",4,4,4,4,4,4,4,4,4,4
"201",10,10,10,10,10,10,10,10,10,10
"202",3,3,3,3,3,3,3,3,3,3
"203",11,11,11,11,11,11,11,11,11,11
"204",12,12,12,12,12,12,12,12,12,12
"205",3,3,3,3,3,3,3,3,3,3
"206",3,3,3,3,3,3,3,3,3,3
"207",5,5,5,5,5,5,5,5,5,5
"208",2,2,2,2,2,2,2,2,2,2
"209",3,3,3,3,3,3,3,3,3,3
"210",12,12,12,12,12,12,12,12,12,12
"211",12,12,12,12,12,12,12,12,12,12
"212",3,3,3,3,3,3,3,3,3,3
"213",8,8,8,8,8,8,8,8,8,8
"214",3,3,3,3,3,3,3,3,3,3
"215",2,2,2,2,2,2,2,2,2,2
"216",12,12,12,12,12,12,12,12,12,12
"217",5,5,5,5,5,5,5,5,5,5
"218",3,3,3,3,3,3,3,3,3,3
"219",10,10,10,10,10,10,10,10,10,10
"220",3,3,3,3,3,3,3,3,3,3
"221",3,3,3,3,3,3,3,3,3,3
"222",3,3,3,3,3,3,3,3,3,3
"223",2,2,2,2,2,2,2,2,2,2
"224",2,2,2,2,2,2,2,2,2,2
"225",12,12,12,12,12,12,12,12,12,12
"226",5,5,5,5,5,5,5,5,5,5
"227",3,3,3,3,3,3,3,3,3,3
"228",11,11,11,11,11,11,11,11,11,11
"229",3,3,1,3,1,1,1,3,1,3
"230",8,8,8,8,8,8,8,8,8,8
"231",12,12,12,12,12,12,12,12,12,12
"232",8,8,8,8,8,8,8,8,8,8
"233",5,5,5,5,5,5,5,5,5,5
"234",12,12,12,12,12,12,12,12,12,12
"235",3,3,3,3,3,3,3,3,3,3
"236",11,11,11,11,11,11,11,11,11,11
"237",12,12,12,12,12,12,12,12,12,12
"238",3,3,3,3,3,3,3,3,3,3
"239",12,12,12,12,12,12,12,12,12,12
"240",10,10,10,10,10,10,10,10,10,10
"241",3,3,3,3,3,3,3,3,3,3
"242",1,1,1,1,1,1,1,1,1,1
"243",3,3,3,3,3,3,3,3,3,3
"244",3,3,3,3,3,3,3,3,3,3
"245",10,10,10,10,10,10,10,10,10,10
"246",3,3,3,3,3,3,3,3,3,3
"247",3,3,3,3,3,3,3,3,3,3
"248",3,3,3,3,3,3,3,3,3,3
"249",7,7,7,7,7,7,7,7,7,7
"250",10,10,10,10,10,10,10,10,10,10
"251",3,3,8,8,8,3,3,3,8,3
"252",1,1,1,1,1,1,1,1,1,1
"253",12,12,12,12,12,12,12,12,12,12
"254",6,6,6,6,6,6,6,6,6,6
"255",12,12,12,12,12,12,12,12,12,12
"256",2,2,2,2,2,2,2,2,2,2
"257",12,12,12,12,12,12,12,12,12,12
"258",11,11,11,11,11,11,11,11,11,11
"259",1,1,1,1,1,1,1,1,1,1
"260",7,7,7,7,7,7,7,7,7,7
"261",12,12,12,12,12,12,12,12,12,12
"262",12,12,12,12,12,12,12,12,12,12
"263",1,1,1,1,1,1,1,1,1,1
"264",6,6,6,6,6,6,6,6,6,6
"265",1,1,1,1,1,1,1,1,1,1
"266",12,12,12,12,12,12,12,12,12,12
"267",8,8,8,8,8,8,8,8,8,8
"268",8,12,8,8,8,8,8,8,12,8
"269",2,2,2,2,2,2,2,2,2,2
"270",8,8,8,8,8,8,8,8,8,8
"271",2,2,2,2,2,2,2,2,2,2
"272",11,11,11,11,11,11,11,11,11,11
"273",3,3,3,3,3,3,3,3,3,3
"274",3,3,3,3,3,3,3,3,3,3
"275",6,6,6,6,6,6,6,6,6,6
"276",3,3,3,3,3,3,3,3,3,3
"277",11,11,11,11,11,11,11,11,11,11
"278",3,3,3,3,3,3,3,3,3,3
"279",11,11,11,11,11,11,11,11,11,11
"280",3,3,3,3,3,3,3,3,3,3
"281",10,10,10,10,10,10,10,10,10,10
"282",6,6,6,6,6,6,6,6,6,6
"283",11,11,11,11,11,11,11,11,11,11
"284",3,3,3,3,3,3,3,3,3,3
"285",2,2,2,2,2,2,2,2,2,2
"286",11,11,11,11,11,11,11,11,11,11
"287",8,8,8,8,8,8,8,8,8,8
"288",1,1,1,1,1,1,1,1,1,1
"289",2,2,2,2,2,2,2,2,2,2
"290",3,3,3,3,3,3,3,3,3,3
"291",10,10,10,10,10,10,10,10,10,10
"292",11,11,11,11,11,11,11,11,11,11
"293",11,11,11,11,11,11,11,11,11,11
"294",10,10,10,10,10,10,10,10,10,10
"295",2,2,2,2,2,2,2,2,2,2
"296",2,2,2,2,2,2,2,2,2,2
"297",5,5,5,5,5,5,5,5,5,5
"298",8,8,8,8,8,8,8,8,8,8
"299",11,11,11,11,11,11,11,11,11,11
"300",3,3,3,3,3,3,3,3,3,3
"301",10,10,10,10,10,10,10,10,10,10
"302",3,3,3,3,3,3,3,3,3,3
"303",1,1,1,1,1,1,1,1,1,1
"304",11,11,11,11,11,11,11,11,11,11
"305",5,5,5,5,5,5,5,5,5,5
"306",11,11,11,11,11,11,11,11,11,11
"307",11,11,11,11,11,11,11,11,11,11
"308",12,12,12,12,12,12,12,12,12,12
"309",3,3,3,3,3,3,3,3,3,3
"310",3,3,3,3,3,3,3,3,3,3
"311",8,8,8,8,8,8,8,8,8,8
"312",3,3,3,3,3,3,3,3,3,3
"313",12,12,12,12,12,12,12,12,12,12
"314",12,12,12,12,12,12,12,12,12,12
"315",2,2,2,2,2,2,2,2,2,2
"316",12,12,12,12,12,12,12,12,12,12
"317",12,12,12,12,12,12,12,12,12,12
"318",10,10,10,10,10,10,10,10,10,10
"319",3,3,3,3,3,3,3,3,3,3
"320",4,4,5,4,4,4,4,4,4,4
"321",3,3,3,3,3,3,3,3,3,3
"322",2,2,2,2,2,2,2,2,2,2
"323",12,12,12,12,12,12,12,12,12,12
"324",12,12,12,12,12,12,12,12,12,12
"325",10,10,10,10,10,10,10,10,10,10
"326",12,12,12,12,12,12,12,12,12,12
"327",10,10,10,10,10,10,10,10,10,10
"328",11,11,11,11,11,11,11,11,11,11
"329",8,8,8,8,8,8,8,8,8,8
"330",2,2,2,2,2,2,2,2,2,2
"331",12,12,12,12,12,12,12,12,12,12
"332",12,12,12,12,12,12,12,12,12,12
"333",3,3,3,3,3,3,3,3,3,3
"334",2,2,2,2,2,2,2,2,2,2
"335",6,6,6,6,6,6,6,6,6,6
"336",10,10,10,10,10,10,10,10,10,10
"337",5,5,5,5,5,4,4,5,5,4
"338",1,1,1,1,1,1,1,1,1,1
"339",5,5,5,5,5,5,5,5,5,5
"340",11,11,11,11,11,11,11,11,11,11
"341",3,3,3,3,3,3,3,3,3,3
"342",10,10,10,10,10,10,10,10,10,10
"343",3,3,3,3,3,3,3,3,3,3
"344",8,8,8,8,8,8,8,8,8,8
"345",12,12,12,12,12,12,12,12,12,12
"346",1,1,1,1,1,1,1,1,1,1
"347",2,2,2,2,2,2,2,2,2,2
"348",10,10,10,10,10,10,10,10,10,10
"349",3,3,3,3,3,3,3,3,3,3
"350",4,4,4,4,4,4,4,4,4,4
"351",12,12,12,12,12,12,12,12,3,12
"352",2,2,2,2,2,2,2,2,2,2
"353",11,11,11,11,11,11,11,11,11,11
"354",10,10,10,10,10,10,10,10,10,10
"355",3,3,3,3,3,3,3,3,3,3
"356",2,2,2,2,2,2,2,2,2,2
"357",10,10,10,10,10,10,10,10,10,10
"358",11,11,11,11,11,11,11,11,11,11
"359",12,12,12,12,12,12,12,12,12,12
"360",1,1,1,1,1,1,1,1,1,1
"361",10,10,10,10,10,10,10,10,10,10
"362",11,11,11,11,11,11,11,11,11,11
"363",11,11,11,11,11,11,11,11,11,11
"364",11,11,11,11,11,11,11,11,11,11
"365",8,8,8,8,8,8,8,8,8,8
"366",8,8,8,8,8,8,8,8,8,8
"367",11,11,11,11,11,11,11,11,11,11
"368",11,11,11,11,11,11,11,11,11,11
"369",4,4,4,4,4,4,4,4,4,4
"370",8,11,11,11,11,8,11,8,11,8
"371",7,7,7,7,7,7,7,7,7,7
"372",7,7,7,7,7,7,7,7,7,7
"373",5,5,5,5,5,5,5,5,5,5
"374",4,1,1,4,1,4,1,1,1,1
"375",12,12,12,12,12,12,12,12,12,12
"376",2,2,2,2,2,2,2,2,2,2
"377",11,7,11,7,7,7,7,7,7,7
"378",12,12,12,12,12,12,12,12,12,12
"379",12,12,12,12,12,12,12,12,12,12
"380",11,11,11,11,11,11,11,11,11,11
"381",2,2,2,2,2,2,2,2,2,2
"382",12,12,12,12,12,12,12,12,12,12
"383",12,12,12,12,12,12,12,12,12,12
"384",6,6,6,6,6,6,6,6,6,6
"385",3,3,3,3,3,3,3,3,3,3
"386",4,4,4,4,4,4,4,4,4,4
"387",11,11,11,11,11,11,11,11,11,11
"388",12,12,12,12,12,12,12,12,12,12
"389",11,11,11,11,11,11,11,11,11,11
"390",2,2,2,2,2,2,2,2,2,2
"391",11,11,11,11,11,11,11,11,11,11
"392",11,11,11,11,11,11,11,11,11,11
"393",11,11,11,11,11,11,11,11,11,11
"394",6,6,6,6,6,6,6,6,6,6
"395",11,11,11,11,11,11,11,11,11,11
"396",8,8,8,8,8,8,8,8,8,8
"397",3,3,3,3,3,12,3,3,3,12
"398",10,10,10,10,10,10,10,10,10,10
"399",11,11,2,2,11,11,11,2,11,11
"400",3,3,3,3,3,3,3,3,3,3
"401",2,2,2,2,2,2,2,2,2,2
"402",4,4,4,4,4,4,4,4,4,4
"403",11,11,11,11,11,11,11,11,11,11
"404",1,1,1,1,1,1,1,1,1,1
"405",11,11,11,11,11,11,11,8,11,11
"406",1,1,1,1,1,1,1,1,1,1
"407",11,11,11,11,11,11,11,11,11,11
"408",3,3,3,3,3,3,3,3,3,3
"409",3,3,3,3,3,3,3,3,3,3
"410",8,8,8,8,8,8,8,8,8,8
"411",1,1,1,1,1,1,1,1,1,1
"412",2,2,2,2,2,2,2,2,2,2
"413",12,12,12,12,12,12,12,12,12,12
"414",2,2,2,2,2,2,2,2,2,2
"415",12,12,12,12,12,12,12,12,12,12
"416",6,6,6,6,6,6,6,6,6,6
"417",12,12,12,12,12,12,12,12,12,12
"418",11,11,11,11,11,11,11,11,11,11
"419",3,3,3,3,3,3,3,3,3,3
"420",6,6,6,6,6,6,6,6,6,6
"421",10,10,10,10,10,10,10,10,10,10
"422",11,11,11,11,11,11,11,11,11,11
"423",2,2,2,2,2,2,2,2,2,2
"424",12,12,12,12,12,12,12,12,12,12
"425",12,12,12,12,12,12,12,12,12,12
"426",2,2,2,2,2,2,2,2,2,2
"427",12,12,12,12,12,12,12,12,12,12
"428",2,2,2,2,2,2,2,2,2,2
"429",12,12,12,12,12,12,12,12,12,12
"430",12,12,12,12,12,12,12,12,12,12
"431",4,4,4,4,4,4,4,4,4,4
"432",2,2,2,2,2,2,2,2,2,2
"433",2,2,2,2,2,2,2,2,2,2
"434",10,10,10,10,10,10,10,10,10,10
"435",12,12,12,12,12,12,12,12,12,12
"436",11,11,11,11,11,11,11,11,11,11
"437",7,7,7,7,7,7,7,7,7,7
"438",10,10,10,10,10,10,10,10,10,10
"439",1,1,1,1,1,1,1,1,1,1
"440",11,11,11,11,11,11,11,11,11,11
"441",2,2,2,2,2,2,2,2,2,2
"442",12,12,12,12,12,12,12,12,12,12
"443",2,2,2,2,2,2,2,2,2,2
"444",4,4,4,4,4,4,4,4,4,4
"445",7,7,7,7,7,7,7,7,7,7
"446",12,12,12,12,12,12,12,12,12,12
"447",11,11,11,11,11,11,11,11,11,11
"448",12,12,12,12,12,12,12,12,12,12
"449",7,7,7,7,7,7,7,7,7,7
"450",12,12,12,12,12,12,12,12,12,12
"451",12,12,12,12,12,12,12,12,12,12
"452",10,10,10,10,10,10,10,10,10,10
"453",12,12,12,12,12,12,12,12,12,12
"454",6,6,6,6,6,6,6,6,6,6
"455",11,11,11,11,11,11,11,11,11,11
"456",7,7,7,7,7,7,7,7,7,7
"457",6,6,6,6,6,6,6,6,6,6
"458",1,1,1,1,1,1,1,1,1,1
"459",2,2,2,2,2,3,2,2,2,2
"460",12,12,12,12,12,12,12,12,12,12
"461",10,10,10,10,10,10,10,10,10,10
"462",6,6,6,6,6,6,6,6,6,6
"463",11,11,11,11,11,11,11,11,11,11
"464",12,12,12,12,12,12,12,12,12,12
"465",1,1,1,1,1,1,1,1,1,1
"466",11,11,11,11,11,11,11,11,11,11
"467",5,5,5,5,5,5,5,5,5,5
"468",11,11,11,11,11,11,11,11,11,11
"469",6,6,6,6,6,6,6,6,6,6
"470",10,10,10,10,10,10,10,10,10,10
"471",6,6,6,6,6,6,6,6,6,6
"472",11,11,11,11,11,11,11,11,11,11
"473",10,10,10,10,10,10,10,10,10,10
"474",12,12,12,12,12,12,12,12,12,12
"475",12,12,12,12,12,12,12,12,12,12
"476",10,10,10,10,10,10,10,10,10,10
"477",6,6,6,6,6,6,6,6,6,6
"478",5,5,5,5,5,5,5,5,5,5
"479",7,7,7,7,7,7,7,7,7,7
"480",6,6,6,6,6,6,6,6,6,6
"481",7,7,7,7,7,7,7,7,7,7
"482",1,1,1,1,1,1,1,1,1,1
"483",10,10,10,10,10,10,10,10,10,10
"484",12,12,12,12,12,12,12,12,12,12
"485",6,6,6,6,6,6,6,6,6,6
"486",2,2,2,2,2,2,2,2,2,2
"487",12,12,12,12,12,12,12,12,12,12
"488",8,8,8,8,8,8,8,8,8,8
"489",6,6,6,6,6,6,6,6,6,6
"490",12,12,12,12,12,12,12,12,12,12
"491",4,4,4,4,4,4,4,4,4,4
"492",11,11,11,11,11,11,11,11,11,11
"493",1,1,4,1,1,1,1,1,1,1
"494",12,12,12,12,12,12,12,12,12,12
"495",12,12,12,12,12,12,12,12,12,12
"496",11,11,11,11,11,11,11,11,11,11
"497",7,7,7,7,7,7,7,7,7,7
"498",11,11,11,11,11,11,11,11,11,11
"499",11,11,11,11,11,11,11,11,11,11
"500",3,3,3,3,3,3,3,3,3,3
"501",6,6,6,6,6,6,6,6,6,6
"502",12,12,12,12,12,12,12,12,12,12
"503",13,13,13,13,13,13,13,13,7,13
"504",3,3,3,3,3,3,3,3,3,3
"505",6,6,6,6,6,6,6,6,6,6
"506",7,7,7,7,7,7,7,7,7,7
"507",6,6,6,6,6,6,6,6,6,6
"508",7,7,7,7,7,7,7,7,7,7
"509",6,6,6,6,6,6,6,6,6,6
"510",11,11,11,11,11,11,11,11,11,11
"511",8,8,8,8,8,8,8,8,8,8
"512",12,12,12,12,12,12,12,12,12,12
"513",4,4,4,4,4,4,4,4,4,1
"514",4,4,5,4,4,4,4,4,4,4
"515",10,10,10,10,10,10,10,10,10,10
"516",9,9,9,9,9,9,9,9,9,9
"517",2,2,2,2,2,2,2,2,2,2
"518",11,11,11,11,11,11,11,11,11,11
"519",11,11,11,11,11,11,11,11,11,11
"520",8,8,8,8,8,8,8,8,8,8
"521",9,9,9,9,9,9,9,9,9,9
"522",11,11,11,11,11,11,11,11,11,11
"523",3,3,3,3,3,3,3,3,3,3
"524",2,2,2,2,2,2,2,2,2,2
"525",2,2,2,2,2,2,2,2,2,2
"526",6,6,6,6,6,6,6,6,6,6
"527",8,8,8,8,8,8,8,8,8,8
"528",1,1,1,1,1,1,1,1,1,1
"529",2,2,2,2,2,2,2,2,2,2
"530",8,8,8,8,8,8,8,8,8,8
"531",13,13,13,13,13,13,13,13,13,13
"532",9,9,9,9,9,9,9,9,9,9
"533",11,11,11,11,11,11,11,11,11,11
"534",12,12,12,12,11,12,12,11,12,11
"535",11,11,11,11,11,11,11,11,11,11
"536",5,5,5,5,5,5,5,5,5,5
"537",6,6,6,6,6,6,6,6,6,6
"538",12,12,12,12,12,12,12,12,12,12
"539",3,3,3,3,3,3,3,3,3,3
"540",12,12,12,12,12,12,12,12,12,12
"541",5,5,5,5,5,5,5,5,5,5
"542",6,6,6,6,6,6,6,6,6,6
"543",1,1,1,1,1,1,1,1,1,1
"544",8,8,8,8,8,8,8,8,8,8
"545",7,7,7,7,7,7,7,7,7,7
"546",12,12,12,12,12,12,12,12,12,12
"547",7,7,7,7,7,7,7,7,7,7
"548",7,7,7,7,7,7,7,7,7,7
"549",6,6,6,6,6,6,6,6,6,6
"550",6,6,6,6,6,6,6,6,6,6
"551",5,5,5,5,5,4,4,5,5,4
"552",1,1,4,1,1,1,1,1,1,1
"553",4,4,4,4,4,11,4,4,4,13
"554",1,1,4,1,1,1,1,1,1,1
"555",6,6,6,6,6,6,6,6,6,6
"556",5,5,5,5,5,5,5,5,5,5
"557",7,7,7,7,7,7,7,7,7,7
"558",3,3,3,3,3,3,3,3,3,3
"559",11,11,11,11,11,11,11,11,11,11
"560",1,1,4,1,1,1,1,1,1,1
"561",1,1,1,1,1,1,1,1,1,1
"562",5,5,5,5,5,5,5,5,5,5
"563",6,6,6,6,6,6,6,6,6,6
"564",11,11,11,11,11,11,11,11,11,11
"565",3,3,3,3,3,3,3,3,3,3
"566",6,6,6,6,6,6,6,6,6,6
"567",3,3,3,3,3,3,3,3,3,3
"568",6,6,6,6,6,6,6,6,6,6
"569",5,5,5,5,5,5,5,5,5,5
"570",12,12,12,12,12,12,12,12,12,12
"571",3,3,3,3,3,3,3,3,3,3
"572",13,13,13,13,13,13,13,13,13,13
"573",7,7,7,7,7,7,7,7,7,7
"574",12,12,12,12,12,12,12,12,12,12
"575",6,6,6,6,6,6,6,6,6,6
"576",11,11,11,11,11,11,11,11,11,11
"577",6,6,6,6,6,6,6,6,6,6
"578",3,3,3,3,3,3,3,3,3,3
"579",3,3,3,3,3,3,3,3,3,3
"580",4,4,4,4,4,4,4,4,4,4
"581",11,11,11,11,11,11,11,11,11,11
"582",1,1,1,1,1,1,1,1,1,1
"583",11,11,11,11,11,11,11,11,11,11
"584",6,6,6,6,6,6,6,6,6,6
"585",10,10,10,10,10,10,10,10,10,10
"586",3,3,3,3,3,3,3,3,3,3
"587",3,3,3,3,3,3,3,3,3,3
"588",11,11,11,11,11,11,11,11,11,11
"589",12,12,12,12,12,12,12,12,12,12
"590",11,11,11,11,11,11,11,11,11,11
"591",6,6,6,6,6,6,6,6,6,6
"592",4,4,5,4,4,4,4,4,4,4
"593",3,3,3,3,3,3,3,3,3,3
"594",6,6,6,6,6,6,6,6,6,6
"595",11,11,11,11,11,11,11,11,11,11
"596",6,6,6,6,6,6,6,6,6,6
"597",6,6,6,6,6,6,6,6,6,6
"598",13,13,13,13,13,13,13,13,13,13
"599",6,6,6,6,6,6,6,6,6,6
"600",3,3,3,3,3,3,3,3,3,3
