"","BayesSpace_1","BayesSpace_2","BayesSpace_3","BayesSpace_4","BayesSpace_5","BayesSpace_6","BayesSpace_7","BayesSpace_8","BayesSpace_9","BayesSpace_10"
"66",9,9,9,9,9,9,9,9,9,9
"67",4,4,4,4,4,4,4,4,4,4
"68",4,4,4,4,4,4,4,4,4,4
"69",5,5,5,5,5,5,5,5,5,5
"70",6,6,6,6,6,6,6,6,6,6
"71",4,4,4,4,4,4,4,4,4,4
"72",6,6,6,6,6,6,6,6,6,6
"73",5,5,5,5,5,5,5,5,5,5
"74",4,4,4,4,4,4,4,4,4,4
"75",4,4,4,4,4,4,4,4,4,4
"76",6,6,6,6,6,6,6,6,6,6
"77",6,6,6,6,6,6,6,6,6,6
"78",8,8,8,8,8,8,8,8,8,8
"79",3,3,3,3,3,3,3,3,3,3
"80",10,10,10,10,10,10,10,10,10,10
"81",5,5,5,5,5,5,5,5,5,5
"82",2,2,2,2,2,2,2,2,2,2
"83",3,3,3,3,3,3,3,3,3,3
"84",1,1,1,1,1,1,1,1,1,1
"85",7,7,7,7,7,7,7,7,7,7
"86",1,1,1,1,1,1,1,1,1,1
"87",3,3,3,3,3,3,3,3,3,3
"88",10,10,10,10,10,10,10,10,10,10
"89",5,5,5,5,5,5,5,5,5,5
"90",4,4,4,4,4,4,4,4,4,4
"91",7,7,7,7,7,7,7,7,7,7
"92",7,7,7,7,7,7,7,7,7,7
"93",6,6,6,6,6,6,6,6,6,6
"94",1,1,1,1,1,1,1,1,1,1
"95",5,5,5,5,5,5,5,5,5,5
"96",10,10,10,10,10,10,10,10,10,10
"97",7,7,7,7,7,7,7,7,7,7
"98",7,7,7,7,7,7,7,7,7,7
"99",7,7,7,7,7,7,7,7,7,7
"100",10,10,10,10,10,10,10,10,10,10
"101",5,5,5,5,5,5,5,5,5,5
"102",7,7,7,7,7,7,7,7,7,7
"103",2,2,2,2,2,2,2,2,2,2
"104",2,2,2,2,2,2,2,2,2,2
"105",9,7,9,9,7,9,9,9,9,9
"106",5,5,5,5,5,5,5,5,5,5
"107",7,7,7,7,7,7,7,7,7,7
"108",7,7,7,7,7,7,7,7,7,7
"109",7,7,7,7,7,7,7,7,7,7
"110",7,7,7,7,7,7,7,7,7,7
"111",1,1,1,1,1,1,1,1,1,1
"112",3,3,3,3,3,3,3,3,3,3
"113",10,10,10,10,10,10,10,10,10,10
"114",7,7,7,7,7,7,7,7,7,7
"115",9,9,9,9,9,9,9,9,9,9
"116",7,7,7,7,7,7,7,7,7,7
"117",5,5,5,5,5,5,5,5,5,5
"118",7,7,7,7,7,7,7,7,7,7
"119",7,7,7,7,7,7,7,7,7,7
"120",7,7,7,7,7,7,7,7,7,7
"121",1,1,1,1,1,1,1,1,1,1
"122",7,7,7,7,7,7,7,7,7,7
"123",7,7,7,7,7,7,7,7,7,7
"124",7,7,7,7,7,7,7,7,7,7
"125",9,9,9,9,9,9,9,9,9,9
"126",7,7,7,7,7,7,7,7,7,7
"127",7,7,7,7,7,7,7,7,7,7
"128",7,7,7,7,7,7,7,7,7,7
"129",6,6,6,6,6,6,6,6,6,6
"130",7,7,7,7,7,7,7,7,7,7
"131",7,7,7,7,7,7,7,7,7,7
"132",9,9,9,9,9,9,9,9,9,9
"133",9,9,9,9,9,9,9,9,9,9
"134",7,7,7,7,7,7,7,7,7,7
"135",1,1,1,1,1,1,1,1,1,1
"136",8,8,8,8,8,8,8,8,8,8
"137",1,1,1,1,1,1,1,1,1,1
"138",7,7,7,7,7,7,7,7,7,7
"139",7,7,7,7,7,7,7,7,7,7
"140",7,6,7,7,7,7,7,6,7,6
"141",7,7,7,7,7,7,7,7,7,7
"142",1,1,1,1,1,1,1,1,1,1
"143",7,7,7,7,7,7,7,7,7,7
"144",7,7,7,7,7,7,7,7,7,7
"145",7,7,7,7,7,7,7,7,7,7
"146",7,7,7,7,7,7,7,7,7,7
"147",1,1,1,1,1,1,1,1,1,1
"148",10,10,10,10,10,10,10,10,10,10
"149",10,10,10,10,10,10,10,10,10,10
"150",7,7,7,7,7,7,7,7,7,7
"151",7,7,7,7,7,7,7,7,7,7
"152",7,7,7,7,7,7,7,7,7,7
"153",7,7,7,7,7,7,7,7,7,7
"154",10,10,10,10,10,10,10,10,10,10
"155",7,7,7,7,7,7,7,7,7,7
"156",6,6,6,6,6,6,6,6,6,6
"157",7,7,7,7,7,7,7,7,7,7
"158",7,7,7,7,7,7,7,7,7,7
"159",10,10,10,10,10,10,10,10,10,10
"160",1,1,1,1,1,1,1,1,1,1
"161",7,7,7,7,7,7,7,7,7,7
"162",7,7,7,7,7,7,7,7,7,7
"163",6,6,6,6,6,6,6,6,6,6
"164",1,1,1,1,1,1,1,1,1,1
"165",2,2,2,2,2,2,2,2,2,2
"166",10,10,10,10,10,10,10,10,10,10
"167",6,6,6,6,6,6,6,6,6,6
"168",7,7,7,7,7,7,7,7,7,7
"169",1,1,1,1,1,1,1,1,1,1
"170",7,7,7,7,7,7,7,7,7,7
"171",7,7,7,7,7,7,7,7,7,7
"172",7,7,7,7,7,7,7,7,7,7
"173",1,1,1,1,1,1,1,1,1,1
"174",3,3,3,3,3,3,3,3,3,3
"175",7,7,7,7,7,7,7,7,7,7
"176",10,10,10,10,10,10,10,10,10,10
"177",10,10,10,10,10,10,10,10,10,10
"178",6,6,6,6,6,6,6,6,6,6
"179",10,10,10,10,10,10,10,10,10,10
"180",6,6,6,6,6,6,6,6,6,6
"181",10,10,10,10,10,10,10,10,10,10
"182",1,1,1,1,1,1,1,1,1,1
"183",9,9,9,9,9,9,9,9,9,9
"184",8,8,8,8,8,8,8,8,8,8
"185",7,7,7,7,7,7,7,7,7,7
"186",7,7,7,7,7,7,7,7,7,7
"187",10,10,10,10,10,10,10,10,10,10
"188",4,4,4,4,4,4,4,4,4,4
"189",1,1,1,1,1,1,1,1,1,1
"190",9,9,9,9,9,9,9,9,9,9
"191",10,10,10,10,10,10,10,10,10,10
"192",9,9,9,9,9,9,9,9,9,9
"193",7,7,7,7,7,7,7,7,7,7
"194",7,7,7,7,7,7,7,7,7,7
"195",9,9,9,9,9,9,9,9,9,9
"196",10,10,10,10,10,10,10,10,10,10
"197",4,4,4,4,4,4,4,4,4,4
"198",8,8,8,8,8,8,8,8,8,8
"199",9,9,9,9,9,9,9,9,9,9
"200",3,3,3,3,3,3,3,3,3,3
"201",8,8,8,8,8,8,8,8,8,8
"202",1,1,1,1,1,1,1,1,1,1
"203",9,9,9,9,9,9,9,9,9,9
"204",10,10,10,10,10,10,10,10,10,10
"205",1,1,1,1,1,1,1,1,1,1
"206",1,1,1,1,1,1,1,1,1,1
"207",4,4,4,4,4,4,4,4,4,4
"208",11,11,11,11,11,11,11,11,11,11
"209",1,1,1,1,1,1,1,1,1,1
"210",10,10,10,10,10,10,10,10,10,10
"211",10,10,10,10,10,10,10,10,10,10
"212",1,1,1,1,1,1,1,1,1,1
"213",7,7,7,7,7,7,7,7,7,7
"214",1,1,1,1,1,1,1,1,1,1
"215",10,10,10,10,10,10,10,10,10,10
"216",10,10,10,10,10,10,10,10,10,10
"217",4,4,4,4,4,4,4,4,4,4
"218",1,1,1,1,1,1,1,1,1,1
"219",8,8,8,8,8,8,8,8,8,8
"220",1,1,1,1,1,1,1,1,1,1
"221",1,1,1,1,1,1,1,1,1,1
"222",1,1,1,1,1,1,1,1,1,1
"223",9,9,9,9,9,9,9,9,9,9
"224",1,1,1,1,1,1,1,1,1,1
"225",10,10,10,10,10,10,10,10,10,10
"226",4,4,4,4,4,4,4,4,4,4
"227",1,1,1,1,1,1,1,1,1,1
"228",9,9,9,9,9,7,9,9,9,9
"229",6,6,6,6,6,6,6,6,6,6
"230",7,7,7,7,7,7,7,7,7,7
"231",10,10,10,10,10,10,10,10,10,10
"232",7,7,7,7,7,7,7,7,7,7
"233",4,4,4,4,4,4,4,4,4,4
"234",10,10,10,10,10,10,10,10,10,10
"235",1,1,1,1,1,1,1,1,1,1
"236",9,9,9,9,9,9,9,9,9,9
"237",10,10,10,10,10,10,10,10,10,10
"238",1,1,1,1,1,1,1,1,1,1
"239",10,10,10,10,10,10,10,10,10,10
"240",8,8,8,8,8,8,8,8,8,8
"241",1,1,1,1,1,1,1,1,1,1
"242",3,3,3,3,3,3,3,3,3,3
"243",1,1,1,1,1,1,1,1,1,1
"244",1,1,1,1,1,1,1,1,1,1
"245",8,8,8,8,8,8,8,8,8,8
"246",1,1,1,1,1,1,1,1,1,1
"247",1,1,1,1,1,1,1,1,1,1
"248",1,1,1,1,1,1,1,1,1,1
"249",1,1,1,1,1,1,1,1,1,1
"250",8,8,8,8,8,8,8,8,8,8
"251",7,7,7,7,7,7,7,7,7,7
"252",6,6,6,6,6,6,6,6,6,6
"253",10,10,10,10,10,10,10,10,10,10
"254",5,5,5,5,5,5,5,5,5,5
"255",10,10,10,10,10,10,10,10,10,10
"256",9,9,9,9,9,9,9,9,9,9
"257",10,10,10,10,10,10,10,10,10,10
"258",9,9,9,9,9,9,9,9,9,9
"259",6,6,6,6,6,6,6,6,6,6
"260",11,11,11,11,11,11,11,11,11,11
"261",2,2,2,2,2,2,2,2,2,2
"262",10,10,10,10,10,10,10,10,10,10
"263",6,6,6,6,6,6,6,6,6,6
"264",5,5,5,5,5,5,5,5,5,5
"265",6,6,6,6,6,6,6,6,6,6
"266",10,10,10,10,10,10,10,10,10,10
"267",7,7,7,7,7,7,7,7,7,7
"268",10,10,10,10,10,10,10,10,10,10
"269",9,9,9,9,9,9,9,9,9,9
"270",7,7,7,7,7,7,7,7,7,7
"271",2,2,2,2,2,2,2,2,2,2
"272",9,9,9,9,9,9,9,9,9,9
"273",1,1,1,1,1,1,1,1,1,1
"274",7,7,7,7,7,7,7,7,7,7
"275",5,5,5,5,5,5,5,5,5,5
"276",1,1,1,1,1,1,1,1,1,1
"277",9,9,9,9,9,9,9,9,9,9
"278",1,1,1,1,1,1,1,1,1,1
"279",9,9,9,9,9,9,9,9,9,9
"280",1,1,1,1,1,1,1,1,1,1
"281",8,8,8,8,8,8,8,8,8,8
"282",5,5,5,5,5,5,5,5,5,5
"283",9,9,9,9,9,9,9,9,9,9
"284",1,1,1,1,1,1,1,1,1,1
"285",6,6,6,6,6,6,6,6,6,6
"286",9,9,9,9,9,9,9,9,9,9
"287",7,7,7,7,7,7,7,7,7,7
"288",6,6,6,6,6,6,6,6,6,6
"289",9,9,9,9,9,9,9,9,9,9
"290",1,1,1,1,1,1,1,1,1,1
"291",8,8,8,8,8,8,8,8,8,8
"292",9,9,9,9,9,9,9,9,9,9
"293",9,9,9,9,9,9,9,9,9,9
"294",8,8,8,8,8,8,8,8,8,8
"295",9,9,9,9,9,9,9,9,9,9
"296",2,2,2,2,2,2,2,2,2,2
"297",4,4,4,4,4,4,4,4,4,4
"298",7,7,7,7,7,7,7,7,7,7
"299",1,9,1,1,9,1,1,9,1,9
"300",7,7,7,7,7,7,7,7,7,7
"301",8,8,8,8,8,8,8,8,8,8
"302",1,1,1,10,1,1,1,10,10,1
"303",9,9,9,9,9,9,9,9,9,9
"304",9,9,9,9,9,9,9,9,9,9
"305",4,4,4,4,4,4,4,4,4,4
"306",9,9,9,9,9,9,9,9,9,9
"307",9,9,9,9,9,9,9,9,9,9
"308",10,10,10,10,10,10,10,10,10,10
"309",1,1,1,1,1,1,1,1,1,1
"310",10,10,10,10,10,10,10,10,10,10
"311",7,7,7,7,7,7,7,7,7,7
"312",6,6,1,6,6,1,6,6,1,6
"313",10,10,10,10,10,10,10,10,10,10
"314",10,10,10,10,10,10,10,10,10,10
"315",6,6,6,6,6,6,6,6,6,3
"316",10,10,10,10,10,10,10,10,10,10
"317",10,10,10,10,10,10,10,10,10,10
"318",8,8,8,8,8,8,8,8,8,8
"319",1,1,1,1,1,1,1,1,1,1
"320",4,4,4,4,4,4,4,4,4,4
"321",1,1,1,1,1,1,1,1,1,1
"322",2,2,2,2,2,2,2,2,2,2
"323",10,10,10,10,10,10,10,10,10,10
"324",10,10,10,10,10,10,10,10,10,10
"325",8,8,8,8,8,8,8,8,8,8
"326",10,10,10,10,10,10,10,10,10,10
"327",8,8,8,8,8,8,8,8,8,8
"328",9,9,9,9,9,9,9,9,9,9
"329",7,7,7,7,7,7,7,7,7,7
"330",9,9,9,9,9,9,9,9,9,9
"331",10,10,10,10,10,10,10,10,10,10
"332",10,10,10,10,10,10,10,10,10,10
"333",1,1,1,1,1,1,1,1,1,1
"334",10,10,10,1,1,10,1,10,10,10
"335",5,5,5,5,5,5,5,5,5,5
"336",8,8,8,8,8,8,8,8,8,8
"337",4,4,4,4,4,4,4,4,4,4
"338",6,6,6,6,6,6,6,6,6,6
"339",4,4,4,4,4,4,4,4,4,4
"340",9,9,9,9,9,9,9,9,9,9
"341",1,1,1,1,1,1,1,1,1,1
"342",8,8,8,8,8,8,8,8,8,8
"343",1,1,1,1,1,1,1,1,1,1
"344",7,7,7,7,7,7,7,7,7,7
"345",10,10,10,10,10,10,10,10,10,10
"346",6,6,6,6,6,6,6,6,6,6
"347",7,7,7,7,7,7,7,7,7,7
"348",8,8,8,8,8,8,8,8,8,8
"349",1,1,1,1,1,1,1,1,1,1
"350",4,4,4,4,4,4,4,4,4,4
"351",10,10,10,10,10,10,10,10,10,10
"352",1,1,1,1,1,1,1,1,1,1
"353",9,9,9,9,9,9,9,9,9,9
"354",8,8,8,8,8,8,8,8,8,8
"355",1,1,1,1,1,1,1,1,1,1
"356",9,9,9,9,9,9,9,9,9,9
"357",8,8,8,8,8,8,8,8,8,8
"358",9,9,9,9,9,9,9,9,9,9
"359",10,10,10,10,10,10,10,10,10,10
"360",6,6,6,6,6,6,6,6,6,6
"361",8,8,8,8,8,8,8,8,8,8
"362",9,9,9,9,9,9,9,9,9,9
"363",9,9,9,9,9,9,9,9,9,9
"364",9,9,9,9,9,9,9,9,9,9
"365",7,7,7,7,7,7,7,7,7,7
"366",2,2,2,2,2,2,2,2,2,2
"367",9,9,9,9,9,9,9,9,9,9
"368",9,9,9,9,9,9,9,9,9,9
"369",3,3,3,3,3,3,3,3,3,4
"370",9,9,9,9,9,9,9,9,9,9
"371",9,9,9,9,9,9,9,9,9,9
"372",11,11,11,11,11,11,11,11,11,11
"373",4,4,4,4,4,4,4,4,4,4
"374",6,6,6,6,6,3,3,6,6,6
"375",10,10,10,10,10,10,10,10,10,10
"376",5,5,5,5,5,5,5,5,5,5
"377",1,1,1,1,1,1,1,1,1,1
"378",10,10,10,10,10,10,10,10,10,10
"379",10,10,10,10,10,10,10,10,10,10
"380",9,9,9,9,9,9,9,9,9,9
"381",2,2,2,2,2,2,2,2,2,2
"382",10,10,10,10,10,10,10,10,10,10
"383",10,10,10,10,10,10,10,10,10,10
"384",5,5,5,5,5,5,5,5,5,5
"385",1,1,1,1,1,1,1,1,1,1
"386",4,4,4,4,4,4,4,4,4,4
"387",9,9,9,9,9,9,9,9,9,9
"388",10,10,10,10,10,10,10,10,10,10
"389",9,9,9,9,9,9,9,9,9,9
"390",9,9,9,9,9,9,9,9,9,9
"391",9,9,9,9,9,9,9,9,9,9
"392",9,9,9,9,9,9,9,9,9,9
"393",9,9,9,9,9,9,9,9,9,9
"394",5,5,5,5,5,5,5,5,5,5
"395",9,9,9,9,9,9,9,9,9,9
"396",7,7,7,7,7,7,7,7,7,7
"397",1,1,1,1,1,1,1,1,1,1
"398",8,8,8,8,8,8,8,8,8,8
"399",9,9,9,9,9,9,9,9,9,9
"400",1,1,1,1,1,1,1,1,1,1
"401",2,2,2,2,2,2,2,2,2,2
"402",3,3,3,3,3,3,3,3,3,3
"403",9,9,9,9,9,9,9,9,9,9
"404",6,6,6,6,6,6,6,6,6,6
"405",9,9,9,9,9,9,9,9,9,9
"406",6,6,6,6,6,6,6,6,6,6
"407",9,9,9,9,9,9,9,9,9,9
"408",1,1,1,1,1,1,1,1,1,1
"409",1,1,1,1,1,1,1,1,1,1
"410",7,7,7,7,7,7,7,7,7,7
"411",6,6,6,6,6,6,6,6,6,6
"412",1,1,1,1,1,1,1,1,1,1
"413",10,10,10,10,10,10,10,10,10,10
"414",9,9,9,9,9,9,9,9,9,9
"415",10,10,10,10,10,10,10,10,10,10
"416",5,5,5,5,5,5,5,5,5,5
"417",10,10,10,10,10,10,10,10,10,10
"418",9,9,9,9,9,9,9,9,9,9
"419",1,1,1,1,1,1,1,1,1,1
"420",5,5,5,5,5,5,5,5,5,5
"421",8,8,8,8,8,8,8,8,8,8
"422",9,9,9,9,9,9,9,9,9,9
"423",6,6,6,6,6,6,6,6,6,6
"424",10,10,10,10,10,10,10,10,10,10
"425",10,10,10,10,10,10,10,10,10,10
"426",6,6,6,6,6,6,6,6,6,6
"427",10,10,10,10,10,10,10,10,10,10
"428",2,2,2,2,2,2,2,2,2,2
"429",10,10,10,10,10,10,10,10,10,10
"430",10,10,10,10,10,10,10,10,10,10
"431",3,3,3,3,3,3,3,3,3,3
"432",11,11,11,11,11,11,11,11,11,11
"433",1,1,1,1,1,1,1,1,1,1
"434",8,8,8,8,8,8,8,8,8,8
"435",10,10,10,10,10,10,10,10,10,10
"436",9,9,9,9,9,9,9,9,9,9
"437",11,11,11,11,11,11,11,11,11,11
"438",8,8,8,8,8,8,8,8,8,8
"439",6,6,6,6,6,6,6,6,6,6
"440",9,9,9,9,9,9,9,9,9,9
"441",11,11,11,11,11,11,11,11,11,11
"442",10,10,10,10,10,10,10,10,10,10
"443",1,1,1,1,1,1,1,1,1,1
"444",3,3,3,3,3,3,3,3,3,3
"445",11,11,11,11,11,11,11,11,11,11
"446",10,10,10,10,10,10,10,10,10,10
"447",9,9,9,9,9,9,9,9,9,9
"448",10,10,10,10,10,10,10,10,10,10
"449",11,11,11,11,11,11,11,11,11,11
"450",10,10,10,10,10,10,10,10,10,10
"451",10,10,10,10,10,10,10,10,10,10
"452",8,8,8,8,8,8,8,8,8,8
"453",10,10,10,10,10,10,10,10,10,10
"454",5,5,5,5,5,5,5,5,5,5
"455",9,9,9,9,9,9,9,9,9,9
"456",11,11,11,11,11,11,11,11,11,11
"457",5,5,5,5,5,5,5,5,5,5
"458",6,6,6,6,6,6,6,6,6,6
"459",6,6,6,6,6,6,6,6,6,6
"460",10,10,10,10,10,10,10,10,10,10
"461",8,8,8,8,8,8,8,8,8,8
"462",5,5,5,5,5,5,5,5,5,5
"463",9,9,9,9,9,9,9,9,9,9
"464",10,10,10,10,10,10,10,10,10,10
"465",9,9,9,6,9,6,6,9,6,9
"466",9,9,9,9,9,9,9,9,9,9
"467",4,4,4,4,4,4,4,4,4,4
"468",9,9,9,9,9,9,9,9,9,9
"469",5,5,5,5,5,5,5,5,5,5
"470",8,8,8,8,8,8,8,8,8,8
"471",5,5,5,5,5,5,5,5,5,5
"472",9,9,9,9,9,9,9,9,9,9
"473",8,8,8,8,8,8,8,8,8,8
"474",10,10,10,10,10,10,10,10,10,10
"475",10,10,10,10,10,10,10,10,10,10
"476",8,8,8,8,8,8,8,8,8,8
"477",5,5,5,5,5,5,5,5,5,5
"478",4,4,4,4,4,4,4,4,4,4
"479",10,10,10,10,10,10,10,10,10,10
"480",5,5,5,5,5,5,5,5,5,5
"481",11,11,11,11,11,11,11,11,11,11
"482",3,3,6,6,3,6,6,3,6,3
"483",8,8,8,8,8,8,8,8,8,8
"484",10,10,10,10,10,10,10,10,10,10
"485",5,5,5,5,5,5,5,5,5,5
"486",1,1,1,1,1,1,1,1,1,1
"487",10,10,10,10,10,10,10,10,10,10
"488",7,7,7,7,7,7,7,7,7,7
"489",5,5,5,5,5,5,5,5,5,5
"490",10,10,10,10,10,10,10,10,10,10
"491",3,3,3,3,3,3,3,3,3,3
"492",9,9,9,9,9,9,9,9,9,9
"493",3,3,3,3,3,3,3,3,3,3
"494",10,10,10,10,10,10,10,10,10,10
"495",10,10,10,10,10,10,10,10,10,10
"496",9,9,9,9,9,9,9,9,9,9
"497",11,11,11,11,11,11,11,11,11,11
"498",9,9,9,9,9,9,9,9,9,9
"499",9,9,9,9,9,9,9,9,9,9
"500",1,1,1,1,1,1,1,1,1,1
"501",5,5,5,5,5,5,5,5,5,5
"502",10,10,10,10,10,10,10,10,10,10
"503",11,11,11,11,11,11,11,11,11,11
"504",1,1,1,1,1,1,7,1,1,1
"505",5,5,5,5,5,5,5,5,5,5
"506",11,11,11,11,11,11,11,11,11,11
"507",5,5,5,5,5,5,5,5,5,5
"508",11,11,11,11,11,11,11,11,11,11
"509",5,5,5,5,5,5,5,5,5,5
"510",9,9,9,9,9,9,9,9,9,9
"511",7,7,7,7,7,7,7,7,7,7
"512",10,10,10,10,10,10,10,10,10,10
"513",3,3,3,3,3,3,3,3,3,3
"514",4,4,4,4,4,4,4,4,4,4
"515",8,8,8,8,8,8,8,8,8,8
"516",2,2,2,2,2,2,2,2,2,2
"517",6,6,6,6,6,6,6,6,6,6
"518",9,9,9,9,9,9,9,9,9,9
"519",9,9,9,9,9,9,9,9,9,9
"520",7,7,7,7,7,7,7,7,7,7
"521",2,2,2,2,2,2,2,2,2,2
"522",9,9,9,9,9,9,9,9,9,9
"523",1,1,1,1,1,1,1,1,1,1
"524",5,5,5,5,5,5,5,5,5,5
"525",2,2,2,2,2,2,2,2,2,2
"526",5,5,5,5,5,5,5,5,5,5
"527",7,7,7,7,7,7,7,7,7,7
"528",9,9,9,6,6,6,6,9,6,9
"529",6,6,6,6,6,6,6,6,6,6
"530",7,7,7,7,7,7,7,7,7,7
"531",1,1,1,1,1,1,1,1,1,1
"532",2,2,2,2,2,2,2,2,2,2
"533",9,9,9,9,9,9,9,9,9,9
"534",10,10,10,10,10,10,10,10,10,10
"535",9,9,9,9,9,9,9,9,9,9
"536",4,4,4,4,4,4,4,4,4,4
"537",5,5,5,5,5,5,5,5,5,5
"538",10,10,10,10,10,10,10,10,10,10
"539",1,1,1,1,1,1,1,1,1,1
"540",10,10,10,10,10,10,10,10,10,10
"541",4,4,4,4,4,4,4,4,4,4
"542",5,5,5,5,5,5,5,5,5,5
"543",6,6,6,6,6,6,6,6,6,9
"544",7,7,7,7,7,7,7,7,7,7
"545",11,11,11,1,11,11,11,1,11,11
"546",10,10,10,10,10,10,10,10,10,10
"547",11,11,11,11,11,11,11,11,11,11
"548",11,11,11,11,11,11,11,11,11,11
"549",5,5,5,5,5,5,5,5,5,5
"550",5,5,5,5,5,5,5,5,5,5
"551",4,4,4,4,4,4,4,4,4,4
"552",3,3,3,3,3,3,3,3,3,3
"553",3,3,3,3,3,3,3,3,3,3
"554",3,3,3,3,3,3,3,3,3,3
"555",5,5,5,5,5,5,5,5,5,5
"556",4,4,4,4,4,4,4,4,4,4
"557",1,1,1,1,1,1,1,1,1,1
"558",1,1,1,1,1,1,1,1,1,1
"559",9,9,9,9,9,9,9,9,9,9
"560",3,3,3,3,3,3,3,3,3,3
"561",6,6,6,6,6,6,6,6,6,6
"562",4,4,4,4,4,4,4,4,4,4
"563",5,5,5,5,5,5,5,5,5,5
"564",9,9,9,9,9,9,9,9,9,9
"565",1,1,1,1,1,1,1,1,1,1
"566",5,5,5,5,5,5,5,5,5,5
"567",1,1,1,1,1,1,1,1,1,1
"568",5,5,5,5,5,5,5,5,5,5
"569",4,4,4,4,4,4,4,4,4,4
"570",10,10,5,10,10,10,10,5,10,10
"571",6,6,6,6,6,6,6,6,6,6
"572",11,11,11,11,11,11,11,11,11,11
"573",11,11,11,11,11,11,11,11,11,11
"574",10,10,10,10,10,10,10,10,10,10
"575",5,5,5,5,5,5,5,5,5,5
"576",9,9,9,9,9,9,9,9,9,9
"577",5,5,5,5,5,5,5,5,5,5
"578",1,1,1,1,1,1,1,1,1,1
"579",1,1,1,1,1,1,1,1,1,1
"580",3,3,3,3,3,3,3,3,3,3
"581",9,9,9,9,9,9,9,9,9,9
"582",6,6,6,6,6,6,6,6,6,9
"583",9,9,9,9,9,9,9,9,9,9
"584",5,5,5,5,5,5,5,5,5,5
"585",8,8,8,8,8,8,8,8,8,8
"586",1,1,1,1,1,1,1,1,1,3
"587",1,1,1,1,1,1,1,1,1,1
"588",9,9,9,9,9,9,9,9,9,9
"589",10,10,10,10,10,10,10,10,10,10
"590",9,9,9,9,9,9,9,9,9,9
"591",5,5,5,5,5,5,5,5,5,5
"592",4,4,4,4,4,4,4,4,4,4
"593",1,1,1,1,1,1,1,1,1,1
"594",5,5,5,5,5,5,5,5,5,5
"595",9,9,9,9,9,9,9,9,9,9
"596",5,5,5,5,5,5,5,5,5,5
"597",5,5,5,5,5,5,5,5,5,5
"598",3,3,3,3,3,3,3,3,3,3
"599",5,5,5,5,5,5,5,5,5,5
"600",1,1,1,1,1,1,1,1,1,1
