"","BayesSpace_1","BayesSpace_2","BayesSpace_3","BayesSpace_4","BayesSpace_5","BayesSpace_6","BayesSpace_7","BayesSpace_8","BayesSpace_9","BayesSpace_10"
"42",1,1,1,1,1,1,1,1,1,1
"43",1,1,1,1,1,1,1,1,1,1
"44",1,1,1,1,1,1,1,1,1,1
"45",1,1,1,1,1,1,1,1,1,1
"46",3,3,3,3,3,3,3,3,3,3
"47",2,2,2,2,2,2,2,2,2,2
"48",3,3,3,3,3,3,3,3,3,3
"49",3,3,3,3,3,3,3,3,3,3
"50",3,3,3,3,3,3,3,3,3,3
"51",1,1,1,1,1,1,1,1,1,1
"52",2,2,2,2,2,2,2,2,2,2
"53",3,3,3,3,3,3,3,3,3,3
"54",2,2,2,2,2,2,2,2,2,2
"55",1,1,1,1,1,1,1,1,1,1
"56",1,1,1,1,1,1,1,1,1,1
"57",3,3,3,3,3,3,3,3,3,3
"58",2,3,2,3,2,3,2,3,2,3
"59",2,2,2,2,2,2,2,2,2,2
"60",1,1,1,1,1,1,1,1,1,1
"61",2,3,3,3,3,3,3,2,3,2
"62",2,2,2,2,2,2,2,2,2,2
"63",2,2,2,2,2,2,2,2,2,2
"64",3,3,3,3,3,3,3,3,3,3
"65",2,2,2,2,2,2,2,2,2,2
"66",1,1,1,1,1,1,1,1,1,1
"67",3,3,3,3,3,3,3,3,3,3
"68",2,2,2,2,2,2,2,2,2,2
"69",2,2,2,2,2,2,2,2,2,2
"70",2,2,2,2,2,2,2,2,2,2
"71",7,7,7,7,7,7,7,7,7,7
"72",1,1,1,1,1,1,1,1,1,1
"73",2,2,2,2,2,2,2,2,2,2
"74",8,8,8,8,8,8,8,8,8,8
"75",2,2,2,2,2,2,2,2,2,2
"76",7,7,7,7,7,7,7,7,7,7
"77",2,2,2,2,2,2,2,2,2,2
"78",2,2,2,2,2,2,2,2,2,2
"79",6,6,6,6,6,6,6,6,6,6
"80",1,1,1,1,1,1,1,1,1,1
"81",1,1,1,1,1,1,1,1,1,1
"82",8,8,8,8,8,8,8,8,8,8
"83",9,9,9,9,9,9,9,9,9,9
"84",9,9,9,9,9,9,9,9,9,9
"85",8,8,8,8,8,8,8,8,8,8
"86",1,1,1,1,1,1,1,1,1,1
"87",5,5,5,5,5,5,5,5,5,5
"88",1,1,1,1,1,1,1,1,1,1
"89",1,1,1,1,1,1,1,1,1,1
"90",2,2,2,2,2,2,2,2,2,2
"91",9,9,9,9,9,9,9,9,9,9
"92",9,9,9,9,9,9,9,9,9,9
"93",2,2,2,2,2,2,2,2,2,2
"94",2,2,2,2,2,2,2,2,2,2
"95",1,1,1,1,1,1,1,1,1,1
"96",2,2,2,2,2,2,2,2,2,2
"97",10,10,10,10,10,10,10,10,10,10
"98",2,2,2,2,2,2,2,2,2,2
"99",1,1,1,1,1,1,1,1,1,1
"100",10,10,10,10,10,10,10,10,10,10
"101",9,9,9,9,9,9,9,9,9,9
"102",2,2,2,2,2,2,2,2,2,2
"103",9,9,9,9,9,9,9,9,9,9
"104",10,10,10,10,10,10,10,10,10,10
"105",2,2,2,2,2,2,2,2,2,2
"106",5,5,5,5,5,5,5,5,5,5
"107",8,8,8,8,8,8,8,8,8,8
"108",9,9,9,9,9,9,9,9,9,9
"109",5,5,5,5,5,5,5,5,5,5
"110",8,8,8,8,8,8,8,8,8,8
"111",1,1,1,1,1,1,1,1,1,1
"112",9,9,9,9,9,9,9,9,9,9
"113",10,10,10,10,10,10,10,10,10,10
"114",8,8,8,8,8,8,8,8,8,8
"115",9,9,9,9,9,9,9,9,9,9
"116",6,6,6,6,6,6,6,6,6,6
"117",9,9,9,9,9,9,9,9,9,9
"118",1,1,1,1,1,1,1,1,1,1
"119",10,10,10,10,10,10,10,10,10,10
"120",6,6,6,6,6,6,6,6,6,6
"121",10,10,10,10,10,10,10,10,10,10
"122",2,2,2,2,2,2,2,2,2,2
"123",8,8,8,8,8,8,8,8,8,8
"124",9,9,9,9,9,9,9,9,9,9
"125",9,9,9,9,9,9,9,9,9,9
"126",10,10,10,10,10,10,10,10,10,10
"127",4,4,4,4,4,4,4,4,4,4
"128",9,9,9,9,9,9,9,9,9,9
"129",10,10,10,10,10,10,10,10,10,10
"130",10,10,10,10,10,10,10,10,10,10
"131",8,8,8,8,8,8,8,8,8,8
"132",10,10,10,10,10,10,10,10,10,10
"133",2,2,2,2,2,2,2,2,2,2
"134",2,2,2,2,2,2,2,2,2,2
"135",4,4,4,4,4,4,4,4,4,4
"136",9,9,9,9,9,9,9,9,9,9
"137",2,2,2,2,2,2,2,2,2,2
"138",9,9,9,9,9,9,9,9,9,9
"139",9,9,9,9,9,9,9,9,9,9
"140",10,9,9,9,10,9,9,10,9,10
"141",8,8,8,8,8,8,8,8,8,8
"142",2,2,2,2,2,2,2,2,2,2
"143",9,9,9,9,9,9,9,9,9,9
"144",9,9,9,9,9,9,9,9,9,9
"145",9,9,9,9,9,9,9,9,9,9
"146",5,5,9,5,5,5,5,5,5,5
"147",9,9,9,9,9,9,9,9,9,9
"148",9,9,9,9,9,9,9,9,9,9
"149",9,9,9,9,9,9,9,9,9,9
"150",9,9,9,9,9,9,9,9,9,9
"151",9,9,9,9,9,9,9,9,9,9
"152",6,6,6,6,6,6,6,6,6,6
"153",9,9,9,9,9,9,9,9,9,9
"154",6,6,6,6,6,6,6,6,6,6
"155",9,9,9,9,9,9,9,9,9,9
"156",7,7,7,7,7,7,7,7,7,7
"157",8,8,8,8,8,8,8,8,8,8
"158",9,9,9,2,9,2,9,2,9,9
"159",9,9,9,9,9,9,9,9,9,9
"160",6,6,6,6,6,6,6,6,6,6
"161",9,9,9,9,9,9,9,9,9,9
"162",9,9,9,9,9,9,9,9,9,9
"163",9,9,9,9,9,9,9,9,9,9
"164",9,9,9,9,9,9,9,9,9,9
"165",1,1,1,1,1,1,1,1,1,1
"166",9,9,9,9,9,9,9,9,9,9
"167",5,9,9,5,9,9,9,9,9,9
"168",9,9,9,9,9,9,9,9,9,9
"169",9,9,9,9,9,9,9,9,9,9
"170",9,9,9,9,9,9,9,9,9,9
"171",2,2,2,2,2,2,2,2,2,2
"172",9,9,9,9,9,9,9,9,9,9
"173",9,9,9,9,9,9,9,9,9,9
"174",5,5,5,5,5,5,5,5,5,5
"175",2,2,2,2,2,2,2,2,2,2
"176",6,6,6,6,6,6,6,6,6,6
"177",9,9,9,9,9,9,9,9,9,9
"178",5,5,5,5,5,5,5,5,10,5
"179",2,2,2,2,2,2,2,2,2,2
"180",6,6,6,6,6,6,6,6,6,6
"181",9,9,9,9,9,9,9,9,9,9
"182",9,9,9,9,9,9,9,9,9,9
"183",9,9,9,9,9,9,9,9,9,9
"184",10,10,10,10,10,10,10,10,10,10
"185",9,9,9,9,9,9,9,9,9,9
"186",9,9,9,9,9,9,9,9,9,9
"187",9,9,9,9,9,9,9,9,9,9
"188",8,8,8,8,8,8,8,8,8,8
"189",10,10,10,10,10,10,10,10,10,10
"190",9,9,9,9,9,9,9,9,9,9
"191",10,10,10,10,10,10,10,10,10,10
"192",9,9,9,9,9,9,9,9,9,9
"193",8,8,8,8,8,8,8,8,8,8
"194",9,9,9,9,9,9,9,9,9,9
"195",10,10,10,10,10,10,10,10,10,10
"196",9,9,9,9,9,9,9,9,9,9
"197",9,9,9,9,9,9,9,9,9,9
"198",2,2,2,2,2,2,2,2,2,2
"199",10,10,10,10,10,10,10,10,10,10
"200",10,10,10,10,10,10,10,10,10,10
"201",9,9,9,9,9,9,9,9,9,9
"202",5,5,5,5,5,5,5,5,5,5
"203",9,9,9,9,9,9,9,9,9,9
"204",9,9,9,9,9,9,9,9,9,9
"205",9,9,9,9,9,9,9,9,9,9
"206",9,9,9,9,9,9,9,9,9,9
"207",1,1,1,1,1,1,1,1,1,1
"208",2,2,2,2,2,2,2,2,2,2
"209",1,1,1,1,1,1,1,1,1,1
"210",9,9,9,9,9,9,9,9,9,9
"211",9,9,9,9,9,9,9,9,9,9
"212",9,9,9,9,9,9,9,9,9,9
"213",2,2,2,2,2,2,2,2,2,2
"214",10,10,10,10,10,10,10,10,10,10
"215",9,9,9,9,9,9,9,9,9,9
"216",1,1,1,1,1,1,1,1,1,1
"217",9,9,9,9,9,9,9,9,9,9
"218",10,10,10,10,10,10,10,10,10,10
"219",9,9,9,9,9,9,9,9,9,9
"220",10,10,10,10,10,10,10,10,10,10
"221",1,1,1,1,1,1,1,1,1,1
"222",10,10,10,10,10,10,10,10,10,10
"223",6,6,6,6,6,6,6,6,6,6
"224",6,6,6,6,6,6,6,6,6,6
"225",5,5,5,5,5,5,5,5,5,5
"226",8,8,8,8,8,8,8,8,8,8
"227",10,10,10,10,10,10,10,10,10,10
"228",2,2,2,2,2,2,2,2,2,2
"229",9,9,9,9,9,9,9,9,9,9
"230",9,9,9,9,9,9,9,9,9,9
"231",4,4,4,4,4,4,4,4,4,4
"232",10,10,10,10,10,10,10,10,10,10
"233",10,10,10,10,10,10,10,10,10,10
"234",6,6,6,6,6,6,6,6,6,6
"235",6,6,6,6,6,6,6,6,6,6
"236",10,10,10,10,10,10,10,10,10,10
"237",10,10,10,10,10,10,10,10,10,10
"238",10,10,10,10,10,10,10,10,10,10
"239",2,2,2,2,2,2,2,2,2,2
"240",10,10,10,10,10,10,10,10,10,10
"241",10,10,10,10,10,10,10,10,10,10
"242",2,2,2,2,2,2,2,2,2,2
"243",8,8,8,8,8,8,8,8,8,8
"244",5,5,5,5,5,5,5,5,5,5
"245",10,10,10,10,10,10,10,10,10,10
"246",6,6,6,6,6,6,6,6,6,6
"247",10,10,10,10,10,10,10,10,10,10
"248",1,1,1,1,1,1,1,1,1,1
"249",4,4,4,4,4,4,4,4,4,4
"250",10,10,10,10,10,10,10,10,10,10
"251",9,9,9,9,9,9,9,9,9,9
"252",1,1,1,1,1,1,1,1,1,1
"253",10,10,10,10,10,10,10,10,10,10
"254",6,6,6,6,6,6,6,6,6,6
"255",10,10,10,10,10,10,10,10,10,10
"256",9,9,9,9,9,9,9,9,9,9
"257",8,8,8,8,8,8,8,8,8,8
"258",1,1,1,1,1,1,1,1,1,1
"259",4,4,4,4,4,4,4,4,4,4
"260",6,6,6,6,6,6,6,6,6,6
"261",10,10,10,10,10,10,10,10,10,10
"262",2,2,2,2,2,2,2,2,2,2
"263",4,4,4,4,4,4,4,4,4,4
"264",6,6,6,6,6,6,6,6,6,6
"265",10,10,10,10,10,10,10,10,10,10
"266",10,10,10,10,10,10,10,10,10,10
"267",6,6,6,6,6,6,6,6,6,6
"268",1,1,1,1,1,1,1,1,1,1
"269",5,10,10,10,5,10,10,5,10,10
"270",5,5,5,5,5,5,5,5,5,5
"271",10,10,10,10,10,10,10,10,10,10
"272",6,6,6,6,6,6,6,6,6,6
"273",10,10,10,10,10,10,10,10,10,10
"274",10,10,10,10,10,10,10,10,10,10
"275",2,2,2,2,2,2,2,2,2,2
"276",6,6,6,6,6,6,6,6,6,6
"277",1,1,1,1,1,1,1,1,1,1
"278",10,10,10,10,10,10,10,10,10,10
"279",10,10,10,10,10,10,10,10,10,10
"280",10,10,10,10,10,10,10,10,10,10
"281",5,5,5,5,5,5,5,5,5,5
"282",4,4,4,4,4,4,4,4,4,4
"283",10,10,10,10,10,10,10,10,10,10
"284",4,4,4,4,4,4,4,4,4,4
"285",6,6,6,6,6,6,6,6,6,6
"286",10,10,10,10,10,10,10,10,10,10
"287",10,10,10,10,10,10,10,10,10,10
"288",2,2,2,2,2,2,2,2,2,2
"289",10,10,10,10,10,10,10,10,10,10
"290",10,10,10,10,10,10,10,10,10,10
"291",10,10,10,10,10,10,10,10,10,10
"292",10,10,10,10,10,10,10,10,10,10
"293",1,1,1,1,1,1,1,1,1,1
"294",4,4,4,4,4,4,4,4,4,4
"295",7,7,7,7,7,7,7,7,7,7
"296",10,10,10,10,10,10,10,10,10,10
"297",4,4,4,4,4,4,4,4,4,4
"298",1,1,1,1,1,1,1,1,1,1
"299",10,10,10,10,10,10,10,10,10,10
"300",10,10,10,10,10,10,10,10,10,10
"301",7,7,7,7,7,7,7,7,7,7
"302",4,4,4,4,4,4,4,4,4,4
"303",10,10,10,10,10,10,10,10,10,10
"304",5,5,5,5,5,5,5,5,5,5
"305",5,5,5,5,5,5,5,5,5,5
"306",6,6,6,6,6,6,6,6,6,6
"307",6,6,6,6,6,6,6,6,6,6
"308",8,8,8,8,8,8,8,8,8,8
"309",6,6,6,6,6,6,6,6,6,6
"310",10,10,10,10,10,10,10,10,10,10
"311",2,2,2,2,2,2,2,2,2,2
"312",1,1,1,1,1,1,1,1,1,1
"313",10,10,10,10,10,10,10,10,10,10
"314",4,4,4,4,4,4,4,4,4,4
"315",10,10,10,10,10,10,10,10,10,10
"316",11,11,11,11,11,11,11,11,11,11
"317",10,10,10,10,10,10,10,10,10,10
"318",6,6,6,6,6,6,6,6,6,6
"319",10,10,10,10,10,10,10,10,10,10
"320",7,7,7,7,7,7,7,7,7,7
"321",5,5,5,5,5,5,5,5,5,5
"322",1,1,1,1,1,1,1,1,1,1
"323",2,2,2,2,2,2,2,2,2,2
"324",4,4,4,4,4,4,4,4,4,4
"325",10,10,10,10,10,10,10,10,10,10
"326",4,4,4,4,4,4,4,4,4,4
"327",10,10,10,10,10,10,10,10,10,10
"328",6,6,6,6,6,6,6,6,6,6
"329",8,8,8,8,8,8,8,8,8,8
"330",5,5,5,5,5,5,5,5,5,5
"331",10,10,10,10,10,10,10,10,10,10
"332",10,10,10,10,10,10,10,10,10,10
"333",6,6,6,6,6,6,6,6,6,6
"334",4,4,4,4,4,4,4,4,4,4
"335",10,10,10,10,10,10,10,10,10,10
"336",6,6,6,6,6,6,6,6,6,6
"337",4,4,4,4,4,4,4,4,4,4
"338",10,10,5,10,10,10,10,10,10,10
"339",5,5,5,5,5,5,5,5,5,5
"340",4,4,4,4,4,4,4,4,4,4
"341",5,5,5,5,5,5,5,5,5,5
"342",5,5,5,5,5,5,5,5,5,5
"343",6,6,6,6,6,6,6,6,6,6
"344",5,5,5,5,5,5,5,5,5,5
"345",5,5,5,5,5,5,5,5,5,5
"346",10,5,5,10,10,5,10,10,10,5
"347",5,5,5,5,5,5,5,5,5,5
"348",5,5,5,5,5,5,5,5,5,5
"349",10,10,10,10,10,10,10,10,10,10
"350",4,4,4,4,4,4,4,4,4,4
"351",4,4,4,4,4,4,4,4,4,4
"352",4,4,4,4,4,4,4,4,4,4
"353",5,5,5,5,5,5,5,5,5,5
"354",10,5,5,5,5,5,5,10,5,5
"355",5,5,5,5,5,5,5,5,5,5
"356",6,6,6,6,6,6,6,6,6,6
"357",10,10,10,10,10,10,10,10,10,10
"358",2,2,2,2,2,2,2,2,2,2
"359",1,1,1,1,1,1,1,1,1,1
"360",7,7,7,7,7,7,7,7,7,7
"361",5,5,5,5,5,5,5,5,5,5
"362",5,5,5,5,5,5,5,5,5,5
"363",10,5,5,5,10,5,10,10,10,5
"364",10,10,10,10,10,10,10,10,10,10
"365",10,5,5,5,10,10,10,10,10,10
"366",2,2,2,2,2,2,2,2,2,2
"367",5,5,5,5,5,5,5,5,5,5
"368",5,5,5,5,5,5,5,5,5,5
"369",10,10,10,10,10,10,10,10,10,10
"370",10,10,10,10,10,10,10,10,10,10
"371",3,3,3,3,3,3,3,3,3,3
"372",5,5,5,5,5,5,5,5,5,5
"373",10,10,10,10,10,10,10,10,10,10
"374",5,5,5,5,5,5,5,5,5,5
"375",2,2,2,2,2,2,2,2,2,2
"376",10,10,10,10,10,10,10,10,10,10
"377",10,10,10,10,10,10,10,10,10,10
"378",10,10,10,10,10,10,10,10,10,10
"379",4,4,4,4,4,4,4,4,4,4
"380",8,8,8,8,8,8,8,8,8,8
"381",7,7,7,7,7,7,7,7,7,7
"382",2,2,2,2,2,2,2,2,2,2
"383",10,5,5,10,10,10,10,10,10,10
"384",5,5,5,5,5,5,5,5,5,5
"385",5,5,5,5,5,5,5,5,5,5
"386",5,5,5,5,5,5,5,5,5,5
"387",5,5,5,5,5,5,5,5,5,5
"388",4,4,4,4,4,4,4,4,4,4
"389",5,5,5,5,5,5,5,5,5,5
"390",7,7,7,7,7,7,7,7,7,7
"391",4,4,4,4,4,4,4,4,4,4
"392",5,5,5,5,5,5,5,10,5,5
"393",5,5,5,5,5,5,5,5,5,5
"394",5,5,5,5,5,5,5,5,5,5
"395",10,10,10,10,10,10,10,10,10,10
"396",10,10,10,10,10,10,10,10,10,10
"397",5,5,5,5,5,5,5,5,5,5
"398",9,9,9,9,9,9,9,9,9,9
"399",5,5,5,5,5,5,5,5,5,5
"400",5,5,5,5,5,5,5,5,5,5
"401",1,1,1,1,1,1,1,1,1,1
"402",6,6,6,6,6,6,6,6,6,6
"403",4,4,4,4,4,4,4,4,4,4
"404",4,4,4,4,4,4,4,4,4,4
"405",7,7,7,7,7,7,7,7,7,7
"406",7,7,7,7,7,7,7,7,7,7
"407",5,5,5,5,5,5,5,5,5,5
"408",2,2,2,2,2,2,2,2,2,2
"409",10,10,10,10,10,10,10,10,10,10
"410",5,5,5,5,5,5,5,5,5,5
"411",5,5,5,5,5,5,5,5,5,5
"412",5,5,5,5,5,5,5,5,5,5
"413",5,5,5,5,5,5,5,10,5,5
"414",6,6,6,6,6,6,6,6,6,6
"415",10,10,10,10,10,10,10,10,10,10
"416",5,5,5,5,5,5,5,5,5,5
"417",2,2,2,2,2,2,2,2,2,2
"418",1,1,1,1,1,1,1,1,1,1
"419",7,7,7,7,7,7,7,7,7,7
"420",2,2,2,2,2,2,2,2,2,2
"421",5,5,5,5,5,5,5,5,5,5
"422",1,1,1,1,1,1,1,1,1,1
"423",5,5,5,5,5,5,5,5,5,5
"424",7,7,7,7,7,7,7,7,7,7
"425",5,5,5,5,5,5,5,5,5,5
"426",1,1,1,1,1,1,1,1,1,1
"427",1,1,1,1,1,1,1,1,1,1
"428",7,7,7,7,7,7,7,7,7,7
"429",5,5,5,5,5,5,5,5,5,5
"430",5,5,5,5,5,5,5,5,5,5
"431",5,5,5,5,5,5,5,5,5,5
"432",10,10,10,10,10,10,10,10,10,10
"433",5,5,5,5,5,5,5,5,5,5
"434",5,5,5,5,5,5,5,5,5,5
"435",11,11,11,11,11,11,11,11,11,11
"436",2,2,2,2,2,2,2,2,2,2
"437",5,5,5,5,5,5,5,5,5,5
"438",1,1,1,1,1,1,1,1,1,1
"439",5,5,5,5,5,5,5,5,5,5
"440",4,4,4,4,4,4,4,4,4,4
"441",8,8,8,8,8,8,8,8,8,8
"442",10,10,10,10,10,10,10,10,10,10
"443",6,6,6,6,6,6,6,6,6,6
"444",10,10,10,10,10,10,10,10,10,10
"445",5,5,5,5,5,5,5,5,5,5
"446",5,5,5,5,5,5,5,5,5,5
"447",5,5,5,5,5,5,5,5,5,5
"448",5,5,5,5,5,5,5,5,5,5
"449",5,5,5,5,5,5,5,5,5,5
"450",4,4,4,4,4,4,4,4,4,4
"451",4,4,4,4,4,4,4,4,4,4
"452",6,6,6,6,6,6,6,6,6,6
"453",10,10,10,10,10,10,10,10,10,10
"454",5,5,5,5,5,5,5,5,5,5
"455",6,6,6,6,6,6,6,6,6,6
"456",7,7,7,7,7,7,7,7,7,7
"457",6,6,6,6,6,6,6,6,6,6
"458",6,6,6,6,6,6,6,6,6,6
"459",1,1,1,1,1,1,1,1,1,1
"460",10,10,10,10,10,10,10,10,10,10
"461",8,8,8,8,8,8,8,8,8,8
"462",7,7,7,7,7,7,7,7,7,7
"463",5,5,5,5,5,5,5,5,5,5
"464",10,10,10,10,10,10,10,10,10,10
"465",8,8,8,8,8,8,8,8,8,8
"466",6,6,6,6,6,6,6,6,6,6
"467",10,10,10,10,10,10,10,10,10,10
"468",10,10,10,10,10,10,10,10,10,10
"469",10,10,10,10,10,10,10,10,10,10
"470",5,5,5,5,5,5,5,5,5,5
"471",6,6,6,6,6,6,6,6,6,6
"472",8,8,8,8,8,8,8,8,8,8
"473",5,5,5,5,5,5,5,5,5,5
"474",11,11,11,11,11,11,11,11,11,11
"475",7,7,7,7,7,7,7,7,7,7
"476",7,7,7,7,7,7,7,7,7,7
"477",7,7,7,7,7,7,7,7,7,7
"478",6,6,6,6,6,6,6,6,6,6
"479",7,7,7,7,7,7,7,7,7,7
"480",8,8,8,8,8,8,8,8,8,8
"481",2,2,2,2,2,2,2,2,2,2
"482",5,5,5,5,5,5,5,5,5,5
"483",10,10,10,10,10,10,10,10,10,10
"484",11,11,11,11,11,11,11,11,11,11
"485",2,2,2,2,2,2,2,2,2,2
"486",8,8,8,8,8,8,8,8,8,8
"487",7,7,7,7,7,7,7,7,7,7
"488",2,2,2,2,2,2,2,2,2,2
"489",4,4,4,4,4,4,4,4,4,4
"490",8,8,8,8,8,8,8,8,8,8
"491",7,7,7,7,7,7,7,7,7,7
"492",5,5,5,5,5,5,5,5,5,5
"493",5,5,5,5,5,5,5,5,5,5
"494",6,6,6,6,6,6,6,6,6,6
"495",1,1,1,1,1,1,1,1,1,1
"496",5,5,5,5,5,5,5,5,5,5
"497",7,7,7,7,7,7,7,7,7,7
"498",5,5,5,5,5,5,5,5,5,5
"499",2,2,2,2,2,2,2,2,2,2
"500",4,4,4,4,4,4,4,4,4,4
"501",1,1,1,1,1,1,1,1,1,1
"502",6,6,6,6,6,6,6,6,6,6
"503",10,10,10,10,10,10,10,10,10,10
"504",11,11,11,11,11,11,11,11,11,11
"505",11,11,11,11,11,11,11,11,11,11
"506",10,10,10,10,10,10,10,10,10,10
"507",5,5,5,5,5,5,5,5,5,5
"508",4,4,4,4,4,4,4,4,4,4
"509",6,6,6,6,6,6,6,6,6,6
"510",12,12,12,12,12,12,12,12,12,12
"511",10,10,10,10,10,10,10,10,10,10
"512",6,6,6,6,6,6,6,6,6,6
"513",8,8,8,8,8,8,8,8,8,8
"514",5,5,5,5,5,5,5,5,5,5
"515",12,12,12,12,12,12,12,12,12,12
"516",7,7,7,7,7,7,7,7,7,7
"517",2,2,2,2,2,2,2,2,2,2
"518",1,1,1,1,1,1,1,1,1,1
"519",6,6,6,6,6,6,6,6,6,6
"520",10,10,10,10,10,10,10,10,10,10
"521",10,10,10,10,10,10,10,10,10,10
"522",7,7,7,7,7,7,7,7,7,7
"523",10,10,10,10,10,10,10,10,10,10
"524",4,4,4,4,4,4,4,4,4,4
"525",8,8,8,8,8,8,8,8,8,8
"526",5,5,5,5,5,5,5,5,5,5
"527",6,5,5,5,5,5,5,6,5,5
"528",5,5,5,5,5,5,5,5,5,5
"529",7,7,7,7,7,7,7,7,7,7
"530",6,6,6,6,6,6,6,6,6,6
"531",6,6,6,6,6,6,6,6,6,6
"532",7,7,7,7,7,7,7,7,7,7
"533",5,5,5,5,5,5,5,5,5,5
"534",5,5,5,5,5,5,5,5,5,5
"535",6,6,6,6,6,6,6,6,6,6
"536",5,5,5,5,5,5,5,5,5,5
"537",5,5,5,5,5,5,5,5,5,5
"538",7,7,7,7,7,7,7,7,7,7
"539",4,4,4,4,4,4,4,4,4,4
"540",12,12,12,12,12,12,12,12,12,12
"541",11,11,11,11,11,11,11,11,11,11
"542",7,7,7,7,7,7,7,7,7,7
"543",4,4,4,4,4,4,4,4,4,4
"544",1,1,1,1,1,1,1,1,1,1
"545",5,5,5,5,5,5,5,5,5,5
"546",1,1,1,1,1,1,1,1,1,1
"547",5,5,5,5,5,5,5,5,5,5
"548",6,6,6,6,6,6,6,6,6,6
"549",6,6,6,6,6,6,6,6,6,6
"550",8,8,8,8,8,8,8,8,8,8
"551",6,6,6,6,6,6,6,6,6,6
"552",7,7,7,7,7,7,7,7,7,7
"553",7,7,7,7,7,7,7,7,7,7
"554",1,1,1,1,1,1,1,1,1,1
"555",5,5,5,5,5,5,5,5,5,5
"556",4,4,4,4,4,4,4,4,4,4
"557",1,1,1,1,1,1,1,1,1,1
"558",4,4,4,4,4,4,4,4,4,4
"559",5,5,5,5,5,5,5,5,5,5
"560",12,12,12,12,12,12,12,12,12,12
"561",7,7,7,7,7,7,7,7,7,7
"562",6,6,6,6,6,6,6,6,6,6
"563",6,6,6,6,6,6,6,6,6,6
"564",11,11,11,11,11,11,11,11,11,11
"565",6,6,6,6,6,6,6,6,6,6
"566",5,5,5,5,5,5,5,5,5,5
"567",7,7,7,7,7,7,7,7,7,7
"568",5,5,5,5,5,5,5,5,5,5
"569",2,2,2,2,2,2,2,2,2,2
"570",6,6,6,6,6,6,6,6,6,6
"571",5,5,5,5,5,5,5,5,5,5
"572",2,2,2,2,2,2,2,2,2,2
"573",10,10,10,10,10,10,10,10,10,10
"574",5,5,5,5,5,5,5,5,5,5
"575",7,7,7,7,7,7,7,7,7,7
"576",11,11,11,11,11,11,11,11,11,11
"577",6,6,6,6,6,6,6,6,6,6
"578",6,6,6,6,6,6,6,6,6,6
"579",9,9,9,9,9,9,9,9,9,9
"580",11,11,11,11,11,11,11,11,11,11
"581",2,2,2,2,2,2,2,2,2,2
"582",6,6,6,6,6,6,6,6,6,6
"583",6,6,6,6,6,6,6,6,6,6
"584",1,1,1,1,1,1,1,1,1,1
"585",10,10,10,10,10,10,10,10,10,10
"586",6,6,6,6,6,6,6,6,6,6
"587",2,2,2,2,2,2,2,2,2,2
"588",5,5,5,5,5,5,5,5,5,5
"589",1,1,1,1,1,1,1,1,1,1
"590",1,1,1,1,1,1,1,1,1,1
"591",6,6,6,6,6,6,6,6,6,6
"592",10,10,10,10,10,10,10,10,10,10
"593",7,7,7,7,7,7,7,7,7,7
"594",2,2,2,2,2,2,2,2,2,2
"595",8,8,8,8,8,8,8,8,8,8
"596",6,6,6,6,6,6,6,6,6,6
"597",10,10,10,10,10,10,10,10,10,10
"598",11,11,11,11,11,11,11,11,11,11
"599",1,1,1,1,1,1,1,1,1,1
"600",4,4,4,4,4,4,4,4,4,4
