"","BayesSpace_1","BayesSpace_2","BayesSpace_3","BayesSpace_4","BayesSpace_5","BayesSpace_6","BayesSpace_7","BayesSpace_8","BayesSpace_9","BayesSpace_10"
"133",7,7,1,7,7,7,12,12,12,7
"134",9,9,9,9,9,9,9,9,9,9
"135",3,3,3,3,3,3,3,3,3,3
"136",11,11,11,11,11,11,11,11,11,11
"137",3,3,3,3,3,3,3,3,3,3
"138",9,9,9,9,9,9,9,9,9,9
"139",9,9,9,9,9,9,9,9,9,9
"140",7,7,9,7,7,7,9,9,9,7
"141",9,9,9,9,9,9,9,9,9,9
"142",3,3,3,3,3,3,3,3,3,3
"143",3,3,3,3,9,3,3,3,3,3
"144",9,9,9,9,9,9,9,9,9,9
"145",9,9,9,9,9,9,9,9,9,9
"146",9,9,9,9,9,9,9,9,9,9
"147",3,3,3,3,3,3,3,3,3,3
"148",13,13,13,13,13,13,13,13,13,13
"149",9,13,9,13,13,9,9,9,9,13
"150",9,9,9,9,9,9,9,9,9,9
"151",9,9,9,9,9,9,9,9,9,9
"152",9,9,9,9,9,9,9,9,9,9
"153",9,9,9,9,9,9,9,9,9,9
"154",13,13,13,13,13,13,13,13,13,13
"155",9,9,9,9,9,9,9,9,9,9
"156",7,7,7,7,7,7,7,7,7,7
"157",9,9,9,9,9,9,9,9,9,9
"158",9,9,9,9,9,9,9,9,9,9
"159",3,3,3,3,3,3,3,3,3,3
"160",3,3,3,3,3,3,3,3,3,3
"161",9,9,9,9,9,9,9,9,9,9
"162",13,13,13,13,13,13,13,13,13,13
"163",2,2,2,2,2,2,2,2,2,2
"164",3,3,3,3,3,3,3,3,3,3
"165",2,2,2,2,2,2,2,2,2,2
"166",13,13,13,13,13,13,13,13,13,13
"167",7,7,7,7,7,7,7,7,7,7
"168",9,9,9,9,9,9,9,9,9,9
"169",3,3,3,3,3,3,3,3,3,3
"170",9,9,9,9,9,9,9,9,9,9
"171",9,9,9,9,9,9,9,9,9,9
"172",9,9,9,9,9,9,9,9,9,9
"173",3,3,3,3,3,3,3,3,3,3
"174",4,1,7,1,4,1,7,7,7,1
"175",2,2,2,2,2,2,2,2,2,2
"176",13,13,13,13,13,13,13,13,13,13
"177",9,13,9,9,13,13,9,9,9,9
"178",7,7,7,7,7,7,7,7,7,7
"179",9,9,9,9,9,9,9,9,9,9
"180",7,7,9,7,7,7,9,9,9,7
"181",13,13,13,13,13,13,13,13,13,13
"182",3,3,12,3,3,3,4,4,4,3
"183",7,7,1,7,7,7,12,12,12,7
"184",11,11,11,11,11,11,11,11,11,11
"185",3,3,9,3,3,3,9,9,9,3
"186",9,9,12,9,9,9,4,4,4,9
"187",13,13,13,13,13,13,13,13,13,13
"188",5,5,5,5,5,5,5,5,5,5
"189",3,3,3,3,3,3,3,3,3,3
"190",12,12,1,12,12,12,12,12,12,12
"191",3,3,3,3,3,3,3,3,3,3
"192",12,12,1,12,12,12,12,12,12,12
"193",3,3,3,3,3,3,3,3,3,3
"194",9,9,9,9,9,9,9,9,9,9
"195",12,12,1,12,12,12,12,12,12,12
"196",13,13,13,13,13,13,13,13,13,13
"197",5,5,5,5,5,5,5,5,5,5
"198",11,11,11,11,11,11,11,11,11,11
"199",12,12,1,12,12,12,12,12,12,12
"200",4,1,4,1,4,1,8,8,1,1
"201",11,11,11,11,11,11,11,11,11,11
"202",3,3,3,3,3,3,3,3,3,3
"203",12,12,1,12,12,12,12,12,12,12
"204",13,13,13,13,13,13,13,13,13,13
"205",3,3,3,3,3,3,3,3,3,3
"206",3,3,12,3,3,3,4,4,4,3
"207",5,5,5,5,5,5,5,5,5,5
"208",2,2,2,2,2,2,2,2,2,2
"209",3,3,12,3,3,3,4,4,4,3
"210",13,13,13,13,13,13,13,13,13,13
"211",13,13,3,13,13,13,3,3,3,13
"212",3,3,3,3,3,3,3,3,3,3
"213",9,9,9,9,9,9,9,9,9,9
"214",3,3,3,3,3,3,3,3,3,3
"215",2,2,2,2,2,2,3,2,2,2
"216",13,13,13,13,13,13,13,13,13,13
"217",5,5,5,5,5,5,5,5,5,5
"218",3,3,3,3,3,3,3,3,3,3
"219",11,11,11,11,11,11,11,11,11,11
"220",3,3,12,3,3,3,4,4,4,3
"221",3,3,3,3,3,3,3,3,3,3
"222",3,3,3,3,3,3,3,3,3,3
"223",2,2,2,2,2,2,2,2,2,2
"224",2,2,2,2,2,2,2,2,2,2
"225",13,13,13,13,13,13,13,13,13,13
"226",5,5,5,5,5,5,5,5,5,5
"227",3,3,3,3,3,3,3,3,3,3
"228",12,12,12,12,12,12,4,4,4,12
"229",7,7,12,7,7,7,4,4,4,7
"230",9,9,9,9,9,9,9,9,9,9
"231",13,13,13,13,13,13,13,13,13,13
"232",9,9,9,9,9,9,9,9,9,9
"233",5,5,5,5,5,5,5,5,5,5
"234",13,13,13,13,13,13,13,13,13,13
"235",3,3,3,3,3,3,3,3,3,3
"236",13,13,1,13,13,13,12,12,12,13
"237",13,13,13,13,13,13,13,13,13,13
"238",3,3,3,3,3,3,3,3,3,3
"239",13,13,13,13,13,13,13,13,13,13
"240",11,11,11,11,11,11,11,11,11,11
"241",3,3,12,3,3,3,4,4,4,3
"242",4,1,7,1,4,1,7,7,7,1
"243",3,3,3,3,3,3,3,3,3,3
"244",3,3,3,3,3,3,3,3,3,3
"245",11,11,11,11,11,11,11,11,11,11
"246",3,3,12,3,3,3,4,4,4,3
"247",3,3,12,3,3,3,4,4,4,3
"248",3,3,3,3,3,3,3,3,3,3
"249",8,8,8,8,8,8,8,8,8,8
"250",11,11,11,11,11,11,11,11,11,11
"251",3,9,9,3,3,9,9,9,9,3
"252",7,7,7,7,7,7,7,7,7,7
"253",13,13,13,13,13,13,13,13,13,13
"254",6,6,6,6,6,6,6,6,6,6
"255",13,13,13,13,13,13,13,13,13,13
"256",2,2,2,2,2,2,2,2,2,2
"257",13,13,13,13,13,13,13,13,13,13
"258",12,12,1,12,12,12,12,12,12,12
"259",7,7,7,7,7,7,7,7,7,7
"260",8,8,8,8,8,8,8,8,8,8
"261",13,13,13,13,13,13,13,13,13,13
"262",13,13,13,13,13,13,13,13,13,13
"263",7,7,7,7,7,7,7,7,7,7
"264",6,6,6,6,6,6,6,6,6,6
"265",7,7,12,7,7,7,4,4,4,7
"266",13,13,13,13,13,13,13,13,13,13
"267",9,9,9,9,9,9,9,9,9,9
"268",9,9,13,9,9,9,13,13,13,9
"269",2,2,2,2,2,2,2,2,2,2
"270",9,9,9,9,9,9,9,9,9,9
"271",2,2,2,2,2,2,2,2,2,2
"272",7,12,1,12,12,7,12,12,12,7
"273",3,3,12,3,3,3,4,4,4,3
"274",3,9,12,9,3,3,4,4,4,3
"275",6,6,6,6,6,6,6,6,6,6
"276",3,3,3,3,3,3,3,3,3,3
"277",12,12,1,12,12,12,12,12,12,12
"278",3,3,3,3,3,3,3,3,3,3
"279",12,12,1,12,12,12,12,12,12,12
"280",3,3,3,3,3,3,3,3,3,3
"281",11,11,11,11,11,11,11,11,11,11
"282",6,6,6,6,6,6,6,6,6,6
"283",12,12,1,12,12,12,12,12,12,12
"284",3,3,12,3,3,3,4,4,4,3
"285",2,2,2,2,2,2,2,2,2,2
"286",12,12,1,12,12,12,12,12,12,7
"287",9,9,9,9,9,9,9,9,9,9
"288",7,7,7,7,7,7,7,7,7,7
"289",2,2,2,2,2,2,2,2,2,2
"290",3,3,3,3,3,3,3,3,3,3
"291",11,11,11,11,11,11,11,11,11,11
"292",12,12,1,12,12,12,12,12,12,12
"293",12,12,12,12,12,12,4,4,4,12
"294",11,11,11,11,11,11,11,11,11,11
"295",2,2,2,2,2,2,2,2,2,2
"296",2,2,2,2,2,2,2,2,2,2
"297",5,5,5,5,5,5,5,5,5,5
"298",9,9,9,9,9,9,9,9,9,9
"299",12,12,12,12,12,12,4,4,4,12
"300",9,9,12,3,3,9,4,4,4,3
"301",11,11,11,11,11,11,11,11,11,11
"302",3,3,3,3,3,3,3,3,3,3
"303",7,7,7,7,7,7,7,7,7,7
"304",12,12,12,12,12,12,4,4,4,12
"305",5,5,5,5,5,5,5,5,5,5
"306",12,12,1,12,12,12,12,12,12,12
"307",12,12,1,12,12,12,12,12,12,12
"308",13,13,13,13,13,13,13,13,13,13
"309",3,3,3,3,3,3,3,3,3,3
"310",3,3,3,3,3,3,3,3,3,3
"311",9,9,13,9,9,9,13,13,13,9
"312",3,7,12,3,3,3,4,4,4,3
"313",13,13,13,13,13,13,3,3,13,13
"314",13,13,13,13,13,13,13,13,13,13
"315",2,2,2,2,2,2,2,2,2,2
"316",13,13,13,13,13,13,13,13,13,13
"317",13,13,13,13,13,13,13,13,13,13
"318",11,11,11,11,11,11,11,11,11,11
"319",3,3,12,3,3,3,4,4,4,3
"320",1,4,4,4,1,4,1,1,1,4
"321",3,3,12,3,3,3,4,4,4,3
"322",2,2,2,2,2,2,2,2,2,2
"323",13,13,13,13,13,13,13,13,13,13
"324",13,13,13,13,13,13,13,13,13,13
"325",11,11,11,11,11,11,11,11,11,11
"326",13,13,13,13,13,13,13,13,13,13
"327",11,11,11,11,11,11,11,11,11,11
"328",12,12,1,12,12,12,12,12,12,12
"329",9,9,9,9,9,9,9,9,9,9
"330",2,2,12,2,2,2,4,4,4,2
"331",13,13,13,13,13,13,13,13,13,13
"332",13,13,13,13,13,13,3,3,13,13
"333",3,3,12,3,3,3,4,4,4,3
"334",2,2,2,2,2,2,2,2,2,2
"335",6,6,6,6,6,6,6,6,6,6
"336",11,11,11,11,11,11,11,11,11,11
"337",1,4,5,4,1,4,1,1,1,4
"338",7,7,7,7,7,7,7,7,7,7
"339",5,5,5,5,5,5,5,5,5,5
"340",12,12,1,12,12,12,12,12,12,12
"341",3,3,3,3,3,3,3,3,3,3
"342",11,11,11,11,11,11,11,11,11,11
"343",3,3,3,3,3,3,3,3,3,3
"344",9,9,9,9,9,9,9,9,9,9
"345",13,13,13,13,13,13,13,13,13,13
"346",7,7,7,7,7,7,7,7,7,7
"347",2,2,2,2,2,2,2,2,2,2
"348",11,11,11,11,11,11,11,11,11,11
"349",3,3,12,3,3,3,4,4,4,3
"350",1,4,4,4,1,4,1,1,1,4
"351",13,3,3,13,13,13,3,3,3,13
"352",2,2,2,2,2,2,2,2,2,2
"353",12,12,1,12,12,12,12,12,12,12
"354",11,11,11,11,11,11,11,11,11,11
"355",3,3,3,3,3,3,3,3,3,3
"356",2,2,2,2,2,2,2,2,2,2
"357",11,11,11,11,11,11,11,11,11,11
"358",12,12,1,12,12,12,12,12,12,12
"359",13,13,13,13,13,13,13,13,13,13
"360",7,7,7,7,7,7,7,7,7,7
"361",11,11,11,11,11,11,11,11,11,11
"362",12,12,1,12,12,12,12,12,12,12
"363",12,12,1,12,12,12,12,12,12,12
"364",12,12,1,12,12,12,12,12,12,12
"365",9,9,9,9,9,9,9,9,9,9
"366",9,9,9,9,9,9,9,9,9,9
"367",12,12,1,12,12,12,12,12,12,12
"368",12,12,1,12,12,12,12,12,12,12
"369",1,4,4,4,1,4,1,1,1,4
"370",12,12,12,12,12,12,9,9,9,12
"371",8,8,8,8,8,8,8,8,8,8
"372",8,8,8,8,8,8,8,8,8,8
"373",1,4,5,4,1,4,5,5,5,4
"374",7,7,7,7,7,7,4,4,7,7
"375",13,13,13,13,13,13,13,13,13,13
"376",2,2,2,2,2,2,2,2,2,2
"377",12,12,12,8,12,12,4,4,4,12
"378",13,13,3,13,13,13,3,3,3,13
"379",13,13,13,13,13,13,13,13,13,13
"380",12,12,1,12,12,12,12,12,12,12
"381",2,2,2,2,2,2,2,2,2,2
"382",13,13,13,13,13,13,13,13,13,13
"383",13,13,13,13,13,13,13,13,13,13
"384",6,6,6,6,6,6,6,6,6,6
"385",3,3,12,3,3,3,4,4,4,3
"386",1,4,4,4,1,4,1,1,1,4
"387",12,12,1,12,12,12,12,12,12,12
"388",13,13,13,13,13,13,13,13,13,13
"389",12,12,1,12,12,12,12,12,12,12
"390",2,2,2,2,2,2,2,2,2,2
"391",12,12,1,12,12,12,12,12,12,12
"392",12,12,1,12,12,12,12,12,12,12
"393",12,12,1,12,12,12,12,12,12,12
"394",6,6,6,6,6,6,6,6,6,6
"395",12,12,1,12,12,12,12,12,12,12
"396",9,9,9,9,9,9,9,9,9,9
"397",3,3,3,3,3,3,3,3,3,3
"398",11,11,11,11,11,11,11,11,11,11
"399",2,2,1,2,2,2,12,12,12,2
"400",3,3,3,3,3,3,3,3,3,3
"401",2,2,2,2,2,2,2,2,2,2
"402",4,1,4,1,4,1,1,1,1,1
"403",12,12,1,12,12,12,12,12,12,12
"404",4,1,7,1,4,1,7,7,7,1
"405",9,9,1,9,9,9,12,12,12,9
"406",7,7,7,7,7,7,7,7,7,7
"407",12,12,1,12,12,12,12,12,12,12
"408",3,3,12,3,3,3,4,4,4,3
"409",3,3,3,3,3,3,3,3,3,3
"410",9,9,9,9,9,9,9,9,9,9
"411",7,7,7,7,7,7,7,7,7,7
"412",2,2,2,2,2,2,2,2,2,2
"413",13,13,13,13,13,13,13,13,13,13
"414",2,2,2,2,2,2,2,2,2,2
"415",13,13,13,13,13,13,13,13,13,13
"416",6,6,6,6,6,6,6,6,6,6
"417",13,13,13,13,13,13,13,13,13,13
"418",12,12,1,12,12,12,12,12,12,12
"419",3,3,3,3,3,3,3,3,3,3
"420",6,6,6,6,6,6,6,6,6,6
"421",11,11,11,11,11,11,11,11,11,11
"422",12,12,1,12,12,12,12,12,12,12
"423",2,2,2,2,2,2,2,2,2,2
"424",13,13,13,13,13,13,13,13,13,13
"425",13,13,13,13,13,13,13,13,13,13
"426",2,2,2,2,2,2,2,2,2,2
"427",13,13,13,13,13,13,13,13,13,13
"428",2,2,2,2,2,2,2,2,2,2
"429",13,13,13,13,13,13,13,13,13,13
"430",13,13,13,13,13,13,13,13,13,13
"431",1,4,4,4,1,4,1,1,1,4
"432",2,2,2,2,2,2,2,2,2,2
"433",2,2,2,2,2,2,2,2,2,2
"434",11,11,11,11,11,11,11,11,11,11
"435",13,13,13,13,13,13,13,13,13,13
"436",12,12,1,12,12,12,12,12,12,12
"437",8,8,8,8,8,8,8,8,8,8
"438",11,11,11,11,11,11,11,11,11,11
"439",13,13,7,13,13,13,7,7,7,13
"440",12,12,1,12,12,12,12,12,12,12
"441",2,2,2,2,2,2,2,2,2,2
"442",13,13,13,13,13,13,13,13,13,13
"443",2,2,2,2,2,2,2,2,2,2
"444",1,4,4,4,1,4,1,1,1,4
"445",8,8,8,8,8,8,8,8,8,8
"446",13,13,13,13,13,13,13,13,13,13
"447",12,12,1,12,12,12,12,12,12,12
"448",13,13,13,13,13,13,13,13,13,13
"449",8,8,8,8,8,8,8,8,8,8
"450",13,13,13,13,13,13,13,13,13,13
"451",13,13,13,13,13,13,13,13,13,13
"452",11,11,11,11,11,11,11,11,11,11
"453",13,13,13,13,13,13,13,13,13,13
"454",6,6,6,6,6,6,6,6,6,6
"455",12,12,1,12,12,12,12,12,12,12
"456",8,8,8,8,8,8,8,8,8,8
"457",6,6,6,6,6,6,6,6,6,6
"458",7,7,12,7,7,7,4,4,4,7
"459",2,2,12,2,2,2,4,4,4,2
"460",13,13,13,13,13,13,13,13,13,13
"461",11,11,11,11,11,11,11,11,11,11
"462",6,6,6,6,6,6,6,6,6,6
"463",12,12,1,12,12,12,12,12,12,12
"464",13,13,13,13,13,13,13,13,13,13
"465",7,7,7,7,7,7,7,7,7,7
"466",12,12,1,12,12,12,12,12,12,12
"467",1,4,5,4,1,4,5,1,5,4
"468",12,12,1,12,12,12,12,12,12,12
"469",6,6,6,6,6,6,6,6,6,6
"470",11,11,11,11,11,11,11,11,11,11
"471",6,6,6,6,6,6,6,6,6,6
"472",12,12,1,12,12,12,12,12,12,12
"473",11,11,11,11,11,11,11,11,11,11
"474",13,13,13,13,13,13,13,13,13,13
"475",13,13,13,13,13,13,13,13,13,13
"476",11,11,11,11,11,11,11,11,11,11
"477",4,1,6,1,4,1,6,6,6,1
"478",5,5,5,5,5,5,5,5,5,5
"479",13,13,13,13,13,13,8,8,8,13
"480",6,6,6,6,6,6,6,6,6,6
"481",8,8,8,8,8,8,8,8,8,8
"482",4,1,1,1,4,1,12,12,12,1
"483",11,11,11,11,11,11,11,11,11,11
"484",13,13,13,13,13,13,13,13,13,13
"485",6,6,6,6,6,6,6,6,6,6
"486",2,2,2,2,2,2,2,2,2,2
"487",13,13,13,13,13,13,13,13,13,13
"488",9,9,9,9,9,9,9,9,9,9
"489",6,6,6,6,6,6,6,6,6,6
"490",13,13,13,13,13,13,13,13,13,13
"491",1,4,4,4,1,4,1,1,1,4
"492",12,12,1,12,12,12,12,12,12,12
"493",4,1,7,1,4,1,7,7,7,1
"494",13,13,13,13,13,13,13,13,13,13
"495",13,13,13,13,13,13,13,13,13,13
"496",12,12,1,12,12,12,12,12,12,12
"497",8,8,8,8,8,8,8,8,8,8
"498",12,12,1,12,12,12,12,12,12,12
"499",12,12,1,12,12,12,12,12,12,12
"500",12,12,12,12,12,12,4,4,4,12
"501",6,6,6,6,6,6,6,6,6,6
"502",13,13,13,13,13,13,13,13,13,13
"503",14,14,14,14,14,14,14,14,14,14
"504",2,2,12,2,2,2,4,4,4,2
"505",6,6,6,6,6,6,6,6,6,6
"506",8,8,8,8,8,8,8,8,8,8
"507",6,6,6,6,6,6,6,6,6,6
"508",8,8,8,8,8,8,8,8,8,8
"509",6,6,6,6,6,6,6,6,6,6
"510",12,12,12,12,12,12,12,12,12,12
"511",9,9,9,9,9,9,9,9,9,9
"512",13,13,13,13,13,13,13,13,13,13
"513",4,1,4,1,4,1,7,7,7,1
"514",1,4,4,4,1,4,1,1,1,4
"515",11,11,11,11,11,11,11,11,11,11
"516",10,10,10,10,10,10,10,10,10,10
"517",2,2,2,2,2,2,2,2,2,2
"518",12,12,1,12,12,12,12,12,12,12
"519",12,12,1,12,12,12,12,12,12,12
"520",9,9,9,9,9,9,9,9,9,9
"521",10,10,10,10,10,10,10,10,10,10
"522",12,12,1,12,12,12,12,12,12,12
"523",3,3,12,3,3,3,4,4,4,3
"524",2,2,2,2,2,2,2,2,2,2
"525",2,2,2,2,2,2,2,2,2,2
"526",6,6,6,6,6,6,6,6,6,6
"527",9,9,9,9,9,9,9,9,9,9
"528",12,12,7,12,12,12,7,7,7,12
"529",2,2,2,2,2,2,2,2,2,2
"530",9,9,12,9,9,9,4,4,4,9
"531",14,14,14,14,14,14,14,14,14,14
"532",10,10,10,10,10,10,10,10,10,10
"533",12,12,1,12,12,12,12,12,12,12
"534",13,13,13,13,13,13,13,13,13,13
"535",12,12,1,12,12,12,12,12,12,12
"536",5,5,5,5,5,5,5,5,5,5
"537",6,6,6,6,6,6,6,6,6,6
"538",13,13,13,13,13,13,13,13,13,13
"539",3,11,12,11,3,11,4,4,4,11
"540",13,13,13,13,13,13,13,13,13,13
"541",5,5,5,5,5,5,5,5,5,5
"542",6,6,6,6,6,6,6,6,6,6
"543",7,7,7,7,7,7,7,7,7,7
"544",9,9,9,9,9,9,9,9,9,9
"545",8,8,8,8,8,8,8,8,8,8
"546",13,13,13,13,13,13,13,13,13,13
"547",8,8,8,8,8,8,8,8,8,8
"548",8,8,8,8,8,8,8,8,8,8
"549",6,6,6,6,6,6,6,6,6,6
"550",6,6,6,6,6,6,6,6,6,6
"551",1,4,5,4,1,4,1,1,1,4
"552",4,1,4,1,4,1,7,7,7,1
"553",4,1,4,1,4,1,12,12,12,1
"554",4,1,7,1,4,1,7,7,7,1
"555",6,6,6,6,6,6,6,6,6,6
"556",5,5,5,5,5,5,5,5,5,5
"557",8,8,8,8,8,8,8,8,8,8
"558",3,3,3,3,3,3,3,3,3,3
"559",7,7,1,7,7,7,12,12,12,7
"560",4,1,7,1,4,1,7,7,7,1
"561",7,7,7,7,7,7,7,7,7,7
"562",5,5,5,5,5,5,5,5,5,5
"563",6,6,6,6,6,6,6,6,6,6
"564",12,12,1,12,12,12,12,12,12,12
"565",3,3,3,3,3,3,3,3,3,3
"566",6,6,6,6,6,6,6,6,6,6
"567",3,3,12,3,3,3,4,4,4,3
"568",6,6,6,6,6,6,6,6,6,6
"569",5,5,5,5,5,5,5,5,5,5
"570",13,13,13,13,13,13,13,13,13,13
"571",7,7,12,7,7,7,4,4,4,7
"572",14,14,14,14,14,14,14,14,14,14
"573",8,8,8,8,8,8,8,8,8,8
"574",13,13,13,13,13,13,13,13,13,13
"575",6,6,6,6,6,6,6,6,6,6
"576",12,12,1,12,12,12,12,12,12,12
"577",6,6,6,6,6,6,6,6,6,6
"578",3,3,3,3,3,3,3,3,3,3
"579",3,3,12,3,3,3,4,4,4,3
"580",4,1,4,1,4,1,1,1,1,1
"581",12,12,13,12,12,12,12,12,12,12
"582",12,12,7,7,12,7,7,7,7,7
"583",12,12,1,12,12,12,12,12,12,12
"584",6,6,6,6,6,6,6,6,6,6
"585",11,11,11,11,11,11,11,11,11,11
"586",4,1,3,1,4,1,3,3,4,1
"587",3,3,3,3,3,3,3,3,3,3
"588",12,12,12,12,12,12,12,12,12,12
"589",13,13,13,13,13,13,13,13,13,13
"590",12,12,1,12,12,12,12,12,12,12
"591",6,6,6,6,6,6,6,6,6,6
"592",1,4,4,4,1,4,1,1,1,4
"593",3,3,3,3,3,3,3,3,3,3
"594",6,6,6,6,6,6,6,6,6,6
"595",12,12,1,12,12,12,12,12,12,12
"596",6,6,6,6,6,6,6,6,6,6
"597",6,6,6,6,6,6,6,6,6,6
"598",14,14,14,14,14,14,14,14,14,14
"599",6,6,6,6,6,6,6,6,6,6
"600",3,7,12,3,3,3,4,4,4,3
