"","BayesSpace_1","BayesSpace_2","BayesSpace_3","BayesSpace_4","BayesSpace_5","BayesSpace_6","BayesSpace_7","BayesSpace_8","BayesSpace_9","BayesSpace_10"
"113",7,7,7,7,7,7,7,7,7,7
"114",10,10,10,10,10,10,10,10,10,10
"115",7,7,7,7,7,7,7,7,7,7
"116",9,9,9,9,9,9,9,9,9,9
"117",7,7,7,7,7,7,7,7,7,7
"118",9,9,9,9,9,9,9,9,9,9
"119",2,2,2,2,2,2,2,2,2,2
"120",7,7,7,7,7,7,7,7,7,7
"121",4,4,4,4,4,4,4,4,4,4
"122",7,7,7,7,7,7,7,7,7,7
"123",10,10,10,10,10,10,10,10,10,10
"124",9,9,9,9,9,9,9,9,9,9
"125",7,7,7,7,7,7,7,7,7,7
"126",7,7,7,7,7,7,7,7,7,7
"127",7,7,7,7,7,7,7,7,7,7
"128",12,12,12,12,12,12,12,12,12,12
"129",7,7,7,7,7,7,7,7,7,7
"130",7,7,7,7,7,7,7,7,7,7
"131",4,4,4,4,4,4,4,4,4,4
"132",7,7,7,7,7,7,7,7,7,7
"133",13,13,5,13,13,13,13,5,13,13
"134",8,8,8,8,8,8,8,8,8,8
"135",7,7,7,7,7,7,7,7,7,7
"136",10,10,10,10,10,10,10,10,10,10
"137",10,10,10,10,10,10,10,10,10,10
"138",7,7,7,7,7,7,7,7,7,7
"139",3,3,3,3,3,3,3,3,3,3
"140",7,7,7,7,7,7,7,7,7,7
"141",7,7,7,7,7,7,7,7,7,7
"142",7,7,7,7,7,7,7,7,7,7
"143",8,8,8,8,8,8,8,8,8,8
"144",7,7,7,7,7,7,7,7,7,7
"145",7,7,7,7,7,7,7,7,7,7
"146",2,2,2,2,2,2,2,2,2,2
"147",7,7,7,7,7,7,7,7,7,7
"148",3,7,3,7,7,7,7,7,7,7
"149",8,8,8,8,8,8,8,8,8,8
"150",10,10,10,10,10,10,10,10,10,10
"151",7,7,7,7,7,7,7,7,7,7
"152",9,9,9,9,9,9,9,9,9,9
"153",4,4,4,4,4,4,4,4,4,4
"154",7,7,7,7,7,7,7,7,7,7
"155",10,10,10,10,10,10,10,10,10,10
"156",9,9,9,9,9,9,9,9,9,9
"157",7,7,7,7,7,7,7,7,7,7
"158",7,7,7,7,7,7,7,7,7,7
"159",1,1,1,1,1,1,1,1,1,1
"160",7,7,7,7,7,7,7,7,7,7
"161",10,10,10,10,10,10,10,10,10,10
"162",3,3,3,3,3,3,3,3,3,3
"163",7,7,7,7,7,7,7,7,7,7
"164",7,7,7,7,7,7,7,7,7,7
"165",1,1,1,1,1,1,1,1,1,1
"166",3,3,3,3,3,3,3,3,3,3
"167",3,3,3,3,3,3,3,3,3,3
"168",3,7,3,7,7,7,7,3,7,7
"169",4,4,4,4,4,4,4,4,4,4
"170",7,7,7,7,7,7,7,7,7,7
"171",8,8,8,8,8,8,8,8,8,8
"172",3,3,3,3,3,3,3,3,3,3
"173",3,3,3,3,3,3,3,3,3,3
"174",7,7,7,7,7,7,7,7,7,7
"175",9,9,9,9,9,9,9,9,9,9
"176",2,2,2,2,2,2,2,2,2,2
"177",3,3,3,3,3,3,3,3,3,3
"178",7,7,7,7,7,7,7,7,7,7
"179",12,12,12,12,12,12,12,12,12,12
"180",7,7,7,7,7,7,7,7,7,7
"181",3,3,3,3,3,3,3,3,3,3
"182",8,8,8,8,8,8,8,8,8,8
"183",2,2,2,2,2,2,2,2,2,2
"184",10,10,10,10,10,10,10,10,10,10
"185",1,1,1,1,1,1,1,1,1,1
"186",7,7,7,7,7,7,7,7,7,7
"187",9,9,9,9,9,9,9,9,9,9
"188",7,7,7,7,7,7,7,7,7,7
"189",3,3,3,3,3,3,3,3,3,3
"190",7,7,7,7,7,7,7,7,7,7
"191",9,9,9,9,9,9,9,9,9,9
"192",1,1,1,1,1,1,1,1,1,1
"193",4,4,4,4,4,4,4,4,4,4
"194",12,12,12,12,12,12,12,12,12,12
"195",9,9,9,9,9,9,9,9,9,9
"196",7,7,7,7,7,7,7,7,7,7
"197",7,7,7,7,7,7,7,7,7,7
"198",9,9,9,9,9,9,9,9,9,9
"199",1,1,1,1,1,1,1,1,1,1
"200",7,7,7,7,7,7,7,7,7,7
"201",4,4,4,4,4,4,4,4,4,4
"202",9,9,9,9,9,9,9,9,9,9
"203",9,9,9,9,9,9,9,9,9,9
"204",1,1,10,1,1,1,1,1,1,1
"205",3,3,3,3,3,3,3,3,3,3
"206",10,10,10,10,10,10,10,10,10,10
"207",9,9,9,9,9,9,9,9,9,9
"208",7,7,7,7,7,7,7,7,7,7
"209",4,4,4,4,4,4,4,4,4,4
"210",9,9,9,9,9,9,9,9,9,9
"211",12,12,12,12,12,12,12,12,12,12
"212",9,9,9,9,9,9,9,9,9,9
"213",3,3,3,3,3,3,3,3,3,3
"214",9,9,9,9,9,9,9,9,9,9
"215",8,8,8,8,8,8,8,8,8,8
"216",9,9,9,9,9,9,9,9,9,9
"217",9,9,9,9,9,9,9,9,9,9
"218",12,12,12,12,12,12,12,12,12,12
"219",5,5,13,5,5,5,5,13,5,5
"220",3,3,3,3,3,3,3,3,3,3
"221",4,4,4,4,4,4,4,4,4,4
"222",9,9,9,9,9,9,9,9,9,9
"223",2,2,2,2,2,2,2,2,2,2
"224",12,12,12,12,12,12,12,12,12,12
"225",12,12,12,12,12,12,12,12,12,12
"226",5,5,13,5,5,5,5,13,5,5
"227",3,3,3,3,3,3,3,3,3,3
"228",12,12,12,12,12,12,12,12,12,12
"229",1,1,1,1,1,1,1,1,1,1
"230",7,7,7,7,7,7,7,7,7,7
"231",10,10,10,10,10,10,10,10,10,10
"232",3,3,3,3,3,3,3,3,3,3
"233",8,8,8,8,8,8,8,8,8,8
"234",3,3,3,3,3,3,3,3,3,3
"235",10,10,10,10,10,10,10,10,10,10
"236",9,9,9,9,9,9,9,9,9,9
"237",12,12,12,12,12,12,12,12,12,12
"238",10,10,10,10,10,10,10,10,10,10
"239",9,9,9,9,9,9,9,9,9,9
"240",8,8,8,8,8,8,8,8,8,8
"241",3,3,3,3,3,3,3,3,3,3
"242",5,5,13,5,5,5,5,13,5,5
"243",4,4,4,4,4,4,4,4,4,4
"244",3,3,3,3,3,3,3,3,3,3
"245",10,10,10,10,10,10,10,10,10,10
"246",6,6,6,6,6,6,6,6,6,6
"247",2,2,2,2,2,2,2,2,2,2
"248",3,3,3,3,3,3,3,3,3,3
"249",9,9,9,9,9,9,9,9,9,9
"250",4,4,4,4,4,4,4,4,4,4
"251",3,3,3,3,3,3,3,3,3,3
"252",3,3,3,3,3,3,3,3,3,3
"253",4,4,4,4,4,4,4,4,4,4
"254",12,12,12,12,12,12,12,12,12,12
"255",10,10,10,10,10,10,10,10,10,10
"256",1,1,1,1,1,1,1,1,1,1
"257",12,12,12,12,12,12,12,12,12,12
"258",9,9,9,9,9,9,9,9,9,9
"259",1,1,1,1,1,1,1,1,1,1
"260",3,3,3,3,3,3,3,3,3,3
"261",4,4,4,4,4,4,4,4,4,4
"262",3,3,3,3,3,3,3,3,3,3
"263",3,3,3,3,3,3,3,3,3,3
"264",6,6,6,6,6,6,6,6,6,6
"265",8,8,8,8,8,8,8,8,8,8
"266",12,12,12,12,12,12,12,12,12,12
"267",10,10,10,10,10,10,10,10,10,10
"268",12,12,12,12,12,12,12,12,12,12
"269",1,1,1,1,1,1,1,1,1,1
"270",3,3,3,3,3,3,3,3,3,3
"271",3,3,3,3,3,3,3,3,3,3
"272",3,3,3,3,3,3,3,3,3,3
"273",7,7,7,7,7,7,7,7,7,7
"274",3,3,3,3,3,3,3,3,3,3
"275",9,9,9,9,9,9,9,9,9,9
"276",3,3,3,3,3,3,3,3,3,3
"277",4,4,4,4,4,4,4,4,4,4
"278",8,8,8,8,8,8,8,8,8,8
"279",10,10,10,10,10,10,10,10,10,10
"280",3,3,3,3,3,3,3,3,3,3
"281",2,2,2,2,2,2,2,2,2,2
"282",8,8,8,8,8,8,8,8,8,8
"283",10,10,10,10,10,10,10,10,10,10
"284",10,10,10,10,10,10,10,10,10,10
"285",3,3,3,3,3,3,3,3,3,3
"286",8,8,8,8,8,8,8,8,8,8
"287",8,8,8,8,8,8,8,8,8,8
"288",10,10,10,10,10,10,10,10,10,10
"289",12,12,12,12,12,12,12,12,12,12
"290",10,10,10,10,10,10,10,10,10,10
"291",9,9,9,9,9,9,9,9,9,9
"292",1,1,1,1,1,1,1,1,1,1
"293",9,9,9,9,9,9,9,9,9,9
"294",10,10,10,10,10,10,10,10,10,10
"295",1,1,1,1,1,1,1,1,1,1
"296",2,2,2,2,2,2,2,2,2,2
"297",4,4,4,4,4,4,4,4,4,4
"298",2,2,2,2,2,2,2,2,2,2
"299",9,9,9,9,9,9,9,9,9,9
"300",12,12,12,12,12,12,12,12,12,12
"301",1,1,1,1,1,1,1,1,1,1
"302",9,9,9,9,9,9,9,9,9,9
"303",9,9,9,9,9,9,9,9,9,9
"304",12,12,12,12,12,12,12,12,12,12
"305",12,12,12,12,12,12,12,12,12,12
"306",12,12,12,12,12,12,12,12,12,12
"307",12,12,12,12,12,12,12,12,12,12
"308",4,4,4,4,4,4,4,4,4,4
"309",4,4,4,4,4,4,4,4,4,4
"310",3,3,3,3,3,3,3,3,3,3
"311",1,10,10,10,1,1,10,10,1,1
"312",3,3,3,3,3,3,3,3,3,3
"313",2,2,2,2,2,2,2,2,2,2
"314",11,11,11,11,11,11,11,11,11,11
"315",8,8,8,8,8,8,8,8,8,8
"316",9,9,9,9,9,9,9,9,9,9
"317",2,2,2,2,2,2,2,2,2,2
"318",9,9,9,9,9,9,9,9,9,9
"319",8,8,8,8,8,8,8,8,8,8
"320",12,12,12,12,12,12,12,12,12,12
"321",10,10,10,10,10,10,10,10,10,10
"322",12,12,12,12,12,12,12,12,12,12
"323",9,9,9,9,9,9,9,9,9,9
"324",12,12,12,12,12,12,12,12,12,12
"325",10,10,10,10,10,10,10,10,10,10
"326",8,8,8,8,8,8,8,8,8,8
"327",12,12,12,12,12,12,12,12,12,12
"328",10,10,10,10,10,10,10,10,10,10
"329",6,6,6,6,6,6,6,6,6,6
"330",9,9,9,9,9,9,9,9,9,9
"331",12,12,12,12,12,12,12,12,12,12
"332",2,2,2,2,2,2,2,2,2,2
"333",1,1,1,1,1,1,1,1,1,1
"334",4,4,4,4,4,4,4,4,4,4
"335",3,3,3,3,3,3,3,3,3,3
"336",1,1,1,1,1,1,1,1,1,1
"337",9,9,9,9,9,9,9,9,9,9
"338",10,10,10,10,10,10,10,10,10,10
"339",3,3,3,3,3,3,3,3,3,3
"340",12,12,12,12,12,12,12,12,12,12
"341",3,3,3,3,3,3,3,3,3,3
"342",4,4,4,4,4,4,4,4,4,4
"343",4,4,4,4,4,4,4,4,4,4
"344",11,11,11,11,11,11,11,11,11,11
"345",9,9,9,9,9,9,9,9,9,9
"346",9,9,9,9,9,9,9,9,9,9
"347",9,9,9,9,9,9,9,9,9,9
"348",10,10,10,10,10,10,10,10,10,10
"349",8,8,8,8,8,8,8,8,8,8
"350",11,11,11,11,11,11,11,11,11,11
"351",3,3,3,3,3,3,3,3,3,3
"352",10,10,10,10,10,10,10,10,10,10
"353",9,9,9,9,9,9,9,9,9,9
"354",5,5,13,5,5,5,5,13,5,5
"355",12,12,12,12,12,12,12,12,12,12
"356",8,8,8,8,8,8,8,8,8,8
"357",3,3,3,3,3,3,3,3,3,3
"358",13,13,5,13,13,13,13,5,13,13
"359",3,3,3,3,3,3,3,3,3,3
"360",9,9,9,9,9,9,9,9,9,9
"361",9,9,9,9,9,9,9,9,9,9
"362",3,3,3,3,3,3,3,3,3,3
"363",13,13,5,13,13,13,13,5,13,13
"364",4,4,4,4,4,4,4,4,4,4
"365",9,9,9,9,9,9,9,9,9,9
"366",13,13,5,13,13,13,13,5,13,13
"367",1,1,1,1,1,1,1,1,1,1
"368",3,3,3,3,3,3,3,3,3,3
"369",8,8,8,8,8,8,8,8,8,8
"370",10,10,10,10,10,10,10,10,10,10
"371",12,12,12,12,12,12,12,12,12,12
"372",2,2,2,2,2,2,2,2,2,2
"373",10,10,10,10,10,10,10,10,10,10
"374",1,1,1,1,1,1,1,1,1,1
"375",3,3,3,3,3,3,3,3,3,3
"376",12,12,12,12,12,12,12,12,12,12
"377",3,3,3,3,3,3,3,3,3,3
"378",9,9,9,9,9,9,9,9,9,9
"379",3,3,3,3,3,3,3,3,3,3
"380",3,3,3,3,3,3,3,3,3,3
"381",3,3,3,3,3,3,3,3,3,3
"382",9,9,9,9,9,9,9,9,9,9
"383",2,2,2,2,2,2,2,2,2,2
"384",3,3,3,3,3,3,3,3,3,3
"385",2,2,2,2,2,2,2,2,2,2
"386",11,11,11,11,11,11,11,11,11,11
"387",12,12,12,12,12,12,12,12,12,12
"388",8,8,8,8,8,8,8,8,8,8
"389",9,10,9,9,9,9,9,9,9,9
"390",9,9,9,9,9,9,9,9,9,9
"391",10,10,10,10,10,10,10,10,10,10
"392",4,4,4,4,4,4,4,4,4,4
"393",7,7,7,7,7,7,7,7,7,7
"394",3,3,3,3,3,3,3,3,3,3
"395",3,3,3,3,3,3,3,3,3,3
"396",10,10,10,10,10,10,10,10,10,10
"397",1,1,1,1,1,1,1,1,1,1
"398",12,12,12,12,12,12,12,12,12,12
"399",12,12,12,12,12,12,12,12,12,12
"400",12,12,12,12,12,12,12,12,12,12
"401",3,3,3,3,3,3,3,3,3,3
"402",3,3,3,3,3,3,3,3,3,3
"403",9,9,9,9,9,9,9,9,9,9
"404",10,10,10,10,10,10,10,10,10,10
"405",8,8,8,8,8,8,8,8,8,8
"406",8,8,8,8,8,8,8,8,8,8
"407",13,13,5,13,13,13,13,5,13,13
"408",12,12,12,12,12,12,12,12,12,12
"409",3,3,3,3,3,3,3,3,3,3
"410",10,10,10,10,10,10,10,10,10,10
"411",3,3,3,3,3,3,3,3,3,3
"412",3,3,3,3,3,3,3,3,3,3
"413",2,2,2,2,2,2,2,2,2,2
"414",9,9,9,9,9,9,9,9,9,9
"415",13,13,5,13,13,13,13,5,13,13
"416",5,5,13,5,5,5,5,13,5,5
"417",9,9,9,9,9,9,9,9,9,9
"418",9,9,9,9,9,9,9,9,9,9
"419",8,8,8,8,8,8,8,8,8,8
"420",10,10,10,10,10,10,10,10,10,10
"421",13,13,5,13,13,13,13,5,13,13
"422",10,10,10,10,10,10,10,10,10,10
"423",4,4,4,4,4,4,4,4,4,4
"424",12,12,12,12,12,12,12,12,12,12
"425",10,10,10,10,10,10,10,10,10,10
"426",10,10,10,10,10,10,10,10,10,10
"427",9,9,9,9,9,9,9,9,9,9
"428",5,13,13,5,5,5,5,13,5,5
"429",12,12,12,12,12,12,12,12,12,12
"430",4,4,4,4,4,4,4,4,4,4
"431",8,8,8,8,8,8,8,8,8,8
"432",9,9,9,9,9,9,9,9,9,9
"433",6,6,6,6,6,6,6,6,6,6
"434",13,13,5,13,13,13,13,5,13,13
"435",12,12,12,12,12,12,12,12,12,12
"436",2,2,2,2,2,2,2,2,2,2
"437",4,4,4,4,4,4,4,4,4,4
"438",10,10,10,10,10,10,10,10,10,10
"439",10,10,10,10,10,10,10,10,10,10
"440",4,4,4,4,4,4,4,4,4,4
"441",10,10,10,10,10,10,10,10,10,10
"442",12,12,12,12,12,12,12,12,12,12
"443",12,12,12,12,12,12,12,12,12,12
"444",9,9,9,9,9,9,9,9,9,9
"445",3,9,9,9,3,9,9,9,3,3
"446",11,11,11,11,11,11,11,11,11,11
"447",10,10,10,10,10,10,10,10,10,10
"448",3,3,3,3,3,3,3,3,3,3
"449",4,4,4,4,4,4,4,4,4,4
"450",9,9,9,9,9,9,9,9,9,9
"451",3,3,3,3,3,3,3,3,3,3
"452",3,3,3,3,3,3,3,3,3,3
"453",12,12,12,12,12,12,12,12,12,12
"454",9,9,9,9,9,9,9,9,9,9
"455",4,4,4,4,4,4,4,4,4,4
"456",2,2,2,2,2,2,2,2,2,2
"457",9,9,9,9,9,9,9,9,9,9
"458",12,12,12,12,12,12,12,12,12,12
"459",3,3,3,3,3,3,3,3,3,3
"460",12,12,12,12,12,12,12,12,12,12
"461",12,12,12,12,12,12,12,12,12,12
"462",12,12,12,12,12,12,12,12,12,12
"463",3,3,3,3,3,3,3,3,3,3
"464",3,3,3,3,3,3,3,3,3,3
"465",9,9,9,9,9,9,9,9,9,9
"466",9,9,9,9,9,9,9,9,9,9
"467",13,13,5,13,13,13,13,5,13,13
"468",10,10,10,10,10,10,10,10,10,10
"469",12,12,12,12,12,12,12,12,12,12
"470",3,3,3,3,3,3,3,3,3,3
"471",2,2,2,2,2,2,2,2,2,2
"472",8,8,8,8,8,8,8,8,8,8
"473",3,3,3,3,3,3,3,3,3,3
"474",10,10,10,10,10,10,10,10,10,10
"475",12,12,12,12,12,12,12,12,12,12
"476",12,12,12,12,12,12,12,12,12,12
"477",2,2,2,2,2,2,2,2,2,2
"478",4,4,12,12,4,4,4,4,4,4
"479",1,1,1,1,1,1,1,1,1,1
"480",9,9,9,9,9,9,9,9,9,9
"481",3,3,3,3,3,3,3,3,3,3
"482",3,3,3,3,3,3,3,3,3,3
"483",3,3,3,3,3,3,3,3,3,3
"484",2,2,2,2,2,2,2,2,2,2
"485",13,13,13,5,5,5,5,13,13,13
"486",3,3,3,3,3,3,3,3,3,3
"487",12,12,12,12,12,12,12,12,12,12
"488",12,12,12,12,12,12,12,12,12,12
"489",9,9,9,9,9,9,9,9,9,9
"490",4,4,4,4,4,4,4,4,4,4
"491",8,8,8,8,8,8,8,8,8,8
"492",13,13,5,13,13,13,13,5,13,13
"493",3,3,3,3,3,3,3,3,3,3
"494",4,4,4,4,4,4,4,4,4,4
"495",10,10,10,10,10,10,10,10,10,10
"496",9,9,9,9,9,9,9,9,9,9
"497",8,8,8,8,8,8,8,8,8,8
"498",12,12,12,12,12,12,12,12,12,12
"499",12,12,12,12,12,12,12,12,12,12
"500",9,9,9,9,9,9,9,9,9,9
"501",12,12,12,12,12,12,12,12,12,12
"502",10,10,10,10,10,10,10,10,10,10
"503",8,8,8,8,8,8,8,8,8,8
"504",5,5,13,5,5,5,5,13,5,5
"505",1,1,1,1,1,1,1,1,1,1
"506",8,8,8,8,8,8,8,8,8,8
"507",4,4,4,4,4,4,4,4,4,4
"508",3,3,3,3,3,3,3,3,3,3
"509",4,4,4,4,4,4,4,4,4,4
"510",4,4,4,4,4,4,4,4,4,4
"511",4,4,4,4,4,4,4,4,4,4
"512",3,3,3,3,3,3,3,3,3,3
"513",11,11,11,11,11,11,11,11,11,11
"514",2,2,2,2,2,2,2,2,2,2
"515",13,13,5,13,13,13,13,5,13,13
"516",13,5,5,13,13,13,13,5,5,5
"517",9,9,9,13,9,13,13,5,9,9
"518",12,12,12,12,12,12,12,12,12,12
"519",12,12,12,12,12,12,12,12,12,12
"520",10,10,10,10,10,10,10,10,10,10
"521",4,4,4,4,4,4,4,4,4,4
"522",10,10,10,10,10,10,10,10,10,10
"523",3,3,3,3,3,3,3,3,3,3
"524",12,12,12,12,12,12,12,12,12,12
"525",4,4,4,4,4,4,4,4,4,4
"526",10,10,10,10,10,10,10,10,10,10
"527",8,8,8,8,8,8,8,8,8,8
"528",2,8,8,8,2,2,8,2,2,8
"529",2,2,2,2,2,2,2,2,2,2
"530",3,3,3,3,3,3,3,3,3,3
"531",3,3,3,3,3,3,3,3,3,3
"532",5,5,13,5,5,5,5,13,5,5
"533",3,3,3,3,3,3,3,3,3,3
"534",12,12,12,12,12,12,12,12,12,12
"535",5,5,13,5,5,5,5,13,5,5
"536",4,4,4,4,4,4,4,4,4,4
"537",8,8,8,8,8,8,8,8,8,8
"538",3,3,3,3,3,3,3,3,3,3
"539",3,3,3,3,3,3,3,3,3,3
"540",2,2,2,2,2,2,2,2,2,2
"541",5,5,13,5,5,5,5,13,5,5
"542",11,11,11,11,11,11,11,11,11,11
"543",5,5,13,5,5,5,5,13,5,5
"544",9,9,9,9,9,9,9,9,9,9
"545",5,5,13,5,5,5,5,13,5,5
"546",5,5,13,5,5,5,5,13,5,5
"547",13,13,5,13,13,13,13,5,13,13
"548",8,8,8,8,8,8,8,8,8,8
"549",5,5,13,5,5,12,5,13,5,5
"550",6,6,6,6,6,6,6,6,6,6
"551",13,13,5,13,13,13,13,5,13,13
"552",8,8,8,8,8,8,8,8,8,8
"553",8,8,8,8,8,8,8,8,8,8
"554",12,12,12,12,12,12,12,12,12,12
"555",4,4,4,4,4,4,4,4,4,4
"556",10,10,10,10,10,10,10,10,10,10
"557",12,12,12,12,12,12,12,12,12,12
"558",8,8,8,8,8,8,8,8,8,8
"559",12,12,12,12,12,12,12,12,12,12
"560",12,12,12,12,12,12,12,12,12,12
"561",8,8,8,8,8,8,8,8,8,8
"562",12,12,12,12,12,12,12,12,12,12
"563",12,12,12,12,12,12,12,12,12,12
"564",8,8,8,8,8,8,8,8,8,8
"565",4,4,4,4,4,4,4,4,4,4
"566",4,4,4,4,4,4,4,4,4,4
"567",3,3,3,3,3,3,3,3,3,3
"568",12,12,12,12,12,12,12,12,12,12
"569",8,8,8,8,8,8,8,8,8,8
"570",12,12,12,12,12,12,12,12,12,12
"571",1,1,1,1,1,1,1,1,1,1
"572",3,3,3,3,3,3,3,3,3,3
"573",1,1,1,1,1,1,1,1,1,1
"574",12,12,12,12,12,12,12,12,12,12
"575",4,4,4,4,4,4,4,4,4,4
"576",9,9,9,9,9,9,9,9,9,9
"577",12,12,12,12,12,12,12,12,12,12
"578",4,4,4,4,4,4,4,4,4,4
"579",6,6,6,6,6,6,6,6,6,6
"580",3,3,3,3,3,3,3,3,3,3
"581",5,5,13,5,5,5,5,13,5,5
"582",8,8,8,8,8,8,8,8,8,8
"583",5,5,13,5,5,5,5,13,5,5
"584",3,3,3,3,3,3,3,3,3,3
"585",8,8,8,8,8,8,8,8,8,8
"586",12,12,12,12,12,12,12,12,12,12
"587",2,2,2,2,2,2,2,2,2,2
"588",5,5,13,5,5,5,5,13,5,5
"589",13,13,5,13,13,13,13,5,13,13
"590",9,9,9,9,9,9,9,9,9,9
"591",5,5,13,5,5,5,5,13,5,5
"592",13,13,5,13,13,13,13,5,13,13
"593",12,12,12,12,12,12,12,12,12,12
"594",10,10,10,10,10,10,10,10,10,10
"595",12,12,12,12,12,12,12,12,12,12
"596",8,8,8,8,8,8,8,8,8,8
"597",9,9,9,9,9,9,9,9,9,9
"598",8,8,8,8,8,8,8,8,8,8
"599",12,12,12,12,12,12,12,12,12,12
"600",3,3,3,3,3,3,3,3,3,3
