,20180424_BZ14_control_0,20180424_BZ14_control_1,20180424_BZ14_control_2,20180424_BZ14_control_3,20180424_BZ14_control_4,20180424_BZ14_control_5,20180424_BZ14_control_6,20180424_BZ14_control_7,20180424_BZ14_control_8,20180424_BZ14_control_9
123,1,2,1,2,7,1,2,6,1,6
124,1,6,1,2,7,1,2,1,1,6
125,1,6,1,2,7,1,2,1,1,6
126,1,6,1,2,7,1,2,1,1,6
127,5,5,5,3,2,4,5,5,5,5
128,1,6,1,2,7,1,2,1,1,6
129,1,6,1,2,7,1,2,1,1,6
130,3,5,5,3,4,4,6,2,4,5
131,1,6,1,2,7,1,2,1,1,6
132,10,2,8,4,6,5,11,0,7,1
133,6,0,9,1,2,0,7,4,6,3
134,1,6,1,2,7,1,2,1,1,6
135,7,2,10,2,7,6,0,5,7,1
136,1,2,10,2,7,1,2,1,1,1
137,1,6,1,2,7,1,2,1,1,6
138,7,4,0,7,1,2,0,4,7,9
139,1,6,1,2,7,1,2,1,1,6
140,1,6,1,2,7,1,2,1,1,6
141,1,6,1,2,7,1,2,1,1,6
142,6,8,9,1,9,7,7,4,6,3
143,1,6,1,2,7,1,2,1,1,6
144,1,2,10,2,7,1,2,5,1,1
145,10,0,2,1,2,0,5,6,5,1
146,1,6,1,2,7,1,2,1,1,6
147,1,2,10,2,7,1,2,5,7,6
148,1,6,1,2,7,1,2,1,1,6
149,7,2,10,2,7,6,2,5,7,1
150,1,6,1,2,7,1,2,1,1,6
151,1,2,10,2,7,11,4,6,7,1
152,1,6,1,2,7,4,6,2,1,6
153,1,6,1,2,7,1,2,1,1,6
154,7,2,10,2,7,6,2,5,7,1
155,1,4,5,6,6,11,4,6,7,1
156,1,2,1,2,7,1,2,1,1,6
157,1,6,1,2,7,1,2,1,1,6
158,7,2,10,6,6,11,4,6,7,1
159,1,6,1,2,7,1,2,1,1,6
160,1,6,1,2,7,1,2,1,1,6
161,7,2,10,2,7,1,2,5,7,1
162,1,6,1,2,7,1,2,1,1,6
163,1,6,1,2,7,1,2,1,1,6
164,7,2,2,7,2,0,0,4,5,3
165,7,2,1,2,7,1,2,5,1,6
166,7,2,10,4,6,6,0,5,7,1
167,1,2,10,2,7,1,2,5,7,6
168,3,5,5,3,4,4,6,2,4,5
169,1,6,1,2,7,1,2,1,1,6
170,1,4,5,6,7,11,7,6,1,1
171,7,4,0,7,1,2,0,5,7,9
172,7,2,10,7,5,2,0,5,7,0
173,1,6,1,2,7,1,2,1,1,6
174,7,2,10,6,7,11,4,6,7,1
175,1,2,10,6,7,6,4,6,7,1
176,1,2,1,2,7,1,2,1,1,6
177,1,6,1,2,7,1,2,1,1,6
178,1,6,1,2,4,1,2,1,1,6
179,1,6,1,2,7,1,2,1,1,6
180,7,2,10,2,7,6,0,5,7,1
181,6,2,5,6,7,4,7,6,1,1
182,10,2,2,7,6,0,4,6,7,1
183,1,6,1,2,2,0,2,1,1,6
184,5,0,2,7,6,0,0,7,3,8
185,1,6,1,2,7,1,2,1,1,6
186,1,2,10,6,7,1,7,6,1,1
187,1,6,1,2,7,1,2,1,1,6
188,7,2,10,4,5,6,0,5,7,1
189,1,6,1,2,7,1,2,1,1,6
190,7,2,10,6,7,11,4,6,7,1
191,1,2,1,6,7,1,4,6,1,1
192,3,5,5,3,4,4,6,2,4,5
193,1,6,1,2,6,1,2,1,1,6
194,1,2,1,4,7,6,4,6,1,1
195,1,6,1,2,7,1,4,1,1,6
196,5,6,1,2,7,0,2,1,1,6
197,9,2,10,6,7,6,4,6,7,1
198,10,0,8,7,6,0,0,0,3,8
199,1,6,1,2,7,1,2,1,1,6
200,3,5,5,3,4,4,6,2,4,5
201,1,2,1,2,7,6,2,1,1,6
202,1,2,1,2,7,6,4,6,1,1
203,1,2,10,4,7,1,0,5,1,1
204,7,4,0,7,1,2,1,5,10,0
205,1,2,1,4,7,1,4,6,1,1
206,2,2,1,6,5,2,4,6,7,1
207,1,6,1,2,7,1,2,1,1,6
208,3,5,5,3,4,4,6,2,4,5
209,2,4,0,6,5,11,4,6,2,0
210,1,2,11,6,6,4,0,5,4,5
211,1,2,10,4,7,6,4,6,7,1
212,2,9,0,4,1,2,0,5,2,0
213,2,2,10,4,7,6,4,5,7,1
214,1,8,5,7,1,2,0,5,11,9
215,1,2,1,2,7,1,2,1,1,6
216,1,2,1,2,7,1,4,6,1,6
217,5,0,1,3,2,4,5,2,4,5
218,10,10,4,7,1,5,1,0,0,4
219,7,2,0,7,6,9,0,5,2,9
220,3,5,5,3,4,4,6,2,4,5
221,2,4,0,6,5,11,4,6,2,0
222,5,0,2,1,2,0,5,4,5,3
223,0,4,10,6,7,6,4,6,7,1
224,2,2,10,6,7,6,4,6,1,1
225,2,9,0,4,5,2,0,5,2,9
226,2,2,0,4,6,1,0,5,7,1
227,2,2,11,4,6,6,4,5,7,1
228,1,0,1,2,6,0,4,1,5,6
229,1,2,10,2,7,1,2,1,1,6
230,2,2,10,4,7,6,0,5,7,1
231,7,2,10,4,5,2,0,5,7,1
232,6,2,10,2,7,6,7,5,7,1
233,2,3,4,7,1,2,0,5,2,4
234,2,9,0,4,5,2,0,5,2,0
235,7,2,10,6,7,11,4,6,7,1
236,2,4,11,6,5,11,4,6,2,5
237,2,2,10,4,7,6,4,5,7,1
238,7,2,10,6,6,11,4,6,7,1
239,6,8,9,3,9,7,7,4,6,0
240,9,2,8,7,6,6,0,5,7,1
241,3,5,3,9,0,3,9,0,11,2
242,1,5,5,3,6,4,6,2,4,1
243,11,0,2,7,2,9,5,4,5,3
244,9,2,10,4,7,6,4,5,7,1
245,9,2,10,7,7,6,5,5,7,1
246,5,0,2,1,2,0,5,4,5,3
247,10,2,10,4,6,6,4,6,7,1
248,2,2,10,4,7,6,4,5,7,1
249,3,5,5,3,4,4,6,2,4,5
250,7,2,10,2,6,1,0,5,7,1
251,1,2,10,2,7,6,0,5,7,1
252,3,5,5,3,4,4,6,2,4,5
253,2,2,11,2,6,2,4,5,2,0
254,10,2,10,4,7,6,4,6,7,1
255,5,0,2,1,2,0,5,4,5,3
256,2,2,10,7,7,6,4,5,7,1
257,9,2,1,2,7,1,4,10,7,8
258,10,3,0,4,1,10,0,0,2,9
259,7,2,10,4,6,6,0,5,7,1
260,1,5,5,2,6,4,6,2,4,1
261,2,9,0,4,5,2,0,5,2,0
262,7,2,10,2,7,1,0,5,7,1
263,5,0,2,1,2,0,5,4,5,1
264,6,8,9,1,9,7,7,4,6,1
265,1,5,11,4,6,1,6,2,4,5
266,9,9,10,4,7,6,0,5,7,1
267,2,2,10,4,6,6,0,5,7,1
268,9,2,8,4,5,2,0,5,2,1
269,7,2,10,4,6,2,0,5,7,1
270,2,9,0,4,6,1,0,5,2,0
271,7,9,0,4,1,2,0,5,2,1
272,1,6,1,2,6,1,2,1,1,6
273,9,4,0,7,1,2,0,5,2,9
274,2,4,0,6,5,11,4,6,2,0
275,7,4,0,7,1,2,0,5,2,9
276,3,5,5,3,4,4,6,2,4,5
277,5,0,9,1,2,7,7,4,6,3
278,5,0,2,1,2,0,5,4,5,1
279,2,9,11,4,5,2,0,5,2,0
280,5,0,2,1,2,0,5,4,5,1
281,2,9,9,4,5,2,7,5,2,0
282,1,2,10,2,7,6,2,5,7,1
283,2,9,0,4,5,6,0,5,2,0
284,2,4,0,4,5,2,0,5,2,0
285,6,8,9,1,9,7,7,6,6,0
286,6,4,9,7,1,7,7,4,2,0
287,2,9,0,4,5,2,0,5,2,0
288,2,9,0,4,5,1,0,5,2,0
289,2,2,10,4,7,6,0,5,7,1
290,2,4,0,6,5,2,0,5,2,0
291,9,0,2,7,6,1,0,4,5,0
292,9,2,10,4,5,6,0,6,7,1
293,2,2,10,6,7,6,4,6,7,1
294,9,2,0,6,6,6,3,6,7,1
295,10,0,2,4,6,0,7,6,5,6
296,6,8,9,3,9,7,7,2,6,5
297,5,0,2,1,2,0,5,4,5,1
298,2,2,10,6,7,6,4,6,7,1
299,3,5,5,3,4,4,6,2,4,5
300,0,3,3,0,1,10,9,0,0,2
301,1,2,10,1,6,11,4,1,3,6
302,2,9,0,4,5,2,0,6,2,0
303,2,2,10,6,7,6,4,6,7,1
304,11,4,0,6,6,11,4,6,2,0
305,2,4,11,6,5,11,6,5,2,0
306,2,4,10,4,5,6,0,5,7,1
307,3,5,5,3,4,4,6,2,4,5
308,3,5,5,3,4,4,6,2,4,5
309,2,2,7,4,6,6,4,6,7,1
310,10,0,1,7,6,6,4,2,3,1
311,2,9,9,4,9,7,0,5,6,0
312,2,2,7,6,7,6,6,6,7,1
313,11,4,0,6,6,11,4,6,2,7
314,6,8,9,2,5,7,7,4,6,0
315,2,4,0,4,5,2,0,6,2,0
316,5,0,2,1,2,0,5,4,5,3
317,10,2,8,6,6,11,4,6,7,1
318,6,8,9,1,9,7,7,5,6,0
319,2,4,11,6,5,2,0,5,2,0
320,2,9,0,6,5,2,0,5,2,0
321,2,4,11,6,6,4,6,6,7,1
322,2,4,0,6,5,11,4,6,2,0
323,2,9,0,4,5,2,0,5,2,0
324,2,9,0,4,7,6,0,5,7,0
325,6,8,9,7,9,7,7,6,6,0
326,0,5,5,9,6,6,6,2,11,5
327,2,9,0,4,5,2,0,5,2,0
328,4,2,2,4,6,2,4,7,7,1
329,2,9,0,4,5,2,0,5,2,0
330,2,4,11,7,5,2,0,5,2,0
331,2,4,0,9,6,2,0,6,2,5
332,9,2,10,4,6,9,4,5,7,1
333,3,5,5,3,4,4,6,2,4,5
334,7,2,10,2,7,2,0,5,7,1
335,10,2,10,6,6,7,4,6,6,1
336,2,4,0,6,5,2,0,5,2,0
337,2,2,10,4,7,6,4,5,7,1
338,7,2,10,2,6,2,0,5,7,1
339,2,4,10,4,7,6,4,5,2,0
340,2,9,0,4,5,2,0,5,2,0
341,3,5,5,3,4,4,6,2,4,5
342,3,5,5,3,4,4,6,2,4,5
343,2,9,0,7,5,2,0,5,2,0
344,2,4,0,6,1,11,0,6,2,0
345,2,4,0,6,5,11,4,6,2,0
346,2,2,10,4,5,6,4,6,7,1
347,2,4,0,4,5,2,0,5,2,0
348,2,9,0,4,5,2,0,5,2,0
349,2,9,0,4,5,2,0,5,2,0
350,2,9,0,4,5,2,0,5,2,0
351,7,2,10,4,6,6,4,5,7,1
352,2,4,0,6,5,11,0,5,2,0
353,2,4,0,4,5,2,0,5,2,0
354,2,4,11,6,5,11,0,6,2,0
355,1,8,1,7,9,7,7,4,6,6
356,7,4,0,4,0,2,0,5,2,0
357,10,4,4,0,0,3,1,3,0,4
358,2,9,0,7,5,2,0,5,2,0
359,7,4,10,4,7,6,0,6,7,1
360,2,4,0,6,5,11,0,6,2,0
361,7,4,11,4,0,2,0,5,2,0
362,2,9,0,4,5,2,9,5,2,0
363,3,5,5,3,4,4,6,2,4,5
364,2,4,0,6,5,2,4,6,2,0
365,0,7,4,0,0,3,11,3,0,4
366,2,9,0,4,5,2,0,5,2,0
367,2,2,0,4,6,2,0,6,7,1
368,7,4,9,6,5,2,0,5,2,0
369,2,9,0,4,5,0,0,5,2,0
370,2,9,11,4,5,2,0,5,2,0
371,5,0,8,1,2,0,5,6,2,1
372,2,9,10,4,5,6,0,5,7,1
373,5,0,2,1,2,0,5,4,5,3
374,2,4,0,4,5,2,0,5,2,0
375,3,5,5,3,2,4,6,2,4,5
376,2,4,0,4,5,2,0,5,2,0
377,9,4,0,6,5,11,4,6,2,0
378,2,4,0,4,5,2,0,5,2,0
379,2,4,0,4,6,2,0,5,2,0
380,7,4,11,7,5,2,0,5,2,0
381,2,2,0,1,2,2,5,5,2,0
382,5,0,2,1,2,0,5,4,5,3
383,2,9,0,4,5,2,0,5,2,0
384,5,0,2,1,2,0,5,4,5,3
385,10,0,8,4,1,0,0,6,3,1
386,6,4,5,9,10,2,9,0,11,9
387,6,4,9,6,9,7,7,6,6,0
388,2,9,0,4,5,2,2,6,2,0
389,2,4,0,6,5,11,6,6,2,0
390,2,9,0,4,5,2,0,5,2,0
391,3,5,5,3,4,4,6,2,4,5
392,1,9,0,4,5,1,0,6,7,1
393,7,4,0,7,1,2,0,5,2,9
394,7,9,10,4,6,6,0,5,7,1
395,2,9,10,4,7,6,4,6,7,1
396,10,0,8,4,1,9,3,6,10,1
397,6,4,5,3,9,7,7,5,2,0
398,2,4,5,6,5,11,6,6,2,0
399,2,9,0,6,5,2,0,5,2,0
400,2,4,0,4,5,2,0,5,2,0
401,2,4,0,4,5,2,0,5,2,0
402,1,2,10,6,7,6,4,6,7,1
403,10,2,10,4,6,6,8,6,7,1
404,6,9,9,6,9,7,7,6,7,0
405,6,8,9,1,2,7,7,4,6,9
406,0,3,8,0,0,5,11,3,0,4
407,2,4,11,7,5,2,0,5,2,0
408,1,0,0,1,1,0,0,0,3,8
409,9,2,10,4,6,6,4,6,7,1
410,6,2,9,6,6,6,7,4,6,3
411,2,4,0,4,5,2,0,5,2,0
412,10,2,10,4,6,6,4,6,7,1
413,2,4,0,4,5,2,0,5,2,0
414,0,7,4,0,0,3,11,3,0,4
415,0,3,3,0,0,5,11,3,0,2
416,2,4,0,6,5,11,4,6,2,0
417,2,4,0,6,5,11,0,6,2,0
418,6,4,9,6,7,6,7,6,7,1
419,2,2,0,4,6,6,0,5,7,1
420,0,4,3,0,0,3,11,3,0,4
421,2,9,9,4,5,2,0,5,2,0
422,3,5,5,3,4,4,6,2,4,5
423,2,4,0,4,5,2,0,5,2,0
424,2,9,0,4,5,2,0,5,2,0
425,2,9,10,4,7,6,0,5,7,1
426,2,9,0,4,5,2,0,5,2,0
427,0,7,3,0,0,3,11,3,0,4
428,2,11,5,4,5,6,0,5,2,5
429,3,5,5,3,4,4,6,2,4,5
430,2,9,0,4,5,2,4,5,2,0
431,2,4,0,4,5,2,0,5,2,0
432,4,1,6,5,1,8,1,3,8,10
433,0,9,3,0,0,3,11,3,0,2
434,6,2,5,2,7,6,4,5,1,1
435,10,0,2,1,2,0,5,6,5,3
436,3,5,5,3,4,4,6,2,4,5
437,6,9,9,0,5,2,4,6,7,9
438,2,4,0,4,5,2,0,5,2,0
439,3,5,5,3,4,4,6,2,4,5
440,2,2,0,6,7,6,0,6,2,0
441,5,5,5,3,2,0,6,4,4,5
442,2,4,0,6,5,11,0,6,2,0
443,2,4,10,6,5,11,4,6,2,0
444,9,4,0,4,1,2,0,5,0,0
445,11,0,2,1,2,0,5,6,5,3
446,10,2,10,4,7,6,0,5,7,1
447,2,9,0,4,5,2,0,5,2,0
448,3,4,5,3,4,4,6,2,4,5
449,10,4,10,4,7,6,4,6,7,1
450,2,4,0,4,5,2,0,5,2,0
451,2,4,0,4,5,2,0,5,2,0
452,2,8,5,9,6,6,9,2,11,5
453,11,2,2,1,2,0,5,6,2,3
454,3,5,5,3,4,4,6,2,4,5
455,5,0,2,1,2,0,5,4,5,3
456,10,4,10,6,5,11,4,6,7,1
457,5,0,5,1,2,0,5,4,5,3
458,2,4,0,4,5,2,0,5,2,0
459,5,0,11,1,2,0,5,4,5,3
460,2,11,11,7,5,2,0,5,2,0
461,2,4,5,6,5,11,4,6,2,0
462,7,4,0,7,1,2,0,5,2,9
463,2,4,0,4,5,2,0,5,2,0
464,2,4,0,4,5,2,0,5,2,0
465,10,4,10,6,6,11,4,6,7,1
466,0,4,4,0,0,11,11,3,0,2
467,2,9,10,4,5,6,0,5,7,1
468,2,4,11,4,5,6,0,5,10,5
469,2,9,0,4,5,2,0,5,2,0
470,5,0,2,1,2,0,5,4,5,3
471,6,8,9,7,9,7,7,5,6,0
472,7,8,2,7,1,0,0,5,5,9
473,10,2,10,4,6,6,4,6,7,1
474,3,5,5,3,4,4,6,2,4,5
475,2,4,11,4,5,2,4,6,2,0
476,5,0,2,1,2,0,5,4,5,3
477,2,4,11,6,5,11,6,6,11,0
478,5,0,2,1,2,0,5,4,3,3
479,2,4,0,4,5,2,4,6,2,0
480,7,9,0,4,5,2,0,5,2,0
481,9,10,0,7,1,2,0,5,3,9
482,1,4,0,7,6,2,0,5,2,0
483,5,0,2,1,2,0,4,7,5,8
484,4,1,11,9,1,8,9,7,11,8
485,2,4,0,4,5,2,0,5,2,0
486,2,4,5,4,4,4,6,2,4,0
487,10,2,10,6,6,6,4,6,7,1
488,10,2,2,4,6,1,4,6,7,1
489,3,5,5,3,4,4,6,2,4,5
490,6,8,9,3,9,7,7,4,6,7
491,0,7,3,0,0,3,11,3,0,2
492,7,8,9,7,1,7,0,5,6,9
493,3,5,5,3,4,4,6,2,4,5
494,2,9,0,4,5,2,0,5,2,0
495,9,4,0,7,5,2,3,3,0,4
496,6,8,9,1,9,7,7,4,6,0
497,3,5,5,3,4,4,6,2,4,5
498,1,11,10,4,6,6,0,5,7,1
499,2,4,0,6,5,11,4,6,7,0
500,2,9,5,6,5,2,6,5,2,0
501,2,9,0,4,5,2,0,5,2,0
502,3,8,9,3,9,7,7,4,6,5
503,0,3,3,0,0,3,11,3,0,2
504,5,0,7,7,6,1,4,6,1,1
505,1,4,9,4,7,6,7,6,7,1
506,3,5,5,4,4,4,6,2,4,5
507,1,2,0,4,6,1,0,6,2,0
508,3,5,5,3,4,4,6,2,4,5
509,3,5,5,3,4,4,6,2,4,5
510,3,5,5,3,4,4,6,2,4,5
511,7,4,0,7,9,2,0,5,2,0
512,2,4,0,4,5,2,0,5,2,0
513,5,0,2,1,2,0,5,4,5,3
514,9,4,0,0,5,2,3,6,0,0
515,0,7,4,0,0,11,11,3,0,2
516,2,4,0,0,5,3,3,6,0,9
517,0,10,0,0,10,2,11,6,0,9
518,2,4,11,4,5,6,4,5,2,0
519,1,11,10,4,6,6,0,5,1,1
520,3,5,5,3,4,4,6,2,4,5
521,2,9,0,4,5,2,0,5,2,0
522,7,9,0,7,1,2,0,5,2,9
523,9,4,5,7,6,6,6,5,7,1
524,3,5,5,3,4,4,6,2,4,5
525,7,6,0,2,6,1,0,5,7,1
526,6,8,5,3,6,6,7,5,6,1
527,10,8,9,7,6,7,9,0,6,8
528,5,0,2,1,2,0,0,5,5,1
529,2,9,0,4,5,2,0,5,2,0
530,2,9,0,4,5,2,0,5,2,0
531,0,3,4,4,0,5,11,0,0,4
532,7,8,0,7,1,2,0,5,2,9
533,2,4,11,4,5,2,0,5,2,0
534,2,3,4,7,0,2,1,11,0,4
535,3,5,5,3,4,4,6,2,4,5
536,2,9,0,4,5,2,0,5,2,0
537,9,3,4,7,1,2,0,5,11,9
538,7,9,0,7,1,2,0,5,2,9
539,5,0,2,1,2,0,5,4,5,3
540,0,7,4,0,0,3,11,0,0,4
541,10,2,8,4,6,2,0,5,2,1
542,0,3,3,7,0,3,11,0,0,2
543,2,2,10,4,7,6,4,5,7,1
544,0,7,4,0,1,2,0,5,0,9
545,0,3,4,7,0,2,1,0,0,4
546,10,4,10,6,5,11,4,6,7,0
547,6,8,9,7,1,7,9,0,6,9
548,0,3,3,7,0,3,11,0,0,2
549,7,4,0,7,1,2,3,0,0,9
550,0,7,3,0,0,3,11,3,0,4
551,9,4,10,4,5,6,9,5,7,1
552,7,8,9,7,1,7,0,4,6,9
553,9,7,0,7,1,2,0,5,2,9
554,3,5,5,3,4,4,6,2,4,5
555,1,4,10,4,7,6,2,6,7,1
556,6,1,11,1,6,7,7,4,6,7
557,6,8,9,7,1,7,9,0,6,9
558,2,4,5,2,7,6,4,5,7,1
559,2,6,1,7,6,11,4,1,10,6
560,6,8,9,1,1,7,7,4,6,9
561,11,5,5,4,4,4,0,5,1,5
562,2,4,11,4,5,2,0,5,2,0
563,6,0,9,1,2,0,7,4,5,3
564,3,5,5,3,4,4,6,2,4,5
565,3,5,5,3,4,4,6,2,4,5
566,10,4,0,4,5,2,0,6,2,0
567,2,4,5,2,7,6,4,5,7,0
568,6,8,9,3,9,7,7,4,6,7
569,1,11,11,4,6,2,0,5,2,0
570,5,0,2,5,1,0,9,4,3,3
571,2,4,0,4,5,2,0,5,2,0
572,5,0,2,1,2,0,5,4,6,3
573,9,4,5,7,6,2,4,5,11,0
574,3,5,5,3,4,4,6,2,4,5
575,2,4,0,6,5,2,0,6,2,0
576,6,7,9,3,9,7,9,0,11,4
577,3,8,9,3,4,0,7,4,5,7
578,7,8,9,7,1,7,0,5,6,9
579,2,9,0,4,5,2,0,5,2,0
580,0,3,3,0,0,3,1,0,0,2
581,6,8,9,3,9,7,7,2,6,9
582,0,3,3,0,0,5,11,0,0,2
583,2,4,4,7,5,2,0,5,2,0
584,6,8,9,1,1,7,7,4,6,9
585,2,0,0,7,6,9,0,0,3,4
586,10,0,2,1,2,0,3,4,5,3
587,0,10,3,0,5,5,3,0,0,4
588,9,10,4,7,0,3,9,4,3,4
589,10,4,10,6,5,11,4,6,7,0
590,10,10,3,0,0,3,1,0,0,4
591,0,3,3,0,0,3,11,3,0,2
592,9,4,11,7,0,2,0,5,2,9
593,10,9,10,4,5,6,1,5,7,1
594,7,4,5,3,6,4,4,6,6,9
595,6,8,9,1,2,7,7,4,6,9
596,2,4,0,6,5,2,0,6,2,0
597,8,3,9,7,9,7,9,4,6,8
598,3,5,5,9,0,3,6,0,11,2
599,10,10,8,7,1,9,3,6,3,8
600,1,6,1,7,7,7,2,1,6,6
601,1,6,1,2,7,1,2,1,6,6
602,9,10,4,7,6,9,0,5,3,9
603,9,2,11,1,1,2,4,6,3,1
604,2,4,0,6,5,11,4,6,2,0
605,0,3,3,0,0,3,11,3,0,2
606,0,7,4,0,0,3,11,3,0,2
607,0,9,8,4,5,6,11,5,7,1
608,9,3,8,7,1,2,0,0,2,9
609,3,5,5,3,4,4,6,2,4,5
610,0,10,11,7,0,6,11,9,11,9
611,0,3,3,0,0,3,11,0,0,2
612,11,0,7,2,4,0,0,5,5,1
613,1,11,5,2,7,6,4,1,1,6
614,1,11,11,2,6,6,4,5,1,1
615,1,6,1,2,7,1,2,1,1,6
616,3,5,5,3,4,4,6,2,4,5
617,5,6,2,2,7,0,2,4,7,6
618,11,0,0,1,4,0,0,5,5,8
619,10,10,10,4,0,5,1,5,0,1
620,3,5,5,3,4,4,9,2,4,5
621,5,6,9,2,9,0,2,4,1,3
622,8,7,0,0,10,3,9,3,11,4
623,5,2,8,7,2,0,5,4,5,3
