,20180417_BZ5_control_0,20180417_BZ5_control_1,20180417_BZ5_control_2,20180417_BZ5_control_3,20180417_BZ5_control_4,20180417_BZ5_control_5,20180417_BZ5_control_6,20180417_BZ5_control_7,20180417_BZ5_control_8,20180417_BZ5_control_9
156,1,10,0,0,0,0,8,1,1,11
157,0,6,5,7,4,4,9,3,5,6
158,0,6,5,7,4,6,9,3,5,6
159,0,6,5,7,4,4,6,3,5,6
160,0,6,5,7,4,4,9,3,5,6
161,0,6,5,7,4,4,9,3,5,6
162,0,6,5,7,4,4,9,2,5,6
163,0,6,5,7,4,4,9,3,5,6
164,0,6,5,7,4,4,9,3,5,6
165,0,6,5,7,4,4,9,3,5,6
166,0,6,5,7,4,4,9,3,5,6
167,0,6,5,7,4,2,9,2,5,6
168,0,6,5,7,4,4,9,3,5,6
169,0,6,5,7,4,4,9,3,5,6
170,1,10,0,0,0,0,8,1,1,11
171,0,6,5,7,4,4,9,3,5,6
172,0,6,5,7,4,4,9,3,5,6
173,0,6,5,7,4,4,9,3,3,6
174,5,0,0,9,0,0,5,1,1,2
175,0,6,5,7,4,4,9,3,5,6
176,0,6,5,7,4,4,9,3,5,6
177,0,6,5,7,4,3,9,3,5,6
178,1,0,9,10,0,7,5,4,8,2
179,5,4,7,0,0,0,2,3,1,6
180,0,6,5,7,4,4,9,3,5,6
181,0,6,5,7,4,4,9,3,5,6
182,0,6,5,7,4,4,9,3,5,6
183,6,3,4,4,3,2,9,2,5,0
184,0,6,5,7,4,4,9,3,5,6
185,0,6,5,7,4,4,9,3,5,6
186,0,6,5,7,4,4,9,3,5,6
187,3,10,10,9,12,7,8,9,6,11
188,5,6,5,7,4,4,2,2,5,6
189,0,4,7,7,4,4,9,3,5,5
190,8,3,5,7,4,4,9,2,5,0
191,5,6,5,9,4,4,6,8,5,6
192,3,10,10,9,12,7,8,9,8,11
193,0,6,5,7,4,4,9,3,5,6
194,6,3,4,4,3,2,6,2,3,0
195,0,6,5,0,4,4,2,3,5,3
196,4,6,5,7,4,4,9,2,5,6
197,1,0,0,0,0,0,5,1,1,2
198,6,3,4,4,3,2,9,2,5,0
199,6,3,4,4,8,2,9,2,5,0
200,0,6,5,7,4,4,9,3,5,6
201,0,6,5,7,4,4,9,3,5,6
202,0,6,5,7,4,4,9,3,5,6
203,4,6,4,3,5,2,9,3,5,5
204,6,3,4,7,8,2,9,2,5,0
205,0,6,5,7,4,4,9,3,5,6
206,1,9,0,0,0,0,3,1,11,3
207,1,9,0,0,0,0,5,1,11,3
208,1,9,0,0,0,0,5,1,11,2
209,0,6,5,7,4,4,9,3,5,6
210,0,6,5,7,4,4,9,3,5,6
211,4,6,5,7,4,2,9,3,5,5
212,1,9,0,0,0,0,5,1,1,2
213,6,3,4,4,3,2,6,2,6,0
214,0,9,5,7,4,4,2,3,5,2
215,1,9,5,7,4,4,9,2,5,2
216,0,6,5,7,4,4,9,3,5,6
217,6,3,6,4,3,2,0,2,3,0
218,0,6,5,7,4,4,9,8,5,6
219,6,3,4,4,3,2,6,2,3,0
220,1,9,0,0,0,0,3,1,11,3
221,6,3,4,4,3,2,9,2,5,0
222,8,4,7,3,5,6,6,3,6,5
223,0,4,7,3,5,4,6,3,6,5
224,4,6,5,7,5,4,9,3,3,6
225,6,10,4,4,5,2,6,2,3,11
226,6,3,4,4,3,2,9,2,5,0
227,0,6,5,7,10,4,2,3,5,5
228,8,4,7,3,4,6,9,3,5,5
229,0,6,5,7,4,4,9,3,5,6
230,5,0,2,9,0,4,2,6,7,1
231,6,3,4,4,3,2,9,2,3,0
232,6,3,4,4,3,2,9,2,5,0
233,4,4,7,3,5,6,9,3,3,5
234,0,4,7,3,4,6,2,3,6,5
235,6,3,4,4,3,2,9,2,5,0
236,6,3,5,7,3,2,9,2,5,6
237,6,3,4,1,3,2,9,2,2,0
238,1,0,7,0,0,0,8,4,1,2
239,6,3,4,4,3,2,2,2,2,0
240,6,3,4,4,3,2,9,2,5,0
241,1,0,0,0,0,0,5,1,1,2
242,13,10,4,3,5,4,6,9,3,11
243,6,4,4,4,5,2,6,8,3,0
244,6,3,4,4,3,2,2,2,2,5
245,0,6,5,3,4,4,9,3,5,5
246,6,3,4,4,3,2,6,2,3,0
247,1,9,0,0,0,0,3,1,11,2
248,8,4,5,3,5,6,9,3,5,6
249,6,3,4,3,3,2,9,2,2,0
250,0,6,5,7,4,4,9,3,5,6
251,1,9,0,0,0,0,3,1,11,3
252,6,3,4,4,3,2,6,2,3,0
253,6,3,4,4,3,2,2,2,3,5
254,6,3,4,4,8,2,9,2,5,0
255,0,6,5,1,4,4,9,3,5,6
256,3,10,10,3,12,7,6,9,6,11
257,1,9,0,0,0,0,5,1,11,2
258,5,4,8,8,12,0,2,9,7,5
259,8,4,7,3,5,6,2,3,6,5
260,6,3,4,4,4,2,9,2,5,0
261,5,0,0,0,0,0,5,1,1,2
262,6,4,7,1,3,6,6,2,2,0
263,6,3,4,4,3,2,2,2,3,0
264,6,3,4,4,3,2,6,2,3,0
265,6,3,4,4,3,2,6,2,3,0
266,8,4,7,3,5,6,6,3,6,5
267,1,0,0,0,0,0,5,1,1,2
268,4,4,4,1,10,2,0,3,3,5
269,0,5,7,3,5,4,0,3,3,6
270,6,3,4,4,3,2,2,2,3,0
271,6,3,4,4,3,2,2,2,2,0
272,6,3,4,4,3,2,2,2,2,0
273,6,3,4,3,3,2,9,2,6,0
274,1,0,0,0,0,0,5,1,1,3
275,8,4,7,3,5,6,6,3,3,5
276,1,9,1,0,0,0,3,1,11,2
277,6,3,4,4,3,2,2,2,2,0
278,6,3,4,4,3,2,0,2,3,0
279,6,3,6,4,3,2,2,2,3,5
280,8,4,7,1,10,2,2,8,2,5
281,6,4,4,1,3,2,2,8,2,5
282,6,3,4,4,3,2,0,2,3,0
283,6,3,4,1,3,2,9,2,2,0
284,8,4,7,3,5,6,6,3,6,5
285,6,3,4,4,3,2,2,2,2,0
286,6,3,4,4,3,2,2,2,2,0
287,5,3,5,9,0,11,2,6,7,0
288,6,3,4,4,3,2,6,2,3,0
289,6,3,4,4,3,2,2,2,3,5
290,6,3,4,4,3,2,6,2,3,0
291,6,3,4,4,3,2,2,2,2,0
292,1,9,4,0,5,2,3,1,11,3
293,8,4,2,8,9,11,2,3,7,5
294,1,0,0,0,0,0,5,1,1,2
295,6,3,4,4,3,2,6,2,2,0
296,8,5,2,8,9,11,2,5,7,1
297,1,9,5,0,5,2,3,1,11,3
298,6,3,11,8,9,2,2,2,7,0
299,6,3,4,4,3,2,2,2,3,0
300,4,7,2,8,10,12,0,8,6,0
301,8,4,7,8,5,3,2,5,7,5
302,6,3,4,4,3,2,0,2,3,0
303,4,7,6,1,3,3,9,5,2,1
304,0,5,6,1,10,3,0,5,2,1
305,1,9,5,0,4,2,3,3,11,3
306,8,4,7,3,5,6,6,3,6,5
307,5,10,0,0,5,0,8,9,1,11
308,6,4,7,3,5,2,6,3,3,5
309,6,3,4,4,3,2,6,2,3,0
310,1,0,1,9,0,0,5,6,1,2
311,0,9,5,9,4,2,3,3,11,2
312,6,7,6,4,3,3,0,8,2,1
313,8,4,7,3,10,6,2,3,7,5
314,6,3,6,4,3,2,2,8,7,0
315,1,9,0,0,0,2,3,12,11,2
316,6,3,4,4,3,2,6,2,6,0
317,8,4,7,3,5,6,6,3,6,5
318,6,3,8,4,8,2,5,11,3,4
319,5,0,9,0,7,0,5,4,1,2
320,0,5,6,1,10,3,0,8,5,1
321,1,9,0,0,0,2,3,12,11,4
322,0,0,6,1,10,4,0,3,3,2
323,0,5,2,8,10,12,0,5,7,1
324,6,3,8,4,8,2,5,11,1,4
325,8,4,7,3,5,6,2,3,7,5
326,6,3,4,4,3,2,6,2,3,0
327,0,4,7,3,10,3,0,3,2,5
328,3,10,10,9,12,7,8,9,6,11
329,4,7,6,1,3,3,0,8,2,1
330,6,7,6,1,3,2,0,8,2,0
331,6,3,4,4,3,2,6,2,3,0
332,0,4,7,3,10,6,6,3,6,5
333,8,7,2,8,9,11,2,5,7,1
334,6,3,4,4,3,2,0,8,2,0
335,0,4,7,3,10,6,6,3,6,5
336,8,5,2,8,9,12,0,5,2,1
337,4,7,6,1,3,3,0,8,2,1
338,4,5,2,1,10,3,0,5,2,1
339,8,4,7,3,9,6,2,3,7,5
340,4,7,6,1,3,3,0,8,2,1
341,0,5,6,1,10,3,0,3,2,1
342,8,4,7,3,5,6,6,3,2,5
343,6,7,7,4,3,3,2,8,2,1
344,0,5,2,1,10,12,0,5,2,1
345,4,7,6,4,3,3,0,8,2,1
346,0,5,2,7,10,12,10,5,6,2
347,4,7,6,1,3,3,0,8,2,1
348,6,3,4,4,3,2,6,2,2,0
349,6,7,6,1,9,3,0,8,2,1
350,7,7,2,8,9,11,2,5,7,1
351,8,5,2,1,5,3,0,5,2,1
352,6,7,6,1,3,3,0,8,2,1
353,4,7,6,4,3,3,0,8,2,1
354,0,0,6,1,10,3,5,3,2,2
355,0,4,7,3,10,6,6,5,2,5
356,6,3,4,4,3,2,6,2,3,0
357,0,5,2,9,10,12,2,5,7,1
358,1,9,0,0,0,0,3,3,11,3
359,3,10,9,10,7,7,8,9,8,11
360,4,5,2,1,10,12,0,8,7,1
361,4,7,6,4,3,3,0,8,2,1
362,4,7,6,1,3,3,0,8,3,1
363,6,3,4,4,3,2,0,2,3,0
364,4,7,6,1,3,3,0,8,2,1
365,1,0,0,0,0,0,5,1,1,2
366,4,7,6,1,3,3,0,8,2,1
367,4,7,2,1,10,12,0,8,2,1
368,6,3,4,4,3,2,5,2,3,2
369,8,3,4,4,10,2,2,2,3,5
370,1,9,0,0,0,0,3,1,11,3
371,5,0,6,1,10,3,5,8,2,1
372,4,7,6,4,3,3,0,8,2,1
373,4,5,6,1,3,3,0,8,2,1
374,1,0,0,0,0,0,5,1,1,2
375,6,3,4,4,3,2,2,2,2,0
376,6,3,4,4,3,2,6,2,2,0
377,4,7,4,4,3,2,6,8,2,5
378,4,7,2,1,3,3,0,8,2,1
379,13,10,9,9,5,7,8,9,6,11
380,3,0,9,10,7,7,5,4,8,2
381,1,3,0,0,0,0,5,1,1,2
382,4,7,2,1,3,3,0,8,2,1
383,5,7,6,1,10,3,0,8,3,1
384,4,5,6,1,3,3,0,8,2,1
385,6,7,6,4,3,3,0,8,2,1
386,4,7,6,1,10,3,5,8,2,1
387,4,3,6,8,8,12,0,8,6,5
388,4,7,6,1,3,3,0,8,2,1
389,0,7,6,4,10,2,0,2,3,5
390,0,4,6,10,10,2,6,3,3,5
391,4,7,6,1,3,3,0,8,2,1
392,4,5,2,1,10,3,0,5,2,1
393,4,5,2,1,5,12,0,5,2,1
394,6,3,4,4,3,2,2,2,2,0
395,6,3,4,4,3,2,0,2,2,0
396,4,5,2,1,3,3,0,5,2,1
397,0,7,6,1,10,3,0,3,2,1
398,0,5,2,3,10,3,0,5,2,1
399,4,7,6,1,10,3,0,8,2,1
400,1,9,0,0,0,0,3,4,11,2
401,8,4,7,3,5,6,6,3,3,5
402,8,4,7,8,9,11,2,3,7,2
403,8,4,7,8,9,11,2,3,7,5
404,4,7,9,10,7,12,0,4,8,1
405,13,7,9,10,10,3,8,8,2,11
406,4,5,6,1,10,3,0,8,2,1
407,1,0,0,0,0,0,5,1,1,2
408,6,3,6,4,3,3,0,8,2,0
409,6,7,6,1,3,3,0,8,2,1
410,8,5,2,1,5,12,0,5,2,1
411,4,7,6,1,3,3,0,8,2,1
412,4,7,6,1,3,3,0,8,2,1
413,8,4,7,3,5,6,6,3,2,0
414,6,3,6,1,3,3,0,8,2,1
415,4,7,6,1,3,3,0,8,2,1
416,3,0,9,0,7,0,5,4,1,2
417,7,9,0,0,0,0,10,1,11,2
418,3,10,9,10,7,7,8,4,8,11
419,5,0,3,0,0,12,2,3,1,5
420,4,7,6,1,3,3,0,8,2,1
421,5,0,0,0,0,4,10,6,11,2
422,4,7,6,1,3,3,0,8,2,1
423,0,5,9,9,10,12,5,4,8,2
424,4,5,2,1,5,3,0,5,2,1
425,1,9,0,0,0,0,3,1,11,3
426,5,0,0,0,0,0,5,1,11,2
427,3,10,9,9,7,7,8,9,8,11
428,4,7,6,1,3,3,0,8,2,1
429,0,5,6,1,10,3,0,5,2,1
430,0,5,2,1,10,3,0,3,2,6
431,6,3,4,4,3,2,6,2,6,0
432,4,5,2,1,5,3,0,5,2,1
433,5,7,6,1,10,3,0,8,2,1
434,8,1,1,3,6,1,1,3,0,4
435,5,0,2,9,10,4,5,3,1,2
436,0,5,6,1,10,3,0,5,2,1
437,1,9,0,0,0,0,3,1,11,3
438,4,7,6,1,3,3,0,8,2,1
439,2,1,1,8,6,1,2,0,7,4
440,5,4,6,3,5,0,8,3,6,5
441,6,3,4,4,3,2,6,2,3,0
442,0,5,2,7,4,4,0,3,6,6
443,6,4,7,1,5,2,6,3,6,5
444,0,5,6,1,10,3,0,3,2,6
445,4,7,6,1,3,3,0,8,2,1
446,0,5,6,1,10,3,0,8,2,1
447,4,5,2,1,5,12,0,3,2,1
448,4,5,2,3,5,3,0,5,2,1
449,7,0,0,8,9,11,5,4,7,2
450,8,5,9,8,9,7,2,5,7,1
451,8,5,7,3,5,6,6,5,2,1
452,6,7,6,1,3,3,0,8,2,1
453,4,5,2,1,10,3,0,5,2,1
454,8,4,7,3,5,6,6,2,6,5
455,11,5,9,10,7,12,2,5,7,1
456,4,4,7,1,5,6,0,8,6,5
457,8,4,7,3,5,6,6,3,6,5
458,5,4,2,9,10,0,2,6,3,1
459,6,3,7,4,3,6,6,2,3,5
460,13,10,10,4,5,6,8,9,6,11
461,3,10,9,10,7,7,8,4,8,11
462,4,7,6,1,3,3,0,8,2,1
463,4,5,2,1,10,3,0,5,2,1
464,6,10,7,4,5,2,8,2,3,11
465,8,4,7,3,5,6,6,3,6,5
466,6,3,4,3,5,6,2,2,6,5
467,6,7,6,4,3,2,0,8,2,0
468,6,3,4,4,3,2,6,2,2,0
469,0,5,2,1,10,12,0,5,2,1
470,8,4,7,3,5,6,2,3,6,5
471,5,10,2,3,5,12,6,9,6,1
472,4,7,6,1,10,3,0,8,2,1
473,2,1,1,2,6,1,1,0,0,4
474,4,5,2,1,10,12,0,5,2,1
475,3,0,9,10,7,7,5,4,8,10
476,5,0,6,10,10,0,0,4,3,1
477,4,5,2,1,10,3,0,5,2,1
478,8,5,2,8,10,12,0,8,8,1
479,3,10,10,6,12,7,6,9,6,11
480,1,0,0,0,0,0,5,4,1,2
481,4,7,6,1,3,3,0,8,2,1
482,6,3,4,4,3,2,2,2,2,0
483,6,3,4,4,3,1,1,8,2,0
484,1,0,0,0,0,0,5,1,1,2
485,3,10,10,0,12,7,8,9,8,11
486,3,0,9,10,7,7,5,4,8,2
487,1,9,0,0,0,0,3,1,1,2
488,9,4,2,8,1,1,2,8,2,1
489,7,10,10,6,12,9,6,9,9,0
490,3,10,9,10,7,7,8,4,8,11
491,4,5,2,1,10,3,0,8,2,1
492,4,7,2,1,3,12,0,8,2,1
493,5,0,7,0,0,6,2,3,1,2
494,1,0,7,9,0,4,2,3,1,2
495,4,7,6,1,3,3,0,8,2,1
496,0,4,2,3,10,4,6,3,6,5
497,6,7,6,1,3,3,0,8,2,1
498,1,0,0,0,0,0,5,4,1,2
499,2,2,1,2,6,11,2,11,4,4
500,1,9,0,0,0,0,3,1,11,2
501,8,4,7,3,5,6,6,3,6,5
502,7,2,1,6,6,9,1,0,4,4
503,2,1,1,2,1,1,1,0,0,4
504,2,2,8,2,6,1,4,11,0,4
505,6,3,8,4,8,2,2,11,7,4
506,5,0,2,9,12,12,8,6,6,6
507,8,4,9,8,9,11,6,4,7,5
508,9,0,11,8,10,12,10,2,6,2
509,5,0,0,0,0,9,5,1,1,2
510,2,2,8,2,2,2,4,11,4,4
511,0,5,7,1,5,3,0,3,2,5
512,3,0,9,0,12,7,8,4,11,11
513,8,5,2,8,10,3,0,5,2,1
514,2,2,8,2,2,5,4,11,4,4
515,3,10,9,10,7,7,8,9,8,11
516,5,0,0,6,12,7,5,4,1,2
517,1,9,0,10,0,0,3,4,11,3
518,8,4,7,3,5,6,6,3,6,5
519,6,3,4,4,3,2,0,2,2,0
520,6,3,4,4,3,2,0,2,2,0
521,8,5,9,8,10,12,1,5,7,1
522,6,3,4,4,3,2,6,2,6,0
523,5,4,7,8,12,12,2,6,7,2
524,3,0,9,0,0,7,8,4,11,11
525,0,5,2,7,10,3,0,5,2,1
526,0,5,6,1,5,3,0,3,2,1
527,1,0,0,0,0,0,5,1,1,2
528,13,10,9,9,10,7,8,9,3,11
529,0,4,7,9,5,6,0,3,6,5
530,0,4,2,3,5,6,6,3,6,5
531,4,10,2,8,10,4,6,8,2,11
532,0,5,2,9,10,12,0,5,2,1
533,4,7,6,1,3,3,0,8,2,1
534,8,4,7,3,5,6,6,3,6,5
535,0,5,6,7,10,3,0,5,2,1
536,4,5,6,1,5,3,0,5,2,1
537,4,5,9,8,7,12,0,5,7,1
538,8,5,2,3,5,12,0,5,2,1
539,2,1,1,5,6,1,1,0,4,4
540,2,1,1,2,6,1,1,0,4,4
541,3,0,9,10,7,7,8,4,11,11
542,8,5,2,1,10,3,0,5,2,1
543,1,9,0,0,0,0,3,1,11,2
544,5,5,2,9,12,12,8,4,6,5
545,1,9,0,0,0,0,3,4,11,3
546,4,5,6,1,10,3,0,5,2,1
547,4,5,6,1,10,3,0,5,2,1
548,8,4,7,3,5,6,6,3,6,5
549,3,10,10,0,12,7,8,9,8,11
550,8,1,7,3,5,6,7,3,6,0
551,4,7,6,1,3,3,0,8,2,1
552,13,4,2,4,5,9,8,4,6,5
553,1,9,0,0,0,0,3,4,11,3
554,4,5,2,1,5,3,0,5,2,1
555,8,4,7,8,9,11,2,3,7,5
556,7,3,1,8,0,2,10,6,3,4
557,8,5,2,8,10,12,2,5,2,1
558,4,7,6,1,3,3,0,8,2,1
559,2,1,8,2,1,1,1,0,0,4
560,8,4,7,3,5,6,6,3,6,5
561,0,4,7,3,5,6,6,3,6,5
562,8,4,7,3,5,6,6,3,6,5
563,2,1,1,2,1,1,1,0,0,4
564,5,0,7,9,0,0,5,3,1,2
565,4,5,6,1,10,3,0,5,2,1
566,3,10,9,10,7,7,8,4,8,11
567,0,4,2,3,10,3,0,3,6,5
568,5,0,7,9,0,0,10,3,1,2
569,8,4,7,3,5,6,6,3,6,5
570,5,5,2,8,10,12,0,5,7,1
571,1,0,0,0,0,0,5,4,1,2
572,6,7,6,1,3,3,0,8,2,1
573,4,7,6,1,3,3,0,8,2,1
574,3,10,9,10,7,7,8,4,8,11
575,2,1,1,2,1,1,1,6,0,4
576,8,4,7,3,12,6,2,3,6,5
577,4,4,7,3,5,6,6,3,3,5
578,0,4,7,3,5,6,2,3,6,5
579,8,4,7,3,5,6,6,3,6,5
580,5,0,7,9,6,12,2,2,1,2
581,8,4,7,8,5,6,2,3,6,5
582,8,4,7,3,5,6,6,3,2,5
583,1,9,0,0,0,0,3,1,11,3
584,6,7,6,1,3,3,0,8,2,1
585,8,4,7,3,5,6,6,3,6,5
586,5,0,1,0,12,12,5,1,6,2
587,8,5,2,3,10,12,0,5,2,1
588,5,6,4,8,5,4,1,3,3,2
589,7,0,7,8,6,12,10,6,3,2
590,4,4,7,3,5,6,6,2,3,5
591,6,7,6,1,3,3,0,8,2,1
592,3,10,9,10,7,7,8,4,8,11
593,5,0,7,8,9,12,2,6,1,2
594,3,10,10,0,12,7,8,9,1,11
595,5,0,12,0,12,12,5,5,6,2
596,6,3,4,4,3,2,6,2,3,0
597,9,0,11,8,6,12,1,6,3,2
598,5,0,6,8,10,0,2,6,3,2
599,8,4,7,8,10,11,2,3,7,9
600,5,10,2,8,12,12,5,9,7,11
601,8,5,6,1,10,3,0,8,2,1
602,2,1,8,8,1,11,7,0,7,4
603,8,7,6,1,10,3,0,8,2,1
604,8,4,7,3,5,4,6,3,6,5
605,13,10,10,9,12,7,6,9,3,11
606,1,9,0,0,0,0,3,1,11,3
607,8,5,2,8,9,12,2,5,7,9
608,7,5,2,8,9,11,2,10,7,9
609,8,5,2,3,5,12,6,5,6,5
610,8,4,7,8,9,11,5,3,7,2
611,8,7,6,1,3,3,0,8,2,1
612,6,7,6,1,3,3,0,8,2,1
613,3,10,9,9,12,7,8,9,8,11
614,4,7,6,1,3,3,0,8,2,1
615,6,7,6,1,3,3,0,8,2,1
616,6,3,6,1,3,3,0,8,2,1
617,6,7,6,1,3,3,0,8,2,1
618,3,10,10,9,12,7,8,9,8,11
619,2,2,7,2,3,11,0,8,7,4
620,6,7,6,1,3,3,0,8,2,1
621,6,7,6,1,3,3,0,8,2,1
622,8,5,2,8,10,12,2,8,7,1
623,5,5,6,8,10,12,2,8,2,1
