,20180419_BZ9_control_0,20180419_BZ9_control_1,20180419_BZ9_control_2,20180419_BZ9_control_3,20180419_BZ9_control_4,20180419_BZ9_control_5,20180419_BZ9_control_6,20180419_BZ9_control_7,20180419_BZ9_control_8,20180419_BZ9_control_9
361,8,1,11,1,3,2,4,4,10,12
362,8,9,11,1,3,2,4,4,10,12
363,8,1,11,1,3,2,4,4,10,3
364,8,9,11,1,3,2,4,4,4,3
365,1,4,1,6,12,1,10,6,9,7
366,8,1,11,1,3,2,4,4,10,12
367,8,9,11,1,3,2,4,4,10,3
368,5,5,6,4,8,7,6,2,5,5
369,1,1,11,1,3,2,4,4,10,7
370,8,1,11,1,3,2,4,4,10,12
371,8,1,11,1,3,2,4,4,10,12
372,5,5,6,4,0,7,6,2,5,5
373,5,2,4,0,0,4,1,1,1,4
374,3,8,0,5,2,1,0,11,0,2
375,9,6,0,14,10,1,4,11,12,2
376,8,9,11,1,3,10,4,4,10,3
377,3,8,0,5,2,1,0,11,0,8
378,3,8,0,5,2,1,0,11,0,2
379,8,9,11,1,3,2,4,4,10,3
380,8,4,9,8,12,1,0,4,10,3
381,3,6,0,5,3,1,4,11,10,2
382,8,1,11,1,3,2,4,4,10,12
383,4,3,3,3,6,3,3,10,1,9
384,9,9,11,5,10,10,9,6,12,3
385,5,5,6,4,0,7,6,2,5,5
386,12,1,11,1,2,2,4,4,10,12
387,8,9,11,5,3,1,4,4,10,2
388,8,9,11,1,3,2,4,4,10,3
389,8,1,12,1,3,2,4,4,10,12
390,8,1,11,1,3,2,4,4,10,12
391,8,1,11,1,3,2,4,4,10,12
392,8,1,11,1,3,2,4,4,10,12
393,4,3,3,3,6,3,3,10,3,9
394,8,1,11,1,3,2,4,4,10,12
395,8,1,11,1,3,2,4,4,10,12
396,9,6,0,9,10,1,0,6,12,2
397,9,12,0,9,5,9,1,6,8,6
398,8,1,11,1,3,2,4,4,10,2
399,12,8,0,5,2,1,0,6,0,8
400,9,9,11,2,10,10,4,4,0,3
401,9,6,0,9,10,5,0,6,12,10
402,8,1,12,1,3,2,4,4,10,12
403,4,8,3,14,4,3,3,10,12,9
404,12,1,11,1,3,2,4,4,10,12
405,8,1,11,1,3,2,4,4,10,3
406,8,1,11,1,3,2,4,4,10,12
407,8,4,12,8,3,9,4,6,12,7
408,8,9,12,8,10,2,9,6,0,3
409,1,4,1,6,9,9,10,9,9,7
410,8,1,12,1,3,2,4,4,10,12
411,9,9,11,1,10,10,9,6,4,3
412,3,6,0,5,2,1,4,11,10,2
413,3,1,11,1,2,2,0,11,0,3
414,3,8,0,5,10,1,0,11,12,2
415,8,3,1,14,9,9,10,10,12,9
416,3,8,0,9,2,1,0,11,0,2
417,3,1,11,1,2,2,0,11,10,12
418,9,8,0,5,10,1,0,6,0,8
419,4,3,3,3,6,3,3,10,3,9
420,10,7,8,11,5,8,8,8,8,6
421,8,1,11,1,3,2,4,4,10,12
422,9,8,0,9,10,1,0,6,0,8
423,3,8,0,9,2,1,0,11,0,2
424,3,8,0,5,2,1,0,11,0,2
425,9,9,11,1,3,2,9,4,4,3
426,3,8,0,5,2,1,0,11,0,8
427,3,8,0,5,12,1,0,11,0,2
428,9,8,0,5,2,1,0,6,0,2
429,3,8,0,5,2,1,0,11,0,2
430,2,1,4,14,0,4,1,1,1,4
431,2,10,5,7,4,3,1,1,1,1
432,13,10,2,10,4,10,13,0,7,1
433,10,7,8,11,5,8,8,8,8,6
434,3,8,0,5,2,1,0,11,0,2
435,8,1,11,1,3,2,4,4,10,3
436,6,0,5,10,1,0,2,3,2,1
437,10,7,8,11,5,8,8,8,8,6
438,3,12,12,14,2,3,0,11,0,2
439,8,1,12,1,3,2,0,4,10,3
440,0,10,5,7,1,0,2,3,6,0
441,3,8,0,5,2,1,0,11,0,8
442,9,10,12,9,10,0,9,0,2,8
443,2,2,6,14,0,8,6,1,5,11
444,0,10,2,7,1,0,2,3,6,0
445,3,8,0,5,2,1,0,11,0,2
446,1,4,1,5,12,1,4,6,12,12
447,2,12,2,8,0,4,1,6,1,11
448,0,10,2,2,4,0,13,0,6,0
449,3,6,0,5,2,1,0,11,0,2
450,3,8,0,9,2,1,0,11,0,8
451,10,7,8,11,5,8,8,8,8,6
452,3,8,0,5,2,1,0,11,0,2
453,4,3,3,3,6,3,3,10,3,9
454,3,6,0,5,2,1,0,11,0,2
455,0,10,2,2,1,10,13,0,2,1
456,4,3,3,14,6,3,3,10,12,9
457,8,9,11,1,3,2,4,4,10,3
458,9,4,0,5,12,1,0,11,0,8
459,8,3,0,14,3,1,4,4,10,2
460,10,7,8,11,5,8,8,8,8,6
461,4,3,3,3,6,3,3,10,3,9
462,8,9,11,1,3,2,0,4,12,3
463,3,6,0,5,2,1,4,11,10,2
464,8,1,11,1,3,2,4,4,10,12
465,8,1,11,1,3,2,4,4,10,12
466,5,5,6,4,8,7,6,2,5,5
467,8,9,11,1,3,2,4,4,10,12
468,4,3,3,3,6,3,3,10,3,9
469,10,7,8,11,5,8,8,8,8,6
470,4,3,3,3,6,3,3,10,3,9
471,8,1,11,1,3,2,4,4,10,12
472,10,7,8,11,5,8,8,8,8,6
473,8,6,0,5,3,1,0,4,10,2
474,3,6,0,5,2,1,0,11,10,2
475,10,7,8,11,5,8,8,8,8,6
476,3,12,3,14,4,3,0,10,3,2
477,5,5,6,4,8,7,6,2,5,5
478,3,8,0,5,2,1,0,11,0,2
479,4,3,3,14,3,3,3,10,3,9
480,6,1,5,10,7,6,2,3,2,1
481,8,1,12,1,3,2,4,4,10,12
482,10,7,8,11,5,8,8,8,8,6
483,3,8,0,14,2,1,0,11,12,2
484,4,7,8,3,5,8,8,10,3,9
485,8,1,2,1,11,2,13,0,7,1
486,3,6,0,5,2,1,0,11,0,2
487,9,4,12,5,2,9,0,6,0,2
488,4,3,3,3,6,3,3,10,3,9
489,3,12,12,14,2,5,0,11,12,2
490,5,5,6,4,8,7,6,2,5,5
491,3,3,12,14,2,3,0,11,3,2
492,2,2,4,0,0,4,1,1,1,4
493,3,4,0,5,12,1,4,4,9,8
494,3,8,0,5,2,1,0,11,0,8
495,8,1,11,1,3,2,4,4,10,12
496,6,0,5,7,1,0,2,3,6,1
497,4,7,8,14,3,8,0,4,10,3
498,3,1,12,1,2,2,0,4,4,3
499,9,9,11,1,3,10,4,4,4,3
500,4,3,3,3,6,3,3,10,3,9
501,3,3,3,14,2,3,0,11,3,2
502,0,10,2,2,4,10,13,0,6,1
503,1,4,1,6,9,9,10,9,9,7
504,4,3,3,14,6,3,3,10,12,9
505,0,0,5,7,1,0,2,3,6,1
506,4,3,3,3,6,3,3,10,3,9
507,0,10,5,2,4,0,2,3,6,0
508,4,3,3,3,6,3,3,10,3,9
509,8,1,11,1,3,2,4,4,10,12
510,8,1,12,1,3,2,0,4,4,3
511,3,8,0,5,2,1,0,11,0,2
512,2,2,4,0,0,4,1,1,1,4
513,8,9,11,13,0,9,13,9,13,5
514,10,7,8,11,5,8,8,8,8,6
515,8,1,11,8,3,8,13,4,4,12
516,6,12,12,2,11,9,2,6,2,2
517,8,1,11,1,3,2,4,4,10,12
518,8,1,11,1,3,2,4,4,10,12
519,8,1,12,5,3,9,4,9,2,3
520,8,9,12,1,11,2,0,4,4,12
521,8,1,11,1,3,2,4,4,10,12
522,9,1,11,8,10,2,9,4,10,3
523,4,3,3,3,6,3,3,10,3,9
524,9,9,11,1,3,10,12,4,4,3
525,0,10,3,7,4,3,3,10,6,0
526,1,9,11,6,3,2,4,4,10,3
527,8,1,11,1,3,2,4,4,10,12
528,2,2,4,0,0,4,1,1,1,4
529,1,4,1,6,9,9,10,9,9,7
530,0,10,2,2,4,0,2,0,2,0
531,9,9,11,1,3,10,12,4,4,3
532,8,1,11,1,3,2,4,4,10,12
533,8,1,11,5,3,2,4,4,10,2
534,8,1,11,1,3,2,4,4,10,12
535,5,5,6,4,8,7,6,2,5,5
536,4,3,3,3,6,3,3,10,3,9
537,3,6,0,5,2,1,0,11,10,2
538,8,1,13,8,3,2,2,9,2,12
539,3,10,12,2,2,5,0,11,0,2
540,5,5,6,4,8,7,6,2,5,5
541,4,10,3,3,4,3,3,10,6,0
542,8,1,11,1,3,2,4,4,10,12
543,8,1,11,5,3,2,4,4,10,12
544,8,1,12,2,11,0,4,3,2,12
545,3,6,0,5,2,1,0,11,0,2
546,0,0,5,7,1,0,2,3,6,1
547,0,10,3,2,4,3,3,0,6,0
548,4,3,3,3,6,3,3,10,3,9
549,4,3,3,14,6,3,3,10,3,9
550,5,5,6,4,8,7,6,2,5,5
551,1,1,12,6,3,4,10,9,4,3
552,12,10,12,2,2,5,0,4,12,2
553,3,12,0,14,10,10,0,7,12,2
554,4,3,3,3,6,3,3,10,3,9
555,5,5,6,4,8,7,6,2,5,5
556,0,10,5,2,4,0,2,0,6,1
557,1,1,12,6,3,9,10,9,4,7
558,9,4,11,14,2,9,4,6,12,3
559,4,3,3,3,6,3,3,10,3,9
560,2,2,4,0,0,4,1,1,1,4
561,5,5,6,4,8,7,6,2,5,5
562,4,3,3,3,6,3,3,10,3,9
563,8,1,11,1,3,2,4,4,10,12
564,9,12,2,14,10,10,13,0,12,2
565,4,3,3,3,6,3,3,10,3,9
566,9,1,11,14,10,10,9,6,10,3
567,4,3,3,3,6,3,3,10,3,9
568,5,5,6,4,8,7,6,2,5,5
569,3,3,0,14,2,3,3,11,3,9
570,3,9,11,1,2,1,0,4,10,3
571,9,0,13,7,4,10,9,3,6,1
572,0,0,5,7,1,0,2,3,6,1
573,8,4,0,8,3,1,0,4,10,3
574,4,3,3,3,6,3,3,10,3,9
575,8,1,11,1,3,2,4,4,10,3
576,4,3,3,14,6,3,3,10,3,9
577,9,1,11,8,10,10,9,9,10,3
578,9,3,11,14,10,10,4,4,10,3
579,6,1,2,13,0,3,1,3,7,11
580,8,3,11,1,3,2,0,4,10,9
581,8,1,11,1,3,2,4,4,10,12
582,8,4,0,8,3,1,0,4,10,3
583,4,3,3,3,6,3,3,10,3,9
584,10,7,8,11,5,8,8,8,8,6
585,3,6,0,5,2,1,0,11,0,2
586,8,1,11,1,3,10,4,4,10,3
587,8,9,11,1,3,1,0,4,10,3
588,8,1,11,1,3,2,4,4,10,12
589,8,1,11,1,3,2,4,4,10,3
590,8,3,11,14,3,1,0,10,10,12
591,5,5,6,4,8,7,6,2,5,5
592,3,10,2,2,2,1,0,11,0,2
593,4,3,3,3,6,3,3,10,3,9
594,3,1,11,1,3,1,4,4,10,3
595,4,3,3,3,6,3,3,10,3,9
596,3,3,3,14,2,3,3,11,12,9
597,3,12,2,14,2,3,3,11,3,2
598,4,3,3,3,6,3,3,10,3,9
599,9,9,4,13,10,2,9,1,4,3
600,3,3,3,14,2,3,3,11,3,9
601,9,1,11,8,10,2,4,4,10,12
602,10,7,8,11,5,8,8,10,8,6
603,5,5,6,4,8,7,6,2,5,5
604,8,1,12,14,3,10,9,4,10,3
605,8,1,11,1,3,2,0,4,10,2
606,12,1,11,5,3,2,4,4,10,12
607,9,9,12,2,10,9,9,6,12,7
608,10,7,8,11,5,8,8,8,8,6
609,3,3,3,14,6,3,3,10,3,9
610,9,6,12,8,10,10,9,4,12,8
611,8,1,11,1,3,2,4,4,10,12
612,8,1,11,1,3,2,4,4,10,3
613,9,9,11,1,10,2,9,9,4,3
614,10,7,8,11,5,8,8,8,8,6
615,9,1,12,5,10,9,13,6,12,10
616,9,12,12,8,10,10,9,4,4,8
617,4,3,0,3,6,3,3,10,3,9
618,5,5,6,4,8,7,6,2,5,5
619,10,7,8,11,5,8,8,8,8,6
620,12,9,11,5,3,2,9,4,10,3
621,8,1,11,1,3,2,4,4,10,12
622,8,12,11,1,3,10,12,11,10,2
623,4,3,3,3,6,3,3,10,3,9
